id	sceneId	camera	cameraDirection	battleCamera	battleCameraDirection	superCamera	superCameraDirection	superBattleCamera	superBattleCameraDirection	Switchover	uiWeight	superUiWeight	battleWeight	superBattleWeight	roleDirection	monsterDirection	directionFocus	sky	sceneEffect	sceneCam	enemyAoe	enemyAoeRotation	teamAoe	teamAoeRotation	roleSummon	roleSummonDirection	enemySummon	enemySummonDirection	catPosition	catDirection	rolePosition	enemyPosition	sceneCenter	view	voiceId	blockIndex	surroundingsId	enterCamera	enterSound	whetherBoss	cameraFuse	catEndCam	Limit	teamBg	regionBg	lateUpdateScript	ifRepertory	catEnd	towerScript	enemyLightDirection	status	address1	address1_zh_TW	address1_en_UK	address1_ja_JP	address1_ko_KR	address1_th_TH	address2	address2_zh_TW	address2_en_UK	address2_ja_JP	address2_ko_KR	address2_th_TH
30210	fightmap_VR02_09	5.96;3.53;17.2	16.50001;209.5;0	3.9;1.88;16.31	6.73;193.14;0	5.96;3.53;17.2	14.2;-150;0	3.9;1.88;16.31	6.73;193.14;0	0.2	0.1	0.1	15	15	0;-158.67;0	0;0;0	3.82;0;17.48	1	0	600001	0.24;0;2.46	0;0;0	2.59;0;11.87	0;0;0	6.6;0;9.582093	0;202;0	-3.39;0;6.18	0;20;0	8.16;0;6.1	0;286;0	-4,0,11.7;0,12.05,0;10.38,0,1.452093,0;7.73,0,1.88,0;5.36,0,1.85,0;2.73,0,1.46,0	-5,0,4.41;0,6.55,0;13.4,0,-1.524945,0;8.25,0,-1.773118,0;2.78,0,-1.184777,0;-2.54,0,0.07278576,0	1.56;0;7.36	16.747215	bgm_battle_VR01		0	0		0	0	-0.88;1.53;-2,0;9.46;0	3;3;6.5;1.2	91:fightmap_VR02	91:BG_fightmap_VR02		1	0,0,0;0,0,0			1	功能	功能	Feature	機能	기능	ฟังก์ชัน	虚数空间β变种	虛數空間β變種	Altered Mirage Domain β	虚数空間β変種	허수 공간 β 변종	ตัวแปรมิติอัลฟ่า β
30301	fightmap_train	5.96;3.53;17.2	16.50001;209.5;0	3.9;1.88;16.31	6.73;193.14;0	5.96;3.53;17.2	14.2;-150;0	3.9;1.88;16.31	6.73;193.14;0	0.2	0.1	0.1	15	15	0;-158.67;0	0;0;0	3.82;0;17.48	1	0	600001	0.24;0;2.46	0;0;0	2.59;0;11.87	0;0;0	6.6;0;9.582093	0;202;0	-3.39;0;6.18	0;20;0	8.16;0;6.1	0;286;0	-4,0,11.7;0,12.05,0;10.38,0,1.452093,0;7.73,0,1.88,0;5.36,0,1.85,0;2.73,0,1.46,0	-5,0,4.41;0,6.55,0;13.4,0,-1.524945,0;8.25,0,-1.773118,0;2.78,0,-1.184777,0;-2.54,0,0.07278576,0	1.56;0;7.36	57.22092	bgm_battle_04		0	0		0	0	-0.88;1.53;-2,0;9.46;0	3;3;6.5;1.2	91:fightmap_train	91:BG_fightmap_train		1	0,0,0;0,0,0			1	功能	功能	Feature	機能	기능	ฟังก์ชัน	虚数空间β变种	虛數空間β變種	Altered Mirage Domain β	虚数空間β変種	허수 공간 β 변종	ตัวแปรมิติอัลฟ่า β
40101	fightmap_mirro_01	7.4;3.88;17.55	14.2;208.2;0	4.98;2.9;16.09	11.92;-169.33;0	7.4;3.88;17.55	14.2;208.2;0	4.98;2.9;16.09	11.92;-169.33;0	0.2	0.1	0.1	15	15	0;-158.67;0	0;0;0	5.07;0;18.39	1	0	600001	2.32;0;1.51	0;9.39;0	3.86;0;11.35	0;8.12;0	7.78027;0;9.030871	0;202;0	-3.39;0;6.18	0;20;0	8.16;0;6.1	0;286;0	-2.78,0,10.95;0,10.85931,0;10.34027,0,1.650871,0;7.73,0,1.88,0;5.292418,0,1.836491,0;2.73,0,1.46,0	-3.35,0,3.74;0,6.55,0;13.4,0,-1.524945,0;8.25,0,-1.773118,0;2.788169,0,-1.255922,0;-2.304392,0,-0.1403121,0	1.56;0;7.36	65.55	bgm_battle_BF03		0	0		0	0	-0.88;1.53;-2,0;9.46;0	3;3;6.5;1.2	91:BFightmap03	91:BG_BFightmap03		1	0,0,0;0,0,0			1												
40102	fightmap_mirro_02	7.4;3.88;17.55	14.2;208.2;0	4.98;2.9;16.09	11.92;-169.33;0	7.4;3.88;17.55	14.2;208.2;0	4.98;2.9;16.09	11.92;-169.33;0	0.2	0.1	0.1	15	15	0;-158.67;0	0;0;0	5.07;0;18.39	1	0	600001	2.32;0;1.51	0;9.39;0	3.86;0;11.35	0;8.12;0	7.78027;0;9.030871	0;202;0	-3.39;0;6.18	0;20;0	8.16;0;6.1	0;286;0	-2.78,0,10.95;0,10.85931,0;10.34027,0,1.650871,0;7.73,0,1.88,0;5.292418,0,1.836491,0;2.73,0,1.46,0	-3.35,0,3.74;0,6.55,0;13.4,0,-1.524945,0;8.25,0,-1.773118,0;2.788169,0,-1.255922,0;-2.304392,0,-0.1403121,0	1.56;0;7.36	65.55	bgm_battle_BF03		0	0		0	0	-0.88;1.53;-2,0;9.46;0	3;3;6.5;1.2	91:BFightmap03	91:BG_BFightmap03		1	0,0,0;0,0,0			1												
40103	fightmap_mirro_03	7.4;3.88;17.55	14.2;208.2;0	4.98;2.9;16.09	11.92;-169.33;0	7.4;3.88;17.55	14.2;208.2;0	4.98;2.9;16.09	11.92;-169.33;0	0.2	0.1	0.1	15	15	0;-158.67;0	0;0;0	5.07;0;18.39	1	0	600001	2.32;0;1.51	0;9.39;0	3.86;0;11.35	0;8.12;0	7.78027;0;9.030871	0;202;0	-3.39;0;6.18	0;20;0	8.16;0;6.1	0;286;0	-2.78,0,10.95;0,10.85931,0;10.34027,0,1.650871,0;7.73,0,1.88,0;5.292418,0,1.836491,0;2.73,0,1.46,0	-3.35,0,3.74;0,6.55,0;13.4,0,-1.524945,0;8.25,0,-1.773118,0;2.788169,0,-1.255922,0;-2.304392,0,-0.1403121,0	1.56;0;7.36	65.55	bgm_battle_BF03		0	0		0	0	-0.88;1.53;-2,0;9.46;0	3;3;6.5;1.2	91:BFightmap03	91:BG_BFightmap03		1	0,0,0;0,0,0			1												
40104	fightmap_mirro_04	7.4;3.88;17.55	14.2;208.2;0	4.98;2.9;16.09	11.92;-169.33;0	7.4;3.88;17.55	14.2;208.2;0	4.98;2.9;16.09	11.92;-169.33;0	0.2	0.1	0.1	15	15	0;-158.67;0	0;0;0	5.07;0;18.39	1	0	600001	2.32;0;1.51	0;9.39;0	3.86;0;11.35	0;8.12;0	7.78027;0;9.030871	0;202;0	-3.39;0;6.18	0;20;0	8.16;0;6.1	0;286;0	-2.78,0,10.95;0,10.85931,0;10.34027,0,1.650871,0;7.73,0,1.88,0;5.292418,0,1.836491,0;2.73,0,1.46,0	-3.35,0,3.74;0,6.55,0;13.4,0,-1.524945,0;8.25,0,-1.773118,0;2.788169,0,-1.255922,0;-2.304392,0,-0.1403121,0	1.56;0;7.36	65.55	bgm_battle_BF03		0	0		0	0	-0.88;1.53;-2,0;9.46;0	3;3;6.5;1.2	91:BFightmap03	91:BG_BFightmap03		1	0,0,0;0,0,0			1												
40105	fightmap_mirro_05	7.4;3.88;17.55	14.2;208.2;0	4.98;2.9;16.09	11.92;-169.33;0	7.4;3.88;17.55	14.2;208.2;0	4.98;2.9;16.09	11.92;-169.33;0	0.2	0.1	0.1	15	15	0;-158.67;0	0;0;0	5.07;0;18.39	1	0	600001	2.32;0;1.51	0;9.39;0	3.86;0;11.35	0;8.12;0	7.78027;0;9.030871	0;202;0	-3.39;0;6.18	0;20;0	8.16;0;6.1	0;286;0	-2.78,0,10.95;0,10.85931,0;10.34027,0,1.650871,0;7.73,0,1.88,0;5.292418,0,1.836491,0;2.73,0,1.46,0	-3.35,0,3.74;0,6.55,0;13.4,0,-1.524945,0;8.25,0,-1.773118,0;2.788169,0,-1.255922,0;-2.304392,0,-0.1403121,0	1.56;0;7.36	65.55	bgm_battle_BF03		0	0		0	0	-0.88;1.53;-2,0;9.46;0	3;3;6.5;1.2	91:BFightmap03	91:BG_BFightmap03		1	0,0,0;0,0,0			1												
40106	fightmap_mirro_06	7.4;3.88;17.55	14.2;208.2;0	4.98;2.9;16.09	11.92;-169.33;0	7.4;3.88;17.55	14.2;208.2;0	4.98;2.9;16.09	11.92;-169.33;0	0.2	0.1	0.1	15	15	0;-158.67;0	0;0;0	5.07;0;18.39	1	0	600001	2.32;0;1.51	0;9.39;0	3.86;0;11.35	0;8.12;0	7.78027;0;9.030871	0;202;0	-3.39;0;6.18	0;20;0	8.16;0;6.1	0;286;0	-2.78,0,10.95;0,10.85931,0;10.34027,0,1.650871,0;7.73,0,1.88,0;5.292418,0,1.836491,0;2.73,0,1.46,0	-3.35,0,3.74;0,6.55,0;13.4,0,-1.524945,0;8.25,0,-1.773118,0;2.788169,0,-1.255922,0;-2.304392,0,-0.1403121,0	1.56;0;7.36	65.55	bgm_battle_BF03		0	0		0	0	-0.88;1.53;-2,0;9.46;0	3;3;6.5;1.2	91:BFightmap03	91:BG_BFightmap03		1	0,0,0;0,0,0			1												
40107	fightmap_mirro_07	7.4;3.88;17.55	14.2;208.2;0	4.98;2.9;16.09	11.92;-169.33;0	7.4;3.88;17.55	14.2;208.2;0	4.98;2.9;16.09	11.92;-169.33;0	0.2	0.1	0.1	15	15	0;-158.67;0	0;0;0	5.07;0;18.39	1	0	600001	2.32;0;1.51	0;9.39;0	3.86;0;11.35	0;8.12;0	7.78027;0;9.030871	0;202;0	-3.39;0;6.18	0;20;0	8.16;0;6.1	0;286;0	-2.78,0,10.95;0,10.85931,0;10.34027,0,1.650871,0;7.73,0,1.88,0;5.292418,0,1.836491,0;2.73,0,1.46,0	-3.35,0,3.74;0,6.55,0;13.4,0,-1.524945,0;8.25,0,-1.773118,0;2.788169,0,-1.255922,0;-2.304392,0,-0.1403121,0	1.56;0;7.36	65.55	bgm_battle_BF03		0	0		0	0	-0.88;1.53;-2,0;9.46;0	3;3;6.5;1.2	91:BFightmap03	91:BG_BFightmap03		1	0,0,0;0,0,0			1												
40108	fightmap_mirro_08	7.4;3.88;17.55	14.2;208.2;0	4.98;2.9;16.09	11.92;-169.33;0	7.4;3.88;17.55	14.2;208.2;0	4.98;2.9;16.09	11.92;-169.33;0	0.2	0.1	0.1	15	15	0;-158.67;0	0;0;0	5.07;0;18.39	1	0	600001	2.32;0;1.51	0;9.39;0	3.86;0;11.35	0;8.12;0	7.78027;0;9.030871	0;202;0	-3.39;0;6.18	0;20;0	8.16;0;6.1	0;286;0	-2.78,0,10.95;0,10.85931,0;10.34027,0,1.650871,0;7.73,0,1.88,0;5.292418,0,1.836491,0;2.73,0,1.46,0	-3.35,0,3.74;0,6.55,0;13.4,0,-1.524945,0;8.25,0,-1.773118,0;2.788169,0,-1.255922,0;-2.304392,0,-0.1403121,0	1.56;0;7.36	65.55	bgm_battle_BF03		0	0		0	0	-0.88;1.53;-2,0;9.46;0	3;3;6.5;1.2	91:BFightmap03	91:BG_BFightmap03		1	0,0,0;0,0,0			1												
40109	fightmap_mirro_09	7.4;3.88;17.55	14.2;208.2;0	4.98;2.9;16.09	11.92;-169.33;0	7.4;3.88;17.55	14.2;208.2;0	4.98;2.9;16.09	11.92;-169.33;0	0.2	0.1	0.1	15	15	0;-158.67;0	0;0;0	5.07;0;18.39	1	0	600001	2.32;0;1.51	0;9.39;0	3.86;0;11.35	0;8.12;0	7.78027;0;9.030871	0;202;0	-3.39;0;6.18	0;20;0	8.16;0;6.1	0;286;0	-2.78,0,10.95;0,10.85931,0;10.34027,0,1.650871,0;7.73,0,1.88,0;5.292418,0,1.836491,0;2.73,0,1.46,0	-3.35,0,3.74;0,6.55,0;13.4,0,-1.524945,0;8.25,0,-1.773118,0;2.788169,0,-1.255922,0;-2.304392,0,-0.1403121,0	1.56;0;7.36	65.55	bgm_battle_BF03		0	0		0	0	-0.88;1.53;-2,0;9.46;0	3;3;6.5;1.2	91:BFightmap03	91:BG_BFightmap03		1	0,0,0;0,0,0			1												
40110	fightmap_mirro_10	7.4;3.88;17.55	14.2;208.2;0	4.98;2.9;16.09	11.92;-169.33;0	7.4;3.88;17.55	14.2;208.2;0	4.98;2.9;16.09	11.92;-169.33;0	0.2	0.1	0.1	15	15	0;-158.67;0	0;0;0	5.07;0;18.39	1	0	600001	2.32;0;1.51	0;9.39;0	3.86;0;11.35	0;8.12;0	7.78027;0;9.030871	0;202;0	-3.39;0;6.18	0;20;0	8.16;0;6.1	0;286;0	-2.78,0,10.95;0,10.85931,0;10.34027,0,1.650871,0;7.73,0,1.88,0;5.292418,0,1.836491,0;2.73,0,1.46,0	-3.35,0,3.74;0,6.55,0;13.4,0,-1.524945,0;8.25,0,-1.773118,0;2.788169,0,-1.255922,0;-2.304392,0,-0.1403121,0	1.56;0;7.36	65.55	bgm_battle_BF03		0	0		0	0	-0.88;1.53;-2,0;9.46;0	3;3;6.5;1.2	91:BFightmap03	91:BG_BFightmap03		1	0,0,0;0,0,0			1												
50301	BFightmap03	2;3.05;18.27	3.960002;180.7;0	2.85;2.49;17.63	1.870001;179.04;0	2;3.05;18.27	3.960002;180.7;0	2.85;2.49;17.63	1.870001;179.04;0	0.2	0.1	0.1	15	15	0;-158.67;0	0;0;0	3;0;9.4	1	0	600001	2.81;0;-2	0;0;0	3;0;9.4	0;0;0	8.25;0;8.17	0;-160;0	-3.39;0;6.18	0;20;0	7.75;0;6.22	0;263;0	-3.94,0,9.64;0,9.690001,0;11.97,0,2.1,0;8.3,0,2.16,0;4.95,0,1.63,0;1.78,0,0.16,0	1.83,0,-1.4;0,9.39,0;10.18,0,0,0;6.26,0,0,0;2,0,-4.862881,0;-3.13,0,0,0;-7.58,0,0,0	3;0;3	57.22092	bgm_battle_BF03		0	0		1	0	-0.88;1.53;-2,0;9.46;0	3;3;6.5;1.2	91:BFightmap03	91:BG_BFightmap03		1	0,0,0;0,0,0			1												
50501	BFightmap05	2.67;0.89;4.31	339.91;183.9;0	3.5;1.29;3.45	341.94;183.12;0	2.67;0.89;4.31	339.91;183.9;0	3.5;1.29;3.45	341.94;183.12;0	0.2	0.1	0.1	15	15	0;180;0	0;0;0	0;-30;10	1	0	600001	1.99;0;-16.64	0;0;0	2.74;0;-2.64	0;0;0	8.89;0;-5.646557	0;180;0	0;0;0	0;0;0	7.2;0;-4.55	0;251.38;0	-4.3,0,-3.4;0,4.67,0;12.97,0,1.323443,0;9.27,0,1.83,0;5.37,0,1.65,0;1.74,0,0.78,0	2.41,-20,-35.72;0,0,0;0,0,0,0	2.76;0;-9.68	76.93446	bgm_battle_BF05		0	0		1	0	-0.88;1.53;-2,0;9.46;0	3;3;6.5;1.2	91:BFightmap05	91:BG_BFightmap05		1	0,0,0;0,0,0			1												
53701	fightmap1037	4.6;2.1;17.22	357.44;185.51;0	4.5;1.2;16.33	352.7;182.24;0	4.6;2.1;17.22	357.44;185.51;0	4.5;1.2;16.33	352.7;182.24;0	0.2	0.1	0.1	15	15	0;-158.67;0	0;0;0	4.37;0;9.87	1	0	600001	3.56;0;-1.81	0;0;0	4.37;0;9.87	0;0;0	9.38;0;8.953443	0;202;0	-3.39;0;6.18	0;20;0	4.407633;2.345909;13.21877	3.029744;49.50856;0.07814138	-1.56,0,11.2;0,17.8,0;10.72,0,1.323443,0;7.48,0,1.03,0;4.44,0,0.14,0;1.79,0,-1.58,0	-1.81,0,-3.87;0,348.6,0;11.72221,0,-1.524945,0;7.6,0,-1.773118,0;3.3,0,-1.184777,0;-0.6024132,0,0.07278576,0	4.23;0;3.64	57.22092	bgm_battle_jietoutuya		0	0		1	0	-0.88;1.53;-2,0;9.46;0	3;3;6.5;1.2	91:fightmap1037	91:BG_fightmap1037		1	0,0,0;0,0,0			1												
55601	fightmap1056	5.07;3.9;19.93	8.720001;196.21;0	5.22;3.4;18.16	6.729999;196.5;0	5.07;3.9;19.93	8.720001;196.21;0	5.22;3.4;18.16	6.729999;196.5;0	0.2	0.1	0.1	15	15	0;-158.67;0	0;0;0	5.68;0;19.74	1	0	600001	0.24;0;-1.5	0;12.33;0	2.59;0;11.19	0;13.76;0	9.21946;0;9.195415	0;202;0	-3.39;0;6.18	0;20;0	8.16;0;6.1	0;286;0	-3.47,0,10.7;359.9288,15.50776,1.597647;12.46946,0,2.065415,0;8.380208,0,2.2729,0;4.253555,0,2.038653,0;-0.4025364,0,1.16524,0	-5.08,0,0.6;0,6.55,0;13.4,0,-1.524945,0;8.25,0,-1.773118,0;2.78,0,-1.184777,0;-2.54,0,0.07278576,0	1.56;0;5.3	57.219795	bgm_battle_nightcat		0	0		0	0	-0.88;1.53;-2,0;9.46;0	3;3;6.5;1.2	91:fightmap51	91:BG_fightmap51		1	0,0,0;0,0,0			1												
53201	fightmap32	4.64;3.3;24.66	358.12;187;0.02201745	4.7;3;22.68	359.53;185.53;0	4.64;3.3;24.66	358.12;187;0.02201745	4.7;3;22.68	359.53;185.53;0	0.2	0.1	0.1	15	15	0;-158.67;0	0;0;0	4.52;0;22.39	1	0	600001	3;0;2.46	0;0;0	3.72;0;13.95	0;0;0	8.97;0;10.47895	0;202;0	-3.39;0;6.18	0;20;0	8.159982;-0.009321183;6.099966	359.8879;286.0005;359.5211	-2.69,0,12.51;0,5.536108,0;11.44,0,1.53895,0;8.099999,0,2.023835,0;4.891086,0,2.029999,0;1.75,0,1.459122,0	-1.73,0,3.99;0,356.6422,0;11.10954,0,-1.524945,0;7.42953,0,-1.84611,0;2.241356,0,-1.415539,0;-1.374424,0,-0.5972423,0	3.27;0;7.81	57.22092	bgm_battle_02		0	0		1	0	-0.88;1.53;-2,0;9.46;0	3;3;6.5;1.2	91:fightmap32	91:BG_fightmap32		1	0,0,0;0,0,0			1												
72201	fightmap22	5.96;3.53;17.2	16.50001;209.5;0	3.9;1.88;16.31	6.73;193.14;0	5.96;3.53;17.2	14.2;-150;0	3.9;1.88;16.31	6.73;193.14;0	0.2	0.1	0.1	15	15	0;-158.67;0	0;0;0	3.82;0;17.48	1	0	600001	0.24;0;2.46	0;0;0	2.59;0;11.87	0;0;0	6.6;0;9.582093	0;202;0	-3.39;0;6.18	0;20;0	8.16;0;6.1	0;286;0	-4,0,11.7;0,12.05,0;10.38,0,1.452093,0;7.73,0,1.88,0;5.36,0,1.85,0;2.73,0,1.46,0	-5,0,4.41;0,6.55,0;13.4,0,-1.524945,0;8.25,0,-1.773118,0;2.78,0,-1.184777,0;-2.54,0,0.07278576,0	1.56;0;7.36	57.22092	bgm_battle_08		0	0		0	0	-0.88;1.53;-2,0;9.46;0	3;3;6.5;1.2	91:fightmap22	91:BG_fightmap22		1	0,0,0;0,0,0			1												
70802	fightmap08	5.96;3.53;17.2	16.50001;209.5;0	3.9;1.88;16.31	6.73;193.14;0	5.96;3.53;17.2	14.2;-150;0	3.9;1.88;16.31	6.73;193.14;0	0.2	0.1	0.1	15	15	0;-158.67;0	0;0;0	3.82;0;17.48	1	0	600001	0.24;0;2.46	0;0;0	2.59;0;11.87	0;0;0	6.6;0;9.582093	0;202;0	-3.39;0;6.18	0;20;0	8.16;0;6.1	0;286;0	-4,0,11.7;0,12.05,0;10.38,0,1.452093,0;7.73,0,1.88,0;5.36,0,1.85,0;2.73,0,1.46,0	-5,0,4.41;0,6.55,0;13.4,0,-1.524945,0;8.25,0,-1.773118,0;2.78,0,-1.184777,0;-2.54,0,0.07278576,0	1.56;0;7.36	57.22092	bgm_battle_07		0	0		0	0	0.92;1.59;-1.34,0;-11;0	3;3;6.5;1.2	91:fightmap08	91:BG_fightmap08		1	0,0,0;0,0,0			1												
72101	fightmap21	5.96;3.53;17.2	16.50001;209.5;0	3.9;1.88;16.31	6.73;193.14;0	5.96;3.53;17.2	14.2;-150;0	3.9;1.88;16.31	6.73;193.14;0	0.2	0.1	0.1	15	15	0;-158.67;0	0;0;0	3.82;0;17.48	1	0	600001	0.24;0;2.46	0;0;0	2.59;0;11.87	0;0;0	6.6;0;9.582093	0;202;0	-3.39;0;6.18	0;20;0	8.16;0;6.1	0;286;0	-4,0,11.7;0,12.05,0;10.38,0,1.452093,0;7.73,0,1.88,0;5.36,0,1.85,0;2.73,0,1.46,0	-5,0,4.41;0,6.55,0;13.4,0,-1.524945,0;8.25,0,-1.773118,0;2.78,0,-1.184777,0;-2.54,0,0.07278576,0	1.56;0;7.36	57.22092	bgm_battle_02		0	0		0	0	-0.88;1.53;-2,0;9.46;0	3;3;6.5;1.2	91:fightmap21	91:BG_fightmap21		1	0,0,0;0,0,0			1												
72102	fightmap21	5.96;3.53;17.2	16.50001;209.5;0	3.9;1.88;16.31	6.73;193.14;0	5.96;3.53;17.2	14.2;-150;0	3.9;1.88;16.31	6.73;193.14;0	0.2	0.1	0.1	15	15	0;-158.67;0	0;0;0	3.82;0;17.48	1	0	600001	0.24;0;2.46	0;0;0	2.59;0;11.87	0;0;0	6.6;0;9.582093	0;202;0	-3.39;0;6.18	0;20;0	8.16;0;6.1	0;286;0	-4,0,11.7;0,12.05,0;10.38,0,1.452093,0;7.73,0,1.88,0;5.36,0,1.85,0;2.73,0,1.46,0	-5,0,4.41;0,6.55,0;13.4,0,-1.524945,0;8.25,0,-1.773118,0;2.78,0,-1.184777,0;-2.54,0,0.07278576,0	1.56;0;7.36	57.22092	bgm_battle_BF04		0	0		0	0	-0.88;1.53;-2,0;9.46;0	3;3;6.5;1.2	91:fightmap21	91:BG_fightmap21		1	0,0,0;0,0,0			1												
72103	fightmap21	5.96;3.53;17.2	16.50001;209.5;0	3.9;1.88;16.31	6.73;193.14;0	5.96;3.53;17.2	14.2;-150;0	3.9;1.88;16.31	6.73;193.14;0	0.2	0.1	0.1	15	15	0;-158.67;0	0;0;0	3.82;0;17.48	1	0	600001	0.24;0;2.46	0;0;0	2.59;0;11.87	0;0;0	6.6;0;9.582093	0;202;0	-3.39;0;6.18	0;20;0	8.16;0;6.1	0;286;0	-4,0,11.7;0,12.05,0;10.38,0,1.452093,0;7.73,0,1.88,0;5.36,0,1.85,0;2.73,0,1.46,0	-5,0,4.41;0,6.55,0;13.4,0,-1.524945,0;8.25,0,-1.773118,0;2.78,0,-1.184777,0;-2.54,0,0.07278576,0	1.56;0;7.36	57.22092	bgm_battle_BF03		0	0		0	0	-0.88;1.53;-2,0;9.46;0	3;3;6.5;1.2	91:fightmap21	91:BG_fightmap21		1	0,0,0;0,0,0			1												
72202	fightmap1022	5.96;3.53;17.2	16.50001;209.5;0	3.9;1.88;16.31	6.73;193.14;0	5.96;3.53;17.2	14.2;-150;0	3.9;1.88;16.31	6.73;193.14;0	0.2	0.1	0.1	15	15	0;-158.67;0	0;0;0	3.82;0;17.48	1	0	600001	0.24;0;2.46	0;0;0	2.59;0;11.87	0;0;0	6.6;0;9.582093	0;202;0	-3.39;0;6.18	0;20;0	8.16;0;6.1	0;286;0	-4,0,11.7;0,12.05,0;10.38,0,1.452093,0;7.73,0,1.88,0;5.36,0,1.85,0;2.73,0,1.46,0	-5,0,4.41;0,6.55,0;13.4,0,-1.524945,0;8.25,0,-1.773118,0;2.78,0,-1.184777,0;-2.54,0,0.07278576,0	1.56;0;7.36	57.22092	bgm_battle_Storms_eye		0	0		0	0	-0.88;1.53;-2,0;9.46;0	3;3;6.5;1.2	91:fightmap22	91:BG_fightmap22		1	0,0,0;0,0,0			1												
70601	fightmap06	5.96;3.53;17.2	16.50001;209.5;0	3.9;1.88;16.31	6.73;193.14;0	5.96;3.53;17.2	14.2;-150;0	3.9;1.88;16.31	6.73;193.14;0	0.2	0.1	0.1	15	15	0;-158.67;0	0;0;0	3.82;0;17.48	1	0	600001	0.24;0;2.46	0;0;0	2.59;0;11.87	0;0;0	6.6;0;9.582093	0;202;0	-3.39;0;6.18	0;20;0	8.16;0;6.1	0;286;0	-4,0,11.7;0,12.05,0;10.38,0,1.452093,0;7.73,0,1.88,0;5.36,0,1.85,0;2.73,0,1.46,0	-5,0,4.41;0,6.55,0;13.4,0,-1.524945,0;8.25,0,-1.773118,0;2.78,0,-1.184777,0;-2.54,0,0.07278576,0	1.56;0;7.36	57.22092	bgm_battle_05		0	0		0	0	-0.88;1.53;-2,0;9.46;0	3;3;6.5;1.2	91:fightmap06	91:BG_fightmap06		1	0,0,0;0,0,0			1												
72402	fightmap1010	5.96;3.53;17.2	16.50001;209.5;0	3.9;1.88;16.31	6.73;193.14;0	5.96;3.53;17.2	14.2;-150;0	3.9;1.88;16.31	6.73;193.14;0	0.2	0.1	0.1	15	15	0;-158.67;0	0;0;0	3.82;0;17.48	1	0	600001	0.24;0;2.46	0;0;0	2.59;0;11.87	0;0;0	6.6;0;9.582093	0;202;0	-3.39;0;6.18	0;20;0	8.16;0;6.1	0;286;0	-4,0,11.7;0,12.05,0;10.38,0,1.452093,0;7.73,0,1.88,0;5.36,0,1.85,0;2.73,0,1.46,0	-5,0,4.41;0,6.55,0;13.4,0,-1.524945,0;8.25,0,-1.773118,0;2.78,0,-1.184777,0;-2.54,0,0.07278576,0	1.56;0;7.36	57.22092	bgm_battle_BF04		0	0		0	0	-0.88;1.53;-2,0;9.46;0	3;3;6.5;1.2	91:fightmap10	91:BG_fightmap10		1	0,0,0;0,0,0			1												
71001	fightmap2010	5.96;3.53;17.2	16.50001;209.5;0	3.9;1.88;16.31	6.73;193.14;0	5.96;3.53;17.2	14.2;-150;0	3.9;1.88;16.31	6.73;193.14;0	0.2	0.1	0.1	15	15	0;-158.67;0	0;0;0	3.82;0;17.48	1	0	600001	0.24;0;2.46	0;0;0	2.59;0;11.87	0;0;0	6.6;0;9.582093	0;202;0	-3.39;0;6.18	0;20;0	8.16;0;6.1	0;286;0	-4,0,11.7;0,12.05,0;10.38,0,1.452093,0;7.73,0,1.88,0;5.36,0,1.85,0;2.73,0,1.46,0	-5,0,4.41;0,6.55,0;13.4,0,-1.524945,0;8.25,0,-1.773118,0;2.78,0,-1.184777,0;-2.54,0,0.07278576,0	1.56;0;7.36	57.22092	bgm_op_strange		0	0		0	0	-0.88;1.53;-2,0;9.46;0	3;3;6.5;1.2	91:fightmap10	91:BG_fightmap10		1	0,0,0;0,0,0			1												
71002	fightmap2010	5.96;3.53;17.2	16.50001;209.5;0	3.9;1.88;16.31	6.73;193.14;0	5.96;3.53;17.2	14.2;-150;0	3.9;1.88;16.31	6.73;193.14;0	0.2	0.1	0.1	15	15	0;-158.67;0	0;0;0	3.82;0;17.48	1	0	600001	0.24;0;2.46	0;0;0	2.59;0;11.87	0;0;0	6.6;0;9.582093	0;202;0	-3.39;0;6.18	0;20;0	8.16;0;6.1	0;286;0	-4,0,11.7;0,12.05,0;10.38,0,1.452093,0;7.73,0,1.88,0;5.36,0,1.85,0;2.73,0,1.46,0	-5,0,4.41;0,6.55,0;13.4,0,-1.524945,0;8.25,0,-1.773118,0;2.78,0,-1.184777,0;-2.54,0,0.07278576,0	1.56;0;7.36	57.22092	bgm_op_strange		0	0		0	0	-0.88;1.53;-2,0;9.46;0	3;3;6.5;1.2	91:fightmap10	91:BG_fightmap10		1	0,0,0;0,0,0			1												
