id	talentId	level	attAddTypeId	param1	param2	param3	attAddNum	buffId	costItem	costNum	combat	status	descrp	descrp_zh_TW	descrp_en_UK	descrp_ja_JP	descrp_ko_KR	descrp_th_TH
164	1011501	2	3	2			0.008		4119001	30	48	1	初始品质为SR的战斗员提供的助战位加成提升_num_	初始品質為SR的戰鬥員提供的助戰位加成提升_num_	Assist Bonus provided by the Combatant with an initial Grade of SR +_num_	レアリティSRの戦闘員からのサポートボーナス＋_num_	태생 등급이 SR인 전투원이 제공하는 서포터 버프 +_num_	โบนัส​ช่อง​ซัพพอร์ต​ของ​ตัวละคร​ที่​มีระดับ​เริ่มต้น​ SR​ +_num_​
165	1011501	3	3	3			0.008		4119001	32	61	1	初始品质为SSR的战斗员提供的助战位加成提升_num_	初始品質為SSR的戰鬥員提供的助戰位加成提升_num_	Assist Bonus provided by the Combatant with an initial Grade of SSR +_num_	レアリティSSRの戦闘員からのサポートボーナス＋_num_	태생 등급이 SSR인 전투원이 제공하는 서포터 버프 +_num_	โบนัส​ช่อง​ซัพพอร์ต​ของ​ตัวละคร​ที่​มีระดับ​เริ่มต้น​ SSR​ +_num_​
166	1011601	1	1	2	3		0.016	60101006_1	4119001	16	33	1	绿色情绪战斗员克制伤害提升_num_	綠色情緒戰鬥員克制傷害提升_num_	Counter DMG dealt by Green Pathos Combatant +_num_	グリーン属性の戦闘員の有利属性ダメージ＋_num_	그린 이모션 전투원 역상성 대미지 +_num_	ดา​เม​จ​ชนะ​ทาง​ของ​ตัวละคร​พา​โธส​เขียว​ +_num_​
167	1011601	2	1	2	3		0.032	60101006_2	4119001	16	50	1	绿色情绪战斗员克制伤害提升_num_	綠色情緒戰鬥員克制傷害提升_num_	Counter DMG dealt by Green Pathos Combatant +_num_	グリーン属性の戦闘員の有利属性ダメージ＋_num_	그린 이모션 전투원 역상성 대미지 +_num_	ดา​เม​จ​ชนะ​ทาง​ของ​ตัวละคร​พา​โธส​เขียว​ +_num_​
168	1011601	3	1	2	3		0.048	60101006_3	4119001	17	64	1	绿色情绪战斗员克制伤害提升_num_	綠色情緒戰鬥員克制傷害提升_num_	Counter DMG dealt by Green Pathos Combatant +_num_	グリーン属性の戦闘員の有利属性ダメージ＋_num_	그린 이모션 전투원 역상성 대미지 +_num_	ดา​เม​จ​ชนะ​ทาง​ของ​ตัวละคร​พา​โธส​เขียว​ +_num_​
169	1011601	4	1	2	3		0.064	60101006_4	4119001	17	76	1	绿色情绪战斗员克制伤害提升_num_	綠色情緒戰鬥員克制傷害提升_num_	Counter DMG dealt by Green Pathos Combatant +_num_	グリーン属性の戦闘員の有利属性ダメージ＋_num_	그린 이모션 전투원 역상성 대미지 +_num_	ดา​เม​จ​ชนะ​ทาง​ของ​ตัวละคร​พา​โธส​เขียว​ +_num_​
170	1011601	5	1	2	3		0.08	60101006_5	4119001	18	87	1	绿色情绪战斗员克制伤害提升_num_	綠色情緒戰鬥員克制傷害提升_num_	Counter DMG dealt by Green Pathos Combatant +_num_	グリーン属性の戦闘員の有利属性ダメージ＋_num_	그린 이모션 전투원 역상성 대미지 +_num_	ดา​เม​จ​ชนะ​ทาง​ของ​ตัวละคร​พา​โธส​เขียว​ +_num_​
171	1011602	1	1	1	2		0.016	60201006_1	4119001	16	33	1	红色情绪战斗员克制伤害提升_num_	紅色情緒戰鬥員克制傷害提升_num_	Counter DMG dealt by Red Pathos Combatant +_num_	レッド属性の戦闘員の有利属性ダメージ＋_num_	레드 이모션 전투원 역상성 대미지 +_num_	ดา​เม​จ​ชนะ​ทาง​ของ​ตัวละคร​พา​โธส​แดง​ +_num_​
172	1011602	2	1	1	2		0.032	60201006_2	4119001	16	50	1	红色情绪战斗员克制伤害提升_num_	紅色情緒戰鬥員克制傷害提升_num_	Counter DMG dealt by Red Pathos Combatant +_num_	レッド属性の戦闘員の有利属性ダメージ＋_num_	레드 이모션 전투원 역상성 대미지 +_num_	ดา​เม​จ​ชนะ​ทาง​ของ​ตัวละคร​พา​โธส​แดง​ +_num_​
173	1011602	3	1	1	2		0.048	60201006_3	4119001	17	64	1	红色情绪战斗员克制伤害提升_num_	紅色情緒戰鬥員克制傷害提升_num_	Counter DMG dealt by Red Pathos Combatant +_num_	レッド属性の戦闘員の有利属性ダメージ＋_num_	레드 이모션 전투원 역상성 대미지 +_num_	ดา​เม​จ​ชนะ​ทาง​ของ​ตัวละคร​พา​โธส​แดง​ +_num_​
174	1011602	4	1	1	2		0.064	60201006_4	4119001	17	76	1	红色情绪战斗员克制伤害提升_num_	紅色情緒戰鬥員克制傷害提升_num_	Counter DMG dealt by Red Pathos Combatant +_num_	レッド属性の戦闘員の有利属性ダメージ＋_num_	레드 이모션 전투원 역상성 대미지 +_num_	ดา​เม​จ​ชนะ​ทาง​ของ​ตัวละคร​พา​โธส​แดง​ +_num_​
175	1011602	5	1	1	2		0.08	60201006_5	4119001	18	87	1	红色情绪战斗员克制伤害提升_num_	紅色情緒戰鬥員克制傷害提升_num_	Counter DMG dealt by Red Pathos Combatant +_num_	レッド属性の戦闘員の有利属性ダメージ＋_num_	레드 이모션 전투원 역상성 대미지 +_num_	ดา​เม​จ​ชนะ​ทาง​ของ​ตัวละคร​พา​โธส​แดง​ +_num_​
176	1011603	1	1	3	1		0.016	60301006_1	4119001	16	33	1	蓝色情绪战斗员克制伤害提升_num_	藍色情緒戰鬥員克制傷害提升_num_	Counter DMG dealt by Blue Pathos Combatant +_num_	ブルー属性の戦闘員の有利属性ダメージ＋_num_	블루 이모션 전투원 역상성 대미지 +_num_	ดา​เม​จ​ชนะ​ทาง​ของ​ตัวละคร​พา​โธส​น้ำเงิน​ +_num_​
177	1011603	2	1	3	1		0.032	60301006_2	4119001	16	50	1	蓝色情绪战斗员克制伤害提升_num_	藍色情緒戰鬥員克制傷害提升_num_	Counter DMG dealt by Blue Pathos Combatant +_num_	ブルー属性の戦闘員の有利属性ダメージ＋_num_	블루 이모션 전투원 역상성 대미지 +_num_	ดา​เม​จ​ชนะ​ทาง​ของ​ตัวละคร​พา​โธส​น้ำเงิน​ +_num_​
178	1011603	3	1	3	1		0.048	60301006_3	4119001	17	64	1	蓝色情绪战斗员克制伤害提升_num_	藍色情緒戰鬥員克制傷害提升_num_	Counter DMG dealt by Blue Pathos Combatant +_num_	ブルー属性の戦闘員の有利属性ダメージ＋_num_	블루 이모션 전투원 역상성 대미지 +_num_	ดา​เม​จ​ชนะ​ทาง​ของ​ตัวละคร​พา​โธส​น้ำเงิน​ +_num_​
179	1011603	4	1	3	1		0.064	60301006_4	4119001	17	76	1	蓝色情绪战斗员克制伤害提升_num_	藍色情緒戰鬥員克制傷害提升_num_	Counter DMG dealt by Blue Pathos Combatant +_num_	ブルー属性の戦闘員の有利属性ダメージ＋_num_	블루 이모션 전투원 역상성 대미지 +_num_	ดา​เม​จ​ชนะ​ทาง​ของ​ตัวละคร​พา​โธส​น้ำเงิน​ +_num_​
180	1011603	5	1	3	1		0.08	60301006_5	4119001	18	87	1	蓝色情绪战斗员克制伤害提升_num_	藍色情緒戰鬥員克制傷害提升_num_	Counter DMG dealt by Blue Pathos Combatant +_num_	ブルー属性の戦闘員の有利属性ダメージ＋_num_	블루 이모션 전투원 역상성 대미지 +_num_	ดา​เม​จ​ชนะ​ทาง​ของ​ตัวละคร​พา​โธส​น้ำเงิน​ +_num_​
181	1011701	1	2	2	1		0.016	60202006_1	4119001	17	34	1	战斗员被红色情绪克制伤害减少_num_	戰鬥員被紅色情緒克制傷害減少_num_	Counter DMG received from Red Pathos Combatant -_num_	不利属性・レッドの敵から受けるダメージ−_num_	전투원의 레드 이모션 역상성으로 인한 대미지 -_num_	​ดาเมจ​ชนะทาง​พาโธส​แดง​ที่​ตัวละคร​ได้​รับ​ -_num_
182	1011701	2	2	2	1		0.032	60202006_2	4119001	17	52	1	战斗员被红色情绪克制伤害减少_num_	戰鬥員被紅色情緒克制傷害減少_num_	Counter DMG received from Red Pathos Combatant -_num_	不利属性・レッドの敵から受けるダメージ−_num_	전투원의 레드 이모션 역상성으로 인한 대미지 -_num_	​ดาเมจ​ชนะทาง​พาโธส​แดง​ที่​ตัวละคร​ได้​รับ​ -_num_
183	1011701	3	2	2	1		0.048	60202006_3	4119001	18	66	1	战斗员被红色情绪克制伤害减少_num_	戰鬥員被紅色情緒克制傷害減少_num_	Counter DMG received from Red Pathos Combatant -_num_	不利属性・レッドの敵から受けるダメージ−_num_	전투원의 레드 이모션 역상성으로 인한 대미지 -_num_	​ดาเมจ​ชนะทาง​พาโธส​แดง​ที่​ตัวละคร​ได้​รับ​ -_num_
184	1011701	4	2	2	1		0.064	60202006_4	4119001	18	79	1	战斗员被红色情绪克制伤害减少_num_	戰鬥員被紅色情緒克制傷害減少_num_	Counter DMG received from Red Pathos Combatant -_num_	不利属性・レッドの敵から受けるダメージ−_num_	전투원의 레드 이모션 역상성으로 인한 대미지 -_num_	​ดาเมจ​ชนะทาง​พาโธส​แดง​ที่​ตัวละคร​ได้​รับ​ -_num_
185	1011701	5	2	2	1		0.08	60202006_5	4119001	19	90	1	战斗员被红色情绪克制伤害减少_num_	戰鬥員被紅色情緒克制傷害減少_num_	Counter DMG received from Red Pathos Combatant -_num_	不利属性・レッドの敵から受けるダメージ−_num_	전투원의 레드 이모션 역상성으로 인한 대미지 -_num_	​ดาเมจ​ชนะทาง​พาโธส​แดง​ที่​ตัวละคร​ได้​รับ​ -_num_
186	1011702	1	2	1	3		0.016	60302006_1	4119001	17	34	1	战斗员被蓝色情绪克制伤害减少_num_	戰鬥員被藍色情緒克制傷害減少_num_	Counter DMG received from Blue Pathos Combatant -_num_	不利属性・ブルーの敵から受けるダメージ−_num_	전투원의 블루 이모션 역상성으로 인한 대미지 -_num_	​ดาเมจ​ชนะ​ทาง​พาโธส​น้ำเงิน​ที่​ตัวละคร​ได้​รับ​ -_num_
187	1011702	2	2	1	3		0.032	60302006_2	4119001	17	52	1	战斗员被蓝色情绪克制伤害减少_num_	戰鬥員被藍色情緒克制傷害減少_num_	Counter DMG received from Blue Pathos Combatant -_num_	不利属性・ブルーの敵から受けるダメージ−_num_	전투원의 블루 이모션 역상성으로 인한 대미지 -_num_	​ดาเมจ​ชนะ​ทาง​พาโธส​น้ำเงิน​ที่​ตัวละคร​ได้​รับ​ -_num_
188	1011702	3	2	1	3		0.048	60302006_3	4119001	18	66	1	战斗员被蓝色情绪克制伤害减少_num_	戰鬥員被藍色情緒克制傷害減少_num_	Counter DMG received from Blue Pathos Combatant -_num_	不利属性・ブルーの敵から受けるダメージ−_num_	전투원의 블루 이모션 역상성으로 인한 대미지 -_num_	​ดาเมจ​ชนะ​ทาง​พาโธส​น้ำเงิน​ที่​ตัวละคร​ได้​รับ​ -_num_
189	1011702	4	2	1	3		0.064	60302006_4	4119001	18	79	1	战斗员被蓝色情绪克制伤害减少_num_	戰鬥員被藍色情緒克制傷害減少_num_	Counter DMG received from Blue Pathos Combatant -_num_	不利属性・ブルーの敵から受けるダメージ−_num_	전투원의 블루 이모션 역상성으로 인한 대미지 -_num_	​ดาเมจ​ชนะ​ทาง​พาโธส​น้ำเงิน​ที่​ตัวละคร​ได้​รับ​ -_num_
190	1011702	5	2	1	3		0.08	60302006_5	4119001	19	90	1	战斗员被蓝色情绪克制伤害减少_num_	戰鬥員被藍色情緒克制傷害減少_num_	Counter DMG received from Blue Pathos Combatant -_num_	不利属性・ブルーの敵から受けるダメージ−_num_	전투원의 블루 이모션 역상성으로 인한 대미지 -_num_	​ดาเมจ​ชนะ​ทาง​พาโธส​น้ำเงิน​ที่​ตัวละคร​ได้​รับ​ -_num_
191	1011703	1	2	3	2		0.016	60102006_1	4119001	17	34	1	战斗员被绿色情绪克制伤害减少_num_	戰鬥員被綠色情緒克制傷害減少_num_	Counter DMG received from Green Pathos Combatant -_num_	不利属性・グリーンの敵から受けるダメージ－−_num_	전투원의 그린 이모션 역상성으로 인한 대미지 -_num_	​ดาเมจ​ชนะ​ทาง​พาโธส​เขียว​ที่​ตัวละคร​ได้​รับ​ -_num_
192	1011703	2	2	3	2		0.032	60102006_2	4119001	17	52	1	战斗员被绿色情绪克制伤害减少_num_	戰鬥員被綠色情緒克制傷害減少_num_	Counter DMG received from Green Pathos Combatant -_num_	不利属性・グリーンの敵から受けるダメージ－−_num_	전투원의 그린 이모션 역상성으로 인한 대미지 -_num_	​ดาเมจ​ชนะ​ทาง​พาโธส​เขียว​ที่​ตัวละคร​ได้​รับ​ -_num_
193	1011703	3	2	3	2		0.048	60102006_3	4119001	18	66	1	战斗员被绿色情绪克制伤害减少_num_	戰鬥員被綠色情緒克制傷害減少_num_	Counter DMG received from Green Pathos Combatant -_num_	不利属性・グリーンの敵から受けるダメージ－−_num_	전투원의 그린 이모션 역상성으로 인한 대미지 -_num_	​ดาเมจ​ชนะ​ทาง​พาโธส​เขียว​ที่​ตัวละคร​ได้​รับ​ -_num_
