index	id	desc	wave	wave1NpcId	wave1Level	wave1NpcType	classId	classUpDate	intiSp	maxSp	ai	skinId	attribute	hpCount	equipId	summonPool	summonLevel	enemyNum	summonPoolSpecial	summonLevelSpecial	halo	behavior	SceneList	wavefront	waveafter	waveInitAction	waveLoopAction	script	scriptState	MonsterDialogue	PlayerDialogue	victory	defeat	tips	bubble	status
93835_1	93835	困难·噩梦回响ZM第4期-03	1	31018051;34043051;31012051	553;612;553	1;2;1	1111;3111;1111	1,1.1;3,2.04	1;1;0				1;1;1	5				3			8010122	0										0	-1	900029		1
93836_1	93836	困难·噩梦回响ZM第4期-03	1	31012051;34008051;31104051	553;612;553	1;2;1	1111;3111;1111	1,1.1;3,2.04	1;1;0				2;2;2	5				3			8010123	0										0	-1	900030		1
93837_1	93837	困难·噩梦回响ZM第4期-04	1	31031051;34002051;31042051	578;639;578	1;2;1	1111;3111;1111	1,1.15;3,2.11	1;1;0				1;1;1	5				3			8010122	0										0	-1	900029		1
93838_1	93838	困难·噩梦回响ZM第4期-04	1	31017051;34003051;31046051	578;639;578	1;2;1	1111;3111;1111	1,1.15;3,2.11	1;1;0				2;2;2	5				3			8010123	0										0	-1	900030		1
93839_1	93839	困难·噩梦回响ZM第4期-05	1	31031051;34001051;31004051	604;667;604	1;2;1	1111;3111;1111	1,1.15;3,2.21	1;1;0				1;1;1	5				3			8010122	0										0	-1	900029		1
93840_1	93840	困难·噩梦回响ZM第4期-05	1	31059051;34026051;31009051	604;667;604	1;2;1	1111;3111;1111	1,1.15;3,2.21	1;1;0				2;2;2	5				3			8010123	0										0	-1	900030		1
93841_1	93841	困难·噩梦回响ZM第4期-06	1	31104051;34033051;31104051	628;695;628	1;3;1	1211;3111;1111	1,1.15;3,2.3	1;2;0				1;1;1	5				3			8010122	0										0	-1	900029		1
93842_1	93842	困难·噩梦回响ZM第4期-06	1	31042051;34004051;31024051	628;695;628	1;3;1	1111;3111;1111	1,1.15;3,2.3	1;2;0				2;2;2	5				3			8010123	0										0	-1	900030		1
93843_1	93843	困难·噩梦回响ZM第4期-07	1	31059051;34036051;31042051	653;722;653	1;3;1	1211;3111;1111	1,1.15;3,2.4	1;2;0				1;1;1	5				3			8010122	0										0	-1	900029		1
93844_1	93844	困难·噩梦回响ZM第4期-07	1	31013051;34035051;31104051	653;722;653	1;3;1	1111;3111;1111	1,1.15;3,2.4	1;2;0				2;2;2	5				3			8010123	0										0	-1	900030		1
93845_1	93845	困难·噩梦回响ZM第4期-08	1	31005051;34001051;31022051	679;750;679	1;3;1	1211;3111;1111	1,1.15;3,2.5	1;2;0				1;1;1	5				3			8010122	0										0	-1	900029		1
93846_1	93846	困难·噩梦回响ZM第4期-08	1	31104051;34041051;31104051	679;750;679	1;3;1	1111;3111;1111	1,1.15;3,2.5	1;2;0				2;2;2	5				3			8010123	0										0	-1	900030		1
93847_1	93847	困难·噩梦回响ZM第4期-09	1	31042051;31024051;31024051	716;791;716	1;1;1	1211;3111;1211	1,1.15;3,1.53	1;2;0				1;1;1					3			8010122	0										0	-1	900029		1
93847_2	93847	困难·噩梦回响ZM第4期-09	2	31042051;34003051;31024051	716;791;716	1;3;1	1211;3111;1211	1,1.15;3,3.11	0;2;1				1;1;1	5				3			8010122	0										0	-1	900029		1
93848_1	93848	困难·噩梦回响ZM第4期-09	1	31046051;31046051;31030051	716;791;716	1;1;1	1111;3111;1111	1,1.15;3,1.53	1;2;0				2;2;2					3			8010123	0										0	-1	900030		1
93848_2	93848	困难·噩梦回响ZM第4期-09	2	31046051;34031053;31030051	716;791;716	1;3;1	1111;3111;1111	1,1.15;3,3.34	0;2;1				2;2;2	5				3			8010123	0										0	-1	900030		1
93849_1	93849	困难·噩梦回响ZM第4期-10	1	34037051;34016051	789;789	1;1	2111;2211	1,1.15;3,1.87	1;2				1;1					3			8010122	0										0	-1	900029		1
93849_2	93849	困难·噩梦回响ZM第4期-10	2	34037051;34030051;34016051	651;720;651	1;3;1	2111;3111;2211	1,1.15;3,3.74	1;2;0				1;1;1	5				3			8010122	0										0	-1	900029		1
93850_1	93850	困难·噩梦回响ZM第4期-10	1	34026051;34041051	789;789	1;1	2111;2111	1,1.15;3,1.87	2;1				2;2					3			8010123	0										0	-1	900030		1
93850_2	93850	困难·噩梦回响ZM第4期-10	2	34026051;34021051;34041051	651;720;651	1;3;1	2111;3111;2111	1,1.15;3,3.98	0;2;1				2;2;2	5				3			8010123	0										0	-1	900030		1
93861_1	93861	绝境·噩梦回响ZM第4期-01	1	31059051;34018051;31009051	414;507;414	1;2;1	1111;3111;1111	1,1;3,1.92	1;1;0				1;1;1	5				3			8010122	0										0	-1	900029		1
93862_1	93862	绝境·噩梦回响ZM第4期-01	1	31024051;34025051;31006051	414;507;414	1;2;1	1111;3111;1111	1,1.1;3,1.92	1;1;0				2;2;2	5				3			8010123	0										0	-1	900030		1
93863_1	93863	绝境·噩梦回响ZM第4期-02	1	31006051;34010051;31041051	468;572;468	1;2;1	1111;3111;1111	1,1.1;3,1.99	1;1;0				1;1;1	5				3			8010122	0										0	-1	900029		1
93864_1	93864	绝境·噩梦回响ZM第4期-02	1	31046051;34006051;31104051	468;572;468	1;2;1	1111;3111;1111	1,1.1;3,1.99	1;1;0				2;2;2	5				3			8010123	0										0	-1	900030		1
93865_1	93865	绝境·噩梦回响ZM第4期-03	1	31018051;34043051;31012051	520;636;520	1;2;1	1111;3111;1111	1,1.1;3,2.04	1;1;0				1;1;1	5				3			8010122	0										0	-1	900029		1
93866_1	93866	绝境·噩梦回响ZM第4期-03	1	31012051;34008051;31104051	520;636;520	1;2;1	1111;3111;1111	1,1.1;3,2.04	1;1;0				2;2;2	5				3			8010123	0										0	-1	900030		1
93867_1	93867	绝境·噩梦回响ZM第4期-04	1	31031051;34002051;31042051	572;699;572	1;2;1	1111;3111;1111	1,1.15;3,2.11	1;1;0				1;1;1	5				3			8010122	0										0	-1	900029		1
93868_1	93868	绝境·噩梦回响ZM第4期-04	1	31017051;34003051;31046051	572;699;572	1;2;1	1111;3111;1111	1,1.15;3,2.11	1;1;0				2;2;2	5				3			8010123	0										0	-1	900030		1
93869_1	93869	绝境·噩梦回响ZM第4期-05	1	31031051;34001051;31004051	615;752;615	1;2;1	1111;3111;1111	1,1.15;3,2.21	1;1;0				1;1;1	5				3			8010122	0										0	-1	900029		1
93870_1	93870	绝境·噩梦回响ZM第4期-05	1	31059051;34026051;31009051	615;752;615	1;2;1	1111;3111;1111	1,1.15;3,2.21	1;1;0				2;2;2	5				3			8010123	0										0	-1	900030		1
93871_1	93871	绝境·噩梦回响ZM第4期-06	1	31104051;34033051;31104051	652;798;652	1;3;1	1211;3111;1111	1,1.15;3,2.3	1;2;0				1;1;1	5				3			8010122	0										0	-1	900029		1
93872_1	93872	绝境·噩梦回响ZM第4期-06	1	31042051;34004051;31024051	652;798;652	1;3;1	1111;3111;1111	1,1.15;3,2.3	1;2;0				2;2;2	5				3			8010123	0										0	-1	900030		1
93873_1	93873	绝境·噩梦回响ZM第4期-07	1	31059051;34036051;31042051	686;839;686	1;3;1	1211;3111;1111	1,1.15;3,2.4	1;2;0				1;1;1	5				3			8010122	0										0	-1	900029		1
93874_1	93874	绝境·噩梦回响ZM第4期-07	1	31013051;34035051;31104051	686;839;686	1;3;1	1111;3111;1111	1,1.15;3,2.4	1;2;0				2;2;2	5				3			8010123	0										0	-1	900030		1
93875_1	93875	绝境·噩梦回响ZM第4期-08	1	31005051;34001051;31022051	718;878;718	1;3;1	1211;3111;1111	1,1.15;3,2.5	1;2;0				1;1;1	5				3			8010122	0										0	-1	900029		1
93876_1	93876	绝境·噩梦回响ZM第4期-08	1	31104051;34041051;31104051	718;878;718	1;3;1	1111;3111;1111	1,1.15;3,2.5	1;2;0				2;2;2	5				3			8010123	0										0	-1	900030		1
93877_1	93877	绝境·噩梦回响ZM第4期-09	1	31042051;31024051;31024051	745;910;745	1;1;1	1211;3111;1211	1,1.15;3,1.53	1;2;0				1;1;1					3			8010122	0										0	-1	900029		1
93877_2	93877	绝境·噩梦回响ZM第4期-09	2	31042051;34003051;31024051	745;910;745	1;3;1	1211;3111;1211	1,1.15;3,3.11	0;2;1				1;1;1	5				3			8010122	0										0	-1	900029		1
93878_1	93878	绝境·噩梦回响ZM第4期-09	1	31046051;31046051;31030051	745;910;745	1;1;1	1111;3111;1111	1,1.15;3,1.53	1;2;0				2;2;2					3			8010123	0										0	-1	900030		1
93878_2	93878	绝境·噩梦回响ZM第4期-09	2	31046051;34031053;31030051	745;910;745	1;3;1	1111;3111;1111	1,1.15;3,3.34	0;2;1				2;2;2	5				3			8010123	0										0	-1	900030		1
93879_1	93879	绝境·噩梦回响ZM第4期-10	1	34037051;34016051	814;814	1;1	2111;2211	1,1.15;3,1.87	1;2				1;1					3			8010122	0										0	-1	900029		1
93879_2	93879	绝境·噩梦回响ZM第4期-10	2	34037051;34030051;34016051	666;814;666	1;3;1	2111;3111;2211	1,1.15;3,3.74	1;2;0				1;1;1	5				3			8010122	0										0	-1	900029		1
93880_1	93880	绝境·噩梦回响ZM第4期-10	1	34026051;34041051	814;814	1;1	2111;2111	1,1.15;3,1.87	2;1				2;2					3			8010123	0										0	-1	900030		1
93880_2	93880	绝境·噩梦回响ZM第4期-10	2	34026051;34021051;34041051	666;814;666	1;3;1	2111;3111;2111	1,1.15;3,3.98	0;2;1				2;2;2	5				3			8010123	0										0	-1	900030		1
93701_1	93701	噩梦回响JP第3期-01	1	31024051;34025051;31006051	303;334;303	1;2;1	1111;3111;1111	1,0.95;3,1.28	1;1;0				2;2;2	5				3			8010129	0										0	-1	900035		1
93702_1	93702	噩梦回响JP第3期-01	1	31040051;34025051;31004051	303;334;303	1;2;1	1111;3111;1111	1,0.95;3,1.28	1;1;0				1;1;1	5				3			8010155	0										0	-1	900061		1
93703_1	93703	噩梦回响JP第3期-02	1	31104051;34006051;31104051	327;362;327	1;2;1	1111;3111;1111	1,0.95;3,1.32	1;1;0				2;2;2	5				3			8010129	0										0	-1	900035		1
93704_1	93704	噩梦回响JP第3期-02	1	31023051;34043051;31005051	327;362;327	1;2;1	1111;3111;1111	1,0.95;3,1.32	1;1;0				1;1;1	5				3			8010155	0										0	-1	900061		1
93705_1	93705	噩梦回响JP第3期-03	1	31012051;34008051;31104051	353;390;353	1;2;1	1111;3111;1111	1,0.95;3,1.36	1;1;0				2;2;2	5				3			8010129	0										0	-1	900035		1
93706_1	93706	噩梦回响JP第3期-03	1	31012051;34002051;31031051	353;390;353	1;2;1	1111;3111;1111	1,0.95;3,1.36	1;1;0				1;1;1	5				3			8010155	0										0	-1	900061		1
93707_1	93707	噩梦回响JP第3期-04	1	31017051;34003051;31017051	378;417;378	1;2;1	1111;3111;1111	1,0.95;3,1.4	1;1;0				2;2;2	5				3			8010129	0										0	-1	900035		1
93708_1	93708	噩梦回响JP第3期-04	1	31004051;34043051;31004051	378;417;378	1;2;1	1111;3111;1111	1,0.95;3,1.4	1;1;0				1;1;1	5				3			8010155	0										0	-1	900061		1
93709_1	93709	噩梦回响JP第3期-05	1	31059051;34026051;31009051	402;445;402	1;2;1	1111;3111;1111	1,1;3,1.46	1;1;0				2;2;2	5				3			8010129	0										0	-1	900035		1
93710_1	93710	噩梦回响JP第3期-05	1	31004051;34001051;31041051	402;445;402	1;2;1	1111;3111;1111	1,1;3,1.46	1;1;0				1;1;1	5				3			8010155	0										0	-1	900061		1
93711_1	93711	噩梦回响JP第3期-06	1	31042051;34004051;31024051	428;473;428	1;3;1	1111;3111;1111	1,1;3,1.5	1;2;0				2;2;2	5				3			8010129	0										0	-1	900035		1
93712_1	93712	噩梦回响JP第3期-06	1	31023051;34004051;31103051	428;473;428	1;3;1	1111;3111;1111	1,1;3,1.5	1;2;0				1;1;1	5				3			8010155	0										0	-1	900061		1
93713_1	93713	噩梦回响JP第3期-07	1	31013051;34035051;31104051	453;500;453	1;3;1	1111;3111;1111	1,1;3,1.55	1;2;0				2;2;2	5				3			8010129	0										0	-1	900035		1
93714_1	93714	噩梦回响JP第3期-07	1	31013051;34037051;31046052	453;500;453	1;3;1	1111;3111;1111	1,1;3,1.55	1;2;0				1;1;1	5				3			8010155	0										0	-1	900061		1
93715_1	93715	噩梦回响JP第3期-08	1	31104051;34041051;31104051	478;529;478	1;3;1	1111;3111;1111	1,1;3,1.6	1;2;0				2;2;2	5				3			8010129	0										0	-1	900035		1
93716_1	93716	噩梦回响JP第3期-08	1	31031051;34016051;31005051	478;529;478	1;3;1	1111;3111;1111	1,1;3,1.6	1;2;0				1;1;1	5				3			8010155	0										0	-1	900061		1
93717_1	93717	噩梦回响JP第3期-09	1	31044051;31044051;31030051	503;556;503	1;1;1	1111;3111;1111	1,1.1;3,1.18	1;2;0				2;2;2					3			8010129	0										0	-1	900035		1
93717_2	93717	噩梦回响JP第3期-09	2	31044051;34031053;31030051	503;556;503	1;3;1	1111;3111;1111	1,1.1;3,1.82	0;2;1				2;2;2	5				3			8010129	0										0	-1	900035		1
93718_1	93718	噩梦回响JP第3期-09	1	31022051;31031051;31031051	503;556;503	1;1;1	1111;3111;1111	1,1.1;3,1.18	1;2;0				1;1;1					3			8010155	0										0	-1	900061		1
93718_2	93718	噩梦回响JP第3期-09	2	31022051;34018051;31031051	503;556;503	1;3;1	1111;3111;1111	1,1.1;3,1.82	0;2;1				1;1;1	5				3			8010155	0										0	-1	900061		1
93719_1	93719	噩梦回响JP第3期-10	1	34026051;34014051	553;553	1;1	2111;2111	1,1.15;3,1.22	1;2				2;2					3			8010129	0										0	-1	900035		1
93719_2	93719	噩梦回响JP第3期-10	2	34026051;34021051;34014051	456;504;456	1;3;1	2111;3111;2111	1,1.15;3,1.87	1;2;0				2;2;2	5				3			8010129	0										0	-1	900035		1
93720_1	93720	噩梦回响JP第3期-10	1	34026051;34001051	553;553	1;1	2111;2111	1,1.15;3,1.22	2;1				1;1					3			8010155	0										0	-1	900061		1
93720_2	93720	噩梦回响JP第3期-10	2	34026051;34030051;34001051	456;504;456	1;3;1	2111;3111;2111	1,1.15;3,1.87	0;2;1				1;1;1	5				3			8010155	0										0	-1	900061		1
93731_1	93731	困难·噩梦回响JP第3期-01	1	31024051;34025051;31006051	503;556;503	1;2;1	1111;3111;1111	1,1;3,1.92	1;1;0				2;2;2	5				3			8010129	0										0	-1	900035		1
93732_1	93732	困难·噩梦回响JP第3期-01	1	31040051;34025051;31004051	303;334;303	1;2;1	1111;3111;1111	1,0.95;3,1.28	1;1;0				1;1;1	5				3			8010155	0										0	-1	900061		1
93733_1	93733	困难·噩梦回响JP第3期-02	1	31104051;34006051;31104051	528;583;528	1;2;1	1111;3111;1111	1,1.1;3,1.99	1;1;0				2;2;2	5				3			8010129	0										0	-1	900035		1
93734_1	93734	困难·噩梦回响JP第3期-02	1	31023051;34043051;31005051	327;362;327	1;2;1	1111;3111;1111	1,0.95;3,1.32	1;1;0				1;1;1	5				3			8010155	0										0	-1	900061		1
93735_1	93735	困难·噩梦回响JP第3期-03	1	31012051;34008051;31104051	553;612;553	1;2;1	1111;3111;1111	1,1.1;3,2.04	1;1;0				2;2;2	5				3			8010129	0										0	-1	900035		1
93736_1	93736	困难·噩梦回响JP第3期-03	1	31012051;34002051;31031051	353;390;353	1;2;1	1111;3111;1111	1,0.95;3,1.36	1;1;0				1;1;1	5				3			8010155	0										0	-1	900061		1
93737_1	93737	困难·噩梦回响JP第3期-04	1	31017051;34003051;31017051	578;639;578	1;2;1	1111;3111;1111	1,1.15;3,2.11	1;1;0				2;2;2	5				3			8010129	0										0	-1	900035		1
93738_1	93738	困难·噩梦回响JP第3期-04	1	31004051;34043051;31004051	378;417;378	1;2;1	1111;3111;1111	1,0.95;3,1.4	1;1;0				1;1;1	5				3			8010155	0										0	-1	900061		1
93739_1	93739	困难·噩梦回响JP第3期-05	1	31059051;34026051;31009051	604;667;604	1;2;1	1111;3111;1111	1,1.15;3,2.21	1;1;0				2;2;2	5				3			8010129	0										0	-1	900035		1
93740_1	93740	困难·噩梦回响JP第3期-05	1	31004051;34001051;31041051	402;445;402	1;2;1	1111;3111;1111	1,1;3,1.46	1;1;0				1;1;1	5				3			8010155	0										0	-1	900061		1
93741_1	93741	困难·噩梦回响JP第3期-06	1	31042051;34004051;31024051	628;695;628	1;3;1	1111;3111;1111	1,1.15;3,2.3	1;2;0				2;2;2	5				3			8010129	0										0	-1	900035		1
93742_1	93742	困难·噩梦回响JP第3期-06	1	31023051;34004051;31103051	428;473;428	1;3;1	1111;3111;1111	1,1;3,1.5	1;2;0				1;1;1	5				3			8010155	0										0	-1	900061		1
93743_1	93743	困难·噩梦回响JP第3期-07	1	31013051;34035051;31104051	653;722;653	1;3;1	1111;3111;1111	1,1.15;3,2.4	1;2;0				2;2;2	5				3			8010129	0										0	-1	900035		1
93744_1	93744	困难·噩梦回响JP第3期-07	1	31013051;34037051;31046052	453;500;453	1;3;1	1111;3111;1111	1,1;3,1.55	1;2;0				1;1;1	5				3			8010155	0										0	-1	900061		1
93745_1	93745	困难·噩梦回响JP第3期-08	1	31104051;34041051;31104051	679;750;679	1;3;1	1111;3111;1111	1,1.15;3,2.5	1;2;0				2;2;2	5				3			8010129	0										0	-1	900035		1
93746_1	93746	困难·噩梦回响JP第3期-08	1	31031051;34016051;31005051	478;529;478	1;3;1	1111;3111;1111	1,1;3,1.6	1;2;0				1;1;1	5				3			8010155	0										0	-1	900061		1
93747_1	93747	困难·噩梦回响JP第3期-09	1	31044051;31044051;31030051	716;791;716	1;1;1	1111;3111;1111	1,1.15;3,1.53	1;2;0				2;2;2					3			8010129	0										0	-1	900035		1
93747_2	93747	困难·噩梦回响JP第3期-09	2	31044051;34031053;31030051	716;791;716	1;3;1	1111;3111;1111	1,1.15;3,3.11	0;2;1				2;2;2	5				3			8010129	0										0	-1	900035		1
93748_1	93748	困难·噩梦回响JP第3期-09	1	31022051;31031051;31031051	503;556;503	1;1;1	1111;3111;1111	1,1.1;3,1.18	1;2;0				1;1;1					3			8010155	0										0	-1	900061		1
93748_2	93748	困难·噩梦回响JP第3期-09	2	31022051;34018051;31031051	503;556;503	1;3;1	1111;3111;1111	1,1.1;3,1.82	0;2;1				1;1;1	5				3			8010155	0										0	-1	900061		1
93749_1	93749	困难·噩梦回响JP第3期-10	1	34026051;34014051	789;789	1;1	2111;2111	1,1.15;3,1.87	1;2				2;2					3			8010129	0										0	-1	900035		1
93749_2	93749	困难·噩梦回响JP第3期-10	2	34026051;34021051;34014051	651;720;651	1;3;1	2111;3111;2111	1,1.15;3,3.74	1;2;0				2;2;2	5				3			8010129	0										0	-1	900035		1
93750_1	93750	困难·噩梦回响JP第3期-10	1	34026051;34001051	553;553	1;1	2111;2111	1,1.15;3,1.22	2;1				1;1					3			8010155	0										0	-1	900061		1
93750_2	93750	困难·噩梦回响JP第3期-10	2	34026051;34030051;34001051	456;504;456	1;3;1	2111;3111;2111	1,1.15;3,1.87	0;2;1				1;1;1	5				3			8010155	0										0	-1	900061		1
93761_1	93761	绝境·噩梦回响JP第3期-01	1	31024051;34025051;31006051	868;956;868	1;2;1	1111;3111;1111	1,1;3,4.44	1;1;0				2;2;2	5				3			8010129	0										0	-1	900035		1
93762_1	93762	绝境·噩梦回响JP第3期-01	1	31040051;34025051;31004051	868;956;868	1;2;1	1111;3111;1111	1,1.1;3,4.44	1;1;0				1;1;1	5				3			8010155	0										0	-1	900061		1
93763_1	93763	绝境·噩梦回响JP第3期-02	1	31104051;34006051;31104051	920;1014;920	1;2;1	1111;3111;1111	1,1.1;3,4.94	1;1;0				2;2;2	5				3			8010129	0										0	-1	900035		1
93764_1	93764	绝境·噩梦回响JP第3期-02	1	31023051;34043051;31005051	920;1014;920	1;2;1	1111;3111;1111	1,1.1;3,4.94	1;1;0				1;1;1	5				3			8010155	0										0	-1	900061		1
93765_1	93765	绝境·噩梦回响JP第3期-03	1	31012051;34008051;31104051	972;1071;972	1;2;1	1111;3111;1111	1,1.1;3,5.43	1;1;0				2;2;2	5				3			8010129	0										0	-1	900035		1
93766_1	93766	绝境·噩梦回响JP第3期-03	1	31012051;34002051;31031051	972;1071;972	1;2;1	1111;3111;1111	1,1.1;3,5.43	1;1;0				1;1;1	5				3			8010155	0										0	-1	900061		1
93767_1	93767	绝境·噩梦回响JP第3期-04	1	31017051;34003051;31017051	1024;1128;1024	1;2;1	1111;3111;1111	1,1.15;3,5.93	1;1;0				2;2;2	5				3			8010129	0										0	-1	900035		1
93768_1	93768	绝境·噩梦回响JP第3期-04	1	31004051;34043051;31004051	1024;1128;1024	1;2;1	1111;3111;1111	1,1.15;3,5.93	1;1;0				1;1;1	5				3			8010155	0										0	-1	900061		1
93769_1	93769	绝境·噩梦回响JP第3期-05	1	31059051;34026051;31009051	1075;1184;1075	1;2;1	1111;3111;1111	1,1.15;3,6.42	1;1;0				2;2;2	5				3			8010129	0										0	-1	900035		1
93770_1	93770	绝境·噩梦回响JP第3期-05	1	31004051;34001051;31041051	1075;1184;1075	1;2;1	1111;3111;1111	1,1.15;3,6.42	1;1;0				1;1;1	5				3			8010155	0										0	-1	900061		1
93771_1	93771	绝境·噩梦回响JP第3期-06	1	31042051;34004051;31024051	1127;1242;1127	1;3;1	1111;3111;1111	1,1.15;3,6.92	1;2;0				2;2;2	5				3			8010129	0										0	-1	900035		1
93772_1	93772	绝境·噩梦回响JP第3期-06	1	31023051;34004051;31103051	1127;1242;1127	1;3;1	1111;3111;1111	1,1.15;3,6.92	1;2;0				1;1;1	5				3			8010155	0										0	-1	900061		1
93773_1	93773	绝境·噩梦回响JP第3期-07	1	31013051;34035051;31104051	1178;1299;1178	1;3;1	1111;3111;1111	1,1.15;3,7.41	1;2;0				2;2;2	5				3			8010129	0										0	-1	900035		1
93774_1	93774	绝境·噩梦回响JP第3期-07	1	31013051;34037051;31046052	1178;1299;1178	1;3;1	1111;3111;1111	1,1.15;3,7.41	1;2;0				1;1;1	5				3			8010155	0										0	-1	900061		1
93775_1	93775	绝境·噩梦回响JP第3期-08	1	31104051;34041051;31104051	1230;1356;1230	1;3;1	1111;3111;1111	1,1.15;3,7.91	1;2;0				2;2;2	5				3			8010129	0										0	-1	900035		1
93776_1	93776	绝境·噩梦回响JP第3期-08	1	31031051;34016051;31005051	1230;1356;1230	1;3;1	1111;3111;1111	1,1.15;3,7.91	1;2;0				1;1;1	5				3			8010155	0										0	-1	900061		1
93777_1	93777	绝境·噩梦回响JP第3期-09	1	31044051;31044051;31030051	1282;1413;1282	1;1;1	1111;3111;1111	1,1.15;3,4.89	1;2;0				2;2;2					3			8010129	0										0	-1	900035		1
93777_2	93777	绝境·噩梦回响JP第3期-09	2	31044051;34031053;31030051	1282;1413;1282	1;3;1	1111;3111;1111	1,1.15;3,8.4	0;2;1				2;2;2	5				3			8010129	0										0	-1	900035		1
93778_1	93778	绝境·噩梦回响JP第3期-09	1	31022051;31031051;31031051	1282;1413;1282	1;1;1	1111;3111;1111	1,1.15;3,4.89	1;2;0				1;1;1					3			8010155	0										0	-1	900061		1
93778_2	93778	绝境·噩梦回响JP第3期-09	2	31022051;34018051;31031051	1282;1413;1282	1;3;1	1111;3111;1111	1,1.15;3,8.4	0;2;1				1;1;1	5				3			8010155	0										0	-1	900061		1
93779_1	93779	绝境·噩梦回响JP第3期-10	1	34026051;34014051	1478;1478	1;1	2111;2111	1,1.15;3,5.18	1;2				2;2					3			8010129	0										0	-1	900035		1
93779_2	93779	绝境·噩梦回响JP第3期-10	2	34026051;34021051;34014051	1224;1271;1224	1;3;1	2111;3111;2111	1,1.15;3,8.9	1;2;0				2;2;2	5				3			8010129	0										0	-1	900035		1
93780_1	93780	绝境·噩梦回响JP第3期-10	1	34026051;34001051	1478;1478	1;1	2111;2111	1,1.15;3,5.18	2;1				1;1					3			8010155	0										0	-1	900061		1
93780_2	93780	绝境·噩梦回响JP第3期-10	2	34026051;34030051;34001051	1224;1271;1224	1;3;1	2111;3111;2111	1,1.15;3,8.9	0;2;1				1;1;1	5				3			8010155	0										0	-1	900061		1
93901_1	93901	噩梦回响TW第21期/KR第11期-01	1	31104051;34025051;31006051	312;344;312	1;2;1	1111;3111;1111	1,1;3,1.5	1;1;0				4;4;4	5				3			8010157	0										0	-1	900062		1
93902_1	93902	噩梦回响TW第21期/KR第11期-01	1	31059051;34018051	296;327	1;2	1111;3111	1,1.1;3,1.5	0;1				3;3	5				3			8010156	0										0	-1	900063		1
93903_1	93903	噩梦回响TW第21期/KR第11期-02	1	31104051;34006051;31104051	338;372;338	1;2;1	1111;3111;1111	1,1.1;3,1.56	1;1;0				4;4;4	5				3			8010157	0										0	-1	900062		1
93904_1	93904	噩梦回响TW第21期/KR第11期-02	1	31006051;34010051	321;354	1;2	1111;3111	1,1.1;3,1.56	0;1				3;3	5				3			8010156	0										0	-1	900063		1
93905_1	93905	噩梦回响TW第21期/KR第11期-03	1	31012051;34002051;31104051	364;401;364	1;2;1	1111;3111;1111	1,1.1;3,1.6	1;1;0				4;4;4	5				3			8010157	0										0	-1	900062		1
93906_1	93906	噩梦回响TW第21期/KR第11期-03	1	31018051;34043051	345;381	1;2	1111;3111	1,1.1;3,1.6	0;1				3;3	5				3			8010156	0										0	-1	900063		1
