id	desc	effects	refresh	isUnique	isUniqueAll	levelUpType	buffType	endType	endNum	endOrder	stackingType	sameBuffStackingType	effectTrigger	triggerCd	triggerClickType	effectTarget	effectType	triggerOrder	effectId	isClear	isStolen	isIgnore	removeByMaster	showId	showDesc	buffTags	status
310701001	诡夜雾行-专武被动1-每次行动后，给自己挂310701002	10001					0				2	1	1002	2	3	301	1	1	310701002	0	0	1				2	1
310701002	诡夜雾行-专武效果-暴击率+1%	310701001					0				2	3								0	0	1				2	1
310701003	诡夜雾行-专武被动2-释放非奥义技能，非41107010前，给自己挂310701004	10001					0				2	1	9314	2	3	301	1	1	310701004	0	0	1				2	1
310701004	诡夜雾行-专武效果-造成真实伤害+8%	310701002					0	1002	1	1	2	1								0	0	1				2	1
310701005	诡夜雾行-专武被动1-每次行动后，给自己挂310701006	10001					0				2	1	1002	2	3	301	1	1	310701006	0	0	1				2	1
310701006	诡夜雾行-专武效果-暴击率+2%	310701003					0				2	3								0	0	1				2	1
310701007	诡夜雾行-专武被动2-释放非奥义技能，非41107010前，给自己挂310701008	10001					0				2	1	9314	2	3	301	1	1	310701008	0	0	1				2	1
310701008	诡夜雾行-专武效果-造成真实伤害+16%	310701004					0	1002	1	1	2	1								0	0	1				2	1
310900801	致命音符-专武被动1-释放41109008前，对自己挂1回合310900802	10001					0				2	1	1008	2	3	301	1	1	310900802	0	0	1				2	1
310900802	致命音符-专武效果-造成穿透伤害+8%	310900801					0	1002	1	1	2	1								0	0	1				2	1
310900803	致命音符-专武被动2-回合开始时，给所有三相友方挂310900804	10001					0				2	1	1102	3	3	301	1	1	310900804	0	0	1				2	1
310900804	致命音符-专武效果-攻击力+1.1%	310900802					0				2	1								0	0	1				2	1
310900805	致命音符-专武被动1-释放41109008前，对自己挂1回合310900806	10001					0				2	1	1008	2	3	301	1	1	310900806	0	0	1				2	1
310900806	致命音符-专武效果-造成穿透伤害+16%	310900803					0	1002	1	1	2	1								0	0	1				2	1
310900807	致命音符-专武被动2-回合开始时，给所有三相友方挂310900808	10001					0				2	1	1102	3	3	301	1	1	310900808	0	0	1				2	1
310900808	致命音符-专武效果-攻击力+2.2%	310900804					0				2	1								0	0	1				2	1
310500801	英雄憧憬-专武被动1-释放41105008前，对自己挂1回合310500802	10001					0				2	1	1008	2	3	301	1	1	310500802	0	0	1				2	1
310500802	英雄憧憬-专武效果-造成破裂伤害+8%	310500801					0	1002	1	1	2	1								0	0	1				2	1
310500803	英雄憧憬-专武被动2-释放42105008前，对自己挂1回合310500804	10001					0				2	1	1008	2	3	301	1	1	310500804	0	0	1				2	1
310500804	英雄憧憬-专武效果-造成最终伤害+8%	310500802					0	1002	1	1	2	1								0	0	1				2	1
310500805	英雄憧憬-专武被动1-释放41105008前，对自己挂1回合310500806	10001					0				2	1	1008	2	3	301	1	1	310500806	0	0	1				2	1
310500806	英雄憧憬-专武效果-造成破裂伤害+16%	310500803					0	1002	1	1	2	1								0	0	1				2	1
310500807	英雄憧憬-专武被动2-释放42105008前，对自己挂1回合310500808	10001					0				2	1	1008	2	3	301	1	1	310500808	0	0	1				2	1
310500808	英雄憧憬-专武效果-造成最终伤害+16%	310500804					0	1002	1	1	2	1								0	0	1				2	1
312100801	清道夫之夜-专武被动1-释放41121008前，对自己挂1回合312100802	10001					0				2	1	1008	2	3	301	1	1	312100802	0	0	1				2	1
312100802	清道夫之夜-专武效果-穿透率+8%	312100801					0	1002	1	1	2	1								0	0	1				2	1
312100803	清道夫之夜-专武被动2-释放42121008前，对自己挂1回合312100804	10001					0				2	1	1008	2	3	301	1	1	312100804	0	0	1				2	1
312100804	清道夫之夜-专武效果-造成最终伤害+8%	312100802					0	1002	1	1	2	1								0	0	1				2	1
312100805	清道夫之夜-专武被动1-释放41121008前，对自己挂1回合312100806	10001					0				2	1	1008	2	3	301	1	1	312100806	0	0	1				2	1
312100806	清道夫之夜-专武效果-穿透率+16%	312100803					0	1002	1	1	2	1								0	0	1				2	1
312100807	清道夫之夜-专武被动2-释放42121008前，对自己挂1回合312100808	10001					0				2	1	1008	2	3	301	1	1	312100808	0	0	1				2	1
312100808	清道夫之夜-专武效果-造成最终伤害+16%	312100804					0	1002	1	1	2	1								0	0	1				2	1
310300701	浮世谣-专武被动1-释放42103007前，对自己挂1回合310300702	10001					0				2	1	1008	2	3	301	1	1	310300702	0	0	1				2	1
310300702	浮世谣-专武效果-造成破盾伤害+8%	310300701					0	1002	1	1	2	1								0	0	1				2	1
310300703	浮世谣-专武被动2-回合开始时，给所有红色友方挂310300704	10001					0				2	1	1102	3	3	238	1	1	310300704	0	0	1				2	1
310300704	浮世谣-专武效果-造成间接伤害+2%	310300702					0				2	1								0	0	1				2	1
310300705	浮世谣-专武被动1-释放42103007前，对自己挂1回合310300706	10001					0				2	1	1008	2	3	301	1	1	310300706	0	0	1				2	1
310300706	浮世谣-专武效果-造成破盾伤害+16%	310300703					0	1002	1	1	2	1								0	0	1				2	1
310300707	浮世谣-专武被动2-回合开始时，给所有红色友方挂310300708	10001					0				2	1	1102	3	3	238	1	1	310300708	0	0	1				2	1
310300708	浮世谣-专武效果-造成间接伤害+4%	310300704					0				2	1								0	0	1				2	1
111300201	菡萏曲-初始被动-每损失1%生命值，穿透率增加x%，至多70%血的加成	411300201	1				0				2	1								0	0	1		61113002		2	1
111300202	菡萏曲-初始特殊被动-战斗开始时，友方存在云沛，则给自己回复2点sp	10001					0				2	1	9258	3	3	301	2	1	210010101	0	0	1				2	1
111300203	菡萏曲-1星天赋表-生命值低于50%时，暴击率提升	411300202	1				0				2	1								0	0	1				2	1
111300204	菡萏曲-4星天赋表-战斗开始时，对自己施加效果411300206；并挂buff111300205	10001					0				2	1	7322	3	3	301	2	2	411300206	0	0	1				2	1
111300205	菡萏曲-4星攻击力提升，持续3回合	411300203					1				2	1								1	1	0		100101	100101	2	1
111300206	菡萏曲-6星天赋表-技能结束时，若生命值不高于75%，获得111300208	10001					0				2	1	7243	2	3	301	1	2	111300208	0	0	1				2	1
111300207	菡萏曲-6星天赋表-技能结束时，若生命值不高于45%，获得111300209	10001					0				2	1	7243	2	3	301	1	2	111300209	0	0	1				2	1
111300208	菡萏曲-莲华，造成最终伤害提升	411300204					1				2	3								1	1	0		101201	101201	2	1
111300209	菡萏曲-莲华，受到最终伤害降低	411300205					1				2	3								1	1	0		101101	101101	2	1
111300210	菡萏曲-4星天赋表-战斗开始时，给自己挂111300211（触发时间3	10001					0				2	1	7322	3	3	301	1	3	111300211	0	0	1					1
111300211	菡萏曲-损血护盾效果	411300206					1				1	1								0	0	0		110202	110202		1
111300212	菡萏曲-预留	10001					0				2	1								1	1	0					1
111300213	菡萏曲-预留	10001					0				2	1								1	1	0					1
111300214	菡萏曲-预留	10001					0				2	1								1	1	0					1
111300215	菡萏曲-预留	10001					0				2	1								1	1	0					1
111300216	菡萏曲-预留	10001					0				2	1								1	1	0					1
111300217	菡萏曲-预留	10001					0				2	1								1	1	0					1
111300218	菡萏曲-预留	10001					0				2	1								1	1	0					1
111300219	菡萏曲-预留	10001					0				2	1								1	1	0					1
111300220	菡萏曲-预留	10001					0				2	1								1	1	0					1
111400201	并蒂莲-护盾buff	411400201					1				1	1	7438	2	3	101	2	3	411400203	0	0	0		11400202	111400202		1
111400202	并蒂莲-莲舞buff：造成伤害时，目标身上111400219层数不大于0，则附带x%并蒂莲护盾剩余量的真实伤害	10001					1				2	1	7438	2	3	101	2	3	411400203	1	1	0		11400202	111400202		1
111400203	并蒂莲-初始被动-战斗开始时，给所有蓝色友方挂111400204	10001					0				2	1	7322	3	3	240	1	2	111400204	0	0	1		61114002		2	1
111400204	并蒂莲-受到护盾提升	411400202					0				2	1								0	0	1				2	1
111400205	并蒂莲-初始特殊被动-战斗开始时，有云灿，自己回复2点sp	10001					0				2	1	9258	3	3	301	2	1	210010101	0	0	1				2	1
111400206	并蒂莲-大招-受到最终伤害降低	411400203		1		2	1				2	1								1	1	0		101101	101101		1
111400207	并蒂莲-1星效果天赋表-战斗开始时，给所有蓝色友方挂111400208	10001					0				2	1	7322	3	3	240	1	2	111400208	0	0	1				2	1
111400208	并蒂莲-1星效果-获得111400208时，给友方114002挂111400216	10001					0				2	1	7002	3	3	311	1	2	111400216	0	0	1				2	1
111400209	并蒂莲-1星实际效果-造成护盾提升，可叠加4层	411400204					0				2	3								0	0	1				2	1
111400210	并蒂莲-4星效果天赋表-回合开始时，给友方全体挂111400211	10001					0				2	1	1102	3	3	202	1	2	111400211	0	0	1				2	1
111400211	并蒂莲-4星效果-获得111400211时，若生命值低于65%，则给自己挂111400212	10001					0				2	1	7442	3	3	301	1	2	111400212	0	0	1				2	1
111400212	并蒂莲-4星实际效果-穿透率提升x%，可叠加4层	411400205					1				2	3								1	1	0		100901	100901	2	1
111400213	并蒂莲-6星效果天赋表-释放42114002时，给友方全体挂111400214	10001					0				2	1	7001	2	3	202	1	2	111400214	0	0	1				2	1
111400214	并蒂莲-6星效果-免疫一层减益效果	411400206					1	7247	1	2	2	3								1	1	0		11400203	111400203	2	1
111400215	并蒂莲-1星效果-获得111400216时，给友方114002挂111400209	10001					0				2	3	7002	3	3	301	1	2	111400209	0	0	1				2	1
111400216	并蒂莲-1星标记buff	10001					0				2	3								0	0	1				2	1
111400217	并蒂莲-回合开始时，给敌方全体挂111400218	10001					0				2	1	1102	3	3	102	1	2	111400218	0	0	1					1
111400218	并蒂莲-受到hit时，给自己挂111400219	10001					0				2	1	1004	2	3	301	1	1	111400219	0	0	1					1
111400219	并蒂莲-触发莲舞的冷却buff	10001					0	7250	1	1	2	1								0	0	1					1
111400220	并蒂莲-预留	10001					0				2	1								1	1	0					1
113800801	月胧吟-4星标记	10001					0				2	1								0	0	1				2	1
113800802	月胧吟-初始被动天赋表-每有1点sp，暴击伤害提升，随动	413800801	1				0				2	1								0	0	1		61138008		2	1
113800803	月胧吟-初始被动天赋表，sp>4，暴击率提升，随动	413800802	1				0				2	1								0	0	1				2	1
113800804	月胧吟-1星天赋表-释放41138008后，补进1张138008的1星技能2	10001					0				2	1	7001	2	3	301	2	2	413800805	0	0	1				2	1
113800805	月胧吟-4星天赋表-释放非奥义技能时，若sp>4，自身113800806不大于2，则获得113800806	10001					0				2	1	9316	2	3	301	1	2	113800806	0	0	1				2	1
113800806	月胧吟-4星效果-动态判断-获得113800806时，则获得1层113800807	10001					0	7005	1	3	2	3	7002	3	3	301	1	2	113800807	0	0	1				2	1
113800807	月胧吟-4星-绪能宝石-释放奥义技能后，回复1点sp	10001					1	1105	1	3	2	2	1105	2	3	301	2;2	1	210010101;413800806	1	1	0		13800802	113800802	2	1
113800808	月胧吟-1技能-最终伤害提升	413800806		1			1				2	3								1	1	0		101201	101201		1
113800809	月胧吟-1技能的1回合触发器，释放技能后，给友方138008挂113800810，每回合1次	10001					0				2	1	7052	3	3	312	1	2	113800810	0	0	1					1
113800810	月胧吟-工具人标记buff，1回合，2层	10001					0				2	3								0	0	1					1
113800811	月胧吟-配天赋表buff-获得113800810时，回复1点sp，每回合2次	10001					0				2	1	7002	3	3	301	2	2	210010101	0	0	1					1
113800812	月胧吟-6星效果-释放sp技能后，获得1层造成最终伤害提升x%	10001					0				2	1	1105	2	3	301	1	2	113800813	0	0	1				2	1
113800813	月胧吟-造成最终伤害提升10%，可叠加3层	413800807					1				2	3								1	1	0		101201	101201	2	1
113800814	月胧吟-奥义技能结束后，清除2层113800806	10001					0				2	1	1105	2	3	301	2	2	413800807	0	0	1				2	1
113800815	月胧吟-最终伤害提升10%	413800808					0	1002	2	2	2	3								0	0	1				2	1
113800816	月胧吟-4星天赋表-释放奥义技能前，自己的113800806>1，不>2，给自己挂113800815	10001					0				2	1	9321	2	3	301	1	1	113800815	0	0	1				2	1
113800817	月胧吟-预留	10001					0				2	1								1	1	0					1
113800818	月胧吟-预留	10001					0				2	1								1	1	0					1
113800819	月胧吟-预留	10001					0				2	1								1	1	0					1
113800820	月胧吟-预留	10001					0				2	1								1	1	0					1
1010049	【困难主线】红绿蓝属性克制伤害额外提高50%	410010151;410010152;410010153		1			0				2	1								0	0	1		300014	7100115		1
54037101	社团BOSS-游戏机-自身防御力提升2%*50层，受hit时降低1层	412010162		0			0	1004	1	2	2	3								0	0	1		300014	54037101		1
54037102	社团BOSS-游戏机-击碎被动时获得的额外伤害标记	10001		0			0	7061	1	3	2	1								0	0	1					1
54037103	社团BOSS-游戏机-击碎被动时获得的次数显示	10001		0			0				2	3								0	0	1		300014	54037103		1
54037104	社团BOSS-游戏机-战斗员额外伤害触发器	10001		0			0				2	1	9054	3	0	101	2	2	401220151	0	0	1					1
311600101	极寒朔风-专武被动1-释放41116001前，对自己挂1回合311600102	10001					0				2	1	1008	2	3	301	1	1	311600102	0	0	1				2	1
311600102	极寒朔风-专武效果-造成最终伤害+8%	311600101					0	1002	1	1	2	1								0	0	1				2	1
311600103	极寒朔风-专武被动2-标记1	10001					0				2	1								0	0	1				2	1
311600104	极寒朔风-专武效果-防御力提升4%	311600102					0				2	1								0	0	1				2	1
311600105	极寒朔风-专武被动1-释放41116001前，对自己挂1回合311600106	10001					0				2	1	1008	2	3	301	1	1	311600106	0	0	1				2	1
311600106	极寒朔风-专武效果-造成最终伤害+16%	311600103					0	1002	1	1	2	1								0	0	1				2	1
311600107	极寒朔风-专武被动2-标记2	10001					0				2	1								0	0	1				2	1
311600108	极寒朔风-专武效果-防御力提升8%	311600104					0				2	1								0	0	1				2	1
108002102	世界BOSS肖特朗-光环-攻击时造成一段额外伤害	10001					0				2	1	1001	2		101	2	2	301020151	0	0	1					1
108002103	世界BOSS肖特朗-光环描述	10001					0				2	1								0	0	1		300014	108002103		1
54037105	社团BOSS-游戏机-防御力重置触发器	412010162		0			0					3	1108	3	3	301	3	2	540372102	0	0	1					1
8100143	噩梦回响，怪物通用，消耗生命检测buff，+10%	10001		1			0			2	2	1	9317	2		301	1	2	8100147	0	0	1					1
8100144	噩梦回响，怪物通用，受到伤害检测buff，+10%	10001		1			0			2	2	1	1206	2		301	1	2	8100147	0	0	1					1
8100145	噩梦回响，怪物通用，消耗生命检测buff，+15%	10001		1			0			2	2	1	9317	2		301	1	2	8100148	0	0	1					1
8100146	噩梦回响，怪物通用，受到伤害检测buff，+15%	10001		1			0			2	2	1	1206	2		301	1	2	8100148	0	0	1					1
8100147	噩梦回响，怪物通用，造成伤害提升10%	411501152					1				2	3								1	1	0		101201	320041		1
8100148	噩梦回响，怪物通用，造成伤害提升15%	411501156					1				2	3								1	1	0		101201	320041		1
8100149	噩梦回响，怪物通用，奥义技能充满检测1	10001		1			0			2	2	1	9261	2		301	1	2	8100153	0	0	1					1
8100150	噩梦回响，怪物通用，奥义技能未充满检测1	10001		1			0			2	2	1	9322	2		301	1	2	8100154	0	0	1					1
8100151	噩梦回响，怪物通用，奥义技能充满检测2	10001		1			0			2	2	1	9261	2		301	1	2	8100155	0	0	1					1
8100152	噩梦回响，怪物通用，奥义技能未充满检测2	10001		1			0			2	2	1	9322	2		301	1	2	8100156	0	0	1					1
9100011	夜间巡逻圣物-全队攻击力提升-触发器	10001					0				2	3	1102	1	3	202	1	1	9100014	0	0	1					1
9100012	夜间巡逻圣物-全队攻击力提升-触发器	10001					0				2	3	1102	1	3	202	1	1	9100015	0	0	1					1
9100013	夜间巡逻圣物-全队攻击力提升-触发器	10001					0				2	3	1102	1	3	202	1	1	9100016	0	0	1					1
9100014	夜间巡逻圣物-全队攻击力提升	9100014					0				2	3								0	0	1					1
9100015	夜间巡逻圣物-全队攻击力提升	9100015					0				2	3								0	0	1					1
9100016	夜间巡逻圣物-全队攻击力提升	9100016					0				2	3								0	0	1					1
9100021	夜间巡逻圣物-全队防御力提升-触发器	10001					0				2	3	1102	1	3	202	1	1	9100024	0	0	1					1
9100022	夜间巡逻圣物-全队防御力提升-触发器	10001					0				2	3	1102	1	3	202	1	1	9100025	0	0	1					1
9100023	夜间巡逻圣物-全队防御力提升-触发器	10001					0				2	3	1102	1	3	202	1	1	9100026	0	0	1					1
9100024	夜间巡逻圣物-全队防御力提升	9100024					0				2	3								0	0	1					1
9100025	夜间巡逻圣物-全队防御力提升	9100025					0				2	3								0	0	1					1
9100026	夜间巡逻圣物-全队防御力提升	9100026					0				2	3								0	0	1					1
9100031	夜间巡逻圣物-全队生命值上限提升-触发器	10001					0				2	3	1102	1	3	202	1	1	9100034	0	0	1					1
9100032	夜间巡逻圣物-全队生命值上限提升-触发器	10001					0				2	3	1102	1	3	202	1	1	9100035	0	0	1					1
9100033	夜间巡逻圣物-全队生命值上限提升-触发器	10001					0				2	3	1102	1	3	202	1	1	9100036	0	0	1					1
9100034	夜间巡逻圣物-全队生命值上限提升	9100034					0				2	3								0	0	1					1
9100035	夜间巡逻圣物-全队生命值上限提升	9100035					0				2	3								0	0	1					1
9100036	夜间巡逻圣物-全队生命值上限提升	9100036					0				2	3								0	0	1					1
9100041	夜间巡逻圣物-全队穿透率提升-触发器	10001					0				2	3	1102	1	3	202	1	1	9100044	0	0	1					1
