id	status	name	name_zh_TW	name_en_UK	name_ja_JP	name_ko_KR	name_th_TH	skillDesc	skillDesc_zh_TW	skillDesc_en_UK	skillDesc_ja_JP	skillDesc_ko_KR	skillDesc_th_TH
6000001	1	穿透率提升	穿透率提升	Armor PEN UP	貫通率アップ	관통률 증가	อัตรา​เจาะ​เกราะ​เพิ่มขึ้น​	受到拟真战斗中心影响，怪物穿透率提升_#num_percent_0_1_1_	受到擬真戰鬥中心影響，怪物穿透率提升_#num_percent_0_1_1_	While under the effect of the SimuBattle Center, the monster's Armor PEN is increased by _#num_percent_0_1_1_.	擬似戦闘開始、敵の貫通率＋_#num_percent_0_1_1_	시뮬레이션 전투 센터의 영향을 받아 몬스터의 관통률 +_#num_percent_0_1_1_	ได้รับ​ผล​จาก​ศูนย์​ฝึก​จำลอง​การ​รบ​ อัตรา​เจาะ​เกราะ​ของ​มอนสเตอร์​เพิ่มขึ้น​ _#num_percent_0_1_1_​
6000002	1	忍耐率提升	忍耐率提升	Endurance UP	忍耐率アップ	인내율 증가	อัตราอดทนเพิ่มขึ้น	受到拟真战斗中心影响，怪物忍耐率提升_#num_percent_0_1_1_	受到擬真戰鬥中心影響，怪物忍耐率提升_#num_percent_0_1_1_	While under the effect of the SimuBattle Center, the monster's Endurance is increased by _#num_percent_0_1_1_.	擬似戦闘開始、敵の忍耐率＋_#num_percent_0_1_1_	시뮬레이션 전투 센터의 영향을 받아 몬스터의 인내율 +_#num_percent_0_1_1_	ได้รับ​ผล​จาก​ศูนย์​ฝึก​จำลอง​การ​รบ​ อัตรา​อดทน​ของ​มอนสเตอร์​เพิ่มขึ้น​ _#num_percent_0_1_1_​
6000003	1	暴击率提升	爆擊率提升	CRIT Rate UP	会心率アップ	크리티컬 확률 증가	อัตราคริติคอลเพิ่มขึ้น	受到拟真战斗中心影响，怪物暴击率提升_#num_percent_0_1_1_	受到擬真戰鬥中心影響，怪物爆擊率提升_#num_percent_0_1_1_	While under the effect of the SimuBattle Center, the monster's CRIT Rate is increased by _#num_percent_0_1_1_.	擬似戦闘開始、敵の会心率＋_#num_percent_0_1_1_	시뮬레이션 전투 센터의 영향을 받아 몬스터의 크리티컬율 +_#num_percent_0_1_1_	ได้รับ​ผล​จาก​ศูนย์​ฝึก​จำลอง​การ​รบ​ อัต​ราค​ริ​ติ​คอ​ล​ของ​มอนสเตอร์​เพิ่มขึ้น​ _#num_percent_0_1_1_​
6000004	1	造成护盾提升	造成護盾提升	Shield Effect UP	与シールド耐久アップ	부여하는 실드	สร้างโล่ป้องกันเพิ่มขึ้น	受到拟真战斗中心影响，怪物造成护盾效果提升_#num_percent_0_1_1_	受到擬真戰鬥中心影響，怪物造成護盾效果提升_#num_percent_0_1_1_	While under the effect of the SimuBattle Center, the monster's Shield Effect is increased by _#num_percent_0_1_1_.	擬似戦闘開始、敵のシールド＋_#num_percent_0_1_1_	시뮬레이션 전투 센터의 영향을 받아 몬스터의 부여하는 실드 효과 +_#num_percent_0_1_1_	ได้รับ​ผล​จาก​ศูนย์​ฝึก​จำลอง​การ​รบ​ เอฟเฟกต์​โล่​ป้องกัน​ที่เกิด​จาก​มอนสเตอร์​เพิ่มขึ้น​ _#num_percent_0_1_1_​
6000005	1	造成治疗提升	造成治療提升	Healing Boost	与回復効果アップ	부여하는 치유 증가	สร้างการฟื้นฟูเพิ่มขึ้น	受到拟真战斗中心影响，怪物造成治疗效果提升_#num_percent_0_1_1_	受到擬真戰鬥中心影響，怪物造成治療效果提升_#num_percent_0_1_1_	While under the effect of the SimuBattle Center, the monster's Healing Effect is increased by _#num_percent_0_1_1_.	擬似戦闘開始、敵の与回復効果＋_#num_percent_0_1_1_	시뮬레이션 전투 센터의 영향을 받아 몬스터의 부여하는 치유 효과 +_#num_percent_0_1_1_	ได้รับ​ผล​จาก​ศูนย์​ฝึก​จำลอง​การ​รบ​ เอฟเฟกต์​ฟื้นฟู​ที่เกิด​จาก​มอนสเตอร์​เพิ่มขึ้น​ _#num_percent_0_1_1_​
6000006	1	暴击率抵抗提升	爆擊率抵抗提升	CRIT RES UP	会心回避率アップ	크리티컬 확률 저항 증가	ต้านทาน​อัต​ราค​ริ​เพิ่มขึ้น​	受到拟真战斗中心影响，怪物暴击率抵抗效果提升_#num_percent_0_1_1_	受到擬真戰鬥中心影響，怪物爆擊率抵抗效果提升_#num_percent_0_1_1_	While under the effect of the SimuBattle Center, the monster's CRIT RES is increased by _#num_percent_0_1_1_.	擬似戦闘開始、敵の会心回避率＋_#num_percent_0_1_1_	시뮬레이션 전투 센터의 영향을 받아 몬스터의 크리티컬율 저항 효과 +_#num_percent_0_1_1_	ได้รับ​ผล​จาก​ศูนย์​ฝึก​จำลอง​การ​รบ​ เอฟเฟกต์​ต้านทาน​อัต​ราค​ริ​ของ​มอนสเตอร์​เพิ่มขึ้น​ _#num_percent_0_1_1_​
111701154	1	吸血	吸血	Lifesteal	吸血	흡혈	ดูดเลือด	下一次攻击时，按伤害量的_#num_percent_0_1_1_回复生命值	下一次攻擊時，按傷害量的_#num_percent_0_1_1_回復生命值	Restores HP based on _#num_percent_0_1_1_ of the DMG dealt on the next attack.	次の攻撃は、自身のHPを与ダメージの_#num_percent_0_1_1_分回復する。	다음 공격 시 대미지에 비례해 HP를 _#num_percent_0_1_1_ 회복한다.	ใน​การ​โจมตี​ครั้ง​ถัดไป​ จะ​ฟื้นฟู​ HP​ _#num_percent_0_1_1_​ ของ​ปริมาณ​ดา​เม​จ​ที่​สร้าง​
6110102	1	激励	激勵	Motivation	激励	격려	ปลุกเร้า	友方使用进攻技能，攻击力提升_#num_percent_0_1_1_	友方使用進攻技能，攻擊力提升_#num_percent_0_1_1_	When an ally uses an offensive skill, increases ATK by _#num_percent_0_1_1_.	味方が攻撃スキル発動すると、攻撃力＋_#num_percent_0_1_1_	아군이 공격 스킬 사용 시 공격력이 +_#num_percent_0_1_1_	เมื่อ​ฝ่าย​เรา​ใช้​สกิล​โจมตี​ ATK​ จะ​เพิ่มขึ้น​ _#num_percent_0_1_1_​
6110202	1	上瘾	上癮	Addiction	依存性	중독	เสพติด	回合结束时立即死亡，击杀怪物可以清除该效果	回合結束時立即死亡，擊殺怪物可以清除該效果	Perishes immediately at the end of the turn; killing a monster can remove this effect.	ターン終了時に戦闘不能になる。敵を倒すと効果が解除される。	턴 종료 즉시 사망하며 몬스터를 처치하면 효과가 제거된다.	จะ​ตาย​ทันที​เมื่อ​จบ​เทิร์น​ การสังหาร​มอนสเตอร์​จะ​ลบล้าง​เอฟเฟกต์​นี้​
6110602	1	铠甲	鎧甲	Armor	鎧	갑옷	เสริมเกราะ	每次获得护盾时，防御力提升_#num_percent_0_1_1_	每次獲得護盾時，防禦力提升_#num_percent_0_1_1_	Every time a shield is gained, increases DEF by _#num_percent_0_1_1_.	シールドが付与されるたびに防御力＋_#num_percent_0_1_1_	실드를 획득할 때마다 방어력이 +_#num_percent_0_1_1_	ทุกครั้งที่​ได้รับ​โล่​ป้องกัน​ DEF​ จะ​เพิ่มขึ้น​ _#num_percent_0_1_1_​
6110702	1	折磨	折磨	Torment	蹂躙	고통	ทรมาน	每次获得减益效果，受到最终伤害提升_#num_percent_0_1_1_	每次獲得減益效果，受到最終傷害提升_#num_percent_0_1_1_	Receives _#num_percent_0_1_1_ more Final DMG each time a debuff effect is received.	デバフ効果が付与されるたびに、受ける最終ダメージ＋_#num_percent_0_1_1_	디버프 효과를 획득할 때마다 적용되는 최종 대미지 +_#num_percent_0_1_1_	ทุกครั้งที่​ได้รับ​เอฟเฟกต์​ดี​บัฟ​ ดา​เม​จ​สุดท้าย​ที่​ได้รับ​จะ​เพิ่มขึ้น​ _#num_percent_0_1_1_​
61059001	1	献祭	獻祭	Offering	犠牲	제사	สังเวย	当自身献祭达到3层时，立即死亡并根据自身攻击力和防御力为肖特朗提供攻击力和防御力加成	當自身獻祭達到3層時，立即死亡並根據自身攻擊力和防禦力為肖特朗提供攻擊力和防禦力加成	Upon reaching 3 stacks of Offering, this Combatant instantly perishes, granting Chautrand ATK and DEF bonuses based on this Combatant's ATK and DEF.	自身の持つ「犠牲」が3スタックになると、戦闘不能になる。同時に自身の攻撃力と防御力に応じて、チャートランドの攻撃力と防御力を上昇させる。	자신의 제사 효과가 3스택에 도달하면 즉시 사망하고 자신의 공격력과 방어력에 따라 쇼트랑에게 공격력과 방어력 보너스를 제공합니다.	เมื่อ​ตนเอง​มี​เอฟเฟกต์​สังเวย​ครบ​ 3​ ชั้น​ จะ​ตาย​ทันที​ จากนั้น​เพิ่ม​ ATK​ และ​ DEF​ ให้​กับ​ชอร์ต​แลนด์​ตาม​ ATK​ และ​ DEF​ ของ​ตนเอง​
61059002	1	祭品	祭品	Offering	生贄	제물	เครื่องสังเวย	获得来自跼蹐之门的献祭，攻击力和防御力提升	獲得來自跼蹐之門的獻祭，攻擊力和防禦力提升	Gains Offering from Gate of Constraint, increasing ATK and DEF.	跼蹐の門から生贄を獲得する。攻撃力と防御力がアップする	불안한 문에서 제사 효과 회득 시 공격력과 방어력이 증가한다.	ได้รับ​การ​สังเวย​จาก​ประตู​แห่ง​ความกลัว​ ได้รับ​ ATK​ และ​ DEF​ เพิ่มขึ้น​
6110902	1	镇魂指引	鎮魂指引	Requiem's Guide	魂の導き	진혼 가이드	ไกด์ขจัดวิญญาณ	请在本回合内使用1次进攻技能	請在本回合內使用1次進攻技能	Use an offensive skill once during this turn.	本ターン中、攻撃スキルを1回使用する。	이번 턴에 공격 스킬을 1회 사용하세요.	โปรด​ใช้​สกิล​โจมตี​ 1​ ครั้ง​ใน​เทิร์น​นี้​
6110905	1	镇魂指引	鎮魂指引	Requiem's Guide	魂の導き	진혼 가이드	ไกด์ขจัดวิญญาณ	请在本回合内使用2次技能	請在本回合內使用2次技能	Use skills twice during this turn.	本ターン中、スキルを2回使用する。	이번 턴에 스킬을 2회 사용하세요.	โปรด​ใช้​สกิล​ 2​ ครั้ง​ใน​เทิร์น​นี้​
6110908	1	镇魂指引	鎮魂指引	Requiem's Guide	魂の導き	진혼 가이드	ไกด์ขจัดวิญญาณ	请在本回合内使用1次奥义技能	請在本回合內使用1次奧義技能	Use an Ultimate once during this turn.	本ターン中、SP技を1回使用する。	이번 턴에 필살기를 1회 사용하세요.	โปรด​ใช้​สกิลอัล​ติ​เมท​ 1​ ครั้ง​ใน​เทิร์น​นี้​
6110911	1	镇魂指引	鎮魂指引	Requiem's Guide	魂の導き	진혼 가이드	ไกด์ขจัดวิญญาณ	请在本回合内使用1次增益技能	請在本回合內使用1次增益技能	Use a buff skill once during this turn.	本ターン中、バフスキルを1回使用する。	이번 턴에 버프 스킬을 1회 사용하세요.	โปรด​ใช้​สกิลบัฟ​ 1​ ครั้ง​ใน​เทิร์น​นี้​
6500101	1	被动	被動	Passive	パッシブ	패시브	พาสซีฟ	回合开始时，对敌方全体施加1层【诅咒】	回合開始時，對敵方全體施加1層【詛咒】	At the beginning of the turn, inflicts 1 stack of [Curse] on all enemies.	ターン開始時、敵全体に「呪詛」を1スタック付与する。	턴 시작 시 적 전체에게 [저주] 1스택을 부여한다.	เมื่อ​เริ่ม​เทิร์น​ ติด​เอฟเฟกต์​ [​คำสาป​]​ ให้​ศัตรู​ทุก​ตัว​ 1​ ชั้น​
6500102	1	被动	被動	Passive	パッシブ	패시브	พาสซีฟ	回合开始时，对敌方全体施加2层【诅咒】	回合開始時，對敵方全體施加2層【詛咒】	At the beginning of the turn, inflicts 2 stacks of [Curse] on all enemies.	ターン開始時、敵全体に「呪詛」を2スタック付与する。	턴 시작 시 적 전체에게 [저주] 2스택을 부여한다.	เมื่อ​เริ่ม​เทิร์น​ ติด​เอฟเฟกต์​ [​คำสาป​]​ ให้​ศัตรู​ทุก​ตัว​ 2​ ชั้น​
6500103	1	被动	被動	Passive	パッシブ	패시브	พาสซีฟ	回合开始时，对敌方全体施加3层【诅咒】	回合開始時，對敵方全體施加3層【詛咒】	At the beginning of the turn, inflicts 3 stacks of [Curse] on all enemies.	ターン開始時、敵全体に「呪詛」を3スタック付与する。	턴 시작 시 적 전체에게 [저주] 3스택을 부여한다.	เมื่อ​เริ่ม​เทิร์น​ ติด​เอฟเฟกต์​ [​คำสาป​]​ ให้​ศัตรู​ทุก​ตัว​ 3​ ชั้น​
