index	buffId	star	crowdControl	buffConditionPara	stackTime	buffEndPara	triggerCdNum	round	stackingMax	status
8100127_1	8100127	1						2	4	1
104021061_1	104021061	1	-1					999	1	1
104021062_1	104021062	1	-1					999	1	1
104046001_1	104046001	1						3	2	1
104046002_1	104046002	1		0;2;0		0;2;0		999	2	1
104046003_1	104046003	1				0;2;0		1	1	1
104047001_1	104047001	1						2	1	1
101063001_1	101063001	1						2	1	1
101065001_1	101065001	1						2	1	1
101066001_1	101066001	1						2	1	1
310202101_1	310202101	1		42102021			1	999	1	1
310202102_1	310202102	1						1	1	1
310202103_1	310202103	1		41102021			1	999	1	1
310202104_1	310202104	1						1	1	1
310202105_1	310202105	1		42102021			1	999	1	1
310202106_1	310202106	1						1	1	1
310202107_1	310202107	1		41102021			1	999	1	1
310202108_1	310202108	1						1	1	1
310300601_1	310300601	1		42103006			1	999	1	1
310300602_1	310300602	1						1	1	1
310300603_1	310300603	1					1	999	1	1
310300604_1	310300604	1						999	3	1
310300605_1	310300605	1		42103006			1	999	1	1
310300606_1	310300606	1						1	1	1
310300607_1	310300607	1					1	999	1	1
310300608_1	310300608	1						999	3	1
314000801_1	314000801	1		42140008			1	999	1	1
314000802_1	314000802	1						1	1	1
314000803_1	314000803	1		1,1			1	999	1	1
314000804_1	314000804	1						999	1	1
314000805_1	314000805	1		42140008			1	999	1	1
314000806_1	314000806	1						1	1	1
314000807_1	314000807	1		1,1			1	999	1	1
314000808_1	314000808	1						999	1	1
312900101_1	312900101	1		42129001			1	999	1	1
312900102_1	312900102	1						1	1	1
312900103_1	312900103	1		112900105			6	999	1	1
312900104_1	312900104	1						999	6	1
312900105_1	312900105	1		42129001			1	999	1	1
312900106_1	312900106	1						1	1	1
312900107_1	312900107	1		112900105			6	999	1	1
312900108_1	312900108	1						999	6	1
310800601_1	310800601	1		41108006			1	999	1	1
310800602_1	310800602	1						1	1	1
310800603_1	310800603	1					1	1	1	1
310800604_1	310800604	1		310800604;2				1	1	1
310800605_1	310800605	1		41108006			1	999	1	1
310800606_1	310800606	1						1	1	1
310800607_1	310800607	1					1	1	1	1
310800608_1	310800608	1		310800608;2				1	1	1
310800609_1	310800609	1						999	3	1
310800610_1	310800610	1						999	3	1
311700801_1	311700801	1		42117008			1	999	1	1
311700802_1	311700802	1						1	1	1
311700803_1	311700803	1		41117008			1	999	1	1
311700804_1	311700804	1						1	1	1
311700805_1	311700805	1		42117008			1	999	1	1
311700806_1	311700806	1						1	1	1
311700807_1	311700807	1		41117008			1	999	1	1
311700808_1	311700808	1						1	1	1
310800101_1	310800101	1						999	1	1
310800102_1	310800102	1						2	1	1
310800102_2	310800102	2						2	1	1
310800102_3	310800102	3						3	1	1
310800103_1	310800103	1					1	1	1	1
310800104_1	310800104	1						999	1	1
310800105_1	310800105	1						999	1	1
310800106_1	310800106	1						2	1	1
310800106_2	310800106	2						2	1	1
310800106_3	310800106	3						3	1	1
310800107_1	310800107	1					1	1	1	1
310800108_1	310800108	1						999	1	1
312700801_1	312700801	1		42127008			1	999	1	1
312700802_1	312700802	1						1	1	1
312700803_1	312700803	1		4			1	999	1	1
312700804_1	312700804	1						999	1	1
312700805_1	312700805	1		42127008			1	999	1	1
312700806_1	312700806	1						1	1	1
312700807_1	312700807	1		4			1	999	1	1
312700808_1	312700808	1						999	1	1
311400101_1	311400101	1						999	1	1
311400102_1	311400102	1						1	1	1
311400102_2	311400102	2						2	1	1
311400102_3	311400102	3						2	1	1
311400103_1	311400103	1		42114001			1	999	1	1
311400104_1	311400104	1						1	1	1
311400105_1	311400105	1						999	1	1
311400106_1	311400106	1						1	1	1
311400106_2	311400106	2						2	1	1
311400106_3	311400106	3						2	1	1
311400107_1	311400107	1		42114001			1	999	1	1
311400108_1	311400108	1						1	1	1
310101301_1	310101301	1		41101013			1	999	1	1
310101302_1	310101302	1						1	1	1
310101303_1	310101303	1					1	999	1	1
310101304_1	310101304	1						999	10	1
310101305_1	310101305	1		41101013			1	999	1	1
310101306_1	310101306	1						1	1	1
310101307_1	310101307	1					1	999	1	1
310101308_1	310101308	1						999	10	1
313000801_1	313000801	1		42130008			1	999	1	1
313000802_1	313000802	1						1	1	1
313000803_1	313000803	1		41130008			1	999	1	1
313000804_1	313000804	1						1	1	1
313000805_1	313000805	1		42130008			1	999	1	1
313000806_1	313000806	1						1	1	1
313000807_1	313000807	1		41130008			1	999	1	1
313000808_1	313000808	1						1	1	1
310302101_1	310302101	1		42103021			1	999	1	1
310302102_1	310302102	1						1	1	1
310302103_1	310302103	1					1	1	1	1
310302104_1	310302104	1						999	1	1
310302105_1	310302105	1		42103021			1	999	1	1
310302106_1	310302106	1						1	1	1
310302107_1	310302107	1					1	1	1	1
310302108_1	310302108	1						999	1	1
311100201_1	311100201	1		42111002			1	999	1	1
311100202_1	311100202	1						1	1	1
311100203_1	311100203	1					1	1	1	1
311100204_1	311100204	1						999	1	1
311100205_1	311100205	1		42111002			1	999	1	1
311100206_1	311100206	1						1	1	1
311100207_1	311100207	1					1	1	1	1
311100208_1	311100208	1						999	1	1
310600901_1	310600901	1		41106009			1	999	1	1
310600902_1	310600902	1						1	1	1
310600903_1	310600903	1						999	1	1
310600904_1	310600904	1						2	1	1
310600904_2	310600904	2						2	1	1
310600904_3	310600904	3						2	1	1
310600905_1	310600905	1		41106009			1	999	1	1
310600906_1	310600906	1						1	1	1
310600907_1	310600907	1						999	1	1
310600908_1	310600908	1						2	1	1
310600908_2	310600908	2						2	1	1
310600908_3	310600908	3						2	1	1
311000801_1	311000801	1		41110008			1	999	1	1
311000802_1	311000802	1						1	1	1
311000803_1	311000803	1						999	1	1
311000804_1	311000804	1						2	1	1
311000804_2	311000804	2						2	1	1
311000804_3	311000804	3						3	1	1
311000805_1	311000805	1		41110008			1	999	1	1
311000806_1	311000806	1						1	1	1
311000807_1	311000807	1						999	1	1
311000808_1	311000808	1						2	1	1
311000808_2	311000808	2						2	1	1
311000808_3	311000808	3						3	1	1
313100801_1	313100801	1		41131008			1	999	1	1
313100802_1	313100802	1						1	1	1
313100803_1	313100803	1					1	1	1	1
313100804_1	313100804	1						999	1	1
313100805_1	313100805	1		41131008			1	999	1	1
313100806_1	313100806	1						1	1	1
313100807_1	313100807	1					1	1	1	1
313100808_1	313100808	1						999	1	1
8100128_1	8100128	1			5;5			999	1	1
8100129_1	8100129	1		110400105,0	1			999	1	1
8100130_1	8100130	1		110601003,0	1			999	1	1
8100131_1	8100131	1		110600209,0	1			999	1	1
8100132_1	8100132	1		110900201,0	1			999	1	1
8100133_1	8100133	1				110400105,0;110601003,0;110600209,0;110900201,0;12700804,0		999	1	1
8100134_1	8100134	1						1	5	1
8100135_1	8100135	1						1	5	1
8100136_1	8100136	1		12700804,0	1			999	1	1
311200201_1	311200201	1		42112002			1	999	1	1
311200202_1	311200202	1						1	1	1
311200203_1	311200203	1					1	999	1	1
311200204_1	311200204	1						999	1	1
311200205_1	311200205	1		42112002			1	999	1	1
311200206_1	311200206	1						1	1	1
311200207_1	311200207	1					1	999	1	1
311200208_1	311200208	1						999	1	1
310900201_1	310900201	1		41109002			1	999	1	1
310900202_1	310900202	1						999	1	1
310900203_1	310900203	1					1	999	1	1
310900204_1	310900204	1		110900202;1			99	999	1	1
310900205_1	310900205	1		110900216;1			99	999	1	1
310900206_1	310900206	1		41109002				999	1	1
310900207_1	310900207	1						999	1	1
310900208_1	310900208	1					1	999	1	1
310900209_1	310900209	1		110900202;1			99	999	1	1
310900210_1	310900210	1		110900216;1			99	999	1	1
310900211_1	310900211	1		42109002			1	999	1	1
310900212_1	310900212	1		42109002			1	999	1	1
310900213_1	310900213	1		45109002			1	999	1	1
310900214_1	310900214	1		45109002			1	999	1	1
8100137_1	8100137	1			2			999	1	1
8100138_1	8100138	1						1	999	1
8100139_1	8100139	1			3			999	1	1
8100140_1	8100140	1					1	1	3	1
8100141_1	8100141	1			2			999	1	1
8100142_1	8100142	1			1			999	1	1
104015101_1	104015101	1						3	5	1
104015102_1	104015102	1					1	999	1	1
313000809_1	313000809	1		44130008			1	999	1	1
313000810_1	313000810	1						1	1	1
313000811_1	313000811	1		44130008			1	999	1	1
313000812_1	313000812	1						1	1	1
313700801_1	313700801	1		41137008			1	999	1	1
313700802_1	313700802	1						1	1	1
313700803_1	313700803	1		42137008			1	999	1	1
313700804_1	313700804	1						1	1	1
313700805_1	313700805	1		41137008			1	999	1	1
313700806_1	313700806	1						1	1	1
313700807_1	313700807	1		42137008			1	999	1	1
313700808_1	313700808	1						1	1	1
313700809_1	313700809	1		44137008			1	999	1	1
313700810_1	313700810	1		44137008			1	999	1	1
310200701_1	310200701	1						999	1	1
310200702_1	310200702	1						2	1	1
310200702_2	310200702	2						2	1	1
310200702_3	310200702	3						2	1	1
310200703_1	310200703	1					1	1	1	1
310200704_1	310200704	1						999	1	1
310200705_1	310200705	1						999	1	1
310200706_1	310200706	1						2	1	1
310200706_2	310200706	2						2	1	1
310200706_3	310200706	3						2	1	1
310200707_1	310200707	1					1	1	1	1
310200708_1	310200708	1						999	1	1
310400101_1	310400101	1		42104001			1	999	1	1
310400102_1	310400102	1						1	1	1
310400103_1	310400103	1						999	1	1
310400104_1	310400104	1						1	1	1
310400104_2	310400104	2						1	1	1
310400104_3	310400104	3						2	1	1
310400105_1	310400105	1		42104001			1	999	1	1
310400106_1	310400106	1						1	1	1
310400107_1	310400107	1						999	1	1
310400108_1	310400108	1						1	1	1
310400108_2	310400108	2						1	1	1
310400108_3	310400108	3						2	1	1
310201101_1	310201101	1		42102011			1	999	1	1
310201102_1	310201102	1						1	1	1
310201103_1	310201103	1					1	1	1	1
310201104_1	310201104	1						999	1	1
310201105_1	310201105	1		42102011			1	999	1	1
310201106_1	310201106	1						1	1	1
310201107_1	310201107	1					1	1	1	1
310201108_1	310201108	1						999	1	1
310900215_1	310900215	1					1	999	1	1
310900216_1	310900216	1		110900202			1	999	1	1
310900217_1	310900217	1						2	1	1
310900218_1	310900218	1					1	999	1	1
310900219_1	310900219	1		110900202			1	999	1	1
310900220_1	310900220	1						2	1	1
310600201_1	310600201	1		41106002			1	999	1	1
310600202_1	310600202	1						2	1	1
310600203_1	310600203	1					1	999	1	1
310600204_1	310600204	1						2	1	1
310600205_1	310600205	1		41106002			1	999	1	1
310600206_1	310600206	1						2	1	1
310600207_1	310600207	1					1	999	1	1
310600208_1	310600208	1						2	1	1
390401401_1	390401401	1		424014			1	999	1	1
390401402_1	390401402	1						2	1	1
390401403_1	390401403	1					1	999	1	1
390401404_1	390401404	1						999	1	1
390401405_1	390401405	1		424014			1	999	1	1
390401406_1	390401406	1						2	1	1
390401407_1	390401407	1					1	999	1	1
390401408_1	390401408	1						999	1	1
311300101_1	311300101	1		41113001			1	999	1	1
311300102_1	311300102	1						1	1	1
311300103_1	311300103	1					1	999	1	1
311300104_1	311300104	1						999	1	1
311300105_1	311300105	1		41113001			1	999	1	1
311300106_1	311300106	1						1	1	1
311300107_1	311300107	1					1	999	1	1
311300108_1	311300108	1						999	1	1
310700101_1	310700101	1		42107001			1	999	1	1
310700102_1	310700102	1						1	1	1
310700103_1	310700103	1					1	999	1	1
310700104_1	310700104	1						999	10	1
310700105_1	310700105	1		42107001			1	999	1	1
310700106_1	310700106	1						1	1	1
310700107_1	310700107	1					1	999	1	1
310700108_1	310700108	1						999	10	1
311500801_1	311500801	1		42115008			1	999	1	1
311500802_1	311500802	1						1	1	1
311500803_1	311500803	1		41115008			1	999	1	1
311500804_1	311500804	1						1	1	1
311500805_1	311500805	1		42115008			1	999	1	1
311500806_1	311500806	1						1	1	1
311500807_1	311500807	1		41115008			1	999	1	1
311500808_1	311500808	1						1	1	1
310701001_1	310701001	1					1	999	1	1
310701002_1	310701002	1						999	10	1
310701003_1	310701003	1		0;41107010			1	999	1	1
310701004_1	310701004	1						1	1	1
310701005_1	310701005	1					1	999	1	1
310701006_1	310701006	1						999	10	1
310701007_1	310701007	1		0;41107010			1	999	1	1
310701008_1	310701008	1						1	1	1
310900801_1	310900801	1		41109008			1	999	1	1
310900802_1	310900802	1						1	1	1
310900803_1	310900803	1					1	999	1	1
310900804_1	310900804	1						999	1	1
310900805_1	310900805	1		41109008			1	999	1	1
310900806_1	310900806	1						1	1	1
310900807_1	310900807	1					1	999	1	1
310900808_1	310900808	1						999	1	1
310500801_1	310500801	1		41105008			1	999	1	1
310500802_1	310500802	1						1	1	1
310500803_1	310500803	1		42105008			1	999	1	1
310500804_1	310500804	1						1	1	1
310500805_1	310500805	1		41105008			1	999	1	1
310500806_1	310500806	1						1	1	1
310500807_1	310500807	1		42105008			1	999	1	1
310500808_1	310500808	1						1	1	1
312100801_1	312100801	1		41121008			1	999	1	1
312100802_1	312100802	1						1	1	1
312100803_1	312100803	1		42121008			1	999	1	1
312100804_1	312100804	1						1	1	1
312100805_1	312100805	1		41121008			1	999	1	1
312100806_1	312100806	1						1	1	1
312100807_1	312100807	1		42121008			1	999	1	1
312100808_1	312100808	1						1	1	1
310300701_1	310300701	1		42103007			1	999	1	1
310300702_1	310300702	1						1	1	1
310300703_1	310300703	1					1	999	1	1
310300704_1	310300704	1						999	1	1
310300705_1	310300705	1		42103007			1	999	1	1
310300706_1	310300706	1						1	1	1
310300707_1	310300707	1					1	999	1	1
310300708_1	310300708	1						999	1	1
111300201_1	111300201	1						999	1	1
111300201_2	111300201	2						999	1	1
111300201_3	111300201	3						999	1	1
111300201_4	111300201	4						999	1	1
111300202_1	111300202	1		114,1			1	1	1	1
111300203_1	111300203	1						999	1	1
111300204_1	111300204	1					1	1	1	1
111300205_1	111300205	1						3	1	1
111300206_1	111300206	1		0.7501			1	999	1	1
111300207_1	111300207	1		0.4501			1	999	1	1
111300208_1	111300208	1						999	4	1
111300209_1	111300209	1						999	4	1
111300209_2	111300209	2						1	1	1
111300209_3	111300209	3						1	1	1
111300209_4	111300209	4						1	1	1
111300209_5	111300209	5						1	1	1
111300209_6	111300209	6						1	1	1
111300209_7	111300209	7						1	1	1
111300209_8	111300209	8						1	1	1
111300209_9	111300209	9						1	1	1
111300209_10	111300209	10						1	1	1
111300210_1	111300210	1					1	1	1	1
111300211_1	111300211	1						3	1	1
111300212_1	111300212	1						1	1	1
111300213_1	111300213	1						1	1	1
111300214_1	111300214	1						1	1	1
111300215_1	111300215	1						1	1	1
111300216_1	111300216	1						1	1	1
111300217_1	111300217	1						1	1	1
111300218_1	111300218	1						1	1	1
111300219_1	111300219	1						1	1	1
111300220_1	111300220	1						1	1	1
111300209_22	111300209	22						1	1	1
111300209_23	111300209	23						1	1	1
111300209_24	111300209	24						1	1	1
111300209_25	111300209	25						1	1	1
111300209_26	111300209	26						1	1	1
111300209_27	111300209	27						1	1	1
111300209_28	111300209	28						1	1	1
111300209_29	111300209	29						1	1	1
111300209_30	111300209	30						1	1	1
111300209_31	111300209	31						1	1	1
111300209_32	111300209	32						1	1	1
111300209_33	111300209	33						1	1	1
111300209_34	111300209	34						1	1	1
111300209_35	111300209	35						1	1	1
111300209_36	111300209	36						1	1	1
111300209_37	111300209	37						1	1	1
111300209_38	111300209	38						1	1	1
111300209_39	111300209	39						1	1	1
111300209_40	111300209	40						1	1	1
111300209_41	111300209	41						1	1	1
111300209_42	111300209	42						1	1	1
111300209_43	111300209	43						1	1	1
111300209_44	111300209	44						1	1	1
111300209_45	111300209	45						1	1	1
111300209_46	111300209	46						1	1	1
111300209_47	111300209	47						1	1	1
111300209_48	111300209	48						1	1	1
111300209_49	111300209	49						1	1	1
111400201_1	111400201	1		2;111400219,0;0			99	2	1	1
111400201_2	111400201	2		2;111400219,0;0			99	2	1	1
111400201_3	111400201	3		2;111400219,0;0			99	2	1	1
111400202_1	111400202	1		2;111400219,0;0			99	2	1	1
111400202_2	111400202	2		2;111400219,0;0			99	2	1	1
111400202_3	111400202	3		2;111400219,0;0			99	2	1	1
111400203_1	111400203	1					1	1	1	1
111400203_2	111400203	2					1	1	1	1
111400203_3	111400203	3					1	1	1	1
111400203_4	111400203	4					1	1	1	1
111400204_1	111400204	1						999	1	1
111400204_2	111400204	2						999	1	1
111400204_3	111400204	3						999	1	1
111400204_4	111400204	4						999	1	1
111400205_1	111400205	1		113,1			1	1	1	1
111400206_1	111400206	1						2	1	1
111400206_2	111400206	2						2	1	1
111400206_3	111400206	3						2	1	1
111400206_4	111400206	4						2	1	1
111400206_9	111400206	9						2	1	1
111400206_10	111400206	10						2	1	1
111400206_11	111400206	11						2	1	1
111400206_12	111400206	12						2	1	1
111400207_1	111400207	1					1	1	1	1
111400208_1	111400208	1		111400208			1	4	1	1
111400209_1	111400209	1						999	4	1
111400210_1	111400210	1					1	999	1	1
111400211_1	111400211	1		111400211;0.65			1	1	1	1
111400212_1	111400212	1						999	4	1
111400213_1	111400213	1		42114002			1	999	1	1
111400214_1	111400214	1						2	2	1
111400215_1	111400215	1		111400216			4	999	1	1
111400216_1	111400216	1						1	4	1
111400217_1	111400217	1					1	999	1	1
111400218_1	111400218	1					1	999	1	1
111400219_1	111400219	1						1	1	1
111400220_1	111400220	1						1	1	1
111400221_1	111400221	1						1	1	1
111400222_1	111400222	1						1	1	1
111400223_1	111400223	1						1	1	1
111400224_1	111400224	1						1	1	1
111400225_1	111400225	1						1	1	1
111400226_1	111400226	1						1	1	1
111400227_1	111400227	1						1	1	1
111400228_1	111400228	1						1	1	1
111400229_1	111400229	1						1	1	1
111400230_1	111400230	1						1	1	1
111400231_1	111400231	1						1	1	1
111400232_1	111400232	1						1	1	1
111400233_1	111400233	1						1	1	1
111400234_1	111400234	1						1	1	1
111400235_1	111400235	1						1	1	1
111400236_1	111400236	1						1	1	1
111400237_1	111400237	1						1	1	1
111400238_1	111400238	1						1	1	1
111400239_1	111400239	1						1	1	1
111400240_1	111400240	1						1	1	1
111400241_1	111400241	1						1	1	1
111400242_1	111400242	1						1	1	1
111400243_1	111400243	1						1	1	1
113800801_1	113800801	1						999	1	1
113800801_2	113800801	2						999	1	1
113800801_3	113800801	3						999	1	1
113800802_1	113800802	1						999	1	1
113800802_2	113800802	2						999	1	1
113800802_3	113800802	3						999	1	1
113800802_4	113800802	4						999	1	1
113800803_1	113800803	1						999	1	1
113800803_2	113800803	2						999	1	1
113800803_3	113800803	3						999	1	1
113800803_4	113800803	4						999	1	1
113800804_1	113800804	1		41138008			1	999	1	1
113800805_1	113800805	1		0;4;113800806,1			1	999	1	1
113800805_2	113800805	2		0;4;113800806,1			1	999	1	1
113800806_1	113800806	1		113800806			99	999	2	1
113800806_2	113800806	2		113800806			99	999	2	1
113800807_1	113800807	1					1	999	1	1
113800807_2	113800807	2					1	999	1	1
113800808_1	113800808	1						3	3	1
113800808_2	113800808	2						3	3	1
113800808_3	113800808	3						3	3	1
113800809_1	113800809	1		0.5			1	1	1	1
113800809_2	113800809	2		0.75			1	1	1	1
113800809_3	113800809	3		1			1	1	1	1
113800810_1	113800810	1						1	2	1
113800810_2	113800810	2						1	2	1
113800810_3	113800810	3						1	2	1
113800811_1	113800811	1		113800810			2	999	1	1
113800812_1	113800812	1					1	999	1	1
113800813_1	113800813	1						999	3	1
113800814_1	113800814	1					1	999	1	1
113800815_1	113800815	1						1	2	1
113800816_1	113800816	1		0;113800806,1;113800806,2			1	999	1	1
113800815_2	113800815	2						1	2	1
113800815_3	113800815	3						1	2	1
113800816_2	113800816	2		0;113800806,1;113800806,2			1	999	1	1
113800816_3	113800816	3		0;113800806,1;113800806,2			1	999	1	1
113800815_9	113800815	9						1	2	1
113800815_10	113800815	10						1	2	1
113800815_11	113800815	11						1	2	1
113800815_12	113800815	12						1	2	1
113800817_1	113800817	1						1	1	1
113800818_1	113800818	1						1	1	1
113800819_1	113800819	1						1	1	1
113800820_1	113800820	1						1	1	1
113800821_1	113800821	1						1	1	1
113800822_1	113800822	1						1	1	1
113800823_1	113800823	1						1	1	1
113800824_1	113800824	1						1	1	1
113800825_1	113800825	1						1	1	1
113800826_1	113800826	1						1	1	1
113800827_1	113800827	1						1	1	1
113800828_1	113800828	1						1	1	1
113800829_1	113800829	1						1	1	1
113800830_1	113800830	1						1	1	1
113800831_1	113800831	1						1	1	1
113800832_1	113800832	1						1	1	1
113800833_1	113800833	1						1	1	1
113800834_1	113800834	1						1	1	1
113800835_1	113800835	1						1	1	1
1010049_1	1010049	1						999	1	1
54037101_1	54037101	1			50;1;1		1	999	50	1
54037102_1	54037102	1				2		999	1	1
54037103_1	54037103	1						999	999	1
54037104_1	54037104	1		54037102,0			1	999	1	1
311600101_1	311600101	1		41116001			1	999	1	1
311600102_1	311600102	1						1	1	1
311600103_1	311600103	1						999	1	1
311600104_1	311600104	1						1	1	1
311600104_2	311600104	2						2	1	1
311600104_3	311600104	3						2	1	1
311600105_1	311600105	1		41116001			1	999	1	1
311600106_1	311600106	1						1	1	1
311600107_1	311600107	1						999	1	1
311600108_1	311600108	1						1	1	1
311600108_2	311600108	2						2	1	1
311600108_3	311600108	3						2	1	1
108002102_1	108002102	1					999	999	1	1
108002103_1	108002103	1						999	1	1
54037105_1	54037105	1		54037101			1	999	1	1
