index	skillId	star	effectConditionPara1	effectConditionPara2	effectConditionPara3	effectConditionPara4	effectConditionPara5	effectConditionPara6	effectConditionPara7	stackTime1	stackTime2	stackTime3	stackTime4	stackTime5	stackTime6	stackTime7	cd	disAtkNum	status
43106011_3	43106011	3								1	1	1	1	1	1	1			1
43106011_4	43106011	4								1	1	1	1	1	1	1			1
92001999_1	92001999	1								1	1	1	1	1	1	1			1
92001989_1	92001989	1								1	1	1	1	1	1	1			1
92001979_1	92001979	1								1	1	1	1	1	1	1			1
41153008_1	41153008	1								1	1	1	1	1	1	1			1
41153008_2	41153008	2								1	1	1	1	1	1	1			1
41153008_3	41153008	3								1	1	1	1	1	1	1			1
42153008_1	42153008	1								1	1	1	1	1	1	1			1
42153008_2	42153008	2								1	1	1	1	1	1	1			1
42153008_3	42153008	3								1	1	1	1	1	1	1			1
44153008_1	44153008	1								1	1	1	1	1	1	1			1
44153008_2	44153008	2								1	1	1	1	1	1	1			1
44153008_3	44153008	3								1	1	1	1	1	1	1			1
45153008_1	45153008	1								1	1	1	1	1	1	1			1
45153008_2	45153008	2								1	1	1	1	1	1	1			1
45153008_3	45153008	3								1	1	1	1	1	1	1			1
43153008_1	43153008	1								1	1	1	1	1	1	1			1
43153008_2	43153008	2								1	1	1	1	1	1	1			1
43153008_3	43153008	3								1	1	1	1	1	1	1			1
43153008_4	43153008	4								1	1	1	1	1	1	1			1
46153008_1	46153008	1						1;1		1	1	1	1	1	1	1			1
46153008_2	46153008	2						1;1		1	1	1	1	1	1	1			1
46153008_3	46153008	3						1;1		1	1	1	1	1	1	1			1
46153008_4	46153008	4						1;1		1	1	1	1	1	1	1			1
41151008_1	41151008	1								1	1	1	1	1	1	1			1
41151008_2	41151008	2								1	1	1	1	1	1	1			1
41151008_3	41151008	3								1	1	1	1	1	1	1			1
42151008_1	42151008	1								1	1	1	1	1	1	1			1
42151008_2	42151008	2								1	1	1	1	1	1	1			1
42151008_3	42151008	3								1	1	1	1	1	1	1			1
43151008_1	43151008	1		0,0,0,1,9,3						1	1	1	1	1	1	1			1
43151008_2	43151008	2		0,0,0,1,9,3						1	1	1	1	1	1	1			1
43151008_3	43151008	3		0,0,0,1,9,3						1	1	1	1	1	1	1			1
43151008_4	43151008	4		0,0,0,1,9,3						1	1	1	1	1	1	1			1
44151008_1	44151008	1		0,0,0,1,9,3						1	1	1	1	1	1	1			1
44151008_2	44151008	2		0,0,0,1,9,3						1	1	1	1	1	1	1			1
44151008_3	44151008	3		0,0,0,1,9,3						1	1	1	1	1	1	1			1
44151008_4	44151008	4		0,0,0,1,9,3						1	1	1	1	1	1	1			1
41150008_1	41150008	1								1	1	1	1	1	1	1			1
41150008_2	41150008	2								1	1	1	1	1	1	1			1
41150008_3	41150008	3								1	1	1	1	1	1	1			1
42150008_1	42150008	1				3,2				1	1	1	1	1	1	1			1
42150008_2	42150008	2				3,2				1	1	1	1	1	1	1			1
42150008_3	42150008	3				3,2				1	1	1	1	1	1	1			1
43150008_1	43150008	1				3,2				1	1	1	1	1	1	1			1
43150008_2	43150008	2				3,2				1	1	1	1	1	1	1			1
43150008_3	43150008	3				3,2				1	1	1	1	1	1	1			1
43150008_4	43150008	4				3,2				1	1	1	1	1	1	1			1
44150008_1	44150008	1								1	1	1	1	1	1	1			1
44150008_2	44150008	2								1	1	1	1	1	1	1			1
44150008_3	44150008	3								1	1	1	1	1	1	1			1
44150008_4	44150008	4								1	1	1	1	1	1	1			1
41148008_1	41148008	1								1	1	1	1	1	1	1			1
41148008_2	41148008	2								1	1	1	1	1	1	1			1
41148008_3	41148008	3								1	1	1	1	1	1	1			1
42148008_1	42148008	1								1	1	1	1	1	1	1			1
42148008_2	42148008	2								1	1	1	1	1	1	1			1
42148008_3	42148008	3								1	1	1	1	1	1	1			1
43148008_1	43148008	1								1	1	1	1	1	1	1			1
43148008_2	43148008	2								1	1	1	1	1	1	1			1
43148008_3	43148008	3								1	1	1	1	1	1	1			1
43148008_4	43148008	4								1	1	1	1	1	1	1			1
44148008_1	44148008	1								1	1	1	1	1	1	1			1
44148008_2	44148008	2								1	1	1	1	1	1	1			1
44148008_3	44148008	3								1	1	1	1	1	1	1			1
45148008_1	45148008	1								1	1	1	1	1	1	1			1
45148008_2	45148008	2								1	1	1	1	1	1	1			1
45148008_3	45148008	3								1	1	1	1	1	1	1			1
46148008_1	46148008	1								1	1	1	1	1	1	1			1
46148008_2	46148008	2								1	1	1	1	1	1	1			1
46148008_3	46148008	3								1	1	1	1	1	1	1			1
46148008_4	46148008	4								1	1	1	1	1	1	1			1
514019001_1	514019001	1								1	1	1	1	1	1	1			1
524019001_1	524019001	1								1	1	1	1	1	1	1			1
534019001_1	534019001	1								1	1	1	1	1	1	1			1
544019001_1	544019001	1								1	1	1	1	1	1	1			1
554019001_1	554019001	1								1	1	1	1	1	1	1			1
1010059_1	1010059	1								1	1	1	1	1	1	1			1
8010156_1	8010156	1								1	1	1	1	1	1	1			1
8010157_1	8010157	1								1	1	1	1	1	1	1			1
8010158_1	8010158	1								1	1	1	1	1	1	1			1
8010159_1	8010159	1								1	1	1	1	1	1	1			1
8010160_1	8010160	1								1	1	1	1	1	1	1			1
8010161_1	8010161	1								1	1	1	1	1	1	1			1
8010162_1	8010162	1								1	1	1	1	1	1	1			1
8010163_1	8010163	1								1	1	1	1	1	1	1			1
8010164_1	8010164	1								1	1	1	1	1	1	1			1
8010165_1	8010165	1								1	1	1	1	1	1	1			1
8010166_1	8010166	1								1	1	1	1	1	1	1			1
41803001_1	41803001	1								1	1	1	1	1	1	1			1
41803001_2	41803001	2								1	1	1	1	1	1	1			1
41803001_3	41803001	3								1	1	1	1	1	1	1			1
42803001_1	42803001	1								1	1	1	1	1	1	1			1
42803001_2	42803001	2								1	1	1	1	1	1	1			1
42803001_3	42803001	3								1	1	1	1	1	1	1			1
43803001_1	43803001	1								1	1	2	1	1	1	1			1
43803001_2	43803001	2								1	1	2	1	1	1	1			1
43803001_3	43803001	3								1	1	2	1	1	1	1			1
43803001_4	43803001	4								1	1	2	1	1	1	1			1
44803001_1	44803001	1								1	1	1	1	1	1	1			1
44803001_2	44803001	2								1	1	1	1	1	1	1			1
44803001_3	44803001	3								1	1	1	1	1	1	1			1
514051001_1	514051001	1								1	1	1	1	1	1	1			1
524051001_1	524051001	1								1	1	1	1	1	1	1			1
534051001_1	534051001	1								1	1	1	1	1	1	1			1
544051001_1	544051001	1								1	1	1	1	1	1	1			1
554051001_1	554051001	1								1	1	1	1	1	1	1			1
8010167_1	8010167	1								1	1	1	1	1	1	1			1
8010168_1	8010168	1								1	1	1	1	1	1	1			1
41146008_1	41146008	1								1	1	1	1	1	1	1			1
41146008_2	41146008	2								1	1	1	1	1	1	1			1
41146008_3	41146008	3								1	1	1	1	1	1	1			1
42146008_1	42146008	1								1	1	1	1	1	1	1			1
42146008_2	42146008	2								1	1	1	1	1	1	1			1
42146008_3	42146008	3								1	1	1	1	1	1	1			1
43146008_1	43146008	1								1	1	1	1	1	1	1			1
43146008_2	43146008	2								1	1	1	1	1	1	1			1
43146008_3	43146008	3								1	1	1	1	1	1	1			1
43146008_4	43146008	4								1	1	1	1	1	1	1			1
44146008_1	44146008	1								1	1	1	1	1	1	1			1
44146008_2	44146008	2								1	1	1	1	1	1	1			1
44146008_3	44146008	3								1	1	1	1	1	1	1			1
41154008_1	41154008	1								1	1	1	1	1	1	1			1
41154008_2	41154008	2								1	1	1	1	1	1	1			1
41154008_3	41154008	3								1	1	1	1	1	1	1			1
42154008_1	42154008	1								1	1	1	1	1	1	1			1
42154008_2	42154008	2								1	1	1	1	1	1	1			1
42154008_3	42154008	3								1	1	1	1	1	1	1			1
43154008_1	43154008	1								1	1	1	1	1	1	1			1
43154008_2	43154008	2								1	1	1	1	1	1	1			1
43154008_3	43154008	3								1	1	1	1	1	1	1			1
43154008_4	43154008	4								1	1	1	1	1	1	1			1
44154008_1	44154008	1								1	1	1	1	1	1	1			1
44154008_2	44154008	2								1	1	1	1	1	1	1			1
44154008_3	44154008	3								1	1	1	1	1	1	1			1
1010060_1	1010060	1								1	1	1	1	1	1	1			1
1010061_1	1010061	1								1	1	1	1	1	1	1			1
1010062_1	1010062	1								1	1	1	1	1	1	1			1
8010169_1	8010169	1								1	1	1	1	1	1	1			1
8010170_1	8010170	1								1	1	1	1	1	1	1			1
7100201_1	7100201	1								1	1	1	1	1	1	1			1
7100205_1	7100205	1								1	1	1	1	1	1	1			1
7100206_1	7100206	1								1	1	1	1	1	1	1			1
8010171_1	8010171	1								1	1	1	1	1	1	1			1
8010172_1	8010172	1								1	1	1	1	1	1	1			1
511075001_1	511075001	1								1	1	1	1	1	1	1			1
521075001_1	521075001	1								1	1	1	1	1	1	1			1
571075001_1	571075001	1								1	1	1	1	1	1	1			1
511076001_1	511076001	1								1	1	1	1	1	1	1			1
521076001_1	521076001	1								1	1	1	1	1	1	1			1
571076001_1	571076001	1								1	1	1	1	1	1	1			1
511077001_1	511077001	1								1	1	1	1	1	1	1			1
521077001_1	521077001	1								1	1	1	1	1	1	1			1
571077001_1	571077001	1								1	1	1	1	1	1	1			1
511078001_1	511078001	1								1	1	1	1	1	1	1			1
521078001_1	521078001	1								1	1	1	1	1	1	1			1
571078001_1	571078001	1								1	1	1	1	1	1	1			1
511079001_1	511079001	1								1	1	1	1	1	1	1			1
521079001_1	521079001	1								1	1	1	1	1	1	1			1
571079001_1	571079001	1								1	1	1	1	1	1	1			1
511080001_1	511080001	1								1	1	1	1	1	1	1			1
521080001_1	521080001	1								1	1	1	1	1	1	1			1
571080001_1	571080001	1								1	1	1	1	1	1	1			1
511081001_1	511081001	1								1	1	1	1	1	1	1			1
521081001_1	521081001	1								1	1	1	1	1	1	1			1
571081001_1	571081001	1								1	1	1	1	1	1	1			1
514050001_1	514050001	1								1	1	1	1	1	1	1			1
524050001_1	524050001	1								1	1	1	1	1	1	1			1
534050001_1	534050001	1								1	1	1	1	1	1	1			1
544050001_1	544050001	1								1	1	1	1	1	1	1			1
574050001_1	574050001	1								1	1	1	1	1	1	1			1
8010173_1	8010173	1								1	1	1	1	1	1	1			1
8010174_1	8010174	1								1	1	1	1	1	1	1			1
8010175_1	8010175	1								1	1	1	1	1	1	1			1
8010176_1	8010176	1								1	1	1	1	1	1	1			1
8010177_1	8010177	1								1	1	1	1	1	1	1			1
8010178_1	8010178	1								1	1	1	1	1	1	1			1
8010179_1	8010179	1								1	1	1	1	1	1	1			1
8010180_1	8010180	1								1	1	1	1	1	1	1			1
8010181_1	8010181	1								1	1	1	1	1	1	1			1
8010182_1	8010182	1								1	1	1	1	1	1	1			1
8010183_1	8010183	1								1	1	1	1	1	1	1			1
518014001_1	518014001	1								1	1	1	1	1	1	1			1
528014001_1	528014001	1								1	1	1	1	1	1	1			1
538014001_1	538014001	1								1	1	1	1	1	1	1			1
548014001_1	548014001	1								1	1	1	1	1	1	1			1
578014001_1	578014001	1								1	1	1	1	1	1	1			1
8010184_1	8010184	1								1	1	1	1	1	1	1			1
8010185_1	8010185	1								1	1	1	1	1	1	1			1
8010186_1	8010186	1								1	1	1	1	1	1	1			1
8010187_1	8010187	1								1	1	1	1	1	1	1			1
8010188_1	8010188	1								1	1	1	1	1	1	1			1
511002041_1	511002041	1								1	1	1	1	1	1	1			1
521002041_1	521002041	1								1	1	1	1	1	1	1			1
571002041_1	571002041	1								1	1	1	1	1	1	1			1
511045043_1	511045043	1								1	1	1	1	1	1	1			1
521045043_1	521045043	1								1	1	1	1	1	1	1			1
571045043_1	571045043	1								1	1	1	1	1	1	1			1
514022041_1	514022041	1								1	1	1	1	1	1	1			1
524022041_1	524022041	1								1	1	1	1	1	1	1			1
534022041_1	534022041	1								1	1	1	1	1	1	1			1
544022041_1	544022041	1								1	1	1	1	1	1	1			1
574022041_1	574022041	1								1	1	1	1	1	1	1			1
41103012_1	41103012	1							110301207,14	1	1	1	1	1	1	2			1
41103012_2	41103012	2							110301207,14	1	1	1	1	1	1	2			1
41103012_3	41103012	3							110301207,14	1	1	1	1	1	1	2			1
42103012_1	42103012	1							110301207,14	1	1	1	2	1	1	2			1
42103012_2	42103012	2							110301207,14	1	1	1	2	1	1	2			1
42103012_3	42103012	3							110301207,14	1	1	1	2	1	1	2			1
43103012_1	43103012	1					4	5		1	1	1	1	1	1	1			1
43103012_2	43103012	2					4	5		1	1	1	1	1	1	1			1
43103012_3	43103012	3					4	5		1	1	1	1	1	1	1			1
43103012_4	43103012	4					4	5		1	1	1	1	1	1	1			1
44103012_1	44103012	1							110301207,14	1	1	1	1	1	1	2			1
44103012_2	44103012	2							110301207,14	1	1	1	1	1	1	2			1
44103012_3	44103012	3							110301207,14	1	1	1	1	1	1	2			1
45103012_1	45103012	1			5,0,0,1,0	5,0,0,1,0			110301207,14	1	1	1	1	1	1	2			1
45103012_2	45103012	2			5,0,0,1,0	5,0,0,1,0			110301207,14	1	1	1	1	1	1	2			1
45103012_3	45103012	3			5,0,0,1,0	5,0,0,1,0			110301207,14	1	1	1	1	1	1	2			1
46103012_1	46103012	1			4	5				1	1	1	1	1	1	1			1
46103012_2	46103012	2			4	5				1	1	1	1	1	1	1			1
46103012_3	46103012	3			4	5				1	1	1	1	1	1	1			1
46103012_4	46103012	4			4	5				1	1	1	1	1	1	1			1
41126008_1	41126008	1								1	1	1	1	1	1	1			1
41126008_2	41126008	2								1	1	1	1	1	1	1			1
41126008_3	41126008	3								1	1	1	1	1	1	1			1
42126008_1	42126008	1								1	1	1	1	1	1	1			1
42126008_2	42126008	2								1	1	1	1	1	1	1			1
42126008_3	42126008	3								1	1	1	1	1	1	1			1
43126008_1	43126008	1								1	1	5	1	1	1	1			1
43126008_2	43126008	2								1	1	5	1	1	1	1			1
43126008_3	43126008	3								1	1	5	1	1	1	1			1
43126008_4	43126008	4								1	1	5	1	1	1	1			1
44126008_1	44126008	1								1	1	1	1	1	1	1			1
44126008_2	44126008	2								1	1	1	1	1	1	1			1
44126008_3	44126008	3								1	1	1	1	1	1	1			1
45126008_1	45126008	1								1	1	1	1	1	1	1			1
45126008_2	45126008	2								1	1	1	1	1	1	1			1
45126008_3	45126008	3								1	1	1	1	1	1	1			1
46126008_1	46126008	1			112600801,14					1	1	1	5	1	1	1			1
46126008_2	46126008	2			112600801,14					1	1	1	5	1	1	1			1
46126008_3	46126008	3			112600801,14					1	1	1	5	1	1	1			1
46126008_4	46126008	4			112600801,14					1	1	1	5	1	1	1			1
41147008_1	41147008	1								1	1	1	1	1	1	1			1
41147008_2	41147008	2								1	1	1	1	1	1	1			1
41147008_3	41147008	3								1	1	1	1	1	1	1			1
42147008_1	42147008	1								1	1	2	1	1	1	1			1
42147008_2	42147008	2								2	1	3	1	1	1	1			1
42147008_3	42147008	3								4	1	4	1	1	1	1			1
43147008_1	43147008	1								1	1	2	1	1	1	1			1
43147008_2	43147008	2								1	1	2	1	1	1	1			1
43147008_3	43147008	3								1	1	2	1	1	1	1			1
43147008_4	43147008	4								1	1	2	1	1	1	1			1
44147008_1	44147008	1								1	1	2	1	1	1	1			1
44147008_2	44147008	2								2	1	3	1	1	1	1			1
44147008_3	44147008	3								4	1	4	1	1	1	1			1
45147008_1	45147008	1								1	1	1	1	1	1	1			1
45147008_2	45147008	2								1	1	1	1	1	1	1			1
45147008_3	45147008	3								1	1	1	1	1	1	1			1
41159008_1	41159008	1								1	1	2	1	1	1	1			1
41159008_2	41159008	2								1	1	3	1	1	1	1			1
41159008_3	41159008	3								1	1	4	1	1	1	1			1
42159008_1	42159008	1			115900810,0;115900811,0	115900810,0;115900811,0	115900810,0;115900811,0			1	1	1	1	1	1	1			1
42159008_2	42159008	2			115900810,0;115900811,0	115900810,0;115900811,0	115900810,0;115900811,0			1	1	1	1	1	1	1			1
42159008_3	42159008	3			115900810,0;115900811,0	115900810,0;115900811,0	115900810,0;115900811,0			1	1	1	1	1	1	1			1
43159008_1	43159008	1			115900810,0;115900811,0	115900810,0;115900811,0	115900810,0;115900811,0			1	1	1	1	1	1	1			1
43159008_2	43159008	2			115900810,0;115900811,0	115900810,0;115900811,0	115900810,0;115900811,0			1	1	1	1	1	1	1			1
43159008_3	43159008	3			115900810,0;115900811,0	115900810,0;115900811,0	115900810,0;115900811,0			1	1	1	1	1	1	1			1
43159008_4	43159008	4			115900810,0;115900811,0	115900810,0;115900811,0	115900810,0;115900811,0			1	1	1	1	1	1	1			1
44159008_1	44159008	1	115900809,0		115900809,0					1	1	1	1	1	1	1			1
44159008_2	44159008	2	115900809,0		115900809,0					1	1	1	1	1	1	1			1
44159008_3	44159008	3	115900809,0		115900809,0					1	1	1	1	1	1	1			1
45159008_1	45159008	1	115900809,0		115900809,0					1	1	1	1	1	1	1			1
45159008_2	45159008	2	115900809,0		115900809,0					1	1	1	1	1	1	1			1
45159008_3	45159008	3	115900809,0		115900809,0					1	1	1	1	1	1	1			1
8010189_1	8010189	1								1	1	1	1	1	1	1			1
8010190_1	8010190	1								1	1	1	1	1	1	1			1
8010191_1	8010191	1								1	1	1	1	1	1	1			1
8010192_1	8010192	1								1	1	1	1	1	1	1			1
8010193_1	8010193	1								1	1	1	1	1	1	1			1
8010194_1	8010194	1								1	1	1	1	1	1	1			1
8010195_1	8010195	1								1	1	1	1	1	1	1			1
8010196_1	8010196	1								1	1	1	1	1	1	1			1
8010197_1	8010197	1								1	1	1	1	1	1	1			1
8010198_1	8010198	1								1	1	1	1	1	1	1			1
8010199_1	8010199	1								1	1	1	1	1	1	1			1
8010200_1	8010200	1								1	1	1	1	1	1	1			1
41128008_1	41128008	1								1	1	1	1	1	1	1			1
41128008_2	41128008	2								1	1	1	1	1	1	1			1
41128008_3	41128008	3								1	1	1	1	1	1	1			1
42128008_1	42128008	1								1	1	1	1	1	1	1			1
42128008_2	42128008	2								1	1	1	1	1	1	1			1
42128008_3	42128008	3								1	1	1	1	1	1	1			1
43128008_1	43128008	1								1	1	1	1	1	1	1			1
43128008_2	43128008	2								1	1	1	1	1	1	1			1
43128008_3	43128008	3								1	1	1	1	1	1	1			1
43128008_4	43128008	4								1	1	1	1	1	1	1			1
41131001_1	41131001	1								1	1	1	1	1	1	1			1
41131001_2	41131001	2								1	1	2	1	1	1	1			1
41131001_3	41131001	3								1	1	3	1	1	1	1			1
42131001_1	42131001	1								1	1	1	1	1	1	1			1
42131001_2	42131001	2								1	1	2	1	1	1	1			1
42131001_3	42131001	3								1	1	1	1	1	1	1			1
43131001_1	43131001	1								1	1	1	1	1	1	1			1
43131001_2	43131001	2								1	1	1	1	1	1	1			1
43131001_3	43131001	3								1	1	1	1	1	1	1			1
43131001_4	43131001	4								1	1	1	1	1	1	1			1
44131001_1	44131001	1								1	1	1	1	1	1	1			1
44131001_2	44131001	2								1	1	2	1	1	1	1			1
44131001_3	44131001	3								1	1	3	1	1	1	1			1
45131001_1	45131001	1								1	1	1	1	1	1	1			1
45131001_2	45131001	2								1	1	1	1	1	1	1			1
45131001_3	45131001	3								1	1	1	1	1	1	1			1
45131001_4	45131001	4								1	1	1	1	1	1	1			1
8010201_1	8010201	1								1	1	1	1	1	1	1			1
8010202_1	8010202	1								1	1	1	1	1	1	1			1
8010203_1	8010203	1								1	1	1	1	1	1	1			1
8010204_1	8010204	1								1	1	1	1	1	1	1			1
8010205_1	8010205									1	1	1	1	1	1	1			1
8010206_1	8010206									1	1	1	1	1	1	1			1
41160008_1	41160008	1								1	1	1	1	1	1	1			1
41160008_2	41160008	2								1	1	1	1	1	1	1			1
41160008_3	41160008	3								1	1	1	1	1	1	1			1
42160008_1	42160008	1								1	1	1	1	1	1	1			1
42160008_2	42160008	2								1	1	1	1	1	1	1			1
42160008_3	42160008	3								1	1	1	1	1	1	1			1
43160008_1	43160008	1								1	1	1	1	1	1	1			1
43160008_2	43160008	2								1	1	1	1	1	1	1			1
43160008_3	43160008	3								1	1	1	1	1	1	1			1
43160008_4	43160008	4								1	1	1	1	1	1	1			1
44160008_1	44160008	1								1	1	1	1	1	1	1			1
44160008_2	44160008	2								1	1	1	1	1	1	1			1
44160008_3	44160008	3								1	1	1	1	1	1	1			1
44160008_4	44160008	4								1	1	1	1	1	1	1			1
514052001_1	514052001	1			31052001,1					1	1	1	1	1	1	1			1
524052001_1	524052001	1			31053001,1					1	1	1	1	1	1	1			1
544052001_1	544052001	1								1	1	1	1	1	1	1			1
574052001_1	574052001	1			31052001,1	31053001,1				1	1	1	1	1	1	1			1
8010207_1	8010207	1								1	1	1	1	1	1	1			1
8010208_1	8010208	1								1	1	1	1	1	1	1			1
41161008_1	41161008	1			116100801,0					1	1	1	1	1	1	1			1
41161008_2	41161008	2			116100801,1					1	1	2	1	1	1	1			1
41161008_3	41161008	3			116100801,1					1	1	2	1	1	1	1			1
42161008_1	42161008	1								1	1	2	1	1	1	1			1
42161008_2	42161008	2								1	1	2	1	1	1	1			1
42161008_3	42161008	3								1	1	2	1	1	1	1			1
43161008_1	43161008	1								1	1	1	1	1	1	1			1
43161008_2	43161008	2								1	1	1	1	1	1	1			1
43161008_3	43161008	3								1	1	1	1	1	1	1			1
43161008_4	43161008	4								1	1	1	1	1	1	1			1
44161008_1	44161008	1			116100801,0					1	1	1	1	1	1	1			1
44161008_2	44161008	2			116100801,1					1	1	2	1	1	1	1			1
44161008_3	44161008	3			116100801,1					1	1	2	1	1	1	1			1
45161008_1	45161008	1								1	1	2	1	1	1	1			1
45161008_2	45161008	2								1	1	2	1	1	1	1			1
45161008_3	45161008	3								1	1	2	1	1	1	1			1
46161008_1	46161008	1								1	1	1	1	1	1	1			1
46161008_2	46161008	2								1	1	1	1	1	1	1			1
46161008_3	46161008	3								1	1	1	1	1	1	1			1
46161008_4	46161008	4								1	1	1	1	1	1	1			1
8010209_1	8010209	1								1	1	1	1	1	1	1			1
8010210_1	8010210	1								1	1	1	1	1	1	1			1
51145008_1	51145008	1								1	1	1	1	1	1	1			1
52145008_1	52145008	1								1	1	1	1	1	1	1			1
57145008_1	57145008	1								1	1	2	5	1	1	1			1
54145008_1	54145008	1	1314500802,0			1314500811,0				1	1	1	1	1	1	1			1
55145008_1	55145008	1								1	1	1	1	1	1	1			1
511027002_1	511027002	1								1	1	1	1	1	1	1			1
521027002_1	521027002	1								1	1	1	1	1	1	1			1
531027002_1	531027002	1								1	1	1	1	1	1	1			1
8010211_1	8010211	1								1	1	1	1	1	1	1			1
8010212_1	8010212	1								1	1	1	1	1	1	1			1
41156008_1	41156008	1								1	1	1	1	1	1	1			1
41156008_2	41156008	2								1	1	1	1	1	1	1			1
41156008_3	41156008	3								1	1	1	1	1	1	1			1
42156008_1	42156008	1								1	1	1	1	1	1	1			1
42156008_2	42156008	2								1	1	1	1	1	1	1			1
42156008_3	42156008	3								1	1	1	1	1	1	1			1
43156008_1	43156008	1								1	1	1	1	1	1	1			1
43156008_2	43156008	2								1	1	1	1	1	1	1			1
43156008_3	43156008	3								1	1	1	1	1	1	1			1
43156008_4	43156008	4								1	1	1	1	1	1	1			1
44156008_1	44156008	1								1	1	1	1	1	1	1			1
44156008_2	44156008	2								1	1	1	1	1	1	1			1
44156008_3	44156008	3								1	1	1	1	1	1	1			1
45156008_1	45156008	1								1	1	1	1	1	1	1			1
45156008_2	45156008	2								1	1	1	1	1	1	1			1
45156008_3	45156008	3								1	1	1	1	1	1	1			1
45156008_4	45156008	4								1	1	1	1	1	1	1			1
46156008_1	46156008	1								1	1	1	1	1	1	1			1
46156008_2	46156008	2								1	1	1	1	1	1	1			1
46156008_3	46156008	3								1	1	1	1	1	1	1			1
47156008_1	47156008	1								1	1	1	1	1	1	1			1
47156008_2	47156008	2								1	1	1	1	1	1	1			1
47156008_3	47156008	3								1	1	1	1	1	1	1			1
48156008_1	48156008	1								1	1	1	1	1	1	1			1
48156008_2	48156008	2								1	1	1	1	1	1	1			1
48156008_3	48156008	3								1	1	1	1	1	1	1			1
48156008_4	48156008	4								1	1	1	1	1	1	1			1
41157008_1	41157008	1								1	1	1	1	1	1	1			1
41157008_2	41157008	2								1	1	1	1	1	1	1			1
41157008_3	41157008	3								1	1	1	1	1	1	1			1
42157008_1	42157008	1								1	1	1	1	1	1	1			1
42157008_2	42157008	2								1	1	1	1	1	1	1			1
42157008_3	42157008	3								1	1	1	1	1	1	1			1
43157008_1	43157008	1								1	1	4	1	1	1	1			1
43157008_2	43157008	2								1	1	4	1	1	1	1			1
43157008_3	43157008	3								1	1	4	1	1	1	1			1
43157008_4	43157008	4								1	1	4	1	1	1	1			1
44157008_1	44157008	1								1	1	1	1	1	1	1			1
44157008_2	44157008	2								1	1	1	1	1	1	1			1
44157008_3	44157008	3								1	1	1	1	1	1	1			1
45157008_1	45157008	1								1	1	1	1	1	1	1			1
45157008_2	45157008	2								1	1	1	1	1	1	1			1
45157008_3	45157008	3								1	1	1	1	1	1	1			1
46157008_1	46157008	1								1	1	1	1	1	1	1			1
46157008_2	46157008	2								1	1	1	1	1	1	1			1
46157008_3	46157008	3								1	1	1	1	1	1	1			1
47157008_1	47157008	1								1	1	1	1	1	1	1			1
47157008_2	47157008	2								1	1	1	1	1	1	1			1
47157008_3	47157008	3								1	1	1	1	1	1	1			1
48157008_1	48157008	1								1	1	1	1	1	1	1			1
48157008_2	48157008	2								1	1	1	1	1	1	1			1
48157008_3	48157008	3								1	1	1	1	1	1	1			1
41158008_1	41158008	1								1	1	1	1	1	1	1			1
41158008_2	41158008	2								1	1	1	1	1	1	1			1
41158008_3	41158008	3								1	1	1	1	1	1	1			1
42158008_1	42158008	1			115800805,0					1	1	1	1	1	1	1			1
42158008_2	42158008	2			115800805,0					1	1	1	1	1	1	1			1
42158008_3	42158008	3			115800805,0					1	1	1	1	1	1	1			1
43158008_1	43158008	1	0.5							1	1	1	1	1	1	1			1
43158008_2	43158008	2	0.5							1	1	1	1	1	1	1			1
43158008_3	43158008	3	0.5							1	1	1	1	1	1	1			1
43158008_4	43158008	4	0.5							1	1	1	1	1	1	1			1
44158008_1	44158008	1			115800805,0					1	1	1	1	1	1	1			1
44158008_2	44158008	2			115800805,0					1	1	1	1	1	1	1			1
44158008_3	44158008	3			115800805,0					1	1	1	1	1	1	1			1
45158008_1	45158008	1	0.5							1	1	1	1	1	1	1			1
45158008_2	45158008	2	0.5							1	1	1	1	1	1	1			1
45158008_3	45158008	3	0.5							1	1	1	1	1	1	1			1
45158008_4	45158008	4	0.5							1	1	1	1	1	1	1			1
8010213_1	8010213	1								1	1	1	1	1	1	1			1
8010214_1	8010214	1								1	1	1	1	1	1	1			1
41102005_1	41102005	1								1	1	1	1	1	1	1			1
41102005_2	41102005	2								1	1	1	1	1	1	1			1
41102005_3	41102005	3								1	1	1	1	1	1	1			1
42102005_1	42102005	1								1	1	2	1	1	1	1			1
42102005_2	42102005	2								1	1	2	1	1	1	1			1
42102005_3	42102005	3								1	1	2	1	1	1	1			1
43102005_1	43102005	1								1	1	1	1	1	1	1			1
43102005_2	43102005	2								1	1	1	1	1	1	1			1
43102005_3	43102005	3								1	1	1	1	1	1	1			1
43102005_4	43102005	4								1	1	1	1	1	1	1			1
44102005_1	44102005	1								1	1	2	1	1	1	1			1
44102005_2	44102005	2								1	1	2	1	1	1	1			1
44102005_3	44102005	3								1	1	2	1	1	1	1			1
8010215_1	8010215	1								1	1	1	1	1	1	1			1
8010216_1	8010216	1								1	1	1	1	1	1	1			1
8010217_1	8010217	1								1	1	1	1	1	1	1			1
41163008_1	41163008	1								1	1	1	1	1	1	1			1
41163008_2	41163008	2								1	1	1	1	1	1	1			1
41163008_3	41163008	3								1	1	1	1	1	1	1			1
42163008_1	42163008	1								1	1	1	1	1	1	1			1
42163008_2	42163008	2								1	1	1	1	1	1	1			1
42163008_3	42163008	3								1	1	1	1	1	1	1			1
43163008_1	43163008	1								1	1	1	1	1	1	1			1
