Id	remark	catalogue	voiceId	type	voiceTime	voiceTime_zh_CN	status
vo_touch_card_103002	vo_touch_card_103002	Audio/vo_role_103002	vo_touch_card_103002	1	6816	4602	1
vo_battle_fail_103006	vo_battle_fail_103006	Audio/vo_role_103006	vo_battle_fail_103006	1	4999	4999	1
vo_battle_start_103006	vo_battle_start_103006	Audio/vo_role_103006	vo_battle_start_103006	1	5402	5402	1
vo_battle_win_103006	vo_battle_win_103006	Audio/vo_role_103006	vo_battle_win_103006	1	2914	2914	1
vo_cuting_103006	vo_cuting_103006	Audio/vo_role_103006	vo_cuting_103006	1	1207	1207	1
vo_death_103006	vo_death_103006	Audio/vo_role_103006	vo_death_103006	1	4055	4055	1
vo_get_card_103006	vo_get_card_103006	Audio/vo_role_103006	vo_get_card_103006	1	7878	7878	1
vo_give_gift_103006	vo_give_gift_103006	Audio/vo_role_103006	vo_give_gift_103006	1	14620	14620	1
vo_hello_103006_01	vo_hello_103006_01	Audio/vo_role_103006	vo_hello_103006_01	1	17068	17068	1
vo_hello_103006_02	vo_hello_103006_02	Audio/vo_role_103006	vo_hello_103006_02	1	6423	6423	1
vo_hello_gift_103006	vo_hello_gift_103006	Audio/vo_role_103006	vo_hello_gift_103006	1	6590	6590	1
vo_idle_103006	vo_idle_103006	Audio/vo_role_103006	vo_idle_103006	1	6387	6387	1
vo_levelup_103006	vo_levelup_103006	Audio/vo_role_103006	vo_levelup_103006	1	3043	3043	1
vo_skill1_103006	vo_skill1_103006	Audio/vo_role_103006	vo_skill1_103006	1	2192	2192	1
vo_skill2_103006	vo_skill2_103006	Audio/vo_role_103006	vo_skill2_103006	1	2196	2196	1
vo_skill3_103006	vo_skill3_103006	Audio/vo_role_103006	vo_skill3_103006	1	16810	16810	1
vo_starup_103006	vo_starup_103006	Audio/vo_role_103006	vo_starup_103006	1	3589	3589	1
vo_touch_103006_01	vo_touch_103006_01	Audio/vo_role_103006	vo_touch_103006_01	1	7822	7822	1
vo_touch_103006_02	vo_touch_103006_02	Audio/vo_role_103006	vo_touch_103006_02	1	6421	6421	1
vo_touch_103006_03	vo_touch_103006_03	Audio/vo_role_103006	vo_touch_103006_03	1	9307	9307	1
vo_touch_103006_04	vo_touch_103006_04	Audio/vo_role_103006	vo_touch_103006_04	1	9767	9767	1
vo_touch_103006_05	vo_touch_103006_05	Audio/vo_role_103006	vo_touch_103006_05	1	13727	13727	1
vo_touch_card_103006	vo_touch_card_103006	Audio/vo_role_103006	vo_touch_card_103006	1	5793	5793	1
vo_battle_fail_103007	vo_battle_fail_103007	Audio/vo_role_103007	vo_battle_fail_103007	1	3938	3066	1
vo_battle_start_103007	vo_battle_start_103007	Audio/vo_role_103007	vo_battle_start_103007	1	2281	1503	1
vo_battle_win_103007	vo_battle_win_103007	Audio/vo_role_103007	vo_battle_win_103007	1	2416	1434	1
vo_cuting_103007	vo_cuting_103007	Audio/vo_role_103007	vo_cuting_103007	1	1727	3317	1
vo_death_103007	vo_death_103007	Audio/vo_role_103007	vo_death_103007	1	2882	2703	1
vo_get_card_103007	vo_get_card_103007	Audio/vo_role_103007	vo_get_card_103007	1	4408	4709	1
vo_give_gift_103007	vo_give_gift_103007	Audio/vo_role_103007	vo_give_gift_103007	1	5190	4911	1
vo_hello_103007_01	vo_hello_103007_01	Audio/vo_role_103007	vo_hello_103007_01	1	7914	5237	1
vo_hello_103007_02	vo_hello_103007_02	Audio/vo_role_103007	vo_hello_103007_02	1	16091	11514	1
vo_hello_gift_103007	vo_hello_gift_103007	Audio/vo_role_103007	vo_hello_gift_103007	1	5413	3802	1
vo_idle_103007	vo_idle_103007	Audio/vo_role_103007	vo_idle_103007	1	6142	3359	1
vo_levelup_103007	vo_levelup_103007	Audio/vo_role_103007	vo_levelup_103007	1	2278	1573	1
vo_skill1_103007	vo_skill1_103007	Audio/vo_role_103007	vo_skill1_103007	1	3705	4927	1
vo_skill2_103007	vo_skill2_103007	Audio/vo_role_103007	vo_skill2_103007	1	4446	3035	1
vo_skill3_103007	vo_skill3_103007	Audio/vo_role_103007	vo_skill3_103007	1	9672	9946	1
vo_starup_103007	vo_starup_103007	Audio/vo_role_103007	vo_starup_103007	1	1532	1498	1
vo_touch_103007_01	vo_touch_103007_01	Audio/vo_role_103007	vo_touch_103007_01	1	3211	2863	1
vo_touch_103007_02	vo_touch_103007_02	Audio/vo_role_103007	vo_touch_103007_02	1	6485	4714	1
vo_touch_103007_03	vo_touch_103007_03	Audio/vo_role_103007	vo_touch_103007_03	1	10181	9768	1
vo_touch_103007_04	vo_touch_103007_04	Audio/vo_role_103007	vo_touch_103007_04	1	2641	2159	1
vo_touch_103007_05	vo_touch_103007_05	Audio/vo_role_103007	vo_touch_103007_05	1	10804	10533	1
vo_touch_card_103007	vo_touch_card_103007	Audio/vo_role_103007	vo_touch_card_103007	1	3242	4943	1
vo_attack_hit_103_01	vo_attack_hit_103_01	Audio/vo_role_103008	vo_attack_hit_103_01	1	584	584	1
vo_attack_hit_103_02	vo_attack_hit_103_02	Audio/vo_role_103008	vo_attack_hit_103_02	1	722	722	1
vo_battle_fail_103008	vo_battle_fail_103008	Audio/vo_role_103008	vo_battle_fail_103008	1	3864	3429	1
vo_battle_start_103008	vo_battle_start_103008	Audio/vo_role_103008	vo_battle_start_103008	1	1464	1573	1
vo_battle_win_103008	vo_battle_win_103008	Audio/vo_role_103008	vo_battle_win_103008	1	2108	1877	1
vo_birthday_103	vo_birthday_103	Audio/vo_role_103008	vo_birthday_103	1	15663	9711	1
vo_cuting_103008	vo_cuting_103008	Audio/vo_role_103008	vo_cuting_103008	1	3863	2874	1
vo_death_103008	vo_death_103008	Audio/vo_role_103008	vo_death_103008	1	1713	1434	1
vo_get_card_103008	vo_get_card_103008	Audio/vo_role_103008	vo_get_card_103008	1	5089	3829	1
vo_give_gift_103008	vo_give_gift_103008	Audio/vo_role_103008	vo_give_gift_103008	1	5410	3295	1
vo_heavy_hit_103_01	vo_heavy_hit_103_01	Audio/vo_role_103008	vo_heavy_hit_103_01	1	1268	1268	1
vo_heavy_hit_103_02	vo_heavy_hit_103_02	Audio/vo_role_103008	vo_heavy_hit_103_02	1	2045	1765	1
vo_hello_103008_01	vo_hello_103008_01	Audio/vo_role_103008	vo_hello_103008_01	1	6672	4479	1
vo_hello_103008_02	vo_hello_103008_02	Audio/vo_role_103008	vo_hello_103008_02	1	7993	4218	1
vo_hello_gift_103008	vo_hello_gift_103008	Audio/vo_role_103008	vo_hello_gift_103008	1	7117	6485	1
vo_idle_103008	vo_idle_103008	Audio/vo_role_103008	vo_idle_103008	1	2430	1722	1
vo_levelup_103008	vo_levelup_103008	Audio/vo_role_103008	vo_levelup_103008	1	4633	1706	1
vo_skill1_103008	vo_skill1_103008	Audio/vo_role_103008	vo_skill1_103008	1	1226	789	1
vo_skill2_103008	vo_skill2_103008	Audio/vo_role_103008	vo_skill2_103008	1	1109	698	1
vo_skill3_103008	vo_skill3_103008	Audio/vo_role_103008	vo_skill3_103008	1	5301	5328	1
vo_starup_103008	vo_starup_103008	Audio/vo_role_103008	vo_starup_103008	1	3854	2261	1
vo_touch_103008_01	vo_touch_103008_01	Audio/vo_role_103008	vo_touch_103008_01	1	1013	1599	1
vo_touch_103008_02	vo_touch_103008_02	Audio/vo_role_103008	vo_touch_103008_02	1	3328	3034	1
vo_touch_103008_03	vo_touch_103008_03	Audio/vo_role_103008	vo_touch_103008_03	1	2906	1722	1
vo_touch_103008_04	vo_touch_103008_04	Audio/vo_role_103008	vo_touch_103008_04	1	5568	3733	1
vo_touch_103008_05	vo_touch_103008_05	Audio/vo_role_103008	vo_touch_103008_05	1	6188	5898	1
vo_touch_card_103008	vo_touch_card_103008	Audio/vo_role_103008	vo_touch_card_103008	1	3795	3589	1
vo_battle_fail_103019	vo_battle_fail_103019	Audio/vo_role_103019	vo_battle_fail_103019	1	11619	7022	1
vo_battle_start_103019	vo_battle_start_103019	Audio/vo_role_103019	vo_battle_start_103019	1	4588	2932	1
vo_battle_win_103019	vo_battle_win_103019	Audio/vo_role_103019	vo_battle_win_103019	1	4583	4334	1
vo_cuting_103019	vo_cuting_103019	Audio/vo_role_103019	vo_cuting_103019	1	6469	3913	1
vo_death_103019	vo_death_103019	Audio/vo_role_103019	vo_death_103019	1	4689	3545	1
vo_get_card_103019	vo_get_card_103019	Audio/vo_role_103019	vo_get_card_103019	1	10168	8510	1
vo_give_gift_103019	vo_give_gift_103019	Audio/vo_role_103019	vo_give_gift_103019	1	5382	4532	1
vo_hello_103019_01	vo_hello_103019_01	Audio/vo_role_103019	vo_hello_103019_01	1	10245	6841	1
vo_hello_103019_02	vo_hello_103019_02	Audio/vo_role_103019	vo_hello_103019_02	1	12564	12724	1
vo_hello_gift_103019	vo_hello_gift_103019	Audio/vo_role_103019	vo_hello_gift_103019	1	4227	2985	1
vo_idle_103019	vo_idle_103019	Audio/vo_role_103019	vo_idle_103019	1	4553	1513	1
vo_levelup_103019	vo_levelup_103019	Audio/vo_role_103019	vo_levelup_103019	1	3742	2809	1
vo_skill1_103019	vo_skill1_103019	Audio/vo_role_103019	vo_skill1_103019	1	1229	1924	1
vo_skill2_103019	vo_skill2_103019	Audio/vo_role_103019	vo_skill2_103019	1	4418	3905	1
vo_skill3_103019	vo_skill3_103019	Audio/vo_role_103019	vo_skill3_103019	1	3473	4643	1
vo_starup_103019	vo_starup_103019	Audio/vo_role_103019	vo_starup_103019	1	4681	3422	1
vo_touch_103019_01	vo_touch_103019_01	Audio/vo_role_103019	vo_touch_103019_01	1	3742	4009	1
vo_touch_103019_02	vo_touch_103019_02	Audio/vo_role_103019	vo_touch_103019_02	1	5868	5268	1
vo_touch_103019_03	vo_touch_103019_03	Audio/vo_role_103019	vo_touch_103019_03	1	3667	2814	1
vo_touch_103019_04	vo_touch_103019_04	Audio/vo_role_103019	vo_touch_103019_04	1	6262	4638	1
vo_touch_103019_05	vo_touch_103019_05	Audio/vo_role_103019	vo_touch_103019_05	1	13602	12436	1
vo_touch_card_103019	vo_touch_card_103019	Audio/vo_role_103019	vo_touch_card_103019	1	4604	3913	1
vo_battle_fail_103021	vo_battle_fail_103021	Audio/vo_role_103021	vo_battle_fail_103021	1	5883	3755	1
vo_battle_start_103021	vo_battle_start_103021	Audio/vo_role_103021	vo_battle_start_103021	1	4078	2268	1
vo_battle_win_103021	vo_battle_win_103021	Audio/vo_role_103021	vo_battle_win_103021	1	5004	3998	1
vo_cuting_103021	vo_cuting_103021	Audio/vo_role_103021	vo_cuting_103021	1	3861	3659	1
vo_death_103021	vo_death_103021	Audio/vo_role_103021	vo_death_103021	1	2900	2878	1
vo_get_card_103021	vo_get_card_103021	Audio/vo_role_103021	vo_get_card_103021	1	5727	3967	1
vo_give_gift_103021	vo_give_gift_103021	Audio/vo_role_103021	vo_give_gift_103021	1	16906	12085	1
vo_hello_103021_01	vo_hello_103021_01	Audio/vo_role_103021	vo_hello_103021_01	1	12280	7458	1
vo_hello_103021_02	vo_hello_103021_02	Audio/vo_role_103021	vo_hello_103021_02	1	17019	13480	1
vo_hello_gift_103021	vo_hello_gift_103021	Audio/vo_role_103021	vo_hello_gift_103021	1	5144	4232	1
vo_idle_103021	vo_idle_103021	Audio/vo_role_103021	vo_idle_103021	1	3968	2630	1
vo_levelup_103021	vo_levelup_103021	Audio/vo_role_103021	vo_levelup_103021	1	5280	2952	1
vo_skill1_103021	vo_skill1_103021	Audio/vo_role_103021	vo_skill1_103021	1	1721	2301	1
vo_skill2_103021	vo_skill2_103021	Audio/vo_role_103021	vo_skill2_103021	1	2495	2584	1
vo_skill3_103021	vo_skill3_103021	Audio/vo_role_103021	vo_skill3_103021	1	9377	15885	1
vo_starup_103021	vo_starup_103021	Audio/vo_role_103021	vo_starup_103021	1	4826	3791	1
vo_touch_103021_01	vo_touch_103021_01	Audio/vo_role_103021	vo_touch_103021_01	1	4002	2947	1
vo_touch_103021_02	vo_touch_103021_02	Audio/vo_role_103021	vo_touch_103021_02	1	5100	2908	1
vo_touch_103021_03	vo_touch_103021_03	Audio/vo_role_103021	vo_touch_103021_03	1	10008	7889	1
vo_touch_103021_04	vo_touch_103021_04	Audio/vo_role_103021	vo_touch_103021_04	1	23502	16656	1
vo_touch_103021_05	vo_touch_103021_05	Audio/vo_role_103021	vo_touch_103021_05	1	11511	11989	1
vo_touch_card_103021	vo_touch_card_103021	Audio/vo_role_103021	vo_touch_card_103021	1	5604	3713	1
vo_battle_win_104001	vo_battle_win_104001	Audio/vo_role_104001	vo_battle_win_104001	1	4352	4352	1
vo_cuting_104001	vo_cuting_104001	Audio/vo_role_104001	vo_cuting_104001	1	1425	1425	1
vo_death_104001	vo_death_104001	Audio/vo_role_104001	vo_death_104001	1	4649	4649	1
vo_get_card_104001	vo_get_card_104001	Audio/vo_role_104001	vo_get_card_104001	1	4556	4556	1
vo_give_gift_104001	vo_give_gift_104001	Audio/vo_role_104001	vo_give_gift_104001	1	9564	9564	1
vo_hello_104001_01	vo_hello_104001_01	Audio/vo_role_104001	vo_hello_104001_01	1	7426	7426	1
vo_hello_104001_02	vo_hello_104001_02	Audio/vo_role_104001	vo_hello_104001_02	1	5464	5464	1
vo_hello_gift_104001	vo_hello_gift_104001	Audio/vo_role_104001	vo_hello_gift_104001	1	5427	5427	1
vo_idle_104001	vo_idle_104001	Audio/vo_role_104001	vo_idle_104001	1	5593	5593	1
vo_levelup_104001	vo_levelup_104001	Audio/vo_role_104001	vo_levelup_104001	1	2446	2446	1
vo_skill1_104001	vo_skill1_104001	Audio/vo_role_104001	vo_skill1_104001	1	1729	1729	1
vo_starup_104001	vo_starup_104001	Audio/vo_role_104001	vo_starup_104001	1	2480	2480	1
vo_touch_104001_01	vo_touch_104001_01	Audio/vo_role_104001	vo_touch_104001_01	1	9768	9768	1
vo_touch_104001_02	vo_touch_104001_02	Audio/vo_role_104001	vo_touch_104001_02	1	5221	5221	1
vo_touch_104001_03	vo_touch_104001_03	Audio/vo_role_104001	vo_touch_104001_03	1	6356	6356	1
vo_touch_104001_04	vo_touch_104001_04	Audio/vo_role_104001	vo_touch_104001_04	1	3196	3196	1
vo_touch_104001_05	vo_touch_104001_05	Audio/vo_role_104001	vo_touch_104001_05	1	7207	7207	1
vo_touch_card_104001	vo_touch_card_104001	Audio/vo_role_104001	vo_touch_card_104001	1	6465	6465	1
vo_skill2_104001	vo_skill2_104001	Audio/vo_role_104001	vo_skill2_104001	1	2550	2550	1
vo_skill3_104001	vo_skill3_104001	Audio/vo_role_104001	vo_skill3_104001	1	10923	10923	1
vo_battle_fail_104001	vo_battle_fail_104001	Audio/vo_role_104001	vo_battle_fail_104001	1	4775	4775	1
vo_battle_start_104001	vo_battle_start_104001	Audio/vo_role_104001	vo_battle_start_104001	1	4363	4363	1
vo_attack_hit_104_01	vo_attack_hit_104_01	Audio/vo_role_104003	vo_attack_hit_104_01	1	620	620	1
vo_attack_hit_104_02	vo_attack_hit_104_02	Audio/vo_role_104003	vo_attack_hit_104_02	1	1089	1089	1
vo_battle_fail_104003	vo_battle_fail_104003	Audio/vo_role_104003	vo_battle_fail_104003	1	5325	5325	1
vo_battle_start_104003	vo_battle_start_104003	Audio/vo_role_104003	vo_battle_start_104003	1	3724	3724	1
vo_battle_win_104003	vo_battle_win_104003	Audio/vo_role_104003	vo_battle_win_104003	1	3622	3622	1
vo_birthday_104	vo_birthday_104	Audio/vo_role_104003	vo_birthday_104	1	14508	14508	1
vo_cuting_104003	vo_cuting_104003	Audio/vo_role_104003	vo_cuting_104003	1	2398	2398	1
vo_death_104003	vo_death_104003	Audio/vo_role_104003	vo_death_104003	1	4710	4710	1
vo_get_card_104003	vo_get_card_104003	Audio/vo_role_104003	vo_get_card_104003	1	4245	4245	1
vo_give_gift_104003	vo_give_gift_104003	Audio/vo_role_104003	vo_give_gift_104003	1	10210	10210	1
vo_heavy_hit_104_01	vo_heavy_hit_104_01	Audio/vo_role_104003	vo_heavy_hit_104_01	1	2235	2235	1
vo_heavy_hit_104_02	vo_heavy_hit_104_02	Audio/vo_role_104003	vo_heavy_hit_104_02	1	2162	2162	1
vo_hello_104003_01	vo_hello_104003_01	Audio/vo_role_104003	vo_hello_104003_01	1	3028	3028	1
vo_hello_104003_02	vo_hello_104003_02	Audio/vo_role_104003	vo_hello_104003_02	1	6344	6344	1
vo_hello_gift_104003	vo_hello_gift_104003	Audio/vo_role_104003	vo_hello_gift_104003	1	2822	2822	1
vo_idle_104003	vo_idle_104003	Audio/vo_role_104003	vo_idle_104003	1	4307	4307	1
vo_levelup_104003	vo_levelup_104003	Audio/vo_role_104003	vo_levelup_104003	1	2469	2469	1
vo_skill1_104003	vo_skill1_104003	Audio/vo_role_104003	vo_skill1_104003	1	2330	2330	1
vo_skill2_104003	vo_skill2_104003	Audio/vo_role_104003	vo_skill2_104003	1	2584	2584	1
vo_skill3_104003	vo_skill3_104003	Audio/vo_role_104003	vo_skill3_104003	1	9162	9162	1
vo_starup_104003	vo_starup_104003	Audio/vo_role_104003	vo_starup_104003	1	4563	4563	1
vo_touch_104003_01	vo_touch_104003_01	Audio/vo_role_104003	vo_touch_104003_01	1	6629	6629	1
vo_touch_104003_02	vo_touch_104003_02	Audio/vo_role_104003	vo_touch_104003_02	1	6267	6267	1
vo_touch_104003_03	vo_touch_104003_03	Audio/vo_role_104003	vo_touch_104003_03	1	5686	5686	1
vo_touch_104003_04	vo_touch_104003_04	Audio/vo_role_104003	vo_touch_104003_04	1	10634	10634	1
vo_touch_104003_05	vo_touch_104003_05	Audio/vo_role_104003	vo_touch_104003_05	1	6387	6387	1
vo_touch_card_104003	vo_touch_card_104003	Audio/vo_role_104003	vo_touch_card_104003	1	3487	3487	1
vo_battle_fail_104005	vo_battle_fail_104005	Audio/vo_role_104005	vo_battle_fail_104005	1	3578	3578	1
vo_battle_start_104005	vo_battle_start_104005	Audio/vo_role_104005	vo_battle_start_104005	1	1424	1424	1
vo_battle_win_104005	vo_battle_win_104005	Audio/vo_role_104005	vo_battle_win_104005	1	5189	5189	1
vo_cuting_104005	vo_cuting_104005	Audio/vo_role_104005	vo_cuting_104005	1	1790	1790	1
vo_get_card_104005	vo_get_card_104005	Audio/vo_role_104005	vo_get_card_104005	1	2273	2273	1
vo_give_gift_104005	vo_give_gift_104005	Audio/vo_role_104005	vo_give_gift_104005	1	4471	4471	1
vo_hello_104005_01	vo_hello_104005_01	Audio/vo_role_104005	vo_hello_104005_01	1	6090	6090	1
vo_hello_104005_02	vo_hello_104005_02	Audio/vo_role_104005	vo_hello_104005_02	1	8018	8018	1
vo_hello_gift_104005	vo_hello_gift_104005	Audio/vo_role_104005	vo_hello_gift_104005	1	3294	3294	1
vo_idle_104005	vo_idle_104005	Audio/vo_role_104005	vo_idle_104005	1	5625	5625	1
vo_levelup_104005	vo_levelup_104005	Audio/vo_role_104005	vo_levelup_104005	1	1888	1888	1
vo_skill1_104005	vo_skill1_104005	Audio/vo_role_104005	vo_skill1_104005	1	1337	1337	1
vo_skill3_104005	vo_skill3_104005	Audio/vo_role_104005	vo_skill3_104005	1	3500	3500	1
vo_touch_104005_01	vo_touch_104005_01	Audio/vo_role_104005	vo_touch_104005_01	1	6072	6072	1
vo_touch_104005_02	vo_touch_104005_02	Audio/vo_role_104005	vo_touch_104005_02	1	9371	9371	1
vo_touch_104005_03	vo_touch_104005_03	Audio/vo_role_104005	vo_touch_104005_03	1	3842	3842	1
vo_touch_104005_04	vo_touch_104005_04	Audio/vo_role_104005	vo_touch_104005_04	1	10129	10129	1
vo_touch_104005_05	vo_touch_104005_05	Audio/vo_role_104005	vo_touch_104005_05	1	8525	8525	1
vo_touch_card_104005	vo_touch_card_104005	Audio/vo_role_104005	vo_touch_card_104005	1	4536	4536	1
vo_skill2_104005	vo_skill2_104005	Audio/vo_role_104005	vo_skill2_104005	1	2260	2260	1
vo_death_104005	vo_death_104005	Audio/vo_role_104005	vo_death_104005	1	4575	4575	1
vo_starup_104005	vo_starup_104005	Audio/vo_role_104005	vo_starup_104005	1	4091	4091	1
vo_battle_fail_104008	vo_battle_fail_104008	Audio/vo_role_104008	vo_battle_fail_104008	1	3040	3040	1
vo_battle_start_104008	vo_battle_start_104008	Audio/vo_role_104008	vo_battle_start_104008	1	1539	1539	1
vo_battle_win_104008	vo_battle_win_104008	Audio/vo_role_104008	vo_battle_win_104008	1	4602	4602	1
vo_cuting_104008	vo_cuting_104008	Audio/vo_role_104008	vo_cuting_104008	1	1898	1898	1
vo_death_104008	vo_death_104008	Audio/vo_role_104008	vo_death_104008	1	4985	4985	1
vo_get_card_104008	vo_get_card_104008	Audio/vo_role_104008	vo_get_card_104008	1	4173	4173	1
vo_give_gift_104008	vo_give_gift_104008	Audio/vo_role_104008	vo_give_gift_104008	1	9325	9325	1
vo_hello_104008_01	vo_hello_104008_01	Audio/vo_role_104008	vo_hello_104008_01	1	9150	9150	1
vo_hello_104008_02	vo_hello_104008_02	Audio/vo_role_104008	vo_hello_104008_02	1	3927	3927	1
vo_hello_gift_104008	vo_hello_gift_104008	Audio/vo_role_104008	vo_hello_gift_104008	1	4441	4441	1
vo_idle_104008	vo_idle_104008	Audio/vo_role_104008	vo_idle_104008	1	7032	7032	1
vo_levelup_104008	vo_levelup_104008	Audio/vo_role_104008	vo_levelup_104008	1	2216	2216	1
vo_skill1_104008	vo_skill1_104008	Audio/vo_role_104008	vo_skill1_104008	1	1503	1503	1
vo_skill2_104008	vo_skill2_104008	Audio/vo_role_104008	vo_skill2_104008	1	808	808	1
vo_skill3_104008	vo_skill3_104008	Audio/vo_role_104008	vo_skill3_104008	1	16687	16687	1
vo_starup_104008	vo_starup_104008	Audio/vo_role_104008	vo_starup_104008	1	2435	2435	1
vo_touch_104008_01	vo_touch_104008_01	Audio/vo_role_104008	vo_touch_104008_01	1	8779	8779	1
vo_touch_104008_02	vo_touch_104008_02	Audio/vo_role_104008	vo_touch_104008_02	1	8205	8205	1
vo_touch_104008_03	vo_touch_104008_03	Audio/vo_role_104008	vo_touch_104008_03	1	5515	5515	1
vo_touch_104008_04	vo_touch_104008_04	Audio/vo_role_104008	vo_touch_104008_04	1	7341	7341	1
vo_touch_104008_05	vo_touch_104008_05	Audio/vo_role_104008	vo_touch_104008_05	1	15965	15965	1
vo_touch_card_104008	vo_touch_card_104008	Audio/vo_role_104008	vo_touch_card_104008	1	4884	4884	1
vo_battle_fail_105001	vo_battle_fail_105001	Audio/vo_role_105001	vo_battle_fail_105001	1	3790	3790	1
vo_battle_start_105001	vo_battle_start_105001	Audio/vo_role_105001	vo_battle_start_105001	1	1602	1602	1
vo_battle_win_105001	vo_battle_win_105001	Audio/vo_role_105001	vo_battle_win_105001	1	2188	2188	1
vo_cuting_105001	vo_cuting_105001	Audio/vo_role_105001	vo_cuting_105001	1	950	950	1
vo_death_105001	vo_death_105001	Audio/vo_role_105001	vo_death_105001	1	2419	2419	1
vo_get_card_105001	vo_get_card_105001	Audio/vo_role_105001	vo_get_card_105001	1	1314	1314	1
vo_give_gift_105001	vo_give_gift_105001	Audio/vo_role_105001	vo_give_gift_105001	1	4342	4342	1
vo_hello_105001_01	vo_hello_105001_01	Audio/vo_role_105001	vo_hello_105001_01	1	5009	5009	1
vo_hello_105001_02	vo_hello_105001_02	Audio/vo_role_105001	vo_hello_105001_02	1	7843	7843	1
vo_hello_gift_105001	vo_hello_gift_105001	Audio/vo_role_105001	vo_hello_gift_105001	1	2764	2764	1
vo_idle_105001	vo_idle_105001	Audio/vo_role_105001	vo_idle_105001	1	1256	1256	1
vo_levelup_105001	vo_levelup_105001	Audio/vo_role_105001	vo_levelup_105001	1	1050	1050	1
vo_skill1_105001	vo_skill1_105001	Audio/vo_role_105001	vo_skill1_105001	1	858	858	1
vo_skill2_105001	vo_skill2_105001	Audio/vo_role_105001	vo_skill2_105001	1	2999	2999	1
vo_skill3_105001	vo_skill3_105001	Audio/vo_role_105001	vo_skill3_105001	1	9371	9371	1
vo_starup_105001	vo_starup_105001	Audio/vo_role_105001	vo_starup_105001	1	2660	2660	1
vo_touch_105001_01	vo_touch_105001_01	Audio/vo_role_105001	vo_touch_105001_01	1	10386	10386	1
vo_touch_105001_02	vo_touch_105001_02	Audio/vo_role_105001	vo_touch_105001_02	1	1067	1067	1
vo_touch_105001_03	vo_touch_105001_03	Audio/vo_role_105001	vo_touch_105001_03	1	10872	10872	1
vo_touch_105001_04	vo_touch_105001_04	Audio/vo_role_105001	vo_touch_105001_04	1	9518	9518	1
vo_touch_105001_05	vo_touch_105001_05	Audio/vo_role_105001	vo_touch_105001_05	1	9451	9451	1
vo_touch_card_105001	vo_touch_card_105001	Audio/vo_role_105001	vo_touch_card_105001	1	1470	1470	1
vo_battle_fail_105002	vo_battle_fail_105002	Audio/vo_role_105002	vo_battle_fail_105002	1	5642	5642	1
vo_battle_start_105002	vo_battle_start_105002	Audio/vo_role_105002	vo_battle_start_105002	1	4475	4475	1
vo_battle_win_105002	vo_battle_win_105002	Audio/vo_role_105002	vo_battle_win_105002	1	2108	2108	1
vo_cuting_105002	vo_cuting_105002	Audio/vo_role_105002	vo_cuting_105002	1	2833	2833	1
vo_death_105002	vo_death_105002	Audio/vo_role_105002	vo_death_105002	1	6450	6450	1
vo_get_card_105002	vo_get_card_105002	Audio/vo_role_105002	vo_get_card_105002	1	5252	5252	1
