id	skillId	starSkill	skillClass	triggerRule	skillType	label	skillStarMax	skillLvMax	isAoe	starEffect1	effectCondition1	effectTarget1	effect1	effectType1	starEffect2	effectCondition2	effectTarget2	effect2	effectType2	damageTarget	damageEffect	scriptType	scriptNum	damageEffectType	starEffect3	effectCondition3	effectTarget3	effect3	effectType3	starEffect4	effectCondition4	effectTarget4	effect4	effectType4	starEffect5	effectCondition5	effectTarget5	effect5	effectType5	starEffect6	effectCondition6	effectTarget6	effect6	effectType6	starEffect7	effectCondition7	effectTarget7	effect7	effectType7	hitRatio	skillTags	action	intensive	status
558010102	558010102	1	1		2	1	1	1	0											301	215010151			2	1	1	-1	206030105	2																					1		5	0	1
568010102	568010102	1	1		3	2	1	1	1											101	301130104			2																										1		0	0	1
1010001	1010001	1	2		4	1	1	1	1											202	1010001			1	1	1	-1	110800699	1																					1		0	0	1
1010002	1010002	1	2		4	1	1	1	1											202	110800699			1																										1		0	0	1
1010003	1010003	1	2		4	1	1	1	1											102	1010002			1	1	1	-1	110800699	1																					1		0	0	1
1010006	1010006	1	2		4	1	1	1	1											301	0			1	1	1	141	1010002	1	1	1	262	1010002	1																1		0	0	1
1010007	1010007	1	2		4	1	1	1	1											301	0			1	1	1	102	1010005	1																					1		0	0	1
1010008	1010008	1	2		4	1	1	1	1											301	0			1	1	1	102	1010007	1																					1		0	0	1
1010004	1010004	1	2		4	1	1	1	0											301					1	1	301	100000054	1																					1		0	0	1
1010005	1010005	1	2		4	1	1	1	0											202	1010004			1																										1		0	0	1
1010009	1010009	1	2		4	1	1	1	1											102	1010014			1																										1		2	1	1
1010010	1010010	1	2		4	1	1	1	1											102	100000055			1																										1		2	1	1
1010011	1010011	1	2		4	1	1	1	1											202	1010008			1																										1		2	1	1
1010012	1010012	1	2		4	1	1	1	1											301					1	1	-1	1010009	1																					1		0	0	1
1010013	1010013	1	2		4	1	1	1	1											301	1010010			1																										1		0	0	1
1010014	1010014	1	2		4	1	1	1	0											301	1010012			1																										1		0	0	1
1010015	1010015	1	2		4	1	1	1	0											102	201211053			2																										1		0	0	1
1010024	1010024	1	2		4	1	1	1	1											301	1010015			1																										1		0	0	1
1010017	1010017	1	2		4	1	1	1	1											301	1010019			1																										1		0	0	1
1010018	1010018	1	2		4	1	1	1	0											134	1010022			1	1	1	-1	1010037	1	1	1	-1	1010038	1	1	1	-1	1010040	1											1		0	0	1
1010019	1010019	1	2		4	1	1	1	0											301	201120552			2	1	1	301	1010023	1																					1		0	0	1
1010020	1010020	1	2		4	1	1	1	1											301	1010025			1																										1		0	0	1
1010021	1010021	1	2		4	1	1	1	1											202	206030101			2	1	1	123	1010028	1																					1		0	0	1
1010022	1010022	1	2		4	1	1	1	1											301	1010029			1																										1		0	0	1
1010023	1010023	1	2		4	1	1	1	1											102	206020101			2	1	1	202	210010101	2																					1		0	0	1
1010025	1010025	1	2		4	1	1	1	1											401	1010020			1	1	1	-1	1010021	1																					1		0	0	1
1010026	1010026	1	2		4	1	1	1	0											134	1010030			1																										1		0	0	1
1010027	1010027	1	2		4	1	1	1	0											134	100000051			1																										1		0	0	1
1010028	1010028	1	2		4	1	1	1	0											301	1010033			1																										1		0	0	1
1010029	1010029	1	2		4	1	1	1	0											102	201211053			2																										1		0	0	1
1010030	1010030	1	2		4	1	1	1	0											263	1010035			1																										1		0	0	1
1010031	1010031	1	2		4	1	1	1	0											262	1010036			1																										1		0	0	1
1010032	1010032	1	2		4	1	1	1	0											134	1010041			1																										1		0	0	1
1010033	1010033	1	2		4	1	1	1	0											202	108010108			1	1	1	102	108010108	1																					1		0	0	1
511040002	511040002	1	1		1	2	1	1	0											101	201010101			2																										1		1	0	1
521040002	521040002	1	1		2	1	1	1	0											301	101040051			1																										1		2	0	1
571040002	571040002	1	1		3	2	1	1	0											101	301040103			2																										1		0	0	1
511110021	511110021	1	1		1	2	1	1	0											101	201010101			2																										0.25;0.25;0.25;0.25		1	1	1
521110021	521110021	1	1		2	4	1	1	0											201	202010201			2																										1		2	1	1
571110021	571110021	1	1		3	2	1	1	0											101	301020201			2	1	1	-1	111100203	1																					1		0	1	1
511120081	511120081	1	1		1	1	1	1	0											201	111200803			1																										1		1	1	1
521120081	521120081	1	1		2	1	1	1	0											201	111200804			1																										1		2	1	1
571120081	571120081	1	1		3	2	1	1	1											102	301010202			2																										1		0	1	1
514033001	514033001	1	1		1	2	1	1	0											101	201010101			2																										1		1	1	1
524033001	524033001	1	1		2	2	1	1	0											101	201010123			2	1	1	-1	104033051	1																					1		2	1	1
534033001	534033001	1	1		2	3	1	1	1											102	104033053			1																										1		3	1	1
544033001	544033001	1	1		2	2	1	1	1											102	201010102			2	1	1	-1	201010102	2																					1		4	1	1
554033001	554033001	1	1		2	2	1	1	0											101	201010117			2	1	1	-1	210010108	2																					1		5	1	1
574033001	574033001	1	1		3	2	1	1	0											101	301020201			2	1	1	-1	104033052	1																					1		0	1	1
511115008	511115008	1	1		1	2	1	1	0											101	201010101			2																										1		1	1	1
521115008	521115008	1	1		2	2	1	1	0											101	201010107			2	1	1	-1	111500851	1																					1		2	1	1
571115008	571115008	1	1		3	2	1	1	0											101	301030103			2																										1		0	1	1
511121008	511121008	1	1		1	2	1	1	0											101	201040101			2																										1		1	1	1
521121008	521121008	1	1		2	2	1	1	0											101	201010101			2																										1		2	1	1
571121008	571121008	1	1		3	2	1	1	0											101	301040104			2																										1		0	1	1
511054001	511054001	1	1		1	2	1	1	0											101	201010101			2																										1		1	1	1
521054001	521054001	1	1		2	2	1	1	0											101	201010123			2	1	1	301	101054051	1																					1		2	1	1
571054001	571054001	1	1		3	2	1	1	0											101	301020201			2	1	1	301	210010103	2																					1		0	1	1
511055001	511055001	1	1		1	2	1	1	0											101	201010101			2																										0.5;0.5		1	1	1
521055001	521055001	1	1		2	2	1	1	0											101	201010123			2	1	1	-1	101055051	1																					1		2	1	1
571055001	571055001	1	1		3	2	1	1	0											101	301020201			2	1	1	-1	210010108	2																					1		0	1	1
101009	101009	1	2		4	1	1	1	1											102	99999991			1	1	1	202	99999991	1																					1		0	0	1
201009	201009	1	2		4	1	1	1	1											102	99999972			1	1	1	202	99999972	1	1	1	202	99999992	1	1	1	102	99999992	1											1		0	0	1
301009	301009	1	2		4	1	1	1	1											102	99999993			1	1	1	202	99999993	1																					1		0	0	1
401009	401009	1	2		4	1	1	1	1											102	99999994			1	1	1	202	99999994	1																					1		0	0	1
501009	501009	1	2		4	1	1	1	1											102	99999995			1	1	1	202	99999995	1																					1		0	0	1
502009	502009	1	2		4	1	1	1	1											301					1	1	-1	99999985	1																					1		0	0	1
601009	601009	1	2		4	1	1	1	1											301	99999986			1	1	1	-1	99999976	1																					1		0	0	1
514023001	514023001	1	1		1	2	1	1	0											101	201010123			2	1	1	-1	111502102	1																					1		1	1	1
524023001	524023001	1	1		2	1	1	1	1											202	104023051			1																										1		2	1	1
574023001	574023001	1	1		3	2	1	1	1											102	301020202			2	1	1	-1	104023052	1																					1		0	1	1
1010016	1010016	1	2		4	4	1	1	1											202	210010103			2	1	1	202	101001699	1																					1		0	0	1
41010011	41010011	1	1	2	1	2	1	1	0											101	40100117			2																										1		0	1	1
41010012	41010012	1	1	2	1	2	1	1	0											101	40100118			2																										1		0	1	1
41010013	41010013	1	1	2	1	2	1	1	0											101	40100119			2																										1		0	1	1
41010014	41010014	1	1	2	1	2	1	1	0											101	40100120			2																										1		0	1	1
41010021	41010021	1	1	2	1	3	1	1	0											101	5010013			1	1	1	102	5010016	1																					1		1	1	1
41010022	41010022	1	1	2	1	3	1	1	0											101	50100131			1	1	1	102	5010016	1																					1		1	1	1
41010023	41010023	1	1	2	1	3	1	1	0											101	50100132			1	1	1	102	5010016	1																					1		1	1	1
41010024	41010024	1	1	2	1	3	1	1	0											101	50100133			1	1	1	102	5010016	1																					1		1	1	1
41010031	41010031	1	1	2	1	3	1	1	1											102	5010015			1	1	1	102	5010016	1																					1		1	1	1
41010032	41010032	1	1	2	1	3	1	1	1											102	50100151			1	1	1	102	5010016	1																					1		1	1	1
41010033	41010033	1	1	2	1	3	1	1	1											102	50100152			1	1	1	102	5010016	1																					1		1	1	1
41010034	41010034	1	1	2	1	3	1	1	1											102	50100153			1	1	1	102	5010016	1																					1		1	1	1
41010041	41010041	1	1	2	1	4	1	1	1											202	40200117			2																										1		0	1	1
41010042	41010042	1	1	2	1	4	1	1	1											202	40200118			2																										1		0	1	1
41010043	41010043	1	1	2	1	4	1	1	1											202	40200119			2																										1		0	1	1
41010044	41010044	1	1	2	1	4	1	1	1											202	40200120			2																										1		0	1	1
41010051	41010051	1	1	2	1	1	1	1	1											202	5010022			1																										1		1	1	1
41010052	41010052	1	1	2	1	1	1	1	1											202	50100221			1																										1		1	1	1
41010053	41010053	1	1	2	1	1	1	1	1											202	50100222			1																										1		1	1	1
41010054	41010054	1	1	2	1	1	1	1	1											202	50100223			1																										1		1	1	1
41010061	41010061	1	1	2	1	1	1	1	0											201	5010019			1																										1		1	1	1
41010062	41010062	1	1	2	1	1	1	1	0											201	50100191			1																										1		1	1	1
41010063	41010063	1	1	2	1	1	1	1	0											201	50100192			1																										1		1	1	1
41010064	41010064	1	1	2	1	1	1	1	0											201	50100193			1																										1		1	1	1
41010081	41010081	1	1	2	1	2	1	1	1											102	40100141			2																										1		0	1	1
41010082	41010082	1	1	2	1	2	1	1	1											102	40100142			2																										1		0	1	1
41010083	41010083	1	1	2	1	2	1	1	1											102	40100143			2																										1		0	1	1
41010084	41010084	1	1	2	1	2	1	1	1											102	40100144			2																										1		0	1	1
41010101	41010101	1	1	2	1	1	1	1	1											202	5010023			1																										1		1	1	1
41010102	41010102	1	1	2	1	1	1	1	1											202	50100231			1																										1		1	1	1
41010103	41010103	1	1	2	1	1	1	1	1											202	50100232			1																										1		1	1	1
41010104	41010104	1	1	2	1	1	1	1	1											202	50100233			1																										1		1	1	1
41020011	41020011	1	1	2	1	3	1	1	1											102	5010024			1																										1		1	1	1
41020012	41020012	1	1	2	1	3	1	1	1											102	50100241			1																										1		1	1	1
41020013	41020013	1	1	2	1	3	1	1	1											102	50100242			1																										1		1	1	1
41020014	41020014	1	1	2	1	3	1	1	1											102	50100243			1																										1		1	1	1
41040031	41040031	1	1	2	1	2	1	1	0											101	40100109			2																										1		0	1	1
41040032	41040032	1	1	2	1	2	1	1	0											101	40100110			2																										1		0	1	1
41040033	41040033	1	1	2	1	2	1	1	0											101	40100111			2																										1		0	1	1
41040034	41040034	1	1	2	1	2	1	1	0											101	40100112			2																										1		0	1	1
41040041	41040041	1	1	2	1	3	1	1	1											102	50100410			1																										1		1	1	1
41040042	41040042	1	1	2	1	3	1	1	1											102	50100411			1																										1		1	1	1
41040043	41040043	1	1	2	1	3	1	1	1											102	50100412			1																										1		1	1	1
41040044	41040044	1	1	2	1	3	1	1	1											102	50100413			1																										1		1	1	1
41040061	41040061	1	1	2	1	3	1	1	0											101	5010012			1	1	1	102	5010016	1																					1		1	1	1
41040062	41040062	1	1	2	1	3	1	1	0											101	50100121			1	1	1	102	5010016	1																					1		1	1	1
41040063	41040063	1	1	2	1	3	1	1	0											101	50100122			1	1	1	102	5010016	1																					1		1	1	1
41040064	41040064	1	1	2	1	3	1	1	0											101	50100123			1	1	1	102	5010016	1																					1		1	1	1
41040101	41040101	1	1	2	1	1	1	1	0											201	5010018			1																										1		1	1	1
41040102	41040102	1	1	2	1	1	1	1	0											201	50100181			1																										1		1	1	1
41040103	41040103	1	1	2	1	1	1	1	0											201	50100182			1																										1		1	1	1
41040104	41040104	1	1	2	1	1	1	1	0											201	50100183			1																										1		1	1	1
41050011	41050011	1	1	2	1	4	1	1	0											201	40200105			2																										1		1	1	1
41050012	41050012	1	1	2	1	4	1	1	0											201	40200106			2																										1		1	1	1
41050013	41050013	1	1	2	1	4	1	1	0											201	40200107			2																										1		1	1	1
41050014	41050014	1	1	2	1	4	1	1	0											201	40200108			2																										1		1	1	1
41050021	41050021	1	1	2	1	4	1	1	1											202	40200109			2																										1		1	1	1
41050022	41050022	1	1	2	1	4	1	1	1											202	40200110			2																										1		1	1	1
41050023	41050023	1	1	2	1	4	1	1	1											202	40200111			2																										1		1	1	1
41050024	41050024	1	1	2	1	4	1	1	1											202	40200112			2																										1		1	1	1
41050131	41050131	1	1	2	1	2	1	1	0											101	40100101			2																										1		0	1	1
41050132	41050132	1	1	2	1	2	1	1	0											101	40100102			2																										1		0	1	1
41050133	41050133	1	1	2	1	2	1	1	0											101	40100103			2																										1		0	1	1
41050134	41050134	1	1	2	1	2	1	1	0											101	40100104			2																										1		0	1	1
41050141	41050141	1	1	2	1	1	1	1	0											201	5010017			1																										1		1	1	1
41050142	41050142	1	1	2	1	1	1	1	0											201	50100171			1																										1		1	1	1
41050143	41050143	1	1	2	1	1	1	1	0											201	50100172			1																										1		1	1	1
41050144	41050144	1	1	2	1	1	1	1	0											201	50100173			1																										1		1	1	1
41050151	41050151	1	1	2	1	4	1	1	0											201	40200101			2																										1		1	1	1
