groupId	prechangeId	postchangeId	hour	status	hash	location	location_zh_TW	location_en_UK	location_ja_JP	location_ko_KR	location_th_TH	day	day_zh_TW	day_en_UK	day_ja_JP	day_ko_KR	day_th_TH
countdown_439			3:21	1		离岛 海门村 荧光森林边缘	離島 海門村 螢光森林邊緣	Fluorescent Forest Edge, Seagate Village	離島　海門村　蛍光の森のはずれ	케스터웨이 오션게이트 네온 포레스트 변경	ขอบป่าเรืองแสง หหมู่บ้านซีเกท เกาะนอกชายฝั่ง	2217/11/23	2217/11/23	2217/11/23	2217/11/23	2217년 11월 23일	23/11/2217  
countdown_440			3:30	1		离岛 海门村 豪威尔老宅	離島 海門村 豪威爾老宅	Howell's Old Manor, Seagate Village	離島　海門村　ホーウェル旧宅	케스터웨이 오션게이트 하웰의 주택	คฤหาสน์เก่าฮาวเวลล์ หมู่บ้านซีเกท เกาะนอกชายฝั่ง	2217/11/23	2217/11/23	2217/11/23	2217/11/23	2217년 11월 23일	23/11/2217  
countdown_441			3:51	1		离岛 海门村 豪威尔老宅	離島 海門村 豪威爾老宅	Howell's Old Manor, Seagate Village	離島　海門村　ホーウェル旧宅	케스터웨이 오션게이트 하웰의 주택	คฤหาสน์เก่าฮาวเวลล์ หมู่บ้านซีเกท เกาะนอกชายฝั่ง	2217/11/23	2217/11/23	2217/11/23	2217/11/23	2217년 11월 23일	23/11/2217  
countdown_442			5:20	1		离岛 扫帚星厨	離島 掃帚星廚	Shooting Star Stove, Castaway Island	離島　彗星キッチン	케스터웨이 혜성 키친	ครัวดาวตก เกาะนอกชายฝั่ง	2217/11/23	2217/11/23	2217/11/23	2217/11/23	2217년 11월 23일	23/11/2217  
countdown_443			13:14	1		离岛 扫帚星厨 二楼休息室	離島 掃帚星廚 二樓休息室	2nd Floor Lounge, Shooting Star Stove	離島　彗星キッチン　2階の休憩室	케스터웨이 혜성 키친 2층 휴게실	ห้องพัก ชั้น 2 ครัวดาวตก เกาะนอกชายฝั่ง	2217/11/23	2217/11/23	2217/11/23	2217/11/23	2217년 11월 23일	23/11/2217  
countdown_444			17:31	1		离岛 区长办公楼 前台	離島 區長辦公樓 前台	Front Desk, Mayor's Office Building	離島　区长オフィスビル　受付	케스터웨이 관리자 사무실 센터 프론트	เคาน์เตอร์ ตึกผู้ว่าการเขต เกาะนอกชายฝั่ง	2217/11/23	2217/11/23	2217/11/23	2217/11/23	2217년 11월 23일	23/11/2217  
countdown_445			17:55	1		离岛 破旧街区	離島 破舊街區	Dilapidated District, Castaway Island	離島　廃れた街区	케스터웨이 오래된 구역	ย่านเสื่อมโทรม เกาะนอกชายฝั่ง	2217/11/23	2217/11/23	2217/11/23	2217/11/23	2217년 11월 23일	23/11/2217  
countdown_446			18:29	1		离岛 区长办公室	離島 區長辦公室	Mayor's Office, Castaway Island	離島　区长室	케스터웨이 관리자 사무실	สำนักงานผู้ว่าการเขต เกาะนอกชายฝั่ง	2217/11/23	2217/11/23	2217/11/23	2217/11/23	2217년 11월 23일	23/11/2217  
countdown_447			18:50	1		离岛 区长办公室	離島 區長辦公室	Mayor's Office, Castaway Island	離島　区长室	케스터웨이 관리자 사무실	สำนักงานผู้ว่าการเขต เกาะนอกชายฝั่ง	2217/11/23	2217/11/23	2217/11/23	2217/11/23	2217년 11월 23일	23/11/2217  
countdown_448			19:47	1		离岛 区长办公楼 前台	離島 區長辦公樓 前台	Front Desk, Mayor's Office Building	離島　区长オフィスビル　受付	케스터웨이 관리자 사무실 센터 프론트	เคาน์เตอร์ ตึกผู้ว่าการเขต เกาะนอกชายฝั่ง	2217/11/23	2217/11/23	2217/11/23	2217/11/23	2217년 11월 23일	23/11/2217  
countdown_449			19:55	1		离岛 破旧街区	離島 破舊街區	Dilapidated District, Castaway Island	離島　廃れた街区	케스터웨이 오래된 구역	ย่านเสื่อมโทรม เกาะนอกชายฝั่ง	2217/11/23	2217/11/23	2217/11/23	2217/11/23	2217년 11월 23일	23/11/2217  
countdown_450			21:30	1		离岛 私人宅邸	離島 私人宅邸	Private Manor, Castaway Island	離島　私邸	케스터웨이 개인 주택	คฤหาสน์ส่วนตัว เกาะนอกชายฝั่ง	2217/11/23	2217/11/23	2217/11/23	2217/11/23	2217년 11월 23일	23/11/2217  
countdown_451			23:00	1		离岛 扫帚星厨 二楼休息室	離島 掃帚星廚 二樓休息室	2nd Floor Lounge, Shooting Star Stove	離島　彗星キッチン　2階の休憩室	케스터웨이 혜성 키친 2층 휴게실	ห้องพัก ชั้น 2 ครัวดาวตก เกาะนอกชายฝั่ง	2217/11/23	2217/11/23	2217/11/23	2217/11/23	2217년 11월 23일	23/11/2217  
countdown_452	51	50		1													
countdown_453			17:10	1		离岛 海门村 入口	離島 海門村 入口	Seagate Village, Castaway Island	離島　海門村　入口	케스터웨이 오션게이트 입구	ทางเข้า หมู่บ้านซีเกท เกาะนอกชายฝั่ง	2217年11月24日	2217年11月24日	11-24-17	2217/11/24	2217년 11월 24일	24/11/2217
countdown_454			18:51	1		离岛 海门站站台	離島 海門站月台	Seagate Station Platform	離島　海門駅ホーム	케스터웨이 오션게이트 플랫폼	ชานชาลาสถานีซีเกท เกาะนอกชายฝั่ง	2217年11月24日	2217年11月24日	11-24-17	2217/11/24	2217년 11월 24일	24/11/2217
countdown_455			21:17	1		离岛 海门站站台	離島 海門站月台	Seagate Station Platform	離島　海門駅ホーム	케스터웨이 오션게이트 플랫폼	ชานชาลาสถานีซีเกท เกาะนอกชายฝั่ง	2217年11月24日	2217年11月24日	11-24-17	2217/11/24	2217년 11월 24일	24/11/2217
countdown_456			22:30	1		离岛 海门站站台	離島 海門站月台	Seagate Station Platform	離島　海門駅ホーム	케스터웨이 오션게이트 플랫폼	ชานชาลาสถานีซีเกท เกาะนอกชายฝั่ง	2217年11月24日	2217年11月24日	11-24-17	2217/11/24	2217년 11월 24일	24/11/2217
countdown_457	50	49		1													
countdown_458			0:17	1		离岛 海门站站台	離島 海門站月台	Seagate Station Platform	離島　海門駅ホーム	케스터웨이 오션게이트 플랫폼	ชานชาลาสถานีซีเกท เกาะนอกชายฝั่ง	2217年11月24日	2217年11月24日	11-24-17	2217/11/24	2217년 11월 24일	24/11/2217
countdown_459			4:47	1		离岛 海门村 墓地	離島 海門村 墓地	Cemetery, Seagate Village	離島　海門村　墓地	케스터웨이 오션게이트 무덤	สุสาน หมู่บ้านซีเกท เกาะนอกชายฝั่ง	2217年11月25日	2217年11月25日	11-25-17	2217/11/25	2217년 11월 25일	25/11/2217
countdown_460			6:51	1		离岛 海门村 墓地	離島 海門村 墓地	Cemetery, Seagate Village	離島　海門村　墓地	케스터웨이 오션게이트 무덤	สุสาน หมู่บ้านซีเกท เกาะนอกชายฝั่ง	2217年11月25日	2217年11月25日	11-25-17	2217/11/25	2217년 11월 25일	25/11/2217
countdown_461			7:30	1		离岛 海门村 村长家	離島 海門村 村長家	The Chief's House, Seagate Village	離島　海門村　村長の家	케스터웨이 오션게이트 촌장집	บ้านผู้ใหญ่บ้าน หมู่บ้านซีเกท เกาะนอกชายฝั่ง	2217年11月25日	2217年11月25日	11-25-17	2217/11/25	2217년 11월 25일	25/11/2217
countdown_462			8:07	1		离岛 海门村 村长家	離島 海門村 村長家	The Chief's House, Seagate Village	離島　海門村　村長の家	케스터웨이 오션게이트 촌장집	บ้านผู้ใหญ่บ้าน หมู่บ้านซีเกท เกาะนอกชายฝั่ง	2217年11月25日	2217年11月25日	11-25-17	2217/11/25	2217년 11월 25일	25/11/2217
countdown_463			9:07	1		离岛 海滨	離島 海濱	Seaside, Castaway Island	離島　海浜	케스터웨이 오션게이트 바닷가	ชายหาด เกาะนอกชายฝั่ง	2217年11月25日	2217年11月25日	11-25-17	2217/11/25	2217년 11월 25일	25/11/2217
countdown_464			9:51	1		离岛 海滨	離島 海濱	Seaside, Castaway Island	離島　海浜	케스터웨이 오션게이트 바닷가	ชายหาด เกาะนอกชายฝั่ง	2217年11月25日	2217年11月25日	11-25-17	2217/11/25	2217년 11월 25일	25/11/2217
countdown_465			10:02	1		离岛 海滨	離島 海濱	Seaside, Castaway Island	離島　海浜	케스터웨이 오션게이트 바닷가	ชายหาด เกาะนอกชายฝั่ง	2217年11月25日	2217年11月25日	11-25-17	2217/11/25	2217년 11월 25일	25/11/2217
countdown_466			10:29	1		离岛 扫帚星厨	離島 掃帚星廚	Shooting Star Stove, Castaway Island	離島　彗星キッチン	케스터웨이 혜성 키친 	ครัวดาวตก เกาะนอกชายฝั่ง	2217年11月25日	2217年11月25日	11-25-17	2217/11/25	2217년 11월 25일	25/11/2217
countdown_467			11:03	1		离岛 扫帚星厨	離島 掃帚星廚	Shooting Star Stove, Castaway Island	離島　彗星キッチン	케스터웨이 혜성 키친 	ครัวดาวตก เกาะนอกชายฝั่ง	2217年11月25日	2217年11月25日	11-25-17	2217/11/25	2217년 11월 25일	25/11/2217
countdown_468			11:40	1		离岛 扫帚星厨 二楼休息室	離島 掃帚星廚 二樓休息室	2nd Floor Lounge, Shooting Star Stove	離島　彗星キッチン　2階の休憩室	케스터웨이 혜성 키친 2층 휴게실	ห้องพัก ชั้น 2 ครัวดาวตก เกาะนอกชายฝั่ง	2217年11月25日	2217年11月25日	11-25-17	2217年11月25日	2217년 11월 25일	25/11/2217
countdown_469			12:33	1		离岛 扫帚星厨 二楼休息室	離島 掃帚星廚 二樓休息室	2nd Floor Lounge, Shooting Star Stove	離島　彗星キッチン　2階の休憩室	케스터웨이 혜성 키친 2층 휴게실	ห้องพัก ชั้น 2 ครัวดาวตก เกาะนอกชายฝั่ง	2217年11月25日	2217年11月25日	11-25-17	2217年11月25日	2217년 11월 25일	25/11/2217
countdown_470			13:51	1		离岛 扫帚星厨	離島 掃帚星廚	Shooting Star Stove, Castaway Island	離島　彗星キッチン	케스터웨이 혜성 키친	ครัวดาวตก เกาะนอกชายฝั่ง	2217年11月25日	2217年11月25日	11-25-17	2217年11月25日	2217년 11월 25일	25/11/2217
countdown_471			14:27	1		离岛 海门村口	離島 海門村口	Seagate Village, Castaway Island	離島　海門村　入口	케스터웨이 오션게이트 앞	ทางเข้าหมู่บ้านซีเกท เกาะนอกชายฝั่ง	2217年11月25日	2217年11月25日	11-25-17	2217年11月25日	2217년 11월 25일	25/11/2217
countdown_472			14:40	1		离岛 海门村 村长家	離島 海門村 村長家	The Chief's House, Seagate Village	離島　海門村　村長の家	케스터웨이 오션게이트 촌장집	บ้านของผู้ใหญ่บ้าน หมู่บ้านซีเกท เกาะนอกชายฝั่ง	2217年11月25日	2217年11月25日	11-25-17	2217年11月25日	2217년 11월 25일	25/11/2217
countdown_473			16:05	1		离岛 海门车站	離島 海門車站	Seagate Station, Castaway Island	離島　海門駅ホーム	케스터웨이 오션게이트 정거장	สถานีซีเกท เกาะนอกชายฝั่ง	2217年11月25日	2217年11月25日	11-25-17	2217年11月25日	2217년 11월 25일	25/11/2217
countdown_474			16:15	1		离岛 海门车站	離島 海門車站	Seagate Station, Castaway Island	離島　海門駅ホーム	케스터웨이 오션게이트 정거장	สถานีซีเกท เกาะนอกชายฝั่ง	2217年11月25日	2217年11月25日	11-25-17	2217年11月25日	2217년 11월 25일	25/11/2217
countdown_475			16:35	1		离岛 海门车站内	離島 海門車站內	Inside Seagate Station, Castaway Island	離島　海門駅ホーム	케스터웨이 오션게이트 역내	ภายในสถานีซีเกท เกาะนอกชายฝั่ง	2217年11月25日	2217年11月25日	11-25-17	2217年11月25日	2217년 11월 25일	25/11/2217
countdown_476			16:50	1		离岛 海门车站内	離島 海門車站內	Inside Seagate Station, Castaway Island	離島　海門駅ホーム	케스터웨이 오션게이트 역내	ภายในสถานีซีเกท เกาะนอกชายฝั่ง	2217年11月25日	2217年11月25日	11-25-17	2217年11月25日	2217년 11월 25일	25/11/2217
countdown_477			17:49	1		离岛 海底通道 升降台	離島 海底通道 升降臺	Lifting Platform, Submarine Channels	離島　海底トンネル昇降台	케스터웨이 해저 통로 승강대	แพลตฟอร์มลิฟต์ อุโมงค์ใต้ทะเลลึก เกาะนอกชายฝั่ง	2217年11月25日	2217年11月25日	11-25-17	2217年11月25日	2217년 11월 25일	25/11/2217
countdown_478			18:31	1		离岛 海底遗迹	離島 海底遺跡	Underwater Depths, Castaway Island	離島　海底遺跡	케스터웨이 해저 유적	ซากโบราณใต้ทะเลลึก เกาะนอกชายฝั่ง	2217年11月25日	2217年11月25日	11-25-17	2217年11月25日	2217년 11월 25일	25/11/2217
countdown_479			18:00	1		离岛 海底遗迹	離島 海底遺跡	Underwater Depths, Castaway Island	離島　海底遺跡	케스터웨이 해저 유적	ซากโบราณใต้ทะเลลึก เกาะนอกชายฝั่ง	2217年11月25日	2217年11月25日	11-25-17	2217年11月25日	2217년 11월 25일	25/11/2217
countdown_480			19:25	1		离岛 海门村广场	離島 海門村廣場	Seagate Square, Castaway Island	離島　海門村　広場	케스터웨이 오션게이트 광장	จัตุรัสกลางหมู่บ้านซีเกท เกาะนอกชายฝั่ง	2217年11月25日	2217年11月25日	11-25-17	2217年11月25日	2217년 11월 25일	25/11/2217
countdown_481			19:35	1		离岛 村长家仓库	離島 村長家倉庫	Storeroom, The Chief's House	離島　村長の家　倉庫	케스터웨이 촌장집 창고	โกดังของบ้านผู้ใหญ่บ้าน เกาะนอกชายฝั่ง	2217年11月25日	2217年11月25日	11-25-17	2217年11月25日	2217년 11월 25일	25/11/2217
countdown_482			19:51	1		离岛 海门站附近	離島 海門站附近	Near Seagate Station	離島　海門駅付近	케스터웨이 오션게이트역 근처	บริเวณสถานีซีเกท เกาะนอกชายฝั่ง	2217年11月25日	2217年11月25日	11-25-17	2217年11月25日	2217년 11월 25일	25/11/2217
countdown_483			20:35	1		离岛 海门站附近	離島 海門站附近	Near Seagate Station	離島　海門駅付近	케스터웨이 오션게이트역 근처	บริเวณสถานีซีเกท เกาะนอกชายฝั่ง	2217年11月25日	2217年11月25日	11-25-17	2217年11月25日	2217년 11월 25일	25/11/2217
countdown_484			20:50	1		离岛 海门站附近	離島 海門站附近	Near Seagate Station	離島　海門駅付近	케스터웨이 오션게이트역 근처	บริเวณสถานีซีเกท เกาะนอกชายฝั่ง	2217年11月25日	2217年11月25日	11-25-17	2217年11月25日	2217년 11월 25일	25/11/2217
countdown_485			22:31	1		离岛 海门站附近	離島 海門站附近	Near Seagate Station	離島　海門駅付近	케스터웨이 오션게이트역 근처	บริเวณสถานีซีเกท เกาะนอกชายฝั่ง	2217年11月25日	2217年11月25日	11-25-17	2217年11月25日	2217년 11월 25일	25/11/2217
countdown_486	49	48		1													
countdown_487			11:40	1		离岛 海门站附近	離島 海門站附近	Near Seagate Station	離島　海門駅付近	케스터웨이 오션게이트역 근처	บริเวณสถานีซีเกท เกาะนอกชายฝั่ง	2217年11月26日	2217年11月26日	11-26-17	2217年11月26日	2217년 11월 26일	26/11/2217
countdown_488			14:00	1		离岛 海门村墓地	離島 海門村墓地	Cemetery, Seagate Village	離島　海門村　墓地	케스터웨이 오션게이트 묘지	สุสานของหมู่บ้านซีเกท เกาะนอกชายฝั่ง	2217年11月26日	2217年11月26日	11-26-17	2217年11月26日	2217년 11월 26일	26/11/2217
countdown_489			15:30	1		离岛 海门村 村长家	離島 海門村 村長家	The Chief's House, Seagate Village	離島　海門村　村長の家	케스터웨이 오션게이트 촌장집	บ้านผู้ใหญ่บ้าน หมู่บ้านซีเกท เกาะนอกชายฝั่ง	2217年11月25日	2217年11月25日	11-25-17	2217年11月25日	2217년 11월 25일	25/11/2217
countdown_490			22:30	1		离岛 临海岩洞	離島 臨海岩洞	Seaside Cavern, Castaway Island	離島 臨海の岩窟	케스터웨이 해안 암굴	ถ้ำริมทะเล เกาะนอกชายฝั่ง	2217年11月26日	2217年11月26日	11-26-17	2217年11月26日	2217년 11월 26일	26/11/2217
countdown_491	48	47		1													
countdown_492			3:30	1		离岛 豪威尔老宅	離島 豪威爾老宅	Howell's Old Manor, Castaway Island	離島 ホーウェル老宅	케스터웨이 하웰의 주택	คฤหาสน์เก่าฮาวเวลล์ เกาะนอกชายฝั่ง	2217年11月27日	2217年11月27日	11-27-17	2217年11月27日	2217년 11월 27일	27/11/2217
countdown_493			10:00	1		离岛 三兄弟酒吧	離島 三兄弟酒吧	Three Brothers Bar, Castaway Island	離島 バー・三兄弟	케스터웨이 삼형제 술집	บาร์สามพี่น้อง เกาะนอกชายฝั่ง	2217年11月27日	2217年11月27日	11-27-17	2217年11月27日	2217년 11월 27일	27/11/2217
countdown_494			11:00	1		离岛 酒吧后巷	離島 酒吧後巷	Back Alley, Castaway Island	離島 裏通りバー	케스터웨이 술집 뒷골목	ตรอกหลังบาร์ เกาะนอกชายฝั่ง	2217年11月27日	2217年11月27日	11-27-17	2217年11月27日	2217년 11월 27일	27/11/2217
countdown_495			12:30	1		离岛 区长办公室	離島 區長辦公室	Mayor's Office, Castaway Island	離島 区長オフィス	케스터웨이 관리자 사무실	สำนักงานผู้ว่าการเขต เกาะนอกชายฝั่ง	2217年11月27日	2217年11月27日	11-27-17	2217年11月27日	2217년 11월 27일	27/11/2217
countdown_496			19:30	1		离岛 扫帚星厨	離島 掃帚星廚	Shooting Star Stove, Castaway Island	離島 彗星キッチン	케스터웨이 혜성 키친 	ครัวดาวตก เกาะนอกชายฝั่ง	2217年11月27日	2217年11月27日	11-27-17	2217年11月27日	2217년 11월 27일	27/11/2217
countdown_497	45	44		1													
countdown_498			21:50	1		昆士区 贝克猫二楼	昆士區 貝克貓二樓	2nd Floor, Baker's Cafe	コンシ区 ベイカーキャットレストラン二楼	퀸즈 타운 베이커캣 2층	เบเกอร์คาเฟ่ ชั้น 2 เขตควินซ์	2217年11月30日	2217年11月30日	11-30-17	2217年11月30日	2217년 11월 30일	30/11/2217
countdown_499	40	39		1													
countdown_500			9:20	1		昆士区 贝克猫餐厅	昆士區 貝克貓餐廳	Baker's Cafe, Quince	コンシ区 ベイカーキャットレストラン	퀸즈 타운 베이커캣 카페테리아	เบเกอร์คาเฟ่ เขตควินซ์	2217年12月5日	2217年12月5日	12-05-17	2217年12月5日	2217년 12월 5일	05/12/2217
countdown_501			10:45	1		昆士区 贝克猫餐厅	昆士區 貝克貓餐廳	Baker's Cafe, Quince	コンシ区 ベイカーキャットレストラン	퀸즈 타운 베이커캣 카페테리아	เบเกอร์คาเฟ่ เขตควินซ์	2217年12月5日	2217年12月5日	12-05-17	2217年12月5日	2217년 12월 5일	05/12/2217
countdown_502	39	38		1													
countdown_503			14:10	1		耀州区 闻心茶社	耀州區 聞心茶社	Whispering Teahouse, Yaozhou	耀州区 聞心茶社	요주 타운 문심찻집	โรงน้ำชาเหวินซิน เขตเหยาโจว	2217年12月6日	2217年12月6日	12-06-17	2217年12月6日	2217년 12월 6일	06/12/2217
countdown_504			14:30	1		耀州区 闻心茶社	耀州區 聞心茶社	Whispering Teahouse, Yaozhou	耀州区 聞心茶社	요주 타운 문심찻집	โรงน้ำชาเหวินซิน เขตเหยาโจว	2217年12月6日	2217年12月6日	12-06-17	2217年12月6日	2217년 12월 6일	06/12/2217
countdown_505			18:07	1		昆士区 贝克街	昆士區 貝克街	Baker Street, Quince	コンシ区 ベイカーストリート	퀸즈 타운 베이커 가	ถนนเบเกอร์ เขตควินซ์	2217年12月6日	2217年12月6日	12-06-17	2217年12月6日	2217년 12월 6일	06/12/2217
countdown_506	37	36		1													
countdown_507			11:02	1		凛北区 冰穹边境	凜北區 冰穹邊境	Ice Dome Frontier, Boreala	凛北区 氷穹辺境	노스타운 빙궁 변경	ชายแดนโดมน้ำแข็ง เขตโบเรียร่า	2217年12月08日	2217年12月08日	12-08-17	2217年12月08日	2217년 12월 8일	08/12/2217
countdown_508			19:55	1		中心区 万叶会 客舍	中心區 萬葉會 客舍	Guesthouse, Manyo Party	中央区 万葉会 旅館	센트럴 타운 만엽회 객사	เรือนรับรอง สมาคมมันโยะ เขตศูนย์กลาง	2217年12月08日	2217年12月08日	12-08-17	2217年12月08日	2217년 12월 8일	08/12/2217
countdown_509			23:33	1		中心区 万叶会 客舍	中心區 萬葉會 客舍	Guesthouse, Manyo Party	中央区 万葉会 旅館	센트럴 타운 만엽회 객사	เรือนรับรอง สมาคมมันโยะ เขตศูนย์กลาง	2217年12月08日	2217年12月08日	12-08-17	2217年12月08日	2217년 12월 8일	08/12/2217
countdown_510	36	35		1													
countdown_511			08:11	1		中心区 万叶会 客舍连廊	中心區 萬葉會 客舍連廊	Guesthouse Corridor, Manyo Party	中央区 万葉会 旅館廊下	센트럴 타운 만엽회 객사 복도	โถงทางเดินเรือนรับรอง สมาคมมันโยะ เขตศูนย์กลาง	2217年12月09日	2217年12月09日	12-09-17	2217年12月09日	2217년 12월 9일	09/12/2217
countdown_512			08:46	1		中心区 万叶会 庭院	中心區 萬葉會 庭院	Courtyard, Manyo Party	中央区 万葉会 庭院	센트럴 타운 만엽회 정원	ลานสวน สมาคมมันโยะ เขตศูนย์กลาง	2217年12月09日	2217年12月09日	12-09-17	2217年12月09日	2217년 12월 9일	09/12/2217
countdown_513			13:09	1		情绪干预中心 大门	情緒干預中心 大門	The Gate, Emotion Remedy Center	エモーションリメディセンター ゲート	이모션 컨트롤 센터 정문	ประตูใหญ่ ศูนย์เยียวยาพาโธซิส	2217年12月09日	2217年12月09日	12-09-17	2217年12月09日	2217년 12월 9일	09/12/2217
countdown_514			13:20	1		情绪干预中心 病房	情緒干預中心 病房	The Ward, Emotion Remedy Center	エモーションリメディセンター 病室	이모션 컨트롤 센터 병실	ห้องผู้ป่วย ศูนย์เยียวยาพาโธซิส	2217年12月09日	2217年12月09日	12-09-17	2217年12月09日	2217년 12월 9일	09/12/2217
countdown_515			14:41	1		情绪干预中心 地下仓库门口	情緒干預中心 地下倉庫門口	Warehouse Entrance, ERC	エモーションリメディセンター 地下倉庫の入り口	이모션 컨트롤 센터 지하창고 입구	ทางเข้าโกดังใต้ดิน ศูนย์เยียวยาพาโธซิส	2217年12月09日	2217年12月09日	12-09-17	2217年12月09日	2217년 12월 9일	09/12/2217
countdown_516			18:11	1		南港区 白猫侦探社	南港區 白貓偵探社	Furrmeow Detectives, Southport	南港区 白猫探偵社	사우스포트 화이트캣 탐정 사무소	สำนักงานนักสืบไวท์แคท เขตทะเลใต้	2217年12月09日	2217年12月09日	12-09-17	2217年12月09日	2217년 12월 9일	09/12/2217
countdown_517			20:55	1		南港区 新海电力门口	南港區 新海電力門口	Gate, Catto Electric Power	南港区 新海電力の入り口	사우스포트 뉴오션 전력 입구	ทางเข้าแคทโตะการไฟฟ้า  เขตทะเลใต้	2217年12月09日	2217年12月09日	12-09-17	2217年12月09日	2217년 12월 9일	09/12/2217
countdown_518	35	34		1													
countdown_519			00:11	1		昆士区 贝克猫餐厅 天台	昆士區 貝克貓餐廳 天台	Rooftop, Baker's Cafe	コンシ区 ベイカーキャットレストラン 屋上	퀸즈 타운 베이커캣 카페테리아 발코니	ดาดฟ้า เบเกอร์เคเฟ่ เขตควินซ์	2217年12月10日	2217年12月10日	12-10-17	2217年12月10日	2217년 12월 10일	10/12/2217
countdown_520			08:30	1		昆士区 贝克猫餐厅 天台	昆士區 貝克貓餐廳 天台	Rooftop, Baker's Cafe	コンシ区 ベイカーキャットレストラン 屋上	퀸즈 타운 베이커캣 카페테리아 발코니	ดาดฟ้า เบเกอร์เคเฟ่ เขตควินซ์	2217年12月10日	2217年12月10日	12-10-17	2217年12月10日	2217년 12월 10일	10/12/2217
countdown_521	34	33		1													
countdown_522			11:22	1		昆士区 贝克猫餐厅 天台	昆士區 貝克貓餐廳 天台	Rooftop, Baker's Cafe	コンシ区 ベイカーキャットレストラン 屋上	퀸즈 타운 베이커캣 카페테리아 발코니	ดาดฟ้า เบเกอร์เคเฟ่ เขตควินซ์	2217年12月11日	2217年12月11日	12-11-17	2217年12月11日	2217년 12월 11일	11/12/2217
countdown_523	33	32		1													
countdown_524			14:03	1		旧城区	舊城區	Oldtown	オールドタウン	구시가지	เขตเมืองโบราณ	2217年12月12日	2217年12月12日	12-12-17	2217年12月12日	2217년 12월 12일	12/12/2217
