relationId	cardId	cardname	relationCard	cardname2	buff	effectId	property	status	relationName	relationName_zh_TW	relationName_en_UK	relationName_ja_JP	relationName_ko_KR	relationName_th_TH
16400801	164008	恶魔主宰	162008	暗巷深宵	19000030	10000027	102;0.06	1	夜魔之月	夜魔之月	Enchanting Moon	トワイライトデーモン	마계의 월광	คืนจันทราอสูร
16400802	164008	恶魔主宰	163008	报丧女妖	19000030	10000027	102;0.06	1	冥界同盟	冥界同盟	Netherworld Pact	冥界の盟約	명계 동맹	สหพันธ์ยมโลก
16400803	164008	恶魔主宰	128008	幸福时光	19000034	10000031	703;0.15	1	暗夜微光	暗夜微光	Shadowglow	夜に灯る微光	어둠 속의 미광	แสงเรืองรองยามราตรี
16400804	164008	恶魔主宰	153008	衍罪之渊	19000034	10000031	703;0.15	1	无尽深渊	無盡深淵	Endless Abyss	果てなき深淵	끝없는 심연	ห้วงลึกไร้สิ้นสุด
15500801	155008	独家报道	158008	沉沦永夜	19000030	10000027	102;0.06	1	深夜暗访	深夜暗訪	Nocturnal Intrigue	真夜中の来客	심야의 밀행	สืบคดีลับกลางดึก
15500802	155008	独家报道	156008	闲暇时刻	19000030	10000027	102;0.06	1	逸闻趣谈	逸聞趣談	Whimsical Tales	炉辺談話	기묘한 이야기	สารพัดเรื่องขำขัน
15500803	155008	独家报道	164008	恶魔主宰	19000033	10000030	603;0.07	1	都市奇谭	都市奇譚	Urban Legends	都市不思議	도시 괴담	ตำนานเมือง
10300501	103005	甜食守卫	102005	晚安故事	19000017	10000014	101;50	1	甜梦摇篮	甜夢搖籃	Lullaby Dreams	夢を育む揺りかご	꿈의 요람	เปลฝันหวาน
10300502	103005	甜食守卫	102021	完美效劳	19000030	10000027	102;0.06	1	完美守护	完美守護	Perfect Guard	完璧なガーディアン	완전한 보호	การคุ้มกันสมบูรณ์แบบ
10300503	103005	甜食守卫	104013	奥秘花舞者	19000030	10000027	102;0.06	1	护花使者	護花使者	Flowerward	花の騎士	플로라 가디언	ผู้ปกปักษ์ดอกไม้งาม
10300504	103005	甜食守卫	104009	破浪逐潮	19000030	10000027	102;0.06	1	浪花护卫	浪花護衛	Tide Guardians	波を乗り切るガーディアン	파도 수호자	ผู้พิทักษ์ระลอกคลื่น
10300505	103005	甜食守卫	109002	白瑰绮晶	19000034	10000031	703;0.15	1	白瑰骑士	白瑰騎士	White Rose Knight	白薔薇のナイト	백장미 기사	อัศวินกุหลาบขาว
14500801	145008	失序狂澜	129008	狂想花骸	19000017	10000014	101;50	1	花海迷梦	花海迷夢	Blossom Reverie	花の海でうたた寝して	플로럴 드림	ทุ่งดอกไม้ในห้วงฝัน
14500802	145008	失序狂澜	164008	恶魔主宰	19000017	10000014	101;50	1	混沌深壑	混沌深壑	Chasm of Chaos	混沌たる深壑	혼돈의 심연	หุบเหวอันโกลาหล
16500801	165008	良宵如梦	144001	千王之王	19000034	10000031	703;0.15	1	登极之夜	登極之夜	Night of Ascension	クイーンナイト	등극의 밤	ค่ำคืนแห่งอำนาจสูงสุด
16500802	165008	良宵如梦	144008	黑桃A	19000021	10000018	703;0.1	1	暗桃沉宵	暗桃沉宵	Dusky Peach Eve	スペードの夢	어둠 속 복숭아 밤	ราตรี​หม่น​ใต้​เงา​ดอก​ท้อ​
16500803	165008	良宵如梦	144002	夏夜风情	19000034	10000031	703;0.15	1	仲夏夜之梦	仲夏夜之夢	Midsummer Dream	夏の夜の夢	한여름 밤의 꿈	นิทรา​แห่ง​ราตรี​กลาง​ฤดูร้อน​
16500804	165008	良宵如梦	135002	清凉夏日	19000033	10000030	603;0.07	1	凉风入梦	涼風入夢	Breezes in Slumber	夢に吹くすず風	서늘한 꿈바람	สายลมสงบสู่ฝัน
16500805	165008	良宵如梦	135008	心动季节	19000033	10000030	603;0.07	1	心动之夜	心動之夜	Enchanted Night	心躍るナイト	두근거리는 밤	ค่ำคืนหวั่นไหวใจเต้น
13500201	135002	清凉夏日	108006	涤荡者	19000032	10000029	302;0.09	1	盛夏甘霖	盛夏甘霖	Summer Benediction	真夏の慈雨	한여름의 단비	หยาดฝนฉ่ำใจในฤดูร้อน
13500202	135002	清凉夏日	108008	ai助理	19000019	10000016	301;200	1	夏日助理	夏日助理	Summer Aide	サマーアシスタント	여름의 조수	ผู้ช่วยภาคฤดูร้อน
13500203	135002	清凉夏日	102005	晚安故事	19000032	10000029	302;0.09	1	清凉夜话	清涼夜話	Whispers by Night	清夏夜話	청량한 밤의 이야기	เรื่องราวในคืนเย็นสบาย
13500204	135002	清凉夏日	102021	完美效劳	19000032	10000029	302;0.09	1	完美夏日	完美夏日	Perfect Summer	パーフェクトサマー	완벽한 여름	ฤดูร้อนอันสมบูรณ์แบบ
13500205	135002	清凉夏日	103012	双生侠影	19000030	10000027	102;0.06	1	剑影清风	劍影清風	Blade and Breeze	剣ノ影、夏ノ風	검풍	สายลมและเงาดาบ
13500206	135002	清凉夏日	136008	指尖芳菲	19000030	10000027	102;0.06	1	指间盛夏	指間盛夏	Summer's Touch	指先の真夏	손끝의 한여름	ฤดูร้อน​เจิดจ้า​ที่​ปลายนิ้ว​
14400201	144002	夏夜风情	130008	暗巷星火	19000034	10000031	703;0.15	1	星夜同行	星夜同行	Starlit Journey	​​スターリーナイト	별밤 동행	ร่วมทางใต้แสงดาว
14400202	144002	夏夜风情	131001	糖果甜心	19000021	10000018	703;0.1	1	甜蜜之夜	甜蜜之夜	Sweet Night	スイートナイト​	달콤한 밤	ราตรีแสนหวาน
14400203	144002	夏夜风情	121008	清道夫之夜	19000034	10000031	703;0.15	1	夏夜清风	夏夜清風	Summer Breeze	サマーナイト・ブリーズ	여름밤 산들바람	ลมเย็นคืนหน้าร้อน
14400204	144002	夏夜风情	107010	诡夜雾行	19000033	10000030	603;0.07	1	热夜迷梦	熱夜迷夢	Night's Fever Dream	フィーバードリーム​	열대야의 몽상	ห้วงฝันราตรีเร่าร้อน
14400205	144002	夏夜风情	112002	冬季奇遇	19000033	10000030	603;0.07	1	夏日奇遇	夏日奇遇	Summer's Wonder	エンカウンター​	여름의 기묘한 만남	อัศจรรย์ในฤดูร้อน
16600801	166008	超维解构	108006	涤荡者	19000034	10000031	703;0.15	1	深度清理	深度清理	Deep Purge	深層クリーン	딥 클리닝	ล้างระบบเชิงลึก
16600802	166008	超维解构	132008	数理星辉	19000033	10000030	603;0.07	1	星轨解构	星軌解構	Starrail Deconstruct	星軌デコード​	스타 오빗	ถอดรหัสวงโคจร
16600803	166008	超维解构	131001	糖果甜心	19000033	10000030	603;0.07	1	数据甜心	數據甜心	Cyber Sweetheart	データハニー​	데이터 스위티	ข้อมูลสุดที่รัก
16600804	166008	超维解构	131008	粉红风暴	19000033	10000030	603;0.07	1	数据风暴	數據風暴	Data Tempest	​​データストーム​	데이터 스톰	มรสุมข้อมูล
10301001	103010	电音风暴	102007	电音骑士	19000034	10000031	703;0.15	1	电音小队	電音小隊	Electro Squad	チームエレクトロ	일렉트로닉 팀	หน่วยอีดีเอ็ม
10301002	103010	电音风暴	104001	绯红武士	19000033	10000030	603;0.07	1	绯红风暴	緋紅風暴	Crimson Storm	緋色ストーム	붉은 폭풍	มรสุมแดงเดือด
10301003	103010	电音风暴	101013	森林守护者	19000033	10000030	603;0.07	1	电音密林	電音密林	Neon Groove Jungle	エレクトロジャングル	일렉트로닉 정글	พงไพรคลื่นเสียง
10301004	103010	电音风暴	101008	自由轮滑	19000033	10000030	603;0.07	1	自由音暴	自由音暴	Ampocalypse	フリーダムストーム	뮤직과 프리덤	กระหน่ำเสียงเสรี
10201701	102017	闪亮捕猎者	101002	深蓝执法者	19000033	10000030	603;0.07	1	冰喵特勤	冰喵特勤	Icy Purr-gency	氷猫のエンフォーサー	빙묘 특수요원	หน่วยเหมียวพิเศษเยือกแข็ง
10201702	102017	闪亮捕猎者	103010	电音风暴	19000034	10000031	703;0.15	1	喵喵彩球队	喵喵彩球隊	Paw-Paw Cheerleaders	ニャンコチア隊	야옹 컬러볼 팀	ทีมเหมียวสีสันสดใส
10201703	102017	闪亮捕猎者	103012	双生侠影	19000034	10000031	703;0.15	1	暗爪保洁员	暗爪保潔員	Shadowclaw Janitor	暗爪クリーナー	암흑 발톱 클리너	หน่วยชะล้างกรงเล็บทมิฬ
10201704	102017	闪亮捕猎者	101013	森林守护者	19000033	10000030	603;0.07	1	音浪特工	音浪特工	Rhythm Ranger	サウンドエージェント	사운드웨이브 요원	สายลับคลื่นเสียง
16700802	167008	猫猫特工队	103003	场外焦点	19000034	10000031	703;0.15	1	音浪猎手	音浪獵手	Resonance Hunter	サウンドハンター	사운드웨이브 헌터	นักล่าคลื่นเสียง
16700804	167008	猫猫特工队	103010	电音风暴	19000034	10000031	703;0.15	1	辉光护林客	輝光護林客	Wildwood Guardian	輝光の森番	휘광 수호 레인저	ผู้พิทักษ์ป่ารัศมีเจิดจ้า
10400401	104004	叛逆主张	102008	机械助理	19000034	10000031	703;0.15	1	叛逆机械	叛逆機械	Rebellion Engine	反逆メカニズム	반역 기계	จักรกลจอมกบฏ
10400402	104004	叛逆主张	103005	甜食守卫	19000017	10000014	101;50	1	甜食主张	甜食主張	Sweet Agenda	甘党主義	달콤주의	ลัทธิของหวาน
10400403	104004	叛逆主张	103010	电音风暴	19000017	10000014	101;50	1	逆音风暴	逆音風暴	Echo Storm	逆音ストーム	역음 폭풍	พายุเสียงผกผัน
10400404	104004	叛逆主张	102005	晚安故事	19000034	10000031	703;0.15	1	睡前故事	睡前故事	Bedtime Story	寝かしつけ絵本	베드 타임 스토리	นิทานก่อนนอน
17000801	170008	纯洁者	108006	涤荡者	19000034	10000031	703;0.15	1	涤净者	滌淨者	The Purifier	浄化者	정화자	ผู้ชำระล้าง
17000802	170008	纯洁者	108008	AI助理	19000017	10000014	101;50	1	纯洁之助	純潔之助	Aid of Purity	ピュアアシスタント	순결의 가호	ผู้​ช่วยเหลือ​แห่ง​ความบริสุทธิ์​
17000803	170008	纯洁者	152008	十二夜中人	19000017	10000014	101;50	1	在第十二夜	在第十二夜	On the Twelfth Night	十二夜にて	열두 번째 밤에	ในคืนที่สิบสอง
17000804	170008	纯洁者	143008	理性边界	19000034	10000031	703;0.15	1	理性与混沌	理性與混沌	Reason and Chaos	理性と混沌	이성과 혼돈	เหตุผลและความโกลาหล
10201301	102013	暴走炮手	103010	电音风暴\n	19000034	10000031	703;0.15	1	节奏轰炸	節奏轟炸	Beat Blast	リズムバースト	리듬 폭격	ระเบิดจังหวะ
10201302	102013	暴走炮手	101002	深蓝执法者	19000017	10000014	101;50	1	暴走仲裁	暴走仲裁	Berserk Verdict	クレイジー裁決	폭주 심판	ผู้พิพากษาคลุ้มคลั่ง
10201303	102013	暴走炮手	104003	封面女郎	19000017	10000014	101;50	1	火力焦点	火力焦點	Focused Fire	火力フォーカス	화력 집중	โฟกัสอำนาจยิง
10201304	102013	暴走炮手	101013	森林守护者	19000034	10000031	703;0.15	1	狂暴护林员	狂暴護林員	Raging Ranger	守護バーサーカー	광폭 레인저	ผู้พิทักษ์พงไพรคลั่ง
10400201	104002	追风逐电	108006	涤荡者	19000034	10000031	703;0.15	1	逐风涤尘	逐風滌塵	Chasing the Gale	浄塵の疾風	질풍의 세례	ล่าลมชำระฝุ่น
10400202	104002	追风逐电	101002	深蓝执法者	19000017	10000014	101;50	1	深蓝驭电	深藍馭電	Azure Volt Rider	群青のイナズマ	딥 블루 일렉트릭	บงการสายฟ้าสีคราม
10400203	104002	追风逐电	102007	电音骑士	19000017	10000014	101;50	1	音驰电掣	音馳電掣	Sonic Overdrive	疾風迅雷	사운드 블리츠	เร็วแรงดุจสายฟ้า
10400204	104002	追风逐电	102008	机械助理	19000034	10000031	703;0.15	1	风电械影	風電械影	Cyber Zephyr	風雷のメカニズム	질풍기영	กลไกสายลมคำราม
16900801	169008	初之纯白	108006	绯红武士	19000034	10000031	703;0.15	1	红与白	紅與白	Red & White	赤と白	레드 앤 화이트	แดง & ขาว
16900802	169008	初之纯白	101002	鳐摇心情	19000017	10000014	101;50	1	梦遇电子鳐	夢遇電子鰩	Cyber Ray Dreamer	バイオニックエイの夢を見る	꿈속의 일렉트릭 레이	กระเบนไฟฟ้าในฝัน
16900803	169008	初之纯白	102007	晚安故事	19000017	10000014	101;50	1	吓日夜谈	嚇日夜談	Summer Fright Tales	怪談の夜	한여름 괴담 야화	ค่ำคืนแห่งเรื่องสยอง
16900804	169008	初之纯白	102008	甜食守卫	19000034	10000031	703;0.15	1	小小茶会	小小茶會	Little Tea Party	小さなお茶会	작은 티파티	ปาร์ตีน้ำชาขนาดย่อม
10301101	103011	小小意外	108001	战略潜艇	19000033	10000030	603;0.07	1	海上发电	海上發電	Ocean Power	マリンチャージ	해상 발전	ไฟฟ้ากลางทะเล
10301102	103011	小小意外	102018	激潮之夏	19000034	10000031	703;0.15	1	水枪派对	水槍派對	Splash Party	ウォーターガンパーティー	물총 파티	ปาร์ตีปืนฉีดน้ำ
10301103	103011	小小意外	104009	破浪逐潮	19000034	10000031	703;0.15	1	驭海激流	馭海激流	Tidebreaker	激流に駆ける	파도를 다스리는 격류	ขับเคลื่อน​กระแส​เชี่ยวกราก​
10301104	103011	小小意外	109002	白瑰绮晶	19000033	10000030	603;0.07	1	节日演出	節日演出	Festive Spotlight	フェスティバルステージ	축제 공연	มหกรรมการแสดง
10600501	106005	逆行冲锋	121008	清道夫之夜	19000031	10000028	202;0.09	1	尖兵行动	尖兵行動	Vanguard Op	先鋒行動	선봉 작전	ปฏิบัติการแนวหน้า
10600502	106005	逆行冲锋	111002	长夜冰冕	19000018	10000015	302;0.09	1	无焰冰冕	無焰冰冕	Flameless Frostcrown	無炎の氷冠	불꽃 없는 빙관	มงกุฎ​น้ำแข็ง​ไร้​เปลวเพลิง​
10600503	106005	逆行冲锋	904026	落寞淑女	19000018	10000015	201;60	1	幼时约定	幼時約定	Pinky Promise	幼き日の約束	어린 시절의 약속	คำสัญญาในวัยเยาว์
10600504	106005	逆行冲锋	904015	怪力巨兔	19000032	10000029	201;60	1	兔兔冲锋	兔兔衝鋒	Bunny Blitz	ゴーゴーうさぎさん！	토끼 돌격	กระต่ายน้อยบุกตะลุย
10600505	106005	逆行冲锋	103008	恬静时刻	19000019	10000016	301;200	1	逆行时刻	逆行時刻	Into the Fire	逆行タイム	역행의 순간	ช่วงเวลาฝืนกระแส
17100801	171008	潮汐之羽	103017	鲸语海鸣	19000033	10000030	603;0.07	1	深海之歌	深海之歌	Song of the Deep	深海のレクイエム	심해의 노래	บทเพลงห้วงทะเลลึก
17100802	171008	潮汐之羽	147008	云天外	19000030	10000027	102;0.06	1	轮回之外	輪回之外	Beyond the Cycle	輪廻の彼方	윤회 너머	นอก​วัฏจักร​แห่ง​การ​เวียนว่าย​
17100803	171008	潮汐之羽	153008	衍罪之渊	19000034	10000031	703;0.15	1	潮汐之渊	潮汐之淵	Abyss of Tides	深淵の潮汐	조류의 심연	ห้วงลึกแห่งกระแสน้ำ
17200801	172008	无恶之罪	127008	碧魂灯	19000033	10000030	603;0.07	1	善恶一念	善惡一念	Mercy or Malice	善悪の狭間	선악의 한순간	
17200802	172008	无恶之罪	141008	铃铃弥音	19000030	10000027	102;0.06	1	网络综合征	網路綜合征	Terminally Online	ネット依存症	네트워크 증후군	
17200803	172008	无恶之罪	173008	怪诞其身	19000030	10000027	102;0.06	1	怪谈之中	怪談之中	Legend Has It	怪談の中で	괴담 속에서	
17300801	173008	怪诞其身	123008	絵空事	19000033	10000030	603;0.07	1	佣金与雇主	傭金與雇主	Coin and Contract	コミッションと雇い主	의뢰금과 고용주	
17300802	173008	怪诞其身	172008	无恶之罪	19000030	10000027	102;0.06	1	怪谈之中	怪談之中	Legend Has It	怪談の中で	괴담 속에서	
10201001	102010	火力开采	103011	小小意外	19000033	10000030	603;0.07	1	意外惊喜	意外驚喜	Out of the Blue	思わぬ収穫	뜻밖의 수확	
10201002	102010	火力开采	108006	涤荡者	19000030	10000027	102;0.06	1	荡域净场	蕩域淨場	Clean Slate	清掃作業	현장 정리	
10201003	102010	火力开采	110008	秘密调查	19000033	10000030	603;0.07	1	细查入微	細查入微	No Stone Unturned	精密調査	정밀 탐사	
