mainId	roleId	level	cardLevel	upProperty	upqualityItem	upqualityItemNum	breakProperty	status
90402215	904022	15	95	101:32.8;201:13.2;301:81.2	4102031;4102305;4102902;4102903;3000003	15;3;9;3;500000	101:162;201:63;301:414	1
90402501	904025	1	15	101:8.5;201:6.9;301:32.4				1
90402502	904025	2	25	101:9.7;201:7.8;301:36.8	4102301;3000003	1;30000	101:18;201:13.5;301:66.1	1
90402503	904025	3	35	101:10.8;201:8.7;301:41.2	4102011;4102301;4102302;3000003	5;3;3;50000	101:27.5;201:22.5;301:110	1
90402504	904025	4	40	101:12;201:9.7;301:45.6	4102021;4102302;4102303;4102901;3000003	10;1;3;1;100000	101:42;201:35;301:154	1
90402505	904025	5	45	101:13.1;201:10.6;301:50	4102021;4102303;4102304;4102901;3000003	10;5;3;3;200000	101:44;201:36;301:176	1
90402506	904025	6	50	101:14.3;201:11.5;301:54.4	4102031;4102303;4102304;4102901;3000003	5;3;5;6;300000	101:54;201:40.5;301:198	1
90402507	904025	7	55	101:15.4;201:12.4;301:58.8	4102031;4102304;4102305;4102901;3000003	10;5;1;9;400000	101:55.1;201:45;301:220	1
90402508	904025	8	60	101:16.6;201:13.4;301:63.4	4102031;4102305;4102901;4102902;3000003	15;3;9;3;500000	101:66.1;201:55;301:253	1
90402509	904025	9	65	101:17.9;201:14.4;301:68.1	4102031;4102305;4102901;4102902;3000003	15;3;3;9;500000	101:78;201:60;301:282	1
90402510	904025	10	70	101:19.1;201:15.4;301:73	4102031;4102305;4102902;4102903;3000003	15;3;9;3;500000	101:78;201:65;301:318.5	1
90402511	904025	11	75	101:20.5;201:16.5;301:78	4102031;4102305;4102902;4102903;3000003	15;3;9;3;500000	101:98;201:77;301:350	1
90402512	904025	12	80	101:21.8;201:17.6;301:83.1	4102031;4102305;4102902;4102903;3000003	15;3;9;3;500000	101:97.6;201:82.6;301:382.5	1
90402513	904025	13	85	101:23.2;201:18.7;301:88.4	4102031;4102305;4102902;4102903;3000003	15;3;9;3;500000	101:112;201:88.1;301:424	1
90402514	904025	14	90	101:24.6;201:19.8;301:93.8	4102031;4102305;4102902;4102903;3000003	15;3;9;3;500000	101:119;201:93.5;301:459	1
90402515	904025	15	95	101:26.1;201:21;301:99.4	4102031;4102305;4102902;4102903;3000003	15;3;9;3;500000	101:135;201:108;301:504	1
90402601	904026	1	15	101:8.6;201:5.4;301:37.6				1
90402602	904026	2	25	101:9.8;201:6.2;301:42.7	4102101;3000003	1;30000	101:18;201:12;301:76.5	1
90402603	904026	3	35	101:11;201:6.9;301:47.8	4102011;4102101;4102102;3000003	5;3;3;50000	101:30;201:17.5;301:127.5	1
90402604	904026	4	40	101:12.1;201:7.6;301:52.9	4102021;4102102;4102103;4102901;3000003	10;1;3;1;100000	101:38.5;201:24.5;301:178.5	1
90402605	904026	5	45	101:13.3;201:8.4;301:58	4102021;4102103;4102104;4102901;3000003	10;5;3;3;200000	101:48;201:32;301:204	1
90402606	904026	6	50	101:14.5;201:9.1;301:63.1	4102031;4102103;4102104;4102901;3000003	5;3;5;6;300000	101:54;201:31.5;301:229.5	1
90402607	904026	7	55	101:15.6;201:9.8;301:68.2	4102031;4102104;4102105;4102901;3000003	10;5;1;9;400000	101:55;201:35.1;301:255	1
90402608	904026	8	60	101:16.9;201:10.6;301:73.5	4102031;4102105;4102901;4102902;3000003	15;3;9;3;500000	101:71.6;201:44;301:291.5	1
90402609	904026	9	65	101:18.1;201:11.4;301:79	4102031;4102105;4102901;4102902;3000003	15;3;3;9;500000	101:72;201:48;301:330	1
90402610	904026	10	70	101:19.4;201:12.2;301:84.6	4102031;4102105;4102902;4102903;3000003	15;3;9;3;500000	101:84.5;201:52;301:364	1
90402611	904026	11	75	101:20.7;201:13;301:90.4	4102031;4102105;4102902;4102903;3000003	15;3;9;3;500000	101:91.1;201:56;301:406	1
90402612	904026	12	80	101:22.1;201:13.9;301:96.4	4102031;4102105;4102902;4102903;3000003	15;3;9;3;500000	101:105;201:67.5;301:450	1
90402613	904026	13	85	101:23.5;201:14.8;301:102.5	4102031;4102105;4102902;4102903;3000003	15;3;9;3;500000	101:112;201:72;301:488.1	1
90402614	904026	14	90	101:24.9;201:15.7;301:108.8	4102031;4102105;4102902;4102903;3000003	15;3;9;3;500000	101:119;201:76.5;301:535.5	1
90402615	904026	15	95	101:26.4;201:16.6;301:115.3	4102031;4102105;4102902;4102903;3000003	15;3;9;3;500000	101:135;201:81.1;301:585	1
90403101	904031	1	15	101:8.4;201:6.9;301:36.6				1
90403102	904031	2	25	101:9.5;201:7.8;301:41.5	4102301;3000003	1;30000	101:16.5;201:13.5;301:73.5	1
90403103	904031	3	35	101:10.7;201:8.7;301:46.5	4102011;4102301;4102302;3000003	5;3;3;50000	101:30;201:22.5;301:125	1
90403104	904031	4	40	101:11.8;201:9.7;301:51.5	4102021;4102302;4102303;4102901;3000003	10;1;3;1;100000	101:38.5;201:35;301:175	1
90403105	904031	5	45	101:13;201:10.6;301:56.5	4102021;4102303;4102304;4102901;3000003	10;5;3;3;200000	101:48;201:36;301:200	1
90403106	904031	6	50	101:14.1;201:11.5;301:61.5	4102031;4102303;4102304;4102901;3000003	5;3;5;6;300000	101:49.5;201:40.5;301:225	1
90403107	904031	7	55	101:15.2;201:12.4;301:66.4	4102031;4102304;4102305;4102901;3000003	10;5;1;9;400000	101:55;201:45;301:245	1
90403108	904031	8	60	101:16.4;201:13.4;301:71.6	4102031;4102305;4102901;4102902;3000003	15;3;9;3;500000	101:66.1;201:55;301:286	1
90403109	904031	9	65	101:17.6;201:14.4;301:76.9	4102031;4102305;4102901;4102902;3000003	15;3;3;9;500000	101:72;201:60;301:318	1
90403110	904031	10	70	101:18.9;201:15.4;301:82.4	4102031;4102305;4102902;4102903;3000003	15;3;9;3;500000	101:84.5;201:65;301:357.5	1
90403111	904031	11	75	101:20.2;201:16.5;301:88	4102031;4102305;4102902;4102903;3000003	15;3;9;3;500000	101:91.1;201:77;301:392.1	1
90403112	904031	12	80	101:21.5;201:17.6;301:93.8	4102031;4102305;4102902;4102903;3000003	15;3;9;3;500000	101:97.5;201:82.6;301:435	1
90403113	904031	13	85	101:22.9;201:18.7;301:99.8	4102031;4102305;4102902;4102903;3000003	15;3;9;3;500000	101:112;201:88.1;301:480	1
90403114	904031	14	90	101:24.3;201:19.8;301:106	4102031;4102305;4102902;4102903;3000003	15;3;9;3;500000	101:119;201:93.5;301:527	1
90403115	904031	15	95	101:25.7;201:21;301:112.3	4102031;4102305;4102902;4102903;3000003	15;3;9;3;500000	101:126;201:108;301:567	1
90403301	904033	1	15	101:11.6;201:4.3;301:26.8				1
90403302	904033	2	25	101:13.2;201:4.9;301:30.4	4102201;3000003	1;30000	101:24;201:9;301:54	1
90403303	904033	3	35	101:14.7;201:5.5;301:34.1	4102011;4102201;4102202;3000003	5;3;3;50000	101:37.5;201:15;301:92.5	1
90403304	904033	4	40	101:16.3;201:6.1;301:37.7	4102021;4102202;4102203;4102901;3000003	10;1;3;1;100000	101:56;201:21;301:126	1
90403305	904033	5	45	101:17.9;201:6.7;301:41.4	4102021;4102203;4102204;4102901;3000003	10;5;3;3;200000	101:64.1;201:24;301:148	1
90403306	904033	6	50	101:19.5;201:7.3;301:45	4102031;4102203;4102204;4102901;3000003	5;3;5;6;300000	101:72;201:27;301:162	1
90403307	904033	7	55	101:21;201:7.8;301:48.6	4102031;4102204;4102205;4102901;3000003	10;5;1;9;400000	101:75;201:25;301:180	1
90403308	904033	8	60	101:22.7;201:8.5;301:52.4	4102031;4102205;4102901;4102902;3000003	15;3;9;3;500000	101:93.6;201:38.5;301:209	1
90403309	904033	9	65	101:24.4;201:9.1;301:56.3	4102031;4102205;4102901;4102902;3000003	15;3;3;9;500000	101:102;201:36;301:234	1
90403310	904033	10	70	101:26.1;201:9.7;301:60.3	4102031;4102205;4102902;4102903;3000003	15;3;9;3;500000	101:110.5;201:39;301:260	1
90403311	904033	11	75	101:27.9;201:10.4;301:64.4	4102031;4102205;4102902;4102903;3000003	15;3;9;3;500000	101:126;201:49.1;301:287	1
90403312	904033	12	80	101:29.7;201:11.1;301:68.7	4102031;4102205;4102902;4102903;3000003	15;3;9;3;500000	101:135;201:52.5;301:322.5	1
90403313	904033	13	85	101:31.6;201:11.8;301:73.1	4102031;4102205;4102902;4102903;3000003	15;3;9;3;500000	101:152;201:56;301:352	1
90403314	904033	14	90	101:33.5;201:12.5;301:77.6	4102031;4102205;4102902;4102903;3000003	15;3;9;3;500000	101:161.5;201:59.6;301:382.5	1
90403315	904033	15	95	101:35.5;201:13.2;301:82.2	4102031;4102205;4102902;4102903;3000003	15;3;9;3;500000	101:180;201:63;301:414	1
90403401	904034	1	15	101:10.5;201:4.4;301:26.8				1
90403402	904034	2	25	101:11.9;201:5;301:30.4	4102301;3000003	1;30000	101:21;201:9;301:54	1
90403403	904034	3	35	101:13.3;201:5.6;301:34.1	4102011;4102301;4102302;3000003	5;3;3;50000	101:35;201:15;301:92.5	1
90403404	904034	4	40	101:14.8;201:6.2;301:37.7	4102021;4102302;4102303;4102901;3000003	10;1;3;1;100000	101:52.5;201:21;301:126	1
90403405	904034	5	45	101:16.2;201:6.8;301:41.4	4102021;4102303;4102304;4102901;3000003	10;5;3;3;200000	101:56.1;201:24;301:148	1
90403406	904034	6	50	101:17.6;201:7.4;301:45	4102031;4102303;4102304;4102901;3000003	5;3;5;6;300000	101:63;201:27;301:162	1
90403407	904034	7	55	101:19;201:8;301:48.6	4102031;4102304;4102305;4102901;3000003	10;5;1;9;400000	101:70;201:30;301:180	1
90403408	904034	8	60	101:20.5;201:8.7;301:52.4	4102031;4102305;4102901;4102902;3000003	15;3;9;3;500000	101:82.5;201:38.5;301:209	1
90403409	904034	9	65	101:22;201:9.3;301:56.3	4102031;4102305;4102901;4102902;3000003	15;3;3;9;500000	101:90;201:36;301:234	1
90403410	904034	10	70	101:23.6;201:10;301:60.3	4102031;4102305;4102902;4102903;3000003	15;3;9;3;500000	101:104;201:45.6;301:260	1
90403411	904034	11	75	101:25.2;201:10.6;301:64.4	4102031;4102305;4102902;4102903;3000003	15;3;9;3;500000	101:112;201:42;301:287	1
90403412	904034	12	80	101:26.9;201:11.3;301:68.7	4102031;4102305;4102902;4102903;3000003	15;3;9;3;500000	101:127.5;201:52.6;301:322.5	1
90403413	904034	13	85	101:28.6;201:12.1;301:73.1	4102031;4102305;4102902;4102903;3000003	15;3;9;3;500000	101:136;201:64;301:352	1
90403414	904034	14	90	101:30.4;201:12.8;301:77.6	4102031;4102305;4102902;4102903;3000003	15;3;9;3;500000	101:153;201:59.5;301:382.5	1
90403415	904034	15	95	101:32.2;201:13.6;301:82.2	4102031;4102305;4102902;4102903;3000003	15;3;9;3;500000	101:162;201:72.1;301:414	1
90404101	904041	1	15	101:9.3;201:3.5;301:20.7				1
90404102	904041	2	25	101:10.5;201:3.9;301:23.5	4102101;3000003	1;30000	101:18;201:6;301:42	1
90404103	904041	3	35	101:11.8;201:4.4;301:26.4	4102011;4102101;4102102;3000003	5;3;3;50000	101:32.5;201:12.5;301:72.6	1
90404104	904041	4	40	101:13.1;201:4.9;301:29.2	4102021;4102102;4102103;4102901;3000003	10;1;3;1;100000	101:45.5;201:17.5;301:98	1
90404105	904041	5	45	101:14.3;201:5.3;301:32	4102021;4102103;4102104;4102901;3000003	10;5;3;3;200000	101:48;201:16;301:112	1
90404106	904041	6	50	101:15.6;201:5.8;301:34.8	4102031;4102103;4102104;4102901;3000003	5;3;5;6;300000	101:58.5;201:22.5;301:126	1
90404107	904041	7	55	101:16.8;201:6.2;301:37.6	4102031;4102104;4102105;4102901;3000003	10;5;1;9;400000	101:60.1;201:20;301:140	1
90404108	904041	8	60	101:18.2;201:6.7;301:40.6	4102031;4102105;4102901;4102902;3000003	15;3;9;3;500000	101:77.1;201:27.5;301:165	1
90404109	904041	9	65	101:19.5;201:7.2;301:43.6	4102031;4102105;4102901;4102902;3000003	15;3;3;9;500000	101:78;201:30;301:180	1
90404110	904041	10	70	101:20.9;201:7.7;301:46.7	4102031;4102105;4102902;4102903;3000003	15;3;9;3;500000	101:91.1;201:32.5;301:201.5	1
90404111	904041	11	75	101:22.3;201:8.3;301:49.9	4102031;4102105;4102902;4102903;3000003	15;3;9;3;500000	101:98;201:42;301:224	1
90404112	904041	12	80	101:23.8;201:8.8;301:53.2	4102031;4102105;4102902;4102903;3000003	15;3;9;3;500000	101:112.5;201:37.5;301:247.5	1
90404113	904041	13	85	101:25.3;201:9.4;301:56.5	4102031;4102105;4102902;4102903;3000003	15;3;9;3;500000	101:120;201:48.1;301:264	1
90404114	904041	14	90	101:26.8;201:9.9;301:60	4102031;4102105;4102902;4102903;3000003	15;3;9;3;500000	101:127.5;201:42.5;301:297.5	1
90404115	904041	15	95	101:28.4;201:10.5;301:63.6	4102031;4102105;4102902;4102903;3000003	15;3;9;3;500000	101:144;201:54;301:324	1
90404301	904043	1	15	101:8.5;201:3.3;301:20.9				1
90404302	904043	2	25	101:9.7;201:3.8;301:23.8	4102101;3000003	1;30000	101:18;201:7.6;301:43.5	1
90404303	904043	3	35	101:10.8;201:4.2;301:26.6	4102011;4102101;4102102;3000003	5;3;3;50000	101:27.5;201:10;301:70	1
90404304	904043	4	40	101:12;201:4.7;301:29.5	4102021;4102102;4102103;4102901;3000003	10;1;3;1;100000	101:42;201:17.5;301:101.5	1
90404305	904043	5	45	101:13.1;201:5.1;301:32.3	4102021;4102103;4102104;4102901;3000003	10;5;3;3;200000	101:44;201:16;301:112	1
90404306	904043	6	50	101:14.3;201:5.6;301:35.2	4102031;4102103;4102104;4102901;3000003	5;3;5;6;300000	101:54;201:22.5;301:130.5	1
90404307	904043	7	55	101:15.4;201:6;301:38	4102031;4102104;4102105;4102901;3000003	10;5;1;9;400000	101:55.1;201:20;301:140	1
90404308	904043	8	60	101:16.6;201:6.5;301:41	4102031;4102105;4102901;4102902;3000003	15;3;9;3;500000	101:66.1;201:27.5;301:165	1
90404309	904043	9	65	101:17.9;201:7;301:44	4102031;4102105;4102901;4102902;3000003	15;3;3;9;500000	101:78;201:30;301:180	1
90404310	904043	10	70	101:19.1;201:7.5;301:47.2	4102031;4102105;4102902;4102903;3000003	15;3;9;3;500000	101:78;201:32.5;301:208	1
90404311	904043	11	75	101:20.5;201:8;301:50.4	4102031;4102105;4102902;4102903;3000003	15;3;9;3;500000	101:98;201:35;301:224	1
90404312	904043	12	80	101:21.8;201:8.5;301:53.7	4102031;4102105;4102902;4102903;3000003	15;3;9;3;500000	101:97.6;201:37.5;301:247.5	1
90404313	904043	13	85	101:23.2;201:9.1;301:57.1	4102031;4102105;4102902;4102903;3000003	15;3;9;3;500000	101:112;201:48;301:272	1
90404314	904043	14	90	101:24.6;201:9.6;301:60.7	4102031;4102105;4102902;4102903;3000003	15;3;9;3;500000	101:119;201:42.5;301:306	1
90404315	904043	15	95	101:26.1;201:10.2;301:64.3	4102031;4102105;4102902;4102903;3000003	15;3;9;3;500000	101:135;201:54;301:324	1
90800201	908002	1	15	101:11.6;201:4.3;301:26.2				1
90800202	908002	2	25	101:13.2;201:4.9;301:29.8	4102201;3000003	1;30000	101:24;201:9;301:54	1
90800203	908002	3	35	101:14.7;201:5.5;301:33.4	4102011;4102201;4102202;3000003	5;3;3;50000	101:37.5;201:15;301:90	1
90800204	908002	4	40	101:16.3;201:6.1;301:36.9	4102021;4102202;4102203;4102901;3000003	10;1;3;1;100000	101:56;201:21;301:122.5	1
90800205	908002	5	45	101:17.9;201:6.7;301:40.5	4102021;4102203;4102204;4102901;3000003	10;5;3;3;200000	101:64.1;201:24;301:144	1
90800206	908002	6	50	101:19.5;201:7.3;301:44.1	4102031;4102203;4102204;4102901;3000003	5;3;5;6;300000	101:72;201:27;301:162	1
90800207	908002	7	55	101:21;201:7.8;301:47.6	4102031;4102204;4102205;4102901;3000003	10;5;1;9;400000	101:75;201:25;301:175	1
90800208	908002	8	60	101:22.7;201:8.5;301:51.3	4102031;4102205;4102901;4102902;3000003	15;3;9;3;500000	101:93.6;201:38.5;301:203.5	1
90800209	908002	9	65	101:24.4;201:9.1;301:55.1	4102031;4102205;4102901;4102902;3000003	15;3;3;9;500000	101:102;201:36;301:228	1
90800210	908002	10	70	101:26.1;201:9.7;301:59.1	4102031;4102205;4102902;4102903;3000003	15;3;9;3;500000	101:110.5;201:39;301:260	1
90800211	908002	11	75	101:27.9;201:10.4;301:63.1	4102031;4102205;4102902;4102903;3000003	15;3;9;3;500000	101:126;201:49.1;301:280	1
90800212	908002	12	80	101:29.7;201:11.1;301:67.3	4102031;4102205;4102902;4102903;3000003	15;3;9;3;500000	101:135;201:52.5;301:315	1
90800213	908002	13	85	101:31.6;201:11.8;301:71.6	4102031;4102205;4102902;4102903;3000003	15;3;9;3;500000	101:152;201:56;301:344	1
90800214	908002	14	90	101:33.5;201:12.5;301:76	4102031;4102205;4102902;4102903;3000003	15;3;9;3;500000	101:161.5;201:59.6;301:374	1
90800215	908002	15	95	101:35.5;201:13.2;301:80.5	4102031;4102205;4102902;4102903;3000003	15;3;9;3;500000	101:180;201:63;301:405	1
11500801	115008	1	15	101:15.7;201:6.8;301:36.3				1
11500802	115008	2	25	101:17.8;201:7.7;301:41.3	4102301;3000003	1;30000	101:31.5;201:13.5;301:75.1	1
11500803	115008	3	35	101:19.9;201:8.6;301:46.2	4102011;4102301;4102302;3000003	5;3;3;50000	101:52.5;201:22.5;301:122.5	1
11500804	115008	4	40	101:22.1;201:9.5;301:51.2	4102021;4102302;4102303;4102901;3000003	10;1;3;1;100000	101:77;201:31.5;301:175	1
11500805	115008	5	45	101:24.2;201:10.4;301:56.1	4102021;4102303;4102304;4102901;3000003	10;5;3;3;200000	101:84.1;201:36;301:196	1
11500806	115008	6	50	101:26.3;201:11.3;301:61.1	4102031;4102303;4102304;4102901;3000003	5;3;5;6;300000	101:94.5;201:40.5;301:225	1
11500807	115008	7	55	101:28.4;201:12.2;301:66	4102031;4102304;4102305;4102901;3000003	10;5;1;9;400000	101:105;201:45;301:245	1
11500808	115008	8	60	101:30.7;201:13.2;301:71.2	4102031;4102305;4102901;4102902;3000003	15;3;9;3;500000	101:126.5;201:55;301:286	1
11500809	115008	9	65	101:32.9;201:14.2;301:76.4	4102031;4102305;4102901;4102902;3000003	15;3;3;9;500000	101:132;201:60;301:312	1
11500810	115008	10	70	101:35.3;201:15.2;301:81.9	4102031;4102305;4102902;4102903;3000003	15;3;9;3;500000	101:156;201:65;301:357.5	1
11500811	115008	11	75	101:37.7;201:16.2;301:87.5	4102031;4102305;4102902;4102903;3000003	15;3;9;3;500000	101:168;201:70.1;301:392.1	1
11500812	115008	12	80	101:40.2;201:17.3;301:93.3	4102031;4102305;4102902;4102903;3000003	15;3;9;3;500000	101:187.5;201:82.5;301:435	1
11500813	115008	13	85	101:42.7;201:18.4;301:99.2	4102031;4102305;4102902;4102903;3000003	15;3;9;3;500000	101:200;201:88.1;301:472	1
11500814	115008	14	90	101:45.3;201:19.5;301:105.3	4102031;4102305;4102902;4102903;3000003	15;3;9;3;500000	101:221;201:93.5;301:518.6	1
11500815	115008	15	95	101:48;201:20.7;301:111.6	4102031;4102305;4102902;4102903;3000003	15;3;9;3;500000	101:243;201:108;301:567	1
12700801	127008	1	15	101:15.3;201:5.7;301:41.1				1
12700802	127008	2	25	101:17.4;201:6.4;301:46.7	4102301;3000003	1;30000	101:31.5;201:10.5;301:84	1
12700803	127008	3	35	101:19.5;201:7.2;301:52.3	4102011;4102301;4102302;3000003	5;3;3;50000	101:52.5;201:20;301:140	1
12700804	127008	4	40	101:21.6;201:8;301:57.9	4102021;4102302;4102303;4102901;3000003	10;1;3;1;100000	101:73.6;201:28;301:196	1
12700805	127008	5	45	101:23.7;201:8.7;301:63.5	4102021;4102303;4102304;4102901;3000003	10;5;3;3;200000	101:84.1;201:28;301:224	1
12700806	127008	6	50	101:25.8;201:9.5;301:69.1	4102031;4102303;4102304;4102901;3000003	5;3;5;6;300000	101:94.5;201:36;301:252	1
12700807	127008	7	55	101:27.8;201:10.2;301:74.6	4102031;4102304;4102305;4102901;3000003	10;5;1;9;400000	101:100;201:35;301:275	1
12700808	127008	8	60	101:30;201:11;301:80.4	4102031;4102305;4102901;4102902;3000003	15;3;9;3;500000	101:121;201:44;301:319	1
12700809	127008	9	65	101:32.2;201:11.9;301:86.4	4102031;4102305;4102901;4102902;3000003	15;3;3;9;500000	101:132;201:54;301:360	1
12700810	127008	10	70	101:34.5;201:12.7;301:92.6	4102031;4102305;4102902;4102903;3000003	15;3;9;3;500000	101:149.5;201:52;301:403	1
12700811	127008	11	75	101:36.9;201:13.6;301:98.9	4102031;4102305;4102902;4102903;3000003	15;3;9;3;500000	101:168;201:63;301:441	1
12700812	127008	12	80	101:39.3;201:14.5;301:105.4	4102031;4102305;4102902;4102903;3000003	15;3;9;3;500000	101:180;201:67.5;301:487.5	1
12700813	127008	13	85	101:41.8;201:15.4;301:112.1	4102031;4102305;4102902;4102903;3000003	15;3;9;3;500000	101:200;201:72;301:536	1
12700814	127008	14	90	101:44.4;201:16.3;301:119	4102031;4102305;4102902;4102903;3000003	15;3;9;3;500000	101:221;201:76.5;301:586.5	1
12700815	127008	15	95	101:47;201:17.3;301:126.1	4102031;4102305;4102902;4102903;3000003	15;3;9;3;500000	101:234;201:90;301:639	1
13000801	130008	1	15	101:15.3;201:6;301:36				1
13000802	130008	2	25	101:17.4;201:6.8;301:40.9	4102301;3000003	1;30000	101:31.5;201:12;301:73.5	1
13000803	130008	3	35	101:19.5;201:7.6;301:45.8	4102011;4102301;4102302;3000003	5;3;3;50000	101:52.5;201:20;301:122.5	1
13000804	130008	4	40	101:21.6;201:8.4;301:50.7	4102021;4102302;4102303;4102901;3000003	10;1;3;1;100000	101:73.6;201:28;301:171.5	1
13000805	130008	5	45	101:23.7;201:9.2;301:55.6	4102021;4102303;4102304;4102901;3000003	10;5;3;3;200000	101:84.1;201:32;301:196	1
13000806	130008	6	50	101:25.8;201:10;301:60.5	4102031;4102303;4102304;4102901;3000003	5;3;5;6;300000	101:94.5;201:36;301:220.5	1
13000807	130008	7	55	101:27.8;201:10.8;301:65.4	4102031;4102304;4102305;4102901;3000003	10;5;1;9;400000	101:100;201:40;301:245	1
13000808	130008	8	60	101:30;201:11.7;301:70.5	4102031;4102305;4102901;4102902;3000003	15;3;9;3;500000	101:121;201:49.5;301:280.5	1
13000809	130008	9	65	101:32.2;201:12.6;301:75.8	4102031;4102305;4102901;4102902;3000003	15;3;3;9;500000	101:132;201:54;301:318	1
13000810	130008	10	70	101:34.5;201:13.4;301:81.1	4102031;4102305;4102902;4102903;3000003	15;3;9;3;500000	101:149.5;201:52;301:344.5	1
13000811	130008	11	75	101:36.9;201:14.4;301:86.7	4102031;4102305;4102902;4102903;3000003	15;3;9;3;500000	101:168;201:70;301:392	1
13000812	130008	12	80	101:39.3;201:15.3;301:92.4	4102031;4102305;4102902;4102903;3000003	15;3;9;3;500000	101:180;201:67.5;301:427.5	1
13000813	130008	13	85	101:41.8;201:16.3;301:98.3	4102031;4102305;4102902;4102903;3000003	15;3;9;3;500000	101:200;201:80.1;301:472	1
13000814	130008	14	90	101:44.4;201:17.3;301:104.4	4102031;4102305;4102902;4102903;3000003	15;3;9;3;500000	101:221;201:85;301:518.5	1
13000815	130008	15	95	101:47;201:18.3;301:110.6	4102031;4102305;4102902;4102903;3000003	15;3;9;3;500000	101:234;201:90;301:558	1
13100801	131008	1	15	101:16;201:5.7;301:38.5				1
13100802	131008	2	25	101:18.2;201:6.4;301:43.8	4102201;3000003	1;30000	101:33;201:10.5;301:79.6	1
13100803	131008	3	35	101:20.3;201:7.2;301:49	4102011;4102201;4102202;3000003	5;3;3;50000	101:52.5;201:20;301:130	1
13100804	131008	4	40	101:22.5;201:8;301:54.3	4102021;4102202;4102203;4102901;3000003	10;1;3;1;100000	101:77;201:28;301:185.5	1
13100805	131008	5	45	101:24.7;201:8.7;301:59.5	4102021;4102203;4102204;4102901;3000003	10;5;3;3;200000	101:88.1;201:28;301:208	1
13100806	131008	6	50	101:26.9;201:9.5;301:64.8	4102031;4102203;4102204;4102901;3000003	5;3;5;6;300000	101:99;201:36;301:238.5	1
13100807	131008	7	55	101:29;201:10.2;301:70	4102031;4102204;4102205;4102901;3000003	10;5;1;9;400000	101:105;201:35;301:260	1
13100808	131008	8	60	101:31.3;201:11;301:75.5	4102031;4102205;4102901;4102902;3000003	15;3;9;3;500000	101:126.5;201:44;301:302.5	1
13100809	131008	9	65	101:33.6;201:11.9;301:81.1	4102031;4102205;4102901;4102902;3000003	15;3;3;9;500000	101:138;201:54;301:336	1
