weaponmainId	roleId	weaponLV	card	desc	effectMode	property	weaponskill	weaponunlock	weaponItem	weaponItemNum	capabilityValue	status	upgrade	upgrade_zh_TW	upgrade_en_UK	upgrade_ja_JP	upgrade_ko_KR	upgrade_th_TH	name	name_zh_TW	name_en_UK	name_ja_JP	name_ko_KR	name_th_TH
137008020	137008	20	青之回旋			703@0.1		1	4105011;4105012;4105013;4105031;3000003	100;60;60;1;50000	1140	1	暴击伤害+10%	爆擊傷害+10%	CRIT DMG +10%	会心ダメージ＋10%	크리티컬 대미지 +10%	ดาเมจคริติคอล+10%	真心伙伴	真心夥伴	Pal Ball	真なる友	진정한 파트너	เพื่อนแท้มิตรภาพ
102007001	102007	1	电音骑士				310200701		4105011;4105012;4105013;4105023;3000003	10;5;5;5;50000	800	1	[声援]额外提升暴击伤害5%	[聲援]額外提升爆擊傷害5%	[Rallying Cry]: Increases CRIT DMG by an additional 5%.	[エール]会心ダメージ＋5%	[응원 송] 추가 크리티컬 대미지 +5%	[​เสียง​เชียร์​แมว​เหมียว​]​ ดา​เม​จค​ริ​ติ​คอ​ล​เพิ่มขึ้น​ 5%​	伊莱克	伊萊克	Elik	エレク	일렉트로닉	อีลิค
102007002	102007	2	电音骑士			102@0.015;202@0.015;302@0.02			4105011;4105012;4105013;4105023;3000003	12;6;6;6;50000	160	1	攻击力+1.5%,防御力+1.5%\n生命值+2%	攻擊力+1.5%,防禦力+1.5%\n生命值+2%	ATK +1.5%, DEF +1.5%\nHP +2%	攻撃力＋1.5%,防御力＋1.5%\n最大HP＋2%	공격력 +1.5%, 방어력 +1.5%\nHP +2%	ATK​ +1.5%​ DEF​ +1.5%\nHP​ +2%​	伊莱克	伊萊克	Elik	エレク	일렉트로닉	อีลิค
102007003	102007	3	电音骑士			703@0.14			4105011;4105012;4105013;4105023;3000003	14;7;7;7;50000	760	1	暴击伤害+14%	爆擊傷害+14%	CRIT DMG +14%	会心ダメージ＋14%	크리티컬 대미지 +14%	ดาเมจคริติคอล +14%	伊莱克	伊萊克	Elik	エレク	일렉트로닉	อีลิค
102007004	102007	4	电音骑士			102@0.015;202@0.015;302@0.02			4105011;4105012;4105013;4105023;3000003	16;8;8;8;50000	200	1	攻击力+1.5%,防御力+1.5%\n生命值+2%	攻擊力+1.5%,防禦力+1.5%\n生命值+2%	ATK +1.5%, DEF +1.5%\nHP +2%	攻撃力＋1.5%,防御力＋1.5%\n最大HP＋2%	공격력 +1.5%, 방어력 +1.5%\nHP +2%	ATK​ +1.5%​ DEF​ +1.5%\nHP​ +2%​	伊莱克	伊萊克	Elik	エレク	일렉트로닉	อีลิค
102007005	102007	5	电音骑士				310200702		4105011;4105012;4105013;4105023;3000003	18;9;9;9;50000	880	1	[被动:伊莱克声援]提供的穿透率额外增加2%	[被動:伊萊克聲援]提供的穿透率額外增加2%	[Passive: Elik's Support]: Increases Armor PEN provided by an additional 2%.	[パッシブ:エレクエール]貫通率＋2%	[패시브:일렉트릭 서포트] 부여하는 추가 관통률 +2%	[​พาส​ซี​ฟ​:​อี​ลิ​ค​ซัพพอร์ต​]​ เพิ่ม​อัตรา​เจาะ​เกราะ​อีก​ 2%​	伊莱克	伊萊克	Elik	エレク	일렉트로닉	อีลิค
102007006	102007	6	电音骑士			102@0.015;202@0.015;302@0.02			4105011;4105012;4105013;4105023;3000003	20;10;10;10;50000	250	1	攻击力+1.5%,防御力+1.5%\n生命值+2%	攻擊力+1.5%,防禦力+1.5%\n生命值+2%	ATK +1.5%, DEF +1.5%\nHP +2%	攻撃力＋1.5%,防御力＋1.5%\n最大HP＋2%	공격력 +1.5%, 방어력 +1.5%\nHP +2%	ATK​ +1.5%​ DEF​ +1.5%\nHP​ +2%​	伊莱克	伊萊克	Elik	エレク	일렉트로닉	อีลิค
102007007	102007	7	电音骑士			1303@0.1			4105011;4105012;4105013;4105023;3000003	21;11;11;11;50000	850	1	忍耐率+10%	忍耐率+10%	Endurance +10%	忍耐率＋10%	인내율 +10%	อัตราอดทน +10%	伊莱克	伊萊克	Elik	エレク	일렉트로닉	อีลิค
102007008	102007	8	电音骑士			102@0.015;202@0.015;302@0.02			4105011;4105012;4105013;4105023;3000003	22;12;12;13;50000	290	1	攻击力+1.5%,防御力+1.5%\n生命值+2%	攻擊力+1.5%,防禦力+1.5%\n生命值+2%	ATK +1.5%, DEF +1.5%\nHP +2%	攻撃力＋1.5%,防御力＋1.5%\n最大HP＋2%	공격력 +1.5%, 방어력 +1.5%\nHP +2%	ATK​ +1.5%​ DEF​ +1.5%\nHP​ +2%​	伊莱克	伊萊克	Elik	エレク	일렉트로닉	อีลิค
102007009	102007	9	电音骑士			102@0.015;202@0.015;302@0.02			4105011;4105012;4105013;4105023;3000003	23;13;13;15;50000	310	1	攻击力+1.5%,防御力+1.5%\n生命值+2%	攻擊力+1.5%,防禦力+1.5%\n生命值+2%	ATK +1.5%, DEF +1.5%\nHP +2%	攻撃力＋1.5%,防御力＋1.5%\n最大HP＋2%	공격력 +1.5%, 방어력 +1.5%\nHP +2%	ATK​ +1.5%​ DEF​ +1.5%\nHP​ +2%​	伊莱克	伊萊克	Elik	エレク	일렉트로닉	อีลิค
102007010	102007	10	电音骑士				310200703		4105011;4105012;4105013;4105023;3000003	24;14;14;15;50000	990	1	[声援]额外提升暴击伤害5%	[聲援]額外提升爆擊傷害5%	[Rallying Cry]: Increases CRIT DMG by an additional 5%.	[エール]会心ダメージ＋5%	[응원 송] 추가 크리티컬 대미지 +5%	[​เสียง​เชียร์​แมว​เหมียว​]​ ดา​เม​จค​ริ​ติ​คอ​ล​เพิ่มขึ้น​ 5%​	伊莱克	伊萊克	Elik	エレク	일렉트로닉	อีลิค
102007011	102007	11	电音骑士			102@0.02;202@0.02;302@0.03			4105011;4105012;4105013;4105023;3000003	25;15;15;15;50000	80	1	攻击力+2%,防御力+2%\n生命值+3%	攻擊力+2%,防禦力+2%\n生命值+3%	ATK +2%, DEF +2%\nHP +3%	攻撃力＋2%,防御力＋2%\n最大HP＋3%	공격력 +2%, 방어력 +2%\nHP +3%	ATK​ +2%​ DEF​ +2%\nHP​ +3%​	伊莱克	伊萊克	Elik	エレク	일렉트로닉	อีลิค
102007012	102007	12	电音骑士			703@0.14			4105011;4105012;4105013;4105023;3000003	25;15;15;15;50000	950	1	暴击伤害+14%	爆擊傷害+14%	CRIT DMG +14%	会心ダメージ＋14%	크리티컬 대미지 +14%	ดาเมจคริติคอล +14%	伊莱克	伊萊克	Elik	エレク	일렉트로닉	อีลิค
102007013	102007	13	电音骑士			102@0.02;202@0.02;302@0.03			4105011;4105012;4105013;4105023;3000003	25;15;15;15;50000	120	1	攻击力+2%,防御力+2%\n生命值+3%	攻擊力+2%,防禦力+2%\n生命值+3%	ATK +2%, DEF +2%\nHP +3%	攻撃力＋2%,防御力＋2%\n最大HP＋3%	공격력 +2%, 방어력 +2%\nHP +3%	ATK​ +2%​ DEF​ +2%\nHP​ +3%​	伊莱克	伊萊克	Elik	エレク	일렉트로닉	อีลิค
102007014	102007	14	电音骑士			102@0.02;202@0.02;302@0.03			4105011;4105012;4105013;4105023;3000003	25;15;15;15;50000	140	1	攻击力+2%,防御力+2%\n生命值+3%	攻擊力+2%,防禦力+2%\n生命值+3%	ATK +2%, DEF +2%\nHP +3%	攻撃力＋2%,防御力＋2%\n最大HP＋3%	공격력 +2%, 방어력 +2%\nHP +3%	ATK​ +2%​ DEF​ +2%\nHP​ +3%​	伊莱克	伊萊克	Elik	エレク	일렉트로닉	อีลิค
102007015	102007	15	电音骑士				310200704		4105011;4105012;4105013;4105023;3000003	25;15;15;15;50000	1090	1	[被动:伊莱克声援]提供的穿透率额外增加2%	[被動:伊萊克聲援]提供的穿透率額外增加2%	[Passive: Elik's Support]: Increases Armor PEN provided by an additional 2%.	[パッシブ:エレクエール]貫通率＋2%	[패시브:일렉트릭 서포트] 부여하는 추가 관통률 +2%	[​พาส​ซี​ฟ​:​อี​ลิ​ค​ซัพพอร์ต​]​ เพิ่ม​อัตรา​เจาะ​เกราะ​อีก​ 2%​	伊莱克	伊萊克	Elik	エレク	일렉트로닉	อีลิค
102007016	102007	16	电音骑士			102@0.02;202@0.02;302@0.03			4105011;4105012;4105013;4105023;3000003	25;15;15;15;50000	190	1	攻击力+2%,防御力+2%\n生命值+3%	攻擊力+2%,防禦力+2%\n生命值+3%	ATK +2%, DEF +2%\nHP +3%	攻撃力＋2%,防御力＋2%\n最大HP＋3%	공격력 +2%, 방어력 +2%\nHP +3%	ATK​ +2%​ DEF​ +2%\nHP​ +3%​	伊莱克	伊萊克	Elik	エレク	일렉트로닉	อีลิค
102007017	102007	17	电音骑士			1303@0.1			4105011;4105012;4105013;4105023;3000003	25;15;15;15;50000	1060	1	忍耐率+10%	忍耐率+10%	Endurance +10%	忍耐率＋10%	인내율 +10%	อัตราอดทน +10%	伊莱克	伊萊克	Elik	エレク	일렉트로닉	อีลิค
102007018	102007	18	电音骑士			102@0.02;202@0.02;302@0.03			4105011;4105012;4105013;4105023;3000003	25;15;15;15;50000	230	1	攻击力+2%,防御力+2%\n生命值+3%	攻擊力+2%,防禦力+2%\n生命值+3%	ATK +2%, DEF +2%\nHP +3%	攻撃力＋2%,防御力＋2%\n最大HP＋3%	공격력 +2%, 방어력 +2%\nHP +3%	ATK​ +2%​ DEF​ +2%\nHP​ +3%​	伊莱克	伊萊克	Elik	エレク	일렉트로닉	อีลิค
102007019	102007	19	电音骑士			102@0.02;202@0.02;302@0.03			4105011;4105012;4105013;4105023;3000003	25;15;15;15;50000	250	1	攻击力+2%,防御力+2%\n生命值+3%	攻擊力+2%,防禦力+2%\n生命值+3%	ATK +2%, DEF +2%\nHP +3%	攻撃力＋2%,防御力＋2%\n最大HP＋3%	공격력 +2%, 방어력 +2%\nHP +3%	ATK​ +2%​ DEF​ +2%\nHP​ +3%​	伊莱克	伊萊克	Elik	エレク	일렉트로닉	อีลิค
102007020	102007	20	电音骑士			803@0.05		1	4105011;4105012;4105013;4105031;3000003	100;60;60;1;50000	1140	1	暴击抵抗+5%	爆擊抵抗+5%	CRIT RES +5%	会心回避率＋5%	크리티컬 저항 +5%	ต้านทานคริติคอล +5%	伊莱克	伊萊克	Elik	エレク	일렉트로닉	อีลิค
104001001	104001	1	绯红武士				310400101		4105011;4105012;4105013;4105023;3000003	10;5;5;5;50000	800	1	[炎刃连斩]技能伤害提高8%	[炎刃連斬]技能傷害提高8%	[Hellfire Flurry]: Skill DMG +8%.	[炎刃連斬]スキルダメージ＋8%	[화염의 칼날 콤보] 스킬 대미지 +8%	[​ดาบ​เพลิง​พิฆาต​]​ ดา​เม​จสกิล​เพิ่มขึ้น​ 8​	星落	星落	Starfall	スターフォール	유성	สตาร์ฟอลล์
104001002	104001	2	绯红武士			102@0.015;202@0.015;302@0.02			4105011;4105012;4105013;4105023;3000003	12;6;6;6;50000	160	1	攻击力+1.5%,防御力+1.5%\n生命值+2%	攻擊力+1.5%,防禦力+1.5%\n生命值+2%	ATK +1.5%, DEF +1.5%\nHP +2%	攻撃力＋1.5%,防御力＋1.5%\n最大HP＋2%	공격력 +1.5%, 방어력 +1.5%\nHP +2%	ATK​ +1.5%​ DEF​ +1.5%\nHP​ +2%​	星落	星落	Starfall	スターフォール	유성	สตาร์ฟอลล์
104001003	104001	3	绯红武士			803@0.07			4105011;4105012;4105013;4105023;3000003	14;7;7;7;50000	760	1	暴击抵抗+7%	爆擊抵抗+7%	CRIT RES +7%	会心回避率＋7%	크리티컬 저항 +7%	ต้านทานคริติคอล +7%	星落	星落	Starfall	スターフォール	유성	สตาร์ฟอลล์
104001004	104001	4	绯红武士			102@0.015;202@0.015;302@0.02			4105011;4105012;4105013;4105023;3000003	16;8;8;8;50000	200	1	攻击力+1.5%,防御力+1.5%\n生命值+2%	攻擊力+1.5%,防禦力+1.5%\n生命值+2%	ATK +1.5%, DEF +1.5%\nHP +2%	攻撃力＋1.5%,防御力＋1.5%\n最大HP＋2%	공격력 +1.5%, 방어력 +1.5%\nHP +2%	ATK​ +1.5%​ DEF​ +1.5%\nHP​ +2%​	星落	星落	Starfall	スターフォール	유성	สตาร์ฟอลล์
104001005	104001	5	绯红武士				310400102		4105011;4105012;4105013;4105023;3000003	18;9;9;9;50000	880	1	[烬灭]额外降低目标2.5%攻击相关能力	[燼滅]額外降低目標2.5%攻擊相關能力	[Embercrush]: Reduces the target's offensive stats by an additional 2.5%.	[燼滅]追加で対象の攻撃に関連する能力−2.5%	[파멸] 목표의 공격 관련 속성이 추가 -2.5%	[​เถ้า​ล่มสลาย​]​ ลด​ทักษะ​ที่​เกี่ยวข้อง​กับ​ ATK​ ของ​เป้าหมาย​ลง​ 2.5%​	星落	星落	Starfall	スターフォール	유성	สตาร์ฟอลล์
104001006	104001	6	绯红武士			102@0.015;202@0.015;302@0.02			4105011;4105012;4105013;4105023;3000003	20;10;10;10;50000	250	1	攻击力+1.5%,防御力+1.5%\n生命值+2%	攻擊力+1.5%,防禦力+1.5%\n生命值+2%	ATK +1.5%, DEF +1.5%\nHP +2%	攻撃力＋1.5%,防御力＋1.5%\n最大HP＋2%	공격력 +1.5%, 방어력 +1.5%\nHP +2%	ATK​ +1.5%​ DEF​ +1.5%\nHP​ +2%​	星落	星落	Starfall	スターフォール	유성	สตาร์ฟอลล์
104001007	104001	7	绯红武士			903@0.14			4105011;4105012;4105013;4105023;3000003	21;11;11;11;50000	850	1	暴伤抵抗+14%	爆傷抵抗+14%	CRIT DMG RES +14%	会心ダメージ抵抗率＋14%	크리티컬 대미지 저항 +14%	ต้านทานดาเมจคริ +14%	星落	星落	Starfall	スターフォール	유성	สตาร์ฟอลล์
104001008	104001	8	绯红武士			102@0.015;202@0.015;302@0.02			4105011;4105012;4105013;4105023;3000003	22;12;12;13;50000	290	1	攻击力+1.5%,防御力+1.5%\n生命值+2%	攻擊力+1.5%,防禦力+1.5%\n生命值+2%	ATK +1.5%, DEF +1.5%\nHP +2%	攻撃力＋1.5%,防御力＋1.5%\n最大HP＋2%	공격력 +1.5%, 방어력 +1.5%\nHP +2%	ATK​ +1.5%​ DEF​ +1.5%\nHP​ +2%​	星落	星落	Starfall	スターフォール	유성	สตาร์ฟอลล์
104001009	104001	9	绯红武士			102@0.015;202@0.015;302@0.02			4105011;4105012;4105013;4105023;3000003	23;13;13;15;50000	310	1	攻击力+1.5%,防御力+1.5%\n生命值+2%	攻擊力+1.5%,防禦力+1.5%\n生命值+2%	ATK +1.5%, DEF +1.5%\nHP +2%	攻撃力＋1.5%,防御力＋1.5%\n最大HP＋2%	공격력 +1.5%, 방어력 +1.5%\nHP +2%	ATK​ +1.5%​ DEF​ +1.5%\nHP​ +2%​	星落	星落	Starfall	スターフォール	유성	สตาร์ฟอลล์
104001010	104001	10	绯红武士				310400103		4105011;4105012;4105013;4105023;3000003	24;14;14;15;50000	990	1	[炎刃连斩]技能伤害提高8%	[炎刃連斬]技能傷害提高8%	[Hellfire Flurry]: Skill DMG +8%.	[炎刃連斬]スキルダメージ＋8%	[화염의 칼날 콤보] 스킬 대미지 +8%	[​ดาบ​เพลิง​พิฆาต​]​ ดา​เม​จสกิล​เพิ่มขึ้น​ 8​	星落	星落	Starfall	スターフォール	유성	สตาร์ฟอลล์
104001011	104001	11	绯红武士			102@0.02;202@0.02;302@0.03			4105011;4105012;4105013;4105023;3000003	25;15;15;15;50000	80	1	攻击力+2%,防御力+2%\n生命值+3%	攻擊力+2%,防禦力+2%\n生命值+3%	ATK +2%, DEF +2%\nHP +3%	攻撃力＋2%,防御力＋2%\n最大HP＋3%	공격력 +2%, 방어력 +2%\nHP +3%	ATK​ +2%​ DEF​ +2%\nHP​ +3%​	星落	星落	Starfall	スターフォール	유성	สตาร์ฟอลล์
104001012	104001	12	绯红武士			803@0.07			4105011;4105012;4105013;4105023;3000003	25;15;15;15;50000	950	1	暴击抵抗+7%	爆擊抵抗+7%	CRIT RES +7%	会心回避率＋7%	크리티컬 저항 +7%	ต้านทานคริติคอล +7%	星落	星落	Starfall	スターフォール	유성	สตาร์ฟอลล์
104001013	104001	13	绯红武士			102@0.02;202@0.02;302@0.03			4105011;4105012;4105013;4105023;3000003	25;15;15;15;50000	120	1	攻击力+2%,防御力+2%\n生命值+3%	攻擊力+2%,防禦力+2%\n生命值+3%	ATK +2%, DEF +2%\nHP +3%	攻撃力＋2%,防御力＋2%\n最大HP＋3%	공격력 +2%, 방어력 +2%\nHP +3%	ATK​ +2%​ DEF​ +2%\nHP​ +3%​	星落	星落	Starfall	スターフォール	유성	สตาร์ฟอลล์
104001014	104001	14	绯红武士			102@0.02;202@0.02;302@0.03			4105011;4105012;4105013;4105023;3000003	25;15;15;15;50000	140	1	攻击力+2%,防御力+2%\n生命值+3%	攻擊力+2%,防禦力+2%\n生命值+3%	ATK +2%, DEF +2%\nHP +3%	攻撃力＋2%,防御力＋2%\n最大HP＋3%	공격력 +2%, 방어력 +2%\nHP +3%	ATK​ +2%​ DEF​ +2%\nHP​ +3%​	星落	星落	Starfall	スターフォール	유성	สตาร์ฟอลล์
104001015	104001	15	绯红武士				310400104		4105011;4105012;4105013;4105023;3000003	25;15;15;15;50000	1090	1	[烬灭]额外降低目标2.5%攻击相关能力	[燼滅]額外降低目標2.5%攻擊相關能力	[Embercrush]: Reduces the target's offensive stats by an additional 2.5%.	[燼滅]追加で対象の攻撃に関連する能力−2.5%	[파멸] 목표의 공격 관련 속성이 추가 -2.5%	[​เถ้า​ล่มสลาย​]​ ลด​ทักษะ​ที่​เกี่ยวข้อง​กับ​ ATK​ ของ​เป้าหมาย​ลง​ 2.5%​	星落	星落	Starfall	スターフォール	유성	สตาร์ฟอลล์
104001016	104001	16	绯红武士			102@0.02;202@0.02;302@0.03			4105011;4105012;4105013;4105023;3000003	25;15;15;15;50000	190	1	攻击力+2%,防御力+2%\n生命值+3%	攻擊力+2%,防禦力+2%\n生命值+3%	ATK +2%, DEF +2%\nHP +3%	攻撃力＋2%,防御力＋2%\n最大HP＋3%	공격력 +2%, 방어력 +2%\nHP +3%	ATK​ +2%​ DEF​ +2%\nHP​ +3%​	星落	星落	Starfall	スターフォール	유성	สตาร์ฟอลล์
104001017	104001	17	绯红武士			903@0.14			4105011;4105012;4105013;4105023;3000003	25;15;15;15;50000	1060	1	暴伤抵抗+14%	爆傷抵抗+14%	CRIT DMG RES +14%	会心ダメージ抵抗率＋14%	크리티컬 대미지 저항 +14%	ต้านทานดาเมจคริ +14%	星落	星落	Starfall	スターフォール	유성	สตาร์ฟอลล์
104001018	104001	18	绯红武士			102@0.02;202@0.02;302@0.03			4105011;4105012;4105013;4105023;3000003	25;15;15;15;50000	230	1	攻击力+2%,防御力+2%\n生命值+3%	攻擊力+2%,防禦力+2%\n生命值+3%	ATK +2%, DEF +2%\nHP +3%	攻撃力＋2%,防御力＋2%\n最大HP＋3%	공격력 +2%, 방어력 +2%\nHP +3%	ATK​ +2%​ DEF​ +2%\nHP​ +3%​	星落	星落	Starfall	スターフォール	유성	สตาร์ฟอลล์
104001019	104001	19	绯红武士			102@0.02;202@0.02;302@0.03			4105011;4105012;4105013;4105023;3000003	25;15;15;15;50000	250	1	攻击力+2%,防御力+2%\n生命值+3%	攻擊力+2%,防禦力+2%\n生命值+3%	ATK +2%, DEF +2%\nHP +3%	攻撃力＋2%,防御力＋2%\n最大HP＋3%	공격력 +2%, 방어력 +2%\nHP +3%	ATK​ +2%​ DEF​ +2%\nHP​ +3%​	星落	星落	Starfall	スターフォール	유성	สตาร์ฟอลล์
104001020	104001	20	绯红武士			1303@0.1		1	4105011;4105012;4105013;4105031;3000003	100;60;60;1;50000	1120	1	忍耐率+10%	忍耐率+10%	Endurance +10%	忍耐率＋10%	인내율 +10%	อัตราอดทน +10%	星落	星落	Starfall	スターフォール	유성	สตาร์ฟอลล์
102011001	102011	1	摇鳐心情				310201101		4105011;4105012;4105013;4105023;3000003	10;10;10;5;50000	800	1	[鳐摇雨]护盾量提高8%	[鰩搖雨]護盾量提高8%	[Marine Rain]: Shield +8%.	[レインシェイク]のシールド＋8%	[레인 쉐이커] 실드 +8%	[​กระเบน​สะบัด​ฝน​]​ ปริมาณ​โล่​ป้องกัน​เพิ่มขึ้น​ 8%​	仿生计划	仿生計畫	Bionic Project	バイオニック計画	바이오닉 프로젝트	แผนชีวจักรกล
102011002	102011	2	摇鳐心情			102@0.015;202@0.015;302@0.02			4105011;4105012;4105013;4105023;3000003	12;12;12;6;50000	160	1	攻击力+1.5%,防御力+1.5%\n生命值+2%	攻擊力+1.5%,防禦力+1.5%\n生命值+2%	ATK +1.5%, DEF +1.5%\nHP +2%	攻撃力＋1.5%,防御力＋1.5%\n最大HP＋2%	공격력 +1.5%, 방어력 +1.5%\nHP +2%	ATK​ +1.5%​ DEF​ +1.5%\nHP​ +2%​	仿生计划	仿生計畫	Bionic Project	バイオニック計画	바이오닉 프로젝트	แผนชีวจักรกล
102011003	102011	3	摇鳐心情			1303@0.1			4105011;4105012;4105013;4105023;3000003	14;14;14;7;50000	760	1	忍耐率+10%	忍耐率+10%	Endurance +10%	忍耐率＋10%	인내율 +10%	อัตราอดทน +10%	仿生计划	仿生計畫	Bionic Project	バイオニック計画	바이오닉 프로젝트	แผนชีวจักรกล
102011004	102011	4	摇鳐心情			102@0.015;202@0.015;302@0.02			4105011;4105012;4105013;4105023;3000003	16;16;16;8;50000	200	1	攻击力+1.5%,防御力+1.5%\n生命值+2%	攻擊力+1.5%,防禦力+1.5%\n生命值+2%	ATK +1.5%, DEF +1.5%\nHP +2%	攻撃力＋1.5%,防御力＋1.5%\n最大HP＋2%	공격력 +1.5%, 방어력 +1.5%\nHP +2%	ATK​ +1.5%​ DEF​ +1.5%\nHP​ +2%​	仿生计划	仿生計畫	Bionic Project	バイオニック計画	바이오닉 프로젝트	แผนชีวจักรกล
