ID	skinID	levelID	upProperty	upqualityItem	upqualityItemNum	status
11200801039	11200801	39	201@5.3	4104041;4104042;3000003	50;50;3120	1
11200801040	11200801	40	301@37.6	4104041;4104042;3000003	50;50;3180	1
11200801041	11200801	41	401@0.01	4104041;4104042;3000003	50;50;50;3240	1
11200801042	11200801	42	101@10.4	4104041;4104042;4104043;3000003	50;50;50;3300	1
11200801043	11200801	43	201@5.3	4104041;4104042;4104043;3000003	50;50;50;3360	1
11200801044	11200801	44	301@37.6	4104041;4104042;4104043;3000003	50;50;50;3420	1
11200801045	11200801	45	1602@0.018	4104041;4104042;4104043;3000003	50;50;50;3480	1
11200801046	11200801	46	101@10.4	4104041;4104042;4104043;3000003	50;50;50;3540	1
11200801047	11200801	47	201@5.3	4104041;4104042;4104043;3000003	50;50;50;3600	1
11200801048	11200801	48	301@37.6	4104041;4104042;4104043;3000003	50;50;50;3660	1
11200801049	11200801	49	2102@0.027	4104041;4104042;4104043;3000003	50;50;50;3720	1
11200801050	11200801	50	101@10.4	4104041;4104042;4104043;3000003	50;50;50;3780	1
11200801051	11200801	51	201@5.3	4104041;4104042;4104043;3000003	70;70;70;3840	1
11200801052	11200801	52	301@37.6	4104041;4104042;4104043;3000003	70;70;70;3900	1
11200801053	11200801	53	903@0.014	4104041;4104042;4104043;3000003	70;70;70;3960	1
11200801054	11200801	54	101@10.4	4104041;4104042;4104043;3000003	70;70;70;4020	1
11200801055	11200801	55	201@5.3	4104041;4104042;4104043;3000003	70;70;70;4080	1
11200801056	11200801	56	301@37.6	4104041;4104042;4104043;3000003	70;70;70;4140	1
11200801057	11200801	57	401@0.01	4104041;4104042;4104043;3000003	70;70;70;4200	1
11200801058	11200801	58	101@10.4	4104041;4104042;4104043;3000003	70;70;70;4260	1
11200801059	11200801	59	201@5.3	4104041;4104042;4104043;3000003	70;70;70;4320	1
11200801060	11200801	60	301@37.6	4104041;4104042;4104043;3000003	70;70;70;4380	1
11200899001	11200899	1	101@66.1;201@33.4;301@237.9;1303@0.015;2101@0.014;1602@0.027;2102@0.041			1
11200899002	11200899	2	101@13.9	4104041;3000003	20;1200	1
11200899003	11200899	3	201@7	4104041;3000003	20;1280	1
11200899004	11200899	4	301@50.1	4104041;3000003	20;1360	1
11200899005	11200899	5	1303@0.015	4104041;3000003	20;1440	1
11200899006	11200899	6	101@13.9	4104041;3000003	20;1520	1
11200899007	11200899	7	201@7	4104041;3000003	20;1600	1
11200899008	11200899	8	301@50.1	4104041;3000003	20;1680	1
11200899009	11200899	9	2101@0.014	4104041;3000003	20;1760	1
11200899010	11200899	10	101@13.9	4104041;3000003	20;1840	1
11200899011	11200899	11	201@7	4104041;3000003	40;1920	1
11200899012	11200899	12	301@50.1	4104041;3000003	40;2000	1
11200899013	11200899	13	1602@0.027	4104041;3000003	40;2080	1
11200899014	11200899	14	101@13.9	4104041;3000003	40;2160	1
11200899015	11200899	15	201@7	4104041;3000003	40;2240	1
11200899016	11200899	16	301@50.1	4104041;3000003	40;2320	1
11200899017	11200899	17	2102@0.041	4104041;3000003	40;2400	1
11200899018	11200899	18	101@13.9	4104041;3000003	40;2480	1
11200899019	11200899	19	201@7	4104041;3000003	40;2560	1
11200899020	11200899	20	301@50.1	4104041;3000003	40;2640	1
11200899021	11200899	21	1303@0.015	4104041;4104042;3000003	55;55;2720	1
11200899022	11200899	22	101@13.9	4104041;4104042;3000003	55;55;2800	1
11200899023	11200899	23	201@7	4104041;4104042;3000003	55;55;2880	1
11200899024	11200899	24	301@50.1	4104041;4104042;3000003	55;55;2960	1
11200899025	11200899	25	2101@0.014	4104041;4104042;3000003	55;55;3040	1
11200899026	11200899	26	101@13.9	4104041;4104042;3000003	55;55;3120	1
11200899027	11200899	27	201@7	4104041;4104042;3000003	55;55;3200	1
11200899028	11200899	28	301@50.1	4104041;4104042;3000003	55;55;3280	1
11200899029	11200899	29	1602@0.027	4104041;4104042;3000003	55;55;3360	1
11200899030	11200899	30	101@13.9	4104041;4104042;3000003	55;55;3440	1
11200899031	11200899	31	201@7	4104041;4104042;3000003	70;70;3520	1
11200899032	11200899	32	301@50.1	4104041;4104042;3000003	70;70;3600	1
11200899033	11200899	33	2102@0.041	4104041;4104042;3000003	70;70;3680	1
11200899034	11200899	34	101@13.9	4104041;4104042;3000003	70;70;3760	1
11200899035	11200899	35	201@7	4104041;4104042;3000003	70;70;3840	1
11200899036	11200899	36	301@50.1	4104041;4104042;3000003	70;70;3920	1
11200899037	11200899	37	1303@0.015	4104041;4104042;3000003	70;70;4000	1
11200899038	11200899	38	101@13.9	4104041;4104042;3000003	70;70;4080	1
11200899039	11200899	39	201@7	4104041;4104042;3000003	70;70;4160	1
11200899040	11200899	40	301@50.1	4104041;4104042;3000003	70;70;4240	1
11200899041	11200899	41	2101@0.014	4104041;4104042;4104043;3000003	70;70;70;4320	1
11200899042	11200899	42	101@13.9	4104041;4104042;4104043;3000003	70;70;70;4400	1
11200899043	11200899	43	201@7	4104041;4104042;4104043;3000003	70;70;70;4480	1
11200899044	11200899	44	301@50.1	4104041;4104042;4104043;3000003	70;70;70;4560	1
11200899045	11200899	45	1602@0.027	4104041;4104042;4104043;3000003	70;70;70;4640	1
11200899046	11200899	46	101@13.9	4104041;4104042;4104043;3000003	70;70;70;4720	1
11200899047	11200899	47	201@7	4104041;4104042;4104043;3000003	70;70;70;4800	1
11200899048	11200899	48	301@50.1	4104041;4104042;4104043;3000003	70;70;70;4880	1
11200899049	11200899	49	2102@0.041	4104041;4104042;4104043;3000003	70;70;70;4960	1
11200899050	11200899	50	101@13.9	4104041;4104042;4104043;3000003	70;70;70;5040	1
11200899051	11200899	51	201@7	4104041;4104042;4104043;3000003	90;90;90;5120	1
11200899052	11200899	52	301@50.1	4104041;4104042;4104043;3000003	90;90;90;5200	1
11200899053	11200899	53	1303@0.015	4104041;4104042;4104043;3000003	90;90;90;5280	1
11200899054	11200899	54	101@13.9	4104041;4104042;4104043;3000003	90;90;90;5360	1
11200899055	11200899	55	201@7	4104041;4104042;4104043;3000003	90;90;90;5440	1
11200899056	11200899	56	301@50.1	4104041;4104042;4104043;3000003	90;90;90;5520	1
11200899057	11200899	57	2101@0.014	4104041;4104042;4104043;3000003	90;90;90;5600	1
11200899058	11200899	58	101@13.9	4104041;4104042;4104043;3000003	90;90;90;5680	1
11200899059	11200899	59	201@7	4104041;4104042;4104043;3000003	90;90;90;5760	1
11200899060	11200899	60	301@50.1	4104041;4104042;4104043;3000003	90;90;90;5840	1
11200201001	11200201	1	101@44.5;201@16.6;301@124.8;703@0.033;401@0.01;1602@0.011;2102@0.011			1
11200201002	11200201	2	101@16.7	4104041;3000003	15;900	1
11200201003	11200201	3	201@6.2	4104041;3000003	15;960	1
11200201004	11200201	4	301@46.8	4104041;3000003	15;1020	1
11200201005	11200201	5	703@0.033	4104041;3000003	15;1080	1
11200201006	11200201	6	101@16.7	4104041;3000003	15;1140	1
11200201007	11200201	7	201@6.2	4104041;3000003	15;1200	1
11200201008	11200201	8	301@46.8	4104041;3000003	15;1260	1
11200201009	11200201	9	401@0.01	4104041;3000003	15;1320	1
11200201010	11200201	10	101@16.7	4104041;3000003	15;1380	1
11200201011	11200201	11	201@6.2	4104041;3000003	30;1440	1
11200201012	11200201	12	301@46.8	4104041;3000003	30;1500	1
11200201013	11200201	13	1602@0.011	4104041;3000003	30;1560	1
11200201014	11200201	14	101@16.7	4104041;3000003	30;1620	1
11200201015	11200201	15	201@6.2	4104041;3000003	30;1680	1
11200201016	11200201	16	301@46.8	4104041;3000003	30;1740	1
11200201017	11200201	17	2102@0.011	4104041;3000003	30;1800	1
11200201018	11200201	18	101@16.7	4104041;3000003	30;1860	1
11200201019	11200201	19	201@6.2	4104041;3000003	30;1920	1
11200201020	11200201	20	301@46.8	4104041;3000003	30;1980	1
11200201021	11200201	21	703@0.033	4104041;4104042;3000003	40;40;2040	1
11200201022	11200201	22	101@16.7	4104041;4104042;3000003	40;40;2100	1
11200201023	11200201	23	201@6.2	4104041;4104042;3000003	40;40;2160	1
11200201024	11200201	24	301@46.8	4104041;4104042;3000003	40;40;2220	1
11200201025	11200201	25	401@0.01	4104041;4104042;3000003	40;40;2280	1
11200201026	11200201	26	101@16.7	4104041;4104042;3000003	40;40;2340	1
11200201027	11200201	27	201@6.2	4104041;4104042;3000003	40;40;2400	1
11200201028	11200201	28	301@46.8	4104041;4104042;3000003	40;40;2460	1
11200201029	11200201	29	1602@0.011	4104041;4104042;3000003	40;40;2520	1
11200201030	11200201	30	101@16.7	4104041;4104042;3000003	40;40;2580	1
11200201031	11200201	31	201@6.2	4104041;4104042;3000003	50;50;2640	1
11200201032	11200201	32	301@46.8	4104041;4104042;3000003	50;50;2700	1
11200201033	11200201	33	2102@0.011	4104041;4104042;3000003	50;50;2760	1
11200201034	11200201	34	101@16.7	4104041;4104042;3000003	50;50;2820	1
11200201035	11200201	35	201@6.2	4104041;4104042;3000003	50;50;2880	1
11200201036	11200201	36	301@46.8	4104041;4104042;3000003	50;50;2940	1
11200201037	11200201	37	703@0.033	4104041;4104042;3000003	50;50;3000	1
11200201038	11200201	38	101@16.7	4104041;4104042;3000003	50;50;3060	1
11200201039	11200201	39	201@6.2	4104041;4104042;3000003	50;50;3120	1
11200201040	11200201	40	301@46.8	4104041;4104042;3000003	50;50;3180	1
11200201041	11200201	41	401@0.01	4104041;4104042;3000003	50;50;50;3240	1
11200201042	11200201	42	101@16.7	4104041;4104042;4104043;3000003	50;50;50;3300	1
11200201043	11200201	43	201@6.2	4104041;4104042;4104043;3000003	50;50;50;3360	1
11200201044	11200201	44	301@46.8	4104041;4104042;4104043;3000003	50;50;50;3420	1
11200201045	11200201	45	1602@0.011	4104041;4104042;4104043;3000003	50;50;50;3480	1
11200201046	11200201	46	101@16.7	4104041;4104042;4104043;3000003	50;50;50;3540	1
11200201047	11200201	47	201@6.2	4104041;4104042;4104043;3000003	50;50;50;3600	1
11200201048	11200201	48	301@46.8	4104041;4104042;4104043;3000003	50;50;50;3660	1
11200201049	11200201	49	2102@0.011	4104041;4104042;4104043;3000003	50;50;50;3720	1
11200201050	11200201	50	101@16.7	4104041;4104042;4104043;3000003	50;50;50;3780	1
11200201051	11200201	51	201@6.2	4104041;4104042;4104043;3000003	70;70;70;3840	1
11200201052	11200201	52	301@46.8	4104041;4104042;4104043;3000003	70;70;70;3900	1
11200201053	11200201	53	703@0.033	4104041;4104042;4104043;3000003	70;70;70;3960	1
11200201054	11200201	54	101@16.7	4104041;4104042;4104043;3000003	70;70;70;4020	1
11200201055	11200201	55	201@6.2	4104041;4104042;4104043;3000003	70;70;70;4080	1
11200201056	11200201	56	301@46.8	4104041;4104042;4104043;3000003	70;70;70;4140	1
11200201057	11200201	57	401@0.01	4104041;4104042;4104043;3000003	70;70;70;4200	1
11200201058	11200201	58	101@16.7	4104041;4104042;4104043;3000003	70;70;70;4260	1
11200201059	11200201	59	201@6.2	4104041;4104042;4104043;3000003	70;70;70;4320	1
11200201060	11200201	60	301@46.8	4104041;4104042;4104043;3000003	70;70;70;4380	1
11200299001	11200299	1	101@105.6;201@39.5;301@296.4;603@0.025;1203@0.012;1602@0.017;2102@0.017			1
11200299002	11200299	2	101@22.2	4104041;3000003	20;1200	1
11200299003	11200299	3	201@8.3	4104041;3000003	20;1280	1
11200299004	11200299	4	301@62.4	4104041;3000003	20;1360	1
11200299005	11200299	5	603@0.025	4104041;3000003	20;1440	1
11200299006	11200299	6	101@22.2	4104041;3000003	20;1520	1
11200299007	11200299	7	201@8.3	4104041;3000003	20;1600	1
11200299008	11200299	8	301@62.4	4104041;3000003	20;1680	1
11200299009	11200299	9	1203@0.012	4104041;3000003	20;1760	1
11200299010	11200299	10	101@22.2	4104041;3000003	20;1840	1
11200299011	11200299	11	201@8.3	4104041;3000003	40;1920	1
11200299012	11200299	12	301@62.4	4104041;3000003	40;2000	1
11200299013	11200299	13	1602@0.017	4104041;3000003	40;2080	1
11200299014	11200299	14	101@22.2	4104041;3000003	40;2160	1
11200299015	11200299	15	201@8.3	4104041;3000003	40;2240	1
11200299016	11200299	16	301@62.4	4104041;3000003	40;2320	1
11200299017	11200299	17	2102@0.017	4104041;3000003	40;2400	1
11200299018	11200299	18	101@22.2	4104041;3000003	40;2480	1
11200299019	11200299	19	201@8.3	4104041;3000003	40;2560	1
11200299020	11200299	20	301@62.4	4104041;3000003	40;2640	1
11200299021	11200299	21	603@0.025	4104041;4104042;3000003	55;55;2720	1
11200299022	11200299	22	101@22.2	4104041;4104042;3000003	55;55;2800	1
11200299023	11200299	23	201@8.3	4104041;4104042;3000003	55;55;2880	1
11200299024	11200299	24	301@62.4	4104041;4104042;3000003	55;55;2960	1
11200299025	11200299	25	1203@0.012	4104041;4104042;3000003	55;55;3040	1
11200299026	11200299	26	101@22.2	4104041;4104042;3000003	55;55;3120	1
11200299027	11200299	27	201@8.3	4104041;4104042;3000003	55;55;3200	1
11200299028	11200299	28	301@62.4	4104041;4104042;3000003	55;55;3280	1
11200299029	11200299	29	1602@0.017	4104041;4104042;3000003	55;55;3360	1
11200299030	11200299	30	101@22.2	4104041;4104042;3000003	55;55;3440	1
11200299031	11200299	31	201@8.3	4104041;4104042;3000003	70;70;3520	1
11200299032	11200299	32	301@62.4	4104041;4104042;3000003	70;70;3600	1
11200299033	11200299	33	2102@0.017	4104041;4104042;3000003	70;70;3680	1
11200299034	11200299	34	101@22.2	4104041;4104042;3000003	70;70;3760	1
11200299035	11200299	35	201@8.3	4104041;4104042;3000003	70;70;3840	1
11200299036	11200299	36	301@62.4	4104041;4104042;3000003	70;70;3920	1
11200299037	11200299	37	603@0.025	4104041;4104042;3000003	70;70;4000	1
11200299038	11200299	38	101@22.2	4104041;4104042;3000003	70;70;4080	1
11200299039	11200299	39	201@8.3	4104041;4104042;3000003	70;70;4160	1
11200299040	11200299	40	301@62.4	4104041;4104042;3000003	70;70;4240	1
11200299041	11200299	41	1203@0.012	4104041;4104042;4104043;3000003	70;70;70;4320	1
11200299042	11200299	42	101@22.2	4104041;4104042;4104043;3000003	70;70;70;4400	1
11200299043	11200299	43	201@8.3	4104041;4104042;4104043;3000003	70;70;70;4480	1
11200299044	11200299	44	301@62.4	4104041;4104042;4104043;3000003	70;70;70;4560	1
11200299045	11200299	45	1602@0.017	4104041;4104042;4104043;3000003	70;70;70;4640	1
11200299046	11200299	46	101@22.2	4104041;4104042;4104043;3000003	70;70;70;4720	1
11200299047	11200299	47	201@8.3	4104041;4104042;4104043;3000003	70;70;70;4800	1
11200299048	11200299	48	301@62.4	4104041;4104042;4104043;3000003	70;70;70;4880	1
11200299049	11200299	49	2102@0.017	4104041;4104042;4104043;3000003	70;70;70;4960	1
11200299050	11200299	50	101@22.2	4104041;4104042;4104043;3000003	70;70;70;5040	1
11200299051	11200299	51	201@8.3	4104041;4104042;4104043;3000003	90;90;90;5120	1
11200299052	11200299	52	301@62.4	4104041;4104042;4104043;3000003	90;90;90;5200	1
11200299053	11200299	53	603@0.025	4104041;4104042;4104043;3000003	90;90;90;5280	1
11200299054	11200299	54	101@22.2	4104041;4104042;4104043;3000003	90;90;90;5360	1
11200299055	11200299	55	201@8.3	4104041;4104042;4104043;3000003	90;90;90;5440	1
11200299056	11200299	56	301@62.4	4104041;4104042;4104043;3000003	90;90;90;5520	1
11200299057	11200299	57	1203@0.012	4104041;4104042;4104043;3000003	90;90;90;5600	1
11200299058	11200299	58	101@22.2	4104041;4104042;4104043;3000003	90;90;90;5680	1
11200299059	11200299	59	201@8.3	4104041;4104042;4104043;3000003	90;90;90;5760	1
11200299060	11200299	60	301@62.4	4104041;4104042;4104043;3000003	90;90;90;5840	1
11300801001	11300801	1	101@33.3;201@12.5;301@77.8;703@0.022;401@0.01;1602@0.011;2102@0.011			1
11300801002	11300801	2	101@12.5	4104041;3000003	15;900	1
11300801003	11300801	3	201@4.7	4104041;3000003	15;960	1
11300801004	11300801	4	301@29.2	4104041;3000003	15;1020	1
11300801005	11300801	5	703@0.022	4104041;3000003	15;1080	1
11300801006	11300801	6	101@12.5	4104041;3000003	15;1140	1
11300801007	11300801	7	201@4.7	4104041;3000003	15;1200	1
11300801008	11300801	8	301@29.2	4104041;3000003	15;1260	1
11300801009	11300801	9	401@0.01	4104041;3000003	15;1320	1
11300801010	11300801	10	101@12.5	4104041;3000003	15;1380	1
11300801011	11300801	11	201@4.7	4104041;3000003	30;1440	1
11300801012	11300801	12	301@29.2	4104041;3000003	30;1500	1
11300801013	11300801	13	1602@0.011	4104041;3000003	30;1560	1
11300801014	11300801	14	101@12.5	4104041;3000003	30;1620	1
11300801015	11300801	15	201@4.7	4104041;3000003	30;1680	1
11300801016	11300801	16	301@29.2	4104041;3000003	30;1740	1
11300801017	11300801	17	2102@0.011	4104041;3000003	30;1800	1
11300801018	11300801	18	101@12.5	4104041;3000003	30;1860	1
11300801019	11300801	19	201@4.7	4104041;3000003	30;1920	1
11300801020	11300801	20	301@29.2	4104041;3000003	30;1980	1
11300801021	11300801	21	703@0.022	4104041;4104042;3000003	40;40;2040	1
11300801022	11300801	22	101@12.5	4104041;4104042;3000003	40;40;2100	1
11300801023	11300801	23	201@4.7	4104041;4104042;3000003	40;40;2160	1
11300801024	11300801	24	301@29.2	4104041;4104042;3000003	40;40;2220	1
11300801025	11300801	25	401@0.01	4104041;4104042;3000003	40;40;2280	1
11300801026	11300801	26	101@12.5	4104041;4104042;3000003	40;40;2340	1
11300801027	11300801	27	201@4.7	4104041;4104042;3000003	40;40;2400	1
11300801028	11300801	28	301@29.2	4104041;4104042;3000003	40;40;2460	1
11300801029	11300801	29	1602@0.011	4104041;4104042;3000003	40;40;2520	1
11300801030	11300801	30	101@12.5	4104041;4104042;3000003	40;40;2580	1
11300801031	11300801	31	201@4.7	4104041;4104042;3000003	50;50;2640	1
11300801032	11300801	32	301@29.2	4104041;4104042;3000003	50;50;2700	1
11300801033	11300801	33	2102@0.011	4104041;4104042;3000003	50;50;2760	1
11300801034	11300801	34	101@12.5	4104041;4104042;3000003	50;50;2820	1
11300801035	11300801	35	201@4.7	4104041;4104042;3000003	50;50;2880	1
11300801036	11300801	36	301@29.2	4104041;4104042;3000003	50;50;2940	1
11300801037	11300801	37	703@0.022	4104041;4104042;3000003	50;50;3000	1
11300801038	11300801	38	101@12.5	4104041;4104042;3000003	50;50;3060	1
11300801039	11300801	39	201@4.7	4104041;4104042;3000003	50;50;3120	1
11300801040	11300801	40	301@29.2	4104041;4104042;3000003	50;50;3180	1
11300801041	11300801	41	401@0.01	4104041;4104042;3000003	50;50;50;3240	1
11300801042	11300801	42	101@12.5	4104041;4104042;4104043;3000003	50;50;50;3300	1
11300801043	11300801	43	201@4.7	4104041;4104042;4104043;3000003	50;50;50;3360	1
11300801044	11300801	44	301@29.2	4104041;4104042;4104043;3000003	50;50;50;3420	1
11300801045	11300801	45	1602@0.011	4104041;4104042;4104043;3000003	50;50;50;3480	1
11300801046	11300801	46	101@12.5	4104041;4104042;4104043;3000003	50;50;50;3540	1
11300801047	11300801	47	201@4.7	4104041;4104042;4104043;3000003	50;50;50;3600	1
11300801048	11300801	48	301@29.2	4104041;4104042;4104043;3000003	50;50;50;3660	1
11300801049	11300801	49	2102@0.011	4104041;4104042;4104043;3000003	50;50;50;3720	1
11300801050	11300801	50	101@12.5	4104041;4104042;4104043;3000003	50;50;50;3780	1
11300801051	11300801	51	201@4.7	4104041;4104042;4104043;3000003	70;70;70;3840	1
11300801052	11300801	52	301@29.2	4104041;4104042;4104043;3000003	70;70;70;3900	1
11300801053	11300801	53	703@0.022	4104041;4104042;4104043;3000003	70;70;70;3960	1
11300801054	11300801	54	101@12.5	4104041;4104042;4104043;3000003	70;70;70;4020	1
11300801055	11300801	55	201@4.7	4104041;4104042;4104043;3000003	70;70;70;4080	1
11300801056	11300801	56	301@29.2	4104041;4104042;4104043;3000003	70;70;70;4140	1
11300801057	11300801	57	401@0.01	4104041;4104042;4104043;3000003	70;70;70;4200	1
11300801058	11300801	58	101@12.5	4104041;4104042;4104043;3000003	70;70;70;4260	1
11300801059	11300801	59	201@4.7	4104041;4104042;4104043;3000003	70;70;70;4320	1
11300801060	11300801	60	301@29.2	4104041;4104042;4104043;3000003	70;70;70;4380	1
11300899001	11300899	1	101@79;201@29.6;301@184.7;603@0.017;1203@0.019;1602@0.017;2102@0.017			1
11300899002	11300899	2	101@16.6	4104041;3000003	20;1200	1
11300899003	11300899	3	201@6.2	4104041;3000003	20;1280	1
11300899004	11300899	4	301@38.9	4104041;3000003	20;1360	1
11300899005	11300899	5	603@0.017	4104041;3000003	20;1440	1
11300899006	11300899	6	101@16.6	4104041;3000003	20;1520	1
11300899007	11300899	7	201@6.2	4104041;3000003	20;1600	1
11300899008	11300899	8	301@38.9	4104041;3000003	20;1680	1
11300899009	11300899	9	1203@0.019	4104041;3000003	20;1760	1
11300899010	11300899	10	101@16.6	4104041;3000003	20;1840	1
11300899011	11300899	11	201@6.2	4104041;3000003	40;1920	1
11300899012	11300899	12	301@38.9	4104041;3000003	40;2000	1
11300899013	11300899	13	1602@0.017	4104041;3000003	40;2080	1
