id	type	target	attTypeId	num	status	dec	dec_zh_TW	dec_en_UK	dec_ja_JP	dec_ko_KR	dec_th_TH
4510	4	5100	301	4080	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4511	4	5110	301	4088	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4512	4	5120	301	4096	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4513	4	5130	301	4104	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4514	4	5140	301	4112	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4515	4	5150	301	4120	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4516	4	5160	301	4128	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4517	4	5170	301	4136	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4518	4	5180	301	4144	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4519	4	5190	301	4152	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4520	4	5200	301	4160	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4521	4	5210	301	4168	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4522	4	5220	301	4176	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4523	4	5230	301	4184	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4524	4	5240	301	4192	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4525	4	5250	301	4200	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4526	4	5260	301	4208	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4527	4	5270	301	4216	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4528	4	5280	301	4224	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4529	4	5290	301	4232	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4530	4	5300	301	4240	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4531	4	5310	301	4248	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4532	4	5320	301	4256	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4533	4	5330	301	4264	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4534	4	5340	301	4272	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4535	4	5350	301	4280	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4536	4	5360	301	4288	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4537	4	5370	301	4296	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4538	4	5380	301	4304	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4539	4	5390	301	4312	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4540	4	5400	301	4320	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4541	4	5410	301	4328	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4542	4	5420	301	4336	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4543	4	5430	301	4344	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4544	4	5440	301	4352	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4545	4	5450	301	4360	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4546	4	5460	301	4368	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4547	4	5470	301	4376	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4548	4	5480	301	4384	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4549	4	5490	301	4392	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4550	4	5500	301	4400	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4551	4	5510	301	4408	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4552	4	5520	301	4416	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4553	4	5530	301	4424	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4554	4	5540	301	4432	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4555	4	5550	301	4440	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4556	4	5560	301	4448	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4557	4	5570	301	4456	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4558	4	5580	301	4464	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4559	4	5590	301	4472	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4560	4	5600	301	4480	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4561	4	5610	301	4488	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4562	4	5620	301	4496	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4563	4	5630	301	4504	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4564	4	5640	301	4512	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4565	4	5650	301	4520	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4566	4	5660	301	4528	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4567	4	5670	301	4536	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4568	4	5680	301	4544	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4569	4	5690	301	4552	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4570	4	5700	301	4560	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4571	4	5710	301	4568	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4572	4	5720	301	4576	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4573	4	5730	301	4584	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4574	4	5740	301	4592	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4575	4	5750	301	4600	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4576	4	5760	301	4608	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4577	4	5770	301	4616	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4578	4	5780	301	4624	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4579	4	5790	301	4632	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4580	4	5800	301	4640	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4581	4	5810	301	4648	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4582	4	5820	301	4656	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4583	4	5830	301	4664	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4584	4	5840	301	4672	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4585	4	5850	301	4680	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4586	4	5860	301	4688	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4587	4	5870	301	4696	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4588	4	5880	301	4704	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4589	4	5890	301	4712	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4590	4	5900	301	4720	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4591	4	5910	301	4728	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4592	4	5920	301	4736	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4593	4	5930	301	4744	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4594	4	5940	301	4752	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4595	4	5950	301	4760	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4596	4	5960	301	4768	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4597	4	5970	301	4776	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4598	4	5980	301	4784	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4599	4	5990	301	4792	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
4600	4	6000	301	4800	1	时装升级总次数	時裝升級總次數	Outfits Upgraded	外観LvUP回数	스킨 레벨업 총 횟수	จำนวนการอัปเกรดคอสตูม
