id	storyId	groupId	people	headIcon	jumpId	choiceOneType	choiceOneId	choiceOneJumpId	choiceOneReward	choiceTwoType	choiceTwoId	choiceTwoJumpId	choiceTwoReward	choiceThreeType	choiceThreeId	choiceThreeJumpId	choiceThreeReward	rewardGroupId	end	status	name	name_zh_TW	name_en_UK	name_ja_JP	name_ko_KR	name_th_TH	desc	desc_zh_TW	desc_en_UK	desc_ja_JP	desc_ko_KR	desc_th_TH	choiceOne	choiceOne_zh_TW	choiceOne_en_UK	choiceOne_ja_JP	choiceOne_ko_KR	choiceOne_th_TH	choiceTwo	choiceTwo_zh_TW	choiceTwo_en_UK	choiceTwo_ja_JP	choiceTwo_ko_KR	choiceTwo_th_TH	choiceThree	choiceThree_zh_TW	choiceThree_en_UK	choiceThree_ja_JP	choiceThree_ko_KR	choiceThree_th_TH
336	37	6	1	18:guest_icon_03	7															1	列维	列維	Levi	レヴィ	레비	เลวี	带回家去吃的话……走到半路，就会被家附近的流浪猫洗劫一空的。	帶回家去吃的話……走到半路，就會被家附近的流浪貓洗劫一空的。	If I take it home... I'll be ambushed by the neighborhood strays halfway there. 	家に持ち帰ろうとするだろう？すると……途中で野良猫たちに持っていかれてしまうんだよ。	테이크아웃하면… 가져가는 도중에 집 근처의 길고양이들에게 다 털려버릴 거예요	ถ้า​เอา​กลับ​ไป​กินที่​บ้า​น.​..​ พอ​เดิน​ไป​ครึ่งทาง​ แมว​จร​จัดแถว​บ้าน​ก็​จะ​ปล้น​ไป​จน​หมด​																		
337	37	7	1	18:guest_icon_03	8															1	列维	列維	Levi	レヴィ	레비	เลวี	甚至有一次，连猫族的少女也……	甚至有一次，連貓族的少女也……	There was even one time when a young Felinian tried to... 	それがフェリニアンスの女の子だったこともある……	언제 한 번은 캣족 소녀에게까지 털려버린 적도 있답니다…	แถม​มี​ครั้ง​นึง​ แม้แต่​สาวน้อย​เผ่า​แมว​ก็​ยัง​...​																		
338	37	8	2		9															1	我	我	Me	私	나	ฉัน	看来列维先生很讨猫咪的喜欢呢。	看來列維先生很討貓咪的喜歡呢。	Seems that Mr. Levi is very popular with cats!	どうやらレヴィさんは猫に好かれるのがイヤみたいだね。	레비 씨는 고양이에게 아주 인기가 좋은 것 같네요	ดูเหมือน​คุณ​เล​วี​จะ​เป็นที่ชื่นชอบ​ของ​แมว​มาก​เลย​นะ​																		
339	37	9	1	18:guest_icon_03	10															1	列维	列維	Levi	レヴィ	레비	เลวี	其实我也非常喜欢猫咪。\n可是，唉……我担心养了它们，会把霉运传递过去。	其實我也非常喜歡貓咪。\n可是，唉……我擔心養了它們，會把黴運傳遞過去。	Actually, I'm also very fond of cats. But, well... I'm afraid that if I keep them, my bad luck might rub off on them.	本当はね、僕は猫が大好きなんだ。\nはぁ、でもね……僕が飼っていることで、猫たちに不運をもたらしてるんじゃないかって、心配になっちゃうんだよ。	사실 저도 고양이를 정말 좋아해요. 하지만, 에휴… 제가 키우게 되면 그들에게도 제 액운이 옮길까 봐 걱정되네요.	จริงๆ​ ผม​ก็​ชอบ​แมว​มาก​นะ​\nแต่ว่า​ เฮ้อ​...​ ผม​กลัว​ว่า​ถ้า​เลี้ยง​พวก​มัน​ จะ​ถ่ายทอด​ดวง​ซวย​ไป​ให้​																		
340	37	10	2		11															1	我	我	Me	私	나	ฉัน	但是能遇到真心喜欢它们的人类，也会成为「超幸运」小猫吧？	但是能遇到真心喜歡它們的人類，也會成為「超幸運」小貓吧？	But, if they meet humans who truly love them, they'll be "super lucky kitties," right?	でも、猫からしたら、本当に自分のことを好きでいてくれる人間に出会えることは「超ラッキー」になるんじゃ？	하지만 진심으로 고양이들을 좋아하는 사람을 만나게 된다면, 그 고양이들도 '초행운'의 소유자가 될 거예요, 그렇지 않을까요?	แต่​การ​ได้​เจ​อมนุษย์​ที่รัก​พวก​มัน​จริงๆ​ ก็​คง​ทำให้​กลายเป็น​แมว​น้อย​ที่​ "​โชคดี​สุด​ๆ​"​ เหมือนกัน​นะ​?​																		
341	37	11	1	18:guest_icon_03	12															1	列维	列維	Levi	レヴィ	레비	เลวี	好吧，或许等我工作再稳定一点……	好吧，或許等我工作再穩定一點……	Alright, maybe once my work is a bit more stable... 	ああ、もう少し仕事が安定したら……	좋아요, 아마 제 일이 좀 더 안정되면……	ก็ได้​ครับ​ บางที​รอ​ให้​งาน​มั่นคง​กว่า​นี้​อีกหน่อย​...​																		
342	37	12	1	18:guest_icon_03															1	1	列维	列維	Levi	レヴィ	레비	เลวี	请帮我再装两杯猫爪布丁吧。\n——得为被猫咪打劫做好准备才行啊。	請幫我再裝兩杯貓爪布丁吧。\n——得為被貓咪打劫做好準備才行啊。	Please prepare two more cups of Paw Pudding for me. Gotta be ready for the cat bandits.	肉球プリンをあと2つ追加で。\n猫に奪われても大丈夫なようにね。	고양이 발 푸딩 두개 더 포장해 주세요. 고양이들에게 털릴 준비를 해야겠어요.	ช่วย​ห่อ​พุดดิ้ง​รอย​อุ้งเท้า​แมว​เพิ่ม​อีก​สอง​ถ้วย​ครับ​\n—​ต้อง​เตรียมพร้อม​สำหรับ​การ​โดน​แมว​ปล้น​ด้วย​																		
343	38	1	1	18:guest_icon_03		3	5740003	2	2											1	列维	列維	Levi	レヴィ	레비	เลวี	唉……唉……	唉……唉……	Sigh…	はぁ……もう……	에휴… 에휴…	เฮ้อ... เฮ้อ...	来一份心碎甜甜圈	來一份心碎甜甜圈	One Heartbroken Donut	傷心ドーナツをお願い	상심의 도넛 하나 주세요	ขอ​โดนัท​อกหัก​หนึ่ง​ชิ้น​ครับ​												
344	38	2	1	18:guest_icon_03	3															1	列维	列維	Levi	レヴィ	레비	เลวี	虽然「心碎甜甜圈」本身也很美味。\n但作为情绪餐饮的效果，好像已经消失了……	雖然「心碎甜甜圈」本身也很美味。\n但作為情緒餐飲的效果，好像已經消失了……	While the Heartbroken Donut itself is tasty, its effectiveness as a Pathos Cuisine seems to have faded…	「傷心ドーナツ」か。これ自体は美味しいんだけど。\nパトス料理としての効果は消えてしまったようだね……	‘상심의 도넛’ 자체는 맛있긴 하지만, 이모션 푸드의 효과는 이미 사라진 것 같아요……	ถึง​ '​โดนัท​อกหัก​'​ จะ​อร่อย​ใน​ตัว​มัน​เอง​\nแต่​ผล​ใน​ฐานะ​อาหาร​อารมณ์​ ดูเหมือน​จะ​หาย​ไป​แล้ว​...​			Levi			Levi									While the Heartbroken Donut itself is tasty, its effectiveness as a Pathos Cuisine seems to have faded…			While​ the​ Heartbroken​ Donut​ itself​ is​ tasty,​ its​ effectiveness​ as​ a​ Pathos​ Cuisine​ seems​ to​ have​ faded…​
345	38	3	1	18:guest_icon_03	4															1	列维	列維	Levi	レヴィ	레비	เลวี	唉，果然是我心碎的频率太高了吗……	唉，果然是我心碎的頻率太高了嗎……	Sigh, perhaps because I have too much heartbreak... 	はぁ、やっぱり僕って傷心するのが多すぎるのかな……	아이, 역시 제가 상심하는 횟수가 너무 잦은 건지도요	เฮ้อ​ คง​เป็น​เพราะ​ผม​อกหัก​บ่อย​เกินไป​สิ​นะ​...​																		
346	38	4	2		5															1	我	我	Me	私	나	ฉัน	毕竟情绪餐饮只能起到辅助效果……不过列维先生遇到什么事了？	畢竟情緒餐飲只能起到輔助效果……不過列維先生遇到什麼事了？	After all, Pathos Cuisine can only provide support effects... But what's been bothering Mr. Levi?	結局のところ、パトス料理はサポート的な効果しかないからね……それにしても何があったの？	결국 이모션 푸드도 보조적인 효과만 있을 뿐이니……하지만 레비 씨, 무슨 일 있었나요?	ก็​นะ​ อาหาร​ปรับ​พา​โธส​ช่วย​เสริม​อารมณ์​ได้​เท่านั้น​...​ แต่ว่า​คุณ​เล​วี​เจอ​อะไร​มา​เหรอ​?​			Me			Me									After all, Pathos Cuisine can only provide support effects... But what's been bothering Mr. Levi?			After​ all,​ Pathos​ Cuisine​ can​ only​ provide​ support​ effects...​ But​ what's​ been​ bothering​ Mr.​ Levi?​
347	38	5	1	18:guest_icon_03	6															1	列维	列維	Levi	レヴィ	레비	เลวี	店长知道「夏日绵绵甜品店」吧？\n他们新上的「海岛椰风爆米花」是最近的大热门！	店長知道「夏日綿綿甜品店」吧？\n他們新上的「海島椰風爆米花」是最近的大熱門！	Manager, have you heard about the Summer Fluffy? Their new Island Coconut Popcorn is the latest hot item!	「サマーデザートショップ」は知ってるよね？\nそこの「アイランド・ココナッツ・ポップコーン」が最近大人気なんだ！	점장님, 「썸머 달콤 디저트」 가게에 대해 알고 계시죠? 그들의 신제품 ‘해변 코코넛 팝콘’이 최근에 대히트였거든요!	ผู้จัดการ​รู้จัก​ "ร้าน​ขนมหวาน​ซัมเมอร์ฟลัฟฟี"​ ใช่มั้ย​?​\n"ป๊อปคอร์น​ลมทะเล"​ เมนู​ใหม่​ของ​พวกเขา​กำลัง​ฮิต​มาก​เลย​!​																		
348	38	6	2		7															1	我	我	Me	私	나	ฉัน	确实很美味，小音……朋友，之前送来过一些。	確實很美味，小音……朋友，之前送來過一些。	Indeed, it's very delicious. My friend Poppy sent me some before. 	確かに美味しかったな。以前、イナ……友人が持って来てくれたんだ。	정말 맛있죠, 이나… 아니, 친구가 전에 좀 가져다줬었어요	อร่อย​มาก​เลย​ล่ะ​ อิ​นะ​...​ เพื่อน​ ฉัน​เคย​เอา​มา​ให้​บ้าง​																		
349	38	7	1	18:guest_icon_03	8															1	列维	列維	Levi	レヴィ	레비	เลวี	我也想要这样的朋友……这可是排队好久才能买到一小盒的限量款！	我也想要這樣的朋友……這可是排隊好久才能買到一小盒的限量款！	I want a friend like that... This is the kind of limited-edition item that you have to wait ages in line for!	僕もそんな友人が欲しいもんだよ……何時間も並んでやっと小さな箱一つしか買えないだなんて！	저도 그런 친구가 있으면 좋겠어요……이건 줄을 엄청나게 서야 겨우 한 상자를 살 수 있는 한정판이잖아요!	ผม​ก็​อยาก​มี​เพื่อน​แบบนี้​...​ นี่​มัน​ของ​จำกัด​ที่​ต้อง​ต่อ​คิว​ตั้ง​นาน​ถึง​จะ​ซื้อ​ได้​แค่​กล่อง​เล็ก​ๆ​ เอง​นะ​!​																		
