id	activityId	groupId	tagOr	tagClash	unlockTask	unlockTag	nextTag	tagScore	iconId	status	description	description_zh_TW	description_en_UK	description_ja_JP	description_ko_KR	description_th_TH
31201116	2	2120101	120106		0	0	31201120;31201121	20	183:astrict_prop_def_21	1	敌方防御力提升40%	敵方防禦力提升40%	Increases enemies' DEF by 40%.	敵の防御力＋40%	적 방어력 +40%	DEF​ ของ​ฝ่าย​ศัตรู​เพิ่มขึ้น​ 40%​
31201117	2	2120101	120106		0	0	31201120;31201121	20	183:astrict_prop_dur_21	1	敌方忍耐率提升25%	敵方忍耐率提升25%	Increases enemies' Endurance by 25%.	敵の忍耐率＋25%	적 인내율 +25%	อัตรา​อดทน​ของ​ฝ่าย​ศัตรู​เพิ่มขึ้น​ 25%​
31201118	2	2120101	120107		0	0	0	20	183:astrict_prop_atk_21	1	敌方攻击力提升20%	敵方攻擊力提升20%	Increases enemies' ATK by 20%.	敵の攻撃力＋20%	적 공격력 +20%	ATK​ ของ​ฝ่าย​ศัตรู​เพิ่มขึ้น​ 20%​
31201119	2	2120101	120107	120101	0	0	0	20	183:astrict_team_catos_01	1	禁止上阵主动猫球	禁止上陣主動貓球	Unable to deploy active Catos.	アクティブガトが出撃不可	액티브 냥냥볼 출전 금지	ห้าม​ใช้​แอ็ก​ที​ฟ​แค​ทบ​อล​เข้าร่วม​ต่อสู้​
31201120	2	2120101	120108		0	0	0	20	183:astrict_prop_hp_21	1	敌方生命值提升40%	敵方生命值提升40%	Increases enemies' HP by 40%.	敵のHP＋40%	적 HP +40%	HP​ ของ​ฝ่าย​ศัตรู​เพิ่มขึ้น​ 40%​
31201121	2	2120101	120108	120102	0	0	0	20	183:astrict_team_catos_02	1	禁止上阵被动猫球	禁止上陣被動貓球	Unable to deploy passive Catos.	パッシブガトが出撃不可	패시브 냥냥볼 출전 금지	ห้าม​ใช้​พาส​ซี​ฟ​แค​ทบ​อล​เข้าร่วม​ต่อสู้​
31201122	2	2120102		120103	1120201	-1	31201123;31201126	20	183:astrict_levl_summon_01	1	第二波战斗增加2名<头盔鼠>敌人	第二波戰鬥增加2名<頭盔鼠>敵人	Adds 2 <Helmeted Mouse> enemies in the second wave.	第2ウェーブで敵側に「ヘルメットマウス」が2体追加する	2페이즈 전투에서 <헬멧 쥐> 적 2마리 추가	ใน​การต่อสู้​เวฟ​ที่สอง​จะ​เพิ่ม​ศัตรู​ <​เฮล์ม​เมาส์​>​ 2​ ตัว​
31201123	2	2120102			0	0	31201124	10	183:astrict_prop_def_11	1	普通敌人防御力提升34%	普通敵人防禦力提升34%	Increases normal enemies' DEF by 34%.	ザコ敵の防御力＋34%	일반 몬스터 방어력 +34%	DEF​ ของ​ศัตรู​ทั่วไป​เพิ่มขึ้น​ 34%​
31201124	2	2120102			0	0	31201125	10	183:astrict_prop_hp_11	1	普通敌人生命值提升22%	普通敵人生命值提升22%	Increases normal enemies' HP by 22%.	ザコ敵のHP＋22%	일반 몬스터 HP +22%	HP​ ของ​ศัตรู​ทั่วไป​เพิ่มขึ้น​ 22%​
31201125	2	2120102			0	0	0	10	183:astrict_dmtp_bas_02	1	<头盔鼠>攻击时为目标施加2回合造成伤害降低10%	<頭盔鼠>攻擊時為目標施加2回合造成傷害降低10%	When <Helmeted Mouse> attacks, it reduces the target's DMG dealt by 10% for 2 turns.	「ヘルメットマウス」攻撃時、対象の与ダメージを10%ダウンさせる。2ターン持続	<헬멧 쥐> 공격 시 2턴 동안 목표에게 부여하는 대미지 -10%	เมื่อ​ <​เฮล์ม​เมาส์​>​ โจมตี​ ดา​เม​จ​ที่​เป้าหมาย​สร้าง​ขึ้น​จะ​ลดลง​ 10%​ เป็นเวลา​ 2​ เทิร์น​
31201126	2	2120102			0	0	31201127	10	183:astrict_prop_atk_11	1	普通敌人攻击力提升17%	普通敵人攻擊力提升17%	Increases normal enemies' ATK by 17%.	ザコ敵の防御力＋17%	일반 몬스터 방어력 +17%	ATK​ ของ​ศัตรู​ทั่วไป​เพิ่มขึ้น​ 17%​
31201127	2	2120102			0	0	31201128	10	183:astrict_ctl_sp_03	1	普通敌人开场获得1点奥义能量	普通敵人開場獲得1點奧義能量	Normal enemies start with 1 SP.	戦闘開始時、ザコ敵のSP＋1点	전장 오픈 시 일반 몬스터 필살기 게이지 1pt 획득	เมื่อ​เริ่ม​เกม​ศัตรู​ทั่วไป​จะ​ได้รับ​พลังงาน​อัล​ติ​เมท​ 1​ แต้ม​
31201128	2	2120102			0	0	0	10	183:astrict_dmtp_bas_01	1	<头盔鼠>攻击时为目标施加2回合受到伤害提升15%	<頭盔鼠>攻擊時為目標施加2回合受到傷害提升15%	When <Helmeted Mouse> attacks, it increases the target's DMG taken by 15% for 2 turns.	「ヘルメットマウス」攻撃時、対象の被ダメージを15%アップさせる。2ターン持続。	<헬멧 쥐> 공격 시 2턴 동안 목표에게 적용하는 대미지 -15% 	เมื่อ​ <​เฮล์ม​เมาส์​>​ โจมตี​ ดา​เม​จ​ที่​เป้าหมาย​สร้าง​ขึ้น​จะ​ลดลง​ 15%​ เป็นเวลา​ 2​ เทิร์น​
31201129	2	2120102		120103	1120201	-1	31201130;31201132	20	183:astrict_levl_summon_01	1	第二波战斗增加1名<海鸥流氓>敌人	第二波戰鬥增加1名<海鷗流氓>敵人	Adds 1 <Gull Gangster> enemy in the second wave.	ウエーブ2で敵側に「カモメ悪党」が1体追加する	2페이즈 전투에서 <갈매기 건달> 적 1마리 추가	ใน​การต่อสู้​เวฟ​ที่สอง​จะ​เพิ่ม​ศัตรู​ <​นก​นางนวล​จอม​ซ่า​>​ 1​ ตัว​
31201130	2	2120102			0	0	31201131	10	183:astrict_prop_reHeal_11	1	<海鸥流氓>受到治疗量提升50%	<海鷗流氓>受到治療量提升50%	<Gull Gangster> receives 50% more healing.	「カモメ悪党」の被回復効果＋50%	<갈매기 건달> 적용되는 치유 +50%	<​นก​นางนวล​จอม​ซ่า​>​ จะ​ได้รับ​ปริมาณ​การฟื้นฟู​เพิ่มขึ้น​ 50%​
31201131	2	2120102			0	0	31201134	10	183:astrict_dmtp_bas_02	1	<海鸥流氓>死亡后敌方全体获得1层受到伤害降低20%	<海鷗流氓>死亡後敵方全體獲得1層受到傷害降低20%	All enemies gain 1 stack of an effect that reduces their DMG taken by 20% when the <Gull Gangster> is defeated.	「カモメ悪党」死亡後、敵全員に「被ダメージ－20%」が1スタック付与される	<갈매기 건달> 사망 후 적 전체에게 적용되는 대미지 -20% 	 เมื่อ​ <​นก​นางนวล​จอม​ซ่า​>​ ถูก​กำจัด​ ฝ่าย​ศัตรู​ทั้งหมด​จะ​ได้รับ​ดา​เม​จล​ดล​ง​ 20%​ จำนวน​ 1​ ชั้น​
31201132	2	2120102			0	0	31201133	10	183:astrict_prop_reShi_01	1	<海鸥流氓>每回合开始时获得自身最大生命值15%的护盾	<海鷗流氓>每回合開始時獲得自身最大生命值15%的護盾	At the beginning of each turn, <Gull Gangster> gains a shield equal to 15% of its max HP.	ターン開始時、「カモメ悪党」は自身に最大HPの15%分のシールドを付与する	<갈매기 건달> 매 턴 시작 시 자신에게 최대 HP의 15%에 해당하는 실드 부여	เมื่อ​เริ่ม​ใน​แต่ละ​เทิร์น​ <​นก​นางนวล​จอม​ซ่า​>​ จะ​ได้รับ​โล่​ป้องกัน​ 15%​ ของ​ MaxHP​ ของ​ตนเอง​
31201133	2	2120102			0	0	31201134	10	183:astrict_dmtp_bas_01	1	<海鸥流氓>死亡后敌方全体获得1层造成伤害提升20%	<海鷗流氓>死亡後敵方全體獲得1層造成傷害提升20%	All enemies gain 1 stack of an effect that increases their DMG dealt by 20% when the <Gull Gangster> is defeated.	「カモメ悪党」死亡後、敵全員に「与ダメージ＋20%」が1スタック付与される	<갈매기 건달> 사망 후 적 전체가 부여하는 대미지 +20% 	 เมื่อ​ <​นก​นางนวล​จอม​ซ่า​>​ ถูก​กำจัด​ ฝ่าย​ศัตรู​ทั้งหมด​จะ​ได้รับ​ดา​เม​จ​เพิ่มขึ้น​ 20%​ จำนวน​ 1​ ชั้น​
31201134	2	2120102			0	0	0	10	183:astrict_bufcha_bufdis_02	1	首领敌人每回合清除自身1层减益状态	首領敵人每回合清除自身1層減益狀態	The boss removes 1 stack of debuff from themselves each turn.	毎ターン、ボスは自身にあるデバフを1スタック解除する	보스 몬스터는 턴당 자신의 디버프 1스택 해제	ใน​แต่ละ​เทิร์น​ ศัตรู​ระดับ​บอส​จะ​ลบล้าง​สถานะ​ดี​บัฟ​ให้​ตนเอง​ 1​ ชั้น​
31201135	2	2120103			1120301	-1	31201136;31201137	10	183:astrict_ctl_sp_02	1	第二波次开始时扣除我方全体1点奥义能量	第二波次開始時扣除我方全體1點奧義能量	Reduces all allies' SP by 1 at the start of the second wave.	ウエーブ2開始時、味方全員のSP－1点	2페이즈 시작 시 아군 전체의 필살기 게이지 1pt 감소	ใน​การต่อสู้​เวฟ​ที่สอง​จะ​หักลบ​พลังงาน​อัล​ติ​เมท​ของ​ฝ่าย​เรา​ทั้งหมด​จำนวน​ 1​ แต้ม​
31201136	2	2120103	120113		0	0	31201138;31201139	10	183:astrict_prop_atk_11	1	敌方攻击力提升15%	敵方攻擊力提升15%	Increases enemies' ATK by 15%.	敵の攻撃力＋15%	적 공격력 +15%	ATK​ ของ​ฝ่าย​ศัตรู​เพิ่มขึ้น​ 15%​
31201137	2	2120103	120113		0	0	31201138;31201139	10	183:astrict_prop_hp_11	1	敌方生命值提升30%	敵方生命值提升30%	Increases enemies' HP by 30%.	敵のHP＋30%	적 HP +30%	HP​ ของ​ศัตรู​เพิ่มขึ้น​ 30%​
31201138	2	2120103			0	0	31201140;31201141	20	183:astrict_comb_comb_02	1	敌方单位死亡时，我方全体受到自身最大生命值15%的伤害	敵方單位死亡時，我方全體受到自身最大生命值15%的傷害	When an enemy is defeated, all allies take DMG equal to 15% of their own max HP.	敵死亡時、味方全員は自身最大HPの15%分のダメージを受ける	적 1마리가 사망 시 아군 전체에게 자신의 최대 HP 15%에 해당하는 대미지 부여	เมื่อ​ศัตรู​ถูก​กำจัด​ ฝ่าย​เรา​ทั้งหมด​จะ​ได้รับ​ดา​เม​จ​ 15%​ ของ​ MaxHP​
31201139	2	2120103			0	0	31201142;31201143	20	183:astrict_bufcha_bufdis_02	1	每2回合驱散敌方全体1层减益效果	每2回合驅散敵方全體1層減益效果	Removes 1 stack of debuff from all enemies every 2 turns.	2ターンごとに、敵全員を対象としてデバフを1スタック解除する	적 전체에게 매 2턴 마다 디버프 효과 1스택 해제	ทุกๆ​ 2​ เทิร์น​ จะ​ลบล้าง​เอฟเฟกต์​ดี​บัฟ​ของ​ฝ่าย​ศัตรู​ทั้งหมด​จำนวน​ 1​ ชั้น​
31201140	2	2120103			0	0	31201144	10	183:astrict_dmtp_bas_01	1	我方战斗员击杀敌方时自身获得2回合受到伤害提升30%（上限1层）	我方戰鬥員擊殺敵方時自身獲得2回合受到傷害提升30%（上限1層）	After defeating an enemy, allied Combatants take 30% more damage for 2 turns (stacks once).	味方戦闘員は敵を撃破すると、自身の被ダメージ＋30%。2ターン持続(最大1スタックまで)	아군 전투원이 적 처치 시 2턴 동안 자신에게 적용되는 대미지 +30%(1스택 상한)	เมื่อ​ตัวละคร​ฝ่าย​เรา​กำจัด​ฝ่าย​ศัตรู​ ตนเอง​จะ​ได้รับ​ดา​เม​จ​เพิ่มขึ้น​ 30%​ เป็นเวลา​ 2​ เทิร์น​ (​จำกัด​ 1​ ชั้น​)​
31201141	2	2120103			0	0	31201144	10	183:astrict_dmtp_bas_01	1	我方战斗员击杀敌方时自身获得2回合造成伤害降低30%（上限1层）	我方戰鬥員擊殺敵方時自身獲得2回合造成傷害降低30%（上限1層）	After defeating an enemy, allied Combatants deal 30% reduced damage for 2 turns (stacks once).	味方戦闘員は敵を撃破すると、自身の与ダメージ－30%。2ターン持続(最大1スタックまで)	아군 전투원이 적 처치 시 2턴 동안 자신에게 적용되는 대미지 -30%(1스택 상한)	เมื่อ​ตัวละคร​ฝ่าย​เรา​กำจัด​ฝ่าย​ศัตรู​  ตนเอง​จะ​สร้าง​ดา​เม​จ​เพิ่มขึ้น​ 30%​ เป็นเวลา​ 2​ เทิร์น​ (​จำกัด​ 1​ ชั้น​)​
31201142	2	2120103			0	0	31201145	10	183:astrict_dmtp_bas_01	1	携带减益效果的我方单位受到伤害提升20%	攜帶減益效果的我方單位受到傷害提升20%	Debuffed allied units take 20% more damage.	デバフを持っている味方の被ダメージ＋20%	디버프 효과를 보유한 단일 아군에게 적용되는 대미지 +20%	ฝ่าย​เรา​ที่​ติด​เอฟเฟกต์​ดี​บัฟ​ จะ​ได้รับ​ดา​เม​จ​เพิ่มขึ้น​ 20%​
31201143	2	2120103			0	0	31201146	10	183:astrict_dmtp_bas_01	1	携带增益效果的敌方单位造成伤害提升20%	攜帶增益效果的敵方單位造成傷害提升20%	Buffed enemies deal 20% more damage.	バフを持っている敵の与ダメージ＋20%	디버프 효과를 보유한 단일 적이 부여하는 대미지 +20%	ฝ่าย​ศัตรู​ที่​มี​เอฟเฟกต์​บัฟ​ จะ​สร้าง​ดา​เม​จ​เพิ่มขึ้น​ 20%​
31201144	2	2120103			0	0	0	20	183:astrict_dmtp_bas_01	1	敌方单位血量低于30%时造成伤害提升30%	敵方單位血量低於30%時造成傷害提升30%	Enemies deal 30% more DMG when their HP is below 30%.	敵のHPが30%未満の場合、与ダメージ＋30%	단일 적의 HP가 30% 이하일 때 부여하는 대미지 +30%	เมื่อ​ฝ่าย​ศัตรู​มี​ HP​ ต่ำกว่า​ 30%​ จะ​สร้าง​ดา​เม​จ​เพิ่มขึ้น​ 30%​
