id	type	attAddTypeId	attAddNum	descOther	icon	addSkillId	star	exSkillId	exStar	effLogic	effScene	effShow	status	name	name_zh_TW	name_en_UK	name_ja_JP	name_ko_KR	name_th_TH	desc	desc_zh_TW	desc_en_UK	desc_ja_JP	desc_ko_KR	desc_th_TH
62904022	2				11:gift_icon_634022	10402202	2	10402202	1	1	2007;2008	1;4	1	病毒肆意	病毒肆意	Plague Unleashed	ウイルス	바이러스 폭주	แพร่โรคระบาด	防御相关能力降低效果提升至_#passive_passiveper_1_1_1_1_	防禦相關能力降低效果提升至_#passive_passiveper_1_1_1_1_	Increases the Defensive Stats Decrease effect to _#passive_passiveper_1_1_1_1_.	防御に関する能力減少効果が_#passive_passiveper_1_1_1_1_に上昇する。	방어 관련 속성 -_#passive_passiveper_1_1_1_1_	เอฟเฟกต์​ลด​ทักษะ​ที่​เกี่ยวข้อง​กับ​ DEF​ เพิ่มขึ้น​เป็น​ _#passive_passiveper_1_1_1_1_​
63904022	2				11:gift_icon_634022	10402202	3	10402202	2	1	2007;2008	1;4	1	病毒肆意	病毒肆意	Plague Unleashed	ウイルス	바이러스 폭주	แพร่โรคระบาด	防御相关能力降低效果提升至_#passive_passiveper_1_1_1_1_	防禦相關能力降低效果提升至_#passive_passiveper_1_1_1_1_	Increases the Defensive Stats Decrease effect to _#passive_passiveper_1_1_1_1_.	防御に関する能力減少効果が_#passive_passiveper_1_1_1_1_に上昇する。	방어 관련 속성 -_#passive_passiveper_1_1_1_1_	เอฟเฟกต์​ลด​ทักษะ​ที่​เกี่ยวข้อง​กับ​ DEF​ เพิ่มขึ้น​เป็น​ _#passive_passiveper_1_1_1_1_​
64904022	2				11:gift_icon_634022	10402202	4	10402202	3	1	2007;2008	1;4	1	病毒肆意	病毒肆意	Plague Unleashed	ウイルス	바이러스 폭주	แพร่โรคระบาด	防御相关能力降低效果提升至_#passive_passiveper_1_1_1_1_	防禦相關能力降低效果提升至_#passive_passiveper_1_1_1_1_	Increases the Defensive Stats Decrease effect to _#passive_passiveper_1_1_1_1_.	防御に関する能力減少効果が_#passive_passiveper_1_1_1_1_に上昇する。	방어 관련 속성 -_#passive_passiveper_1_1_1_1_	เอฟเฟกต์​ลด​ทักษะ​ที่​เกี่ยวข้อง​กับ​ DEF​ เพิ่มขึ้น​เป็น​ _#passive_passiveper_1_1_1_1_​
65904022	2				11:gift_icon_634022	10402202	5	10402202	4	1	2007;2008	1;4	1	病毒肆意	病毒肆意	Plague Unleashed	ウイルス	바이러스 폭주	แพร่โรคระบาด	防御相关能力降低效果提升至_#passive_passiveper_1_1_1_1_	防禦相關能力降低效果提升至_#passive_passiveper_1_1_1_1_	Increases the Defensive Stats Decrease effect to _#passive_passiveper_1_1_1_1_.	防御に関する能力減少効果が_#passive_passiveper_1_1_1_1_に上昇する。	방어 관련 속성 -_#passive_passiveper_1_1_1_1_	เอฟเฟกต์​ลด​ทักษะ​ที่​เกี่ยวข้อง​กับ​ DEF​ เพิ่มขึ้น​เป็น​ _#passive_passiveper_1_1_1_1_​
66904022	2				11:gift_icon_634022	10402202	6	10402202	5	1	2007;2008	1;4	1	病毒肆意	病毒肆意	Plague Unleashed	ウイルス	바이러스 폭주	แพร่โรคระบาด	防御相关能力降低效果提升至_#passive_passiveper_1_1_1_1_	防禦相關能力降低效果提升至_#passive_passiveper_1_1_1_1_	Increases the Defensive Stats Decrease effect to _#passive_passiveper_1_1_1_1_.	防御に関する能力減少効果が_#passive_passiveper_1_1_1_1_に上昇する。	방어 관련 속성 -_#passive_passiveper_1_1_1_1_	เอฟเฟกต์​ลด​ทักษะ​ที่​เกี่ยวข้อง​กับ​ DEF​ เพิ่มขึ้น​เป็น​ _#passive_passiveper_1_1_1_1_​
67904022	2				11:gift_icon_634022	10402202	7	10402202	6	1	2007;2008	1;4	1	病毒肆意	病毒肆意	Plague Unleashed	ウイルス	바이러스 폭주	แพร่โรคระบาด	防御相关能力降低效果提升至_#passive_passiveper_1_1_1_1_	防禦相關能力降低效果提升至_#passive_passiveper_1_1_1_1_	Increases the Defensive Stats Decrease effect to _#passive_passiveper_1_1_1_1_.	防御に関する能力減少効果が_#passive_passiveper_1_1_1_1_に上昇する。	방어 관련 속성 -_#passive_passiveper_1_1_1_1_	เอฟเฟกต์​ลด​ทักษะ​ที่​เกี่ยวข้อง​กับ​ DEF​ เพิ่มขึ้น​เป็น​ _#passive_passiveper_1_1_1_1_​
61904025	2				11:gift_icon_634025	10402501	1					1;3	1	坚守	堅守	Noble Stand	守る抜く	굳건한 수호	ยืนหยัด	每有1点奥义能量,自身最大生命值提升_#passive_passiveper_1_0_1_1_	每有1點奧義能量,自身最大生命值提升_#passive_passiveper_1_0_1_1_	Increases this Combatant's max HP by _#passive_passiveper_1_0_1_1_ for each SP they possess.	1点のSPごとに、自身の最大HP＋_#passive_passiveper_1_0_1_1_	필살기 게이지 1pt 추가 시마다, 자체 최대 HP +_#passive_passiveper_1_0_1_1_	พลังงาน​อัล​ติ​เมท​ทุกๆ​ 1​ แต้ม​ที่​มี​ จะ​เพิ่ม​ MaxHP​ ให้​ตนเอง​ _#passive_passiveper_1_0_1_1_​
62904025	2				11:gift_icon_634025	10402501	2	10402501	1			1;3	1	坚守	堅守	Noble Stand	守る抜く	굳건한 수호	ยืนหยัด	最大生命值提升效果提升至_#passive_passiveper_1_0_1_1_	最大生命值提升效果提升至_#passive_passiveper_1_0_1_1_	Increases the max HP Boost effect to _#passive_passiveper_1_0_1_1_.	最大HP増加効果が_#passive_passiveper_1_0_1_1_に上昇する。	최대 HP +_#passive_passiveper_1_0_1_1_	เอฟเฟกต์​เพิ่ม​ MaxHP​ เพิ่มขึ้น​เป็น​ _#passive_passiveper_1_0_1_1_​
63904025	2				11:gift_icon_634025	10402501	3	10402501	2			1;3	1	坚守	堅守	Noble Stand	守る抜く	굳건한 수호	ยืนหยัด	最大生命值提升效果提升至_#passive_passiveper_1_0_1_1_	最大生命值提升效果提升至_#passive_passiveper_1_0_1_1_	Increases the max HP Boost effect to _#passive_passiveper_1_0_1_1_.	最大HP増加効果が_#passive_passiveper_1_0_1_1_に上昇する。	최대 HP +_#passive_passiveper_1_0_1_1_	เอฟเฟกต์​เพิ่ม​ MaxHP​ เพิ่มขึ้น​เป็น​ _#passive_passiveper_1_0_1_1_​
64904025	2				11:gift_icon_634025	10402501	4	10402501	3			1;3	1	坚守	堅守	Noble Stand	守る抜く	굳건한 수호	ยืนหยัด	最大生命值提升效果提升至_#passive_passiveper_1_0_1_1_	最大生命值提升效果提升至_#passive_passiveper_1_0_1_1_	Increases the max HP Boost effect to _#passive_passiveper_1_0_1_1_.	最大HP増加効果が_#passive_passiveper_1_0_1_1_に上昇する。	최대 HP +_#passive_passiveper_1_0_1_1_	เอฟเฟกต์​เพิ่ม​ MaxHP​ เพิ่มขึ้น​เป็น​ _#passive_passiveper_1_0_1_1_​
65904025	2				11:gift_icon_634025	10402501	5	10402501	4			1;3	1	坚守	堅守	Noble Stand	守る抜く	굳건한 수호	ยืนหยัด	最大生命值提升效果提升至_#passive_passiveper_1_0_1_1_	最大生命值提升效果提升至_#passive_passiveper_1_0_1_1_	Increases the max HP Boost effect to _#passive_passiveper_1_0_1_1_.	最大HP増加効果が_#passive_passiveper_1_0_1_1_に上昇する。	최대 HP +_#passive_passiveper_1_0_1_1_	เอฟเฟกต์​เพิ่ม​ MaxHP​ เพิ่มขึ้น​เป็น​ _#passive_passiveper_1_0_1_1_​
66904025	2				11:gift_icon_634025	10402501	6	10402501	5			1;3	1	坚守	堅守	Noble Stand	守る抜く	굳건한 수호	ยืนหยัด	最大生命值提升效果提升至_#passive_passiveper_1_0_1_1_	最大生命值提升效果提升至_#passive_passiveper_1_0_1_1_	Increases the max HP Boost effect to _#passive_passiveper_1_0_1_1_.	最大HP増加効果が_#passive_passiveper_1_0_1_1_に上昇する。	최대 HP +_#passive_passiveper_1_0_1_1_	เอฟเฟกต์​เพิ่ม​ MaxHP​ เพิ่มขึ้น​เป็น​ _#passive_passiveper_1_0_1_1_​
67904025	2				11:gift_icon_634025	10402501	7	10402501	6			1;3	1	坚守	堅守	Noble Stand	守る抜く	굳건한 수호	ยืนหยัด	最大生命值提升效果提升至_#passive_passiveper_1_0_1_1_	最大生命值提升效果提升至_#passive_passiveper_1_0_1_1_	Increases the max HP Boost effect to _#passive_passiveper_1_0_1_1_.	最大HP増加効果が_#passive_passiveper_1_0_1_1_に上昇する。	최대 HP +_#passive_passiveper_1_0_1_1_	เอฟเฟกต์​เพิ่ม​ MaxHP​ เพิ่มขึ้น​เป็น​ _#passive_passiveper_1_0_1_1_​
61904026	2				11:gift_icon_634026	10402602	1					1;3	1	护卫	護衛	Safeguard	ガード	가드	พิทักษ์คาบสมุทร	所有红色情绪友方防御力提升_#passive_passiveper_1_1_1_1_	所有紅色情緒友方防禦力提升_#passive_passiveper_1_1_1_1_	Increases the DEF of all allies with Red Pathos by _#passive_passiveper_1_1_1_1_.	レッド属性の味方全体の防御力＋_#passive_passiveper_1_1_1_1_	아군 레드 이모션 전투원의 방어력 +_#passive_passiveper_1_1_1_1_	DEF​ ของ​ตัวละคร​พา​โธส​สีแดง​ฝ่าย​เรา​ทั้งหมด​เพิ่มขึ้น​ _#passive_passiveper_1_1_1_1_​
62904026	2				11:gift_icon_634026	10402602	2	10402602	1			1;3	1	护卫	護衛	Safeguard	ガード	가드	พิทักษ์คาบสมุทร	防御力提升效果提升至_#passive_passiveper_1_1_1_1_	防禦力提升效果提升至_#passive_passiveper_1_1_1_1_	Increases the DEF Boost effect to _#passive_passiveper_1_1_1_1_.	防御力アップ効果が_#passive_passiveper_1_1_1_1_に上昇する。	방어력 +_#passive_passiveper_1_1_1_1_	เอฟเฟกต์​เพิ่ม​ DEF​ เพิ่มขึ้น​เป็น​ _#passive_passiveper_1_1_1_1_​
63904026	2				11:gift_icon_634026	10402602	3	10402602	2			1;3	1	护卫	護衛	Safeguard	ガード	가드	พิทักษ์คาบสมุทร	防御力提升效果提升至_#passive_passiveper_1_1_1_1_	防禦力提升效果提升至_#passive_passiveper_1_1_1_1_	Increases the DEF Boost effect to _#passive_passiveper_1_1_1_1_.	防御力アップ効果が_#passive_passiveper_1_1_1_1_に上昇する。	방어력 +_#passive_passiveper_1_1_1_1_	เอฟเฟกต์​เพิ่ม​ DEF​ เพิ่มขึ้น​เป็น​ _#passive_passiveper_1_1_1_1_​
64904026	2				11:gift_icon_634026	10402602	4	10402602	3			1;3	1	护卫	護衛	Safeguard	ガード	가드	พิทักษ์คาบสมุทร	防御力提升效果提升至_#passive_passiveper_1_1_1_1_	防禦力提升效果提升至_#passive_passiveper_1_1_1_1_	Increases the DEF Boost effect to _#passive_passiveper_1_1_1_1_.	防御力アップ効果が_#passive_passiveper_1_1_1_1_に上昇する。	방어력 +_#passive_passiveper_1_1_1_1_	เอฟเฟกต์​เพิ่ม​ DEF​ เพิ่มขึ้น​เป็น​ _#passive_passiveper_1_1_1_1_​
65904026	2				11:gift_icon_634026	10402602	5	10402602	4			1;3	1	护卫	護衛	Safeguard	ガード	가드	พิทักษ์คาบสมุทร	防御力提升效果提升至_#passive_passiveper_1_1_1_1_	防禦力提升效果提升至_#passive_passiveper_1_1_1_1_	Increases the DEF Boost effect to _#passive_passiveper_1_1_1_1_.	防御力アップ効果が_#passive_passiveper_1_1_1_1_に上昇する。	방어력 +_#passive_passiveper_1_1_1_1_	เอฟเฟกต์​เพิ่ม​ DEF​ เพิ่มขึ้น​เป็น​ _#passive_passiveper_1_1_1_1_​
66904026	2				11:gift_icon_634026	10402602	6	10402602	5			1;3	1	护卫	護衛	Safeguard	ガード	가드	พิทักษ์คาบสมุทร	防御力提升效果提升至_#passive_passiveper_1_1_1_1_	防禦力提升效果提升至_#passive_passiveper_1_1_1_1_	Increases the DEF Boost effect to _#passive_passiveper_1_1_1_1_.	防御力アップ効果が_#passive_passiveper_1_1_1_1_に上昇する。	방어력 +_#passive_passiveper_1_1_1_1_	เอฟเฟกต์​เพิ่ม​ DEF​ เพิ่มขึ้น​เป็น​ _#passive_passiveper_1_1_1_1_​
67904026	2				11:gift_icon_634026	10402602	7	10402602	6			1;3	1	护卫	護衛	Safeguard	ガード	가드	พิทักษ์คาบสมุทร	防御力提升效果提升至_#passive_passiveper_1_1_1_1_	防禦力提升效果提升至_#passive_passiveper_1_1_1_1_	Increases the DEF Boost effect to _#passive_passiveper_1_1_1_1_.	防御力アップ効果が_#passive_passiveper_1_1_1_1_に上昇する。	방어력 +_#passive_passiveper_1_1_1_1_	เอฟเฟกต์​เพิ่ม​ DEF​ เพิ่มขึ้น​เป็น​ _#passive_passiveper_1_1_1_1_​
61904031	2				11:gift_icon_634031	10403102	1					1;3	1	钢铁之躯	鋼鐵之軀	Steelforged Stance	鋼鉄の体	아이언 바디	กายาเหล็ก	每回合开始时，自身忍耐率提升_#passive_passiveper_1_1_1_1_（可叠加，最高_#stackmax_num_1_0_1_层）	每回合開始時，自身忍耐率提升_#passive_passiveper_1_1_1_1_（可疊加，最高_#stackmax_num_1_0_1_層）	At the beginning of each turn, increases this Combatant's Endurance by _#passive_passiveper_1_1_1_1_ (stacks up to _#stackmax_num_1_0_1_ time(s)).	ターン開始時、自身の忍耐率＋_#passive_passiveper_1_1_1_1_（最大_#stackmax_num_1_0_1_スタック）	매 턴 시작 시, 자체 인내율 +_#passive_passiveper_1_1_1_1_(최대 _#stackmax_num_1_0_1_ 스택 중첩 가능)	เมื่อ​เริ่ม​แต่ละ​เทิร์น​ จะ​เพิ่ม​อัตรา​อดทน​ให้​ตนเอง​ขึ้น​ _#passive_passiveper_1_1_1_1_​ (​ซ้อนทับ​ได้​สูงสุด​ _#stackmax_num_1_0_1_​ ชั้น​)​
62904031	2				11:gift_icon_634031	10403102	2	10403102	1			1;3	1	钢铁之躯	鋼鐵之軀	Steelforged Stance	鋼鉄の体	아이언 바디	กายาเหล็ก	忍耐率提升效果提升至_#passive_passiveper_1_1_1_1_	忍耐率提升效果提升至_#passive_passiveper_1_1_1_1_	Increases the Endurance Boost effect to _#passive_passiveper_1_1_1_1_.	忍耐率アップ効果が_#passive_passiveper_1_1_1_1_に上昇する。	인내율 +_#passive_passiveper_1_1_1_1_	เอฟเฟกต์​เพิ่ม​อัตรา​อดทน​เพิ่มขึ้น​เป็น​ _#passive_passiveper_1_1_1_1_​
63904031	2				11:gift_icon_634031	10403102	3	10403102	2			1;3	1	钢铁之躯	鋼鐵之軀	Steelforged Stance	鋼鉄の体	아이언 바디	กายาเหล็ก	忍耐率提升效果提升至_#passive_passiveper_1_1_1_1_	忍耐率提升效果提升至_#passive_passiveper_1_1_1_1_	Increases the Endurance Boost effect to _#passive_passiveper_1_1_1_1_.	忍耐率アップ効果が_#passive_passiveper_1_1_1_1_に上昇する。	인내율 +_#passive_passiveper_1_1_1_1_	เอฟเฟกต์​เพิ่ม​อัตรา​อดทน​เพิ่มขึ้น​เป็น​ _#passive_passiveper_1_1_1_1_​
64904031	2				11:gift_icon_634031	10403102	4	10403102	3			1;3	1	钢铁之躯	鋼鐵之軀	Steelforged Stance	鋼鉄の体	아이언 바디	กายาเหล็ก	忍耐率提升效果提升至_#passive_passiveper_1_1_1_1_	忍耐率提升效果提升至_#passive_passiveper_1_1_1_1_	Increases the Endurance Boost effect to _#passive_passiveper_1_1_1_1_.	忍耐率アップ効果が_#passive_passiveper_1_1_1_1_に上昇する。	인내율 +_#passive_passiveper_1_1_1_1_	เอฟเฟกต์​เพิ่ม​อัตรา​อดทน​เพิ่มขึ้น​เป็น​ _#passive_passiveper_1_1_1_1_​
65904031	2				11:gift_icon_634031	10403102	5	10403102	4			1;3	1	钢铁之躯	鋼鐵之軀	Steelforged Stance	鋼鉄の体	아이언 바디	กายาเหล็ก	忍耐率提升效果提升至_#passive_passiveper_1_1_1_1_	忍耐率提升效果提升至_#passive_passiveper_1_1_1_1_	Increases the Endurance Boost effect to _#passive_passiveper_1_1_1_1_.	忍耐率アップ効果が_#passive_passiveper_1_1_1_1_に上昇する。	인내율 +_#passive_passiveper_1_1_1_1_	เอฟเฟกต์​เพิ่ม​อัตรา​อดทน​เพิ่มขึ้น​เป็น​ _#passive_passiveper_1_1_1_1_​
