id	groupId	place	unlockPlace	levelList	hardLevel1	hardLevel2	starCondition	starConditionNum	starConditionRound	fristRewards	fristRewardsNum	hardRewards1	hardRewardsNum1	hardRewards2	hardRewardsNum2	status	name	name_zh_TW	name_en_UK	name_ja_JP	name_ko_KR	name_th_TH
2118009	118	9	2118008	92817;92818			300;300;200	0;0;0	12;18;0	4100032;5112001;4105023;3000003	2;60;9;45000					1	蜜罐·九	蜜罐·九	Honeypot IX	ハニーポットⅨ	허니IX	โถน้ำผึ้ง·9
2118010	118	10	2118009	92819;92820			300;300;200	0;0;0	12;18;0	4100032;5112001;4105023;3000003	2;70;10;50000					1	蜜罐·十	蜜罐·十	Honeypot X	ハニーポットⅩ	허니X	โถน้ำผึ้ง·10
2218001	218	1	0	92831;92832			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	5;50;5;50000					1	困难·蜜罐·一	困難·蜜罐·一	Hard (Honeypot) I	困難・ハニーポットⅠ	허니·하드I 	ยาก·โถน้ำผึ้ง·1
2218002	218	2	0	92833;92834			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	5;55;5;60000					1	困难·蜜罐·二	困難·蜜罐·二	Hard (Honeypot) II	困難・ハニーポットⅡ	허니·하드II 	ยาก·โถน้ำผึ้ง·2
2218003	218	3	0	92835;92836			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	5;60;5;70000					1	困难·蜜罐·三	困難·蜜罐·三	Hard (Honeypot) III	困難・ハニーポットⅢ	허니·하드III 	ยาก·โถน้ำผึ้ง·3
2218004	218	4	0	92837;92838			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	5;65;10;80000					1	困难·蜜罐·四	困難·蜜罐·四	Hard (Honeypot) IV	困難・ハニーポットⅣ	허니·하드IV	ยาก·โถน้ำผึ้ง·4
2218005	218	5	0	92839;92840			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	5;70;10;90000					1	困难·蜜罐·五	困難·蜜罐·五	Hard (Honeypot) V	困難・ハニーポットⅤ	허니·하드V	ยาก·โถน้ำผึ้ง·5
2218006	218	6	0	92841;92842			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	5;75;10;100000					1	困难·蜜罐·六	困難·蜜罐·六	Hard (Honeypot) VI	困難・ハニーポットⅥ	허니·하드VI 	ยาก·โถน้ำผึ้ง·6
2218007	218	7	2218006	92843;92844			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	5;80;20;110000					1	困难·蜜罐·七	困難·蜜罐·七	Hard (Honeypot) VII	困難・ハニーポットⅦ	허니·하드VII 	ยาก·โถน้ำผึ้ง·7
2218008	218	8	2218007	92845;92846			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	5;85;20;120000					1	困难·蜜罐·八	困難·蜜罐·八	Hard (Honeypot) VIII	困難・ハニーポットⅧ	허니·하드VIII 	ยาก·โถน้ำผึ้ง·8
2218009	218	9	2218008	92847;92848			300;300;200	0;0;0	12;18;0	4100032;5112001;4105023;3000003	5;90;20;130000					1	困难·蜜罐·九	困難·蜜罐·九	Hard (Honeypot) IX	困難・ハニーポットⅨ	허니·하드IX	ยาก·โถน้ำผึ้ง·9
2218010	218	10	2218009	92849;92850			300;300;200	0;0;0	12;18;0	4100032;5112001;4105023;3000003	5;100;30;150000					1	困难·蜜罐·十	困難·蜜罐·十	Hard (Honeypot) X	困難・ハニーポットⅩ	허니·하드X	ยาก·โถน้ำผึ้ง·10
2318001	318	1	0	92861;92862			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	5;50;5;50000					1	绝境·蜜罐·一	絕境·蜜罐·一	Abyssal (Honeypot) I	絶境・ハニーポットⅠ	허니·인페르노I 	วิกฤต·โถน้ำผึ้ง·1
2318002	318	2	0	92863;92864			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	5;55;5;60000					1	绝境·蜜罐·二	絕境·蜜罐·二	Abyssal (Honeypot) II	絶境・ハニーポットⅡ	허니·인페르노II 	วิกฤต·โถน้ำผึ้ง·2
2318003	318	3	0	92865;92866			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	5;60;5;70000					1	绝境·蜜罐·三	絕境·蜜罐·三	Abyssal (Honeypot) III	絶境・ハニーポットⅢ	허니·인페르노III 	วิกฤต·โถน้ำผึ้ง·3
2318004	318	4	0	92867;92868			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	5;65;10;80000					1	绝境·蜜罐·四	絕境·蜜罐·四	Abyssal (Honeypot) IV	絶境・ハニーポットⅣ	허니·인페르노IV	วิกฤต·โถน้ำผึ้ง·4
2318005	318	5	0	92869;92870			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	5;70;10;90000					1	绝境·蜜罐·五	絕境·蜜罐·五	Abyssal (Honeypot) V	絶境・ハニーポットⅤ	허니·인페르노V	วิกฤต·โถน้ำผึ้ง·5
2318006	318	6	0	92871;92872			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	5;75;10;100000					1	绝境·蜜罐·六	絕境·蜜罐·六	Abyssal (Honeypot) VI	絶境・ハニーポットⅥ	허니·인페르노VI 	วิกฤต·โถน้ำผึ้ง·6
2318007	318	7	2318006	92873;92874			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	5;80;20;110000					1	绝境·蜜罐·七	絕境·蜜罐·七	Abyssal (Honeypot) VII	絶境・ハニーポットⅦ	허니·인페르노VII 	วิกฤต·โถน้ำผึ้ง·7
2318008	318	8	2318007	92875;92876			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	5;85;20;120000					1	绝境·蜜罐·八	絕境·蜜罐·八	Abyssal (Honeypot) VIII	絶境・ハニーポットⅧ	허니·인페르노VIII 	วิกฤต·โถน้ำผึ้ง·8
2318009	318	9	2318008	92877;92878			300;300;200	0;0;0	12;18;0	4100032;5112001;4105023;3000003	5;90;20;130000					1	绝境·蜜罐·九	絕境·蜜罐·九	Abyssal (Honeypot) IX	絶境・ハニーポットⅨ	허니·인페르노IX	วิกฤต·โถน้ำผึ้ง·9
2318010	318	10	2318009	92879;92880			300;300;200	0;0;0	12;18;0	4100032;5112001;4105023;3000003	5;100;30;150000					1	绝境·蜜罐·十	絕境·蜜罐·十	Abyssal (Honeypot) X	絶境・ハニーポットⅩ	허니·인페르노X	วิกฤต·โถน้ำผึ้ง·10
2119001	119	1	0	92901;92902			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	2;20;1;5000					1	无音·一	無音·一	Silence I	無音Ⅰ	무음·1	เงียบงัน·1
2119002	119	2	0	92903;92904			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	2;25;2;10000					1	无音·二	無音·二	Silence II	無音Ⅱ	무음·2	เงียบงัน·2
2119003	119	3	0	92905;92906			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	2;30;3;15000					1	无音·三	無音·三	Silence III	無音Ⅲ	무음·3	เงียบงัน·3
2119004	119	4	0	92907;92908			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	2;35;4;20000					1	无音·四	無音·四	Silence IV	無音Ⅳ	무음·4	เงียบงัน·4
2119005	119	5	0	92909;92910			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	2;40;5;25000					1	无音·五	無音·五	Silence V	無音Ⅴ	무음·5	เงียบงัน·5
2119006	119	6	0	92911;92912			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	2;45;6;30000					1	无音·六	無音·六	Silence VI	無音Ⅵ	무음·6	เงียบงัน·6
2119007	119	7	0	92913;92914			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	2;50;7;35000					1	无音·七	無音·七	Silence VII	無音Ⅶ	무음·7	เงียบงัน·7
2119008	119	8	0	92915;92916			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	2;55;8;40000					1	无音·八	無音·八	Silence VIII	無音Ⅷ	무음·8	เงียบงัน·8
2119009	119	9	0	92917;92918			300;300;200	0;0;0	12;18;0	4100032;5112001;4105023;3000003	2;60;9;45000					1	无音·九	無音·九	Silence IX	無音Ⅸ	무음·9	เงียบงัน·9
2119010	119	10	2119009	92919;92920			300;300;200	0;0;0	12;18;0	4100032;5112001;4105023;3000003	2;70;10;50000					1	无音·十	無音·十	Silence X	無音Ⅹ	무음·10	เงียบงัน·10
2219001	219	1	0	92931;92932			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	5;50;5;50000					1	困难·无音·一	困難·無音·一	Hard (Silence) I	困難・無音Ⅰ	어려움·무음·1	ยาก·เงียบงัน·1
2219002	219	2	0	92933;92934			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	5;55;5;60000					1	困难·无音·二	困難·無音·二	Hard (Silence) II	困難・無音Ⅱ	어려움·무음·2	ยาก·เงียบงัน·2
2219003	219	3	0	92935;92936			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	5;60;5;70000					1	困难·无音·三	困難·無音·三	Hard (Silence) III	困難・無音Ⅲ	어려움·무음·3	ยาก·เงียบงัน·3
2219004	219	4	0	92937;92938			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	5;65;10;80000					1	困难·无音·四	困難·無音·四	Hard (Silence) IV	困難・無音Ⅳ	어려움·무음·4	ยาก·เงียบงัน·4
2219005	219	5	0	92939;92940			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	5;70;10;90000					1	困难·无音·五	困難·無音·五	Hard (Silence) V	困難・無音Ⅴ	어려움·무음·5	ยาก·เงียบงัน·5
2219006	219	6	0	92941;92942			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	5;75;10;100000					1	困难·无音·六	困難·無音·六	Hard (Silence) VI	困難・無音Ⅵ	어려움·무음·6	ยาก·เงียบงัน·6
2219007	219	7	2219006	92943;92944			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	5;80;20;110000					1	困难·无音·七	困難·無音·七	Hard (Silence) VII	困難・無音Ⅶ	어려움·무음·7	ยาก·เงียบงัน·7
2219008	219	8	2219007	92945;92946			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	5;85;20;120000					1	困难·无音·八	困難·無音·八	Hard (Silence) VIII	困難・無音Ⅷ	어려움·무음·8	ยาก·เงียบงัน·8
2219009	219	9	2219008	92947;92948			300;300;200	0;0;0	12;18;0	4100032;5112001;4105023;3000003	5;90;20;130000					1	困难·无音·九	困難·無音·九	Hard (Silence) IX	困難・無音Ⅸ	어려움·무음·9	ยาก·เงียบงัน·9
2219010	219	10	2219009	92949;92950			300;300;200	0;0;0	12;18;0	4100032;5112001;4105023;3000003	5;100;30;150000					1	困难·无音·十	困難·無音·十	Hard (Silence) X	困難・無音Ⅹ	어려움·무음·10	ยาก·เงียบงัน·10
2319001	319	1	0	92961;92962			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	5;50;5;50000					1	绝境·无音·一	絕境·無音·一	Abyssal (Silence) I	絶境・無音Ⅰ	절경·무음·1	วิกฤต·เงียบงัน·1
2319002	319	2	0	92963;92964			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	5;55;5;60000					1	绝境·无音·二	絕境·無音·二	Abyssal (Silence) II	絶境・無音Ⅱ	절경·무음·2	วิกฤต·เงียบงัน·2
2319003	319	3	0	92965;92966			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	5;60;5;70000					1	绝境·无音·三	絕境·無音·三	Abyssal (Silence) III	絶境・無音Ⅲ	절경·무음·3	วิกฤต·เงียบงัน·3
2319004	319	4	0	92967;92968			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	5;65;10;80000					1	绝境·无音·四	絕境·無音·四	Abyssal (Silence) IV	絶境・無音Ⅳ	절경·무음·4	วิกฤต·เงียบงัน·4
2319005	319	5	0	92969;92970			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	5;70;10;90000					1	绝境·无音·五	絕境·無音·五	Abyssal (Silence) V	絶境・無音Ⅴ	절경·무음·5	วิกฤต·เงียบงัน·5
2319006	319	6	0	92971;92972			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	5;75;10;100000					1	绝境·无音·六	絕境·無音·六	Abyssal (Silence) VI	絶境・無音Ⅵ	절경·무음·6	วิกฤต·เงียบงัน·6
2319007	319	7	2319006	92973;92974			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	5;80;20;110000					1	绝境·无音·七	絕境·無音·七	Abyssal (Silence) VII	絶境・無音Ⅶ	절경·무음·7	วิกฤต·เงียบงัน·7
2319008	319	8	2319007	92975;92976			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	5;85;20;120000					1	绝境·无音·八	絕境·無音·八	Abyssal (Silence) VIII	絶境・無音Ⅷ	절경·무음·8	วิกฤต·เงียบงัน·8
2319009	319	9	2319008	92977;92978			300;300;200	0;0;0	12;18;0	4100032;5112001;4105023;3000003	5;90;20;130000					1	绝境·无音·九	絕境·無音·九	Abyssal (Silence) IX	絶境・無音Ⅸ	절경·무음·9	วิกฤต·เงียบงัน·9
2319010	319	10	2319009	92979;92980			300;300;200	0;0;0	12;18;0	4100032;5112001;4105023;3000003	5;100;30;150000					1	绝境·无音·十	絕境·無音·十	Abyssal (Silence) X	絶境・無音Ⅹ	절경·무음·10	วิกฤต·เงียบงัน·10
2120001	120	1	0	93001;93002			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	2;20;1;5000					1	失序·一	失序·一	Disorder I	混沌Ⅰ	디소더I 	สูญสมดุล·1
2120002	120	2	0	93003;93004			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	2;25;2;10000					1	失序·二	失序·二	Disorder II	混沌Ⅱ	디소더II	สูญสมดุล·2
2120003	120	3	0	93005;93006			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	2;30;3;15000					1	失序·三	失序·三	Disorder III	混沌Ⅲ	디소더III	สูญสมดุล·3
2120004	120	4	0	93007;93008			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	2;35;4;20000					1	失序·四	失序·四	Disorder IV	混沌Ⅳ	디소더IV	สูญสมดุล·4
2120005	120	5	0	93009;93010			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	2;40;5;25000					1	失序·五	失序·五	Disorder V	混沌Ⅴ	디소더V	สูญสมดุล·5
2120006	120	6	0	93011;93012			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	2;45;6;30000					1	失序·六	失序·六	Disorder VI	混沌Ⅵ	디소더VI 	สูญสมดุล·6
2120007	120	7	0	93013;93014			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	2;50;7;35000					1	失序·七	失序·七	Disorder VII	混沌Ⅶ	디소더VII	สูญสมดุล·7
2120008	120	8	0	93015;93016			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	2;55;8;40000					1	失序·八	失序·八	Disorder VIII	混沌Ⅷ	디소더VIII	สูญสมดุล·8
2120009	120	9	0	93017;93018			300;300;200	0;0;0	12;18;0	4100032;5112001;4105023;3000003	2;60;9;45000					1	失序·九	失序·九	Disorder IX	混沌Ⅸ	디소더IX	สูญสมดุล·9
2120010	120	10	2120009	93019;93020			300;300;200	0;0;0	12;18;0	4100032;5112001;4105023;3000003	2;70;10;50000					1	失序·十	失序·十	Disorder X	混沌Ⅹ	디소더X	สูญสมดุล·10
2220001	220	1	0	93031;93032			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	5;50;5;50000					1	困难·失序·一	困難·失序·一	Hard (Disorder) I	困難・混沌Ⅰ	디소더·하드I 	ยาก·สูญสมดุล·1
2220002	220	2	0	93033;93034			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	5;55;5;60000					1	困难·失序·二	困難·失序·二	Hard (Disorder) II	困難・混沌Ⅱ	디소더·하드II	ยาก·สูญสมดุล·2
2220003	220	3	0	93035;93036			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	5;60;5;70000					1	困难·失序·三	困難·失序·三	Hard (Disorder) III	困難・混沌Ⅲ	디소더·하드III	ยาก·สูญสมดุล·3
2220004	220	4	0	93037;93038			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	5;65;10;80000					1	困难·失序·四	困難·失序·四	Hard (Disorder) IV	困難・混沌Ⅳ	디소더·하드IV	ยาก·สูญสมดุล·4
2220005	220	5	0	93039;93040			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	5;70;10;90000					1	困难·失序·五	困難·失序·五	Hard (Disorder) V	困難・混沌Ⅴ	디소더·하드V	ยาก·สูญสมดุล·5
2220006	220	6	0	93041;93042			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	5;75;10;100000					1	困难·失序·六	困難·失序·六	Hard (Disorder) VI	困難・混沌Ⅵ	디소더·하드VI 	ยาก·สูญสมดุล·6
2220007	220	7	2220006	93043;93044			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	5;80;20;110000					1	困难·失序·七	困難·失序·七	Hard (Disorder) VII	困難・混沌Ⅶ	디소더·하드VII	ยาก·สูญสมดุล·7
2220008	220	8	2220007	93045;93046			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	5;85;20;120000					1	困难·失序·八	困難·失序·八	Hard (Disorder) VIII	困難・混沌Ⅷ	디소더·하드VIII	ยาก·สูญสมดุล·8
2220009	220	9	2220008	93047;93048			300;300;200	0;0;0	12;18;0	4100032;5112001;4105023;3000003	5;90;20;130000					1	困难·失序·九	困難·失序·九	Hard (Disorder) IX	困難・混沌Ⅸ	디소더·하드IX	ยาก·สูญสมดุล·9
2220010	220	10	2220009	93049;93050			300;300;200	0;0;0	12;18;0	4100032;5112001;4105023;3000003	5;100;30;150000					1	困难·失序·十	困難·失序·十	Hard (Disorder) X	困難・混沌Ⅹ	디소더·하드X	ยาก·สูญสมดุล·10
2320001	320	1	0	93061;93062			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	5;50;5;50000					1	绝境·失序·一	絕境·失序·一	Abyssal (Disorder) I	絶境・混沌Ⅰ	디소더·인페르노I 	วิกฤต·สูญสมดุล·1
2320002	320	2	0	93063;93064			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	5;55;5;60000					1	绝境·失序·二	絕境·失序·二	Abyssal (Disorder) II	絶境・混沌Ⅱ	디소더·인페르노II	วิกฤต·สูญสมดุล·2
2320003	320	3	0	93065;93066			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	5;60;5;70000					1	绝境·失序·三	絕境·失序·三	Abyssal (Disorder) III	絶境・混沌Ⅲ	디소더·인페르노III	วิกฤต·สูญสมดุล·3
2320004	320	4	0	93067;93068			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	5;65;10;80000					1	绝境·失序·四	絕境·失序·四	Abyssal (Disorder) IV	絶境・混沌Ⅳ	디소더·인페르노IV	วิกฤต·สูญสมดุล·4
2320005	320	5	0	93069;93070			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	5;70;10;90000					1	绝境·失序·五	絕境·失序·五	Abyssal (Disorder) V	絶境・混沌Ⅴ	디소더·인페르노V	วิกฤต·สูญสมดุล·5
2320006	320	6	0	93071;93072			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	5;75;10;100000					1	绝境·失序·六	絕境·失序·六	Abyssal (Disorder) VI	絶境・混沌Ⅵ	디소더·인페르노VI 	วิกฤต·สูญสมดุล·6
2320007	320	7	2320006	93073;93074			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	5;80;20;110000					1	绝境·失序·七	絕境·失序·七	Abyssal (Disorder) VII	絶境・混沌Ⅶ	디소더·인페르노VII	วิกฤต·สูญสมดุล·7
2320008	320	8	2320007	93075;93076			300;300;200	0;0;0	8;12;0	4100032;5112001;4105023;3000003	5;85;20;120000					1	绝境·失序·八	絕境·失序·八	Abyssal (Disorder) VIII	絶境・混沌Ⅷ	디소더·인페르노VIII	วิกฤต·สูญสมดุล·8
2320009	320	9	2320008	93077;93078			300;300;200	0;0;0	12;18;0	4100032;5112001;4105023;3000003	5;90;20;130000					1	绝境·失序·九	絕境·失序·九	Abyssal (Disorder) IX	絶境・混沌Ⅸ	디소더·인페르노IX	วิกฤต·สูญสมดุล·9
2320010	320	10	2320009	93079;93080			300;300;200	0;0;0	12;18;0	4100032;5112001;4105023;3000003	5;100;30;150000					1	绝境·失序·十	絕境·失序·十	Abyssal (Disorder) X	絶境・混沌Ⅹ	디소더·인페르노X	วิกฤต·สูญสมดุล·10
2420001	420	1	0	93081;93082			300;300;200	0;0;0	12;18;0	4100032;5112001;4105023;3000003	5;50;5;50000					1	挑战·失序·一	挑戰·失序·一	Challenge (Disorder) I	挑戦・混沌Ⅰ	도전·디소더I 	ท้าทาย·สูญสมดุล·1
