id	groupId	starLevel	Rewards	ItemNum	status
2622	178	6	3000002;5200005;4199001	20;1;5	1
2623	178	9	3000002;5200005;4199001	20;1;5	1
2624	178	12	3000002;5200005;4199001	50;1;5	1
2625	178	15	3000002;5200005;4199001	50;1;5	1
2626	178	18	3000002;5200005;4199001	50;1;5	1
2627	178	21	3000002;5200005;4199001	50;1;5	1
2628	178	24	3000002;5200005;4199001	80;1;5	1
2629	178	27	3000002;5200005;4199001	80;1;5	1
2630	178	30	3000002;5200005;4199001	80;1;5	1
2631	278	3	3000002;5200005;4199001	50;2;5	1
2632	278	6	3000002;5200005;4199001	50;2;5	1
2633	278	9	3000002;5200005;4199001	50;2;5	1
2634	278	12	3000002;5200005;4199001	80;2;5	1
2635	278	15	3000002;5200005;4199001	80;2;5	1
2636	278	18	3000002;5200005;4199001	80;2;5	1
2637	278	21	3000002;5200005;4199001	80;2;5	1
2638	278	24	3000002;5200005;4199001	100;2;5	1
2639	278	27	3000002;5200005;4199001	100;2;5	1
2640	278	30	3000002;5200005;4199001	100;2;5	1
2641	378	3	3000002;5200005;4199001	80;3;5	1
2642	378	6	3000002;5200005;4199001	80;3;5	1
2643	378	9	3000002;5200005;4199001	80;3;5	1
2644	378	12	3000002;5200005;4199001	100;3;5	1
2645	378	15	3000002;5200005;4199001	100;3;5	1
2646	378	18	3000002;5200005;4199001	100;3;5	1
2647	378	21	3000002;5200005;4199001	100;3;5	1
2648	378	24	3000002;5200005;4199001	120;3;5	1
2649	378	27	3000002;5200005;4199001	120;3;5	1
2650	378	30	3000002;5200005;4199001	120;3;5	1
2651	478	1	4197005;4100032;4199001	1;5;5	1
2652	478	2	4197005;4100032;4199001	1;5;5	1
2653	478	3	4197005;4100032;4199001	2;5;5	1
2654	478	4	4197005;4100032;4199001	1;5;5	1
2655	478	5	4197005;4100032;4199001	1;5;5	1
2656	478	6	4197005;4100032;4199001	2;5;5	1
2657	179	3	3000002;5200005;4199001	20;1;5	1
2658	179	6	3000002;5200005;4199001	20;1;5	1
2659	179	9	3000002;5200005;4199001	20;1;5	1
2660	179	12	3000002;5200005;4199001	50;1;5	1
2661	179	15	3000002;5200005;4199001	50;1;5	1
2662	179	18	3000002;5200005;4199001	50;1;5	1
2663	179	21	3000002;5200005;4199001	50;1;5	1
2664	179	24	3000002;5200005;4199001	80;1;5	1
2665	179	27	3000002;5200005;4199001	80;1;5	1
2666	179	30	3000002;5200005;4199001	80;1;5	1
2667	279	3	3000002;5200005;4199001	50;2;5	1
2668	279	6	3000002;5200005;4199001	50;2;5	1
2669	279	9	3000002;5200005;4199001	50;2;5	1
2670	279	12	3000002;5200005;4199001	80;2;5	1
2671	279	15	3000002;5200005;4199001	80;2;5	1
2672	279	18	3000002;5200005;4199001	80;2;5	1
2673	279	21	3000002;5200005;4199001	80;2;5	1
2674	279	24	3000002;5200005;4199001	100;2;5	1
2675	279	27	3000002;5200005;4199001	100;2;5	1
2676	279	30	3000002;5200005;4199001	100;2;5	1
2677	379	3	3000002;5200005;4199001	80;3;5	1
2678	379	6	3000002;5200005;4199001	80;3;5	1
2679	379	9	3000002;5200005;4199001	80;3;5	1
2680	379	12	3000002;5200005;4199001	100;3;5	1
2681	379	15	3000002;5200005;4199001	100;3;5	1
2682	379	18	3000002;5200005;4199001	100;3;5	1
2683	379	21	3000002;5200005;4199001	100;3;5	1
2684	379	24	3000002;5200005;4199001	120;3;5	1
2685	379	27	3000002;5200005;4199001	120;3;5	1
2686	379	30	3000002;5200005;4199001	120;3;5	1
2687	479	1	4197005;4100032;4199001	1;5;5	1
2688	479	2	4197005;4100032;4199001	1;5;5	1
2689	479	3	4197005;4100032;4199001	2;5;5	1
2690	479	4	4197005;4100032;4199001	1;5;5	1
2691	479	5	4197005;4100032;4199001	1;5;5	1
2692	479	6	4197005;4100032;4199001	2;5;5	1
2693	180	3	3000002;5200005;4199001	20;1;5	1
2694	180	6	3000002;5200005;4199001	20;1;5	1
2695	180	9	3000002;5200005;4199001	20;1;5	1
2696	180	12	3000002;5200005;4199001	50;1;5	1
2697	180	15	3000002;5200005;4199001	50;1;5	1
2698	180	18	3000002;5200005;4199001	50;1;5	1
2699	180	21	3000002;5200005;4199001	50;1;5	1
2700	180	24	3000002;5200005;4199001	80;1;5	1
2701	180	27	3000002;5200005;4199001	80;1;5	1
2702	180	30	3000002;5200005;4199001	80;1;5	1
2703	280	3	3000002;5200005;4199001	50;2;5	1
2704	280	6	3000002;5200005;4199001	50;2;5	1
2705	280	9	3000002;5200005;4199001	50;2;5	1
2706	280	12	3000002;5200005;4199001	80;2;5	1
2707	280	15	3000002;5200005;4199001	80;2;5	1
2708	280	18	3000002;5200005;4199001	80;2;5	1
2709	280	21	3000002;5200005;4199001	80;2;5	1
2710	280	24	3000002;5200005;4199001	100;2;5	1
2711	280	27	3000002;5200005;4199001	100;2;5	1
2712	280	30	3000002;5200005;4199001	100;2;5	1
2713	380	3	3000002;5200005;4199001	80;3;5	1
2714	380	6	3000002;5200005;4199001	80;3;5	1
2715	380	9	3000002;5200005;4199001	80;3;5	1
2716	380	12	3000002;5200005;4199001	100;3;5	1
2717	380	15	3000002;5200005;4199001	100;3;5	1
2718	380	18	3000002;5200005;4199001	100;3;5	1
2719	380	21	3000002;5200005;4199001	100;3;5	1
2720	380	24	3000002;5200005;4199001	120;3;5	1
2721	380	27	3000002;5200005;4199001	120;3;5	1
2722	380	30	3000002;5200005;4199001	120;3;5	1
2723	480	1	4197005;4100032;4199001	1;5;5	1
2724	480	2	4197005;4100032;4199001	1;5;5	1
2725	480	3	4197005;4100032;4199001	2;5;5	1
2726	480	4	4197005;4100032;4199001	1;5;5	1
2727	480	5	4197005;4100032;4199001	1;5;5	1
2728	480	6	4197005;4100032;4199001	2;5;5	1
2729	181	3	3000002;5200005;4199001	20;1;5	1
2730	181	6	3000002;5200005;4199001	20;1;5	1
2731	181	9	3000002;5200005;4199001	20;1;5	1
2732	181	12	3000002;5200005;4199001	50;1;5	1
2733	181	15	3000002;5200005;4199001	50;1;5	1
2734	181	18	3000002;5200005;4199001	50;1;5	1
2735	181	21	3000002;5200005;4199001	50;1;5	1
2736	181	24	3000002;5200005;4199001	80;1;5	1
2737	181	27	3000002;5200005;4199001	80;1;5	1
2738	181	30	3000002;5200005;4199001	80;1;5	1
2739	281	3	3000002;5200005;4199001	50;2;5	1
2740	281	6	3000002;5200005;4199001	50;2;5	1
2741	281	9	3000002;5200005;4199001	50;2;5	1
2742	281	12	3000002;5200005;4199001	80;2;5	1
2743	281	15	3000002;5200005;4199001	80;2;5	1
2744	281	18	3000002;5200005;4199001	80;2;5	1
2745	281	21	3000002;5200005;4199001	80;2;5	1
2746	281	24	3000002;5200005;4199001	100;2;5	1
2747	281	27	3000002;5200005;4199001	100;2;5	1
2748	281	30	3000002;5200005;4199001	100;2;5	1
2749	381	3	3000002;5200005;4199001	80;3;5	1
2750	381	6	3000002;5200005;4199001	80;3;5	1
2751	381	9	3000002;5200005;4199001	80;3;5	1
2752	381	12	3000002;5200005;4199001	100;3;5	1
2753	381	15	3000002;5200005;4199001	100;3;5	1
2754	381	18	3000002;5200005;4199001	100;3;5	1
2755	381	21	3000002;5200005;4199001	100;3;5	1
2756	381	24	3000002;5200005;4199001	120;3;5	1
2757	381	27	3000002;5200005;4199001	120;3;5	1
2758	381	30	3000002;5200005;4199001	120;3;5	1
2759	481	1	4197005;4100032;4199001	1;5;5	1
2760	481	2	4197005;4100032;4199001	1;5;5	1
2761	481	3	4197005;4100032;4199001	2;5;5	1
2762	481	4	4197005;4100032;4199001	1;5;5	1
2763	481	5	4197005;4100032;4199001	1;5;5	1
2764	481	6	4197005;4100032;4199001	2;5;5	1
2765	182	3	3000002;5200005;4199001	20;1;5	1
2766	182	6	3000002;5200005;4199001	20;1;5	1
2767	182	9	3000002;5200005;4199001	20;1;5	1
2768	182	12	3000002;5200005;4199001	50;1;5	1
2769	182	15	3000002;5200005;4199001	50;1;5	1
2770	182	18	3000002;5200005;4199001	50;1;5	1
2771	182	21	3000002;5200005;4199001	50;1;5	1
2772	182	24	3000002;5200005;4199001	80;1;5	1
2773	182	27	3000002;5200005;4199001	80;1;5	1
2774	182	30	3000002;5200005;4199001	80;1;5	1
2775	282	3	3000002;5200005;4199001	50;2;5	1
2776	282	6	3000002;5200005;4199001	50;2;5	1
2777	282	9	3000002;5200005;4199001	50;2;5	1
2778	282	12	3000002;5200005;4199001	80;2;5	1
2779	282	15	3000002;5200005;4199001	80;2;5	1
2780	282	18	3000002;5200005;4199001	80;2;5	1
2781	282	21	3000002;5200005;4199001	80;2;5	1
2782	282	24	3000002;5200005;4199001	100;2;5	1
2783	282	27	3000002;5200005;4199001	100;2;5	1
2784	282	30	3000002;5200005;4199001	100;2;5	1
2785	382	3	3000002;5200005;4199001	80;3;5	1
2786	382	6	3000002;5200005;4199001	80;3;5	1
2787	382	9	3000002;5200005;4199001	80;3;5	1
2788	382	12	3000002;5200005;4199001	100;3;5	1
2789	382	15	3000002;5200005;4199001	100;3;5	1
2790	382	18	3000002;5200005;4199001	100;3;5	1
2791	382	21	3000002;5200005;4199001	100;3;5	1
2792	382	24	3000002;5200005;4199001	120;3;5	1
2793	382	27	3000002;5200005;4199001	120;3;5	1
2794	382	30	3000002;5200005;4199001	120;3;5	1
2795	482	1	4197005;4100032;4199001	1;5;5	1
2796	482	2	4197005;4100032;4199001	1;5;5	1
2797	482	3	4197005;4100032;4199001	2;5;5	1
2798	482	4	4197005;4100032;4199001	1;5;5	1
2799	482	5	4197005;4100032;4199001	1;5;5	1
2800	482	6	4197005;4100032;4199001	2;5;5	1
2801	183	3	3000002;5200005;4199001	20;1;5	1
2802	183	6	3000002;5200005;4199001	20;1;5	1
2803	183	9	3000002;5200005;4199001	20;1;5	1
2804	183	12	3000002;5200005;4199001	50;1;5	1
2805	183	15	3000002;5200005;4199001	50;1;5	1
2806	183	18	3000002;5200005;4199001	50;1;5	1
2807	183	21	3000002;5200005;4199001	50;1;5	1
2808	183	24	3000002;5200005;4199001	80;1;5	1
2809	183	27	3000002;5200005;4199001	80;1;5	1
2810	183	30	3000002;5200005;4199001	80;1;5	1
2811	283	3	3000002;5200005;4199001	50;2;5	1
2812	283	6	3000002;5200005;4199001	50;2;5	1
2813	283	9	3000002;5200005;4199001	50;2;5	1
2814	283	12	3000002;5200005;4199001	80;2;5	1
2815	283	15	3000002;5200005;4199001	80;2;5	1
2816	283	18	3000002;5200005;4199001	80;2;5	1
2817	283	21	3000002;5200005;4199001	80;2;5	1
2818	283	24	3000002;5200005;4199001	100;2;5	1
2819	283	27	3000002;5200005;4199001	100;2;5	1
2820	283	30	3000002;5200005;4199001	100;2;5	1
2821	383	3	3000002;5200005;4199001	80;3;5	1
2822	383	6	3000002;5200005;4199001	80;3;5	1
2823	383	9	3000002;5200005;4199001	80;3;5	1
2824	383	12	3000002;5200005;4199001	100;3;5	1
2825	383	15	3000002;5200005;4199001	100;3;5	1
2826	383	18	3000002;5200005;4199001	100;3;5	1
2827	383	21	3000002;5200005;4199001	100;3;5	1
2828	383	24	3000002;5200005;4199001	120;3;5	1
2829	383	27	3000002;5200005;4199001	120;3;5	1
2830	383	30	3000002;5200005;4199001	120;3;5	1
2831	483	1	4197005;4100032;4199001	1;5;5	1
2832	483	2	4197005;4100032;4199001	1;5;5	1
2833	483	3	4197005;4100032;4199001	2;5;5	1
2834	483	4	4197005;4100032;4199001	1;5;5	1
2835	483	5	4197005;4100032;4199001	1;5;5	1
2836	483	6	4197005;4100032;4199001	2;5;5	1
2837	184	3	3000002;5200005;4199001	20;1;5	1
2838	184	6	3000002;5200005;4199001	20;1;5	1
2839	184	9	3000002;5200005;4199001	20;1;5	1
2840	184	12	3000002;5200005;4199001	50;1;5	1
2841	184	15	3000002;5200005;4199001	50;1;5	1
2842	184	18	3000002;5200005;4199001	50;1;5	1
2843	184	21	3000002;5200005;4199001	50;1;5	1
2844	184	24	3000002;5200005;4199001	80;1;5	1
2845	184	27	3000002;5200005;4199001	80;1;5	1
2846	184	30	3000002;5200005;4199001	80;1;5	1
2847	284	3	3000002;5200005;4199001	50;2;5	1
2848	284	6	3000002;5200005;4199001	50;2;5	1
2849	284	9	3000002;5200005;4199001	50;2;5	1
2850	284	12	3000002;5200005;4199001	80;2;5	1
2851	284	15	3000002;5200005;4199001	80;2;5	1
2852	284	18	3000002;5200005;4199001	80;2;5	1
2853	284	21	3000002;5200005;4199001	80;2;5	1
2854	284	24	3000002;5200005;4199001	100;2;5	1
2855	284	27	3000002;5200005;4199001	100;2;5	1
2856	284	30	3000002;5200005;4199001	100;2;5	1
2857	384	3	3000002;5200005;4199001	80;3;5	1
2858	384	6	3000002;5200005;4199001	80;3;5	1
2859	384	9	3000002;5200005;4199001	80;3;5	1
2860	384	12	3000002;5200005;4199001	100;3;5	1
2861	384	15	3000002;5200005;4199001	100;3;5	1
2862	384	18	3000002;5200005;4199001	100;3;5	1
2863	384	21	3000002;5200005;4199001	100;3;5	1
2864	384	24	3000002;5200005;4199001	120;3;5	1
2865	384	27	3000002;5200005;4199001	120;3;5	1
2866	384	30	3000002;5200005;4199001	120;3;5	1
2867	484	1	4197005;4100032;4199001	1;5;5	1
2868	484	2	4197005;4100032;4199001	1;5;5	1
2869	484	3	4197005;4100032;4199001	2;5;5	1
2870	484	4	4197005;4100032;4199001	1;5;5	1
2871	484	5	4197005;4100032;4199001	1;5;5	1
2872	484	6	4197005;4100032;4199001	2;5;5	1
