StageId,PreStage,Show,Name,StageNumber,,StageOrder,Type,MainStage,BossTitle,FirstRawardMission,ThreeStarMission,ThreeStarReward,OpenCondition,WinCondition,WinConditionLevelRefix,LoseCondition,LoseConditionLevelRefix,ItemConsume,MaxRound,Power,TaskReward,ChapterId,ChapterMapId,StageTime,MonsterId,SuggestGospel,StageMonsterAttrBuff,MonsterAttrBuff,SelfStartSkill,AwardBuff,ItemId,Drop,InfiniteReward,Plot,EndPlot,Icon,Sound,SkillQuantity,SkillId,MonsterSkillId,AllowSkill,Quantity,Scene,SpecialCamera,Des,StageDes,StagePointDisplay,StagePoint,,FixedTeam,AssistRole
11031,11030,1,stage_name_11031,8-31,讨伐-11,10031,1,1,0,110310,"110310,110312,110313",110314,0,0,,,,"1000004,10",9900,"100,29337",0,10,87101005,802,110311,"3013023,3016017,3016013,3016031,3014027,3013018",0,"0,101,805;0,102,935;0,103,935;0,104,935;0,105,234",0,0,0,"110052,50011031",,,,0,8120054,0,0,,,,1979220,,steage_des_11031,,,,击败所有怪物，取得战斗胜利,,1
11032,11031,1,stage_name_11032,8-32,讨伐-12,10032,1,1,0,110320,"110320,110322,110323",110324,0,0,,,,"1000004,10",9900,"100,29337",0,10,87101006,803,110321,"3016038,3013003,3016009,3013009,3016011,3016130,3015004,3014001,3015002",0,"0,101,810;0,102,940;0,103,940;0,104,940;0,105,236",0,0,0,"110062,50011032",,,,0,8120087,0,0,,,,1979215,,steage_des_11032,,,,击败所有怪物，取得战斗胜利,,1
11033,11032,1,stage_name_11033,8-33,讨伐-13,10033,1,1,0,110330,"110330,110332,110333",110334,0,0,,,,"1000004,10",9900,"100,29337",0,10,87101001,801,110331,"3013017,3014001,3016009,3014016,3014005,3015004,3013023,3016017,3016013",0,"0,101,805;0,102,935;0,103,935;0,104,935;0,105,234",0,0,0,"110072,50011033",,,,0,8120081,0,0,,,,1979204,,steage_des_11033,,,,击败所有怪物，取得战斗胜利,,1
11034,11033,1,stage_name_11034,8-34,讨伐-14,10034,1,1,0,110340,"110340,110342,110343",110344,0,0,,,,"1000004,10",9900,"100,29337",0,10,87101002,802,110341,"3016038,3013003,3016009,3013023,3014019,3016013",0,"0,101,810;0,102,940;0,103,940;0,104,940;0,105,236",0,0,0,"110082,50011034",,,,0,8120087,0,0,,,,1979215,,steage_des_11034,,,,击败所有怪物，取得战斗胜利,,1
11035,11034,1,stage_name_11035,8-35,讨伐-15,10035,1,1,1,110350,"110350,110352,110353",110354,0,0,,,,"1000004,10",9900,"101,34996",0,10,87101005,802,110351,"3013007,3016017,3016013",0,"0,101,805;0,102,935;0,103,935;0,104,935;0,105,234",0,0,0,110022,,,,0,8120115,0,0,,,,1979227,,steage_des_11035,,,,击败所有怪物，取得战斗胜利,,1
50101,10127,1,stage_name_50101,1-1,糟糕的每日,,5,1,0,501010,"501010,501012,501013",501014,0,0,,,,0,9900,"5,1991",0,1,87012001,101,501011,,0,"0,101,400;0,102,500;0,103,500;0,104,500;0,105,4;0,108,200",0,0,0,0,,,,0,8120087,0,0,,,,1979215,,steage_des_50101,,,,击败所有怪物，取得战斗胜利,,1
50102,50101,1,stage_name_50102,1-2,追逐-1,,5,1,0,501020,"501020,501022,501023",501024,0,0,,,,0,9900,"6,2156",0,1,87012001,101,501021,,0,"0,101,400;0,102,500;0,103,500;0,104,500;0,105,8;0,108,200",0,0,0,0,,,,0,8120098,0,0,,,,1979215,,steage_des_50102,,,,击败所有怪物，取得战斗胜利,,1
50103,50102,1,stage_name_50103,1-3,追逐-2,,5,1,0,501030,"501030,501032,501033",501034,0,0,,,,0,9900,"7,2321",0,1,87012001,101,501031,,0,"0,101,400;0,102,500;0,103,500;0,104,500;0,105,12;0,108,200",0,0,0,0,,,,0,8120098,0,0,,,,1979215,,steage_des_50103,,,,击败所有怪物，取得战斗胜利,,1
50104,50103,1,stage_name_50104,1-4,如果你无法笑,,5,1,2,501040,"501040,501042,501043",501044,0,0,,,,0,9900,"8,2655",0,1,87012001,101,501041,,0,"0,101,400;0,102,500;0,103,500;0,104,500;0,105,16;0,108,200",0,0,0,0,,,,0,8120098,0,0,,,,1979215,,steage_des_50104,,,,击败所有怪物，取得战斗胜利,,1
50105,50104,1,stage_name_50105,1-5,焦点-1,,5,1,0,501050,"501050,501052,501053",501054,0,0,,,,0,9900,"9,2640",0,1,87012001,101,501051,,0,"0,101,400;0,102,500;0,103,500;0,104,500;0,105,20;0,108,200",0,0,0,0,,,,0,8120095,0,0,,,,1979215,,steage_des_50105,,,,击败所有怪物，取得战斗胜利,,1
50106,50105,1,stage_name_50106,1-6,焦点-2,,5,1,0,501060,"501060,501062,501063",501064,0,0,,,,0,9900,"10,4048",0,1,87012001,101,501061,,0,"0,101,400;0,102,500;0,103,500;0,104,500;0,105,24;0,108,200",0,0,0,0,,,,0,8120095,0,0,,,,1979215,,steage_des_50106,,,,击败所有怪物，取得战斗胜利,,1
50107,50106,1,stage_name_50107,1-7,还要吃掉多少,,5,1,0,501070,"501070,501072,501073",501074,0,0,,,,0,9900,"11,4279",0,1,87012002,103,501071,,0,"0,101,400;0,102,500;0,103,500;0,104,500;0,105,28;0,108,200",0,0,0,0,,,,0,8120099,0,0,,,,1979215,,steage_des_50107,,,,击败所有怪物，取得战斗胜利,,1
50108,50107,1,stage_name_50108,1-8,空洞-1,,5,1,2,501080,"501080,501082,501083",501084,0,0,,,,0,9900,"12,4829",0,1,87012002,103,501081,,0,"0,101,400;0,102,500;0,103,500;0,104,500;0,105,32;0,108,200",0,0,0,0,,,,0,8120082,0,0,,,,1979205,,steage_des_50108,,,,击败所有怪物，取得战斗胜利,,1
50109,50108,1,stage_name_50109,1-9,空洞-2,,5,1,0,501090,"501090,501092,501093",501094,0,0,,,,0,9900,"13,4752",0,1,87012002,103,501091,,0,"0,101,400;0,102,500;0,103,500;0,104,500;0,105,36;0,108,200",0,0,0,0,,,,0,8120098,0,0,,,,1979205,,steage_des_50109,,,,击败所有怪物，取得战斗胜利,,1
50110,50109,1,stage_name_50110,1-10,请原谅我，我有病,,5,1,0,501100,"501100,501102,501103",501104,0,0,,,,0,9900,"14,4994",0,1,87012002,103,501101,,0,"0,101,400;0,102,500;0,103,500;0,104,500;0,105,40;0,108,200",0,0,0,0,,,,0,8120086,0,0,,,,1979208,,steage_des_50110,,,,击败所有怪物，取得战斗胜利,,1
50111,50110,1,stage_name_50111,1-11,去向-1,,5,1,0,501110,"501110,501112,501113",501114,0,0,,,,0,9900,"15,5808",0,1,87012002,103,501111,,0,"0,101,400;0,102,500;0,103,500;0,104,500;0,105,44;0,108,200",0,0,0,0,,,,0,8120098,0,0,,,,1979208,,steage_des_50111,,,,击败所有怪物，取得战斗胜利,,1
50112,50111,1,stage_name_50112,1-12,去向-2,,5,1,2,501120,"501120,501122,501123",501124,0,0,,,,0,9900,"16,6486",0,1,87012002,103,501121,,0,"0,101,400;0,102,500;0,103,500;0,104,500;0,105,48;0,108,200",0,0,0,0,,,,0,8120095,0,0,,,,1979208,,steage_des_50112,,,,击败所有怪物，取得战斗胜利,,1
50113,50112,1,stage_name_50113,1-13,信仰不得救,,5,1,0,501130,"501130,501132,501133",501134,0,0,,,,0,9900,"17,6336",0,1,87012003,103,501131,,0,"0,101,400;0,102,500;0,103,500;0,104,500;0,105,52;0,108,200",0,0,0,0,,,,0,8120081,0,0,,,,1979204,,steage_des_50113,,,,击败所有怪物，取得战斗胜利,,1
50114,50113,1,stage_name_50114,1-14,失望-1,,5,1,0,501140,"501140,501142,501143",501144,0,0,,,,0,9900,"18,6600",0,1,87012003,103,501141,,0,"0,101,400;0,102,500;0,103,500;0,104,500;0,105,56;0,108,200",0,0,0,0,,,,0,8120098,0,0,,,,1979204,,steage_des_50114,,,,击败所有怪物，取得战斗胜利,,1
50115,50114,1,stage_name_50115,1-15,白兔先生,,5,1,2,501150,"501150,501152,501153",501154,0,0,,,,0,9900,"19,7332",0,1,87012003,103,501151,,0,"0,101,400;0,102,500;0,103,500;0,104,500;0,105,60;0,108,200",0,0,0,0,,,,0,8120082,0,0,,,,1979205,,steage_des_50115,,,,击败所有怪物，取得战斗胜利,,1
50116,50115,1,stage_name_50116,1-16,诱惑-1,,5,1,0,501160,"501160,501162,501163",501164,0,0,,,,0,9900,"20,7128",0,1,87012004,103,501161,,0,"0,101,400;0,102,500;0,103,500;0,104,500;0,105,64;0,108,200",0,0,0,0,,,,0,8120098,0,0,,,,1979205,,steage_des_50116,,,,击败所有怪物，取得战斗胜利,,1
50117,50116,1,stage_name_50117,1-17,下到洞里吧,,5,1,0,501170,"501170,501172,501173",501174,0,0,,,,0,9900,"21,7392",0,1,87012004,103,501171,,0,"0,101,400;0,102,500;0,103,500;0,104,500;0,105,68;0,108,200",0,0,0,0,,,,0,8120086,0,0,,,,1979208,,steage_des_50117,,,,击败所有怪物，取得战斗胜利,,1
50118,50117,1,stage_name_50118,1-18,逃离这个世界-1,,5,1,0,501180,"501180,501182,501183",501184,0,0,,,,0,9900,"22,7656",0,1,87012004,103,501181,,0,"0,101,400;0,102,500;0,103,500;0,104,500;0,105,72;0,108,200",0,0,0,0,,,,0,8120098,0,0,,,,1979208,,steage_des_50118,,,,击败所有怪物，取得战斗胜利,,1
50119,50118,1,stage_name_50119,1-19,岔路口和猫小姐,,5,1,2,501190,"501190,501192,501193",501194,0,0,,,,0,9900,"23,8448",0,1,87012002,103,501191,,0,"0,101,400;0,102,500;0,103,500;0,104,500;0,105,76;0,108,200",0,0,0,0,,,,0,8120095,0,0,,,,1979208,,steage_des_50119,,,,击败所有怪物，取得战斗胜利,,1
50120,50119,1,stage_name_50120,1-20,弱肉强食丛林,,5,1,1,501200,"501200,501202,501203",501204,0,0,,,,0,9900,"25,10595",0,1,87012002,103,501201,,0,"0,101,-700;0,102,700;0,103,700;0,104,300;0,105,80;0,108,200",0,0,0,0,,,,0,"8120099,8120082",0,0,,,,1979208,FightCamera_3030001,steage_des_50120,,,,击败所有怪物，取得战斗胜利,,1
50201,10228,1,stage_name_50201,2-1,想要报仇的鹈鹕,,5,1,0,502010,"502010,502012,502013",502014,0,0,,,,0,0,"15,5808",0,2,87022001,101,502011,,0,"0,101,400;0,102,500;0,103,500;0,104,500;0,105,84;0,108,200",0,0,0,0,,,,0,8120086,0,0,,,,1979208,,steage_des_50201,,,,击败所有怪物，取得战斗胜利,,1
50202,50201,1,stage_name_50202,2-2,仇恨-1,,5,1,0,502020,"502020,502022,502023",502024,0,0,,,,0,0,"16,6072",0,2,87022001,101,502021,,0,"0,101,400;0,102,500;0,103,500;0,104,500;0,105,88;0,108,200",0,0,0,0,,,,0,8120098,0,0,,,,1979208,,steage_des_50202,,,,击败所有怪物，取得战斗胜利,,1
50203,50202,1,stage_name_50203,2-3,国王与兔子先生,,5,1,0,502030,"502030,502032,502033",502034,0,0,,,,0,0,"17,6336",0,2,87022002,101,502031;502032,,0,"0,101,400;0,102,500;0,103,500;0,104,500;0,105,92;0,108,200",0,0,0,0,,,,0,8120081,0,0,,,,1979204,,steage_des_50203,,,,击败所有怪物，取得战斗胜利,,1
50204,50203,1,stage_name_50204,2-4,国王-1,,5,1,2,502040,"502040,502042,502043",502044,0,0,,,,0,0,"18,7050",0,2,87022002,101,502041,,0,"0,101,400;0,102,500;0,103,500;0,104,500;0,105,96;0,108,200",0,0,0,0,,,,0,8120098,0,0,,,,1979204,,steage_des_50204,,,,击败所有怪物，取得战斗胜利,,1
50205,50204,1,stage_name_50205,2-5,国王-2,,5,1,0,502050,"502050,502052,502053",502054,0,0,,,,0,0,"19,6864",0,2,87022002,101,502051,,0,"0,101,650;0,102,650;0,103,700;0,104,600;0,105,100;0,108,200",0,0,0,0,,,,0,8120095,0,0,,,,1979204,,steage_des_50205,,,,击败所有怪物，取得战斗胜利,,1
50206,50205,1,stage_name_50206,2-6,猫兔不相容定理,,5,1,0,502060,"502060,502062,502063",502064,0,0,,,,0,0,"20,7128",0,2,87022003,101,502061,,0,"0,101,650;0,102,650;0,103,700;0,104,600;0,105,104;0,108,200",0,0,0,0,,,,0,8120082,0,0,,,,1979205,,steage_des_50206,,,,击败所有怪物，取得战斗胜利,,1
50207,50206,1,stage_name_50207,2-7,期待-1,,5,1,0,502070,"502070,502072,502073",502074,0,0,,,,0,0,"21,7392",0,2,87022003,101,502071;502072,,0,"0,101,650;0,102,650;0,103,700;0,104,600;0,105,108;0,108,200",0,0,0,0,,,,0,8120098,0,0,,,,1979205,,steage_des_50207,,,,击败所有怪物，取得战斗胜利,,1
50208,50207,1,stage_name_50208,2-8,鲸鱼与木偶与猎犬,,5,1,2,502080,"502080,502082,502083",502084,0,0,,,,0,0,"22,8178",0,2,87022003,103,502081,,0,"0,101,650;0,102,650;0,103,200;0,104,600;0,105,112;0,108,200",0,0,0,0,,,,0,8120098,0,0,,,,1979205,,steage_des_50208,,,,击败所有怪物，取得战斗胜利,,1
50209,50208,1,stage_name_50209,2-9,驱赶-1,,5,1,0,502090,"502090,502092,502093",502094,0,0,,,,0,0,"23,7909",0,2,87022004,103,502091,,0,"0,101,650;0,102,650;0,103,700;0,104,600;0,105,116;0,108,200",0,0,0,0,,,,0,8120095,0,0,,,,1979205,,steage_des_50209,,,,击败所有怪物，取得战斗胜利,,1
50210,50209,1,stage_name_50210,2-10,驱赶-2,,5,1,0,502100,"502100,502102,502103",502104,0,0,,,,0,0,"24,8173",0,2,87022004,103,502101,,0,"0,101,650;0,102,650;0,103,700;0,104,600;0,105,120;0,108,200",0,0,0,0,,,,0,8120099,0,0,,,,1979205,,steage_des_50210,,,,击败所有怪物，取得战斗胜利,,1
50211,50210,1,stage_name_50211,2-11,痛下杀手吧,,5,1,0,502110,"502110,502112,502113",502114,0,0,,,,0,0,"25,8965",0,2,87022004,103,502111;502112,,0,"0,101,650;0,102,650;0,103,700;0,104,600;0,105,124;0,108,200",0,0,0,0,,,,0,8120086,0,0,,,,1979208,,steage_des_50211,,,,击败所有怪物，取得战斗胜利,,1
50212,50211,1,stage_name_50212,2-12,逃跑-1,,5,1,2,502120,"502120,502122,502123",502124,0,0,,,,0,0,"26,9881",0,2,87022005,103,502121,,0,"0,101,650;0,102,500;0,103,700;0,104,200;0,105,128;0,108,200",0,0,0,0,,,,0,8120098,0,0,,,,1979208,,steage_des_50212,,,,击败所有怪物，取得战斗胜利,,1
50213,50212,1,stage_name_50213,2-13,逃跑-2,,5,1,0,502130,"502130,502132,502133",502134,0,0,,,,0,0,"27,9526",0,2,87022005,103,502131,,0,"0,101,650;0,102,650;0,103,700;0,104,600;0,105,132;0,108,200",0,0,0,0,,,,0,8120095,0,0,,,,1979208,,steage_des_50213,,,,击败所有怪物，取得战斗胜利,,1
50214,50213,1,stage_name_50214,2-14,朋友还是活路？,,5,1,0,502140,"502140,502142,502143",502144,0,0,,,,0,0,"28,9801",0,2,87022007,203,502141,,0,"0,101,650;0,102,650;0,103,700;0,104,600;0,105,136;0,108,200",0,0,0,0,,,,0,8120082,0,0,,,,1979205,,steage_des_50214,,,,击败所有怪物，取得战斗胜利,,1
50215,50214,1,stage_name_50215,2-15,为了朋友-1,,5,1,0,502150,"502150,502152,502153",502154,0,0,,,,0,0,"29,10087",0,2,87022008,203,502151;502152,,0,"0,101,650;0,102,650;0,103,700;0,104,600;0,105,140;0,108,200",0,0,0,0,,,,0,8120098,0,0,,,,1979205,,steage_des_50215,,,,击败所有怪物，取得战斗胜利,,1
50216,50215,1,stage_name_50216,2-16,不惧-1,,5,1,2,502160,"502160,502162,502163",502164,0,0,,,,0,0,"30,11726",0,2,87022008,203,502161,,0,"0,101,650;0,102,650;0,103,700;0,104,600;0,105,144;0,108,200",0,0,0,0,,,,0,8120098,0,0,,,,1979205,,steage_des_50216,,,,击败所有怪物，取得战斗胜利,,1
50217,50216,1,stage_name_50217,2-17,呃，是梦啊,,5,1,0,502170,"502170,502172,502173",502174,0,0,,,,0,0,"31,11264",0,2,87022009,203,502171,,0,"0,101,650;0,102,650;0,103,700;0,104,600;0,105,148;0,108,200",0,0,0,0,,,,0,8120095,0,0,,,,1979205,,steage_des_50217,,,,击败所有怪物，取得战斗胜利,,1
50218,50217,1,stage_name_50218,2-18,大罪会议,,5,1,0,502180,"502180,502182,502183",502184,0,0,,,,0,0,"32,11561",0,2,87022011,103,502181,,0,"0,101,650;0,102,650;0,103,700;0,104,600;0,105,152;0,108,200",0,0,0,0,,,,0,8120095,0,0,,,,1979205,,steage_des_50218,,,,击败所有怪物，取得战斗胜利,,1
50219,50218,1,stage_name_50219,2-19,罪孽-1,,5,1,2,502190,"502190,502192,502193",502194,0,0,,,,0,0,"33,12666",0,2,87022011,103,502191,,0,"0,101,650;0,102,650;0,103,700;0,104,600;0,105,156;0,108,200",0,0,0,0,,,,0,8120099,0,0,,,,1979205,,steage_des_50219,,,,击败所有怪物，取得战斗胜利,,1
50220,50219,1,stage_name_50220,2-20,大罪的等待间隙,,5,1,1,502200,"502200,502202,502203",502204,0,0,,,,0,0,"35,14885",0,2,87022011,102,502201,,0,"0,101,-650;0,102,500;0,103,700;0,104,200;0,105,160;0,108,200",0,0,0,0,,,,0,8120054,0,0,,,,1979206,,steage_des_50220,,,,击败所有怪物，取得战斗胜利,,1
50301,10320,1,stage_name_50301,3-1,家族与后继,,5,1,0,503010,"503010,503012,503013",503014,0,0,,,,0,0,"30,10978",0,3,87032001,203,503011,,0,"0,101,650;0,102,650;0,103,700;0,104,600;0,105,164;0,108,200",0,0,0,0,,,,0,8120082,0,0,,,,1979205,,steage_des_50301,,,,击败所有怪物，取得战斗胜利,,1
50302,50301,1,stage_name_50302,3-2,涟漪-1,,5,1,0,503020,"503020,503022,503023",503024,0,0,,,,0,0,"31,11264",0,3,87032001,203,503021;503022,,0,"0,101,650;0,102,650;0,103,700;0,104,600;0,105,168;0,108,200",0,0,0,0,,,,0,8120098,0,0,,,,1979205,,steage_des_50302,,,,击败所有怪物，取得战斗胜利,,1
50303,50302,1,stage_name_50303,3-3,道德的义务,,5,1,2,503030,"503030,503032,503033",503034,0,0,,,,0,0,"32,12349",0,3,87032002,203,503031,,0,"0,101,650;0,102,650;0,103,700;0,104,600;0,105,172;0,108,200",0,0,0,0,,,,0,8120095,0,0,,,,1979205,,steage_des_50303,,,,击败所有怪物，取得战斗胜利,,1
50304,50303,1,stage_name_50304,3-4,埋伏-1,,5,1,0,503040,"503040,503042,503043",503044,0,0,,,,0,0,"33,11858",0,3,87032002,203,503041,,0,"0,101,650;0,102,650;0,103,700;0,104,600;0,105,176;0,108,200",0,0,0,0,,,,0,8120099,0,0,,,,1979205,,steage_des_50304,,,,击败所有怪物，取得战斗胜利,,1
50305,50304,1,stage_name_50305,3-5,思想使人痛苦,,5,1,0,503050,"503050,503052,503053",503054,0,0,,,,0,0,"34,12155",0,3,87032003,203,503051;503052,,0,"0,101,650;0,102,650;0,103,700;0,104,600;0,105,180;0,108,200",0,0,0,0,,,,0,8120088,0,0,,,,1979202,,steage_des_50305,,,,击败所有怪物，取得战斗胜利,,1
50306,50305,1,stage_name_50306,3-6,迷惘-1,,5,1,2,503060,"503060,503062,503063",503064,0,0,,,,0,0,"35,13453",0,3,87032003,203,503061,,0,"0,101,650;0,102,500;0,103,700;0,104,600;0,105,184;0,108,200",0,0,0,0,,,,0,8120098,0,0,,,,1979202,,steage_des_50306,,,,击败所有怪物，取得战斗胜利,,1
50307,50306,1,stage_name_50307,3-7,西蒙和安娜,,5,1,0,503070,"503070,503072,503073",503074,0,0,,,,0,0,"36,12892",0,3,87032004,203,503071,,0,"0,101,650;0,102,650;0,103,700;0,104,600;0,105,188;0,108,200",0,0,0,0,,,,0,8120095,0,0,,,,1979202,,steage_des_50307,,,,击败所有怪物，取得战斗胜利,,1
50308,50307,1,stage_name_50308,3-8,镜子啊-1,,5,1,0,503080,"503080,503082,503083",503084,0,0,,,,0,0,"37,13189",0,3,87032005,203,503081;503082,,0,"0,101,650;0,102,650;0,103,700;0,104,600;0,105,192;0,108,200",0,0,0,0,,,,0,8120099,0,0,,,,1979202,,steage_des_50308,,,,击败所有怪物，取得战斗胜利,,1
50309,50308,1,stage_name_50309,3-9,被截断的道路,,5,1,2,503090,"503090,503092,503093",503094,0,0,,,,0,0,"38,14405",0,3,87032007,101,503091,,0,"0,101,600;0,102,500;0,103,200;0,104,200;0,105,196;0,108,200",0,0,0,0,,,,0,8120081,0,0,,,,1979204,,steage_des_50309,,,,击败所有怪物，取得战斗胜利,,1
50310,50309,1,stage_name_50310,3-10,告诉我-1,,5,1,0,503100,"503100,503102,503103",503104,0,0,,,,0,0,"39,13783",0,3,87032008,101,503101,,0,"0,101,650;0,102,650;0,103,700;0,104,600;0,105,200;0,108,200",0,0,0,0,,,,0,8120098,0,0,,,,1979204,,steage_des_50310,,,,击败所有怪物，取得战斗胜利,,1
50311,50310,1,stage_name_50311,3-11,道德高尚的女人,,5,1,0,503110,"503110,503112,503113",503114,0,0,,,,0,0,"40,14245",0,3,87032009,101,503111;503112,,0,"0,101,650;0,102,650;0,103,700;0,104,600;0,105,204;0,108,200",0,0,0,0,,,,0,8120095,0,0,,,,1979204,,steage_des_50311,,,,击败所有怪物，取得战斗胜利,,1
50312,50311,1,stage_name_50312,3-12,挫折-1,,5,1,2,503120,"503120,503122,503123",503124,0,0,,,,0,0,"41,15533",0,3,87032009,101,503121,,0,"0,101,650;0,102,650;0,103,700;0,104,600;0,105,208;0,108,200",0,0,0,0,,,,0,8120099,0,0,,,,1979204,,steage_des_50312,,,,击败所有怪物，取得战斗胜利,,1
50313,50312,1,stage_name_50313,3-13,怪人医生,,5,1,0,503130,"503130,503132,503133",503134,0,0,,,,0,0,"42,14850",0,3,87032010,103,503131,,0,"0,101,650;0,102,650;0,103,700;0,104,600;0,105,212;0,108,200",0,0,0,0,,,,0,8120082,0,0,,,,1979205,,steage_des_50313,,,,击败所有怪物，取得战斗胜利,,1
50314,50313,1,stage_name_50314,3-14,awaken,,5,1,0,503140,"503140,503142,503143",503144,0,0,,,,0,0,"43,15147",0,3,87032010,103,503141;503142,,0,"0,101,650;0,102,650;0,103,700;0,104,600;0,105,216;0,108,200",0,0,0,0,,,,0,8120098,0,0,,,,1979205,,steage_des_50314,,,,击败所有怪物，取得战斗胜利,,1
50315,50314,1,stage_name_50315,3-15,未知-1,,5,1,2,503150,"503150,503152,503153",503154,0,0,,,,0,0,"44,16508",0,3,87032009,103,503151,,0,"0,101,650;0,102,650;0,103,700;0,104,600;0,105,220;0,108,200",0,0,0,0,,,,0,8120095,0,0,,,,1979205,,steage_des_50315,,,,击败所有怪物，取得战斗胜利,,1
50316,50315,1,stage_name_50316,3-16,卡尔之死,,5,1,0,503160,"503160,503162,503163",503164,0,0,,,,0,0,"45,15928",0,3,87032010,101,503161,,0,"0,101,650;0,102,650;0,103,700;0,104,600;0,105,224;0,108,200",0,0,0,0,,,,0,8120081,0,0,,,,1979204,,steage_des_50316,,,,击败所有怪物，取得战斗胜利,,1
50317,50316,1,stage_name_50317,3-17,恐怖和信仰-1,,5,1,0,503170,"503170,503172,503173",503174,0,0,,,,0,0,"46,16236",0,3,87032010,101,503171;503172,,0,"0,101,650;0,102,650;0,103,700;0,104,600;0,105,228;0,108,200",0,0,0,0,,,,0,8120098,0,0,,,,1979204,,steage_des_50317,,,,击败所有怪物，取得战斗胜利,,1
50318,50317,1,stage_name_50318,3-18,人世间，或人所缺,,5,1,2,503180,"503180,503182,503183",503184,0,0,,,,0,0,"47,17672",0,3,87032008,101,503181,,0,"0,101,650;0,102,650;0,103,700;0,104,600;0,105,232;0,108,200",0,0,0,0,,,,0,8120095,0,0,,,,1979204,,steage_des_50318,,,,击败所有怪物，取得战斗胜利,,1
50319,50318,1,stage_name_50319,3-19,重复-1,,5,1,0,503190,"503190,503192,503193",503194,0,0,,,,0,0,"48,16841",0,3,87032004,201,503191;503192,,0,"0,101,650;0,102,650;0,103,700;0,104,600;0,105,236;0,108,200",0,0,0,0,,,,0,8120099,0,0,,,,1979204,,steage_des_50319,,,,击败所有怪物，取得战斗胜利,,1
50320,50319,1,stage_name_50320,3-20,成为家族的象征,,5,1,1,503200,"503200,503202,503203",503204,0,0,,,,0,0,"50,21294",0,3,87032002,203,503201,,0,"0,101,-500;0,102,1000;0,103,200;0,104,600;0,105,240;0,108,200",0,0,0,0,,,,0,8120082,0,0,,,,1979205,FightCamera_3030002,steage_des_50320,,,,击败所有怪物，取得战斗胜利,,1
50401,10424,1,stage_name_50401,4-1,梦与阴谋的气息,,5,1,0,504010,"504010,504012,504013",504014,0,0,,,,0,0,"45,15928",0,4,87042001,201,504011,,0,"0,101,650;0,102,650;0,103,700;0,104,600;0,105,244;0,108,400",0,0,0,0,,,,0,8120082,0,0,,,,1979205,,steage_des_50401,,,,击败所有怪物，取得战斗胜利,,1
50402,50401,1,stage_name_50402,4-2,不速之客-1,,5,1,0,504020,"504020,504022,504023",504024,0,0,,,,0,0,"46,16236",0,4,87042002,201,504021;504022,,0,"0,101,650;0,102,650;0,103,700;0,104,600;0,105,248;0,108,400",0,0,0,0,,,,0,8120098,0,0,,,,1979205,,steage_des_50402,,,,击败所有怪物，取得战斗胜利,,1
50403,50402,1,stage_name_50403,4-3,不速之客-2,,5,1,2,504030,"504030,504032,504033",504034,0,0,,,,0,0,"47,17672",0,4,87042002,201,504031,,0,"0,101,650;0,102,650;0,103,700;0,104,600;0,105,252;0,108,400",0,0,0,0,,,,0,8120095,0,0,,,,1979205,,steage_des_50403,,,,击败所有怪物，取得战斗胜利,,1
50404,50403,1,stage_name_50404,4-4,将你引入堕落深渊,,5,1,0,504040,"504040,504042,504043",504044,0,0,,,,0,0,"48,16841",0,4,87042001,201,504041,,0,"0,101,650;0,102,650;0,103,700;0,104,600;0,105,256;0,108,400",0,0,0,0,,,,0,8120081,0,0,,,,1979204,,steage_des_50404,,,,击败所有怪物，取得战斗胜利,,1
50405,50404,1,stage_name_50405,4-5,引诱-1,,5,1,0,504050,"504050,504052,504053",504054,0,0,,,,0,0,"49,17149",0,4,87042001,201,504051;504052,,0,"0,101,650;0,102,650;0,103,700;0,104,600;0,105,260;0,108,400",0,0,0,0,,,,0,8120098,0,0,,,,1979204,,steage_des_50405,,,,击败所有怪物，取得战斗胜利,,1
50406,50405,1,stage_name_50406,4-6,引诱-2,,5,1,2,504060,"504060,504062,504063",504064,0,0,,,,0,0,"50,19246",0,4,87042001,201,504061,,0,"0,101,650;0,102,650;0,103,700;0,104,600;0,105,264;0,108,400",0,0,0,0,,,,0,8120095,0,0,,,,1979204,,steage_des_50406,,,,击败所有怪物，取得战斗胜利,,1
