Id,TargetType,TargetId,,Application,Show,VoiceTitle,,VoiceText,,ShowType,StandbyTime,Group,UnlockCondition,SkinClickVoice,UnlockText
8000580,2,3013007,菲莉希亚丨闲置·其二,0,1,voicerole_title_8000580,闲置·其二,voicerole_text_8000580,如果还能坚持的话，请再努力一会儿吧，因为大家都还在认真工作。,1,0,3013007,0,,
8000581,2,3013007,菲莉希亚丨提示·代办事项,0,1,voicerole_title_8000581,提示·代办事项,voicerole_text_8000581,没有确认的事情要尽快确认，不然会越积越多的。,1,0,3013007,0,,
8000582,2,3013007,菲莉希亚丨提示·活动,0,0,voicerole_title_8000582,提示·活动,voicerole_text_8000582,没有确认的事情要尽快确认，不然会越积越多的。,1,0,3013007,0,,
8000583,2,3013007,菲莉希亚丨生日祝福,0,1,voicerole_title_8000583,生日祝福,voicerole_text_8000583,侍主大人的降生日啊，如果是精灵长笛的话，我可以演奏。,1,0,3013007,0,,
8000584,2,3013007,菲莉希亚丨秘书任职:主页·其一,0,1,voicerole_title_8000584,秘书任职:主页·其一,voicerole_text_8000584,终于回来了……迟到，扣分。,1,0,3013007,0,,
8000585,2,3013007,菲莉希亚丨秘书任职:主页·其二,0,0,voicerole_title_8000585,秘书任职:主页·其二,voicerole_text_8000585,记住，战斗中最重要的是速度。,1,0,3013007,0,,
8000586,2,3013007,菲莉希亚丨秘书任职:管理·其一,0,0,voicerole_title_8000586,秘书任职:管理·其一,voicerole_text_8000586,大家都很优秀，但是不要放松训练！,1,0,3013007,0,,
8000587,2,3013007,菲莉希亚丨秘书任职:管理·其二,0,0,voicerole_title_8000587,秘书任职:管理·其二,voicerole_text_8000587,侍主大人，请组织大家进行集训。,1,0,3013007,0,,
8000588,2,3013007,菲莉希亚丨秘书任职:出击·其一,0,1,voicerole_title_8000588,秘书任职:出击·其一,voicerole_text_8000588,按照计划进行。,1,0,3013007,0,,
8000589,2,3013007,菲莉希亚丨秘书任职:出击·其二,0,1,voicerole_title_8000589,秘书任职:出击·其二,voicerole_text_8000589,准备好了就出发。,1,0,3013007,0,,
8000590,2,3013007,菲莉希亚丨秘书任职:日常·其一,0,1,voicerole_title_8000590,秘书任职:日常·其一,voicerole_text_8000590,适度的休息是必要的，有助于心理调整。,1,0,3013007,0,,
8000591,2,3013007,菲莉希亚丨秘书任职:日常·其二,0,1,voicerole_title_8000591,秘书任职:日常·其二,voicerole_text_8000591,出去约会吗……我不擅长这种事情……,1,0,3013007,0,,
8000592,2,3013007,菲莉希亚丨初次相遇,0,1,voicerole_title_8000592,初次相遇,voicerole_text_8000592,看上去是和平的国家呀，太好了。我是精灵族的游侠将军菲莉希亚，之后就听您调令了。,1,0,3013007,0,,
8000593,2,3013007,菲莉希亚丨再次相遇,0,1,voicerole_title_8000593,再次相遇,voicerole_text_8000593,我的悔恨和不甘早已被历史这条长河冲走殆尽。侍主大人啊，不用担心，我不会做复仇这种蠢事的。,1,0,3013007,0,,
8000594,2,3013007,菲莉希亚丨等级提升,0,1,voicerole_title_8000594,等级提升,voicerole_text_8000594,要不断锻炼。,1,0,3013007,0,,
8000595,2,3013007,菲莉希亚丨技能强化,0,1,voicerole_title_8000595,技能强化,voicerole_text_8000595,战斗技巧，不用即废。,1,0,3013007,0,,
8000596,2,3013007,菲莉希亚丨突破,0,1,voicerole_title_8000596,突破,voicerole_text_8000596,不断积累，量变是会引发质变的。,1,0,3013007,0,,
8000597,2,3013007,菲莉希亚丨觉醒,0,1,voicerole_title_8000597,觉醒,voicerole_text_8000597,没想到还有新的境界。,1,0,3013007,0,,
8000598,2,3013007,菲莉希亚丨对话·其一,0,1,voicerole_title_8000598,对话·其一,voicerole_text_8000598,耳朵？确实我的耳朵比普通的精灵们训练得更好。,1,0,3013007,0,1,
8000599,2,3013007,菲莉希亚丨对话·其二,0,1,voicerole_title_8000599,对话·其二,voicerole_text_8000599,身材很苗条？这是锻炼的成果。,1,0,3013007,0,1,
8000601,2,3013007,菲莉希亚丨派遣·开始,0,0,voicerole_title_8000601,派遣·开始,voicerole_text_8000601,那我稍稍准备下。,1,0,3013007,0,,
8000602,2,3013007,菲莉希亚丨派遣·回归,0,0,voicerole_title_8000602,派遣·回归,voicerole_text_8000602,并没有发现异常。,1,0,3013007,0,,
8000603,2,3013007,菲莉希亚丨打工·开始,0,0,voicerole_title_8000603,工作·开始,voicerole_text_8000603,工作啊，您有空的话也一起工作如何？,1,0,3013007,0,,
8000604,2,3013007,菲莉希亚丨打工·结束,0,0,voicerole_title_8000604,工作·结束,voicerole_text_8000604,合格点儿了，下次再快点行动吧。,0,0,3013007,0,,
8000605,2,3013007,菲莉希亚丨打工中·其一,0,0,voicerole_title_8000605,工作中·其一,voicerole_text_8000605,动作太慢了。,1,0,3013007,0,,
8000606,2,3013007,菲莉希亚丨打工中·其二,0,0,voicerole_title_8000606,工作中·其二,voicerole_text_8000606,不劳者不得食！,1,0,3013007,0,,
8000607,2,3013007,菲莉希亚丨编队·其一,0,1,voicerole_title_8000607,编队·其一,voicerole_text_8000607,很快就能消灭他们。,1,0,3013007,0,,
8000608,2,3013007,菲莉希亚丨编队·其二,0,1,voicerole_title_8000608,编队·其二,voicerole_text_8000608,记住，战斗中最重要的是速度。,1,0,3013007,0,,
8000609,2,3013007,菲莉希亚丨技能·技能名字,0,0,voicerole_title_8000609,技能·其一,voicerole_text_8000609,要在森林里和精灵战斗吗？真是不怕死，落入陷阱吧！,0,0,3013007,0,,
8000610,2,3013007,菲莉希亚丨爆气·技能名字,0,1,voicerole_title_8000610,灵魂解放·其一,voicerole_text_8000610,现在看来，将死的是你！,1,0,3013007,0,,
8000611,2,3013007,菲莉希亚丨技能·技能名字,0,0,voicerole_title_8000611,技能·其二,voicerole_text_8000611,战士们，在这里集合！,0,0,3013007,0,,
8000612,2,3013007,菲莉希亚丨爆气·技能名字,0,1,voicerole_title_8000612,灵魂解放·其二,voicerole_text_8000612,森林会祝福我们的。,1,0,3013007,0,,
8000613,2,3013007,菲莉希亚丨技能·技能名字,0,0,voicerole_title_8000613,技能·其三,voicerole_text_8000613,步法、动作、呼吸，全部不合格。修行还不够啊。,0,0,3013007,0,,
8000614,2,3013007,菲莉希亚丨爆气·技能名字,0,0,voicerole_title_8000614,灵魂解放·其三,voicerole_text_8000614,动作的流畅性、敏捷性都不够，这种程度就来战场了…你在小看我吗？,1,0,3013007,0,,
8000615,2,3013007,菲莉希亚丨胜利,0,1,voicerole_title_8000615,胜利,voicerole_text_8000615,精灵若是为了守护伙伴，是会拼尽全力的！,1,0,3013007,0,,
8000616,2,3013007,菲莉希亚丨羁绊·其一,0,1,voicerole_title_8000616,好感度·其一,voicerole_text_8000616,游侠领主是做什么的？主要就是精进战斗经验……守护亚尔夫的和平，这可是非常光荣的头衔哦！,1,0,3013007,"3013007,2",,voicerole_unlocktext_1
8000617,2,3013007,菲莉希亚丨羁绊·其二,0,1,voicerole_title_8000617,好感度·其二,voicerole_text_8000617,侍主大人也想成为游侠领主吗？人类可没法当……当然，如果您继续精进的话，倒也不是不可以破例。,1,0,3013007,"3013007,4",,voicerole_unlocktext_2
8000618,2,3013007,菲莉希亚丨羁绊·其三,0,1,voicerole_title_8000618,好感度·其三,voicerole_text_8000618,我曾经的故乡……亚尔夫，美丽而幽静，但是全被那个公主给毁灭了。,1,0,3013007,"3013007,7",,voicerole_unlocktext_3
8000619,2,3013007,菲莉希亚丨羁绊·其四,0,1,voicerole_title_8000619,好感度·其四,voicerole_text_8000619,要保护好自己的伙伴和族人，为此要不断精进，今天也来训练吧，侍主大人！,1,0,3013007,"3013007,9",,voicerole_unlocktext_4
8000620,2,3013007,菲莉希亚丨剧情对话·其一,0,0,voicerole_title_8000620,剧情对话·其一,voicerole_text_8000620,,0,0,3013007,0,,
8000621,2,3013007,菲莉希亚丨剧情对话·其二,0,0,voicerole_title_8000621,剧情对话·其二,voicerole_text_8000621,,0,0,3013007,0,,
8000622,2,3013007,菲莉希亚丨剧情对话·其三,0,0,voicerole_title_8000622,剧情对话·其三,voicerole_text_8000622,,0,0,3013007,0,,
8000623,2,3013007,菲莉希亚丨剧情对话·其四,0,0,voicerole_title_8000623,剧情对话·其四,voicerole_text_8000623,,0,0,3013007,0,,
8000624,2,3013007,菲莉希亚丨研发公司,0,0,voicerole_title_8000624,研发公司,voicerole_text_8000624,INCHI GAME,0,0,3013007,0,,
8000625,2,3013007,菲莉希亚丨发行公司,0,0,voicerole_title_8000625,发行公司,voicerole_text_8000625,Bilibili,0,0,3013007,0,,
8000626,2,3013007,菲莉希亚丨工作室名,0,0,voicerole_title_8000626,工作室名,voicerole_text_8000626,AOI Studio,0,0,3013007,0,,
8000627,2,3013007,菲莉希亚丨游戏名称,0,0,voicerole_title_8000627,游戏名称,voicerole_text_8000627,千年之旅 ELF,0,0,3013007,0,,
8000628,2,3013008,梅露特丨登陆问候,0,1,voicerole_title_8000628,登陆问候,voicerole_text_8000628,才不是在等你回来。哼！,1,0,3013008,0,,
8000629,2,3013008,梅露特丨闲置·其一,0,1,voicerole_title_8000629,闲置·其一,voicerole_text_8000629,侍主大人？敢无视我，真是好大的胆子！,1,0,3013008,0,,
8000630,2,3013008,梅露特丨闲置·其二,0,1,voicerole_title_8000630,闲置·其二,voicerole_text_8000630,继续无视我的话，就不给你吃布丁了！,1,0,3013008,0,,
8000631,2,3013008,梅露特丨提示·代办事项,0,1,voicerole_title_8000631,提示·代办事项,voicerole_text_8000631,不赶紧把没做完的事情做了吗？真是慢性子。,1,0,3013008,0,,
8000632,2,3013008,梅露特丨提示·活动,0,0,voicerole_title_8000632,提示·活动,voicerole_text_8000632,不赶紧把没做完的事情做了吗？真是慢性子。,1,0,3013008,0,,
8000633,2,3013008,梅露特丨生日祝福,0,1,voicerole_title_8000633,生日祝福,voicerole_text_8000633,生日？这种事谁关心啊……好吧，看你这样也蛮可怜的，那里有我吃剩的蛋糕，不嫌弃就请拿去吧。,1,0,3013008,0,,
8000634,2,3013008,梅露特丨秘书任职:主页·其一,0,1,voicerole_title_8000634,秘书任职:主页·其一,voicerole_text_8000634,才不是在等你回来。哼！,1,0,3013008,0,,
8000635,2,3013008,梅露特丨秘书任职:主页·其二,0,0,voicerole_title_8000635,秘书任职:主页·其二,voicerole_text_8000635,史莱姆可不是最弱小的！,1,0,3013008,0,,
8000636,2,3013008,梅露特丨秘书任职:管理·其一,0,0,voicerole_title_8000636,秘书任职:管理·其一,voicerole_text_8000636,哼，才不想帮侍主大人管理。,1,0,3013008,0,,
8000637,2,3013008,梅露特丨秘书任职:管理·其二,0,0,voicerole_title_8000637,秘书任职:管理·其二,voicerole_text_8000637,真是慢吞吞的，交给我吧！,1,0,3013008,0,,
8000638,2,3013008,梅露特丨秘书任职:出击·其一,0,1,voicerole_title_8000638,秘书任职:出击·其一,voicerole_text_8000638,我不喜欢战斗，但是必须完成任务。,1,0,3013008,0,,
8000639,2,3013008,梅露特丨秘书任职:出击·其二,0,1,voicerole_title_8000639,秘书任职:出击·其二,voicerole_text_8000639,加油吧，侍主大人。,1,0,3013008,0,,
8000640,2,3013008,梅露特丨秘书任职:日常·其一,0,1,voicerole_title_8000640,秘书任职:日常·其一,voicerole_text_8000640,从之前，我就很在意人类的城镇了。快出去玩吧。,1,0,3013008,0,,
8000641,2,3013008,梅露特丨秘书任职:日常·其二,0,1,voicerole_title_8000641,秘书任职:日常·其二,voicerole_text_8000641,要带上谁一起去玩……呃，别太晚回来？,1,0,3013008,0,,
8000642,2,3013008,梅露特丨初次相遇,0,1,voicerole_title_8000642,初次相遇,voicerole_text_8000642,喂，要别人报上名字之前，首先该报上自己的名字吧！侍主大人？真是没意思的名字。我是梅露特。虽然是魔物但要把我当做是人类来对待。,1,0,3013008,0,,
8000643,2,3013008,梅露特丨再次相遇,0,1,voicerole_title_8000643,再次相遇,voicerole_text_8000643,哼，本来就没拜托帮我找回记忆之类的事，真是多此一举……才不会谢谢你！,1,0,3013008,0,,
8000644,2,3013008,梅露特丨等级提升,0,1,voicerole_title_8000644,等级提升,voicerole_text_8000644,咚！咚咚！咚咚咚！又变强了。,1,0,3013008,0,,
8000645,2,3013008,梅露特丨技能强化,0,1,voicerole_title_8000645,技能强化,voicerole_text_8000645,腐蚀和整个吞下……哪个更残酷？,1,0,3013008,0,,
8000646,2,3013008,梅露特丨突破,0,1,voicerole_title_8000646,突破,voicerole_text_8000646,史莱姆的进化啊，只要不把我变成金的，什么都可以。,1,0,3013008,0,,
8000647,2,3013008,梅露特丨觉醒,0,1,voicerole_title_8000647,觉醒,voicerole_text_8000647,唔哇，其实我不想在魔物的层面上继续升级了。,1,0,3013008,0,,
8000648,2,3013008,梅露特丨对话·其一,0,1,voicerole_title_8000648,对话·其一,voicerole_text_8000648,史莱姆是最弱的？什么时候有这种奇怪的想法的？物理攻击对我可是无效的！,1,0,3013008,0,1,
8000649,2,3013008,梅露特丨对话·其二,0,1,voicerole_title_8000649,对话·其二,voicerole_text_8000649,想摸摸看吗？可以啊，但是不能把我当魔物，要当成一般女孩子来看待。,1,0,3013008,0,1,
8000651,2,3013008,梅露特丨派遣·开始,0,0,voicerole_title_8000651,派遣·开始,voicerole_text_8000651,很快就会回来的。,1,0,3013008,0,,
8000652,2,3013008,梅露特丨派遣·回归,0,0,voicerole_title_8000652,派遣·回归,voicerole_text_8000652,回来了，没做什么多余的事情吧？,1,0,3013008,0,,
8000653,2,3013008,梅露特丨打工·开始,0,0,voicerole_title_8000653,工作·开始,voicerole_text_8000653,太麻烦了，但好好拜托的话，我也不是不能帮忙。,1,0,3013008,0,,
8000654,2,3013008,梅露特丨打工·结束,0,0,voicerole_title_8000654,工作·结束,voicerole_text_8000654,做完啦！哼，才不是为侍主大人做的。,0,0,3013008,0,,
8000655,2,3013008,梅露特丨打工中·其一,0,0,voicerole_title_8000655,工作中·其一,voicerole_text_8000655,与其在那看着，不如过来帮帮我。,1,0,3013008,0,,
8000656,2,3013008,梅露特丨打工中·其二,0,0,voicerole_title_8000656,工作中·其二,voicerole_text_8000656,啊呀，我很忙的，晚点再说。,1,0,3013008,0,,
8000657,2,3013008,梅露特丨编队·其一,0,1,voicerole_title_8000657,编队·其一,voicerole_text_8000657,看来你们想被溶解。,1,0,3013008,0,,
8000658,2,3013008,梅露特丨编队·其二,0,1,voicerole_title_8000658,编队·其二,voicerole_text_8000658,史莱姆可不是最弱小的！,1,0,3013008,0,,
8000659,2,3013008,梅露特丨技能·技能名字,0,0,voicerole_title_8000659,技能·其一,voicerole_text_8000659,啊！叭叭叭叭叭！,0,0,3013008,0,,
8000660,2,3013008,梅露特丨爆气·技能名字,0,1,voicerole_title_8000660,灵魂解放·其一,voicerole_text_8000660,咚！咚咚！啊！噗噗噗噗噗！,1,0,3013008,0,,
8000661,2,3013008,梅露特丨技能·技能名字,0,0,voicerole_title_8000661,技能·其二,voicerole_text_8000661,来试一下这酸液吧。,0,0,3013008,0,,
8000662,2,3013008,梅露特丨爆气·技能名字,0,1,voicerole_title_8000662,灵魂解放·其二,voicerole_text_8000662,尽情溶解吧。,1,0,3013008,0,,
8000663,2,3013008,梅露特丨技能·技能名字,0,0,voicerole_title_8000663,技能·其三,voicerole_text_8000663,对待同伴还有治愈的体液。喂，别全凑上来！,0,0,3013008,0,,
8000664,2,3013008,梅露特丨爆气·技能名字,0,0,voicerole_title_8000664,灵魂解放·其三,voicerole_text_8000664,我万能的体液不仅能治愈同伴，还有美白功效。,1,0,3013008,0,,
8000665,2,3013008,梅露特丨胜利,0,1,voicerole_title_8000665,胜利,voicerole_text_8000665,胜利！干杯！干杯！,1,0,3013008,0,,
8000666,2,3013008,梅露特丨羁绊·其一,0,1,voicerole_title_8000666,好感度·其一,voicerole_text_8000666,真是的，为什么侍主大人会这么受欢迎啊。,1,0,3013008,"3013008,2",,voicerole_unlocktext_1
8000667,2,3013008,梅露特丨羁绊·其二,0,1,voicerole_title_8000667,好感度·其二,voicerole_text_8000667,我喜欢自由，我从侍主大人身上嗅到了同样的气息。,1,0,3013008,"3013008,4",,voicerole_unlocktext_2
8000668,2,3013008,梅露特丨羁绊·其三,0,1,voicerole_title_8000668,好感度·其三,voicerole_text_8000668,我的愿望，那是不可能实现的，因为神是非常残忍的家伙。我早就知道了……,1,0,3013008,"3013008,7",,voicerole_unlocktext_3
8000669,2,3013008,梅露特丨羁绊·其四,0,1,voicerole_title_8000669,好感度·其四,voicerole_text_8000669,侍主大人，要把我当做是人类哦，虽然并不是特别在意……只是想被您认为是人类……哦不，什么都没有。,1,0,3013008,"3013008,9",,voicerole_unlocktext_4
