Id,Chinese,English,Japanese,TChinese,Korea,Actor
yh_miya_03_Entry_1_394,走下选手席，我和米娅相视一笑，等待计分结果。,"Leaving the seats, Mia and I exchange smiles and wait for the results.",,,,旁白
yh_miya_03_Entry_1_395,,,,,,旁白
yh_miya_03_Entry_1_396,none,none,,,,侍主
yh_miya_03_Entry_1_397,经过激烈的角逐，本届普琳普顿杯的优胜组合是——,"After a fierce contest, this year's Princeton Cup champions are—",,,,玛莎
yh_miya_03_Entry_1_398,8号组合！让我们为胜者献上祝福和掌声！,Team 8! Let's give a warm round of applause to our winners!,,,,玛莎
yh_miya_03_Entry_1_399,none,none,,,,旁白
yh_miya_03_Entry_1_400,哈哈哈哈！侍主大人！我们赢啦！,Hahaha! Lord Oracle! We won!!,,,,米娅
yh_miya_03_Entry_1_401,（抬手）,(Raise hand),,,,选项
yh_miya_03_Entry_1_402,none,none,,,,旁白
yh_miya_03_Entry_1_403,有请特邀嘉宾为优胜组合颁奖！,"Now, our guest of honor will present the award to the winners!",,,,玛莎（画外音）
yh_miya_03_Entry_1_404,none,none,,,,旁白
yh_miya_03_Entry_1_405,魔女，即使在我见过的人里，你也称得上渊博。,"Nova, you're really knowledgeable, even among the people I've met.",,,,普林普顿
yh_miya_03_Entry_1_406,嘿嘿！很荣幸见到你，希尔拜亚大帝！,"Hee hee! It's an honor to meet you, Your Majesty!",,,,米娅
yh_miya_03_Entry_1_407,普林普顿把奖杯递给了米娅。,Princeton hands the trophy to Mia.,,,,旁白
yh_miya_03_Entry_1_408,none,none,,,,旁白
yh_miya_03_Entry_1_409,怎么样，开心吗？,Did you have a good time?,,,,侍主
yh_miya_03_Entry_1_410,是挺开心的……,"Yes, I did.",,,,米娅
yh_miya_03_Entry_1_411,这奖杯就像是一种回报。正是由于你无私的帮助着每一个人，才能了解这么多的知识，才能得到这座奖杯。,"This trophy is like a kind of reward. You gain all this knowledge because of your selfless efforts in helping everyone, and now, this is your trophy.",,,,侍主
yh_miya_03_Entry_1_412,none,none,,,,旁白
yh_miya_03_Entry_1_413,米娅露出了灿烂的笑容，我想这会是她今天得到的最好回报。,Mia flashes a radiant smile. I think this is the best reward she receives today.,,,,旁白
yh_miya_03_Entry_1_415,,,,,,旁白
yh_miya_03_Entry_1_416,最终，我和米娅以10分之差惜败于圣城博物院的二位学士先生。,"In the end, Mia and I lose by just 10 points to the two scholars from the Sacred City Museum.",,,,侍主
yh_miya_03_Entry_1_418,none,none,,,,旁白
yh_miya_03_Entry_1_419,可惜……,What a shame...,,,,米娅
yh_miya_03_Entry_1_420,是我拖后腿了。,It's my fault.,,,,侍主
yh_miya_03_Entry_1_421,台上，普林普顿一世正在为二位学士先生颁奖，他们的脸上洋溢着笑容。,"Onstage, Princeton I is presenting the prize to the scholars, who are all smiles.",,,,旁白
yh_miya_03_Entry_1_422,唔……要不是米娅做了第八组的替补，也许比赛不会这么顺利。,"Mia, if you hadn't stepped in, the contest wouldn't have gone so smoothly.",,,,侍主
yh_miya_03_Entry_1_423,哎？是吗？,Huh? Really?,,,,米娅
yh_miya_03_Entry_1_424,那当然了。不只是比赛，今天的很多事情都是这样。,"Of course. Not just the contest, it's true about many things today.",,,,侍主
yh_miya_03_Entry_1_425,米娅有些不好意思，挠了挠头。,"Mia scratches her head, looking shy.",,,,旁白
yh_miya_03_Entry_1_426,虽然今天的最后有所遗憾，但对她来说也不失为愉快的一天吧。,"Even with a bittersweet ending, this still turns out to be a joyful day for her.",,,,旁白
yh_miya_03_Entry_1_428,红凶鳢之麟,Red Snakehead's scale,,,,选项
yh_miya_03_Entry_1_429,很遗憾，正确答案是古树甘露。,"Sorry, the correct answer is Heartwood Nectar.",,,,玛莎
yh_miya_03_Entry_1_430,古树甘露,Nectar of the Heartwood,,,,选项
yh_miya_03_Entry_1_431,正确！8号组合加10分，比赛进入了白热化的阶段！,Correct! Team 8 gains 10 points! The contest is now neck and neck!,,,,玛莎
yh_miya_03_Entry_1_432,西努群岛,Zinew Archipelago,,,,选项
yh_miya_03_Entry_1_433,很遗憾，正确答案是丰缇。,"Sorry, the correct answer is Fontiera.",,,,玛莎
yh_miya_03_Entry_1_434,艾尔格隆,Elgron,,,,选项
yh_miya_03_Entry_1_435,节日庆典,Festival celebration.,,,,选项
yh_miya_03_Entry_1_436,正确！8号组合加10分，势头正劲！,Correct! Team 8 gains 10 points! On a roll!,,,,玛莎
yh_miya_03_Entry_1_437,湖边垂钓,Fishing by the lake,,,,选项
yh_miya_03_Entry_1_438,很遗憾，正确答案是节日庆典。,"Sorry, the correct answer is Festival Celebration.",,,,玛莎
yh_miya_03_Entry_1_439,星斑玉,Star Jade,,,,选项
yh_miya_03_Entry_1_440,很遗憾，正确答案是辉石矿。,"Sorry, the correct answer is Glimmerstone.",,,,玛莎
yh_miya_03_Entry_1_441,琳文石,Rune Stone,,,,选项
yh_miya_03_Entry_1_442,帮助他人也要适度。,Helping others should be done in moderation.,,,,选项
yh_miya_03_Entry_1_443,米娅，虽然这个问题我们讨论过很多次，但我还是要老生常谈一下。,"Mia, even though we've talked about this so many times, I still need to say it again.",,,,侍主
yh_miya_03_Entry_1_444,嗯？,Hmm?,,,,米娅
yh_miya_03_Entry_1_445,帮助他人是值得称赞的好事，但我认为做到你这种地步就有些过了。,"It's admirable that you want to help others, but what you're doing is too much.",,,,侍主
yh_miya_03_Entry_1_446,none,none,,,,旁白
yh_miya_03_Entry_1_447,这些帮助行为已经不可忽视的影响到了你自己的生活。,It's already started to affect your own life in tangible ways.,,,,侍主
yh_miya_03_Entry_1_448,或许你不在意“损己利人”，但你身边亲近的人会因此感到担忧。,"Maybe you don't mind sacrificing yourself for others, but those close to you do worry.",,,,侍主
yh_miya_03_Entry_1_449,我希望你能重新平衡下其中的“度”。,I hope you can reconsider and find a better balance.,,,,侍主
yh_miya_03_Entry_1_450,none,none,,,,旁白
yh_miya_03_Entry_1_451,米娅下意识的做出了一个掩饰情绪的经典动作，笑着挠了挠头。,Mia instinctively does her classic emotional-deflection move—scratching her head with a smile.,,,,旁白
yh_miya_03_Entry_1_452,我知道这样不太好，我也因此陷入过困境，但我还是很难拒绝他人的请求。,I know it's not ideal. I've got into trouble because of it... but I just find it so hard to turn people down.,,,,米娅
yh_miya_03_Entry_1_453,拒绝的时候就像是背叛了他人对我的期待和信任，这种想法会让我感到忧虑和失落。,"When I say no, it feels like I'm betraying their expectations and trust. That thought makes me anxious and sad.",,,,米娅
yh_miya_03_Entry_1_454,如果我认真的请求你去拒绝那些“麻烦”呢？,"What if I ask you to start turning down those ""troubles?""",,,,侍主
yh_miya_03_Entry_1_455,none,none,,,,旁白
yh_miya_03_Entry_1_456,米娅抱起双臂，认真的思考了一番。,Mia crosses her arms and thinks about it.,,,,旁白
yh_miya_03_Entry_1_457,如果你真的那样做了，大概也不会有什么效果吧~,If you really did that... it probably wouldn't work.,,,,米娅
yh_miya_03_Entry_1_458,哦？为什么呢？,Oh? Why not?,,,,侍主
yh_miya_03_Entry_1_459,一方面来说，在我看来，你已经是“自己人”了，拒绝你和拒绝自己的差别不大，并不会让我感到忧虑和失落。,"First, I consider you one of my own. Turning you down feels no different from turning myself down, so it wouldn't make me anxious or sad.",,,,米娅
yh_miya_03_Entry_1_460,另一方面嘛，我清楚的知道那样的请求不会出于真心，让我难做这种事，你是不会去做的。,"Second, I know you wouldn't ask me to do something like that. You wouldn't put me in a dilemma.",,,,米娅
yh_miya_03_Entry_1_461,再者说，在帮助他人这件事上，你做的也很难称得上适度吧。,And you're not exactly great at moderation yourself when it comes to helping others.,,,,米娅
yh_miya_03_Entry_1_462,（耸肩，不置可否）,(Shrug without arguing),,,,选项
yh_miya_03_Entry_1_463,那依你的说法，正面解决这个困境的方法只有一个了。,"In that case, there's only one way to solve this issue.",,,,侍主
yh_miya_03_Entry_1_464,哦？是什么？,Oh? What is it?,,,,米娅
yh_miya_03_Entry_1_465,让所有人都成为你的“自己人”。,Make everyone one of your own.,,,,侍主
yh_miya_03_Entry_1_466,哈哈哈哈，或许如此吧。,Haha... maybe that's true.,,,,米娅
yh_miya_03_Entry_1_467,日常巡逻,Routine patrol,,,,选项
yh_miya_03_Entry_1_468,以我对这位先知大人的了解，正常回答的话会引起她奇怪的联想。,"With how well I know this prophet, a normal answer might trigger wild thoughts from her.",,,,旁白
yh_miya_03_Entry_1_469,嗯，是呢，节日活动的规模有些超出预期，神谕司这边也不得不分担些职责范畴外的任务。,"Yes, the scale of today's festivities is beyond expectations. The Oracle Division has to pick up some duties outside our usual scope.",,,,米娅
yh_miya_03_Entry_1_470,（不愧是米娅，瞬间就理解了我的意思。）,(Mia instantly gets what I'm trying to do.),,,,侍主
yh_miya_03_Entry_1_471,（向米娅投去赞赏的目光。）,(Shoot Mia a look of approval.),,,,选项
yh_miya_03_Entry_1_472,……？,?,,,,米娅
yh_miya_03_Entry_1_473,唔，难得的节日还被公务缠身，真是辛苦了。,"Hmm, I'm sorry you have to be stuck with work at the festival.",,,,耶坦尼娅
yh_miya_03_Entry_1_474,愿二位在公务之余也能同我一样被节日的氛围所感，获得愉悦的心情。,I hope both of you can find some time to enjoy the festival spirit as I have.,,,,耶坦尼娅
yh_miya_03_Entry_1_475,借你吉言。,We hope so too.,,,,侍主
yh_miya_03_Entry_1_476,说起来我有些意外，耶坦尼娅你享受节日的方式竟然是来逛摊位。,"I must say, Yetannia, I didn't expect you to spend your festival browsing stalls.",,,,侍主
yh_miya_03_Entry_1_477,侍主大人您误会了，我并没在逛，而是一早就排在这了。,"Lord Oracle, I wasn't browsing. I've been lining up here since early morning.",,,,耶坦尼娅
yh_miya_03_Entry_1_478,哦？是什么让耶坦尼娅——,Oh? What could possibly make Yetannia...,,,,侍主
yh_miya_03_Entry_1_479,拿过部分包裹,Take some of the bags,,,,选项
yh_miya_03_Entry_1_480,我没去接路线图，而是伸手扶住了罐子，然后取下了背包左侧的那些行李。,"Instead of taking the route map, I steady the tin can, then lift the stuff from the left side of her backpack.",,,,旁白
yh_miya_03_Entry_1_481,（意外的并不重。）,(Surprisingly not heavy.),,,,侍主
yh_miya_03_Entry_1_482,走吧，今天你说了算，就让我保有对行程的期待吧。,Let's go. It's your call today. Let me enjoy the suspense.,,,,侍主
yh_miya_03_Entry_1_483,嘿嘿，必不会让你失望的。,"Hee hee, I promise you won't be disappointed.",,,,米娅
yh_miya_03_Entry_1_484,none,none,,,,旁白
yh_miya_04_Actor_1,选项,Options,,,,选项
yh_miya_04_Actor_2,米娅,Mia,,,,米娅
yh_miya_04_Actor_3,旁白,Voiceover,,,,旁白
yh_miya_04_Actor_4,小男孩,Little boy,,,,小男孩
yh_miya_04_Actor_5,侍主,Lord Oracle,,,,侍主
yh_miya_04_Actor_6,小米娅,Little Mia,,,,小米娅
yh_miya_04_Actor_7,小安洁,Little Angie,,,,小安洁
yh_miya_04_Actor_8,院长,Dean,,,,院长
yh_miya_04_Actor_9,小女孩,Little Girl,,,,小女孩
yh_miya_04_Actor_10,酒馆老板,Tavern Owner,,,,酒馆老板
yh_miya_04_Title_Title,搬家,Moving,,,,Title
yh_miya_04_Description_Description,不知为何，米娅突然提出要请我去帮忙“搬家”，过程中，一向率直果断的她竟对器物的去留表现出莫大的纠结……,"For some reason, Mia suddenly asks me to help her ""move."" During the process, this usually decisive girl is oddly torn about what to keep...",,,,Description
yh_miya_04_Entry_1_1,,,,,,旁白
yh_miya_04_Entry_1_2,假日午后，应米娅的邀约，我跟着她跑到了圣城西郊的一处庄园。,"On a holiday afternoon, Mia takes me to an estate on the western outskirts of the sacred city.",,,,旁白
yh_miya_04_Entry_1_3,none,none,,,,旁白
yh_miya_04_Entry_1_4,none,none,,,,旁白
yh_miya_04_Entry_1_5,下雨了！这边这边！,"It's raining! This way, hurry!",,,,米娅
yh_miya_04_Entry_1_6,来啦！,Welcome!,,,,选项
yh_miya_04_Entry_1_7,none,none,,,,旁白
yh_miya_04_Entry_1_8,呼~这雨下的可真突然。,Phew... this rain came out of nowhere.,,,,米娅
yh_miya_04_Entry_1_9,稍等下，我去给你拿毛巾哈。,"Hang on, I'll grab you a towel.",,,,米娅
yh_miya_04_Entry_1_10,none,none,,,,旁白
yh_miya_04_Entry_1_11,（张望四周）,(Look around),,,,选项
yh_miya_04_Entry_1_12,none,none,,,,旁白
yh_miya_04_Entry_1_13,此处是宅邸的走道。,This is the corridor of the manor.,,,,旁白
yh_miya_04_Entry_1_14,地面由大理石打磨铺就，墙壁嵌置图书，几盏精致的壁灯散发着鹅黄的暖光，古朴而典雅。,"The floor is paved with polished marble. The walls are lined with books, and a few elegant wall lamps glow with golden light, classic and refined.",,,,旁白
yh_miya_04_Entry_1_15,从内饰的风格来看，这栋古宅大概率归属于某个有着悠久传承的圣城贵族。,The interior style suggests that this manor belongs to a noble family with a long history.,,,,旁白
yh_miya_04_Entry_1_16,令我有些在意的是空气中若有若无的尘味——虽然看得出负责日常维护的人很用心，但依旧难掩此地萧条的现状。,"What catches my attention is the faint smell of dust in the air. Whoever's responsible for upkeep is doing their best, yet it can't cover the place's desolation.",,,,旁白
yh_miya_04_Entry_1_17,none,none,,,,旁白
yh_miya_04_Entry_1_18,喏，毛巾。快把头发擦干吧，要是感冒可就不好啦。,"Here, your towel. Dry your hair. Wouldn't want you catching a cold.",,,,米娅
yh_miya_04_Entry_1_19,谢了。,I appreciate it.,,,,侍主
yh_miya_04_Entry_1_20,……嗯？你在看这栋房子啊。,Huh? You're looking at the house?,,,,米娅
yh_miya_04_Entry_1_21,哈哈，没什么好看的，一栋老房子而已。,"Haha, nothing special, just an old building.",,,,米娅
yh_miya_04_Entry_1_22,记得你是喊我来帮忙搬家。,You said you needed help moving.,,,,侍主
yh_miya_04_Entry_1_23,没错。,Yes.,,,,米娅
yh_miya_04_Entry_1_24,……这儿是你家？,Is this your home?,,,,选项
yh_miya_04_Entry_1_25,……？,?,,,,米娅
yh_miya_04_Entry_1_26,哈哈哈，好像的确没跟你提过。,"Haha, guess I never mentioned it.",,,,米娅
