Id,RoleDressId,,RoleId,,Preset,IllusionOff,IntervalX,IntervalY,IntervalZ,posX,posY,posZ,IntervalX1,IntervalY1,IntervalZ1,RotX,RotY,RotZ,Scale,ScalInterval,BrightpartColour,BrightpartHue,BrightpartSaturation,BrightpartBrightness,ShadowsColour,ShadowsHue,ShadowsSaturation,ShadowsBrightness
682,5002044,罗莎莉,3000003,黑神月咏,2,,,,,-45,34,14,,,,68765,37203,97758,1000,,,,,,,,,
683,5002044,罗莎莉,3000003,黑神月咏,0,,"-332,377","-135,300","-455,298",69,-37,-276,"-180000,180000","-180000,180000","-180000,180000",65243,117466,168766,1000,"600,1400",,,,,,,,
684,5002044,罗莎莉,3000004,安洁,1,,,,,64,9,-19,,,,68820,-41599,-67830,1200,,,,,,,,,
685,5002044,罗莎莉,3000004,安洁,2,,,,,120,44,-14,,,,147311,-94320,-37944,1200,,,,,,,,,
686,5002044,罗莎莉,3000004,安洁,0,,"-332,377","-135,300","-455,298",64,9,-19,"-180000,180000","-180000,180000","-180000,180000",68820,-41599,-67830,1200,"600,1400",,,,,,,,
687,5002044,罗莎莉,3000005,米娅,1,,,,,89,51,7,,,,59108,-42540,-61440,1077,,,,,,,,,
688,5002044,罗莎莉,3000005,米娅,2,,,,,-13,8,9,,,,60731,-309095,-248128,1077,,,,,,,,,
689,5002044,罗莎莉,3000005,米娅,0,,"-332,377","-135,300","-455,298",89,51,7,"-180000,180000","-180000,180000","-180000,180000",59108,-42540,-61440,1077,"600,1400",,,,,,,,
690,5002044,罗莎莉,3000006,玛莎,1,,,,,69,-37,-276,,,,65243,117466,168766,1000,,,,,,,,,
691,5002044,罗莎莉,3000006,玛莎,2,,,,,41,-19,-129,,,,28081,141323,217096,1000,,,,,,,,,
692,5002044,罗莎莉,3000006,玛莎,0,,"-332,377","-135,300","-455,298",69,-37,-276,"-180000,180000","-180000,180000","-180000,180000",65243,117466,168766,1000,"600,1400",,,,,,,,
693,5002045,佩内洛普,3000001,律,1,,,,,1,36,71,,,,61143,-98173,-100783,500,,,,,,,,,
694,5002045,佩内洛普,3000001,律,2,,,,,-6,-36,-121,,,,134373,43847,-316686,800,,,,,,,,,
695,5002045,佩内洛普,3000001,律,0,,"-332,377","-135,300","-455,298",1,36,71,"-180000,180000","-180000,180000","-180000,180000",61143,-98173,-100783,500,"300,1000",,,,,,,,
696,5002045,佩内洛普,3000002,克萝萝,1,,,,,-2,31,58,,,,37021,-48305,-47791,400,,,,,,,,,
697,5002045,佩内洛普,3000002,克萝萝,2,,,,,5,8,-84,,,,-207124,96543,-260673,600,,,,,,,,,
698,5002045,佩内洛普,3000002,克萝萝,0,,"-332,377","-135,300","-455,298",-2,31,58,"-180000,180000","-180000,180000","-180000,180000",37021,-48305,-47791,400,"300,1000",,,,,,,,
699,5002045,佩内洛普,3000003,黑神月咏,1,,,,,6,-17,-16,,,,39020,-42290,-38816,800,,,,,,,,,
700,5002045,佩内洛普,3000003,黑神月咏,2,,,,,1,-36,-144,,,,133073,-270982,-273384,500,,,,,,,,,
701,5002045,佩内洛普,3000003,黑神月咏,0,,"-332,377","-135,300","-455,298",6,-17,-16,"-180000,180000","-180000,180000","-180000,180000",39020,-42290,-38816,800,"300,1000",,,,,,,,
702,5002045,佩内洛普,3000004,安洁,1,,,,,1,2,1,,,,33869,298790,-60767,500,,,,,,,,,
703,5002045,佩内洛普,3000004,安洁,2,,,,,-6,-41,-98,,,,44200,-73301,-75046,600,,,,,,,,,
704,5002045,佩内洛普,3000004,安洁,0,,"-332,377","-135,300","-455,298",1,2,1,"-180000,180000","-180000,180000","-180000,180000",33869,298790,-60767,500,"300,1000",,,,,,,,
705,5002045,佩内洛普,3000005,米娅,1,,,,,-1,-10,11,,,,40620,-441507,-79743,1000,,,,,,,,,
706,5002045,佩内洛普,3000005,米娅,2,,,,,-69,98,112,,,,43584,-449036,-89425,500,,,,,,,,,
707,5002045,佩内洛普,3000005,米娅,0,,"-332,377","-135,300","-455,298",-1,-10,11,"-180000,180000","-180000,180000","-180000,180000",40620,-441507,-79743,1000,"300,1000",,,,,,,,
708,5002045,佩内洛普,3000006,玛莎,1,,,,,19,-24,-12,,,,39020,-42290,-38816,800,,,,,,,,,
709,5002045,佩内洛普,3000006,玛莎,2,,,,,1,-36,-144,,,,133073,-270982,-273384,500,,,,,,,,,
710,5002045,佩内洛普,3000006,玛莎,0,,"-332,377","-135,300","-455,298",19,-24,-12,"-180000,180000","-180000,180000","-180000,180000",39020,-42290,-38816,800,"300,1000",,,,,,,,
711,5002046,小闪,3000001,律,1,,,,,-28,40,9,,,,-79578,156739,18407,1200,,,,,,,,,
712,5002046,小闪,3000001,律,2,,,,,52,7,-2,,,,68758,112584,91674,1000,,,,,,,,,
713,5002046,小闪,3000001,律,0,,"-332,377","-135,300","-455,298",-28,40,9,"-180000,180000","-180000,180000","-180000,180000",-79578,156739,18407,1200,,,,,,,,,
714,5002046,小闪,3000002,克萝萝,1,,,,,-5,34,-1,,,,219903,-94206,-82507,1200,,,,,,,,,
715,5002046,小闪,3000002,克萝萝,2,,,,,8,30,-3,,,,12141,88483,85050,1200,,,,,,,,,
716,5002046,小闪,3000002,克萝萝,0,,"-332,377","-135,300","-455,298",-5,34,-1,"-180000,180000","-180000,180000","-180000,180000",219903,-94206,-82507,1200,,,,,,,,,
717,5002046,小闪,3000003,黑神月咏,1,,,,,11,4,15,,,,79067,352184,340698,1000,,,,,,,,,
718,5002046,小闪,3000003,黑神月咏,2,,,,,292,-19,8,,,,113411,-69258,-81725,1000,,,,,,,,,
719,5002046,小闪,3000003,黑神月咏,0,,"-332,377","-135,300","-455,298",11,4,15,"-180000,180000","-180000,180000","-180000,180000",79067,352184,340698,1000,,,,,,,,,
720,5002046,小闪,3000004,安洁,1,,,,,21,-4,40,,,,29341,101920,112591,1000,,,,,,,,,
721,5002046,小闪,3000004,安洁,2,,,,,-2,29,-17,,,,-54779,94766,90273,1000,,,,,,,,,
722,5002046,小闪,3000004,安洁,0,,"-332,377","-135,300","-455,298",21,-4,40,"-180000,180000","-180000,180000","-180000,180000",29341,101920,112591,1000,,,,,,,,,
723,5002046,小闪,3000005,米娅,1,,,,,-1,12,-1,,,,72645,393,332,1000,,,,,,,,,
724,5002046,小闪,3000005,米娅,2,,,,,14,7,-1,,,,42810,98211,97529,1000,,,,,,,,,
725,5002046,小闪,3000005,米娅,0,,"-332,377","-135,300","-455,298",-1,12,-1,"-180000,180000","-180000,180000","-180000,180000",72645,393,332,1000,,,,,,,,,
726,5002046,小闪,3000006,玛莎,1,,,,,11,4,15,,,,79067,352184,340698,1000,,,,,,,,,
727,5002046,小闪,3000006,玛莎,2,,,,,292,-19,8,,,,113411,-69258,-81725,1000,,,,,,,,,
728,5002046,小闪,3000006,玛莎,0,,"-332,377","-135,300","-455,298",11,4,15,"-180000,180000","-180000,180000","-180000,180000",79067,352184,340698,1000,,,,,,,,,
729,5002047,仙蒂,3000001,律,1,1,,,,-2,22,-77,,,,111048,-3478,-6909,400,,,,,,,,,
730,5002047,仙蒂,3000001,律,2,1,,,,-7,39,-135,,,,97216,-47448,-50033,700,,,,,,,,,
731,5002047,仙蒂,3000001,律,0,1,"-332,377","-135,300","-455,298",-2,22,-77,"-180000,180000","-180000,180000","-180000,180000",111048,-3478,-6909,400,"300,800",,,,,,,,
732,5002047,仙蒂,3000002,克萝萝,1,1,,,,-2,33,-103,,,,103976,-1945,-2141,450,,,,,,,,,
733,5002047,仙蒂,3000002,克萝萝,2,1,,,,0,-31,12,,,,115113,-658,2060,300,,,,,,,,,
734,5002047,仙蒂,3000002,克萝萝,0,1,"-332,377","-135,300","-455,298",-2,33,-103,"-180000,180000","-180000,180000","-180000,180000",103976,-1945,-2141,450,"300,800",,,,,,,,
735,5002047,仙蒂,3000003,黑神月咏,1,,,,,0,35,-80,,,,86694,-156179,-156681,400,,,,,,,,,
736,5002047,仙蒂,3000003,黑神月咏,2,,,,,5,2,-65,,,,65620,-175672,-178689,700,,,,,,,,,
737,5002047,仙蒂,3000003,黑神月咏,0,,"-332,377","-135,300","-455,298",0,35,-80,"-180000,180000","-180000,180000","-180000,180000",86694,-156179,-156681,400,"300,800",,,,,,,,
738,5002047,仙蒂,3000004,安洁,1,1,,,,0,41,-140,,,,81682,315,386,500,,,,,,,,,
739,5002047,仙蒂,3000004,安洁,2,1,,,,0,33,0,,,,120349,399,194,300,,,,,,,,,
740,5002047,仙蒂,3000004,安洁,0,1,"-332,377","-135,300","-455,298",0,41,-140,"-180000,180000","-180000,180000","-180000,180000",81682,315,386,500,"300,800",,,,,,,,
741,5002047,仙蒂,3000005,米娅,1,,,,,0,25,-74,,,,109021,2573,-259,400,,,,,,,,,
742,5002047,仙蒂,3000005,米娅,2,,,,,56,2,-6,,,,126080,16016,-9181,300,,,,,,,,,
743,5002047,仙蒂,3000005,米娅,0,,"-332,377","-135,300","-455,298",0,25,-74,"-180000,180000","-180000,180000","-180000,180000",109021,2573,-259,400,"300,800",,,,,,,,
744,5002047,仙蒂,3000006,玛莎,1,,,,,0,23,-55,,,,93306,23821,23319,400,,,,,,,,,
745,5002047,仙蒂,3000006,玛莎,2,,,,,3,12,-108,,,,93783,174911,172036,300,,,,,,,,,
746,5002047,仙蒂,3000006,玛莎,0,,"-332,377","-135,300","-455,298",0,35,-80,"-180000,180000","-180000,180000","-180000,180000",86694,-156179,-156681,400,"300,800",,,,,,,,
747,5002048,昔莱,3000001,律,1,,,,,84,2,-10,,,,3039,-88390,-90027,900,,,,,,,,,
748,5002048,昔莱,3000002,克萝萝,1,,,,,88,25,-27,,,,-1197,-82859,-88310,1000,,,,,,,,,
749,5002048,昔莱,3000003,黑神月咏,1,,,,,88,2,-18,,,,-207,-85470,-89122,900,,,,,,,,,
750,5002048,昔莱,3000004,安洁,1,,,,,80,25,-16,,,,179505,88981,91498,850,,,,,,,,,
751,5002048,昔莱,3000005,米娅,1,,,,,79,1,-23,,,,2715,-85558,-88766,850,,,,,,,,,
752,5002048,昔莱,3000006,玛莎,1,,,,,88,2,-18,,,,-207,-85470,-89122,900,,,,,,,,,
753,5002049,伊卡洛斯,3000001,律,1,,,,,63,2,46,,,,-65952,-93741,72228,900,,,,,,,,,
754,5002049,伊卡洛斯,3000001,律,0,,"-332,377","-135,300","-455,298",63,2,46,"-180000,180000","-180000,180000","-180000,180000",-65952,-93741,72228,900,,,,,,,,,
755,5002049,伊卡洛斯,3000002,克萝萝,1,,,,,74,2,52,,,,-74634,-89404,78693,1000,,,,,,,,,
756,5002049,伊卡洛斯,3000002,克萝萝,0,,"-332,377","-135,300","-455,298",74,2,52,"-180000,180000","-180000,180000","-180000,180000",-74634,-89404,78693,1000,,,,,,,,,
757,5002049,伊卡洛斯,3000003,黑神月咏,1,,,,,64,11,56,,,,-72272,-103445,70495,800,,,,,,,,,
758,5002049,伊卡洛斯,3000003,黑神月咏,0,,"-332,377","-135,300","-455,298",64,11,56,"-180000,180000","-180000,180000","-180000,180000",-72272,-103445,70495,800,,,,,,,,,
759,5002049,伊卡洛斯,3000004,安洁,1,,,,,81,2,58,,,,-76005,-70012,52692,1000,,,,,,,,,
760,5002049,伊卡洛斯,3000004,安洁,0,,"-332,377","-135,300","-455,298",81,2,58,"-180000,180000","-180000,180000","-180000,180000",-76005,-70012,52692,1000,,,,,,,,,
761,5002049,伊卡洛斯,3000005,米娅,1,,,,,74,17,62,,,,-126795,69279,-76965,900,,,,,,,,,
762,5002049,伊卡洛斯,3000005,米娅,0,,"-332,377","-135,300","-455,298",74,17,62,"-180000,180000","-180000,180000","-180000,180000",-126795,69279,-76965,900,,,,,,,,,
763,5002049,伊卡洛斯,3000006,玛莎,1,,,,,60,12,45,,,,-72272,-103445,70495,800,,,,,,,,,
764,5002049,伊卡洛斯,3000006,玛莎,0,,"-332,377","-135,300","-455,298",60,12,45,"-180000,180000","-180000,180000","-180000,180000",-72272,-103445,70495,800,,,,,,,,,
765,5002050,桃,3000001,律,1,,,,,-43,-18,-128,,,,36988,-71901,-82692,1000,,,,,,,,,
766,5002050,桃,3000001,律,2,,,,,0,-44,-109,,,,54875,-2403,-3247,1000,,,,,,,,,
767,5002050,桃,3000001,律,0,,"-332,377","-135,300","-455,298",0,-44,-109,"-180000,180000","-180000,180000","-180000,180000",54875,-2403,-3247,1000,"300,1200",,,,,,,,
768,5002050,桃,3000002,克萝萝,1,,,,,-2,-69,-122,,,,63301,-2633,-1914,1000,,,,,,,,,
769,5002050,桃,3000002,克萝萝,2,,,,,-49,-47,-118,,,,59813,-73400,-108509,1000,,,,,,,,,
770,5002050,桃,3000002,克萝萝,0,,"-332,377","-135,300","-455,298",-49,-47,-118,"-180000,180000","-180000,180000","-180000,180000",59813,-73400,-108509,1000,"300,1200",,,,,,,,
771,5002050,桃,3000003,黑神月咏,1,,,,,63,-18,-139,,,,16447,79683,79505,800,,,,,,,,,
772,5002050,桃,3000003,黑神月咏,2,,,,,-50,-57,-144,,,,41670,-69984,-74048,800,,,,,,,,,
773,5002050,桃,3000003,黑神月咏,0,,"-332,377","-135,300","-455,298",63,-18,-139,"-180000,180000","-180000,180000","-180000,180000",16447,79683,79505,800,"300,1200",,,,,,,,
774,5002050,桃,3000004,安洁,1,,,,,-50,-52,-98,,,,41555,-85096,-381618,469,,,,,,,,,
775,5002050,桃,3000004,安洁,2,,,,,52,37,-140,,,,-17062,-288285,-624641,1100,,,,,,,,,
776,5002050,桃,3000004,安洁,0,,"-332,377","-135,300","-455,298",52,37,-140,"-180000,180000","-180000,180000","-180000,180000",-17062,-288285,-624641,1100,"300,1200",,,,,,,,
777,5002050,桃,3000005,米娅,1,,,,,0,-59,-95,,,,41711,-51,-46,1020,,,,,,,,,
778,5002050,桃,3000005,米娅,2,,,,,-61,-35,-144,,,,142430,118848,95858,1000,,,,,,,,,
779,5002050,桃,3000005,米娅,0,,"-332,377","-135,300","-455,298",-61,-35,-144,"-180000,180000","-180000,180000","-180000,180000",142430,118848,95858,1000,"300,1200",,,,,,,,
780,5002050,桃,3000006,玛莎,1,,,,,-58,-6,-130,,,,14648,-79288,-93095,1000,,,,,,,,,
781,5002050,桃,3000006,玛莎,2,,,,,-50,-57,-144,,,,41670,-69984,-74048,800,,,,,,,,,
782,5002050,桃,3000006,玛莎,0,,"-332,377","-135,300","-455,298",63,-18,-139,"-180000,180000","-180000,180000","-180000,180000",16447,79683,79505,800,"300,1200",,,,,,,,
783,5002051,伊拉,3000001,律,1,,,,,51,-67,-104,,,,57409,67867,68991,1000,,,,,,,,,
784,5002051,伊拉,3000001,律,2,,,,,-72,-39,-103,,,,38418,-101787,5932,1000,,,,,,,,,
785,5002051,伊拉,3000001,律,0,,"-332,377","-135,300","-455,298",51,-67,-104,"-180000,180000","-180000,180000","-180000,180000",57409,67867,68991,1000,,,,,,,,,
786,5002051,伊拉,3000002,克萝萝,1,,,,,37,-104,-85,,,,63829,45380,51099,800,,,,,,,,,
787,5002051,伊拉,3000002,克萝萝,2,,,,,-42,-96,-76,,,,121212,-244627,-142976,600,,,,,,,,,
788,5002051,伊拉,3000002,克萝萝,0,,"-332,377","-135,300","-455,298",37,-104,-85,"-180000,180000","-180000,180000","-180000,180000",63829,45380,51099,800,,,,,,,,,
789,5002051,伊拉,3000003,黑神月咏,1,,,,,66,-69,-87,,,,46963,62855,73731,1200,,,,,,,,,
790,5002051,伊拉,3000003,黑神月咏,2,,,,,-1,-105,-112,,,,85437,-67491,-27945,1200,,,,,,,,,
791,5002051,伊拉,3000003,黑神月咏,0,,"-332,377","-135,300","-455,298",66,-69,-87,"-180000,180000","-180000,180000","-180000,180000",46963,62855,73731,1200,,,,,,,,,
792,5002051,伊拉,3000004,安洁,1,,,,,86,-35,-85,,,,25684,69281,90805,1200,,,,,,,,,
793,5002051,伊拉,3000004,安洁,2,,,,,4,-98,-99,,,,78106,348533,402241,1200,,,,,,,,,
794,5002051,伊拉,3000004,安洁,0,,"-332,377","-135,300","-455,298",86,-35,-85,"-180000,180000","-180000,180000","-180000,180000",25684,69281,90805,1200,,,,,,,,,
795,5002051,伊拉,3000005,米娅,1,,,,,73,-70,-99,,,,43014,79388,90558,1200,,,,,,,,,
796,5002051,伊拉,3000005,米娅,2,,,,,6,-105,-114,,,,84768,275512,322019,1200,,,,,,,,,
797,5002051,伊拉,3000005,米娅,0,,"-332,377","-135,300","-455,298",73,-70,-99,"-180000,180000","-180000,180000","-180000,180000",43014,79388,90558,1200,,,,,,,,,
798,5002051,伊拉,3000006,玛莎,1,,,,,80,-58,-86,,,,46963,62855,73731,1200,,,,,,,,,
799,5002051,伊拉,3000006,玛莎,2,,,,,-2,-124,-111,,,,85437,-67491,-27945,1200,,,,,,,,,
800,5002051,伊拉,3000006,玛莎,0,,"-332,377","-135,300","-455,298",80,-58,-86,"-180000,180000","-180000,180000","-180000,180000",46963,62855,73731,1200,"500,1500",,,,,,,,
801,5002052,异邦波斯菊,3000001,律,1,,,,,-168,-2,-222,,,,42023,-51477,-93588,1000,,,,,,,,,
802,5002052,异邦波斯菊,3000001,律,2,,,,,107,-108,-283,,,,52517,52038,67545,1200,,,,,,,,,
803,5002052,异邦波斯菊,3000001,律,0,,"-332,377","-135,300","-455,298",-168,-2,-222,"-180000,180000","-180000,180000","-180000,180000",42023,-51477,-93588,1000,"300,1000",,,,,,,,
804,5002052,异邦波斯菊,3000002,克萝萝,1,,,,,-122,-23,-321,,,,52114,-72412,-74759,1000,,,,,,,,,
805,5002052,异邦波斯菊,3000002,克萝萝,2,,,,,141,-40,-246,,,,54109,55684,72503,1200,,,,,,,,,
806,5002052,异邦波斯菊,3000002,克萝萝,0,,"-332,377","-135,300","-455,298",-122,-23,-321,"-180000,180000","-180000,180000","-180000,180000",52114,-72412,-74759,1000,"300,1000",,,,,,,,
807,5002052,异邦波斯菊,3000003,黑神月咏,1,,,,,-179,17,-250,,,,21117,-49726,-95050,1000,,,,,,,,,
808,5002052,异邦波斯菊,3000003,黑神月咏,2,,,,,148,-70,-298,,,,43810,52613,67872,1200,,,,,,,,,
809,5002052,异邦波斯菊,3000003,黑神月咏,0,,"-332,377","-135,300","-455,298",-179,17,-250,"-180000,180000","-180000,180000","-180000,180000",21117,-49726,-95050,1000,"300,1000",,,,,,,,
810,5002052,异邦波斯菊,3000004,安洁,1,,,,,-165,-40,-379,,,,142713,103728,97393,1000,,,,,,,,,
811,5002052,异邦波斯菊,3000004,安洁,2,,,,,153,-80,-412,,,,63210,62633,74604,1200,,,,,,,,,
812,5002052,异邦波斯菊,3000004,安洁,0,,"-332,377","-135,300","-455,298",-165,-40,-379,"-180000,180000","-180000,180000","-180000,180000",142713,103728,97393,1000,"300,1000",,,,,,,,
813,5002052,异邦波斯菊,3000005,米娅,1,,,,,-165,-81,-311,,,,53220,-73680,-92635,1000,,,,,,,,,
814,5002052,异邦波斯菊,3000005,米娅,2,,,,,111,-46,-350,,,,50139,107514,111344,1200,,,,,,,,,
815,5002052,异邦波斯菊,3000005,米娅,0,,"-332,377","-135,300","-455,298",-165,-81,-311,"-180000,180000","-180000,180000","-180000,180000",53220,-73680,-92635,1000,"300,1000",,,,,,,,
816,5002052,异邦波斯菊,3000006,玛莎,1,,,,,-174,20,-250,,,,21117,-49726,-95050,1000,,,,,,,,,
817,5002052,异邦波斯菊,3000006,玛莎,2,,,,,148,-70,-298,,,,43810,52613,67872,1200,,,,,,,,,
818,5002052,异邦波斯菊,3000006,玛莎,0,,"-332,377","-135,300","-455,298",-174,20,-250,"-180000,180000","-180000,180000","-180000,180000",21117,-49726,-95050,1000,"300,1000",,,,,,,,
819,5002053,贝卡丝,3000001,律,1,,,,,-3,-35,-55,,,,-33400,0,79900,1000,,,,,,,,,
820,5002053,贝卡丝,3000001,律,2,,,,,-49,-54,-90,,,,8949,-11775,30133,400,,,,,,,,,
821,5002053,贝卡丝,3000001,律,0,,"-332,377","-135,300","-455,298",-3,-35,-55,"-180000,180000","-180000,180000","-180000,180000",-33400,0,79900,1000,"500,1000",,,,,,,,
822,5002053,贝卡丝,3000002,克萝萝,1,,,,,0,-75,-69,,,,-5612,-5000,80436,1000,,,,,,,,,
823,5002053,贝卡丝,3000002,克萝萝,2,,,,,-38,-71,-65,,,,17000,-30,59000,500,,,,,,,,,
824,5002053,贝卡丝,3000002,克萝萝,0,,"-332,377","-135,300","-455,298",1,-77,-71,"-180000,180000","-180000,180000","-180000,180000",-10817,0,100180,1000,"500,1000",,,,,,,,
825,5002053,贝卡丝,3000003,黑神月咏,1,,,,,5,-79,-86,,,,-13869,-398,90244,1000,,,,,,,,,
826,5002053,贝卡丝,3000003,黑神月咏,2,,,,,-53,-76,-90,,,,-3944,0,48500,400,,,,,,,,,
827,5002053,贝卡丝,3000003,黑神月咏,0,,"-332,377","-135,300","-455,298",5,-79,-86,"-180000,180000","-180000,180000","-180000,180000",-13869,-398,90244,1000,"500,1000",,,,,,,,
828,5002053,贝卡丝,3000004,安洁,1,,,,,0,-50,-60,,,,-26070,0,80600,1000,,,,,,,,,
829,5002053,贝卡丝,3000004,安洁,2,,,,,-56,-55,-76,,,,16000,0,32900,400,,,,,,,,,
830,5002053,贝卡丝,3000004,安洁,0,,"-332,377","-135,300","-455,298",-4,-62,-660,"-180000,180000","-180000,180000","-180000,180000",-26070,0,90000,1000,"500,1000",,,,,,,,
831,5002053,贝卡丝,3000005,米娅,1,,,,,9,-68,-87,,,,0,0,90000,1000,,,,,,,,,
832,5002053,贝卡丝,3000005,米娅,2,,,,,-57,-62,-88,,,,8548,-10232,42418,500,,,,,,,,,
833,5002053,贝卡丝,3000005,米娅,0,,"-332,377","-135,300","-455,298",6,-87,-83,"-180000,180000","-180000,180000","-180000,180000",-16900,0,93800,1000,"500,1000",,,,,,,,
834,5002053,贝卡丝,3000006,玛莎,1,,,,,5,-91,-85,,,,-2608,-439,90153,1000,,,,,,,,,
835,5002053,贝卡丝,3000006,玛莎,2,,,,,-52,-76,-87,,,,10675,-13751,47604,400,,,,,,,,,
836,5002053,贝卡丝,3000006,玛莎,0,,"-332,377","-135,300","-455,298",5,-91,-85,"-180000,180000","-180000,180000","-180000,180000",-2608,-439,90153,1000,"500,1000",,,,,,,,
837,5002054,瑞比娅,3000001,律,1,,,,,-236,31,-296,,,,-77687,-94731,162878,1300,,,,,,,,,
838,5002054,瑞比娅,3000001,律,0,,"-332,377","-135,300","-455,298",-236,31,-296,"-180000,180000","-180000,180000","-180000,180000",-77687,-94731,162878,1300,"400,1200",,,,,,,,
839,5002054,瑞比娅,3000002,克萝萝,1,,,,,-234,-7,-219,,,,-117230,89899,-15530,1300,,,,,,,,,
840,5002054,瑞比娅,3000002,克萝萝,0,,"-332,377","-135,300","-455,298",-234,-7,-219,"-180000,180000","-180000,180000","-180000,180000",-117230,89899,-15530,1300,"400,1200",,,,,,,,
841,5002054,瑞比娅,3000003,黑神月咏,1,,,,,-253,-13,-313,,,,247447,-260720,-23026,1420,,,,,,,,,
842,5002054,瑞比娅,3000003,黑神月咏,0,,"-332,377","-135,300","-455,298",-253,-13,-313,"-180000,180000","-180000,180000","-180000,180000",247447,-260720,-23026,1420,"400,1200",,,,,,,,
843,5002054,瑞比娅,3000004,安洁,1,,,,,-231,45,-376,,,,-84458,-443620,148005,1350,,,,,,,,,
844,5002054,瑞比娅,3000004,安洁,0,,"-332,377","-135,300","-455,298",-231,45,-376,"-180000,180000","-180000,180000","-180000,180000",-84458,-443620,148005,1350,"400,1200",,,,,,,,
845,5002054,瑞比娅,3000005,米娅,1,,,,,227,-5,-359,,,,81688,-307200,-66148,1450,,,,,,,,,
846,5002054,瑞比娅,3000005,米娅,0,,"-332,377","-135,300","-455,298",227,-5,-359,"-180000,180000","-180000,180000","-180000,180000",81688,-307200,-66148,1450,"400,1200",,,,,,,,
847,5002054,瑞比娅,3000006,玛莎,1,,,,,-241,10,-253,,,,-112550,99280,-23020,1400,,,,,,,,,
848,5002054,瑞比娅,3000006,玛莎,0,,"-332,377","-135,300","-455,298",-241,10,-253,"-180000,180000","-180000,180000","-180000,180000",-112550,99280,-23020,1400,"400,1600",,,,,,,,
849,5002055,塞蕾丝蒂娜,3000001,律,1,,,,,-3,66,-70,,,,98924,180840,181890,1100,,,,,,,,,
850,5002055,塞蕾丝蒂娜,3000001,律,2,,,,,-7,-70,-87,,,,152020,-486,-144,600,,,,,,,,,
851,5002055,塞蕾丝蒂娜,3000001,律,0,,"-332,377","-135,300","-455,298",-3,66,-70,"-180000,180000","-180000,180000","-180000,180000",98924,180840,181890,1100,"400,1200",,,,,,,,
852,5002055,塞蕾丝蒂娜,3000002,克萝萝,1,1,,,,0,-75,-69,,,,-5612,-5000,80436,1000,,,,,,,,,
853,5002055,塞蕾丝蒂娜,3000002,克萝萝,2,1,,,,-38,-71,-65,,,,17000,-30,59000,500,,,,,,,,,
854,5002055,塞蕾丝蒂娜,3000002,克萝萝,0,1,"-332,377","-135,300","-455,298",1,-77,-71,"-180000,180000","-180000,180000","-180000,180000",-10817,0,100180,1000,"400,1200",,,,,,,,
855,5002055,塞蕾丝蒂娜,3000003,黑神月咏,1,,,,,0,0,-43,,,,90000,90000,90000,1200,,,,,,,,,
856,5002055,塞蕾丝蒂娜,3000003,黑神月咏,2,,,,,0,-86,-96,,,,28121,179080,178930,700,,,,,,,,,
857,5002055,塞蕾丝蒂娜,3000003,黑神月咏,0,,"-332,377","-135,300","-455,298",0,0,-43,"-180000,180000","-180000,180000","-180000,180000",90000,90000,90000,1200,"400,1200",,,,,,,,
858,5002055,塞蕾丝蒂娜,3000004,安洁,1,,,,,0,0,-38,,,,90000,90000,90000,1100,,,,,,,,,
859,5002055,塞蕾丝蒂娜,3000004,安洁,2,,,,,0,-96,-75,,,,127630,285,130,600,,,,,,,,,
860,5002055,塞蕾丝蒂娜,3000004,安洁,0,,"-332,377","-135,300","-455,298",0,0,-38,"-180000,180000","-180000,180000","-180000,180000",90000,90000,90000,1100,"400,1200",,,,,,,,
861,5002055,塞蕾丝蒂娜,3000005,米娅,1,,,,,0,0,-43,,,,90000,90000,90000,1200,,,,,,,,,
862,5002055,塞蕾丝蒂娜,3000005,米娅,2,,,,,0,-77,-82,,,,21559,179970,180140,800,,,,,,,,,
863,5002055,塞蕾丝蒂娜,3000005,米娅,0,,"-332,377","-135,300","-455,298",0,0,-43,"-180000,180000","-180000,180000","-180000,180000",90000,90000,90000,1200,"400,1200",,,,,,,,
