taskAchId	reputationType	taskIcon	Numtype	taskContentType	taskContentId	taskContenNum	taskGroup	successorTasks	point	rewardId	rewardNum	openType	status	taskTitle	taskTitle_zh_TW	taskTitle_en_UK	taskTitle_ja_JP	taskTitle_ko_KR	taskTitle_th_TH	desc	desc_zh_TW	desc_en_UK	desc_ja_JP	desc_ko_KR	desc_th_TH
3050101	3	104:task_overview_img_daily	30501	271	0	1	30501	3050102	10	3000002;3000003	10;5000	0	1	参与1次世界首领	 參與1次世界首領	Fight the World Boss once.	ワールドBOSSの討伐に1回参加する	월드 보스 1회 참여	เข้าร่วม​เวิลด์​บอส​ 1​ ครั้ง​	参与1次世界首领	 參與1次世界首領	Fight the World Boss once.	ワールドBOSSの討伐に1回参加する	월드 보스 1회 참여	เข้าร่วม​เวิลด์​บอส​ 1​ ครั้ง​
3050102	3	104:task_overview_img_daily	30501	271	0	3	30501	3050103	10	3000002;3000003	15;10000	0	1	参与3次世界首领	參與3次世界首領	Fight the World Boss 3 times.	ワールドBOSSの討伐に３回参加する	월드 보스 3회 참여	เข้าร่วม​เวิลด์​บอส​ 3​ ครั้ง​	参与3次世界首领	參與3次世界首領	Fight the World Boss 3 times.	ワールドBOSSの討伐に３回参加する	월드 보스 3회 참여	เข้าร่วม​เวิลด์​บอส​ 3​ ครั้ง​
3050103	3	104:task_overview_img_daily	30501	271	0	5	30501	3050104	10	3000002;3000003	15;10000	0	1	参与5次世界首领	參與5次世界首領	Fight the World Boss 5 times.	ワールドBOSSの討伐に5回参加する	월드 보스 5회 참여	เข้าร่วม​เวิลด์​บอส​ 5​ ครั้ง​	参与5次世界首领	參與5次世界首領	Fight the World Boss 5 times.	ワールドBOSSの討伐に5回参加する	월드 보스 5회 참여	เข้าร่วม​เวิลด์​บอส​ 5​ ครั้ง​
3050104	3	104:task_overview_img_daily	30501	271	0	10	30501	3050105	10	3000002;3000003	20;15000	0	1	参与10次世界首领	參與10次世界首領	Fight the World Boss 10 times.	ワールドBOSSの討伐に10回参加する	월드 보스 10회 참여	เข้าร่วม​เวิลด์​บอส​ 10​ ครั้ง​	参与10次世界首领	參與10次世界首領	Fight the World Boss 10 times.	ワールドBOSSの討伐に10回参加する	월드 보스 10회 참여	เข้าร่วม​เวิลด์​บอส​ 10​ ครั้ง​
3050105	3	104:task_overview_img_daily	30501	271	0	15	30501	3050106	10	3000002;3000003	20;15000	0	1	参与15次世界首领	參與15次世界首領	Fight the World Boss 15 times.	ワールドBOSSの討伐に15回参加する	월드 보스 15회 참여	เข้าร่วม​เวิลด์​บอส​ 15​ ครั้ง​	参与15次世界首领	參與15次世界首領	Fight the World Boss 15 times.	ワールドBOSSの討伐に15回参加する	월드 보스 15회 참여	เข้าร่วม​เวิลด์​บอส​ 15​ ครั้ง​
3050106	3	104:task_overview_img_daily	30501	271	0	20	30501	3050107	10	3000002;3000003	20;15000	0	1	参与20次世界首领	參與20次世界首領	Fight the World Boss 20 times.	ワールドBOSSの討伐に20回参加する	월드 보스 20회 참여	เข้าร่วม​เวิลด์​บอส​ 20​ ครั้ง​	参与20次世界首领	參與20次世界首領	Fight the World Boss 20 times.	ワールドBOSSの討伐に20回参加する	월드 보스 20회 참여	เข้าร่วม​เวิลด์​บอส​ 20​ ครั้ง​
3050107	3	104:task_overview_img_daily	30501	271	0	30	30501	3050108	10	3000002;3000003	30;20000	0	1	参与30次世界首领	參與30次世界首領	Fight the World Boss 30 times.	ワールドBOSSの討伐に30回参加する	월드 보스 30회 참여	เข้าร่วม​เวิลด์​บอส​ 30​ ครั้ง​	参与30次世界首领	參與30次世界首領	Fight the World Boss 30 times.	ワールドBOSSの討伐に30回参加する	월드 보스 30회 참여	เข้าร่วม​เวิลด์​บอส​ 30​ ครั้ง​
3050108	3	104:task_overview_img_daily	30501	271	0	40	30501	3050109	10	3000002;3000003	30;20000	0	1	参与40次世界首领	參與40次世界首領	Fight the World Boss 40 times.	ワールドBOSSの討伐に40回参加する	월드 보스 40회 참여	เข้าร่วม​เวิลด์​บอส​ 40​ ครั้ง​	参与40次世界首领	參與40次世界首領	Fight the World Boss 40 times.	ワールドBOSSの討伐に40回参加する	월드 보스 40회 참여	เข้าร่วม​เวิลด์​บอส​ 40​ ครั้ง​
3050109	3	104:task_overview_img_daily	30501	271	0	50	30501	0	10	3000002;3000003	30;20000	0	1	参与50次世界首领	參與50次世界首領	Fight the World Boss 50 times.	ワールドBOSSの討伐に50回参加する	월드 보스 50회 참여	เข้าร่วม​เวิลด์​บอส​ 50​ ครั้ง​	参与50次世界首领	參與50次世界首領	Fight the World Boss 50 times.	ワールドBOSSの討伐に50回参加する	월드 보스 50회 참여	เข้าร่วม​เวิลด์​บอส​ 50​ ครั้ง​
3050201	3	104:task_overview_img_daily	30502	272	1	1	30502	0	10	3000002;6210006	30;1	0	1	在世界首领中排名获得第一	在世界首領中排名獲得第一	Rank first on the World Boss leaderboard.	ワールドBOSSの討伐ランキングで1位になる	월드 보스에서 랭킹 1위 달성	ได้รับ​อันดับ​ 1​ ใน​เวิลด์​บอส​	在世界首领中排名获得第一	在世界首領中排名獲得第一	Rank first on the World Boss leaderboard.	ワールドBOSSの討伐ランキングで1位になる	월드 보스에서 랭킹 1위 달성	ได้รับ​อันดับ​ 1​ ใน​เวิลด์​บอส​
3060101	3	104:task_overview_img_daily	30601	1105	1	1	30601	3060102	10	3000003	5000	0	1	通关1次魔方协力战	通關1次魔方協力戰	Complete Pathos Cube Invasion 1 time.	協同作戦：キューブをクリアする	이모션 큐브 협력전 1회 클리어	เคลียร์​ผนึก​กำลัง​-​ลูกบาศก์​ 1​ ครั้ง​	通关1次魔方协力战	通關1次魔方協力戰	Complete Pathos Cube Invasion 1 time.	協同作戦：キューブをクリアする	이모션 큐브 협력전 1회 클리어	เคลียร์​ผนึก​กำลัง​-​ลูกบาศก์​ 1​ ครั้ง​
3060102	3	104:task_overview_img_daily	30601	1105	1	5	30601	3060103	10	3000003	10000	0	1	通关5次魔方协力战	通關5次魔方協力戰	Complete Pathos Cube Invasion 5 times.	協同作戦：キューブを5回クリアする	이모션 큐브 협력전 5회 클리어	เคลียร์​ผนึก​กำลัง​-​ลูกบาศก์​ 5​ ครั้ง​	通关5次魔方协力战	通關5次魔方協力戰	Complete Pathos Cube Invasion 5 times.	協同作戦：キューブを5回クリアする	이모션 큐브 협력전 5회 클리어	เคลียร์​ผนึก​กำลัง​-​ลูกบาศก์​ 5​ ครั้ง​
3060103	3	104:task_overview_img_daily	30601	1105	1	10	30601	3060104	10	3000003	10000	0	1	通关10次魔方协力战	通關10次魔方協力戰	Complete Pathos Cube Invasion 10 times.	協同作戦：キューブを10回クリアする	이모션 큐브 협력전 10회 클리어	เคลียร์​ผนึก​กำลัง​-​ลูกบาศก์​ 10​ ครั้ง​	通关10次魔方协力战	通關10次魔方協力戰	Complete Pathos Cube Invasion 10 times.	協同作戦：キューブを10回クリアする	이모션 큐브 협력전 10회 클리어	เคลียร์​ผนึก​กำลัง​-​ลูกบาศก์​ 10​ ครั้ง​
3060104	3	104:task_overview_img_daily	30601	1105	1	20	30601	3060105	10	3000003	15000	0	1	通关20次魔方协力战	通關20次魔方協力戰	Complete Pathos Cube Invasion 20 times.	協同作戦：キューブを20回クリアする	이모션 큐브 협력전 20회 클리어	เคลียร์​ผนึก​กำลัง​-​ลูกบาศก์​ 20​ ครั้ง​	通关20次魔方协力战	通關20次魔方協力戰	Complete Pathos Cube Invasion 20 times.	協同作戦：キューブを20回クリアする	이모션 큐브 협력전 20회 클리어	เคลียร์​ผนึก​กำลัง​-​ลูกบาศก์​ 20​ ครั้ง​
3060105	3	104:task_overview_img_daily	30601	1105	1	35	30601	3060106	10	3000003	20000	0	1	通关35次魔方协力战	通關35次魔方協力戰	Complete Pathos Cube Invasion 35 times.	協同作戦：キューブを35回クリアする	이모션 큐브 협력전 35회 클리어	เคลียร์​ผนึก​กำลัง​-​ลูกบาศก์​ 35​ ครั้ง​	通关35次魔方协力战	通關35次魔方協力戰	Complete Pathos Cube Invasion 35 times.	協同作戦：キューブを35回クリアする	이모션 큐브 협력전 35회 클리어	เคลียร์​ผนึก​กำลัง​-​ลูกบาศก์​ 35​ ครั้ง​
3060106	3	104:task_overview_img_daily	30601	1105	1	55	30601	3060107	10	3000003	25000	0	1	通关55次魔方协力战	通關55次魔方協力戰	Complete Pathos Cube Invasion 55 times.	協同作戦：キューブを55回クリアする	이모션 큐브 협력전 55회 클리어	เคลียร์​ผนึก​กำลัง​-​ลูกบาศก์​ 55​ ครั้ง​	通关55次魔方协力战	通關55次魔方協力戰	Complete Pathos Cube Invasion 55 times.	協同作戦：キューブを55回クリアする	이모션 큐브 협력전 55회 클리어	เคลียร์​ผนึก​กำลัง​-​ลูกบาศก์​ 55​ ครั้ง​
3060107	3	104:task_overview_img_daily	30601	1105	1	75	30601	3060108	10	3000003	30000	0	1	通关75次魔方协力战	通關75次魔方協力戰	Complete Pathos Cube Invasion 75 times.	協同作戦：キューブを75回クリアする	이모션 큐브 협력전 75회 클리어	เคลียร์​ผนึก​กำลัง​-​ลูกบาศก์​ 75​ ครั้ง​	通关75次魔方协力战	通關75次魔方協力戰	Complete Pathos Cube Invasion 75 times.	協同作戦：キューブを75回クリアする	이모션 큐브 협력전 75회 클리어	เคลียร์​ผนึก​กำลัง​-​ลูกบาศก์​ 75​ ครั้ง​
3060108	3	104:task_overview_img_daily	30601	1105	1	100	30601	0	10	6210014;3000003	1;35000	0	1	通关100次魔方协力战	通關100次魔方協力戰	Complete Pathos Cube Invasion 100 times.	協同作戦：キューブを100回クリアする	이모션 큐브 협력전 100회 클리어	เคลียร์​ผนึก​กำลัง​-​ลูกบาศก์​ 100​ ครั้ง​	通关100次魔方协力战	通關100次魔方協力戰	Complete Pathos Cube Invasion 100 times.	協同作戦：キューブを100回クリアする	이모션 큐브 협력전 100회 클리어	เคลียร์​ผนึก​กำลัง​-​ลูกบาศก์​ 100​ ครั้ง​
3060201	3	104:task_overview_img_daily	30602	1105	2	1	30602	3060202	10	3000003	5000	0	1	通关1次巨型兔子协力战	通關1次巨型兔子協力戰	Complete Giant Rabbit Invasion 1 time.	協同作戦：巨大ラビットをクリアする	자이언트 래빗 협력전 1회 클리어	เคลียร์​ผนึก​กำลัง​-​กระต่าย​ยักษ์​ 1​ ครั้ง​	通关1次巨型兔子协力战	通關1次巨型兔子協力戰	Complete Giant Rabbit Invasion 1 time.	協同作戦：巨大ラビットをクリアする	자이언트 래빗 협력전 1회 클리어	เคลียร์​ผนึก​กำลัง​-​กระต่าย​ยักษ์​ 1​ ครั้ง​
3060202	3	104:task_overview_img_daily	30602	1105	2	5	30602	3060203	10	3000003	10000	0	1	通关5次巨型兔子协力战	通關5次巨型兔子協力戰	Complete Giant Rabbit Invasion 5 times.	協同作戦：巨大ラビットを5回クリアする	자이언트 래빗 협력전 5회 클리어	เคลียร์​ผนึก​กำลัง​-​กระต่าย​ยักษ์​ 5​ ครั้ง​	通关5次巨型兔子协力战	通關5次巨型兔子協力戰	Complete Giant Rabbit Invasion 5 times.	協同作戦：巨大ラビットを5回クリアする	자이언트 래빗 협력전 5회 클리어	เคลียร์​ผนึก​กำลัง​-​กระต่าย​ยักษ์​ 5​ ครั้ง​
3060203	3	104:task_overview_img_daily	30602	1105	2	10	30602	3060204	10	3000003	10000	0	1	通关10次巨型兔子协力战	通關10次巨型兔子協力戰	Complete Giant Rabbit Invasion 10 times.	協同作戦：巨大ラビットを10回クリアする	자이언트 래빗 협력전 10회 클리어	เคลียร์​ผนึก​กำลัง​-​กระต่าย​ยักษ์​ 10​ ครั้ง​	通关10次巨型兔子协力战	通關10次巨型兔子協力戰	Complete Giant Rabbit Invasion 10 times.	協同作戦：巨大ラビットを10回クリアする	자이언트 래빗 협력전 10회 클리어	เคลียร์​ผนึก​กำลัง​-​กระต่าย​ยักษ์​ 10​ ครั้ง​
