id	type	showType	quality	stack	sellitem	sellMoney	openType	openParameter	photoId	effectType	effectId	effectNum	status	name	name_zh_TW	name_en_UK	name_ja_JP	name_ko_KR	name_th_TH	desc	desc_zh_TW	desc_en_UK	desc_ja_JP	desc_ko_KR	desc_th_TH	description	description_zh_TW	description_en_UK	description_ja_JP	description_ko_KR	description_th_TH
4010463	40	401	6	1	0	0			7:goods_icon_4010463	0	0	0	1	暴击套-颈环	爆擊套-頸環	Critical Set - Necklace	会心装飾・首	크리티컬 세트 - 목걸이	เซ็ตคริติคอล - ปลอกคอ	主属性为防御	主屬性為防禦	Primary Stat: DEF	メインステータス:防御力	메인 속성은 방어	คุณสมบัติหลักคือป้องกัน	2件套：暴击率+10%	2件套：爆擊率+10%	2-Piece Set: CRIT Rate +10%	2セット:会心率＋10%	2 세트: 크리티컬율 +10%	เซ็ต​ 2​ ชิ้น​:​ อัต​ราค​ริ​ติ​คอ​ล​ +10%​
4010464	40	401	6	1	0	0			7:goods_icon_4010464	0	0	0	1	暴击套-尾饰	爆擊套-尾飾	Critical Set - Tailpiece	会心装飾・尻尾	크리티컬 세트 - 꼬리 장식	เซ็ต​ค​ริ​ติ​คอ​ล​ -​ ประดับ​หาง​	主属性为防御	主屬性為防禦	Primary Stat: DEF	メインステータス:防御力	메인 속성은 방어	คุณสมบัติหลักคือป้องกัน	2件套：暴击率+10%	2件套：爆擊率+10%	2-Piece Set: CRIT Rate +10%	2セット:会心率＋10%	2 세트: 크리티컬율 +10%	เซ็ต​ 2​ ชิ้น​:​ อัต​ราค​ริ​ติ​คอ​ล​ +10%​
4010465	40	401	6	1	0	0			7:goods_icon_4010465	0	0	0	1	暴击套-嘴套	爆擊套-嘴套	Critical Set - Mouthpiece	会心装飾・顔	크리티컬 세트 - 마스크	เซ็ตคริติคอล - ส่วนปาก	主属性为攻击	主屬性為攻擊	Primary Stat: ATK	メインステータス:攻撃力	메인 속성은 공격	คุณสมบัติหลักคือโจมตี	2件套：暴击率+10%	2件套：爆擊率+10%	2-Piece Set: CRIT Rate +10%	2セット:会心率＋10%	2 세트: 크리티컬율 +10%	เซ็ต​ 2​ ชิ้น​:​ อัต​ราค​ริ​ติ​คอ​ล​ +10%​
4010466	40	401	6	1	0	0			7:goods_icon_4010466	0	0	0	1	暴击套-爪饰	爆擊套-爪飾	Critical Set - Claws	会心装飾・爪	크리티컬 세트 - 장갑	เซ็ตคริติคอล - กรงเล็บ	主属性为攻击	主屬性為攻擊	Primary Stat: ATK	メインステータス:攻撃力	메인 속성은 공격	คุณสมบัติหลักคือโจมตี	2件套：暴击率+10%	2件套：爆擊率+10%	2-Piece Set: CRIT Rate +10%	2セット:会心率＋10%	2 세트: 크리티컬율 +10%	เซ็ต​ 2​ ชิ้น​:​ อัต​ราค​ริ​ติ​คอ​ล​ +10%​
4010511	40	401	1	1	0	0			7:goods_icon_4010511	0	0	0	1	坚韧套-头饰	堅韌套-頭飾	Resilience Set - Headpiece	強靱装飾・頭部	강인 세트 - 머리 장식	เซ็ตทนทาน - ประดับหัว	主属性为生命	主屬性為生命	Primary Stat: HP	メインステータス:最大HP	메인 속성은 HP	คุณสมบัติหลักคือ HP	2件套：暴击抵抗+10%	2件套：爆擊抵抗+10%	2-Piece Set: CRIT RES +10%	2セット:会心回避率＋10%	2 세트: 크리티컬 저항 +10%	เซ็ต​ 2​ ชิ้น​:​ ต้าน​ทา​นค​ริ​ติ​คอ​ล​ +10%​
4010512	40	401	1	1	0	0			7:goods_icon_4010512	0	0	0	1	坚韧套-耳饰	堅韌套-耳飾	Resilience Set - Earrings	強靱装飾・耳	강인 세트 - 귀 장식	เซ็ตทนทาน - ต่างหู	主属性为生命	主屬性為生命	Primary Stat: HP	メインステータス:最大HP	메인 속성은 HP	คุณสมบัติหลักคือ HP	2件套：暴击抵抗+10%	2件套：爆擊抵抗+10%	2-Piece Set: CRIT RES +10%	2セット:会心回避率＋10%	2 세트: 크리티컬 저항 +10%	เซ็ต​ 2​ ชิ้น​:​ ต้าน​ทา​นค​ริ​ติ​คอ​ล​ +10%​
4010513	40	401	1	1	0	0			7:goods_icon_4010513	0	0	0	1	坚韧套-颈环	堅韌套-頸環	Resilience Set - Necklace	強靱装飾・首	강인 세트 - 목걸이	เซ็ตทนทาน - ปลอกคอ	主属性为防御	主屬性為防禦	Primary Stat: DEF	メインステータス:防御力	메인 속성은 방어	คุณสมบัติหลักคือป้องกัน	2件套：暴击抵抗+10%	2件套：爆擊抵抗+10%	2-Piece Set: CRIT RES +10%	2セット:会心回避率＋10%	2 세트: 크리티컬 저항 +10%	เซ็ต​ 2​ ชิ้น​:​ ต้าน​ทา​นค​ริ​ติ​คอ​ล​ +10%​
4010514	40	401	1	1	0	0			7:goods_icon_4010514	0	0	0	1	坚韧套-尾饰	堅韌套-尾飾	Resilience Set - Tailpiece	強靱装飾・尻尾	강인 세트 - 꼬리 장식	เซ็ตทนทาน - ประดับหาง	主属性为防御	主屬性為防禦	Primary Stat: DEF	メインステータス:防御力	메인 속성은 방어	คุณสมบัติหลักคือป้องกัน	2件套：暴击抵抗+10%	2件套：爆擊抵抗+10%	2-Piece Set: CRIT RES +10%	2セット:会心回避率＋10%	2 세트: 크리티컬 저항 +10%	เซ็ต​ 2​ ชิ้น​:​ ต้าน​ทา​นค​ริ​ติ​คอ​ล​ +10%​
4010515	40	401	1	1	0	0			7:goods_icon_4010515	0	0	0	1	坚韧套-嘴套	堅韌套-嘴套	Resilience Set - Mouthpiece	強靱装飾・顔	강인 세트 - 마스크	เซ็ตทนทาน - ส่วนปาก	主属性为攻击	主屬性為攻擊	Primary Stat: ATK	メインステータス:攻撃力	메인 속성은 공격	คุณสมบัติหลักคือโจมตี	2件套：暴击抵抗+10%	2件套：爆擊抵抗+10%	2-Piece Set: CRIT RES +10%	2セット:会心回避率＋10%	2 세트: 크리티컬 저항 +10%	เซ็ต​ 2​ ชิ้น​:​ ต้าน​ทา​นค​ริ​ติ​คอ​ล​ +10%​
4010516	40	401	1	1	0	0			7:goods_icon_4010516	0	0	0	1	坚韧套-爪饰	堅韌套-爪飾	Resilience Set - Claws	強靱装飾・爪	강인 세트 - 장갑	เซ็ตทนทาน - กรงเล็บ	主属性为攻击	主屬性為攻擊	Primary Stat: ATK	メインステータス:攻撃力	메인 속성은 공격	คุณสมบัติหลักคือโจมตี	2件套：暴击抵抗+10%	2件套：爆擊抵抗+10%	2-Piece Set: CRIT RES +10%	2セット:会心回避率＋10%	2 세트: 크리티컬 저항 +10%	เซ็ต​ 2​ ชิ้น​:​ ต้าน​ทา​นค​ริ​ติ​คอ​ล​ +10%​
4010521	40	401	2	1	0	0			7:goods_icon_4010521	0	0	0	1	坚韧套-头饰	堅韌套-頭飾	Resilience Set - Headpiece	強靱装飾・頭部	강인 세트 - 머리 장식	เซ็ตทนทาน - ประดับหัว	主属性为生命	主屬性為生命	Primary Stat: HP	メインステータス:最大HP	메인 속성은 HP	คุณสมบัติหลักคือ HP	2件套：暴击抵抗+10%	2件套：爆擊抵抗+10%	2-Piece Set: CRIT RES +10%	2セット:会心回避率＋10%	2 세트: 크리티컬 저항 +10%	เซ็ต​ 2​ ชิ้น​:​ ต้าน​ทา​นค​ริ​ติ​คอ​ล​ +10%​
4010522	40	401	2	1	0	0			7:goods_icon_4010522	0	0	0	1	坚韧套-耳饰	堅韌套-耳飾	Resilience Set - Earrings	強靱装飾・耳	강인 세트 - 귀 장식	เซ็ตทนทาน - ต่างหู	主属性为生命	主屬性為生命	Primary Stat: HP	メインステータス:最大HP	메인 속성은 HP	คุณสมบัติหลักคือ HP	2件套：暴击抵抗+10%	2件套：爆擊抵抗+10%	2-Piece Set: CRIT RES +10%	2セット:会心回避率＋10%	2 세트: 크리티컬 저항 +10%	เซ็ต​ 2​ ชิ้น​:​ ต้าน​ทา​นค​ริ​ติ​คอ​ล​ +10%​
4010523	40	401	2	1	0	0			7:goods_icon_4010523	0	0	0	1	坚韧套-颈环	堅韌套-頸環	Resilience Set - Necklace	強靱装飾・首	강인 세트 - 목걸이	เซ็ตทนทาน - ปลอกคอ	主属性为防御	主屬性為防禦	Primary Stat: DEF	メインステータス:防御力	메인 속성은 방어	คุณสมบัติหลักคือป้องกัน	2件套：暴击抵抗+10%	2件套：爆擊抵抗+10%	2-Piece Set: CRIT RES +10%	2セット:会心回避率＋10%	2 세트: 크리티컬 저항 +10%	เซ็ต​ 2​ ชิ้น​:​ ต้าน​ทา​นค​ริ​ติ​คอ​ล​ +10%​
4010524	40	401	2	1	0	0			7:goods_icon_4010524	0	0	0	1	坚韧套-尾饰	堅韌套-尾飾	Resilience Set - Tailpiece	強靱装飾・尻尾	강인 세트 - 꼬리 장식	เซ็ตทนทาน - ประดับหาง	主属性为防御	主屬性為防禦	Primary Stat: DEF	メインステータス:防御力	메인 속성은 방어	คุณสมบัติหลักคือป้องกัน	2件套：暴击抵抗+10%	2件套：爆擊抵抗+10%	2-Piece Set: CRIT RES +10%	2セット:会心回避率＋10%	2 세트: 크리티컬 저항 +10%	เซ็ต​ 2​ ชิ้น​:​ ต้าน​ทา​นค​ริ​ติ​คอ​ล​ +10%​
4010525	40	401	2	1	0	0			7:goods_icon_4010525	0	0	0	1	坚韧套-嘴套	堅韌套-嘴套	Resilience Set - Mouthpiece	強靱装飾・顔	강인 세트 - 마스크	เซ็ตทนทาน - ส่วนปาก	主属性为攻击	主屬性為攻擊	Primary Stat: ATK	メインステータス:攻撃力	메인 속성은 공격	คุณสมบัติหลักคือโจมตี	2件套：暴击抵抗+10%	2件套：爆擊抵抗+10%	2-Piece Set: CRIT RES +10%	2セット:会心回避率＋10%	2 세트: 크리티컬 저항 +10%	เซ็ต​ 2​ ชิ้น​:​ ต้าน​ทา​นค​ริ​ติ​คอ​ล​ +10%​
4010526	40	401	2	1	0	0			7:goods_icon_4010526	0	0	0	1	坚韧套-爪饰	堅韌套-爪飾	Resilience Set - Claws	強靱装飾・爪	강인 세트 - 장갑	เซ็ตทนทาน - กรงเล็บ	主属性为攻击	主屬性為攻擊	Primary Stat: ATK	メインステータス:攻撃力	메인 속성은 공격	คุณสมบัติหลักคือโจมตี	2件套：暴击抵抗+10%	2件套：爆擊抵抗+10%	2-Piece Set: CRIT RES +10%	2セット:会心回避率＋10%	2 세트: 크리티컬 저항 +10%	เซ็ต​ 2​ ชิ้น​:​ ต้าน​ทา​นค​ริ​ติ​คอ​ล​ +10%​
4010531	40	401	3	1	0	0			7:goods_icon_4010531	0	0	0	1	坚韧套-头饰	堅韌套-頭飾	Resilience Set - Headpiece	強靱装飾・頭部	강인 세트 - 머리 장식	เซ็ตทนทาน - ประดับหัว	主属性为生命	主屬性為生命	Primary Stat: HP	メインステータス:最大HP	메인 속성은 HP	คุณสมบัติหลักคือ HP	2件套：暴击抵抗+10%	2件套：爆擊抵抗+10%	2-Piece Set: CRIT RES +10%	2セット:会心回避率＋10%	2 세트: 크리티컬 저항 +10%	เซ็ต​ 2​ ชิ้น​:​ ต้าน​ทา​นค​ริ​ติ​คอ​ล​ +10%​
4010532	40	401	3	1	0	0			7:goods_icon_4010532	0	0	0	1	坚韧套-耳饰	堅韌套-耳飾	Resilience Set - Earrings	強靱装飾・耳	강인 세트 - 귀 장식	เซ็ตทนทาน - ต่างหู	主属性为生命	主屬性為生命	Primary Stat: HP	メインステータス:最大HP	메인 속성은 HP	คุณสมบัติหลักคือ HP	2件套：暴击抵抗+10%	2件套：爆擊抵抗+10%	2-Piece Set: CRIT RES +10%	2セット:会心回避率＋10%	2 세트: 크리티컬 저항 +10%	เซ็ต​ 2​ ชิ้น​:​ ต้าน​ทา​นค​ริ​ติ​คอ​ล​ +10%​
4010533	40	401	3	1	0	0			7:goods_icon_4010533	0	0	0	1	坚韧套-颈环	堅韌套-頸環	Resilience Set - Necklace	強靱装飾・首	강인 세트 - 목걸이	เซ็ตทนทาน - ปลอกคอ	主属性为防御	主屬性為防禦	Primary Stat: DEF	メインステータス:防御力	메인 속성은 방어	คุณสมบัติหลักคือป้องกัน	2件套：暴击抵抗+10%	2件套：爆擊抵抗+10%	2-Piece Set: CRIT RES +10%	2セット:会心回避率＋10%	2 세트: 크리티컬 저항 +10%	เซ็ต​ 2​ ชิ้น​:​ ต้าน​ทา​นค​ริ​ติ​คอ​ล​ +10%​
4010534	40	401	3	1	0	0			7:goods_icon_4010534	0	0	0	1	坚韧套-尾饰	堅韌套-尾飾	Resilience Set - Tailpiece	強靱装飾・尻尾	강인 세트 - 꼬리 장식	เซ็ตทนทาน - ประดับหาง	主属性为防御	主屬性為防禦	Primary Stat: DEF	メインステータス:防御力	메인 속성은 방어	คุณสมบัติหลักคือป้องกัน	2件套：暴击抵抗+10%	2件套：爆擊抵抗+10%	2-Piece Set: CRIT RES +10%	2セット:会心回避率＋10%	2 세트: 크리티컬 저항 +10%	เซ็ต​ 2​ ชิ้น​:​ ต้าน​ทา​นค​ริ​ติ​คอ​ล​ +10%​
4010535	40	401	3	1	0	0			7:goods_icon_4010535	0	0	0	1	坚韧套-嘴套	堅韌套-嘴套	Resilience Set - Mouthpiece	強靱装飾・顔	강인 세트 - 마스크	เซ็ตทนทาน - ส่วนปาก	主属性为攻击	主屬性為攻擊	Primary Stat: ATK	メインステータス:攻撃力	메인 속성은 공격	คุณสมบัติหลักคือโจมตี	2件套：暴击抵抗+10%	2件套：爆擊抵抗+10%	2-Piece Set: CRIT RES +10%	2セット:会心回避率＋10%	2 세트: 크리티컬 저항 +10%	เซ็ต​ 2​ ชิ้น​:​ ต้าน​ทา​นค​ริ​ติ​คอ​ล​ +10%​
4010536	40	401	3	1	0	0			7:goods_icon_4010536	0	0	0	1	坚韧套-爪饰	堅韌套-爪飾	Resilience Set - Claws	強靱装飾・爪	강인 세트 - 장갑	เซ็ตทนทาน - กรงเล็บ	主属性为攻击	主屬性為攻擊	Primary Stat: ATK	メインステータス:攻撃力	메인 속성은 공격	คุณสมบัติหลักคือโจมตี	2件套：暴击抵抗+10%	2件套：爆擊抵抗+10%	2-Piece Set: CRIT RES +10%	2セット:会心回避率＋10%	2 세트: 크리티컬 저항 +10%	เซ็ต​ 2​ ชิ้น​:​ ต้าน​ทา​นค​ริ​ติ​คอ​ล​ +10%​
4010541	40	401	4	1	0	0			7:goods_icon_4010541	0	0	0	1	坚韧套-头饰	堅韌套-頭飾	Resilience Set - Headpiece	強靱装飾・頭部	강인 세트 - 머리 장식	เซ็ตทนทาน - ประดับหัว	主属性为生命	主屬性為生命	Primary Stat: HP	メインステータス:最大HP	메인 속성은 HP	คุณสมบัติหลักคือ HP	2件套：暴击抵抗+10%	2件套：爆擊抵抗+10%	2-Piece Set: CRIT RES +10%	2セット:会心回避率＋10%	2 세트: 크리티컬 저항 +10%	เซ็ต​ 2​ ชิ้น​:​ ต้าน​ทา​นค​ริ​ติ​คอ​ล​ +10%​
4010542	40	401	4	1	0	0			7:goods_icon_4010542	0	0	0	1	坚韧套-耳饰	堅韌套-耳飾	Resilience Set - Earrings	強靱装飾・耳	강인 세트 - 귀 장식	เซ็ตทนทาน - ต่างหู	主属性为生命	主屬性為生命	Primary Stat: HP	メインステータス:最大HP	메인 속성은 HP	คุณสมบัติหลักคือ HP	2件套：暴击抵抗+10%	2件套：爆擊抵抗+10%	2-Piece Set: CRIT RES +10%	2セット:会心回避率＋10%	2 세트: 크리티컬 저항 +10%	เซ็ต​ 2​ ชิ้น​:​ ต้าน​ทา​นค​ริ​ติ​คอ​ล​ +10%​
4010543	40	401	4	1	0	0			7:goods_icon_4010543	0	0	0	1	坚韧套-颈环	堅韌套-頸環	Resilience Set - Necklace	強靱装飾・首	강인 세트 - 목걸이	เซ็ตทนทาน - ปลอกคอ	主属性为防御	主屬性為防禦	Primary Stat: DEF	メインステータス:防御力	메인 속성은 방어	คุณสมบัติหลักคือป้องกัน	2件套：暴击抵抗+10%	2件套：爆擊抵抗+10%	2-Piece Set: CRIT RES +10%	2セット:会心回避率＋10%	2 세트: 크리티컬 저항 +10%	เซ็ต​ 2​ ชิ้น​:​ ต้าน​ทา​นค​ริ​ติ​คอ​ล​ +10%​
4010544	40	401	4	1	0	0			7:goods_icon_4010544	0	0	0	1	坚韧套-尾饰	堅韌套-尾飾	Resilience Set - Tailpiece	強靱装飾・尻尾	강인 세트 - 꼬리 장식	เซ็ตทนทาน - ประดับหาง	主属性为防御	主屬性為防禦	Primary Stat: DEF	メインステータス:防御力	메인 속성은 방어	คุณสมบัติหลักคือป้องกัน	2件套：暴击抵抗+10%	2件套：爆擊抵抗+10%	2-Piece Set: CRIT RES +10%	2セット:会心回避率＋10%	2 세트: 크리티컬 저항 +10%	เซ็ต​ 2​ ชิ้น​:​ ต้าน​ทา​นค​ริ​ติ​คอ​ล​ +10%​
