id	type	showType	kind	quality	duration	stack	openType	openParameter	photoId	photoId2	photoId3	prefab	effectType	effectId	effectNum	dynamicAvatar	sort	status	name	name_zh_TW	name_en_UK	name_ja_JP	name_ko_KR	name_th_TH	desc	desc_zh_TW	desc_en_UK	desc_ja_JP	desc_ko_KR	desc_th_TH	description	description_zh_TW	description_en_UK	description_ja_JP	description_ko_KR	description_th_TH
6200198	62	621	2	5	0				61:player_frame_620198				1	3000003	10		43	1	竹林奇遇记	竹林奇遇記	Bamboo Grove Encounters	竹林奇譚	죽림의 기묘한 하루	เรื่องราว​พิศวง​กลาง​ป่าไผ่​	头像框·参与竹野熊踪的纪念	頭像框·參與竹野熊蹤的紀念	Avatar Frame: Memento for the Bamboo Trek event.	アイコン枠･「パンダの足跡を辿って」の参加記念	프로필 프레임·판다의 세상 여행 이벤트 참여 기념	กรอบ​โปรไฟล์​·​รำลึก​การ​เข้าร่วม​ "มุ่งหน้าสู่ป่าไผ่"​	竹林深处，总有些惊喜，正悠然等待与你相遇。	竹林深處，總有些驚喜，正悠然等待與你相遇。	In the depths of the bamboo forest, pleasant surprises linger, waiting to meet you in their own time.	竹林の奥には、あなたとの出会いを待っているサプライズがある。	대나무 숲에서 펼쳐지는 뜻밖의 기묘한 인연 이야기.	ใน​ลึก​ของ​ป่าไผ่​ มักจะ​มี​สิ่ง​ที่​น่าตื่นเต้น​บางอย่าง​รอ​อยู่​เสมอ​...​ มัน​รอคอย​ให้​คุณ​ไป​พบ​เจอ​อย่าง​เชื่องช้า​
6200117	62	622	2	5	0				61:player_frame_620117				1	3000003	10		44	1	收获时节	收穫時節	Harvest Season	実りの季節	수확의 계절	ฤดูเก็บเกี่ยว	头像框·活动的纪念	頭像框·活動的紀念	Avatar Frame: Memento for events.	アイコン枠・イベント記念	프로필 프레임 · 이벤트 참여 기념	กรอบ​โปรไฟล์​·​รำลึก​การ​เข้าร่วม​กิจกรรม​	又是一年丰收祭，肚子已经准备就绪。	又是一年豐收祭，肚子已經準備就緒。	Another harvest festival is here—and my stomach's ready.	豊穣祭の季節やってきた。食べまくる準備はもうできている。	올해도 풍년제가 돌아왔다. 한 끼 배불리 먹을 준비를 하라.	เทศกาล​เก็บเกี่ยว​เวียน​มาถึง​อีก​ปี​…​ ท้อง​เรา​พร้อม​รอ​อาหาร​แล้ว​ล่ะ​!​
6200127	62	621	1	5	0				61:player_img_620127				1	3000003	10		45	1	冰雪森林	冰雪森林	Snowbound Forest	氷雪の森	빙설의 삼림	พงไพรหิมะขาว	头像·消融冰雪之心的纪念	頭像·消融冰雪之心的紀念	Avatar: Memento for the event "Saving Ice Day."	アイコン・「新生の雪」記念	프로필 · 따뜻한 말 한마디 이벤트 참여 기념	รูป​โปรไฟล์​·​รำลึก​การ​เข้าร่วม​กิจกรรม​ "​รัก​ละลาย​หัวใจ​เยือกแข็ง​"​	大雪吹空林，簌簌如晌晴。	大雪吹空林，簌簌如晌晴。	Heavy snow sweeps the empty woods, rustling like a clear noonday breeze.	空が晴れ渡り、枯れ果てた森に雪が降り積もる。	큰 눈발이 숲을 스쳐 지나가며, 바람결에 사박사박 소리가 퍼진다.	พายุ​หิมะ​พัดกระหน่ำ​ป่าโปร่ง​ ส่งเสียง​พริ้ว​ไหว​ของ​หิมะ​ที่​ร่วงโรย​ท่ามกลาง​แสง​ยาม​เที่ยงวัน​
6200128	62	621	1	5	0				61:player_img_620128				1	3000003	10	127:PlayerHead620128.prefab	46	1	瑰丽白雪	瑰麗白雪	Radiant Snow	絢爛たる雪	아름다운 백설	หิมะขาวงามตระการตา	头像·活动的纪念	頭像·活動的紀念	Avatar: Memento for events.	アイコン・イベント記念	프로필  · 이벤트 참여 기념	รูป​โปรไฟล์​·​รำลึก​การ​เข้าร่วม​กิจกรรม​	大雪也无法遮盖住她的光芒。	大雪也無法遮蓋住她的光芒。	Even a blizzard can't dim her glow.	どんな豪雪に覆われても、彼女の輝きはかき消されることはない。	폭설조차 그녀의 빛을 가릴 순 없다.	แม้​หิมะ​จะ​ตกหนัก​สัก​เพียงใด​ ก็​ไม่​อาจ​บดบัง​รัส​มี​เจิด​จรัส​ของ​เธอ​ได้​
6200173	62	621	1	5	0				61:player_img_620173				1	3000003	10		81	1	欢乐颂歌	歡樂頌歌	Joyful Refrain	歓びの賛歌	환희의 찬가		头像·运营活动的纪念	頭像·運營活動的紀念	Avatar: Memento for events.	イベント報酬	/		无论身在何处，都会与你一同庆祝这一天！	無論身在何處，都會與你一同慶祝這一天！	Wherever you are, we'll be celebrating right there with you!	どこにいても、この日を一緒にお祝いするよ！	어디에 있든, 이날만큼은 너와 함께 축하할게!	
6200174	62	621	1	5	0				61:player_img_620174				1	3000003	10		82	1	记录时光	記錄時光	Captured Moments	同じ時を刻む	시간의 기록	ไทม์ริฟเลกเตอร์	头像·运营活动的纪念	頭像·運營活動的紀念	Avatar: Memento for events.	イベント報酬	/		与你一同度过的重要回忆，希望永远不会褪色凋零。	與你一同度過的重要回憶，希望永遠不會褪色凋零。	Here's to the memories we've made together—may they stay bright forever.	共に過ごした時間は、いつまでも色褪せないように。	너와 함께한 소중한 추억이 영원히 빛바래지 않기를.	
6220071	62	622	2	5	0				61:player_frame_6220071				1	3000003	10	128:PlayerHeadFrame6220071.prefab	90	1	星辉盛夏	星輝盛夏	Star-Kissed Summer	謎のアイコン枠	/		头像框·二周年庆典的纪念	頭像框·二周年慶典的紀念	Avatar Frame: Memento for the 2nd Anniversary Celebration.	イベント報酬	/		二周年庆典特别纪念。在璀璨星光与盛夏海风中，珍藏与调查官共同度过的美好回忆。	二周年慶典特別紀念。在璀璨星光與盛夏海風中，珍藏與調查官共同度過的美好回憶。	A special keepsake from the 2nd Anniversary, made to remember those bright summer moments with the Inspector—beneath the stars, beside the sea.	入手方法不明。	/	
6240008	62	624	4	5	0				6:goods_icon_6240008	180:player_trim_6240008	180:player_trim_6240008_s		1	3000003	10		2	1	潮汐之约	潮汐之約	A Promise by the Tide	潮汐との約束	파도의 약속		主题·二周年庆典的纪念	主題·二周年慶典的紀念	Theme: 2nd Anniversary Keepsake	イベント報酬	/		二周年庆典特别纪念。	二周年慶典特別紀念。	The 2nd Anniversary keepsake.	入手方法不明。	/	
6200186	62	621	1	5	0				61:player_img_620186				1	3000003	10		83	1	喵好月圆	喵好月圓	Purrfect Moonrise	月見日和にゃ	냥이와 보름달		头像·运营活动获取	頭像·運營活動獲取	Avatar: Obtained from events.	アイコン・イベント報酬	프로필·운영 이벤트 획득	รูป​โปรไฟล์​·​ได้รับ​จาก​กิจกรรม​บริหาร​	月圆，喵团圆。	月圓，喵團圓。	A full moon, a cozy reunion—and plenty of purrs to go around.	満月の夜は、みんにゃで団らん。	보름달 아래, 냥이도 한자리에.	
6200054	62	622	2	5	0				61:player_frame_620054				1	3000003	10		91	1	沙滩盛夏	沙灘盛夏	Beach Day Bliss	真夏のビーチ	한여름의 해변		头像框·运营活动获取	頭像框·運營活動獲取	Avatar Frame: Obtained from events.	アイコン枠・イベント報酬	프로필 프레임·운영 이벤트 획득	กรอบ​โปรไฟล์​·​ได้รับ​จาก​กิจกรรม​บริหาร​	阳光，沙滩，还有……嘿！那只海鸥叼走了我的面包！	陽光，沙灘，還有……嘿！那只海鷗叼走了我的麵包！	Sun, sand, and—hey! That seagull just stole my snack!	太陽、砂浜、それから……あっ！カモメにパンを取られた！	햇살, 모래사장, 그리고…… 앗! 저 갈매기가 내 빵을 물고 갔어!	
6200191	62	621	1	5	0				61:player_img_620191				1	3000003	10		84	1	大富豪	大富豪	High Roller	大富豪	대부호		头像·运营活动获取	頭像·運營活動獲取	Avatar: Obtained from events.	アイコン・イベント報酬	프로필·운영 이벤트 획득	รูป​โปรไฟล์​·​ได้รับ​จาก​กิจกรรม​บริหาร​	头脑冷静，坚持不懈，再加上适当的运气，才是制胜的不二法则。	頭腦冷靜，堅持不懈，再加上適當的運氣，才是制勝的不二法則。	Stay sharp, stay patient, and know when to trust your luck. That's how you win big.	常に冷静に、しぶとく。そして、ちょっとした運。これこそが勝利の鉄則だ。	냉철한 판단력과 끈기, 거기에 적당한 운까지 더해져야 승리를 거머쥘 수 있는 법이지.	
6220072	62	622	2	5	0				61:player_frame_6220072				1	3000003	10		92	1	喵趣缤纷庆典	喵趣繽紛慶典	Purrfect Pastel Festival	謎のアイコン枠	/	เทศกาลเหมียวละมุน	头像框·一周年半的纪念	頭像框·一周年半的紀念	Avatar Frame: Memento for 1.5th Anniv. Celebration.	イベント報酬	/	กรอบโปรไฟล์·รำลึกครบรอบหนึ่งปีครึ่ง	每一步都伴随着温暖的故事与柔和的色彩，为每一段回忆添上缤纷的笔触，让这场庆典中的每一刻都化作难以忘怀的美好时光。	每一步都伴隨著溫暖的故事與柔和的色彩，為每一段回憶添上繽紛的筆觸，讓這場慶典中的每一刻都化作難以忘懷的美好時光。	Every step brings heartwarming stories and gentle hues that color each cherished memory, turning every moment of this festival into something truly unforgettable.	入手方法不明。	/	ทุกก้าวเดินนำพาซึ่งเรื่องราวแสนอบอุ่นและสีสันอันอ่อนโยนมาช่วยแต่งแต้มทุกภาพจำ จนกลายเป็นช่วงเวลาแสนวิเศษที่น่าจดจำภายในเทศกาลครั้งนี้
6210075	62	621	1	5	0				61:player_img_6210075				1	3000003	10		85	1	纯白怀抱·女	純白懷抱·女	Pristine Embrace (Female)	謎のアイコン	/	อ้อมกอดขาวบริสุทธิ์·หญิง	头像·一周年半的纪念	頭像·一周年半的紀念	Avatar: Memento for 1.5th Anniv. Celebration.	イベント報酬	/	รูปโปรไฟล์·รำลึกครบรอบหนึ่งปีครึ่ง	纯净的怀抱温柔地珍藏着每一个美好的瞬间，让每一段珍贵的回忆都不会随岁月褪色。	純淨的懷抱溫柔地珍藏著每一個美好的瞬間，讓每一段珍貴的回憶都不會隨歲月褪色。	A pure embrace gently preserves every beautiful moment, keeping each precious memory from ever fading away.	入手方法不明。	/	อ้อมกอดอันบริสุทธิ์ เก็บรักษาทุกช่วงเวลาอันงดงามไว้ไม่ให้เลือนหายอย่างอ่อนโยน
6210076	62	621	1	5	0				61:player_img_6210076				1	3000003	10		86	1	纯白怀抱·男	純白懷抱·男	Pristine Embrace (male)	謎のアイコン	/	อ้อมกอดขาวบริสุทธิ์·ชาย	头像·一周年半的纪念	頭像·一周年半的紀念	Avatar: Memento for 1.5th Anniv. Celebration.	イベント報酬	/	รูปโปรไฟล์·รำลึกครบรอบหนึ่งปีครึ่ง	纯净的怀抱温柔地珍藏着每一个美好的瞬间，让每一段珍贵的回忆都不会随岁月褪色。	純淨的懷抱溫柔地珍藏著每一個美好的瞬間，讓每一段珍貴的回憶都不會隨歲月褪色。	A pure embrace gently preserves every beautiful moment, keeping each precious memory from ever fading away.	入手方法不明。	/	อ้อมกอดอันบริสุทธิ์ เก็บรักษาทุกช่วงเวลาอันงดงามไว้ไม่ให้เลือนหายอย่างอ่อนโยน
