id	type	showType	quality	stack	openType	openParameter	effectType	effectId	effectNum	photoId	status	name	name_zh_TW	name_en_UK	name_ja_JP	name_ko_KR	name_th_TH	role	role_zh_TW	role_en_UK	role_ja_JP	role_ko_KR	role_th_TH	desc	desc_zh_TW	desc_en_UK	desc_ja_JP	desc_ko_KR	desc_th_TH	description	description_zh_TW	description_en_UK	description_ja_JP	description_ko_KR	description_th_TH
11700801	1000	10001	3	1			0	0	0	18:card_icon_117008_1	1	秘域访客	秘域訪客	Mystic Visitor	シークレットビジター	시크릿 게스트	ผู้มาเยือนปริศนา	娜芙瑞特	娜芙瑞特	Nofret	ノフレト	노프레트	เนเฟรต	娜芙瑞特的秘域访客。	娜芙瑞特的秘域訪客。	Nofret: Mystic Visitor	ノフレト･シークレットビジター。	노프레트의 시크릿 게스트	เนเฟรต: ผู้มาเยือนปริศนา	已录入E-Artifact的绪晶装备，由Moonstone开发，可以有效地对抗傀。	已錄入E-Artifact的緒晶裝備，由Moonstone開發，可以有效地對抗傀。	A piece of Pathite equipment registered in the E-Artifact system, developed by Moonstone. It is effective in combat against Anomalies.	ムーンストーン(Moonstone)により開発され、E-Artifactに収録されている緒晶装備。傀化物との戦闘でその威力を発揮する。	E-Artifact에 입력된 이모션 크리스털 장비는 Moonstone으로 개발하며, 퍼펫에게 효과적으로 대항할 수 있다.	อุปกรณ์​พา​ไธต์​ที่​บันทึก​ข้อมูล​ E-Artifact​ ไว้​แล้ว​ พัฒนา​โดย​ Moonstone​ สามารถ​ใช้​ต่อสู้​กับ​หุ่นเชิด​ได้​อย่าง​มีประสิทธิภาพ​
12100801	1000	10001	3	1			0	0	0	18:card_icon_121008_1	1	清道夫之夜	清道夫之夜	Purifier's Waltz	スカベンジャーズナイト	스케빈저 나이트	ค่ำคืนกวาดล้าง	海蕾	海蕾	Hailey	ヘイリー	헤일리	เฮย์ลีย์	海蕾的清道夫之夜。	海蕾的清道夫之夜。	Hailey: Purifier's Waltz	ヘイリー･スカベンジャーズナイト。	헤일리의 스케빈저 나이트	เฮย์ลีย์: ค่ำคืนกวาดล้าง	已录入E-Artifact的绪晶装备，由Moonstone开发，可以有效地对抗傀。	已錄入E-Artifact的緒晶裝備，由Moonstone開發，可以有效地對抗傀。	A piece of Pathite equipment registered in the E-Artifact system, developed by Moonstone. It is effective in combat against Anomalies.	ムーンストーン(Moonstone)により開発され、E-Artifactに収録されている緒晶装備。傀化物との戦闘でその威力を発揮する。	E-Artifact에 입력된 이모션 크리스털 장비는 Moonstone으로 개발하며, 퍼펫에게 효과적으로 대항할 수 있다.	อุปกรณ์​พา​ไธต์​ที่​บันทึก​ข้อมูล​ E-Artifact​ ไว้​แล้ว​ พัฒนา​โดย​ Moonstone​ สามารถ​ใช้​ต่อสู้​กับ​หุ่นเชิด​ได้​อย่าง​มีประสิทธิภาพ​
10300601	1000	10001	3	1			0	0	0	18:card_icon_103006_1	1	疯人院	瘋人院	Bedlam	マッドハウス	정신병동	บุปผาแห่งความวุ่นวาย	特莉丝	特莉絲	Triss	トリス	트리스	ทริส	特莉丝的疯人院。	特莉絲的瘋人院。	Triss: Bedlam	トリス･マッドハウス。	트리스의 정신병동	ทริส: บุปผาแห่งความวุ่นวาย	已录入E-Artifact的绪晶装备，由Moonstone开发，可以有效地对抗傀。	已錄入E-Artifact的緒晶裝備，由Moonstone開發，可以有效地對抗傀。	A piece of Pathite equipment registered in the E-Artifact system, developed by Moonstone. It is effective in combat against Anomalies.	ムーンストーン(Moonstone)により開発され、E-Artifactに収録されている緒晶装備。傀化物との戦闘でその威力を発揮する。	E-Artifact에 입력된 이모션 크리스털 장비는 Moonstone으로 개발하며, 퍼펫에게 효과적으로 대항할 수 있다.	อุปกรณ์​พา​ไธต์​ที่​บันทึก​ข้อมูล​ E-Artifact​ ไว้​แล้ว​ พัฒนา​โดย​ Moonstone​ สามารถ​ใช้​ต่อสู้​กับ​หุ่นเชิด​ได้​อย่าง​มีประสิทธิภาพ​
10500401	1000	10001	3	1			0	0	0	18:card_icon_105004_1	1	碎夜疾霆	碎夜疾霆	Thunderous Shatter	シャタードナイトサンダー	썬더 브레이크	สายฟ้ารัตติกาล	内特	內特	Nate	ネイト	네이트	เนท	内特的碎夜疾霆。	內特的碎夜疾霆。	Nate: Thunderous Shatter	ネイト･シャタードナイトサンダー。	네이트의 썬더 브레이크	เนท: สายฟ้ารัตติกาล	已录入E-Artifact的绪晶装备，由Moonstone开发，可以有效地对抗傀。	已錄入E-Artifact的緒晶裝備，由Moonstone開發，可以有效地對抗傀。	A piece of Pathite equipment registered in the E-Artifact system, developed by Moonstone. It is effective in combat against Anomalies.	ムーンストーン(Moonstone)により開発され、E-Artifactに収録されている緒晶装備。傀化物との戦闘でその威力を発揮する。	E-Artifact에 입력된 이모션 크리스털 장비는 Moonstone으로 개발하며, 퍼펫에게 효과적으로 대항할 수 있다.	อุปกรณ์​พา​ไธต์​ที่​บันทึก​ข้อมูล​ E-Artifact​ ไว้​แล้ว​ พัฒนา​โดย​ Moonstone​ สามารถ​ใช้​ต่อสู้​กับ​หุ่นเชิด​ได้​อย่าง​มีประสิทธิภาพ​
10600901	1000	10001	3	1			0	0	0	18:card_icon_106009_1	1	耀夜之星	耀夜之星	Luminous Star	モーニングスター	나이트 스타	ดวงดาวรัตติกาล	小音	小音	Poppy	イナ	이나	อินะ	小音的耀夜之星。	小音的耀夜之星。	Poppy: Luminous Star	イナ･モーニングスター。	이나의 나이트 스타	อินะ: ดวงดาวรัตติกาล	已录入E-Artifact的绪晶装备，由Moonstone开发，可以有效地对抗傀。	已錄入E-Artifact的緒晶裝備，由Moonstone開發，可以有效地對抗傀。	A piece of Pathite equipment registered in the E-Artifact system, developed by Moonstone. It is effective in combat against Anomalies.	ムーンストーン(Moonstone)により開発され、E-Artifactに収録されている緒晶装備。傀化物との戦闘でその威力を発揮する。	E-Artifact에 입력된 이모션 크리스털 장비는 Moonstone으로 개발하며, 퍼펫에게 효과적으로 대항할 수 있다.	อุปกรณ์​พา​ไธต์​ที่​บันทึก​ข้อมูล​ E-Artifact​ ไว้​แล้ว​ พัฒนา​โดย​ Moonstone​ สามารถ​ใช้​ต่อสู้​กับ​หุ่นเชิด​ได้​อย่าง​มีประสิทธิภาพ​
10701001	1000	10001	3	1			0	0	0	18:card_icon_107010_1	1	诡夜雾行	詭夜霧行	Nightshroud	ナイトウォーカー	나이트 어쌔신	หมอกแห่งราตรี	伊德	伊德	Idego	イード	에이드	เอ็ด	伊德的诡夜雾行。	伊德的詭夜霧行。	Idego: Nightshroud	イード･ナイトウォーカー。	에이드의 나이트 어쌔신	เอ็ด: หมอกแห่งราตรี	已录入E-Artifact的绪晶装备，由Moonstone开发，可以有效地对抗傀。	已錄入E-Artifact的緒晶裝備，由Moonstone開發，可以有效地對抗傀。	A piece of Pathite equipment registered in the E-Artifact system, developed by Moonstone. It is effective in combat against Anomalies.	ムーンストーン(Moonstone)により開発され、E-Artifactに収録されている緒晶装備。傀化物との戦闘でその威力を発揮する。	E-Artifact에 입력된 이모션 크리스털 장비는 Moonstone으로 개발하며, 퍼펫에게 효과적으로 대항할 수 있다.	อุปกรณ์​พา​ไธต์​ที่​บันทึก​ข้อมูล​ E-Artifact​ ไว้​แล้ว​ พัฒนา​โดย​ Moonstone​ สามารถ​ใช้​ต่อสู้​กับ​หุ่นเชิด​ได้​อย่าง​มีประสิทธิภาพ​
12300801	1000	10001	3	1			0	0	0	18:card_icon_123008_1	1	絵空事	繪空事	Pipe Dream	絵空事	비현실	เงามืดมายา	赤沼莲	赤沼蓮	Akanuma Ren	赤沼蓮	아카누마 렌	อาคานุมะ เร็น	赤沼莲的絵空事。	赤沼蓮的繪空事。	Akanuma Ren: Pipe Dream	赤沼蓮・絵空事。	아카누마 렌의 비현실	อาคานุมะ เร็น: เงามืดมายา	已录入E-Artifact的绪晶装备，由Moonstone开发，可以有效地对抗傀。	已錄入E-Artifact的緒晶裝備，由Moonstone開發，可以有效地對抗傀。	A piece of Pathite equipment registered in the E-Artifact system, developed by Moonstone. It is effective in combat against Anomalies.	ムーンストーン(Moonstone)により開発され、E-Artifactに収録されている緒晶装備。傀化物との戦闘でその威力を発揮する。	E-Artifact에 입력된 이모션 크리스털 장비는 Moonstone으로 개발하며, 퍼펫에게 효과적으로 대항할 수 있다.	อุปกรณ์​พา​ไธต์​ที่​บันทึก​ข้อมูล​ E-Artifact​ ไว้​แล้ว​ พัฒนา​โดย​ Moonstone​ สามารถ​ใช้​ต่อสู้​กับ​หุ่นเชิด​ได้​อย่าง​มีประสิทธิภาพ​
12500801	1000	10001	3	1			0	0	0	18:card_icon_125008_1	1	架刑罪赎	架刑罪贖	Pure Redemption	断罪なる磔刑	십자가 위의 용서	บาปบริสุทธิ์	丝卡蕾特	絲卡蕾特	Scarlett	スカーレット	스칼렛	สการ์เลตต์	丝卡蕾特的架刑罪赎。	絲卡蕾特的架刑罪贖。	Scarlett: Pure Redemption.	スカーレットの断罪なる磔刑。	스칼렛의 십자가 위의 용서	สการ์เลตต์: บาปบริสุทธิ์	已录入E-Artifact的绪晶装备，由Moonstone开发，可以有效地对抗傀。	已錄入E-Artifact的緒晶裝備，由Moonstone開發，可以有效地對抗傀。	A piece of Pathite equipment registered in the E-Artifact system, developed by Moonstone. It is effective in combat against Anomalies.	ムーンストーン(Moonstone)により開発され、E-Artifactに収録されている緒晶装備。傀化物との戦闘でその威力を発揮する。	E-Artifact에 입력된 이모션 크리스털 장비는 Moonstone으로 개발하며, 퍼펫에게 효과적으로 대항할 수 있다.	อุปกรณ์​พา​ไธต์​ที่​บันทึก​ข้อมูล​ E-Artifact​ ไว้​แล้ว​ พัฒนา​โดย​ Moonstone​ สามารถ​ใช้​ต่อสู้​กับ​หุ่นเชิด​ได้​อย่าง​มีประสิทธิภาพ​
12900801	1000	10001	3	1			0	0	0	18:card_icon_129008_1	1	狂想花骨	狂想花骨	Rhapsody Flower	花葬ラプソディ	루나틱 본 플라워	ดอกไม้วิปลาส	丝薇蒂	絲薇蒂	Sylviette	シルヴェッティ	스위티	ซิลเว็ตต์	多洛茜的狂想花骨。	多洛茜的狂想花骨。	Dorothy: Rhapsody Flower	ドロシー･花葬ラプソディ。	도로시의 루나틱 본 플라워.	โดโรธี: ดอกไม้วิปลาส	已录入E-Artifact的绪晶装备，由Moonstone开发，可以有效地对抗傀。	已錄入E-Artifact的緒晶裝備，由Moonstone開發，可以有效地對抗傀。	A piece of Pathite equipment registered in the E-Artifact system, developed by Moonstone. It is effective in combat against Anomalies.	ムーンストーン(Moonstone)により開発され、E-Artifactに収録されている緒晶装備。傀化物との戦闘でその威力を発揮する。	E-Artifact에 입력된 이모션 크리스털 장비는 Moonstone으로 개발하며, 퍼펫에게 효과적으로 대항할 수 있다.	อุปกรณ์​พา​ไธต์​ที่​บันทึก​ข้อมูล​ E-Artifact​ ไว้​แล้ว​ พัฒนา​โดย​ Moonstone​ สามารถ​ใช้​ต่อสู้​กับ​หุ่นเชิด​ได้​อย่าง​มีประสิทธิภาพ​
13700801	1000	10001	3	1			0	0	0	18:card_icon_137008_1	1	青之回旋	青之迴旋	Good Old Days	青の回旋	트위스트 블루	นักเตะดาวรุ่ง	真心	真心	Sunny	ココロ	코코로	ซันนี	真心的青之回旋。	真心的青之迴旋。	Sunny: Good Old Days	ココロ･青の回旋。	코코로의 트위스트 블루	ซันนี: นักเตะดาวรุ่ง	已录入E-Artifact的绪晶装备，由Moonstone开发，可以有效地对抗傀。	已錄入E-Artifact的緒晶裝備，由Moonstone開發，可以有效地對抗傀。	A piece of Pathite equipment registered in the E-Artifact system, developed by Moonstone. It is effective in combat against Anomalies.	ムーンストーン(Moonstone)により開発され、E-Artifactに収録されている緒晶装備。傀化物との戦闘でその威力を発揮する。	E-Artifact에 입력된 이모션 크리스털 장비는 Moonstone으로 개발하며, 퍼펫에게 효과적으로 대항할 수 있다.	อุปกรณ์​พา​ไธต์​ที่​บันทึก​ข้อมูล​ E-Artifact​ ไว้​แล้ว​ พัฒนา​โดย​ Moonstone​ สามารถ​ใช้​ต่อสู้​กับ​หุ่นเชิด​ได้​อย่าง​มีประสิทธิภาพ​
