id	type	showType	quality	stack	sellitem	sellMoney	photoId	effectType	effectId	effectNum	effectShowId	effectShowNum	status	name	name_zh_TW	name_en_UK	name_ja_JP	name_ko_KR	name_th_TH	desc	desc_zh_TW	desc_en_UK	desc_ja_JP	desc_ko_KR	desc_th_TH	description	description_zh_TW	description_en_UK	description_ja_JP	description_ko_KR	description_th_TH
5098002	50	501	5	-1	0	0	6:goods_icon_5092100	201	3000002;9012035	300;1000	3000002;9012035	300;1000	1	特惠召唤礼包-灵棰惊竹	特惠召喚禮包-靈棰驚竹	Premium Summon Pack - Pulse of Elegance	召喚パック・青竹揺るる	스페셜 소환 패키지-죽림 여왕	โปรแพ็ก - จังหวะลวงใจ	特惠召唤礼包-灵棰惊竹	特惠召喚禮包-靈棰驚竹	Premium Summon Pack - Pulse of Elegance	召喚パック・青竹揺るる	스페셜 소환 패키지-죽림 여왕	โปรแพ็ก - จังหวะลวงใจ	特惠召唤礼包-灵棰惊竹	特惠召喚禮包-靈棰驚竹	Premium Summon Pack - Pulse of Elegance	召喚パック・青竹揺るる	스페셜 소환 패키지-죽림 여왕	โปรแพ็ก - จังหวะลวงใจ
5098003	50	501	5	-1	0	0	6:goods_icon_5092100	201	3000002;9012036	300;1000	3000002;9012036	300;1000	1	特惠召唤礼包-茂林余音	特惠召喚禮包-茂林餘音	Premium Summon Pack - Emerald Tune	召喚パック・茂林余韻	스페셜 소환 패키지-무림의 여운	โปรแพ็ก - ​บทเพลงพฤกษา​	特惠召唤礼包-茂林余音	特惠召喚禮包-茂林餘音	Premium Summon Pack - Emerald Tune	召喚パック・茂林余韻	스페셜 소환 패키지-무림의 여운	โปรแพ็ก - ​บทเพลงพฤกษา​	特惠召唤礼包-茂林余音	特惠召喚禮包-茂林餘音	Premium Summon Pack - Emerald Tune	召喚パック・茂林余韻	스페셜 소환 패키지-무림의 여운	โปรแพ็ก - ​บทเพลงพฤกษา​
5098004	50	501	5	-1	0	0	6:goods_icon_5092100	201	3000002;9012037	300;1000	3000002;9012037	300;1000	1	特惠召唤礼包-冬季奇遇	特惠召喚禮包-冬季奇遇	Premium Summon Pack - Winter Encounter	召喚パック・スノーフェアリー	스페셜 소환 패키지-스노우 페어리	โปรแพ็ก - หิมะ​แรก​พบ	特惠召唤礼包-冬季奇遇	特惠召喚禮包-冬季奇遇	Premium Summon Pack - Winter Encounter	召喚パック・スノーフェアリー	스페셜 소환 패키지-스노우 페어리	โปรแพ็ก - หิมะ​แรก​พบ	特惠召唤礼包-冬季奇遇	特惠召喚禮包-冬季奇遇	Premium Summon Pack - Winter Encounter	召喚パック・スノーフェアリー	스페셜 소환 패키지-스노우 페어리	โปรแพ็ก - หิมะ​แรก​พบ
5098005	50	501	5	-1	0	0	6:goods_icon_5092100	201	3000002;9012038	300;1000	3000002;9012038	300;1000	1	特惠召唤礼包-囚鸟祈愿	特惠召喚禮包-囚鳥綺愿	Premium Summon Pack - Cageling Wish	召喚パック・カナリアの冀求	스페셜 소환 패키지-새장 속 소원	โปรแพ็ก - ปรารถนา​พัน​ธนา	特惠召唤礼包-囚鸟祈愿	特惠召喚禮包-囚鳥綺愿	Premium Summon Pack - Cageling Wish	召喚パック・カナリアの冀求	스페셜 소환 패키지-새장 속 소원	โปรแพ็ก - ปรารถนา​พัน​ธนา	特惠召唤礼包-囚鸟祈愿	特惠召喚禮包-囚鳥綺愿	Premium Summon Pack - Cageling Wish	召喚パック・カナリアの冀求	스페셜 소환 패키지-새장 속 소원	โปรแพ็ก - ปรารถนา​พัน​ธนา
5098006	50	501	5	-1	0	0	6:goods_icon_5092100	201	3000002;9012039	300;1000	3000002;9012039	300;1000	1	特惠召唤礼包-闪亮捕猎者	特惠召喚禮包-閃亮捕獵者	Premium Summon Pack - Sparkle Hunter	召喚パック・シャイニングハンター	스페셜 소환 패키지-샤이닝 헌터	โปร​แพ็ก​ -​ นัก​ล่า​ประกาย​แสง​	特惠召唤礼包-闪亮捕猎者	特惠召喚禮包-閃亮捕獵者	Premium Summon Pack - Sparkle Hunter	召喚パック・シャイニングハンター	스페셜 소환 패키지-샤이닝 헌터	โปร​แพ็ก​ -​ นัก​ล่า​ประกาย​แสง​	特惠召唤礼包-闪亮捕猎者	特惠召喚禮包-閃亮捕獵者	Premium Summon Pack - Sparkle Hunter	召喚パック・シャイニングハンター	스페셜 소환 패키지-샤이닝 헌터	โปร​แพ็ก​ -​ นัก​ล่า​ประกาย​แสง​
5098007	50	501	5	-1	0	0	6:goods_icon_5092100	201	3000002;9012040	300;1000	3000002;9012040	300;1000	1	特惠召唤礼包-菡萏曲	特惠召喚禮包-菡萏曲	Premium Summon Pack - Ode to Lotus	召喚パック・菡萏曲	스페셜 소환 패키지-청아한 연꽃	โปรแพ็ก - นลินขับขาน	特惠召唤礼包-菡萏曲	特惠召喚禮包-菡萏曲	Premium Summon Pack - Ode to Lotus	召喚パック・菡萏曲	스페셜 소환 패키지-청아한 연꽃	โปรแพ็ก - นลินขับขาน	特惠召唤礼包-菡萏曲	特惠召喚禮包-菡萏曲	Premium Summon Pack - Ode to Lotus	召喚パック・菡萏曲	스페셜 소환 패키지-청아한 연꽃	โปรแพ็ก - นลินขับขาน
5098008	50	501	5	-1	0	0	6:goods_icon_5092100	201	3000002;9012041	300;1000	3000002;9012041	300;1000	1	特惠召唤礼包-并蒂莲	特惠召喚禮包-並蒂蓮	Premium Summon Pack - Twin Lotus	召喚パック・双生蓮	스페셜 소환 패키지-두개의 연꽃	โปร​แพ็ก​ -​ นลิน​ร่วม​เคียง​	特惠召唤礼包-并蒂莲	特惠召喚禮包-並蒂蓮	Premium Summon Pack - Twin Lotus	召喚パック・双生蓮	스페셜 소환 패키지-두개의 연꽃	โปร​แพ็ก​ -​ นลิน​ร่วม​เคียง​	特惠召唤礼包-并蒂莲	特惠召喚禮包-並蒂蓮	Premium Summon Pack - Twin Lotus	召喚パック・双生蓮	스페셜 소환 패키지-두개의 연꽃	โปร​แพ็ก​ -​ นลิน​ร่วม​เคียง​
5098009	50	501	5	-1	0	0	6:goods_icon_5092100	201	3000002;9012016	300;1000	3000002;9012016	300;1000	1	特惠召唤礼包-冥卡	特惠召喚禮包-冥卡	Premium Summon Pack - Mink	召喚パック・ミンカ	/	/	特惠召唤礼包-冥卡	特惠召喚禮包-冥卡	Premium Summon Pack - Mink	召喚パック・ミンカ	/	/	特惠召唤礼包-冥卡	特惠召喚禮包-冥卡	Premium Summon Pack - Mink	召喚パック・ミンカ	/	/
5098010	50	501	5	-1	0	0	6:goods_icon_5092100	201	3000002;9012042	300;1000	3000002;9012042	300;1000	1	特惠召唤礼包-叛逆主张	特惠召喚禮包-叛逆主張	Premium Summon Pack - Defiant Stand	召喚パック・反逆プロポジション	스페셜 소환 패키지-반역주장	โปรแพ็ก - ยืนหยัดไร้จำนน	特惠召唤礼包-叛逆主张	特惠召喚禮包-叛逆主張	Premium Summon Pack - Defiant Stand	召喚パック・反逆プロポジション	스페셜 소환 패키지-반역주장	โปรแพ็ก - ยืนหยัดไร้จำนน	特惠召唤礼包-叛逆主张	特惠召喚禮包-叛逆主張	Premium Summon Pack - Defiant Stand	召喚パック・反逆プロポジション	스페셜 소환 패키지-반역주장	โปรแพ็ก - ยืนหยัดไร้จำนน
5098011	50	501	5	-1	0	0	6:goods_icon_5092100	201	3000002;9012043	300;1000	3000002;9012043	300;1000	1	特惠召唤礼包-暴走炮手	特惠召喚禮包-暴走炮手	Premium Summon Pack - Berserk Gunner	召喚パック・クレイジーシューター	스페셜 소환 패키지-폭주 거너	โปรแพ็ก - พลปืนกระสุนคลั่ง	特惠召唤礼包-暴走炮手	特惠召喚禮包-暴走炮手	Premium Summon Pack - Berserk Gunner	召喚パック・クレイジーシューター	스페셜 소환 패키지-폭주 거너	โปรแพ็ก - พลปืนกระสุนคลั่ง	特惠召唤礼包-暴走炮手	特惠召喚禮包-暴走炮手	Premium Summon Pack - Berserk Gunner	召喚パック・クレイジーシューター	스페셜 소환 패키지-폭주 거너	โปรแพ็ก - พลปืนกระสุนคลั่ง
5098012	50	501	5	-1	0	0	6:goods_icon_5092100	201	3000002;9012044	300;1000	3000002;9012044	300;1000	1	特惠召唤礼包-追风逐电	特惠召喚禮包-追風逐電	Premium Summon Pack - Storm Chaser	召喚パック・追風逐電	스페셜 소환 패키지-질풍질주	โปร​แพ็ก​ - ​นักล่าวายุ	特惠召唤礼包-追风逐电	特惠召喚禮包-追風逐電	Premium Summon Pack - Storm Chaser	召喚パック・追風逐電	스페셜 소환 패키지-질풍질주	โปร​แพ็ก​ - ​นักล่าวายุ	特惠召唤礼包-追风逐电	特惠召喚禮包-追風逐電	Premium Summon Pack - Storm Chaser	召喚パック・追風逐電	스페셜 소환 패키지-질풍질주	โปร​แพ็ก​ - ​นักล่าวายุ
5098013	50	501	5	-1	0	0	6:goods_icon_5092100	201	3000002;9012015	300;1000	3000002;9012015	300;1000	1	特惠召唤礼包-掌上淑女	特惠召喚禮包-掌上淑女	Premium Summon Pack - Pocket Maiden	召喚パック・ポケットメイデン	스페셜 소환 패키지-포켓 레이디	โปรแพ็ก - เจ้าหญิงตัวน้อย	特惠召唤礼包-掌上淑女	特惠召喚禮包-掌上淑女	Premium Summon Pack - Pocket Maiden	召喚パック・ポケットメイデン	스페셜 소환 패키지-포켓 레이디	โปรแพ็ก - เจ้าหญิงตัวน้อย	特惠召唤礼包-掌上淑女	特惠召喚禮包-掌上淑女	Premium Summon Pack - Pocket Maiden	召喚パック・ポケットメイデン	스페셜 소환 패키지-포켓 레이디	โปรแพ็ก - เจ้าหญิงตัวน้อย
5098014	50	501	5	-1	0	0	6:goods_icon_5092100	201	3000002;9012045	300;1000	3000002;9012045	300;1000	1	特惠召唤礼包-小小意外	特惠召喚禮包-小小意外	Premium Summon Pack - A Minor Mishap	召喚パック・小さなハプニング	스페셜 소환 패키지-사소한 사고	โปร​แพ็ก​ -​ ว้าวุ่น​จิ๊บจ๊อย​	特惠召唤礼包-小小意外	特惠召喚禮包-小小意外	Premium Summon Pack - A Minor Mishap	召喚パック・小さなハプニング	스페셜 소환 패키지-사소한 사고	โปร​แพ็ก​ -​ ว้าวุ่น​จิ๊บจ๊อย​	特惠召唤礼包-小小意外	特惠召喚禮包-小小意外	Premium Summon Pack - A Minor Mishap	召喚パック・小さなハプニング	스페셜 소환 패키지-사소한 사고	โปร​แพ็ก​ -​ ว้าวุ่น​จิ๊บจ๊อย​
5098015	50	501	5	-1	0	0	6:goods_icon_5092100	201	3000002;9012046	300;1000	3000002;9012046	300;1000	1	特惠召唤礼包-逆行冲锋	特惠召喚禮包-逆行衝鋒	Premium Summon Pack - Against the Flow	召喚パック・逆行ダッシュ	스페셜 소환 패키지-역돌격	โปรแพ็ก - บุกฝ่าทะลวงภัย	特惠召唤礼包-逆行冲锋	特惠召喚禮包-逆行衝鋒	Premium Summon Pack - Against the Flow	召喚パック・逆行ダッシュ	스페셜 소환 패키지-역돌격	โปรแพ็ก - บุกฝ่าทะลวงภัย	特惠召唤礼包-逆行冲锋	特惠召喚禮包-逆行衝鋒	Premium Summon Pack - Against the Flow	召喚パック・逆行ダッシュ	스페셜 소환 패키지-역돌격	โปรแพ็ก - บุกฝ่าทะลวงภัย
5098016	50	501	5	-1	0	0	6:goods_icon_5092100	201	3000002;9012048	300;1000	3000002;9012048	300;1000	1	特惠召唤礼包-怪诞其身	特惠召喚禮包-怪誕其身	Premium Summon Pack: Bizarre Incarnate	召喚パック・怪談宿りし者	스페셜 소환 패키지-기괴한 존재		特惠召唤礼包-怪诞其身	特惠召喚禮包-怪誕其身	Premium Summon Pack: Bizarre Incarnate	召喚パック・怪談宿りし者	스페셜 소환 패키지-기괴한 존재		特惠召唤礼包-怪诞其身	特惠召喚禮包-怪誕其身	Premium Summon Pack: Bizarre Incarnate	召喚パック・怪談宿りし者	스페셜 소환 패키지-기괴한 존재	
5098017	50	501	5	-1	0	0	6:goods_icon_5092100	201	3000002;9012049	300;1000	3000002;9012049	300;1000	1	特惠召唤礼包-火力开采	特惠召喚禮包-火力開採	Premium Summon Pack - Fiery Extraction	召喚パック・情熱のドリル	스페셜 소환 패키지-화력 채굴		特惠召唤礼包-火力开采	特惠召喚禮包-火力開採	Premium Summon Pack - Fiery Extraction	召喚パック・情熱のドリル	스페셜 소환 패키지-화력 채굴		特惠召唤礼包-火力开采	特惠召喚禮包-火力開採	Premium Summon Pack - Fiery Extraction	召喚パック・情熱のドリル	스페셜 소환 패키지-화력 채굴	
5098018	50	501	5	-1	0	0	6:goods_icon_5092100	201	3000002;9012019	300;1000	3000002;9012019	300;1000	1	特惠召唤礼包-心动季节	特惠召喚禮包-心動季節	Premium Summon Pack - Sweet Season	召喚パック・心躍る季節	스페셜 소환 패키지-심쿵의 계절	โปรแพ็ก - ฤดูแห่งรัก	特惠召唤礼包-心动季节	特惠召喚禮包-心動季節	Premium Summon Pack - Sweet Season	召喚パック・心躍る季節	스페셜 소환 패키지-심쿵의 계절	โปรแพ็ก - ฤดูแห่งรัก	特惠召唤礼包-心动季节	特惠召喚禮包-心動季節	Premium Summon Pack - Sweet Season	召喚パック・心躍る季節	스페셜 소환 패키지-심쿵의 계절	โปรแพ็ก - ฤดูแห่งรัก
5098019	50	501	5	-1	0	0	6:goods_icon_5092100	201	3000002;9012050	300;1000	3000002;9012050	300;1000	1	特惠召唤礼包-绘空事	特惠召喚禮包-繪空事	Premium Summon Pack - Pipe Dream	召喚パック・絵空事	스페셜 소환 패키지-비현실		特惠召唤礼包-绘空事	特惠召喚禮包-繪空事	Premium Summon Pack - Pipe Dream	召喚パック・絵空事	스페셜 소환 패키지-비현실		特惠召唤礼包-绘空事	特惠召喚禮包-繪空事	Premium Summon Pack - Pipe Dream	召喚パック・絵空事	스페셜 소환 패키지-비현실	
5092138	50	501	5	-1	0	0	6:goods_icon_5092001	201	4190004	1000	4190004	1000	1	感恩节特惠礼包·Ⅰ	感恩節特惠禮包·Ⅰ	Thanksgiving Special·Ⅰ	感謝祭お得パックⅠ	감사절 특혜 패키지·Ⅰ	สมบัติจากแดนไกล·Ⅰ	感恩节特惠礼包·Ⅰ	感恩節特惠禮包·Ⅰ	Thanksgiving Special·Ⅰ	感謝祭お得パックⅠ	감사절 특혜 패키지·Ⅰ	สมบัติจากแดนไกล·Ⅰ	感恩节特惠礼包·Ⅰ	感恩節特惠禮包·Ⅰ	Thanksgiving Special·Ⅰ	感謝祭お得パックⅠ	감사절 특혜 패키지·Ⅰ	สมบัติจากแดนไกล·Ⅰ
5092139	50	501	5	-1	0	0	6:goods_icon_5092001	201	4190004;4100032	2000;100	4190004;4100032	2000;100	1	感恩节特惠礼包·Ⅱ	感恩節特惠禮包·Ⅱ	Thanksgiving Special·Ⅱ	感謝祭お得パックⅡ	감사절 특혜 패키지·Ⅱ	สมบัติจากแดนไกล·Ⅱ	感恩节特惠礼包·Ⅱ	感恩節特惠禮包·Ⅱ	Thanksgiving Special·Ⅱ	感謝祭お得パックⅡ	감사절 특혜 패키지·Ⅱ	สมบัติจากแดนไกล·Ⅱ	感恩节特惠礼包·Ⅱ	感恩節特惠禮包·Ⅱ	Thanksgiving Special·Ⅱ	感謝祭お得パックⅡ	감사절 특혜 패키지·Ⅱ	สมบัติจากแดนไกล·Ⅱ
5092140	50	501	5	-1	0	0	6:goods_icon_5092001	201	4190004;4100031	3000;20	4190004;4100031	3000;20	1	感恩节特惠礼包·Ⅲ	感恩節特惠禮包·Ⅲ	Thanksgiving Special·Ⅲ	感謝祭お得パックⅢ	감사절 특혜 패키지·Ⅲ	สมบัติจากแดนไกล·Ⅲ	感恩节特惠礼包·Ⅲ	感恩節特惠禮包·Ⅲ	Thanksgiving Special·Ⅲ	感謝祭お得パックⅢ	감사절 특혜 패키지·Ⅲ	สมบัติจากแดนไกล·Ⅲ	感恩节特惠礼包·Ⅲ	感恩節特惠禮包·Ⅲ	Thanksgiving Special·Ⅲ	感謝祭お得パックⅢ	감사절 특혜 패키지·Ⅲ	สมบัติจากแดนไกล·Ⅲ
5092141	50	501	5	-1	0	0	6:goods_icon_5099912	201	4100031	50	4100031	50	1	固化器礼包	固化器禮包	Refinement Lock Pack	固化器パック	강화 장치 패키지	แพ็กคอร์เสริมสมรรถนะ	固化器礼包	固化器禮包	Refinement Lock Pack	固化器パック	강화 장치 패키지	แพ็กคอร์เสริมสมรรถนะ	固化器礼包	固化器禮包	Refinement Lock Pack	固化器パック	강화 장치 패키지	แพ็กคอร์เสริมสมรรถนะ
5092142	50	501	5	-1	0	0	6:goods_icon_5092100	201	9012037;4140001	1000;5	9012037;4140001	1000;5	1	冰雪之歌礼包·Ⅰ	冰雪之歌禮包·Ⅰ	Song of Winter Bundle I	氷雪の歌パックⅠ	빙설의 노래 패키지Ⅰ 	แพ็กบทเพลงฤดูหนาว I	冰雪之歌礼包·Ⅰ	冰雪之歌禮包·Ⅰ	Song of Winter Bundle I	氷雪の歌パックⅠ	빙설의 노래 패키지Ⅰ 	แพ็กบทเพลงฤดูหนาว I	冰雪之歌礼包·Ⅰ	冰雪之歌禮包·Ⅰ	Song of Winter Bundle I	氷雪の歌パックⅠ	빙설의 노래 패키지Ⅰ 	แพ็กบทเพลงฤดูหนาว I
5092143	50	501	5	-1	0	0	6:goods_icon_5092100	201	9012037;4190004	1000;1000	9012037;4190004	1000;1000	1	冰雪之歌礼包·Ⅱ	冰雪之歌禮包·Ⅱ	Song of Winter Bundle II	氷雪の歌パックⅡ	빙설의 노래 패키지·Ⅱ	แพ็กบทเพลงฤดูหนาว II	冰雪之歌礼包·Ⅱ	冰雪之歌禮包·Ⅱ	Song of Winter Bundle II	氷雪の歌パックⅡ	빙설의 노래 패키지·Ⅱ	แพ็กบทเพลงฤดูหนาว II	冰雪之歌礼包·Ⅱ	冰雪之歌禮包·Ⅱ	Song of Winter Bundle II	氷雪の歌パックⅡ	빙설의 노래 패키지·Ⅱ	แพ็กบทเพลงฤดูหนาว II
5092144	50	501	5	-1	0	0	6:goods_icon_5092100	201	9012037;4190004	3000;1000	9012037;4190004	3000;1000	1	冰雪之歌礼包·Ⅲ	冰雪之歌禮包·Ⅲ	Song of Winter Bundle III	氷雪の歌パックⅢ	빙설의 노래 패키지·Ⅲ	แพ็กบทเพลงฤดูหนาว III	冰雪之歌礼包·Ⅲ	冰雪之歌禮包·Ⅲ	Song of Winter Bundle III	氷雪の歌パックⅢ	빙설의 노래 패키지·Ⅲ	แพ็กบทเพลงฤดูหนาว III	冰雪之歌礼包·Ⅲ	冰雪之歌禮包·Ⅲ	Song of Winter Bundle III	氷雪の歌パックⅢ	빙설의 노래 패키지·Ⅲ	แพ็กบทเพลงฤดูหนาว III
