id	moduleId	mark	systemFunction	trigger	condition	completeCondition	preGuideBehavior	eventInfo	eventBehavior	actionInfo	actionBehavior	actionHLParams	postGuideBehavior	moduleQuitFlag	sync	requestPath	isWaitAnimateComplete	dialogPos	dialogLineDirection	dialogType	voice	goods	goodsNum	skip	renderCameraType	particle	status	text	text_zh_TW	text_en_UK	text_ja_JP	text_ko_KR	text_th_TH
1031_6	1031	6	0	1#102						2#CultivateOverseaFashion/Root/Container/RightPanel/Adaptation:0:-560.09:740:696.18:0.5:1:0.5:1:1:1#1	3		5	0			0	-612.5666;-60.90009||0;0	0	2				1	1	1	1	选择<color=#f44eef>【一件时装】</color>并查看它带来的<color=#f44eef>【属性】</color>	選擇<color=#f44eef>【一件時裝】</color>並查看它帶來的<color=#f44eef>【屬性】</color>	Select an <color=#f44eef>[outfit]</color> and check out its <color=#f44eef>[attributes]</color>.	<color=#f44eef>「外観」</color>を1つ選択して、<color=#f44eef>「ステータス」</color>を確認しましょう。	<color=#f44eef>[스킨 일괄 착용]</color>을 선택하고<color=#f44eef>[속성]</color>을 확인하세요.	เลือก <color=#f44eef>[คอสตูม 1 ชุด]</color> และตรวจสอบ\n<color=#f44eef>[คุณสมบัติ]</color> ของคอสตูมดังกล่าวค่ะ
1031_7	1031	7	0	1#102				5#CultivateOverseaFashion/Root/Container/RightPanel/Adaptation/ButtonGroup/StatusWear/ButtonLevelup/FontStyleButton	1	1#CultivateOverseaFashion/Root/Container/RightPanel/Adaptation/ButtonGroup/StatusWear/ButtonLevelup:0.85:0.85#1	3			1			0	18.02393;247.0999||0;0	0	2				1	1	1	1	点击这里进入<color=#f44eef>【时装升级】</color>	點擊這裡進入<color=#f44eef>【時裝升級】</color>	Tap here to upgrade your <color=#f44eef>[outfit]</color>.	こちらをタップして、<color=#f44eef>「外観レベルアップ」</color>に入ります。	여길 터치해<color=#f44eef>[스킨 레벨업]</color> 페이지로 이동하세요	คลิกที่นี่ เพื่อเข้าสู่ <color=#f44eef>[อัปเกรดคอสตูม]</color> ค่ะ
1032_1	1032	1	3013	1#2320	-1000#3013	4#102190	8#117						4	0			0		0	0				0	0	0	1						
1032_2	1032	2	0	1#2320						1#MainChapterDialog/DetailsShowGroup/AimRoot/WholeLayout/TaskAndReward/TaskReceive:1:1#0	3	0:0:0	5	0			0	300;300||0;0	0	2				1	1	1	1	现在去<color=#f44eef>【餐厅】</color>看看<color=#f44eef>【猫球】</color>能为我们做些什么。	現在去<color=#f44eef>【餐廳】</color>看看<color=#f44eef>【貓球】</color>能為我們做些什麼。	Let's visit the <color=#f44eef>[Cafe]</color> and find out what the <color=#f44eef>[Catos]</color> can do.	<color=#f44eef>「レストラン」</color>に行って、<color=#f44eef>「ガト」</color>の様子を見てみましょう。	이제 <color=#f44eef>[카페테리아]</color>에 이동하여 <color=#f44eef>[냥냥볼]</color>로 무엇을 할 수 있는지 확인해보세요	ไปที่ <color=#f44eef>[คาเฟ่]</color> และตรวจสอบฟังก์ชันใหม่\nของ <color=#f44eef>[แคทบอล]</color> กันนะคะ
1032_3	1032	3	0	1#2320				1#UINavigationBarRoot/TopLeftNav/BtnHome:1:1	1	1#UINavigationBarRoot/TopLeftNav/BtnHome:1:1#0	3	0:0:0		0			0		0	0				1	1	1	1						
1032_4	1032	4	0	1#103				1#UIHomeView/Root/RighPanel/BottomPanel/BtnCafe:1:1	2	1#UIHomeView/Root/RighPanel/BottomPanel/BtnCafe:1:1#0	3	0:28:0		0			0		0	0				1	1	1	1						
1032_5	1032	5	0	1#3086				1#OverseaManageMainSecondDialog/Root/Container/BtnCatball/Group:0.8:0.8	2	1#OverseaManageMainSecondDialog/Root/Container/BtnCatball/Group/Area:0.8:0.8#0	3	0:0:0		0			0	664;-144.8||0;0	0	2				1	1	1	1	进入<color=#f44eef>【猫球寻宝】</color>，可以委派猫球出门寻宝。	進入<color=#f44eef>【貓球尋寶】</color>，可以委派貓球出門尋寶。	Access <color=#f44eef>[Cato Treasure]</color> to dispatch Catos on treasure quests.	<color=#f44eef>「ガトお宝探し」</color>では、ガトを派遣してお宝探しを行うことができます。	<color=#f44eef>[냥냥볼 보물찾기]</color>에서는 냥냥볼을 선택하여 보물찾기를 진행할 수 있습니다	ตอนนี้ คุณผู้ตรวจการสามารถส่ง\nแคทบอลให้ออกไปล่าสมบัติได้แล้วค่ะ\nโดยคลิกที่ <color=#f44eef>[แคทบอลล่าสมบัติ]</color> ค่ะ
1032_6	1032	6	0	1#3088				3#OverseaManagePersonnelCatballDialog/Root/Container/LeftPanel/ScrollView:0:Root:1:1:1:0	2	3#OverseaManagePersonnelCatballDialog/Root/Container/LeftPanel/ScrollView:0:Root:0:1:1:0#0	3	0:0:0		0			0		0	0				1	1	1	1						
1032_7	1032	7	0	1#3060				3#CatballChooseCardsDialog/Container/RightRoot/ChooseCardsView:0:CardItem/CommonSmallCatballNode:1:1:1:1	2	3#CatballChooseCardsDialog/Container/RightRoot/ChooseCardsView:0:CardItem/CommonSmallCatballNode:0:1:1:1#0	3	0:0:0		0			0		0	0				1	1	1	1						
1032_8	1032	8	0	1#3060				1#CatballChooseCardsDialog/Container/RightRoot/Bottom/FontStyleWithIconButton1:1:1	1	1#CatballChooseCardsDialog/Container/RightRoot/Bottom/FontStyleWithIconButton1:1:1#0	3	0:0:0		0			0		0	0				0	1	1	1						
1032_9	1032	9	0	1#3088						1#OverseaManagePersonnelCatballDialog/Root/Container/RightPanel/Time/UIFX_TimeShow/time:1:1#0	3	0:0:0	5	1			0	-122.8001;-346||0;0	0	1				1	1	1	1	已经开始寻宝了。这里可以看到当前进度，请留意<color=#f44eef>【时间上限】</color>，尽可能始终处于寻宝状态。	已經開始尋寶了。這裡可以看到當前進度，請留意<color=#f44eef>【時間上限】</color>，盡可能始終處於尋寶狀態。	Treasure hunting has started. Here, you can track the progress. Please keep an eye on the <color=#f44eef>[time limit]</color> and ensure the Catos are always on the hunt for treasures.	お宝探しを始めました。こちらで進捗をチェックできます。<color=#f44eef>「時間制限」</color>に気をつけて、できるだけ時間を利用しましょう。	보물찾기가 시작되었습니다. 여기에서 진행도를 확인할 수 있으니, <color=#f44eef>[시간 제한]</color>을 확인하고 항상 보물찾기 상태를 유지하는 것을 잊지 마세요	การล่าสมบัติเริ่มต้นขึ้นแล้วค่ะ\nคุณสามารถดูความคืบหน้าปัจจุบันได้ที่นี่\nอย่าลืมมาส่งแคทบอลออกล่าสมบัติ\nอีกครั้ง เมื่อ<color=#f44eef>เวลาหมดลง</color>นะคะ
1033_1	1033	1	3016	1#3094	-1000#3016	-1000#3016	8#117						4	0			0		0	0				0	0	0	1						
1033_2	1033	2	0	1#3094				1#UINavigationBarRoot/TopLeftNav/BackButton:1:1	1	1#UINavigationBarRoot/TopLeftNav/BackButton:1:1#0	3	0:0:0		0			0	572;-190.25||0;0	0	2				0	1	1	1	有【客人】来到餐厅了。	有【客人】來到餐廳了。	A customer has arrived at our Cafe.	「顧客」が来店しました。	[손님]이 카페테리아에 찾아왔습니다	มี [ลูกค้า] มาที่คาเฟ่แล้วค่ะ
1033_3	1033	3	0	1#3086				1#OverseaManageMainSecondDialog/Root/Container/BtnShiftOfPerspectives:1:1	2	1#OverseaManageMainSecondDialog/Root/Container/BtnShiftOfPerspectives:1:1#0	3	0:0:0		0			0	740;66||0;0	0	2				0	1	1	1	跟我一起过去看看吧	跟我一起過去看看吧	Let's go and have a look.	ついてきてください。	저랑 같이 손님을 맞아봅시다	คุณผู้ตรวจการ ไปดูพร้อมกันนะคะ
1033_4	1033	4	0	1#3085				1#OverseaManageMainDialog/Root/DailyCustomerPanel/CustomerList/ScrollView/Viewport/Content/Cell1/Root:1:1	2	1#OverseaManageMainDialog/Root/DailyCustomerPanel/CustomerList/ScrollView/Viewport/Content/Cell1/Root:1:1#0	3	0:0:0		1			0	719.9999;130.75||0;0	0	2				1	1	1	1	点这里<color=#f44eef>【快速找到】</color>这个客人，看看他有什么需求吧！	點這裡<color=#f44eef>【快速找到】</color>這個客人，看看他有什麼需求吧！	Tap here to <color=#f44eef>[quickly locate]</color> this customer and see what they need!	こちらをタップして<color=#f44eef>接客</color>します。	<color=#f44eef>[고객 명단]</color>을 탭하여 손님이 원하는 것이 무엇인지 알아보세요!	คลิก <color=#f44eef>[ค้นหาอย่างรวดเร็ว]</color> เพื่อหาลูกค้า\nคนนี้ค่ะ มาดูกันว่าเธอต้องการอะไรนะคะ
1034_1	1034	1	0	1#721	4#101050;-27#101060	4#101060				2#FightTeamDialog/Root/TeamInfo/Layout/TeamInformation:-189.42:17.2:489.16:92.4:0.5:0.5:0.5:0.5:1:1#0#0	3	0:0:0	5#0	0			0	-909.0001;-204||0;0	0	2				0	1	1	1	总战斗力为<color=#f44eef>红色</color>，代表我们在战斗中处于<color=#f44eef>【后手】</color>	總戰鬥力為<color=#f44eef>紅色</color>，代表我們在戰鬥中處於<color=#f44eef>【後手】</color>	Our overall Power is <color=#f44eef>red</color>, indicating that we are playing <color=#f44eef>[Defense]</color> in this battle.	総戦力が<color=#f44eef>赤字</color>の場合、この戦闘は<color=#f44eef>敵先制</color>であることを示しています。	총 전투력이 <color=#f44eef>빨간색</color>으로 표기될 경우, 전투 시 <color=#f44eef>[후공]</color>을 하게 됩니다	ค่า CP เป็น<color=#f44eef>สีแดง</color> แสดงว่า\nทีมเราจะเป็นฝ่ายเริ่มทีหลังค่ะ
1034_2	1034	2	0	1#721				1#FightTeamDialog/Root/TeamInfo/Btns/Begin/BtnFight:1:1	1	1#FightTeamDialog/Root/TeamInfo/Btns/Begin/BtnFight:1:1#0	3	0:0:0		0			0		0	0				0	1	1	1						
1034_3	1034	3	0	1#721			6#UIRoot/SecondConfirmPopUp	5#UIRoot/SecondConfirmPopUp/Root/BtnOKNode/BtnOK	1	2#UIRoot/SecondConfirmPopUp/Root/BtnOKNode/BtnOK:0.9999981:-0.9399986:-15.99999:-39.2:1:1:0:0:1:1#1				1			0	4.75;394.44||0;0	0	2				0	1	0	1	形势紧迫，我们去尽力拖住他们，等待支援！	形勢緊迫，我們去盡力拖住他們，等待支援！	Urgent situation! We must buy time and hold our ground until help arrives!	緊急事態です、やつらを足止めしてきます！	긴급 상황입니다, 그들을 전력으로 제지하고 지원을 기다립시다!	สถานการณ์คับขัน เรามาพยายามอย่าง\nเต็มที่ และรอการซัพพอร์ตกันนะคะ
1035_1	1035	1	0	1#608	25#101120	4#101120				3#UIBattleEndDialog/Container/UIBattleEndMissionRewardsList/Root_MissionRewardsList:0:Container:0:0.6:0.6:0#0 		0:22.4:0 	5	1			0	-454.5969;111.3689||0;0	0	2				0	0	1	1	别忘记去给战斗员<color=#f44eef>提升等级</color>哦！	別忘記去給戰鬥員<color=#f44eef>提升等級</color>哦！	Don't forget to <color=#f44eef>level up</color> your Combatants!	戦闘員たちを<color=#f44eef>レベルアップ</color>してください！	전투원의 <color=#f44eef>레벨업</color>도 잊지마세요!	อย่าลืมไป<color=#f44eef>อัปเกรดเลเวล</color>ของเอเจนต์\nด้วยนะคะ คุณผู้ตรวจการ
1036_1	1036	1	0	1#2554	25#102100	4#102100							4	0			0		0	0				0	0	1	1						
1036_2	1036	2	0	1#3205			6#CultivateLevelUpSecondConfirmPanel						5	1			0	199;440||0;0	0	2				0	0	1	1	获得了菜谱！别忘记去<color=#f44eef>【餐厅】</color>制作料理哦。	獲得了菜譜！別忘記去<color=#f44eef>【餐廳】</color>製作料理哦。	You've got a new recipe! Make sure to visit the <color=#f44eef>[Cafe]</color> and whip up some meals.	レシピを入手しました。<color=#f44eef>「レストラン」</color>で料理を製作しましょう。	레시피를 얻었습니다! <color=#f44eef>[카페테리아]</color>에 가서 요리하는 것도 잊지 마세요.	ได้รับสูตรอาหารใหม่แล้วนะคะ\nอย่าลืมไปลองทำเมนูใหม่ที่ <color=#f44eef>[คาเฟ่]</color> ค่ะ
1037_1	1037	1	0	1#2710	-26		5#0.4;28	3#MainBattlePanel/Root/PerspectivePanel/BtnChapterList:1:0:1:1:1:0	2	3#MainBattlePanel/Root/PerspectivePanel/BtnChapterList:1:BtnChapter/Select/Area:0:1:1	3	17.35999:5.140002:354.81		1			0		0	0				0	0	0	1						
1038_1	1038	1	2019	1#103	-1000#2019		8#117						4	0			0		0	0				1	0	0	1						
1038_2	1038	2	0	1#103				1#UIHomeView/Root/RighPanel/BottomPanel/BtnFight:1:1	2	1#UIHomeView/Root/RighPanel/BottomPanel/BtnFight:1:1#0	3	0:28:0		0			0	-254.3247;-192.9001||0;0	0	2				1	1	1	1	<color=#f44eef>【噩梦回响】</color>开启了，快来看看吧。	<color=#f44eef>【噩夢迴響】</color>開啟了，快來看看吧。	<color=#f44eef>[Nightmare's Call]</color> is now active—don't miss out!	<color=#f44eef>「悪夢回想」</color>が開放されました。	<color=#f44eef>[나이트메어]</color>가 오픈됐습니다. 어서 가보세요	<color=#f44eef>[เสียงสะท้อนฝันร้าย]</color> เปิดแล้วค่ะ
1038_3	1038	3	0	1#3130				5#DynamicNode/AreaMap_01/AreaMap_01_plane/AreaMap_2019	3:1#1	2#ActionPrimaryMapDialog/Root/NodePar/OtherPoints/ActionPrimaryMapPointNode2019/Root/Open:70.07:0:381.02:200:0.5:0.5:0.5:0.5:1:1#0	3	0:0:0		0			0	205.0194;301.0573||0;0	0	2				1	1	1	1	找到了，就在这里	找到了，就在這裡	Found it! It's right here.	こちらをタップしてください。	찾았어요. 여기예요	หาเจอแล้วค่ะ ต้องเป็นที่นี่แน่นอนค่ะ
1038_4	1038	4	0	1#6241				3#ActionDarkDreamMainDialog/Root/Container/OldFunction/RightList/LevelRootScrollView:0:Root/Cell1/Root:1:1:1:0	2	3#ActionDarkDreamMainDialog/Root/Container/OldFunction/RightList/LevelRootScrollView:0:Root/Cell1/Root:0:1:1:0#0	3	0:0:0		0			0	329.8159;-212.5301||0;0	0	2				1	1	1	1	进入第一关看看吧	進入第一關看看吧	Dive into the first stage and explore.	ステージ1をチェックしましょう。	우선 첫번째 스테이지를 확인해보세요	เข้าไปดูด่านแรกด้วยกันนะคะ
1038_5	1038	5	0	1#6242						1#ActionDarkDreamLevelDetails/Root/Container/LeftList/LevelObjectivesNode:1:1#0	3	0:0:0	5	0			0	856.189;-136||0;0	0	2				1	1	1	1	这里是关卡的<color=#f44eef>星级目标</color>	這裡是關卡的<color=#f44eef>星級目標</color>	Here, you will find the <color=#f44eef>star rating goals</color> for the stage.	こちらはステージの<color=#f44eef>スター条件</color>です。	이곳은 스테이지의 <color=#f44eef>별 등급 목표</color>예요	นี่คือ<color=#f44eef>ระดับดาวเป้าหมาย</color>ของด่านค่ะ
1038_6	1038	6	0	1#6242						2#ActionDarkDreamLevelDetails/Root/Container/RightList/LvTeamNode/TaskList/TaskList1:-7.25:12.05:1426.05:410.79:0.5:0.5:0.5:0.5:1:1#0	3	0:14:0	5	0			0	112.3141;-269.65||0;0	0	2				1	1	1	1	这里可以查看关卡的相关信息，配置合理的队伍来迎战。	這裡可以查看關卡的相關資訊，配置合理的隊伍來迎戰。	Explore the stage's information and assemble an optimal team to face the challenge.	ステージの情報を確認して、適切なチームを編成しましょう。	이곳에서 스테이지 관련 정보를 확인할 수 있답니다. 팀을 잘 꾸려서 전투에 참여해보세요	สามารถดูข้อมูลด่านได้ที่นี่นะคะ\nเพื่อจัดทีมที่เหมาะสมมาต่อสู้ค่ะ
1038_7	1038	7	0	1#6242									5	1			0	559;-163||0;0	0	2				1	0	0	1	开始挑战吧~	開始挑戰吧~	Let the challenge begin!	挑戦を始めよう！	도전을 시작해보세요~	มาเริ่มต่อสู้กันเถอะค่ะ
1039_1	1039	1	0	1#2101									5;12	0			0	177;-11||0;0	0	2				1	0	1	1	尊敬的调查官，根据最新的观测数据，傀化事件在夜间的发生概率呈上升趋势。	尊敬的調查官，根據最新的觀測數據，傀化事件在夜間的發生機率呈現上升趨勢。	Dear Inspector, according to the latest observational data, the probability of Affliction events is increasing during the night.	調査官様、最新の観測データによれば、夜間に傀化事件が発生する確率は増加傾向にあります。	조사관님, 최근 모니터링 결과를 바탕으로, 현재 야간에 퍼펫화 사건이 발생할 확률이 증가하고 있습니다.	คุณผู้ตรวจการค่ะ จากการสังเกตุการณ์\nโอกาสที่จะเกิดสภาวะหุ่นเชิดในช่วงเวลา\nกลางคืนมีแนวโน้มเพิ่มขึ้นค่ะ
1039_2	1039	2	0	1#2101				5#DynamicNode/AreaMap_99/AreaMap_01_plane/AreaMap_1	3:1#1	1#PatrolPrimaryMapDialog130201/Root/NodePar/MapPoints/MapPointNode1/Root:1:1#0	3	0:0:0		0			0	90.2103;284.9377||0;0	0	2				1	1	1	1	为确保新海市市民的夜间安全，暴风眼调查署正式建立「夜间巡逻」机制，诚邀您的加入。	為確保新海市市民的夜間安全，暴風眼調查署正式建立「夜間巡邏」機制，誠摯邀請您的加入。	To ensure the safety of Catto City's citizens at night, the StormEye Bureau of Investigation has established the "Nightly Patrol" mechanism and warmly welcomes your participation.	市民の夜間の安全を確保するため、ストームアイ調査署は「夜間パトロール」の仕組みを正式に確立しました。ぜひご参加ください。	뉴오션 시티 시민이 편하게 야간에 활동할 수 있도록, 스톰아이 조사국에서는 「야간 순찰」메커니즘을 추가하여, 당신의 참여를 기다리고 있습니다.	เพื่อความปลอดภัยยามค่ำคืนของ\nประชาชนในแคทโตะ ซิตี้\nสำนักงานสืบสวนสตอร์มอาย ได้จัดตั้ง\nหน่วย [ลาดตระเวนยามราตรี] แล้วค่ะ\nจึงขอเชิญคุณผู้ตรวจการเข้าร่วมค่ะ
1039_3	1039	3	0	1#2110				1#PatrolPrepareBeforeFightPopup130201/Root/Container/TeamNodePar/TeamNode1/AnimRoot/Image:0.91:0.91	1	1#PatrolPrepareBeforeFightPopup130201/Root/Container/TeamNodePar/TeamNode1/AnimRoot/Image:0.91:0.91#0	3	0:0:0		0			0	740.4175;9.067799||0;0	0	2				1	1	1	1	一起去指派本次参与巡逻的战斗员吧	一起去指派本次參與巡邏的戰鬥員吧	Let's assign the Combatants for this patrol together.	さっそくですが、今回のパトロール隊員を指定してください。	이번 순찰에 참여할 전투원을 선택해주세요.	มาเลือกเอเจนต์ที่จะเข้าร่วม\nการลาดตระเวนครั้งนี้กันนะคะ
1039_4	1039	4	0	1#720									5;12	0			0	354;-257||0;0	0	2				1	0	1	1	不同区域由不同的战斗员负责，这里是负责昆士区巡逻的全部战斗员	不同區域由不同的戰鬥員負責，這裡是負責昆士區巡邏的全部戰鬥員	Different areas are assigned to different Combatants; these are all the Combatants responsible for patrolling Quince.	異なるエリアのパトロール任務は異なる戦闘員が担当します。こちらはコンシ区のパトロール任務を担当する戦闘員です。	지역별로 다른 전투원에게 맡길 수 있으며, 이쪽은 퀸즈 타운을 책임지는 전체 전투원입니다.	แต่ละพื้นที่จะมีเอเจนต์ที่รับผิดชอบ\nต่างกัน นี่คือเอเจนต์ที่รับผิดชอบ\nการลาดตระเวนในเขตควินซ์ทั้งหมดค่ะ
1039_5	1039	5	0	1#720									5;12	0			0	354;-257||0;0	0	2				1	0	1	1	注意，由于需要隐藏气息避免打草惊蛇，只有战斗员【星级】可以带入巡逻战斗，其他养成信息均不可以带入。	注意，由於需要隱藏氣息避免打草驚蛇，只有戰鬥員【星級】可以帶入巡邏戰鬥，其他養成資訊均不可以帶入。	Caution: To avoid alerting our adversaries, only Combatants' star level is allowed on the patrol. All other development data is excluded.	ご注意ください。【夜間パトロール】では、コンテンツ外の装備や戦闘員レベルなどに関係なく、戦闘員のステータスは★ランクによって決められます。	기척을 숨기고 접근해야 소란이 벌어지지 않을 겁니다. [별 등급]과 관련된 스킬만 순찰 전투에 적용되며, 다른 육성 데이터는 적용되지 않습니다.	โปรดทราบ เนื่องจากต้องพลางพลังเพื่อ\nไม่ให้ศัตรูรู้ตัว จึงมีเพียงเอเจนต์ที่มี\n[ระดับดาว] เท่านั้น ที่จะเข้าร่วม\nการลาดตระเวนยามราตรีได้
1039_6	1039	6	0	1#720						3#FightChooseCardsDialog/Container/RightRoot/ChooseCardsView:0:CardItem/UITeamMemberNode/CardPar/card:0:0.9:0.9:1#0	3	0:0:0	5	1			0	201.926;118.789||0;0	0	2				1	1	1	1	现在，请开启您的夜间巡逻任务，与我们共筑无虞之夜。	現在，請開啟您的夜間巡邏任務，與我們共築無虞之夜。	Now, embark on your Nightly Patrol mission and help us create a night free from worries.	では、夜間パトロールを開始してください。ともに夜の平和を守りましょう。	그럼 지금부터 야간 순찰 미션이 시작됩니다. 함께 안전한 밤을 만들어 봅시다.	ขณะนี้ กรุณาเริ่มภารกิจลาดตระเวน\nยามราตรีของคุณ และร่วมสร้างค่ำคืน\nที่ปลอดภัยไปกับเรานะคะ
1040_1	1040	1	6001	1#721	-28#2;-1000#6001					2#FightTeamDialog/Root/TeamInfo/RightLayout/FightTeamBonus:0:-6:100:100:0.5:0.5:0.5:0.5:1:1#0	3	0:0:0	5#0	0			0	-244;-162||0;0	0	2				0	1	0	1	【情绪共鸣】开启了！	【情緒共鳴】開啟了！	[Pathos Resonance] has been activated!	戦闘員の<color=#f44eef>共鳴</color>が解放されました。	[이모션 공명] 기능 오픈!	[ผสานพลังพาโธส] เปิดแล้วค่ะ!
1040_2	1040	2	0	1#721						2#FightTeamDialog/Root/TeamInfo:7:61:1568:540:0.5:0.5:0.5:0.5:1:1#0	3	0:0:0	5;24#6	1			0	70;-365||0;0	0	2				0	1	0	1	有战斗员【颜色相同】，即可激活情绪共鸣	有戰鬥員【顏色相同】，即可啟動情緒共鳴	Pathos Resonance is activated when Combatants have an ally of the same color.	共鳴効果は戦闘員が<color=#f44eef>同じ属性</color>の場合に発動します。	[동일 색] 전투원을 보유하면, 이모션 공명이 활성화됩니다	หากมีเอเจนต์ที่ [สีเหมือนกัน] ก็จะ\nสามารถผสานพลังพาโธสได้นะคะ
1041_1	1041	1	6002	1#103	-1000#6002		8#117						4	0			0		0	0				0	0	0	1						
1041_2	1041	2	6002	1#103				1#UIHomeView/Root/RighPanel/BottomPanel/BtnTalent:1:1	2	1#UIHomeView/Root/RighPanel/BottomPanel/BtnTalent:1:1#0	3	0:28:0		0			0	-103.9307;257.9||0;0	0	2				1	1	0	1	调查官可以提升自己的【作战能力】了	調查官可以提升自己的【作戰能力】了	You can now enhance your [Combat Ability].	調査官、「作戦能力」の強化を行えるようになりました。	조사관님은 자신의 [작전 능력]을 업그레이드할 수 있습니다	คุณผู้ตรวจการสามารถอัปเกรด\n[กลยุทธ์ต่อสู้] ของตัวเองได้แล้วค่ะ
1041_3	1041	3	0	1#3600				1#HomelandTalentEntryDialog/Root/Container/BtnTalentGroup:1:1	2	1#HomelandTalentEntryDialog/Root/Container/BtnTalentGroup:1:1#0	3	0:0:0		0			0	8.750008;333.72||0;0	0	2				1	1	0	1	现在开始进行【战略强化】研究。	現在開始進行【戰略強化】研究。	Now begin the research on [Strategy Boost].	「戦略強化」の研究を始めます。	지금부터 [전략 강화]를 시작하실 수 있습니다	สามารถเริ่มวิจัย [เสริมพลังกลยุทธ์]\nได้แล้วนะคะ
1041_4	1041	4	0	1#3601				3#HomelandTalentDisplayDialog/Root/Container/ScrollView:0:Root/SmallPoints/HomelandTalentPositionSmallNode1/TalentType/Root:1:1:1:0	2	3#HomelandTalentDisplayDialog/Root/Container/ScrollView:0:Root/SmallPoints/HomelandTalentPositionSmallNode1/TalentType/Root:0:1:1:0#0	3	0:0:0		1			0	303.4661;-201||0;0	0	2				1	1	0	1	下面我们一起查看一下战略强化的具体提升效果	下面我們一起查看一下戰略強化的具體提升效果	Now, let's examine the detailed improvements from Strategy Boost.	では、戦略強化の効果を確認してみましょう。	전략 강화 시 구체적인 업그레이드 효과를 확인하세요	ต่อไปเรามาตรวจสอบเอฟเฟกต์ของ\nการเสริมพลังกลยุทธ์กันเถอะค่ะ
1042_1	1042	1	6003	1#2320	-1000#6003		8#117						4	0			0		0	0				0	0	1	1						
1042_2	1042	2	0	1#2320				1#UINavigationBarRoot/TopLeftNav/BtnHome:1:1	1	1#UINavigationBarRoot/TopLeftNav/BtnHome:1:1#0	3	0:0:0		0			0		0	0				1	1	0	1						
1042_3	1042	3	6003	1#103				1#UIHomeView/Root/RighPanel/BottomPanel/BtnTalent:1:1	2	1#UIHomeView/Root/RighPanel/BottomPanel/BtnTalent:1:1#0	3	0:28:0		0			0	-103.9307;257.9||0;0	0	2				1	1	0	1	【战斗档案】开启了，来跟我一起看看吧	【戰鬥檔案】開啟了，來跟我一起看看吧	The [Combat Archive] has been unlocked. Come and take a look.	「図録収集」が解放されました。一緒にチェックしましょう。	[전투 프로파일]이 오픈됐습니다. 같이 확인하러 가볼까요	[ไฟล์การต่อสู้] เปิดแล้ว ไปดูกันเถอะค่ะ
1042_4	1042	4	0	1#3600				1#HomelandTalentEntryDialog/Root/Container/BtnProfileGroup:1:1	2	1#HomelandTalentEntryDialog/Root/Container/BtnProfileGroup:1:1#0	3	0:0:0		0			0		0	0				1	1	1	1						
1042_5	1042	5	0	1#6535						1#HomelandInforEntryDialog/Root/Container/LeftPanel:1:1#0	3	0:0:0	5	1			0	853.2802;0.0001220703||0;0	0	2				1	1	1	1	可以通过【收集战斗员】和【战斗员升星】来提升战斗档案带来的加成	可以透過【收集戰鬥員】和【戰鬥員升星】來提升戰鬥檔案帶來的加成	You can enhance the bonuses from the Combat Archive by [Collecting Combatants] and [Raising Combatants' star level].	「戦闘員獲得」と「戦闘員昇格」で図録収集のボーナスをアップさせる。	[전투원 수집]과 [전투원 승급]을 통해 전투 프로파일에서 얻을 수 있는 버프를 올릴 수 있습니다	สามารถเพิ่มโบนัสจากไฟล์การต่อสู้ได้\nโดยการ [สะสมเอเจนต์] และ\n[เพิ่มดาวเอเจนต์] ค่ะ
1043_1	1043	1	268	1#3086	-1000#268		8#117						4	0			0		0	0				0	0	0	1						
1043_2	1043	2	0	1#3086				1#OverseaManageMainSecondDialog/Root/Container/BtnMerchant:1:1	1	1#OverseaManageMainSecondDialog/Root/Container/BtnMerchant:1:1#0	3	0:0:0		1			0	-87.52557;267||0;0	0	2				1	1	0	1	<color=#f44eef>【棉花糖商人】</color>来了，听说他的棉花糖可以用小费低买高卖，快去看看	<color=#f44eef>【棉花糖商人】</color>來了，聽說他的棉花糖可以用小費低買高賣，快去看看	Meet the <color=#f44eef>[Marshmallow Trader]</color>! Word on the street is that his marshmallows are a steal—buy low, sell high, check it out!	<color=#f44eef>マシュマロ商人</color>が店を訪れました。購入と販売を繰り返せば心付けを稼ぐだそうです。さっそく話を聞いてみましょう。	<color=#f44eef>[솜사탕 상인]</color>이 왔어요. 솜사탕을 팁으로 싸게 사서 비싸게 팔 수 있다고 하네요. 어서 가서 확인해 보세요	<color=#f44eef>[พ่อค้ามาร์ชแมลโลว์]</color> มาแล้วค่ะ\nพวกเขาขายและรับซื้อมาร์ชแมลโลว์\nในราคาที่ต่างกัน สามารถตามหาพวกเขา\nได้ที่คาเฟ่ของเพื่อนๆ เพื่อทำกำไรได้ค่ะ
1044_1	1044	1	9004	1#103	-1000#9004;-29	4#103260		1#UIHomeView/Root/LeftPanel/BtnTopRoot/BtnOnlineReward:1:1	2	1#UIHomeView/Root/LeftPanel/BtnTopRoot/BtnOnlineReward:1:1#0	3	0:332:0		0			0	227.3556;-175.1273||0;0	0	2				0	1	1	1	调查官，请关注并领取<color=#f44eef>【在线奖励】</color>。	調查官，請關注並領取<color=#f44eef>【線上獎勵】</color>。	Inspector, don't forget to claim your <color=#f44eef>[Online Bonus]</color>.	調査官、<color=#f44eef>「オンライン報酬」</color>を受け取ってください。	조사관님, <color=#f44eef>[온라인 보상]</color>을 확인하고 수령해 주세요.	คุณผู้ตรวจการคะ โปรดอย่าลืมมารับ\n<color=#f44eef>[รางวัลออนไลน์]</color> ที่นี่นะคะ
