id	productId	groupId	goodsId	goodsNum	priceType	goodsConsum	goodsConsumNum	originalPrice	showItem	rebate	name	showImage	template	status	iconTitle	iconTitle_zh_TW	iconTitle_en_UK	iconTitle_ja_JP	iconTitle_ko_KR	iconTitle_th_TH
11111	9811111	1111	3000002;4190004	300;1000	1	3000001	300	1800	3000002;4190004	600	困难主线触发礼包11-1			1	恭喜调查官完成困难主线第11章！	恭喜調查官完成困難主線第11章！	Congratulations! You've completed Main Story Chapter 11: Challenge Mode!	チャレンジモードでメインストーリーChapter11をクリアしました、おめでとうございます！	메인 스토리 하드 11챕터를 완료하신 것을 축하드립니다!	ขอแสดงความยินดี​กับ​ผู้ตรวจการ​ที่​เคลียร์​\n​เนื้อเรื่อง​หลัก​ระดับ​ยาก​บท​ที่​ 11​ สำเร็จ​!​
11112	9811112	1111	3000002;4190004;3000018	680;1500;300	2	3000001	680	4080	3000002;4190004;3000018	600	困难主线触发礼包11-2			1	恭喜调查官完成困难主线第11章！	恭喜調查官完成困難主線第11章！	Congratulations! You've completed Main Story Chapter 11: Challenge Mode!	チャレンジモードでメインストーリーChapter11をクリアしました、おめでとうございます！	메인 스토리 하드 11챕터를 완료하신 것을 축하드립니다!	ขอแสดงความยินดี​กับ​ผู้ตรวจการ​ที่​เคลียร์​\n​เนื้อเรื่อง​หลัก​ระดับ​ยาก​บท​ที่​ 11​ สำเร็จ​!​
11113	9811113	1111	3000002;4190004;4190001;3000018	1280;2000;1000;300	3	3000001	1280	7680	3000002;4190004;4190001;3000018	600	困难主线触发礼包11-3			1	恭喜调查官完成困难主线第11章！	恭喜調查官完成困難主線第11章！	Congratulations! You've completed Main Story Chapter 11: Challenge Mode!	チャレンジモードでメインストーリーChapter11をクリアしました、おめでとうございます！	메인 스토리 하드 11챕터를 완료하신 것을 축하드립니다!	ขอแสดงความยินดี​กับ​ผู้ตรวจการ​ที่​เคลียร์​\n​เนื้อเรื่อง​หลัก​ระดับ​ยาก​บท​ที่​ 11​ สำเร็จ​!​
11114	9811114	1111	3000002;4190004;4190001;3000018	3280;3000;3000;900	4	3000001	3280	19680	3000002;4190004;4190001;3000018	600	困难主线触发礼包11-4			1						
11115	9811115	1111	3000002;4190004;4190002;3000018	6480;5000;1;1200	5	3000001	6480	38880	3000002;4190004;4190002;3000018	600	困难主线触发礼包11-5			1	恭喜调查官完成困难主线第11章！	恭喜調查官完成困難主線第11章！	Congratulations! You've completed Main Story Chapter 11: Challenge Mode!	チャレンジモードでメインストーリーChapter11をクリアしました、おめでとうございます！	메인 스토리 하드 11챕터를 완료하신 것을 축하드립니다!	ขอแสดงความยินดี​กับ​ผู้ตรวจการ​ที่​เคลียร์​\n​เนื้อเรื่อง​หลัก​ระดับ​ยาก​บท​ที่​ 11​ สำเร็จ​!​
11121	9811121	1112	3000002;4190004	300;1000	1	3000001	300	1800	3000002;4190004	600	困难主线触发礼包12-1			1	恭喜调查官完成困难主线第12章！	恭喜調查官完成困難主線第12章！	Congratulations! You've completed Main Story Chapter 12: Challenge Mode!	チャレンジモードでメインストーリーChapter12をクリアしました、おめでとうございます！	메인 스토리 하드 12챕터를 완료하신 것을 축하드립니다!	ขอแสดงความยินดี​กับ​ผู้ตรวจการ​ที่​เคลียร์​\n​เนื้อเรื่อง​หลัก​ระดับ​ยาก​บท​ที่​ 12​ สำเร็จ​!​
11122	9811122	1112	3000002;4190004;3000018	680;1500;300	2	3000001	680	4080	3000002;4190004;3000018	600	困难主线触发礼包12-2			1	恭喜调查官完成困难主线第12章！	恭喜調查官完成困難主線第12章！	Congratulations! You've completed Main Story Chapter 12: Challenge Mode!	チャレンジモードでメインストーリーChapter12をクリアしました、おめでとうございます！	메인 스토리 하드 12챕터를 완료하신 것을 축하드립니다!	ขอแสดงความยินดี​กับ​ผู้ตรวจการ​ที่​เคลียร์​\n​เนื้อเรื่อง​หลัก​ระดับ​ยาก​บท​ที่​ 12​ สำเร็จ​!​
11123	9811123	1112	3000002;4190004;4190001;3000018	1280;2000;1000;300	3	3000001	1280	7680	3000002;4190004;4190001;3000018	600	困难主线触发礼包12-3			1	恭喜调查官完成困难主线第12章！	恭喜調查官完成困難主線第12章！	Congratulations! You've completed Main Story Chapter 12: Challenge Mode!	チャレンジモードでメインストーリーChapter12をクリアしました、おめでとうございます！	메인 스토리 하드 12챕터를 완료하신 것을 축하드립니다!	ขอแสดงความยินดี​กับ​ผู้ตรวจการ​ที่​เคลียร์​\n​เนื้อเรื่อง​หลัก​ระดับ​ยาก​บท​ที่​ 12​ สำเร็จ​!​
11124	9811124	1112	3000002;4190004;4190001;3000018	3280;3000;3000;900	4	3000001	3280	19680	3000002;4190004;4190001;3000018	600	困难主线触发礼包12-4			1						
11125	9811125	1112	3000002;4190004;4190002;3000018	6480;5000;1;1200	5	3000001	6480	38880	3000002;4190004;4190002;3000018	600	困难主线触发礼包12-5			1	恭喜调查官完成困难主线第12章！	恭喜調查官完成困難主線第12章！	Congratulations! You've completed Main Story Chapter 12: Challenge Mode!	チャレンジモードでメインストーリーChapter12をクリアしました、おめでとうございます！	메인 스토리 하드 12챕터를 완료하신 것을 축하드립니다!	ขอแสดงความยินดี​กับ​ผู้ตรวจการ​ที่​เคลียร์​\n​เนื้อเรื่อง​หลัก​ระดับ​ยาก​บท​ที่​ 12​ สำเร็จ​!​
11131	9811131	1113	3000002;4190004	300;1000	1	3000001	300	1800	3000002;4190004	600	困难主线触发礼包13-1			1	恭喜调查官完成困难主线第13章！	恭喜調查官完成困難主線第13章！	Congratulations! You've completed Main Story Chapter 13: Challenge Mode!	チャレンジモードでメインストーリーChapter13をクリアしました、おめでとうございます！	메인 스토리 하드 13챕터를 완료하신 것을 축하드립니다!	ขอแสดงความยินดี​กับ​ผู้ตรวจการ​ที่​เคลียร์​\n​เนื้อเรื่อง​หลัก​ระดับ​ยาก​บท​ที่​ 13​ สำเร็จ​!​
11132	9811132	1113	3000002;4190004;3000018	680;1500;300	2	3000001	680	4080	3000002;4190004;3000018	600	困难主线触发礼包13-2			1	恭喜调查官完成困难主线第13章！	恭喜調查官完成困難主線第13章！	Congratulations! You've completed Main Story Chapter 13: Challenge Mode!	チャレンジモードでメインストーリーChapter13をクリアしました、おめでとうございます！	메인 스토리 하드 13챕터를 완료하신 것을 축하드립니다!	ขอแสดงความยินดี​กับ​ผู้ตรวจการ​ที่​เคลียร์​\n​เนื้อเรื่อง​หลัก​ระดับ​ยาก​บท​ที่​ 13​ สำเร็จ​!​
11133	9811133	1113	3000002;4190004;4190001;3000018	1280;2000;1000;300	3	3000001	1280	7680	3000002;4190004;4190001;3000018	600	困难主线触发礼包13-3			1	恭喜调查官完成困难主线第13章！	恭喜調查官完成困難主線第13章！	Congratulations! You've completed Main Story Chapter 13: Challenge Mode!	チャレンジモードでメインストーリーChapter13をクリアしました、おめでとうございます！	메인 스토리 하드 13챕터를 완료하신 것을 축하드립니다!	ขอแสดงความยินดี​กับ​ผู้ตรวจการ​ที่​เคลียร์​\n​เนื้อเรื่อง​หลัก​ระดับ​ยาก​บท​ที่​ 13​ สำเร็จ​!​
11134	9811134	1113	3000002;4190004;4190001;3000018	3280;3000;3000;900	4	3000001	3280	19680	3000002;4190004;4190001;3000018	600	困难主线触发礼包13-4			1						
11135	9811135	1113	3000002;4190004;4190002;3000018	6480;5000;1;1200	5	3000001	6480	38880	3000002;4190004;4190002;3000018	600	困难主线触发礼包13-5			1	恭喜调查官完成困难主线第13章！	恭喜調查官完成困難主線第13章！	Congratulations! You've completed Main Story Chapter 13: Challenge Mode!	チャレンジモードでメインストーリーChapter13をクリアしました、おめでとうございます！	메인 스토리 하드 13챕터를 완료하신 것을 축하드립니다!	ขอแสดงความยินดี​กับ​ผู้ตรวจการ​ที่​เคลียร์​\n​เนื้อเรื่อง​หลัก​ระดับ​ยาก​บท​ที่​ 13​ สำเร็จ​!​
11141	9811141	1114	3000002;4190004	300;1000	1	3000001	300	1800	3000002;4190004	600	困难主线触发礼包14-1			1	恭喜调查官完成困难主线第14章！	恭喜調查官完成困難主線第14章！	Congratulations! You've completed Main Story Chapter 14: Challenge Mode!	チャレンジモードでメインストーリーChapter14をクリアしました、おめでとうございます！	메인 스토리 하드 14챕터를 완료하신 것을 축하드립니다!	ขอแสดงความยินดี​กับ​ผู้ตรวจการ​ที่​เคลียร์​\n​เนื้อเรื่อง​หลัก​ระดับ​ยาก​บท​ที่​ 14​ สำเร็จ​!​
