id	modeString	hitPos	bulletHit	floatWord	skillCamera	skillTowards	float	bossDebut	animatorControl	colour	position	direction	timeLineScale	battleScale	effectScale	WhetherLook	bonesLook	habitus	transHabitus	ifRepertory	bossTime	camPosition	camRotation	status
432024	431024	0;0;0.2	0;1;0.15	0;1;0	0;0;0	0;0;0	0	0	101001	0	-0.67;1.05;3.98	2.66;-170;0	1	1.5	1	1	0	2	2	1	4.03	3;1.1;7	0;-155;0	1
1025	1025	0;0;0.15	0;1.5;0	0;1.5;0	0;0;0	0;0;0	1	0	1025	0	-0.3;5.06;8.35	10.6;-170;0	0.3	0.5	1	1	0	1	1	1	4.13	6.5;3.4;15	0;-155;0	1
1026	1026	0;0;0.15	0;0.5;0	0;0.5;0	0;0;0	0;0;0	1	0	1026	0	-0.75;1.86;6	10.6;-170;0	1	1	1	1	0	1	1	1	3.86	2.6;1;6	0;-155;0	1
1027	1027	0;0;0.15	0;0.5;0	0;0.5;0	0;0;0	0;0;0	1	0	1027	0	-0.75;1.86;6	10.6;-170;0	1	1	1	1	0	1	1	1	3.13	1.3;1.1;3.6	0;-155;0	1
1028	1028	0;0;0.2	0;1;0.15	0;1;0	0;0;0	0;0;0	0	0	1028	0	-0.75;1.86;6	10.6;-170;0	1	1	1	1	0	2	2	1	2.5	2.45;0.85;5.5	0;-155;0	1
1029	1029	0;0;0.2	0;1;0.15	0;1;0	0;0;0	0;0;0	0	0	1029	0	-0.75;1.86;6	10.6;-170;0	1	1	1	1	0	2	2	1	4.03	1.3;1.1;3.6	0;-155;0	1
1030	1030	0;0;0.2	0;0.5;0	0;0.5;0	0;0;0	0;0;0	0	0	1030	0	-0.75;1.86;6	10.6;-170;0	1	7	0.14666	1	0	1	1	1	3.83	0.38;0.1;0.84	0;-155;0	1
411030	411030	0;0;0.2	0;0.5;0	0;0.5;0	0;0;0	0;0;0	0	0	1030	0	-0.75;1.86;6	10.6;-170;0	1	7	0.14666	1	0	1	1	1	3.83	0.38;0.1;0.84	0;-155;0	1
412030	411030	0;0;0.2	0;0.5;0	0;0.5;0	0;0;0	0;0;0	0	0	1030	0	-0.75;1.86;6	10.6;-170;0	1	12	0.25	1	0	1	1	1	3.83	0.23;0.1;0.53	0;-155;0	1
1031	1031	0;0;0.2	0;0.5;0	0;0.5;0	0;0;0	0;0;0	1	0	1031	0	-0.75;1.86;6	10.6;-170;0	1	1	1	1	0	1	1	1	2.86	2.45;1.2;5.8	0;-155;0	1
411031	411031	0;0;0.2	0;0.5;0	0;0.5;0	0;0;0	0;0;0	1	0	1031	0	-0.75;1.86;6	10.6;-170;0	1	1	1	1	0	1	1	1	2.86	2.45;1.2;5.8	0;-155;0	1
412031	411031	0;0;0.2	0;0.5;0	0;0.5;0	0;0;0	0;0;0	1	0	1031	0	-0.75;1.86;6	10.6;-170;0	1	1.5	1	1	0	1	1	1	2.86	2.45;1.2;5.8	0;-155;0	1
1040	1040	0;0;0.15	0;0.5;0	0;0.5;0	0;0;0	0;0;0	0	0	1040	0	-0.75;1.86;6	10.6;-170;0	1	1	1	1	0	1	1	1	3.5	3.6;1.3;8.5	0;-155;0	1
511040	511040	0;0;0.15	0;0.5;0	0;0.5;0	0;0;0	0;0;0	0	0	1040	0	-0.75;1.86;6	10.6;-170;0	1	0.8	1	1	0	1	1	1	3.5	3.6;1.3;8.5	0;-155;0	1
411040	411040	0;0;0.15	0;0.5;0	0;0.5;0	0;0;0	0;0;0	0	0	1040	0	-0.75;1.86;6	10.6;-170;0	1	1	1	1	0	1	1	1	3.5	3.6;1.3;8.5	0;-155;0	1
412040	411040	0;0;0.15	0;0.5;0	0;0.5;0	0;0;0	0;0;0	0	0	1040	0	-0.75;1.86;6	10.6;-170;0	1	1.3	1	1	0	1	1	1	3.5	3.6;1.3;8.5	0;-155;0	1
421040	421040	0;0;0.15	0;0.5;0	0;0.5;0	0;0;0	0;0;0	0	0	1040	0	-0.75;1.86;6	10.6;-170;0	1	1	1	1	0	1	1	1	3.5	3.6;1.3;8.5	0;-155;0	1
1041	1041	0;0;0.15	0;0.5;0	0;0.5;0	0;0;0	0;0;0	1	0	1041	0	-0.75;1.86;6	10.6;-170;0	1	2	0.5	1	0	1	1	1	3.5	2.45;0.65;5.5	0;-155;0	1
411041	411041	0;0;0.15	0;0.5;0	0;0.5;0	0;0;0	0;0;0	1	0	1041	0	-0.75;1.86;6	10.6;-170;0	1	3.5	0.5	1	0	1	1	1	3.5	0.68;0.29;1.64	0;-155;0	1
412041	411041	0;0;0.15	0;0.5;0	0;0.5;0	0;0;0	0;0;0	1	0	1041	0	-0.75;1.86;6	10.6;-170;0	1	3.5	0.875	1	0	1	1	1	3.5	0.68;0.29;1.64	0;-155;0	1
1042	1042	0;0;0.15	0;0.5;0	0;0.5;0	0;0;0	0;0;0	1	0	1042	0	-0.75;1.86;6	10.6;-170;0	1	2	0.5	1	0	1	1	1	3.23	1.52;0.33;3.22	0;-155;0	1
411042	411042	0;0;0.15	0;0.5;0	0;0.5;0	0;0;0	0;0;0	1	0	1042	0	-0.75;1.86;6	10.6;-170;0	1	2	0.5	1	0	1	1	1	3.23	1.52;0.33;3.22	0;-155;0	1
412042	411042	0;0;0.15	0;0.5;0	0;0.5;0	0;0;0	0;0;0	1	0	1042	0	-0.75;1.86;6	10.6;-170;0	1	3.5	0.875	1	0	1	1	1	3.23	1.52;0.33;3.22	0;-155;0	1
1043	1043	0;0;0.15	0;0.5;0	0;0.5;0	0;0;0	0;0;0	1	0	1043	0	-0.75;1.86;6	10.6;-170;0	1	2	0.5	1	0	1	1	1	3.23	1.5;0.4;3.5	0;-155;0	1
411043	411043	0;0;0.15	0;0.5;0	0;0.5;0	0;0;0	0;0;0	1	0	1043	0	-0.75;1.86;6	10.6;-170;0	1	2	0.5	1	0	1	1	1	3.23	1.5;0.4;3.5	0;-155;0	1
412043	411043	0;0;0.15	0;0.5;0	0;0.5;0	0;0;0	0;0;0	1	0	1043	0	-0.75;1.86;6	10.6;-170;0	1	3.5	0.875	1	0	1	1	1	3.23	1.5;0.4;3.5	0;-155;0	1
1044	1044	0;0;0.15	0;0.5;0	0;0.5;0	0;0;0	0;0;0	1	0	1044	0	-0.75;1.86;6	10.6;-170;0	1	1	1	1	0	1	1	1	3.16	1.75;1;4	0;-155;0	1
1045	1045	0;0;0.15	0;0.5;0	0;0.5;0	0;0;0	0;0;0	0	0	1045	0	-0.75;1.86;6	10.6;-170;0	1	1.25	1	1	0	1	1	1	0.5	1.75;1;4	0;-155;0	1
411045	411045	0;0;0.15	0;0.5;0	0;0.5;0	0;0;0	0;0;0	0	0	1045	0	-0.75;1.86;6	10.6;-170;0	1	1.25	1	1	0	1	1	1	0.5	1.75;1;4	0;-155;0	1
412045	411045	0;0;0.15	0;0.5;0	0;0.5;0	0;0;0	0;0;0	0	0	1045	0	-0.75;1.86;6	10.6;-170;0	1	1.6	1	1	0	1	1	1	0.5	1.75;1;4	0;-155;0	1
421045	421045	0;0;0.15	0;0.5;0	0;0.5;0	0;0;0	0;0;0	0	0	1045	0	-0.75;1.86;6	10.6;-170;0	1	1.25	1	1	0	1	1	1	0.5	1.75;1;4	0;-155;0	1
1046	1046	0;0;0.15	0;0.5;0	0;0.5;0	0;0;0	0;0;0	0	0	1046	0	-0.75;1.86;6	10.6;-170;0	1	1	1	1	0	1	1	1	3.33	1.75;1;4	0;-155;0	1
1050	1050	0;0;0.15	0;0.5;0	0;0.5;0	0;0;0	0;0;0	1	0	1050	0	-0.75;1.86;6	10.6;-170;0	1	1.5	1	1	0	2	2	1	2.86	1.75;1;4	0;-155;0	1
411050	411050	0;0;0.15	0;0.5;0	0;0.5;0	0;0;0	0;0;0	1	0	1050	0	-0.75;1.86;6	10.6;-170;0	1	1.5	1	1	0	2	2	1	2.86	1.75;1;4	0;-155;0	1
412050	411050	0;0;0.15	0;0.5;0	0;0.5;0	0;0;0	0;0;0	1	0	1050	0	-0.75;1.86;6	10.6;-170;0	1	1.8	1	1	0	2	2	1	2.86	1.75;1;4	0;-155;0	1
1051	1051	0;0;0.15	0;0.5;0	0;0.5;0	0;0;0	0;0;0	1	0	1051	0	-0.75;1.86;6	10.6;-170;0	1	1.5	1	1	0	2	2	1	3.83	1.75;1;4	0;-155;0	1
411051	411051	0;0;0.15	0;0.5;0	0;0.5;0	0;0;0	0;0;0	1	0	1051	0	-0.75;1.86;6	10.6;-170;0	1	1.5	1	1	0	2	2	1	3.83	1.75;1;4	0;-155;0	1
412051	411051	0;0;0.15	0;0.5;0	0;0.5;0	0;0;0	0;0;0	1	0	1051	0	-0.75;1.86;6	10.6;-170;0	1	1.8	1	1	0	2	2	1	3.83	1.75;1;4	0;-155;0	1
1052	1052	0;0;0.15	0;0.5;0	0;0.5;0	0;0;0	0;0;0	1	0	1052	0	-0.75;1.86;6	10.6;-170;0	1	1	1	1	0	1	1	1	3.83	1.75;1;4	0;-155;0	1
411052	411052	0;0;0.15	0;0.5;0	0;0.5;0	0;0;0	0;0;0	1	0	1052	0	-0.75;1.86;6	10.6;-170;0	1	1	1	1	0	1	1	1	3.83	1.75;1;4	0;-155;0	1
412052	411052	0;0;0.15	0;0.5;0	0;0.5;0	0;0;0	0;0;0	1	0	1052	0	-0.75;1.86;6	10.6;-170;0	1	1.5	1	1	0	1	1	1	3.83	1.75;1;4	0;-155;0	1
1053	1053	0;0;0.15	0;0.5;0	0;0.5;0	0;0;0	0;0;0	1	0	1053	0	-0.75;1.86;6	10.6;-170;0	1	1	1	1	0	1	1	1	3.7	2.45;0.6;5.8	0;-155;0	1
421053	421053	0;0;0.15	0;0.5;0	0;0.5;0	0;0;0	0;0;0	1	0	1053	0	-0.75;1.86;6	10.6;-170;0	1	1	1	1	0	1	1	1	3.7	2.45;0.6;5.8	0;-155;0	1
422053	421053	0;0;0.15	0;0.5;0	0;0.5;0	0;0;0	0;0;0	1	0	1053	0	-0.75;1.86;6	10.6;-170;0	1	1.5	1	1	0	1	1	1	3.7	2.45;0.6;5.8	0;-155;0	1
1054	1054	0;0;0.15	0;0.5;0	0;0.5;0	0;0;0	0;0;0	1	0	1054	0	-0.75;1.86;6	10.6;-170;0	1	1	1	1	0	1	1	1	4.33	1.3;1.1;3.6	0;-155;0	1
2054	1054	0;0;0.15	0;0.5;0	0;0.5;0	0;0;0	0;0;0	1	0	1054	0	-0.75;1.86;6	10.6;-170;0	1	1.5	1	1	0	1	1	1	4.33	1.3;1.1;3.6	0;-155;0	1
1055	1055	0;0;0.15	0;0.5;0	0;0.5;0	0;0;0	0;0;0	1	0	1055	0	-0.75;1.86;6	10.6;-170;0	1	1	1	1	0	1	1	1	5.33	1.3;1.1;3.6	0;-155;0	1
2055	1055	0;0;0.15	0;0.5;0	0;0.5;0	0;0;0	0;0;0	1	0	1055	0	-0.75;1.86;6	10.6;-170;0	1	1.5	1	1	0	1	1	1	5.33	1.3;1.1;3.6	0;-155;0	1
1056	1056	0;0;0.15	0;0.5;0	0;0.5;0	0;0;0	0;0;0	1	0	1056	0	-0.75;1.86;6	10.6;-170;0	1	1	1	1	0	1	1	1	3.83	2.45;0.75;5.8	0;-155;0	1
1058	1058	0;0;0.15	0;0.5;0	0;0.5;0	0;0;0	0;0;0	1	0	1058	0	-0.75;1.86;6	10.6;-170;0	1	1	1	1	0	1	1	1	3.03	2.45;0.5;5.8	0;-155;0	1
1059	1059	0;0;0.15	0;0.5;0	0;0.5;0	0;0;0	0;0;0	1	0	1059	0	-0.75;1.86;6	10.6;-170;0	1	1	1	1	0	1	1	1	3.83	3;1;6.8	0;-155;0	1
1060	1060	0;0;0.15	0;0.5;0	0;0.5;0	0;0;0	0;0;0	1	0	1060	0	-0.75;1.86;6	10.6;-170;0	1	1	1	1	0	1	1	1	3.83	3;1.2;7	0;-155;0	1
411060	411060	0;0;0.15	0;0.5;0	0;0.5;0	0;0;0	0;0;0	1	0	1060	0	-0.75;1.86;6	10.6;-170;0	1	1	1	1	0	1	1	1	3.83	3;1.2;7	0;-155;0	1
412060	411060	0;0;0.15	0;0.5;0	0;0.5;0	0;0;0	0;0;0	1	0	1060	0	-0.75;1.86;6	10.6;-170;0	1	1.5	1	1	0	1	1	1	3.83	3;1.2;7	0;-155;0	1
1063	1063	0;0;0.15	0;0.5;0	0;0.5;0	0;0;0	0;0;0	1	0	1063	0	-0.75;1.86;6	10.6;-170;0	1	1	1	1	0	1	1	1	3.83	3;1.2;7	0;-155;0	1
1064	1064	0;0;0.15	0;0.5;0	0;0.5;0	0;0;0	0;0;0	1	0	1064	0	-0.75;1.86;6	10.6;-170;0	1	1	1	1	0	1	1	1	3.83	3;1.2;7	0;-155;0	1
1065	1065	0;0;0.15	0;0.5;0	0;0.5;0	0;0;0	0;0;0	1	0	1065	0	-0.75;1.86;6	10.6;-170;0	1	1	1	1	0	1	1	1	3.83	3;1.2;7	0;-155;0	1
1066	1066	0;0;0.15	0;0.5;0	0;0.5;0	0;0;0	0;0;0	1	0	1066	0	-0.75;1.86;6	10.6;-170;0	1	1	1	1	0	1	1	1	3.83	3;1.2;7	0;-155;0	1
1067	1067	0;0;0.15	0;1.56;0	0;1.56;0	0;0;0	0;0;0	1	0	1067	0	-0.75;1.86;6	10.6;-170;0	1	1.3	1	1	0	1	1	1	3.83	3;1.2;7	0;-155;0	1
1068	1068	0;0;0.15	0;0.5;0	0;0.5;0	0;0;0	0;0;0	1	0	1068	0	-0.75;1.86;6	10.6;-170;0	1	1.3	1	1	0	1	1	1	3.83	3;1.2;7	0;-155;0	1
1069	1069	0;0;0.15	0;1.3;0	0;1.3;0	0;0;0	0;0;0	1	0	1069	0	-0.75;1.86;6	10.6;-170;0	1	1.3	1	1	0	1	1	1	3.83	3;1.2;7	0;-155;0	1
1070	1070	0;0;0.15	0;1.04;0	0;1.04;0	0;0;0	0;0;0	1	0	1070	0	-0.75;1.86;6	10.6;-170;0	1	1.3	1	1	0	1	1	1	3.83	3;1.2;7	0;-155;0	1
1071	1071	0;0;0.15	0;1.04;0	0;1.04;0	0;0;0	0;0;0	1	0	1071	0	-0.75;1.86;6	10.6;-170;0	1	1.3	1	1	0	1	1	1	3.83	3;1.2;7	0;-155;0	1
1072	1072	0;0;0.15	0;1.04;0	0;1.04;0	0;0;0	0;0;0	1	0	1072	0	-0.75;1.86;6	10.6;-170;0	1	1.3	1	1	0	1	1	1	3.83	3;1.2;7	0;-155;0	1
1073	1073	0;0;0.15	0;1.04;0	0;1.04;0	0;0;0	0;0;0	1	0	1073	0	-0.75;1.86;6	10.6;-170;0	1	1.3	1	1	0	1	1	1	3.83	3;1.2;7	0;-155;0	1
1074	1074	0;0;0.15	0;1.04;0	0;1.04;0	0;0;0	0;0;0	1	0	1074	0	-0.75;1.86;6	10.6;-170;0	1	1.3	1	1	0	1	1	1	3.83	3;1.2;7	0;-155;0	1
1101	1101	0;0;0.15	0;0.5;0	0;0.5;0	0;0;0	0;0;0	1	0	1101	0	-0.75;1.86;6	10.6;-170;0	1	1	1	1	0	1	1	1	1.83	3;1.15;7.2	0;-155;0	1
1102	1102	0;0;0.15	0;0.5;0	0;0.5;0	0;0;0	0;0;0	1	0	1101	0	-0.75;1.86;6	10.6;-170;0	1	1	1	1	0	1	1	1	3.4	3;1.15;7.2	0;-155;0	1
1103	1103	0;0;0.15	0;0.5;0	0;0.5;0	0;0;0	0;0;0	1	0	1103	0	-0.75;1.86;6	10.6;-170;0	1	1	1	1	0	1	1	1	3.73	3;1.15;7.2	0;-155;0	1
411103	411103	0;0;0.15	0;0.5;0	0;0.5;0	0;0;0	0;0;0	1	0	1103	0	-0.75;1.86;6	10.6;-170;0	1	1	1	1	0	1	1	1	3.73	3;1.15;7.2	0;-155;0	1
1104	1104	0;0;0.15	0;0.5;0	0;0.5;0	0;0;0	0;0;0	0	0	1104	0	-0.75;1.86;6	10.6;-170;0	1	1	1	1	0	1	1	1	3.46	1.9;1.1;5	0;-155;0	1
421104	421104	0;0;0.15	0;0.5;0	0;0.5;0	0;0;0	0;0;0	0	0	1104	0	-0.75;1.86;6	10.6;-170;0	1	1	1	1	0	1	1	1	3.46	1.9;1.1;5	0;-155;0	1
3001	3001	0;0;0.15	0;0.5;0	0;0.5;0	0;0;0	0;0;0	1	65	3001	0	-0.75;1.86;6	10.6;-170;0	1	1	1	1	0	2	2	1	0.5	1.3;1.1;3.6	0;-155;0	1
3002	3002	0;0;0.15	0;0.5;0	0;0.5;0	0;0;0	0;0;0	1	65	3002	0	-0.75;1.86;6	10.6;-170;0	1	1	1	1	0	2	2	1	0.5	1.3;1.1;3.6	0;-155;0	1
3003	3003	0;0;0.15	0;0.5;0	0;0.5;0	0;0;0	0;0;0	1	65	3003	0	-0.75;1.86;6	10.6;-170;0	1	1	1	1	0	2	2	1	0.5	1.3;1.1;3.6	0;-155;0	1
3004	3004	0;0;0.15	0;0.5;0	0;0.5;0	0;0;0	0;0;0	1	65	3004	0	-0.75;1.86;6	10.6;-170;0	1	1	1	1	0	2	2	1	0.5	1.3;1.1;3.6	0;-155;0	1
3005	3005	0;0;0.15	0;0.5;0	0;0.5;0	0;0;0	0;0;0	1	65	3005	0	-0.75;1.86;6	10.6;-170;0	1	1	1	1	0	2	2	1	0.5	1.3;1.1;3.6	0;-155;0	1
3006	3006	0;0;0.15	0;0.5;0	0;0.5;0	0;0;0	0;0;0	1	0	4014	0	-0.75;1.86;6	10.6;-170;0	1	1	1	1	0	2	2	1	0.5	1.3;1.1;3.6	0;-155;0	1
4001	4001	0;0;0.2	0;1.25;0.5	0;1.25;0	0;0;0	0;0;0	1	65	4001	0	-0.6;1.86;6	10.6;-170;0	1	1.3	1	1	0	2	2	1	4.63	1.6;1.25;3.6	0;-155;0	1
4002	4002	0;0;0.2	0;1.3;0.5	0;1.3;0	0;0;0	0;0;0	1	65	4002	0	-0.6;1.86;6	10.6;-170;0	1	1.3	1	1	0	2	2	1	3.4	2.45;0.9;5.8	0;-155;0	1
400201	400201	0;0;0.2	0;1;0.5	0;1;0.5	0;0;0	0;0;0	1	65	4002	0	-0.6;1.86;6	10.6;-170;0	1	1	1	1	0	2	2	1	3.4	2.45;0.9;5.8	0;-155;0	1
400202	400202	0;0;0.2	0;1;0.5	0;1;0.5	0;0;0	0;0;0	1	65	4002	0	-0.6;1.86;6	10.6;-170;0	1	1	1	1	0	2	2	1	3.4	2.45;0.9;5.8	0;-155;0	1
4003	4003	0;0;0.54	0;1.3;0.5	0;1.3;0.5	0;0;0	0;0;0	1	0	4003	0	-0.79;2.01;5.76	10.6;-170;0	0.5	1.6	1	1	0	2	2	1	3.46	3.25;1.1;7.5	0;-155;0	1
414003	414003	0;0;0.54	0;1.3;0.5	0;1.3;0.5	0;0;0	0;0;0	1	0	4003	0	-0.79;2.01;5.76	10.6;-170;0	0.5	1.6	1	1	0	2	2	1	3.46	3.25;1.1;7.5	0;-155;0	1
424003	424003	0;0;0.54	0;1.3;0.5	0;1.3;0.5	0;0;0	0;0;0	1	0	4003	0	-0.79;2.01;5.76	10.6;-170;0	0.5	1.6	1	1	0	2	2	1	3.46	3.25;1.1;7.5	0;-155;0	1
4004	4004	0;0;0.2	0;1;0.5	0;1;0.5	0;0;0	0;0;0	1	0	4004	0	-0.6;1.86;6	10.6;-170;0	1	1.6	1	1	0	2	2	1	3	2.45;0.85;5.8	0;-155;0	1
4005	4005	0;0;0	0;1.4;0	0;1.4;0	0;0;0	0;0;0	1	0	4005	0	-0.6;1.86;6	10.6;-170;0	1	1.3	1	1	0	2	2	1	3.26	2.2;1.4;5	0;-155;0	1
4006	4006	0;0;0	0;1;0	0;1;0	0;0;0	0;0;0	1	0	4006	0	-0.6;1.86;6	10.6;-170;0	1	1.5	1	1	0	2	2	1	3.8	1.68;1;3.63	0;-155;0	1
4007	4007	0;0;0	0;1;0	0;1;0	0;0;0	0;0;0	1	0	4007	0	-0.6;1.86;6	10.6;-170;0	1	1.6	1	1	0	2	2	1	3.26	1.75;1.05;4	0;-155;0	1
4008	4008	0;0;1.83	0;1.05;1.83	0;1.05;0	0;0;0	0;0;0	0	0	4008	0	-0.6;1.86;6	10.6;-170;0	1	1	1	1	0	2	11	1	2.83	3;1.5;8.36	0;-155;0	1
4009	4009	0;0;0	0;1.2;0	0;1.2;0	0;0;0	0;0;0	1	0	4009	0	-0.6;1.86;6	10.6;-170;0	1	1.5	1	1	0	2	2	1	3.13	2.45;0.9;5.8	0;-155;0	1
4010	4010	0;0;0	0;1.3;0	0;1.3;0	0;0;0	0;0;0	1	0	4010	0	-0.6;1.86;6	10.6;-170;0	1	1.3	1	1	0	2	2	1	3.5	2.2;1.5;5	0;-155;0	1
4014	4014	0;0;0.15	0;0.7;0	0;0.7;0	0;0;0	0;0;0	0	0	4014	0	-0.75;1.86;6	10.6;-170;0	1	1.5	1	1	0	2	2	1	3.1	1.1;0.9;2.7	0;-155;0	1
4015	4015	0;0;0	0;1.5;0	0;1.5;0	0;0;0	0;0;0	0	0	4015	0	-2.8;11.6;22.17	10.6;-170;0	0.1	0.25	4	1	0	4	4	1	0.5	8.9;11.52;23.83	0;-155;0	1
401502	4015	0;0;0	0;1.5;0	0;1.5;0	0;0;0	0;0;0	0	0	4015	0	-2.8;11.6;22.17	10.6;-170;0	0.1	0.15	5	1	0	4	4	1	0.5	8.9;11.52;23.83	0;-155;0	1
4016	4016	0;0;0	0;1.4;0.4	0;1.4;0	0;0;0	0;0;0	1	0	4016	0	-2.8;11.6;22.17	10.6;-170;0	1	1.2	1	1	0	2	2	1	4.16	3;1.3;6.6	0;-155;0	1
4017	4017	0;0;0.2	0;1.4;0.5	0;1.4;0	0;0;0	0;0;0	1	0	4017	0	-0.6;2.49;6	10.6;-170;0	1	1.5	1	1	0	2	2	1	3.16	3;1.5;7	0;-155;0	1
4018	4018	0;1;3	0;1.5;3	0;1.5;3	0;0;0	0;0;0	0	0	4018	0	0.11;2.66;10.52	10.6;-169;0	0.3	0.8	1	1	0	3	3	1	3.96	3.1;1.8;8.86	0;-155;0	1
4019	4019	0;1.5;0	0;1.55;0	0;1.55;0	0;0;0	0;0;0	1	0	4019	0	-0.6;1.86;6	10.6;-170;0	1	1.3	1	1	0	2	2	1	3.46	1.5;1.45;4	0;-155;0	1
4020	4020	0;0;0	0;1.45;0	0;1.45;0	0;0;0	0;0;0	1	0	4020	0	-0.6;1.86;6	10.6;-170;0	1	1.3	1	1	0	2	2	1	4.36	3;1.4;6.5	0;-155;0	1
4021	4021	0;0;1.16	0;1.8;0.29	0;1.8;0	0;0;0	0;0;0	1	0	4021	0	-0.6;1.86;6	10.6;-170;0	1	1	1	1	0	3	3	1	3.13	3.6;2.1;8.3	0;-155;0	1
4022	4022	0;0;1.16	0;2.55;0.29	0;2.55;0	0;0;0	0;0;0	0	0	4022	0	-0.6;1.86;6	10.6;-170;0	1	1	1	1	0	3	3	1	2.5	3.6;2.4;8.3	0;-155;0	1
514022	514022	0;0;1.16	0;2.55;0.29	0;2.55;0	0;0;0	0;0;0	0	0	514022	0	-0.6;1.86;6	10.6;-170;0	1	2.5	1	1	0	3	3	1	2.5	3.6;2.4;8.3	0;-155;0	1
524022	524022	0;0;1.16	0;2.55;0.29	0;2.55;0	0;0;0	0;0;0	0	0	524022	0	-0.6;1.86;6	10.6;-170;0	1	2.5	1	1	0	3	3	1	2.5	3.6;2.4;8.3	0;-155;0	1
534022	534022	0;0;1.16	0;2.55;0.29	0;2.55;0	0;0;0	0;0;0	0	0	534022	0	-0.6;1.86;6	10.6;-170;0	1	2.5	1	1	0	3	3	1	2.5	3.6;2.4;8.3	0;-155;0	1
314022	4022	0;0;1.16	0;2.55;0.29	0;2.55;0	0;0;0	0;0;0	0	0	4022	0	-0.6;1.86;6	10.6;-170;0	1	1.5	1	1	0	3	3	1	2.5	3.6;2.4;8.3	0;-155;0	1
4023	4023	0;0;1.16	0;1.6;0.29	0;1.6;0	0;0;0	0;0;0	0	0	4023	0	-0.6;1.86;6	10.6;-170;0	1	1	1	1	0	3	3	1	2.9	3.4;2.1;7.8	0;-155;0	1
4024	4024	0;0;1.16	0;1.6;0.29	0;1.6;0	0;0;0	0;0;0	0	0	4024	0	-0.6;1.86;6	10.6;-170;0	1	1.5	1	1	0	3	3	1	2.9	3.4;2.1;7.8	0;-155;0	1
4025	4025	0;0;1.16	0;1.6;0.29	0;1.6;0	0;0;0	0;0;0	0	0	4025	0	-0.6;1.86;6	10.6;-170;0	1	1	1	1	0	3	3	1	2.9	3.4;2.1;7.8	0;-155;0	1
4026	4026	0;0;1.16	0;1.6;0.29	0;1.6;0	0;0;0	0;0;0	0	0	4026	0	-0.6;1.86;6	10.6;-170;0	1	1	1	1	0	3	3	1	3.06	2.44;2.15;5.23	0;-155;0	1
4030	4030	0;0;0	0;1.5;0	0;1.5;0	0;0;0	0;0;0	0	0	4030	0	-0.6;1.86;6	10.6;-170;0	1	1.3	1	1	0	2	2	1	3.5	1.51;1.92;4.05	0;-155;0	1
4031	4031	0;0;0	0;1.5;0	0;1.5;0	0;0;0	0;0;0	1	0	4031	0	-0.6;1.86;6	10.6;-170;0	1	1.6	1	1	0	2	2	1	3.83	1.7;1.4;4	0;-155;0	1
514031	514031	0;0;0	0;1.5;0	0;1.5;0	0;0;0	0;0;0	1	0	4031	0	-0.6;1.86;6	10.6;-170;0	1	1.6	1	1	0	2	2	1	3.83	1.7;1.4;4	0;-155;0	1
4033	4033	0;0;0	0;1.5;0	0;1.5;0	0;0;0	0;0;0	1	0	4033	0	-0.6;1.86;6	10.6;-170;0	1	1.3	1	1	0	2	2	1	6.3	2.2;1.2;5	0;-155;0	1
4034	4034	0;0;0	0;1.5;0	0;1.5;0	0;0;0	0;0;0	1	0	4034	0	-0.6;1.86;6	10.6;-170;0	1	1.3	1	1	0	2	2	1	3.9	1.55;1.15;3.6	0;-155;0	1
4035	4035	0;0;0	0;1.5;0	0;1.5;0	0;0;0	0;0;0	1	0	4035	0	-0.6;1.86;6	10.6;-170;0	1	1.2	1	1	0	2	2	1	3.63	2.64;0.85;6	0;-155;0	1
4036	4036	0;0;0	0;1.5;0	0;1.5;0	0;0;0	0;0;0	1	0	4036	0	-0.6;1.86;6	10.6;-170;0	1	1.2	1	1	0	2	2	1	3.16	2.5;0.7;6	0;-155;0	1
4037	4037	0;0;0	0;1.5;0	0;1.5;0	0;0;0	0;0;0	1	0	4037	0	-0.6;1.86;6	10.6;-170;0	1	1.3	1	1	0	2	2	1	3.16	2.5;0.7;6	0;-155;0	1
403702	4037	0;0;0	0;1.5;0	0;1.5;0	0;0;0	0;0;0	1	0	4037	0	-0.6;1.86;6	10.6;-170;0	1	1.8	1	1	0	2	2	1	3.16	2.5;0.7;6	0;-155;0	1
414037	414037	0;0;0	0;1.5;0	0;1.5;0	0;0;0	0;0;0	1	0	4037	0	-0.6;1.86;6	10.6;-170;0	1	1.3	1	1	0	2	2	1	3.16	2.5;0.7;6	0;-155;0	1
4040	4040	0;0;0	0;1.5;0	0;1.5;0	0;0;0	0;0;0	1	0	4040	0	-0.6;1.86;6	10.6;-170;0	1	1	1	1	0	2	2	1	4.33	2.5;0.8;6	0;-155;0	1
4041	4041	0;0;0	0;1.5;0	0;1.5;0	0;0;0	0;0;0	1	0	4041	0	-0.6;1.86;6	10.6;-170;0	1	1	1	1	0	2	2	1	4.43	1.8;1.35;4	0;-155;0	1
4043	4043	0;0;0	0;1.5;0	0;1.5;0	0;0;0	0;0;0	1	0	4043	0	-0.6;1.86;6	10.6;-170;0	1	1	1	1	0	2	2	1	4.5	1.8;1.35;4	0;-155;0	1
4044	4044	0;0;0	0;1.5;0	0;1.5;0	0;0;0	0;0;0	1	0	4033	0	-0.6;1.86;6	10.6;-170;0	1	1.3	1	1	0	2	2	1	0.5		0;-155;0	1
