id	catballId	starRating	attAddTypeId	attAddNum	SkillId	consumeKindID	consumeKind	consumePropID	consumeProp	status	skillDesc	skillDesc_zh_TW	skillDesc_en_UK	skillDesc_ja_JP	skillDesc_ko_KR	skillDesc_th_TH
640500804	6405008	4	101	75	10500803	670105008	20	3000003	20000	1	穿透率提升_#passive_passiveper_1_1_1_1_	穿透率提升_#passive_passiveper_1_1_1_1_	Increases Armor PEN by _#passive_passiveper_1_1_1_1_.	貫通率＋_#passive_passiveper_1_1_1_1_	관통률 +_#passive_passiveper_1_1_1_1_	อัตรา​เจาะ​เกราะ​เพิ่มขึ้น​ _#passive_passiveper_1_1_1_1_​
640500805	6405008	5	101	90	10500803	670105008	30	3000003	30000	1	穿透率提升_#passive_passiveper_1_1_1_1_	穿透率提升_#passive_passiveper_1_1_1_1_	Increases Armor PEN by _#passive_passiveper_1_1_1_1_.	貫通率＋_#passive_passiveper_1_1_1_1_	관통률 +_#passive_passiveper_1_1_1_1_	อัตรา​เจาะ​เกราะ​เพิ่มขึ้น​ _#passive_passiveper_1_1_1_1_​
640500806	6405008	6	101	105	10500804	670105008	40	3000003	40000	1	穿透率提升_#passive_passivepercat_1_1_1_1_→_#passive_passiveper_1_1_1_1_	穿透率提升_#passive_passivepercat_1_1_1_1_→_#passive_passiveper_1_1_1_1_	Increases Armor PEN from _#passive_passivepercat_1_1_1_1_ to _#passive_passiveper_1_1_1_1_.	貫通率＋_#passive_passivepercat_1_1_1_1_→_#passive_passiveper_1_1_1_1_	관통률 +_#passive_passivepercat_1_1_1_1_→_#passive_passiveper_1_1_1_1_	อัตรา​เจาะ​เกราะ​เพิ่มขึ้น​ _#passive_passivepercat_1_1_1_1_​ →​ _#passive_passiveper_1_1_1_1_​
640501000	6405010	0	201	8	10501001	670105010	0	0	0	1	防御力提升_#passive_passiveper_1_1_1_1_	防禦力提升_#passive_passiveper_1_1_1_1_	Increases DEF by _#passive_passiveper_1_1_1_1_.	防御力＋_#passive_passiveper_1_1_1_1_	방어력 +_#passive_passiveper_1_1_1_1_	DEF​ เพิ่มขึ้น​ _#passive_passiveper_1_1_1_1_​
640501001	6405010	1	201	16	10501002	670105010	5	3000003	5000	1	防御力提升_#passive_passivepercat_1_1_1_1_→_#passive_passiveper_1_1_1_1_	防禦力提升_#passive_passivepercat_1_1_1_1_→_#passive_passiveper_1_1_1_1_	Increases DEF from _#passive_passivepercat_1_1_1_1_ to _#passive_passiveper_1_1_1_1_.	防御力＋_#passive_passivepercat_1_1_1_1_→_#passive_passiveper_1_1_1_1_	방어력 +_#passive_passivepercat_1_1_1_1_→_#passive_passiveper_1_1_1_1_	DEF​ เพิ่มขึ้น​ _#passive_passivepercat_1_1_1_1_​ →​ _#passive_passiveper_1_1_1_1_​
640501002	6405010	2	201	24	10501002	670105010	10	3000003	10000	1	防御力提升_#passive_passiveper_1_1_1_1_	防禦力提升_#passive_passiveper_1_1_1_1_	Increases DEF by _#passive_passiveper_1_1_1_1_.	防御力＋_#passive_passiveper_1_1_1_1_	방어력 +_#passive_passiveper_1_1_1_1_	DEF​ เพิ่มขึ้น​ _#passive_passiveper_1_1_1_1_​
640501003	6405010	3	201	32	10501003	670105010	15	3000003	15000	1	防御力提升_#passive_passivepercat_1_1_1_1_→_#passive_passiveper_1_1_1_1_	防禦力提升_#passive_passivepercat_1_1_1_1_→_#passive_passiveper_1_1_1_1_	Increases DEF from _#passive_passivepercat_1_1_1_1_ to _#passive_passiveper_1_1_1_1_.	防御力＋_#passive_passivepercat_1_1_1_1_→_#passive_passiveper_1_1_1_1_	방어력 +_#passive_passivepercat_1_1_1_1_→_#passive_passiveper_1_1_1_1_	DEF​ เพิ่มขึ้น​ _#passive_passivepercat_1_1_1_1_​ →​ _#passive_passiveper_1_1_1_1_​
640501004	6405010	4	201	40	10501003	670105010	20	3000003	20000	1	防御力提升_#passive_passiveper_1_1_1_1_	防禦力提升_#passive_passiveper_1_1_1_1_	Increases DEF by _#passive_passiveper_1_1_1_1_.	防御力＋_#passive_passiveper_1_1_1_1_	방어력 +_#passive_passiveper_1_1_1_1_	DEF​ เพิ่มขึ้น​ _#passive_passiveper_1_1_1_1_​
640501005	6405010	5	201	48	10501003	670105010	30	3000003	30000	1	防御力提升_#passive_passiveper_1_1_1_1_	防禦力提升_#passive_passiveper_1_1_1_1_	Increases DEF by _#passive_passiveper_1_1_1_1_.	防御力＋_#passive_passiveper_1_1_1_1_	방어력 +_#passive_passiveper_1_1_1_1_	DEF​ เพิ่มขึ้น​ _#passive_passiveper_1_1_1_1_​
640501006	6405010	6	201	56	10501004	670105010	40	3000003	40000	1	防御力提升_#passive_passivepercat_1_1_1_1_→_#passive_passiveper_1_1_1_1_	防禦力提升_#passive_passivepercat_1_1_1_1_→_#passive_passiveper_1_1_1_1_	Increases DEF from _#passive_passivepercat_1_1_1_1_ to _#passive_passiveper_1_1_1_1_.	防御力＋_#passive_passivepercat_1_1_1_1_→_#passive_passiveper_1_1_1_1_	방어력 +_#passive_passivepercat_1_1_1_1_→_#passive_passiveper_1_1_1_1_	DEF​ เพิ่มขึ้น​ _#passive_passivepercat_1_1_1_1_​ →​ _#passive_passiveper_1_1_1_1_​
640501100	6405011	0	201	8	10501101	670105011	0	0	0	1	忍耐率提升_#passive_passiveper_1_1_1_1_	忍耐率提升_#passive_passiveper_1_1_1_1_	Increases Endurance by _#passive_passiveper_1_1_1_1_.	忍耐率＋_#passive_passiveper_1_1_1_1_	인내율 +_#passive_passiveper_1_1_1_1_	อัตรา​อดทน​พิ่ม​ขึ้น​ _#passive_passiveper_1_1_1_1_​
640501101	6405011	1	201	16	10501102	670105011	5	3000003	5000	1	忍耐率提升_#passive_passivepercat_1_1_1_1_→_#passive_passiveper_1_1_1_1_	忍耐率提升_#passive_passivepercat_1_1_1_1_→_#passive_passiveper_1_1_1_1_	Increases Endurance from _#passive_passivepercat_1_1_1_1_ to _#passive_passiveper_1_1_1_1_.	忍耐率＋_#passive_passivepercat_1_1_1_1_→_#passive_passiveper_1_1_1_1_	인내율 +_#passive_passivepercat_1_1_1_1_→_#passive_passiveper_1_1_1_1_	อัตรา​อดทน​เพิ่มขึ้น​ _#passive_passivepercat_1_1_1_1_​ →​ _#passive_passiveper_1_1_1_1_​
640501102	6405011	2	201	24	10501102	670105011	10	3000003	10000	1	忍耐率提升_#passive_passiveper_1_1_1_1_	忍耐率提升_#passive_passiveper_1_1_1_1_	Increases Endurance by _#passive_passiveper_1_1_1_1_.	忍耐率＋_#passive_passiveper_1_1_1_1_	인내율 +_#passive_passiveper_1_1_1_1_	อัตรา​อดทน​พิ่ม​ขึ้น​ _#passive_passiveper_1_1_1_1_​
640501103	6405011	3	201	32	10501103	670105011	15	3000003	15000	1	忍耐率提升_#passive_passivepercat_1_1_1_1_→_#passive_passiveper_1_1_1_1_	忍耐率提升_#passive_passivepercat_1_1_1_1_→_#passive_passiveper_1_1_1_1_	Increases Endurance from _#passive_passivepercat_1_1_1_1_ to _#passive_passiveper_1_1_1_1_.	忍耐率＋_#passive_passivepercat_1_1_1_1_→_#passive_passiveper_1_1_1_1_	인내율 +_#passive_passivepercat_1_1_1_1_→_#passive_passiveper_1_1_1_1_	อัตรา​อดทน​เพิ่มขึ้น​ _#passive_passivepercat_1_1_1_1_​ →​ _#passive_passiveper_1_1_1_1_​
640501104	6405011	4	201	40	10501103	670105011	20	3000003	20000	1	忍耐率提升_#passive_passiveper_1_1_1_1_	忍耐率提升_#passive_passiveper_1_1_1_1_	Increases Endurance by _#passive_passiveper_1_1_1_1_.	忍耐率＋_#passive_passiveper_1_1_1_1_	인내율 +_#passive_passiveper_1_1_1_1_	อัตรา​อดทน​พิ่ม​ขึ้น​ _#passive_passiveper_1_1_1_1_​
640501105	6405011	5	201	48	10501103	670105011	30	3000003	30000	1	忍耐率提升_#passive_passiveper_1_1_1_1_	忍耐率提升_#passive_passiveper_1_1_1_1_	Increases Endurance by _#passive_passiveper_1_1_1_1_.	忍耐率＋_#passive_passiveper_1_1_1_1_	인내율 +_#passive_passiveper_1_1_1_1_	อัตรา​อดทน​พิ่ม​ขึ้น​ _#passive_passiveper_1_1_1_1_​
640501106	6405011	6	201	56	10501104	670105011	40	3000003	40000	1	忍耐率提升_#passive_passivepercat_1_1_1_1_→_#passive_passiveper_1_1_1_1_	忍耐率提升_#passive_passivepercat_1_1_1_1_→_#passive_passiveper_1_1_1_1_	Increases Endurance from _#passive_passivepercat_1_1_1_1_ to _#passive_passiveper_1_1_1_1_.	忍耐率＋_#passive_passivepercat_1_1_1_1_→_#passive_passiveper_1_1_1_1_	인내율 +_#passive_passivepercat_1_1_1_1_→_#passive_passiveper_1_1_1_1_	อัตรา​อดทน​เพิ่มขึ้น​ _#passive_passivepercat_1_1_1_1_​ →​ _#passive_passiveper_1_1_1_1_​
640501200	6405012	0	301	45	10501201	670105012	0	0	0	1	最大生命值提升_#passive_passiveper_1_1_1_1_	最大生命值提升_#passive_passiveper_1_1_1_1_	Increases max HP by _#passive_passiveper_1_1_1_1_.	最大HP＋_#passive_passiveper_1_1_1_1_	최대 HP +_#passive_passiveper_1_1_1_1_	MaxHP​ เพิ่มขึ้น​ _#passive_passiveper_1_1_1_1_​
640501201	6405012	1	301	90	10501202	670105012	5	3000003	5000	1	最大生命值提升_#passive_passivepercat_1_1_1_1_→_#passive_passiveper_1_1_1_1_	最大生命值提升_#passive_passivepercat_1_1_1_1_→_#passive_passiveper_1_1_1_1_	Increases max HP from _#passive_passivepercat_1_1_1_1_ to _#passive_passiveper_1_1_1_1_.	最大HP＋_#passive_passiveintcat_1_1_1_1_→_#passive_passiveint_1_1_1_1_	최대 HP +_#passive_passivepercat_1_1_1_1_→_#passive_passiveper_1_1_1_1_	อัตรา​อดทน​เพิ่มขึ้น​ _#passive_passivepercat_1_1_1_1_​ →​ _#passive_passiveper_1_1_1_1_​
640501202	6405012	2	301	135	10501202	670105012	10	3000003	10000	1	最大生命值提升_#passive_passiveper_1_1_1_1_	最大生命值提升_#passive_passiveper_1_1_1_1_	Increases max HP by _#passive_passiveper_1_1_1_1_.	最大HP＋_#passive_passiveper_1_1_1_1_	최대 HP +_#passive_passiveper_1_1_1_1_	MaxHP​ เพิ่มขึ้น​ _#passive_passiveper_1_1_1_1_​
640501203	6405012	3	301	180	10501203	670105012	15	3000003	15000	1	最大生命值提升_#passive_passivepercat_1_1_1_1_→_#passive_passiveper_1_1_1_1_	最大生命值提升_#passive_passivepercat_1_1_1_1_→_#passive_passiveper_1_1_1_1_	Increases max HP from _#passive_passivepercat_1_1_1_1_ to _#passive_passiveper_1_1_1_1_.	最大HP＋_#passive_passiveintcat_1_1_1_1_→_#passive_passiveint_1_1_1_1_	최대 HP +_#passive_passivepercat_1_1_1_1_→_#passive_passiveper_1_1_1_1_	อัตรา​อดทน​เพิ่มขึ้น​ _#passive_passivepercat_1_1_1_1_​ →​ _#passive_passiveper_1_1_1_1_​
640501204	6405012	4	301	225	10501203	670105012	20	3000003	20000	1	最大生命值提升_#passive_passiveper_1_1_1_1_	最大生命值提升_#passive_passiveper_1_1_1_1_	Increases max HP by _#passive_passiveper_1_1_1_1_.	最大HP＋_#passive_passiveper_1_1_1_1_	최대 HP +_#passive_passiveper_1_1_1_1_	MaxHP​ เพิ่มขึ้น​ _#passive_passiveper_1_1_1_1_​
640501205	6405012	5	301	270	10501203	670105012	30	3000003	30000	1	最大生命值提升_#passive_passiveper_1_1_1_1_	最大生命值提升_#passive_passiveper_1_1_1_1_	Increases max HP by _#passive_passiveper_1_1_1_1_.	最大HP＋_#passive_passiveper_1_1_1_1_	최대 HP +_#passive_passiveper_1_1_1_1_	MaxHP​ เพิ่มขึ้น​ _#passive_passiveper_1_1_1_1_​
640501206	6405012	6	301	315	10501204	670105012	40	3000003	40000	1	最大生命值提升_#passive_passivepercat_1_1_1_1_→_#passive_passiveper_1_1_1_1_	最大生命值提升_#passive_passivepercat_1_1_1_1_→_#passive_passiveper_1_1_1_1_	Increases max HP from _#passive_passivepercat_1_1_1_1_ to _#passive_passiveper_1_1_1_1_.	最大HP＋_#passive_passiveintcat_1_1_1_1_→_#passive_passiveint_1_1_1_1_	최대 HP +_#passive_passivepercat_1_1_1_1_→_#passive_passiveper_1_1_1_1_	อัตรา​อดทน​เพิ่มขึ้น​ _#passive_passivepercat_1_1_1_1_​ →​ _#passive_passiveper_1_1_1_1_​
640501300	6405013	0	101	10	10501301	670105013	0	0	0	1	按全队战前攻击力之和的_#skill_effectper_0_0_1_，对敌方单体造成<color="#FF7F50">「纯粹伤害」</color>\n<color="#FF7F50">纯粹伤害</color>：只计算攻击力的固定值伤害	按全隊戰前攻擊力之和的_#skill_effectper_0_0_1_，對敵方單體造成<color="#FF7F50">「純粹傷害」</color>\n<color="#FF7F50">純粹傷害</color>：只計算攻擊力的固定值傷害	Deals <color="#FF7F50">Pure DMG</color> equal to _#skill_effectper_0_0_1_ total pre-battle ATK of the team to one enemy.\n<color="#FF7F50">Pure DMG</color>: Deals a set amount of DMG based on ATK.	敵単体に味方全体の基本攻撃力の合計の_#skill_effectper_0_0_1_分の<color="#FF7F50">「純ダメージ」</color>を与える。\n<color="#FF7F50">純ダメージ</color>：ステータスによる影響を受けない固定ダメージ。	단일 적에게 팀 내 전투 전 공격력의 합의 _#skill_effectper_0_0_1_에 해당하는 <color="#FF7F50">「순수 대미지」</color>\n를 부여한다. <color="#FF7F50">순수 대미지</color>: 공격력의 고정 대미지만 계산한다.	สร้าง​ดา​เม​จ​ใส่​ศัตรู​หนึ่ง​คน​เป็น​ <color="#FF7F50">[ดาเมจเพียว]</color>​ _#skill_effectper_0_0_1_​ ของ​ ATK​ รวม​ของ​ทั้ง​ทีม​ก่อน​เริ่ม​ต่อสู้​\n<color="#FF7F50">​ดา​เม​จ​เพียว​</color>:​ คำนวณ​ดา​เม​จ​จาก​ค่า​ ATK​ แบบ​คงที่​เท่านั้น​
640501301	6405013	1	101	20	10501302	670105013	5	3000003	5000	1	按全队战前攻击力之和的_#skill_effectpercat_0_0_1_→_#skill_effectper_0_0_1_，对敌方单体造成<color="#FF7F50">「纯粹伤害」</color>\n<color="#FF7F50">纯粹伤害</color>：只计算攻击力的固定值伤害	按全隊戰前攻擊力之和的_#skill_effectpercat_0_0_1_→_#skill_effectper_0_0_1_，對敵方單體造成<color="#FF7F50">「純粹傷害」</color>\n<color="#FF7F50">純粹傷害</color>：只計算攻擊力的固定值傷害	Deals <color="#FF7F50">Pure DMG</color> equal to _#skill_effectpercat_0_0_1_→_#skill_effectper_0_0_1_ total pre-battle ATK of the team to one enemy.\n<color="#FF7F50">Pure DMG</color>: Deals a set amount of DMG based on ATK.	敵単体に味方全体の基本攻撃力の合計の_#skill_effectpercat_0_0_1_→_#skill_effectper_0_0_1_分の<color="#FF7F50">「純ダメージ」</color>を与える。\n<color="#FF7F50">純ダメージ</color>：ステータスによる影響を受けない固定ダメージ。	단일 적에게 팀 내 모든 기본 공격력의 합의_#skill_effectpercat_0_0_1_→_#skill_effectper_0_0_1_에 해당하는 <color="#FF7F50">순수 대미지</color>를 부여한다.\n<color="#FF7F50">순수 대미지</color>: 공격력의 고정 대미지만 계산한다.	สร้าง​ดา​เม​จ​ใส่​ศัตรู​หนึ่ง​คน​เป็น​ <color="#FF7F50">[ดาเมจเพียว]</color>​ _#skill_effectpercat_0_0_1_​ →​ _#skill_effectper_0_0_1_​ ของ​ ATK​ รวม​ของ​ทั้ง​ทีม​ก่อน​เริ่ม​การต่อสู้​\n<color="#FF7F50">​ดา​เม​จ​เพียว​</color>:​ คำนวณ​ดา​เม​จ​จาก​ค่า​ ATK​ แบบ​คงที่​เท่านั้น​
640501302	6405013	2	101	30	10501302	670105013	10	3000003	10000	1	按全队战前攻击力之和的_#skill_effectper_0_0_1_，对敌方单体造成<color="#FF7F50">「纯粹伤害」</color>\n<color="#FF7F50">纯粹伤害</color>：只计算攻击力的固定值伤害	按全隊戰前攻擊力之和的_#skill_effectper_0_0_1_，對敵方單體造成<color="#FF7F50">「純粹傷害」</color>\n<color="#FF7F50">純粹傷害</color>：只計算攻擊力的固定值傷害	Deals <color="#FF7F50">Pure DMG</color> equal to _#skill_effectper_0_0_1_ total pre-battle ATK of the team to one enemy.\n<color="#FF7F50">Pure DMG</color>: Deals a set amount of DMG based on ATK.	敵単体に味方全体の基本攻撃力の合計の_#skill_effectper_0_0_1_分の<color="#FF7F50">「純ダメージ」</color>を与える。\n<color="#FF7F50">純ダメージ</color>：ステータスによる影響を受けない固定ダメージ。	단일 적에게 팀 내 전투 전 공격력의 합의 _#skill_effectper_0_0_1_에 해당하는 <color="#FF7F50">「순수 대미지」</color>\n를 부여한다. <color="#FF7F50">순수 대미지</color>: 공격력의 고정 대미지만 계산한다.	สร้าง​ดา​เม​จ​ใส่​ศัตรู​หนึ่ง​คน​เป็น​ <color="#FF7F50">[ดาเมจเพียว]</color>​ _#skill_effectper_0_0_1_​ ของ​ ATK​ รวม​ของ​ทั้ง​ทีม​ก่อน​เริ่ม​ต่อสู้​\n<color="#FF7F50">​ดา​เม​จ​เพียว​</color>:​ คำนวณ​ดา​เม​จ​จาก​ค่า​ ATK​ แบบ​คงที่​เท่านั้น​
640501303	6405013	3	101	40	10501303	670105013	15	3000003	15000	1	按全队战前攻击力之和的_#skill_effectpercat_0_0_1_→_#skill_effectper_0_0_1_，对敌方单体造成<color="#FF7F50">「纯粹伤害」</color>\n<color="#FF7F50">纯粹伤害</color>：只计算攻击力的固定值伤害	按全隊戰前攻擊力之和的_#skill_effectpercat_0_0_1_→_#skill_effectper_0_0_1_，對敵方單體造成<color="#FF7F50">「純粹傷害」</color>\n<color="#FF7F50">純粹傷害</color>：只計算攻擊力的固定值傷害	Deals <color="#FF7F50">Pure DMG</color> equal to _#skill_effectpercat_0_0_1_→_#skill_effectper_0_0_1_ total pre-battle ATK of the team to one enemy.\n<color="#FF7F50">Pure DMG</color>: Deals a set amount of DMG based on ATK.	敵単体に味方全体の基本攻撃力の合計の_#skill_effectpercat_0_0_1_→_#skill_effectper_0_0_1_分の<color="#FF7F50">「純ダメージ」</color>を与える。\n<color="#FF7F50">純ダメージ</color>：ステータスによる影響を受けない固定ダメージ。	단일 적에게 팀 내 모든 기본 공격력의 합의_#skill_effectpercat_0_0_1_→_#skill_effectper_0_0_1_에 해당하는 <color="#FF7F50">순수 대미지</color>를 부여한다.\n<color="#FF7F50">순수 대미지</color>: 공격력의 고정 대미지만 계산한다.	สร้าง​ดา​เม​จ​ใส่​ศัตรู​หนึ่ง​คน​เป็น​ <color="#FF7F50">[ดาเมจเพียว]</color>​ _#skill_effectpercat_0_0_1_​ →​ _#skill_effectper_0_0_1_​ ของ​ ATK​ รวม​ของ​ทั้ง​ทีม​ก่อน​เริ่ม​การต่อสู้​\n<color="#FF7F50">​ดา​เม​จ​เพียว​</color>:​ คำนวณ​ดา​เม​จ​จาก​ค่า​ ATK​ แบบ​คงที่​เท่านั้น​
