SkillId,,,Rank,Name,OwnerId,,Des,,TipDes,SkillType,,Tags,SkillTypeDes,IsImmediate,BattleStart,IniCd,Cd,ImmediateSkillShowOnly,Energy,UseCondition,MaxLevel,SkillTarget,SkillTargetValue,SkillTargetEffect,SkillTargetEffectShow,LevelSkills,SkillLevelEffectParamRefix,SkillEnergyEffectParamRefix,AutoUseCondition,AutoUsePriority,AutoUseEnergy,AutoSkillTarget,AutoSkillTargetValue,NextSkill,ShowId,Icon
30140266,库萝爱3,库萝爱,,skillname_30140266,3014026,牵绊之炎,skill_des_30140266,"姐妹的牵绊能够跨越时空,燃烧的赤红火焰会烧却其面前一切阻碍。",skill_tip_des_30140266,4,,,,0,0,0,0,,0,0,10,0,0,"301402660,301402661",301402660,0,0,0,,,,,,0,,140263_icon
30140270,贝拉饰品,贝拉,,skillname_30140270,3014027,,skill_des_30140270,,skill_tip_des_30140270,4,,,,0,0,0,0,,0,0,10,0,0,301402701,301402700,0,0,0,,,,,,0,,
30140271,贝拉1,贝拉,,skillname_30140271,3014027,猎魔死神,skill_des_30140271,"贝拉抽取“源刃”的力量,对魔物打出毁灭炮火。",skill_tip_des_30140271,2,,1,,0,0,0,5,,0,0,10,1,"1,1,1","301402710,301402712","301402710,301402711,301402712",0,0,0,"20005,1;20006,1;20007,1;999,1;20003,1","8,5,3,0,2",,3,"1,2,2,1,0",0,140271,140271_icon
30140272,贝拉2,贝拉,,skillname_30140272,3014027,毁灭怒袭,skill_des_30140272,"借助炮击反作用力,贝拉飞上空中,从上空对多个敌人发射炮弹。",skill_tip_des_30140272,2,,2,,0,0,0,5,,0,0,10,2,"1,3",301402720,"301402720,301402721,301402723,301402724",0,0,0,"20003,1;20003,2;20003,3;999,1","9,6,4,0",0,,,0,140272,140272_icon
30140273,贝拉3,贝拉,,skillname_30140273,3014027,狂战之魂,skill_des_30140273,"飞溅的恶魔之血化作贝拉的动力,那新生的死亡将令她越战越勇。",skill_tip_des_30140273,4,,,,0,0,0,0,,0,0,10,0,0,"301402730,301402733,301402732","301402730,301402733,301402734",0,0,0,,,,,,0,,140273_icon
30140274,贝拉觉醒2技能1,贝拉,,skillname_30140274,3014027,猎魔死神,skill_des_30140274,"贝拉抽取“源刃”的力量,对魔物打出毁灭炮火。",skill_tip_des_30140274,2,,1,,0,0,0,5,,0,0,10,1,"1,1,1","301402740,301402710,301402712","301402710,301402711,301402712,301402740",0,0,0,"20005,1;20006,1;20007,1;999,1;20003,1","8,5,3,0,2",,3,"1,2,2,1,0",0,140271,140271_icon
30140275,贝拉觉醒3技能3,贝拉,,skillname_30140275,3014027,狂战之魂,skill_des_30140275,"飞溅的恶魔之血化作贝拉的动力,那新生的死亡将令她越战越勇。",skill_tip_des_30140275,4,,,,0,0,0,0,,0,0,10,0,0,"301402730,301402752,301402751","301402730,301402752,301402753",0,0,0,,,,,,0,,140273_icon
30140276,贝拉2,贝拉,,skillname_30140276,3014027,毁灭怒袭,skill_des_30140276,"借助炮击反作用力,贝拉飞上空中,从上空对多个敌人发射炮弹。",skill_tip_des_30140276,2,,2,,0,0,0,5,,0,0,10,2,"1,3",301402760,"301402760,301402721,301402761,301402762",0,0,0,"20003,1;20003,2;20003,3;999,1","9,6,4,0",0,,,0,140272,140272_icon
30150020,丹妮饰品,丹妮,,skillname_30150020,3015002,,skill_des_30150020,,skill_tip_des_30150020,4,,,,0,0,0,0,,0,0,10,0,0,301500206,301500200,0,0,0,,,,,,0,,
30150021,丹妮1,丹妮,,skillname_30150021,3015002,风暴王权,skill_des_30150021,"指尖流逝的一缕狂风,也能摧毁最坚固的城池。",skill_tip_des_30150021,2,,2,,0,0,0,5,,0,0,10,2,"1,3","301500210,301500212","301500210,301500211,301500212",0,0,0,"20003,1;20003,2;20003,3;999,1","9,6,4,0",0,,,0,150021,150021_icon
30150022,丹妮2,丹妮,,skillname_30150022,3015002,龙帝君临,skill_des_30150022,"跪拜,或者灭亡。",skill_tip_des_30150022,5,,,,1,0,0,5,1,200,0,10,"2,2,2","3,6;2,3;1,3",100;301500220;301500221,301500220,0,0,0,"999,1,1",5,,,,0,150022,150022_icon
30150023,丹妮3,丹妮,,skillname_30150023,3015002,光辉之夏,skill_des_30150023,亲手撒开历史的新篇。,skill_tip_des_30150023,4,,,,0,0,0,0,,0,0,10,0,0,"301500230,301500231,301500233,301500250","301500230,301500232,301500250",0,0,0,,,,,,0,,150023_icon
30150024,丹妮觉醒1技能1,丹妮,,skillname_30150024,3015002,风暴王权,skill_des_30150024,"指尖流逝的一缕狂风,也能摧毁最坚固的城池。",skill_tip_des_30150024,2,,2,,0,0,0,5,,0,0,10,2,"1,3","301500210,301500240","301500210,301500211,301500240",0,0,0,"20003,1;20003,2;20003,3;999,1","9,6,4,0",0,,,0,150021,150021_icon
30150025,丹妮觉醒2技能3,丹妮,,skillname_30150025,3015002,光辉之夏,skill_des_30150025,亲手撒开历史的新篇。,skill_tip_des_30150025,4,,,,0,0,0,0,,0,0,10,0,0,"301500252,301500231,301500250,301500251,301500253","301500252,301500232,301500250,301500253",0,0,0,,,,,,0,,150023_icon
30150026,丹妮2,丹妮,,skillname_30150026,3015002,龙帝君临,skill_des_30150026,"跪拜,或者灭亡。",skill_tip_des_30150026,5,,,,1,0,0,4,1,100,0,10,"2,2,2","3,6;2,3;1,3",100;301500220;301500221,301500220,0,0,0,"999,1,1",5,,,,0,150022,150022_icon
30150027,,,,,,,,,,2,,,,0,0,0,0,,0,0,10,2,"1,1",301500232,,,,,,,,,,,,
30150060,希夕莉饰品,希夕莉,,skillname_30150060,3015006,,skill_des_30150060,,skill_tip_des_30150060,4,,,,0,0,0,0,,0,0,10,0,0,301500602,301500600,0,0,0,,,,,,0,,
30150061,希夕莉1,希夕莉,,skillname_30150061,3015006,和平象征,skill_des_30150061,"历史的铭刻,天人的表象,和平的象征。",skill_tip_des_30150061,2,,2,,0,0,0,5,,0,0,10,"0,2","0;1,3","301500670;301500610,301500612","301500610,301500611,301500612",0,0,0,"20003,1;20003,2;20003,3;999,1","9,6,4,0",0,,,0,150061,150061_icon
30150062,希夕莉2,希夕莉,,skillname_30150062,3015006,须臾信仰,skill_des_30150062,"希夕莉借信仰精神所化之物启用仪式,将置换所得的魔力聚集于己身。",skill_tip_des_30150062,2,,,,1,0,0,5,,100,0,10,0,0,301500620,301500620,0,0,0,"20012,1;20013,1;20014,1;999,1","9,6,4,0",,,,0,150062,150062_icon
30150063,希夕莉3,希夕莉,,skillname_30150063,3015006,天之灵气,skill_des_30150063,"权能并非源于天之血,而是来自于人子的纯真。",skill_tip_des_30150063,4,,,,0,0,0,0,,0,0,10,0,0,"301500630,301500631",301500630,0,0,0,,,,,,0,,150063_icon
30150064,希夕莉觉醒1技能3,希夕莉,,skillname_30150064,3015006,天之灵气,skill_des_30150064,"权能并非源于天之血,而是来自于人子的纯真。",skill_tip_des_30150064,4,,,,0,0,0,0,,0,0,10,0,0,"301500630,301500640,301500641","301500630,301500640",0,0,0,,,,,,0,,150063_icon
30150065,希夕莉觉醒3技能1,希夕莉,,skillname_30150065,3015006,和平象征,skill_des_30150065,"历史印记的铭刻,天人携手的表象,乃是和平之象征。",skill_tip_des_30150065,2,,2,,0,0,0,5,,0,0,10,"0,2","0;1,3","301500670;301500610,301500650","301500610,301500611,301500650",0,0,0,"20003,1;20003,2;20003,3;999,1","9,6,4,0",0,,,0,150061,150061_icon
30150066,希夕莉2,希夕莉,,skillname_30150066,3015006,须臾信仰,skill_des_30150066,"希夕莉借信仰精神所化之物启用仪式,将置换所得的魔力聚集于己身。",skill_tip_des_30150066,2,,,,1,0,0,5,,100,0,10,0,0,"301500660,301500661","301500660,301500661",0,0,0,"20012,1;20013,1;20014,1;999,1","9,6,4,0",,,,0,150062,150062_icon
30150070,萨拉饰品,萨拉,,skillname_30150070,3015007,,skill_des_30150070,,skill_tip_des_30150070,4,,,,0,0,0,0,,0,0,10,0,0,301500701,301500700,0,0,0,,,,,,0,,
30150071,萨拉1,萨拉,,skillname_30150071,3015007,神泪,skill_des_30150071,"巍巍寰宇,浩瀚星辰。",skill_tip_des_30150071,2,,2,,0,0,0,5,,0,0,10,2,"1,3","301500710,301500712","301500710,301500711,301500712",0,0,0,"20003,1;20003,2;20003,3;999,1","9,6,4,0",0,,,0,150071,150071_icon
30150072,萨拉2,萨拉,,skillname_30150072,3015007,断星,skill_des_30150072,"虔诚的信仰,锐利的刀锋。",skill_tip_des_30150072,2,,1,,0,0,0,5,,0,0,10,"0,1","0;1,1,1","301500722,301500723;301500720","301500720,301500721,301500722,301500723",0,0,0,"20005,1;20006,1;20007,1;999,1;20003,1","8,5,3,0,2",,3,"1,2,2,1,0",0,150072,150072_icon
30150073,萨拉3,萨拉,,skillname_30150073,3015007,神座,skill_des_30150073,"神灵即一切,余者皆无义。敬神者,降下赐福,渎神者,必临天谴。神座的线条,由她的杀伐铸成。",skill_tip_des_30150073,2,,,,1,0,0,5,,100,0,10,"0,2","0;2,3",301500731;301500730,301500730;301500731,0,0,0,"20012,1;20013,1;20014,1;999,1","9,6,4,0",200,,,0,150073,150073_icon
30150074,萨拉2,萨拉,,skillname_30150074,3015007,断星,skill_des_30150074,"虔诚的信仰,锐利的刀锋。",skill_tip_des_30150074,2,,1,,0,0,0,3,,0,0,10,"0,1","0;1,1,1","301500722,301500723;301500720","301500720,301500721,301500722,301500723",0,0,0,"20005,1;20006,1;20007,1;999,1;20003,1","8,5,3,0,2",,3,"1,2,2,1,0",0,150072,150072_icon
30150075,萨拉觉醒3技能1,萨拉,,skillname_30150075,3015007,神泪,skill_des_30150075,"巍巍寰宇,浩瀚星辰。",skill_tip_des_30150075,2,,2,,0,0,0,5,,0,0,10,"0,2","0;1,3","301500750;301500710,301500740","301500710,301500711,301500740,301500750",0,0,0,"20003,1;20003,2;20003,3;999,1","9,6,4,0",0,,,0,150071,150071_icon
30150076,萨拉3,萨拉,,skillname_30150076,3015007,神座,skill_des_30150076,"神灵即一切,余者皆无义。敬神者,降下赐福,渎神者,必临天谴。神座的线条,由她的杀伐铸成。",skill_tip_des_30150076,2,,,,1,0,0,5,,100,0,10,"0,2","0;2,3",301500761;301500760,301500760;301500761,0,0,0,"20012,1;20013,1;20014,1;999,1","9,6,4,0",200,,,0,150073,150073_icon
30150080,牧饰品,牧,,skillname_30150080,3015008,,skill_des_30150080,,skill_tip_des_30150080,4,,,,0,0,0,0,,0,0,10,0,0,"301500800,301500801",301500800,0,0,0,,,,,,0,,
30150081,牧1,牧,,skillname_30150081,3015008,斩杀线,skill_des_30150081,"绝不留情,绝不纵容！必定、确切地终结其性命,是这样的招式。",skill_tip_des_30150081,2,,2,,0,0,0,4,,0,0,10,2,"1,3",301500810,"301500810,301500811,301500812",0,0,0,"20003,1;20003,2;20003,3;999,1","9,6,4,0",0,,,0,150081,150081_icon
30150082,牧2,牧,,skillname_30150082,3015008,漆黑之颚,skill_des_30150082,"将清浊万象皆吞噬殆尽的巨兽之颚,那漆黑的意志,贯彻此身！",skill_tip_des_30150082,2,,1,,0,0,0,4,,0,0,10,"0,1","0;1,1,1",301500823;301500820,"301500820,301500821,301500822",0,0,0,"20005,1;20006,1;20007,1;999,1;20003,1","8,5,3,0,2",,3,"1,2,2,1,0",0,150082,150082_icon
30150083,牧3,牧,,skillname_30150083,3015008,尽头,skill_des_30150083,恶兽的眼眸倒映着世界的尽头——终焉之声。,skill_tip_des_30150083,4,,,,0,0,0,0,,0,0,10,0,0,"301500830,301500831,301500832","301500830,301500831",0,0,0,,,,,,0,,150083_icon
30150084,牧觉醒1技能3,牧,,skillname_30150084,3015008,尽头,skill_des_30150084,恶兽的眼眸倒映着世界的尽头——终焉之声。,skill_tip_des_30150084,4,,,,0,0,0,0,,0,0,10,0,0,"301500830,301500831,301500840,301500841","301500830,301500831,301500840",0,0,0,,,,,,0,,150083_icon
30150085,牧觉醒3技能1,牧,,skillname_30150082,3015008,漆黑之颚,skill_des_30150085,"将清浊万象皆吞噬殆尽的巨兽之颚,那漆黑的意志,贯彻此身！",skill_tip_des_30150082,2,,1,,0,0,0,4,,0,0,10,"0,1","0;1,1,1","301500853,301500854;301500850","301500820,301500821,301500852,301500854",0,0,0,"20005,1;20006,1;20007,1;999,1;20003,1","8,5,3,0,2",,3,"1,2,2,1,0",0,150082,150082_icon
30150086,牧1,牧,,skillname_30150086,3015008,斩杀线,skill_des_30150086,"绝不留情,绝不纵容！必定、确切地终结其性命,是这样的招式。",skill_tip_des_30150086,2,,2,,0,0,0,4,,0,0,10,"0,2","0;1,3",301500863;301500860,"301500860,301500861,301500862,301500863",0,0,0,"20003,1;20003,2;20003,3;999,1","9,6,4,0",0,,,0,150081,150081_icon
30160090,吉拉蒂亚饰品,吉拉蒂亚,,skillname_30160090,3016009,,skill_des_30160090,,skill_tip_des_30160090,4,,,,0,0,0,0,,0,0,10,0,0,"301600900,301600901","301600900,301600901",0,0,0,,,,,,0,,
30160091,吉拉蒂亚1,吉拉蒂亚,,skillname_30160091,3016009,光舞天轮,skill_des_30160091,"吉拉蒂亚将魔力具现为剑,将剑刃凝结为毁灭一切的光。",skill_tip_des_30160091,2,,2,,0,0,0,5,,0,0,10,2,"1,3","301600910,301600912","301600910,301600911,301600912",0,0,0,"20003,1;20003,2;20003,3;999,1","9,6,4,0",0,,,0,160091,160091_icon
30160092,吉拉蒂亚2,吉拉蒂亚,,skillname_30160092,3016009,星光湮灭,skill_des_30160092,"吉拉蒂亚的决意吞没星光与希望,贯穿一切屏障。",skill_tip_des_30160092,2,,2,,0,0,0,5,,0,0,10,2,"1,3",301600920,"301600920,301600921,301600922",0,0,0,"20003,1;20003,2;20003,3;999,1","9,6,4,0",0,,,0,160092,160092_icon
30160093,吉拉蒂亚3,吉拉蒂亚,,skillname_30160093,3016009,天地回响,skill_des_30160093,"晶化之龙所挥舞的“异光”,那是因魔力凝聚而泛起的天地回响。",skill_tip_des_30160093,4,,,,0,0,0,0,,0,0,10,0,0,"301600930,301600931",301600930,0,0,0,,,,,,0,,160093_icon
30160094,吉拉蒂亚1,吉拉蒂亚,,skillname_30160094,3016009,光舞天轮,skill_des_30160094,"吉拉蒂亚将魔力具现为剑,将剑刃凝结为毁灭一切的光。",skill_tip_des_30160094,2,,2,,0,0,0,3,,0,0,10,2,"1,3","301600910,301600940","301600910,301600911,301600940",0,0,0,"20003,1;20003,2;20003,3;999,1","9,6,4,0",0,,,0,160091,160091_icon
30160095,吉拉蒂亚觉醒2技能3,吉拉蒂亚,,skillname_30160095,3016009,天地回响,skill_des_30160095,"晶化之龙所挥舞的“异光”,那是因魔力凝聚而泛起的天地回响。",skill_tip_des_30160095,4,,,,0,0,0,0,,0,0,10,0,0,"301600930,301600950,301600952","301600930,301600950",0,0,0,,,,,,0,,160093_icon
30160096,吉拉蒂亚2,吉拉蒂亚,,skillname_30160096,3016009,星光湮灭,skill_des_30160096,"吉拉蒂亚的决意吞没星光与希望,贯穿一切屏障。",skill_tip_des_30160096,2,,2,,0,0,0,5,,0,0,10,2,"1,3",301600960,"301600920,301600921,301600922,301600963,301600964",0,0,0,"20003,1;20003,2;20003,3;999,1","9,6,4,0",0,,,0,160092,160092_icon
30160110,卡萝琳饰品,卡萝琳,,skillname_30160110,3016011,,skill_des_30160110,,skill_tip_des_30160110,4,,,,0,0,0,0,,0,0,10,0,0,301601101,301601100,0,0,0,,,,,,0,,
30160111,卡萝琳1,卡萝琳,,skillname_30160111,3016011,冰魄剑斩,skill_des_30160111,"剑刃附雪,上位者的血脉将开拓这条黑暗无比的前路。",skill_tip_des_30160111,2,,1,,0,0,0,5,,0,0,10,"0,1","0;1,1,1","301601112;301601110,301601113","301601110,301601111,301601112,301601113",0,0,0,"20005,1;20006,1;20007,1;999,1;20003,1","8,5,3,0,2",,3,"1,2,2,1,0",0,160111,160111_icon
30160112,卡萝琳2,卡萝琳,,skillname_30160112,3016011,寒霜追袭,skill_des_30160112,"源自身体最深处的黑暗本能,没有猎物能从这位猎人手里逃脱。",skill_tip_des_30160112,2,,2,,0,0,0,5,,0,0,10,2,"1,3",301601120,"301601120,301601121",0,0,0,"20003,1;20003,2;20003,3;999,1","9,6,4,0",0,,,0,160112,160112_icon
30160113,卡萝琳3,卡萝琳,,skillname_30160113,3016011,狩猎记忆,skill_des_30160113,"历战的记忆,让卡萝琳在任何时刻都能选择最适合的战斗方式。",skill_tip_des_30160113,4,,,,0,0,0,0,,0,0,10,0,0,301601130,301601130,0,0,0,,,,,,0,,160113_icon
30160114,卡萝琳觉醒2技能2,卡萝琳,,skillname_30160114,3016011,寒霜追袭,skill_des_30160114,"源自身体最深处的黑暗本能,没有猎物能从这位猎人手里逃脱。",skill_tip_des_30160114,2,,2,,0,0,0,5,,0,0,10,2,"1,3","301601120,301601140","301601120,301601121,301601140",0,0,0,"20003,1;20003,2;20003,3;999,1","9,6,4,0",0,,,0,160112,160112_icon
30160115,卡萝琳觉醒3技能1,卡萝琳,,skillname_30160115,3016011,冰魄剑斩,skill_des_30160115,"剑刃附雪,上位者的血脉将开拓这条黑暗无比的前路。",skill_tip_des_30160115,2,,1,,0,0,0,3,,0,0,10,"0,1","0;1,1,1","301601150;301601110,301601151","301601110,301601111,301601150,301601151",0,0,0,"20005,1;20006,1;20007,1;999,1;20003,1","8,5,3,0,2",,3,"1,2,2,1,0",0,160111,160111_icon
30160116,卡萝琳3,卡萝琳,,skillname_30160116,3016011,狩猎记忆,skill_des_30160116,"历战的记忆,让卡萝琳在任何时刻都能选择最适合的战斗方式。",skill_tip_des_30160116,4,,,,0,0,0,0,,0,0,10,0,0,301601160,301601160,0,0,0,,,,,,0,,160113_icon
30160170,罗莎莉饰品,罗莎莉,,skillname_30160170,3016017,,skill_des_30160170,,skill_tip_des_30160170,4,,,,0,0,0,0,,0,0,10,0,0,301601700,301601700,0,0,0,,,,,,0,,
30160171,罗莎莉1,罗莎莉,,skillname_30160171,3016017,魔性之声,skill_des_30160171,"罗莎莉赖以成名的绝技,以琴声剥夺敌人的力量,思想,乃至生命。",skill_tip_des_30160171,2,,2,,0,0,0,5,,0,0,10,"2,0","1,3;0",301601710;301601714,"301601710,301601711,301601714,301601713,301601712",0,0,0,"20003,1;20003,2;20003,3;999,1","9,6,4,0",0,,,0,160171,160171_icon
30160172,罗莎莉2,罗莎莉,,skillname_30160172,3016017,华彩乐段,skill_des_30160172,"罗莎莉广为流传的技巧,那琴声将压抑为作奋起,将氛围拥入怀中。",skill_tip_des_30160172,2,,,,1,0,0,5,,100,0,10,2,"2,3","301601720,301601722","301601721,301601722",0,0,0,"20000,1;20001,1;20002,1;999,1","10,7,5,0",200,,,0,160172,160172_icon
30160173,罗莎莉3,罗莎莉,,skillname_30160173,3016017,黄金乐章,skill_des_30160173,"黄金般的旅途与陪友人走过的时光,那是仅属于罗莎莉自己的诗篇。",skill_tip_des_30160173,4,,,,0,0,0,0,,0,0,10,0,0,"301601730,301601732","301601731,301601733",0,0,0,,,,,,0,,160173_icon
30160174,罗莎莉觉醒1技能1,罗莎莉,,skillname_30160174,3016017,魔性之声,skill_des_30160174,"罗莎莉赖以成名的绝技,以琴声剥夺敌人的力量,思想,乃至生命。",skill_tip_des_30160174,2,,2,,0,0,0,5,,0,0,10,"2,0","1,3;0","301601740;301601744,301601745","301601740,301601741,301601744,301601743,301601742,301601745",0,0,0,"20003,1;20003,2;20003,3;999,1","9,6,4,0",0,,,0,160171,160171_icon
30160175,罗莎莉觉醒3技能3,罗莎莉,,skillname_30160175,3016017,黄金乐章,skill_des_30160175,"黄金般的旅途与陪友人走过的时光,那是仅属于罗莎莉自己的诗篇。",skill_tip_des_30160175,4,,,,0,0,0,0,,0,0,10,0,0,"301601760,301601762","301601761,301601733",0,0,0,,,,,,0,,160173_icon
30160176,罗莎莉2,罗莎莉,,skillname_30160176,3016017,华彩乐段,skill_des_30160176,"罗莎莉广为流传的技巧,那琴声将压抑为作奋起,将氛围拥入怀中。",skill_tip_des_30160176,2,,,,1,0,0,5,,100,0,10,2,"2,3","301601750,301601752","301601751,301601752",0,0,0,"20000,1;20001,1;20002,1;999,1","10,7,5,0",200,,,0,160172,160172_icon
30160230,佩内洛普饰品,佩内洛普,,skillname_30160230,3016023,,skill_des_30160230,,skill_tip_des_30160230,4,,,,0,0,0,0,,0,0,10,0,0,301602300,301602300,0,0,0,,,,,,0,,
30160231,佩内洛普1,佩内洛普,,skillname_30160231,3016023,恐怖玩偶,skill_des_30160231,"佩内洛普放出手中的“奥德修斯”,操控着它发动连续的猛烈锤击。",skill_tip_des_30160231,2,,1,,0,0,0,5,,0,0,10,"0,1","0;1,1,1",301602312;301602310,"301602310,301602311,301602312",0,0,0,"20005,1;20006,1;20007,1;999,1;20003,1","8,5,3,0,2",,3,"1,2,2,1,0",0,160231,160231_icon
30160232,佩内洛普2,佩内洛普,,skillname_30160232,3016023,妄想的愿景,skill_des_30160232,"佩内洛普坚信着妄想的幸福,并愿意为那飘渺的梦境奉献一切。",skill_tip_des_30160232,2,,,,1,0,0,5,,100,0,10,0,0,"301602320,301602321","301602320,301602321",0,0,0,"20012,1;20013,1;20014,1;999,1","9,6,4,0",,,,0,160232,160232_icon
30160233,佩内洛普3,佩内洛普,,skillname_30160233,3016023,永生之咒,skill_des_30160233,"这虚假的永恒,亦如她那昙花一现的愿景。",skill_tip_des_30160233,4,,,,0,0,0,0,,0,0,10,0,0,"301602330,301602331",301602330,0,0,0,,,,,,0,,160233_icon
30160234,佩内洛普觉醒1技能3,佩内洛普,,skillname_30160234,3016023,恐怖玩偶,skill_des_30160234,"佩内洛普放出手中的“奥德修斯”,操控着它发动连续的猛烈锤击。",skill_tip_des_30160234,2,,1,,0,0,0,5,,0,0,10,"0,1","0;1,1,1",301602360;301602310,"301602310,301602311,301602360",0,0,0,"20005,1;20006,1;20007,1;999,1;20003,1","8,5,3,0,2",,3,"1,2,2,1,0",0,160231,160231_icon
30160235,佩内洛普2,佩内洛普,,skillname_30160235,3016023,妄想的愿景,skill_des_30160235,"佩内洛普坚信着妄想的幸福,并愿意为那飘渺的梦境奉献一切。",skill_tip_des_30160235,2,,,,1,0,0,5,,100,0,10,0,0,"301602320,301602350,301602321","301602320,301602350,301602321",0,0,0,"20012,1;20013,1;20014,1;999,1","9,6,4,0",,,,0,160232,160232_icon
30160236,佩内洛普觉醒3技能3,佩内洛普,,skillname_30160236,3016023,永生之咒,skill_des_30160236,"这虚假的永恒,亦如她那昙花一现的愿景。",skill_tip_des_30160236,4,,,,0,0,0,0,,0,0,10,0,0,"301602340,301602341,301602342","301602341,301602340",0,0,0,,,,,,0,,160233_icon
30160240,塞蕾丝蒂娜饰品,塞蕾丝蒂娜,,skillname_30160240,3016024,,skill_des_30160240,,skill_tip_des_30160240,4,,,,0,0,0,0,,0,0,10,0,0,301602400,301602400,0,0,0,,,,,,0,,
30160241,塞蕾丝蒂娜1,塞蕾丝蒂娜,,skillname_30160241,3016024,肃清令,skill_des_30160241,"在被塞蕾丝蒂娜标记的那一刻,死亡已经注定。",skill_tip_des_30160241,2,,,,0,0,0,5,,0,0,10,1,"1,1,1","301602410,301602412,301602413,301602414,301602415,301602416","301602410,301602411,301602412,301602413,301602414,301602415,301602416",0,0,0,"20005,1;20006,1;20007,1;999,1;20003,1","8,5,3,0,2",,3,"1,2,2,1,0",0,160241,160241_icon
