Id,AttrId,Desattr,,,Desc1,DescName,TargetType,Attrlv,Pvp,RefixValue,RefixPercent,RefixFixValue,RefixValueGrown,RefixPercentGrown,RefixFixValueGrown,SkillId,Icon
124,124,stage_attr_124,星恒技能伤害修正,,,,0,,,"1,1",,,"1,1",,,,
125,125,stage_attr_125,魔女奥义伤害修正,,,,0,,,"1,1",,,"1,1",,,,
126,126,stage_attr_126,魔女普攻受伤减免修正,,,,0,,,"1,1",,,"1,1",,,,
127,127,stage_attr_127,星痕技能受伤减免修正,,,,0,,,"1,1",,,"1,1",,,,
128,128,stage_attr_128,魔女奥义受伤减免修正,,,,0,,,"1,1",,,"1,1",,,,
130,130,stage_attr_130,固定增伤值修正,,,,0,,,"1,1",,,"1,1",,,,
131,131,stage_attr_131,固定减伤值修正,,,,0,,,"1,1",,,"1,1",,,,
132,132,stage_attr_132,反弹比例修正,,,,0,,,"1,1",,,"1,1",,,,
133,133,stage_attr_133,反噬比例修正,,,,0,,,"1,1",,,"1,1",,,,
134,134,stage_attr_134,护盾效果修正,,,,0,,,"1,1",,,"1,1",,,,
135,135,stage_attr_135,受到护盾效果修正,,,,0,,,"1,1",,,"1,1",,,,
136,136,stage_attr_136,最终伤害修正,,,,0,,,"1,1",,,"1,1",,,,
137,137,stage_attr_137,回能效率修正,,,,0,,,"1,1",,,"1,1",,,,
138,138,stage_attr_138,行动后能量回复修正,,,,0,,,,"1,1",,,"1,1",,,
139,139,stage_attr_139,初始能量修正,,,,0,,,,"1,1",,,"1,1",,,
140,140,stage_attr_140,能量上限增减值修正,,,,0,,,,"1,1",,,"1,1",,,
141,141,stage_attr_141,仇恨值修正,,,,0,,,,"1,1",,,"1,1",,,
142,142,stage_attr_142,灵魂解放伤害修正,,,,0,,,"1,1",,,"1,1",,,,
143,143,stage_attr_143,闪避几率修正,,,,0,,,"1,1",,,"1,1",,,,
144,144,stage_attr_144,克制伤害倍率增加修正,,,,0,,,"1,1",,,"1,1",,,,
145,145,stage_attr_145,克制伤害倍率减免修正,,,,0,,,"1,1",,,"1,1",,,,
146,146,stage_attr_146,爆气等级增减值修正,,,,0,,,,"1,1",,,"1,1",,,
147,147,stage_attr_147,灵魂解放伤害加成修正,,,,0,,,"1,1",,,"1,1",,,,
148,148,stage_attr_148,灵魂解放伤害减免修正,,,,0,,,"1,1",,,"1,1",,,,
149,149,stage_attr_149,韧性伤害修正,,,,0,,,"1,1",,,"1,1",,,,
150,150,stage_attr_150,护盾上限修正,,,,0,,,"1,1",,,"1,1",,,,
151,151,stage_attr_151,伤害波动修正,,,,0,,,"1,1",,,"1,1",,,,
1001,1001,,灼烧抵抗,,,,0,,,"1,1",,,"1,1",,,,
1005,1005,,感电抵抗,,,,0,,,"1,1",,,"1,1",,,,
1012,1012,,侵蚀抵抗,,,,0,,,"1,1",,,"1,1",,,,
4001,4001,,受到灼烧效果,,,,0,,,"1,1",,,"1,1",,,,
4005,4005,,受到感电效果,,,,0,,,"1,1",,,"1,1",,,,
4012,4012,,受到侵蚀效果,,,,0,,,"1,1",,,"1,1",,,,
601001,101,增加生命值,,,,,0,,,,"7000,7000",,,,,,
601002,102,增加攻击力,,,,,0,,,,"7000,7000",,,,,,
601003,103,增加防御力,,,,,0,,,,"7000,7000",,,,,,
601004,104,增加韧性值,,,,,0,,,,"7000,7000",,,,,,
601005,105,减少速度,,,,,0,,,"-25,-25",,,"5,5",,,,
601006,101,减少生命值,主线前期降低怪物属性,,,,0,,,,"-500,-500",,"50,50",,,,
601007,104,减少韧性,,,,,0,,,,"-800,-800",,"50,50",,,,
601008,102,减少攻击力,,,,,0,,,,"-500,-500",,"50,50",,,,
601009,103,减少防御力,,,,,0,,,,"-500,-500",,"50,50",,,,
601010,101,固定增加生命值,,,,,0,,,,,"70,70",,,,,
601011,101,固定增加生命值,,,,,0,,,,,"150,150",,,,,
601012,103,增加防御力,,,,,0,,,"7000,7000",,,,,,,
601001101,101,,,,,,0,,,,"1242,1242",,,,,,
601002101,101,,,,,,0,,,,"1104,1104",,,,,,
601003101,101,,,,,,0,,,,"966,966",,,,,,
601004101,101,,,,,,0,,,,"828,828",,,,,,
601005101,101,,,,,,0,,,,"690,690",,,,,,
601006101,101,,,,,,0,,,,"552,552",,,,,,
601007101,101,,,,,,0,,,,"414,414",,,,,,
601008101,101,,,,,,0,,,,"276,276",,,,,,
601009101,101,,,,,,0,,,,"138,138",,,,,,
601001102,102,,,,,,0,,,,"1242,1242",,,,,,
601002102,102,,,,,,0,,,,"1104,1104",,,,,,
601003102,102,,,,,,0,,,,"966,966",,,,,,
601004102,102,,,,,,0,,,,"828,828",,,,,,
601005102,102,,,,,,0,,,,"690,690",,,,,,
601006102,102,,,,,,0,,,,"552,552",,,,,,
601007102,102,,,,,,0,,,,"414,414",,,,,,
601008102,102,,,,,,0,,,,"276,276",,,,,,
601009102,102,,,,,,0,,,,"138,138",,,,,,
601001103,103,,,,,,0,,,,"1242,1242",,,,,,
601002103,103,,,,,,0,,,,"1104,1104",,,,,,
601003103,103,,,,,,0,,,,"966,966",,,,,,
601004103,103,,,,,,0,,,,"828,828",,,,,,
601005103,103,,,,,,0,,,,"690,690",,,,,,
601006103,103,,,,,,0,,,,"552,552",,,,,,
601007103,103,,,,,,0,,,,"414,414",,,,,,
601008103,103,,,,,,0,,,,"276,276",,,,,,
601009103,103,,,,,,0,,,,"138,138",,,,,,
601001104,104,,,,,,0,,,,"1242,1242",,,,,,
601002104,104,,,,,,0,,,,"1104,1104",,,,,,
601003104,104,,,,,,0,,,,"966,966",,,,,,
601004104,104,,,,,,0,,,,"828,828",,,,,,
601005104,104,,,,,,0,,,,"690,690",,,,,,
601006104,104,,,,,,0,,,,"552,552",,,,,,
601007104,104,,,,,,0,,,,"414,414",,,,,,
601008104,104,,,,,,0,,,,"276,276",,,,,,
601009104,104,,,,,,0,,,,"138,138",,,,,,
10000001,102,,格蕾,1,,,"5,3013001",0,0,"16,16",,,,,,,
10000002,103,,格蕾,2,,,"5,3013001",0,0,"4,4",,,,,,,
10000003,102,,格蕾,3,,,"5,3013001",0,0,"16,16",,,,,,,
10000004,103,,格蕾,4,,,"5,3013001",0,0,"4,4",,,,,,,
10000005,102,,格蕾,5,,,"5,3013001",0,0,"16,16",,,,,,,
10000006,103,,格蕾,6,,,"5,3013001",0,0,"4,4",,,,,,,
10000007,102,,格蕾,7,,,"5,3013001",0,0,"16,16",,,,,,,
10000008,103,,格蕾,8,,,"5,3013001",0,0,"4,4",,,,,,,
10000009,102,,格蕾,9,,,"5,3013001",0,0,"16,16",,,,,,,
10000010,103,,格蕾,10,,,"5,3013001",0,0,"4,4",,,,,,,
10000011,102,,菲莉希亚,1,,,"5,3013007",0,0,"16,16",,,,,,,
10000012,103,,菲莉希亚,2,,,"5,3013007",0,0,"4,4",,,,,,,
10000013,102,,菲莉希亚,3,,,"5,3013007",0,0,"16,16",,,,,,,
10000014,103,,菲莉希亚,4,,,"5,3013007",0,0,"4,4",,,,,,,
10000015,102,,菲莉希亚,5,,,"5,3013007",0,0,"16,16",,,,,,,
10000016,103,,菲莉希亚,6,,,"5,3013007",0,0,"4,4",,,,,,,
10000017,102,,菲莉希亚,7,,,"5,3013007",0,0,"16,16",,,,,,,
10000018,103,,菲莉希亚,8,,,"5,3013007",0,0,"4,4",,,,,,,
10000019,102,,菲莉希亚,9,,,"5,3013007",0,0,"16,16",,,,,,,
10000020,103,,菲莉希亚,10,,,"5,3013007",0,0,"4,4",,,,,,,
10000021,102,,梅露特,1,,,"5,3013008",0,0,"16,16",,,,,,,
10000022,103,,梅露特,2,,,"5,3013008",0,0,"4,4",,,,,,,
10000023,102,,梅露特,3,,,"5,3013008",0,0,"16,16",,,,,,,
10000024,103,,梅露特,4,,,"5,3013008",0,0,"4,4",,,,,,,
10000025,102,,梅露特,5,,,"5,3013008",0,0,"16,16",,,,,,,
10000026,103,,梅露特,6,,,"5,3013008",0,0,"4,4",,,,,,,
10000027,102,,梅露特,7,,,"5,3013008",0,0,"16,16",,,,,,,
10000028,103,,梅露特,8,,,"5,3013008",0,0,"4,4",,,,,,,
10000029,102,,梅露特,9,,,"5,3013008",0,0,"16,16",,,,,,,
10000030,103,,梅露特,10,,,"5,3013008",0,0,"4,4",,,,,,,
10000031,102,,奈奈芙,1,,,"5,3013009",0,0,"16,16",,,,,,,
10000032,103,,奈奈芙,2,,,"5,3013009",0,0,"4,4",,,,,,,
10000033,102,,奈奈芙,3,,,"5,3013009",0,0,"16,16",,,,,,,
10000034,103,,奈奈芙,4,,,"5,3013009",0,0,"4,4",,,,,,,
10000035,102,,奈奈芙,5,,,"5,3013009",0,0,"16,16",,,,,,,
10000036,103,,奈奈芙,6,,,"5,3013009",0,0,"4,4",,,,,,,
10000037,102,,奈奈芙,7,,,"5,3013009",0,0,"16,16",,,,,,,
10000038,103,,奈奈芙,8,,,"5,3013009",0,0,"4,4",,,,,,,
10000039,102,,奈奈芙,9,,,"5,3013009",0,0,"16,16",,,,,,,
10000040,103,,奈奈芙,10,,,"5,3013009",0,0,"4,4",,,,,,,
10000041,102,,玛瑙,1,,,"5,3013014",0,0,"16,16",,,,,,,
10000042,103,,玛瑙,2,,,"5,3013014",0,0,"4,4",,,,,,,
10000043,102,,玛瑙,3,,,"5,3013014",0,0,"16,16",,,,,,,
10000044,103,,玛瑙,4,,,"5,3013014",0,0,"4,4",,,,,,,
10000045,102,,玛瑙,5,,,"5,3013014",0,0,"16,16",,,,,,,
10000046,103,,玛瑙,6,,,"5,3013014",0,0,"4,4",,,,,,,
10000047,102,,玛瑙,7,,,"5,3013014",0,0,"16,16",,,,,,,
10000048,103,,玛瑙,8,,,"5,3013014",0,0,"4,4",,,,,,,
10000049,102,,玛瑙,9,,,"5,3013014",0,0,"16,16",,,,,,,
10000050,103,,玛瑙,10,,,"5,3013014",0,0,"4,4",,,,,,,
10000051,102,,波斯菊,1,,,"5,3013017",0,0,"16,16",,,,,,,
10000052,103,,波斯菊,2,,,"5,3013017",0,0,"4,4",,,,,,,
10000053,102,,波斯菊,3,,,"5,3013017",0,0,"16,16",,,,,,,
10000054,103,,波斯菊,4,,,"5,3013017",0,0,"4,4",,,,,,,
10000055,102,,波斯菊,5,,,"5,3013017",0,0,"16,16",,,,,,,
10000056,103,,波斯菊,6,,,"5,3013017",0,0,"4,4",,,,,,,
10000057,102,,波斯菊,7,,,"5,3013017",0,0,"16,16",,,,,,,
10000058,103,,波斯菊,8,,,"5,3013017",0,0,"4,4",,,,,,,
10000059,102,,波斯菊,9,,,"5,3013017",0,0,"16,16",,,,,,,
10000060,103,,波斯菊,10,,,"5,3013017",0,0,"4,4",,,,,,,
10000061,102,,爱琳,1,,,"5,3013018",0,0,"16,16",,,,,,,
10000062,103,,爱琳,2,,,"5,3013018",0,0,"4,4",,,,,,,
10000063,102,,爱琳,3,,,"5,3013018",0,0,"16,16",,,,,,,
10000064,103,,爱琳,4,,,"5,3013018",0,0,"4,4",,,,,,,
10000065,102,,爱琳,5,,,"5,3013018",0,0,"16,16",,,,,,,
10000066,103,,爱琳,6,,,"5,3013018",0,0,"4,4",,,,,,,
10000067,102,,爱琳,7,,,"5,3013018",0,0,"16,16",,,,,,,
10000068,103,,爱琳,8,,,"5,3013018",0,0,"4,4",,,,,,,
10000069,102,,爱琳,9,,,"5,3013018",0,0,"16,16",,,,,,,
10000070,103,,爱琳,10,,,"5,3013018",0,0,"4,4",,,,,,,
10000071,102,,维达,1,,,"5,3013020",0,0,"16,16",,,,,,,
10000072,103,,维达,2,,,"5,3013020",0,0,"4,4",,,,,,,
10000073,102,,维达,3,,,"5,3013020",0,0,"16,16",,,,,,,
10000074,103,,维达,4,,,"5,3013020",0,0,"4,4",,,,,,,
10000075,102,,维达,5,,,"5,3013020",0,0,"16,16",,,,,,,
10000076,103,,维达,6,,,"5,3013020",0,0,"4,4",,,,,,,
10000077,102,,维达,7,,,"5,3013020",0,0,"16,16",,,,,,,
10000078,103,,维达,8,,,"5,3013020",0,0,"4,4",,,,,,,
10000079,102,,维达,9,,,"5,3013020",0,0,"16,16",,,,,,,
10000080,103,,维达,10,,,"5,3013020",0,0,"4,4",,,,,,,
10000081,102,,莱拉,1,,,"5,3013022",0,0,"16,16",,,,,,,
10000082,103,,莱拉,2,,,"5,3013022",0,0,"4,4",,,,,,,
10000083,102,,莱拉,3,,,"5,3013022",0,0,"16,16",,,,,,,
10000084,103,,莱拉,4,,,"5,3013022",0,0,"4,4",,,,,,,
10000085,102,,莱拉,5,,,"5,3013022",0,0,"16,16",,,,,,,
10000086,103,,莱拉,6,,,"5,3013022",0,0,"4,4",,,,,,,
10000087,102,,莱拉,7,,,"5,3013022",0,0,"16,16",,,,,,,
10000088,103,,莱拉,8,,,"5,3013022",0,0,"4,4",,,,,,,
10000089,102,,莱拉,9,,,"5,3013022",0,0,"16,16",,,,,,,
10000090,103,,莱拉,10,,,"5,3013022",0,0,"4,4",,,,,,,
10000091,102,,芙洛拉,1,,,"5,3013023",0,0,"16,16",,,,,,,
10000092,103,,芙洛拉,2,,,"5,3013023",0,0,"4,4",,,,,,,
10000093,102,,芙洛拉,3,,,"5,3013023",0,0,"16,16",,,,,,,
10000094,103,,芙洛拉,4,,,"5,3013023",0,0,"4,4",,,,,,,
10000095,102,,芙洛拉,5,,,"5,3013023",0,0,"16,16",,,,,,,
10000096,103,,芙洛拉,6,,,"5,3013023",0,0,"4,4",,,,,,,
10000097,102,,芙洛拉,7,,,"5,3013023",0,0,"16,16",,,,,,,
10000098,103,,芙洛拉,8,,,"5,3013023",0,0,"4,4",,,,,,,
10000099,102,,芙洛拉,9,,,"5,3013023",0,0,"16,16",,,,,,,
10000100,103,,芙洛拉,10,,,"5,3013023",0,0,"4,4",,,,,,,
10000101,102,,希露德,1,,,"5,3013024",0,0,"20,20",,,,,,,
10000102,103,,希露德,2,,,"5,3013024",0,0,"8,8",,,,,,,
10000103,102,,希露德,3,,,"5,3013024",0,0,"20,20",,,,,,,
10000104,103,,希露德,4,,,"5,3013024",0,0,"8,8",,,,,,,
10000105,102,,希露德,5,,,"5,3013024",0,0,"20,20",,,,,,,
10000106,103,,希露德,6,,,"5,3013024",0,0,"8,8",,,,,,,
10000107,102,,希露德,7,,,"5,3013024",0,0,"20,20",,,,,,,
10000108,103,,希露德,8,,,"5,3013024",0,0,"8,8",,,,,,,
10000109,102,,希露德,9,,,"5,3013024",0,0,"20,20",,,,,,,
10000110,103,,希露德,10,,,"5,3013024",0,0,"8,8",,,,,,,
10000111,102,,多萝西,1,,,"5,3013025",0,0,"16,16",,,,,,,
10000112,103,,多萝西,2,,,"5,3013025",0,0,"4,4",,,,,,,
10000113,102,,多萝西,3,,,"5,3013025",0,0,"16,16",,,,,,,
10000114,103,,多萝西,4,,,"5,3013025",0,0,"4,4",,,,,,,
10000115,102,,多萝西,5,,,"5,3013025",0,0,"16,16",,,,,,,
10000116,103,,多萝西,6,,,"5,3013025",0,0,"4,4",,,,,,,
10000117,102,,多萝西,7,,,"5,3013025",0,0,"16,16",,,,,,,
10000118,103,,多萝西,8,,,"5,3013025",0,0,"4,4",,,,,,,
10000119,102,,多萝西,9,,,"5,3013025",0,0,"16,16",,,,,,,
10000120,103,,多萝西,10,,,"5,3013025",0,0,"4,4",,,,,,,
10000121,102,,焰心,1,,,"5,3014003",0,0,"16,16",,,,,,,
10000122,103,,焰心,2,,,"5,3014003",0,0,"4,4",,,,,,,
10000123,102,,焰心,3,,,"5,3014003",0,0,"16,16",,,,,,,
10000124,103,,焰心,4,,,"5,3014003",0,0,"4,4",,,,,,,
10000125,102,,焰心,5,,,"5,3014003",0,0,"16,16",,,,,,,
10000126,103,,焰心,6,,,"5,3014003",0,0,"4,4",,,,,,,
10000127,102,,焰心,7,,,"5,3014003",0,0,"16,16",,,,,,,
10000128,103,,焰心,8,,,"5,3014003",0,0,"4,4",,,,,,,
10000129,102,,焰心,9,,,"5,3014003",0,0,"16,16",,,,,,,
10000130,103,,焰心,10,,,"5,3014003",0,0,"4,4",,,,,,,
10000131,102,,索菲,1,,,"5,3014004",0,0,"16,16",,,,,,,
10000132,103,,索菲,2,,,"5,3014004",0,0,"4,4",,,,,,,
10000133,102,,索菲,3,,,"5,3014004",0,0,"16,16",,,,,,,
10000134,103,,索菲,4,,,"5,3014004",0,0,"4,4",,,,,,,
10000135,102,,索菲,5,,,"5,3014004",0,0,"16,16",,,,,,,
10000136,103,,索菲,6,,,"5,3014004",0,0,"4,4",,,,,,,
10000137,102,,索菲,7,,,"5,3014004",0,0,"16,16",,,,,,,
10000138,103,,索菲,8,,,"5,3014004",0,0,"4,4",,,,,,,
10000139,102,,索菲,9,,,"5,3014004",0,0,"16,16",,,,,,,
10000140,103,,索菲,10,,,"5,3014004",0,0,"4,4",,,,,,,
10000141,102,,未来,1,,,"5,3014012",0,0,"16,16",,,,,,,
10000142,103,,未来,2,,,"5,3014012",0,0,"4,4",,,,,,,
10000143,102,,未来,3,,,"5,3014012",0,0,"16,16",,,,,,,
10000144,103,,未来,4,,,"5,3014012",0,0,"4,4",,,,,,,
10000145,102,,未来,5,,,"5,3014012",0,0,"16,16",,,,,,,
10000146,103,,未来,6,,,"5,3014012",0,0,"4,4",,,,,,,
10000147,102,,未来,7,,,"5,3014012",0,0,"16,16",,,,,,,
10000148,103,,未来,8,,,"5,3014012",0,0,"4,4",,,,,,,
10000149,102,,未来,9,,,"5,3014012",0,0,"16,16",,,,,,,
10000150,103,,未来,10,,,"5,3014012",0,0,"4,4",,,,,,,
10000151,102,,杏林,1,,,"5,3014016",0,0,"16,16",,,,,,,
10000152,103,,杏林,2,,,"5,3014016",0,0,"4,4",,,,,,,
10000153,102,,杏林,3,,,"5,3014016",0,0,"16,16",,,,,,,
10000154,103,,杏林,4,,,"5,3014016",0,0,"4,4",,,,,,,
10000155,102,,杏林,5,,,"5,3014016",0,0,"16,16",,,,,,,
10000156,103,,杏林,6,,,"5,3014016",0,0,"4,4",,,,,,,
10000157,102,,杏林,7,,,"5,3014016",0,0,"16,16",,,,,,,
10000158,103,,杏林,8,,,"5,3014016",0,0,"4,4",,,,,,,
10000159,102,,杏林,9,,,"5,3014016",0,0,"16,16",,,,,,,
10000160,103,,杏林,10,,,"5,3014016",0,0,"4,4",,,,,,,
10000161,102,,诗娅,1,,,"5,3014018",0,0,"16,16",,,,,,,
10000162,103,,诗娅,2,,,"5,3014018",0,0,"4,4",,,,,,,
10000163,102,,诗娅,3,,,"5,3014018",0,0,"16,16",,,,,,,
10000164,103,,诗娅,4,,,"5,3014018",0,0,"4,4",,,,,,,
10000165,102,,诗娅,5,,,"5,3014018",0,0,"16,16",,,,,,,
10000166,103,,诗娅,6,,,"5,3014018",0,0,"4,4",,,,,,,
10000167,102,,诗娅,7,,,"5,3014018",0,0,"16,16",,,,,,,
10000168,103,,诗娅,8,,,"5,3014018",0,0,"4,4",,,,,,,
10000169,102,,诗娅,9,,,"5,3014018",0,0,"16,16",,,,,,,
10000170,103,,诗娅,10,,,"5,3014018",0,0,"4,4",,,,,,,
10000171,102,,佩内洛普,1,,,"5,3016023",0,0,"16,16",,,,,,,
10000172,103,,佩内洛普,2,,,"5,3016023",0,0,"4,4",,,,,,,
10000173,102,,佩内洛普,3,,,"5,3016023",0,0,"16,16",,,,,,,
10000174,103,,佩内洛普,4,,,"5,3016023",0,0,"4,4",,,,,,,
10000175,102,,佩内洛普,5,,,"5,3016023",0,0,"16,16",,,,,,,
10000176,103,,佩内洛普,6,,,"5,3016023",0,0,"4,4",,,,,,,
10000177,102,,佩内洛普,7,,,"5,3016023",0,0,"16,16",,,,,,,
10000178,103,,佩内洛普,8,,,"5,3016023",0,0,"4,4",,,,,,,
10000179,102,,佩内洛普,9,,,"5,3016023",0,0,"16,16",,,,,,,
10000180,103,,佩内洛普,10,,,"5,3016023",0,0,"4,4",,,,,,,
10000181,102,,仙蒂,1,,,"5,3016038",0,0,"16,16",,,,,,,
10000182,103,,仙蒂,2,,,"5,3016038",0,0,"4,4",,,,,,,
10000183,102,,仙蒂,3,,,"5,3016038",0,0,"16,16",,,,,,,
10000184,103,,仙蒂,4,,,"5,3016038",0,0,"4,4",,,,,,,
10000185,102,,仙蒂,5,,,"5,3016038",0,0,"16,16",,,,,,,
10000186,103,,仙蒂,6,,,"5,3016038",0,0,"4,4",,,,,,,
10000187,102,,仙蒂,7,,,"5,3016038",0,0,"16,16",,,,,,,
10000188,103,,仙蒂,8,,,"5,3016038",0,0,"4,4",,,,,,,
10000189,102,,仙蒂,9,,,"5,3016038",0,0,"16,16",,,,,,,
10000190,103,,仙蒂,10,,,"5,3016038",0,0,"4,4",,,,,,,
10000191,102,,阿涅克斯,1,,,"5,3013003",0,0,"18,18",,,,,,,
10000192,103,,阿涅克斯,2,,,"5,3013003",0,0,"6,6",,,,,,,
10000193,102,,阿涅克斯,3,,,"5,3013003",0,0,"18,18",,,,,,,
10000194,103,,阿涅克斯,4,,,"5,3013003",0,0,"6,6",,,,,,,
10000195,102,,阿涅克斯,5,,,"5,3013003",0,0,"18,18",,,,,,,
10000196,103,,阿涅克斯,6,,,"5,3013003",0,0,"6,6",,,,,,,
10000197,102,,阿涅克斯,7,,,"5,3013003",0,0,"18,18",,,,,,,
10000198,103,,阿涅克斯,8,,,"5,3013003",0,0,"6,6",,,,,,,
10000199,102,,阿涅克斯,9,,,"5,3013003",0,0,"18,18",,,,,,,
10000200,103,,阿涅克斯,10,,,"5,3013003",0,0,"6,6",,,,,,,
10000201,102,,炽爱,1,,,"5,3013004",0,0,"18,18",,,,,,,
10000202,103,,炽爱,2,,,"5,3013004",0,0,"6,6",,,,,,,
10000203,102,,炽爱,3,,,"5,3013004",0,0,"18,18",,,,,,,
10000204,103,,炽爱,4,,,"5,3013004",0,0,"6,6",,,,,,,
10000205,102,,炽爱,5,,,"5,3013004",0,0,"18,18",,,,,,,
10000206,103,,炽爱,6,,,"5,3013004",0,0,"6,6",,,,,,,
10000207,102,,炽爱,7,,,"5,3013004",0,0,"18,18",,,,,,,
10000208,103,,炽爱,8,,,"5,3013004",0,0,"6,6",,,,,,,
10000209,102,,炽爱,9,,,"5,3013004",0,0,"18,18",,,,,,,
10000210,103,,炽爱,10,,,"5,3013004",0,0,"6,6",,,,,,,
10000211,102,,水仙,1,,,"5,3013006",0,0,"18,18",,,,,,,
10000212,103,,水仙,2,,,"5,3013006",0,0,"6,6",,,,,,,
10000213,102,,水仙,3,,,"5,3013006",0,0,"18,18",,,,,,,
10000214,103,,水仙,4,,,"5,3013006",0,0,"6,6",,,,,,,
10000215,102,,水仙,5,,,"5,3013006",0,0,"18,18",,,,,,,
10000216,103,,水仙,6,,,"5,3013006",0,0,"6,6",,,,,,,
10000217,102,,水仙,7,,,"5,3013006",0,0,"18,18",,,,,,,
10000218,103,,水仙,8,,,"5,3013006",0,0,"6,6",,,,,,,
10000219,102,,水仙,9,,,"5,3013006",0,0,"18,18",,,,,,,
10000220,103,,水仙,10,,,"5,3013006",0,0,"6,6",,,,,,,
10000221,102,,哀歌,1,,,"5,3013015",0,0,"18,18",,,,,,,
10000222,103,,哀歌,2,,,"5,3013015",0,0,"6,6",,,,,,,
10000223,102,,哀歌,3,,,"5,3013015",0,0,"18,18",,,,,,,
10000224,103,,哀歌,4,,,"5,3013015",0,0,"6,6",,,,,,,
10000225,102,,哀歌,5,,,"5,3013015",0,0,"18,18",,,,,,,
10000226,103,,哀歌,6,,,"5,3013015",0,0,"6,6",,,,,,,
10000227,102,,哀歌,7,,,"5,3013015",0,0,"18,18",,,,,,,
10000228,103,,哀歌,8,,,"5,3013015",0,0,"6,6",,,,,,,
10000229,102,,哀歌,9,,,"5,3013015",0,0,"18,18",,,,,,,
10000230,103,,哀歌,10,,,"5,3013015",0,0,"6,6",,,,,,,
10000231,102,,库萝心,1,,,"5,3013019",0,0,"18,18",,,,,,,
10000232,103,,库萝心,2,,,"5,3013019",0,0,"6,6",,,,,,,
10000233,102,,库萝心,3,,,"5,3013019",0,0,"18,18",,,,,,,
10000234,103,,库萝心,4,,,"5,3013019",0,0,"6,6",,,,,,,
10000235,102,,库萝心,5,,,"5,3013019",0,0,"18,18",,,,,,,
10000236,103,,库萝心,6,,,"5,3013019",0,0,"6,6",,,,,,,
10000237,102,,库萝心,7,,,"5,3013019",0,0,"18,18",,,,,,,
10000238,103,,库萝心,8,,,"5,3013019",0,0,"6,6",,,,,,,
10000239,102,,库萝心,9,,,"5,3013019",0,0,"18,18",,,,,,,
10000240,103,,库萝心,10,,,"5,3013019",0,0,"6,6",,,,,,,
10000241,102,,普琳普顿,1,,,"5,3014001",0,0,"18,18",,,,,,,
10000242,103,,普琳普顿,2,,,"5,3014001",0,0,"6,6",,,,,,,
10000243,102,,普琳普顿,3,,,"5,3014001",0,0,"18,18",,,,,,,
10000244,103,,普琳普顿,4,,,"5,3014001",0,0,"6,6",,,,,,,
10000245,102,,普琳普顿,5,,,"5,3014001",0,0,"18,18",,,,,,,
10000246,103,,普琳普顿,6,,,"5,3014001",0,0,"6,6",,,,,,,
10000247,102,,普琳普顿,7,,,"5,3014001",0,0,"18,18",,,,,,,
10000248,103,,普琳普顿,8,,,"5,3014001",0,0,"6,6",,,,,,,
10000249,102,,普琳普顿,9,,,"5,3014001",0,0,"18,18",,,,,,,
10000250,103,,普琳普顿,10,,,"5,3014001",0,0,"6,6",,,,,,,
10000251,102,,弥生,1,,,"5,3014005",0,0,"18,18",,,,,,,
10000252,103,,弥生,2,,,"5,3014005",0,0,"6,6",,,,,,,
10000253,102,,弥生,3,,,"5,3014005",0,0,"18,18",,,,,,,
10000254,103,,弥生,4,,,"5,3014005",0,0,"6,6",,,,,,,
10000255,102,,弥生,5,,,"5,3014005",0,0,"18,18",,,,,,,
10000256,103,,弥生,6,,,"5,3014005",0,0,"6,6",,,,,,,
10000257,102,,弥生,7,,,"5,3014005",0,0,"18,18",,,,,,,
10000258,103,,弥生,8,,,"5,3014005",0,0,"6,6",,,,,,,
10000259,102,,弥生,9,,,"5,3014005",0,0,"18,18",,,,,,,
10000260,103,,弥生,10,,,"5,3014005",0,0,"6,6",,,,,,,
10000261,102,,艾什尔,1,,,"5,3014019",0,0,"18,18",,,,,,,
10000262,103,,艾什尔,2,,,"5,3014019",0,0,"6,6",,,,,,,
10000263,102,,艾什尔,3,,,"5,3014019",0,0,"18,18",,,,,,,
10000264,103,,艾什尔,4,,,"5,3014019",0,0,"6,6",,,,,,,
10000265,102,,艾什尔,5,,,"5,3014019",0,0,"18,18",,,,,,,
10000266,103,,艾什尔,6,,,"5,3014019",0,0,"6,6",,,,,,,
10000267,102,,艾什尔,7,,,"5,3014019",0,0,"18,18",,,,,,,
10000268,103,,艾什尔,8,,,"5,3014019",0,0,"6,6",,,,,,,
10000269,102,,艾什尔,9,,,"5,3014019",0,0,"18,18",,,,,,,
10000270,103,,艾什尔,10,,,"5,3014019",0,0,"6,6",,,,,,,
10000271,102,,阿波菲斯,1,,,"5,3014020",0,0,"18,18",,,,,,,
10000272,103,,阿波菲斯,2,,,"5,3014020",0,0,"6,6",,,,,,,
10000273,102,,阿波菲斯,3,,,"5,3014020",0,0,"18,18",,,,,,,
10000274,103,,阿波菲斯,4,,,"5,3014020",0,0,"6,6",,,,,,,
10000275,102,,阿波菲斯,5,,,"5,3014020",0,0,"18,18",,,,,,,
10000276,103,,阿波菲斯,6,,,"5,3014020",0,0,"6,6",,,,,,,
10000277,102,,阿波菲斯,7,,,"5,3014020",0,0,"18,18",,,,,,,
10000278,103,,阿波菲斯,8,,,"5,3014020",0,0,"6,6",,,,,,,
10000279,102,,阿波菲斯,9,,,"5,3014020",0,0,"18,18",,,,,,,
10000280,103,,阿波菲斯,10,,,"5,3014020",0,0,"6,6",,,,,,,
