StageId,PreStage,Show,Name,StageNumber,,StageOrder,Type,MainStage,BossTitle,FirstRawardMission,ThreeStarMission,ThreeStarReward,OpenCondition,WinCondition,WinConditionLevelRefix,LoseCondition,LoseConditionLevelRefix,ItemConsume,MaxRound,Power,TaskReward,ChapterId,ChapterMapId,StageTime,MonsterId,SuggestGospel,StageMonsterAttrBuff,MonsterAttrBuff,SelfStartSkill,AwardBuff,ItemId,Drop,InfiniteReward,Plot,EndPlot,Icon,Sound,SkillQuantity,SkillId,MonsterSkillId,AllowSkill,Quantity,Scene,SpecialCamera,Des,StageDes
50103,50102,1,stage_name_50103,1-3,追逐-2,,5,1,0,501030,"501031,501032,501033",501034,0,0,,,,0,9900,"7,2321",0,1,87012001,101,501031,,0,"0,101,-240;0,102,-180;0,103,-180;0,104,-180;0,105,-50",0,0,0,0,,,,0,8120098,0,0,,,,1979215,,steage_des_50103,
50104,50103,1,stage_name_50104,1-4,如果你无法笑,,5,1,2,501040,"501041,501042,501043",501044,0,0,,,,0,9900,"8,2655",0,1,87012001,101,501041,,0,"0,101,-700;0,102,-50;0,103,-500;0,104,-650;0,105,-50",0,0,0,0,,,,0,8120098,0,0,,,,1979215,,steage_des_50104,
50105,50104,1,stage_name_50105,1-5,焦点-1,,5,1,0,501050,"501051,501052,501053",501054,0,0,,,,0,9900,"9,2640",0,1,87012001,101,501051,,0,"0,101,-240;0,102,-180;0,103,-180;0,104,-180;0,105,-50",0,0,0,0,,,,0,8120095,0,0,,,,1979215,,steage_des_50105,
50106,50105,1,stage_name_50106,1-6,焦点-2,,5,1,0,501060,"501061,501062,501063",501064,0,0,,,,0,9900,"10,4048",0,1,87012001,101,501061,,0,"0,101,-240;0,102,-180;0,103,-180;0,104,-180;0,105,-50",0,0,0,0,,,,0,8120095,0,0,,,,1979215,,steage_des_50106,
50107,50106,1,stage_name_50107,1-7,还要吃掉多少,,5,1,0,501070,"501071,501072,501073",501074,0,0,,,,0,9900,"11,4279",0,1,87012002,103,501071,,0,"0,101,-240;0,102,-180;0,103,-180;0,104,-180;0,105,-50",0,0,0,0,,,,0,8120099,0,0,,,,1979215,,steage_des_50107,
50108,50107,1,stage_name_50108,1-8,空洞-1,,5,1,2,501080,"501081,501082,501083",501084,0,0,,,,0,9900,"12,4829",0,1,87012002,103,501081,,0,"0,101,-700;0,102,-50;0,103,-500;0,104,-650;0,105,-50",0,0,0,0,,,,0,8120082,0,0,,,,1979205,,steage_des_50108,
50109,50108,1,stage_name_50109,1-9,空洞-2,,5,1,0,501090,"501091,501092,501093",501094,0,0,,,,0,9900,"13,4752",0,1,87012002,103,501091,,0,"0,101,-240;0,102,-180;0,103,-180;0,104,-180;0,105,-50",0,0,0,0,,,,0,8120098,0,0,,,,1979205,,steage_des_50109,
50110,50109,1,stage_name_50110,1-10,请原谅我，我有病,,5,1,0,501100,"501101,501102,501103",501104,0,0,,,,0,9900,"14,4994",0,1,87012002,103,501101,,0,"0,101,-240;0,102,-180;0,103,-180;0,104,-180;0,105,-50",0,0,0,0,,,,0,8120086,0,0,,,,1979208,,steage_des_50110,
50111,50110,1,stage_name_50111,1-11,去向-1,,5,1,0,501110,"501111,501112,501113",501114,0,0,,,,0,9900,"15,5808",0,1,87012002,103,501111,,0,"0,101,-240;0,102,-180;0,103,-180;0,104,-180;0,105,-50",0,0,0,0,,,,0,8120098,0,0,,,,1979208,,steage_des_50111,
50112,50111,1,stage_name_50112,1-12,去向-2,,5,1,2,501120,"501121,501122,501123",501124,0,0,,,,0,9900,"16,6486",0,1,87012002,103,501121,,0,"0,101,-700;0,102,-50;0,103,-500;0,104,-650;0,105,-50",0,0,0,0,,,,0,8120095,0,0,,,,1979208,,steage_des_50112,
50113,50112,1,stage_name_50113,1-13,信仰不得救,,5,1,0,501130,"501131,501132,501133",501134,0,0,,,,0,9900,"17,6336",0,1,87012003,103,501131,,0,"0,101,-240;0,102,-180;0,103,-180;0,104,-180;0,105,-50",0,0,0,0,,,,0,8120081,0,0,,,,1979204,,steage_des_50113,
50114,50113,1,stage_name_50114,1-14,失望-1,,5,1,0,501140,"501141,501142,501143",501144,0,0,,,,0,9900,"18,6600",0,1,87012003,103,501141,,0,"0,101,-240;0,102,-180;0,103,-180;0,104,-180;0,105,-50",0,0,0,0,,,,0,8120098,0,0,,,,1979204,,steage_des_50114,
50115,50114,1,stage_name_50115,1-15,白兔先生,,5,1,2,501150,"501151,501152,501153",501154,0,0,,,,0,9900,"19,7332",0,1,87012003,103,501151,,0,"0,101,-240;0,102,-180;0,103,-180;0,104,-180;0,105,-50",0,0,0,0,,,,0,8120082,0,0,,,,1979205,,steage_des_50115,
50116,50115,1,stage_name_50116,1-16,诱惑-1,,5,1,0,501160,"501161,501162,501163",501164,0,0,,,,0,9900,"20,7128",0,1,87012004,103,501161,,0,"0,101,-700;0,102,-50;0,103,-500;0,104,-650;0,105,-50",0,0,0,0,,,,0,8120098,0,0,,,,1979205,,steage_des_50116,
50117,50116,1,stage_name_50117,1-17,下到洞里吧,,5,1,0,501170,"501171,501172,501173",501174,0,0,,,,0,9900,"21,7392",0,1,87012004,103,501171,,0,"0,101,-240;0,102,-180;0,103,-180;0,104,-180;0,105,-50",0,0,0,0,,,,0,8120086,0,0,,,,1979208,,steage_des_50117,
50118,50117,1,stage_name_50118,1-18,逃离这个世界-1,,5,1,0,501180,"501181,501182,501183",501184,0,0,,,,0,9900,"22,7656",0,1,87012004,103,501181,,0,"0,101,-240;0,102,-180;0,103,-180;0,104,-180;0,105,-50",0,0,0,0,,,,0,8120098,0,0,,,,1979208,,steage_des_50118,
50119,50118,1,stage_name_50119,1-19,岔路口和猫小姐,,5,1,2,501190,"501191,501192,501193",501194,0,0,,,,0,9900,"23,8448",0,1,87012002,103,501191,,0,"0,101,-700;0,102,-50;0,103,-500;0,104,-650;0,105,-50",0,0,0,0,,,,0,8120095,0,0,,,,1979208,,steage_des_50119,
50120,50119,1,stage_name_50120,1-20,弱肉强食丛林,,5,1,1,501200,"501201,501202,501203",501204,0,0,,,,0,9900,"25,10595",0,1,87012002,103,501201,,0,"0,101,-450;0,102,150;0,103,150;0,104,100",0,0,0,0,,,,0,"8120099,8120082",0,0,,,,1979208,FightCamera_3030001,steage_des_50120,
50201,10320,1,stage_name_50201,2-1,想要报仇的鹈鹕,,5,1,0,502010,"502011,502012,502013",502014,0,0,,,,0,0,"15,5808",0,2,87022001,101,502011,,0,"0,101,130",0,0,0,0,,,,0,8120086,0,0,,,,1979208,,steage_des_50201,
50202,50201,1,stage_name_50202,2-2,仇恨-1,,5,1,0,502020,"502021,502022,502023",502024,0,0,,,,0,0,"16,6072",0,2,87022001,101,502021,,0,"0,101,130",0,0,0,0,,,,0,8120098,0,0,,,,1979208,,steage_des_50202,
50203,50202,1,stage_name_50203,2-3,国王与兔子先生,,5,1,0,502030,"502031,502032,502033",502034,0,0,,,,0,0,"17,6336",0,2,87022002,101,502031;502032,,0,"0,101,130",0,0,0,0,,,,0,8120081,0,0,,,,1979204,,steage_des_50203,
50204,50203,1,stage_name_50204,2-4,国王-1,,5,1,2,502040,"502041,502042,502043",502044,0,0,,,,0,0,"18,7050",0,2,87022002,101,502041,,0,"0,101,130",0,0,0,0,,,,0,8120098,0,0,,,,1979204,,steage_des_50204,
50205,50204,1,stage_name_50205,2-5,国王-2,,5,1,0,502050,"502051,502052,502053",502054,0,0,,,,0,0,"19,6864",0,2,87022002,101,502051,,0,"0,102,-250",0,0,0,0,,,,0,8120095,0,0,,,,1979204,,steage_des_50205,
50206,50205,1,stage_name_50206,2-6,猫兔不相容定理,,5,1,0,502060,"502061,502062,502063",502064,0,0,,,,0,0,"20,7128",0,2,87022003,101,502061,,0,"0,101,130",0,0,0,0,,,,0,8120082,0,0,,,,1979205,,steage_des_50206,
50207,50206,1,stage_name_50207,2-7,期待-1,,5,1,0,502070,"502071,502072,502073",502074,0,0,,,,0,0,"21,7392",0,2,87022003,101,502071;502072,,0,"0,101,130",0,0,0,0,,,,0,8120098,0,0,,,,1979205,,steage_des_50207,
50208,50207,1,stage_name_50208,2-8,鲸鱼与木偶与猎犬,,5,1,2,502080,"502081,502082,502083",502084,0,0,,,,0,0,"22,8178",0,2,87022003,103,502081,,0,"0,102,-250",0,0,0,0,,,,0,8120098,0,0,,,,1979205,,steage_des_50208,
50209,50208,1,stage_name_50209,2-9,驱赶-1,,5,1,0,502090,"502091,502092,502093",502094,0,0,,,,0,0,"23,7909",0,2,87022004,103,502091,,0,"0,101,130",0,0,0,0,,,,0,8120095,0,0,,,,1979205,,steage_des_50209,
50210,50209,1,stage_name_50210,2-10,驱赶-2,,5,1,0,502100,"502101,502102,502103",502104,0,0,,,,0,0,"24,8173",0,2,87022004,103,502101,,0,"0,101,130",0,0,0,0,,,,0,8120099,0,0,,,,1979205,,steage_des_50210,
50211,50210,1,stage_name_50211,2-11,痛下杀手吧,,5,1,0,502110,"502111,502112,502113",502114,0,0,,,,0,0,"25,8965",0,2,87022004,103,502111;502112,,0,"0,101,130",0,0,0,0,,,,0,8120086,0,0,,,,1979208,,steage_des_50211,
50212,50211,1,stage_name_50212,2-12,逃跑-1,,5,1,2,502120,"502121,502122,502123",502124,0,0,,,,0,0,"26,9881",0,2,87022005,103,502121,,0,"0,102,-250",0,0,0,0,,,,0,8120098,0,0,,,,1979208,,steage_des_50212,
50213,50212,1,stage_name_50213,2-13,逃跑-2,,5,1,0,502130,"502131,502132,502133",502134,0,0,,,,0,0,"27,9526",0,2,87022005,103,502131,,0,"0,101,130",0,0,0,0,,,,0,8120095,0,0,,,,1979208,,steage_des_50213,
50214,50213,1,stage_name_50214,2-14,朋友还是活路？,,5,1,0,502140,"502141,502142,502143",502144,0,0,,,,0,0,"28,9801",0,2,87022007,203,502141,,0,"0,101,130",0,0,0,0,,,,0,8120082,0,0,,,,1979205,,steage_des_50214,
50215,50214,1,stage_name_50215,2-15,为了朋友-1,,5,1,0,502150,"502151,502152,502153",502154,0,0,,,,0,0,"29,10087",0,2,87022008,203,502151;502152,,0,"0,101,130",0,0,0,0,,,,0,8120098,0,0,,,,1979205,,steage_des_50215,
50216,50215,1,stage_name_50216,2-16,不惧-1,,5,1,2,502160,"502161,502162,502163",502164,0,0,,,,0,0,"30,11726",0,2,87022008,203,502161,,0,"0,102,-250",0,0,0,0,,,,0,8120098,0,0,,,,1979205,,steage_des_50216,
50217,50216,1,stage_name_50217,2-17,呃，是梦啊,,5,1,0,502170,"502171,502172,502173",502174,0,0,,,,0,0,"31,11264",0,2,87022009,203,502171,,0,"0,101,130",0,0,0,0,,,,0,8120095,0,0,,,,1979205,,steage_des_50217,
50218,50217,1,stage_name_50218,2-18,大罪会议,,5,1,0,502180,"502181,502182,502183",502184,0,0,,,,0,0,"32,11561",0,2,87022011,103,502181,,0,"0,101,130",0,0,0,0,,,,0,8120095,0,0,,,,1979205,,steage_des_50218,
50219,50218,1,stage_name_50219,2-19,罪孽-1,,5,1,2,502190,"502191,502192,502193",502194,0,0,,,,0,0,"33,12666",0,2,87022011,103,502191,,0,"0,102,-250",0,0,0,0,,,,0,8120099,0,0,,,,1979205,,steage_des_50219,
50220,50219,1,stage_name_50220,2-20,大罪的等待间隙,,5,1,1,502200,"502201,502202,502203",502204,0,0,,,,0,0,"35,14885",0,2,87022011,102,502201,,0,"0,101,-720;0,103,-60;0,104,-580",0,0,0,0,,,,0,8120054,0,0,,,,1979206,,steage_des_50220,
50301,10424,1,stage_name_50301,3-1,家族与后继,,5,1,0,503010,"503011,503012,503013",503014,0,0,,,,0,0,"30,10978",0,3,87032001,203,503011,,0,"0,102,100",0,0,0,0,,,,0,8120082,0,0,,,,1979205,,steage_des_50301,
50302,50301,1,stage_name_50302,3-2,涟漪-1,,5,1,0,503020,"503021,503022,503023",503024,0,0,,,,0,0,"31,11264",0,3,87032001,203,503021;503022,,0,"0,102,100",0,0,0,0,,,,0,8120098,0,0,,,,1979205,,steage_des_50302,
50303,50302,1,stage_name_50303,3-3,道德的义务,,5,1,2,503030,"503031,503032,503033",503034,0,0,,,,0,0,"32,12349",0,3,87032002,203,503031,,0,,0,0,0,0,,,,0,8120095,0,0,,,,1979205,,steage_des_50303,
50304,50303,1,stage_name_50304,3-4,埋伏-1,,5,1,0,503040,"503041,503042,503043",503044,0,0,,,,0,0,"33,11858",0,3,87032002,203,503041,,0,"0,102,100",0,0,0,0,,,,0,8120099,0,0,,,,1979205,,steage_des_50304,
50305,50304,1,stage_name_50305,3-5,思想使人痛苦,,5,1,0,503050,"503051,503052,503053",503054,0,0,,,,0,0,"34,12155",0,3,87032003,203,503051;503052,,0,"0,102,100",0,0,0,0,,,,0,8120088,0,0,,,,1979202,,steage_des_50305,
50306,50305,1,stage_name_50306,3-6,迷惘-1,,5,1,2,503060,"503061,503062,503063",503064,0,0,,,,0,0,"35,13453",0,3,87032003,203,503061,,0,,0,0,0,0,,,,0,8120098,0,0,,,,1979202,,steage_des_50306,
50307,50306,1,stage_name_50307,3-7,西蒙和安娜,,5,1,0,503070,"503071,503072,503073",503074,0,0,,,,0,0,"36,12892",0,3,87032004,203,503071,,0,"0,102,100",0,0,0,0,,,,0,8120095,0,0,,,,1979202,,steage_des_50307,
50308,50307,1,stage_name_50308,3-8,镜子啊-1,,5,1,0,503080,"503081,503082,503083",503084,0,0,,,,0,0,"37,13189",0,3,87032005,203,503081;503082,,0,"0,102,100",0,0,0,0,,,,0,8120099,0,0,,,,1979202,,steage_des_50308,
50309,50308,1,stage_name_50309,3-9,被截断的道路,,5,1,2,503090,"503091,503092,503093",503094,0,0,,,,0,0,"38,14405",0,3,87032007,101,503091,,0,,0,0,0,0,,,,0,8120081,0,0,,,,1979204,,steage_des_50309,
50310,50309,1,stage_name_50310,3-10,告诉我-1,,5,1,0,503100,"503101,503102,503103",503104,0,0,,,,0,0,"39,13783",0,3,87032008,101,503101,,0,"0,102,100",0,0,0,0,,,,0,8120098,0,0,,,,1979204,,steage_des_50310,
50311,50310,1,stage_name_50311,3-11,道德高尚的女人,,5,1,0,503110,"503111,503112,503113",503114,0,0,,,,0,0,"40,14245",0,3,87032009,101,503111;503112,,0,"0,102,100",0,0,0,0,,,,0,8120095,0,0,,,,1979204,,steage_des_50311,
50312,50311,1,stage_name_50312,3-12,挫折-1,,5,1,2,503120,"503121,503122,503123",503124,0,0,,,,0,0,"41,15533",0,3,87032009,101,503121,,0,,0,0,0,0,,,,0,8120099,0,0,,,,1979204,,steage_des_50312,
50313,50312,1,stage_name_50313,3-13,怪人医生,,5,1,0,503130,"503131,503132,503133",503134,0,0,,,,0,0,"42,14850",0,3,87032010,103,503131,,0,"0,102,100",0,0,0,0,,,,0,8120082,0,0,,,,1979205,,steage_des_50313,
50314,50313,1,stage_name_50314,3-14,awaken,,5,1,0,503140,"503141,503142,503143",503144,0,0,,,,0,0,"43,15147",0,3,87032010,103,503141;503142,,0,"0,102,100",0,0,0,0,,,,0,8120098,0,0,,,,1979205,,steage_des_50314,
50315,50314,1,stage_name_50315,3-15,未知-1,,5,1,2,503150,"503151,503152,503153",503154,0,0,,,,0,0,"44,16508",0,3,87032009,103,503151,,0,,0,0,0,0,,,,0,8120095,0,0,,,,1979205,,steage_des_50315,
50316,50315,1,stage_name_50316,3-16,卡尔之死,,5,1,0,503160,"503161,503162,503163",503164,0,0,,,,0,0,"45,15928",0,3,87032010,101,503161,,0,"0,102,100",0,0,0,0,,,,0,8120081,0,0,,,,1979204,,steage_des_50316,
50317,50316,1,stage_name_50317,3-17,恐怖和信仰-1,,5,1,0,503170,"503171,503172,503173",503174,0,0,,,,0,0,"46,16236",0,3,87032010,101,503171;503172,,0,"0,102,100",0,0,0,0,,,,0,8120098,0,0,,,,1979204,,steage_des_50317,
50318,50317,1,stage_name_50318,3-18,人世间，或人所缺,,5,1,2,503180,"503181,503182,503183",503184,0,0,,,,0,0,"47,17672",0,3,87032008,101,503181,,0,,0,0,0,0,,,,0,8120095,0,0,,,,1979204,,steage_des_50318,
50319,50318,1,stage_name_50319,3-19,重复-1,,5,1,0,503190,"503191,503192,503193",503194,0,0,,,,0,0,"48,16841",0,3,87032004,201,503191;503192,,0,"0,102,100",0,0,0,0,,,,0,8120099,0,0,,,,1979204,,steage_des_50319,
50320,50319,1,stage_name_50320,3-20,成为家族的象征,,5,1,1,503200,"503201,503202,503203",503204,0,0,,,,0,0,"50,21294",0,3,87032002,203,503201,,0,"0,101,-120;0,102,180;0,103,160;0,104,100",0,0,0,0,,,,0,8120082,0,0,,,,1979205,FightCamera_3030002,steage_des_50320,
50401,10533,1,stage_name_50401,4-1,梦与阴谋的气息,,5,1,0,504010,"504011,504012,504013",504014,0,0,,,,0,0,"45,15928",0,4,87042001,201,504011,,0,"0,102,400;104,250",0,0,0,0,,,,0,8120082,0,0,,,,1979205,,steage_des_50401,
50402,50401,1,stage_name_50402,4-2,不速之客-1,,5,1,0,504020,"504021,504022,504023",504024,0,0,,,,0,0,"46,16236",0,4,87042002,201,504021;504022,,0,"0,102,400;104,250",0,0,0,0,,,,0,8120098,0,0,,,,1979205,,steage_des_50402,
50403,50402,1,stage_name_50403,4-3,不速之客-2,,5,1,2,504030,"504031,504032,504033",504034,0,0,,,,0,0,"47,17672",0,4,87042002,201,504031,,0,"0,102,400;104,250",0,0,0,0,,,,0,8120095,0,0,,,,1979205,,steage_des_50403,
50404,50403,1,stage_name_50404,4-4,将你引入堕落深渊,,5,1,0,504040,"504041,504042,504043",504044,0,0,,,,0,0,"48,16841",0,4,87042001,201,504041,,0,"0,102,400;104,250",0,0,0,0,,,,0,8120081,0,0,,,,1979204,,steage_des_50404,
50405,50404,1,stage_name_50405,4-5,引诱-1,,5,1,0,504050,"504051,504052,504053",504054,0,0,,,,0,0,"49,17149",0,4,87042001,201,504051;504052,,0,"0,102,400;104,250",0,0,0,0,,,,0,8120098,0,0,,,,1979204,,steage_des_50405,
50406,50405,1,stage_name_50406,4-6,引诱-2,,5,1,2,504060,"504061,504062,504063",504064,0,0,,,,0,0,"50,19246",0,4,87042001,201,504061,,0,"0,102,400;104,250",0,0,0,0,,,,0,8120095,0,0,,,,1979204,,steage_des_50406,
50407,50406,1,stage_name_50407,4-7,坠入爱河的人,,5,1,0,504070,"504071,504072,504073",504074,0,0,,,,0,0,"51,18337",0,4,87042003,201,504071,,0,"0,102,400;104,250",0,0,0,0,,,,0,8120087,0,0,,,,1979215,,steage_des_50407,
50408,50407,1,stage_name_50408,4-8,爱即罪-1,,5,1,0,504080,"504081,504082,504083",504084,0,0,,,,0,0,"52,18656",0,4,87042003,201,504081;504082,,0,"0,102,400;104,250",0,0,0,0,,,,0,8120098,0,0,,,,1979215,,steage_des_50408,
50409,50408,1,stage_name_50409,4-9,爱即罪-2,,5,1,2,504090,"504091,504092,504093",504094,0,0,,,,0,0,"53,20257",0,4,87042003,201,504091,,0,"0,102,400;104,250",0,0,0,0,,,,0,8120095,0,0,,,,1979215,,steage_des_50409,
50410,50409,1,stage_name_50410,4-10,像个年轻姑娘,,5,1,0,504100,"504101,504102,504103",504104,0,0,,,,0,0,"54,19283",0,4,87042001,201,504101,,0,"0,102,400;104,250",0,0,0,0,,,,0,8120088,0,0,,,,1979202,,steage_des_50410,
50411,50410,1,stage_name_50411,4-11,做梦-1,,5,1,0,504110,"504111,504112,504113",504114,0,0,,,,0,0,"55,19800",0,4,87042001,201,504111;504112,,0,"0,102,400;104,250",0,0,0,0,,,,0,8120098,0,0,,,,1979202,,steage_des_50411,
50412,50411,1,stage_name_50412,4-12,毫无道理地妒忌,,5,1,0,504120,"504121,504122,504123",504124,0,0,,,,0,0,"56,20119",0,4,87042003,202,504121,,0,"0,102,400;104,250",0,0,0,0,,,,0,8120081,0,0,,,,1979204,,steage_des_50412,
50413,50412,1,stage_name_50413,4-13,清醒-1,,5,1,2,504130,"504131,504132,504133",504134,0,0,,,,0,0,"57,21831",0,4,87042003,202,504131,,0,"0,102,400;104,250",0,0,0,0,,,,0,8120098,0,0,,,,1979204,,steage_des_50413,
50414,50413,1,stage_name_50414,4-14,野心和检举信,,5,1,0,504140,"504141,504142,504143",504144,0,0,,,,0,0,"58,20757",0,4,87042001,202,504141,,0,"0,102,400;104,250",0,0,0,0,,,,0,8120082,0,0,,,,1979205,,steage_des_50414,
50415,50414,1,stage_name_50415,4-15,危机-1,,5,1,0,504150,"504151,504152,504153",504154,0,0,,,,0,0,"59,21076",0,4,87042001,202,504151;504152,,0,"0,102,400;104,250",0,0,0,0,,,,0,8120098,0,0,,,,1979205,,steage_des_50415,
50416,50415,1,stage_name_50416,4-16,使她憎恶,,5,1,2,504160,"504161,504162,504163",504164,0,0,,,,0,0,"60,23088",0,4,87042004,202,504161,,0,"0,102,400;104,250",0,0,0,0,,,,0,8120095,0,0,,,,1979205,,steage_des_50416,
50417,50416,1,stage_name_50417,4-17,憎恨-1,,5,1,0,504170,"504171,504172,504173",504174,0,0,,,,0,0,"61,21934",0,4,87042004,202,504171,,0,"0,102,400;104,250",0,0,0,0,,,,0,8120099,0,0,,,,1979205,,steage_des_50417,
50418,50417,1,stage_name_50418,4-18,一桩犯罪,,5,1,0,504180,"504181,504182,504183",504184,0,0,,,,0,0,"62,22264",0,4,87042005,203,504181;504182,,0,"0,102,400;104,250",0,0,0,0,,,,0,8120086,0,0,,,,1979208,,steage_des_50418,
50419,50418,1,stage_name_50419,4-19,即使如此仍愿起舞,,5,1,2,504190,"504191,504192,504193",504194,0,0,,,,0,0,"63,24122",0,4,87042004,203,504191,,0,"0,102,400;104,250",0,0,0,0,,,,0,8120082,0,0,,,,1979205,,steage_des_50419,
50420,50419,1,stage_name_50420,4-20,青色的火焰-1,,5,1,1,504200,"504201,504202,504203",504204,0,0,,,,0,0,"65,27729",0,4,87042004,203,504201,,0,"0,101,-450;0,102,150;0,103,120;0,104,-200",0,0,0,0,,,,0,8120055,0,0,,,,1979207,FightCamera_3030002,steage_des_50420,
50501,10622,1,stage_name_50501,5-1,讨伐-1,,5,1,0,505010,"505011,505012,505013",505014,0,0,,,,0,0,"66,23793",0,5,87052001,401,505011;505012;505013,,0,"0,102,740;104,290",0,0,0,0,,,,0,8120088,0,0,,,,1979202,,steage_des_50501,
50502,50501,1,stage_name_50502,5-2,讨伐-2,,5,1,0,505020,"505021,505022,505023",505024,0,0,,,,0,0,"66,23793",0,5,87052001,402,505021;505022;505023,,0,"0,102,740;104,290",0,0,0,0,,,,0,8120084,0,0,,,,1979203,,steage_des_50502,
50503,50502,1,stage_name_50503,5-3,讨伐-3,,5,1,0,505030,"505031,505032,505033",505034,0,0,,,,0,0,"66,23793",0,5,87052001,403,505031;505032;505033,,0,"0,102,740;104,290",0,0,0,0,,,,0,8120081,0,0,,,,1979204,,steage_des_50503,
50504,50503,1,stage_name_50504,5-4,讨伐-4,,5,1,2,505040,"505041,505042,505043",505044,0,0,,,,0,0,"67,25756",0,5,87052001,401,505041;505042;505043,,0,"0,102,740;104,290",0,0,0,0,,,,0,8120082,0,0,,,,1979205,,steage_des_50504,
50505,50504,1,stage_name_50505,5-5,讨伐-5,,5,1,1,505050,"505051,505052,505053",505054,0,0,,,,0,0,"67,28496",0,5,87052001,402,505051;505052,,0,"0,102,740;104,290",0,0,0,0,,,,0,8120088,0,0,,,,1979202,,steage_des_50505,
50506,50505,1,stage_name_50506,5-6,讨伐-6,,5,1,0,505060,"505061,505062,505063",505064,0,0,,,,0,0,"67,24112",0,5,87052002,403,505061;505062;505063,,0,"0,102,740;104,290",0,0,0,0,,,,0,8120084,0,0,,,,1979203,,steage_des_50506,
50507,50506,1,stage_name_50507,5-7,讨伐-7,,5,1,0,505070,"505071,505072,505073",505074,0,0,,,,0,0,"68,24442",0,5,87052002,401,505071;505072;505073,,0,"0,102,740;104,290",0,0,0,0,,,,0,8120081,0,0,,,,1979204,,steage_des_50507,
50508,50507,1,stage_name_50508,5-8,讨伐-8,,5,1,0,505080,"505081,505082,505083",505084,0,0,,,,0,0,"68,24442",0,5,87052002,402,505081;505082;505083,,0,"0,102,740;104,290",0,0,0,0,,,,0,8120082,0,0,,,,1979205,,steage_des_50508,
50509,50508,1,stage_name_50509,5-9,讨伐-9,,5,1,2,505090,"505091,505092,505093",505094,0,0,,,,0,0,"68,26108",0,5,87052002,403,505091;505092;505093,,0,"0,102,740;104,290",0,0,0,0,,,,0,8120088,0,0,,,,1979202,,steage_des_50509,
50510,50509,1,stage_name_50510,5-10,讨伐-10,,5,1,1,505100,"505101,505102,505103",505104,0,0,,,,0,0,"69,29263",0,5,87052002,401,505101;505102,,0,"0,102,740;104,290",0,0,0,0,,,,0,8120084,0,0,,,,1979203,,steage_des_50510,
50511,50510,1,stage_name_50511,5-11,讨伐-11,,5,1,0,505110,"505111,505112,505113",505114,0,0,,,,0,0,"69,24761",0,5,87052003,402,505111;505112;505113,,0,"0,102,740;104,290",0,0,0,0,,,,0,8120081,0,0,,,,1979204,,steage_des_50511,
50512,50511,1,stage_name_50512,5-12,讨伐-12,,5,1,0,505120,"505121,505122,505123",505124,0,0,,,,0,0,"69,24761",0,5,87052003,403,505121;505122;505123,,0,"0,102,740;104,290",0,0,0,0,,,,0,8120082,0,0,,,,1979205,,steage_des_50512,
50513,50512,1,stage_name_50513,5-13,讨伐-13,,5,1,0,505130,"505131,505132,505133",505134,0,0,,,,0,0,"70,25344",0,5,87052003,401,505131;505132;505133,,0,"0,102,740;104,290",0,0,0,0,,,,0,8120088,0,0,,,,1979202,,steage_des_50513,
50514,50513,1,stage_name_50514,5-14,讨伐-14,,5,1,2,505140,"505141,505142,505143",505144,0,0,,,,0,0,"70,27072",0,5,87052003,402,505141;505142;505143,,0,"0,102,740;104,290",0,0,0,0,,,,0,8120084,0,0,,,,1979203,,steage_des_50514,
50515,50514,1,stage_name_50515,5-15,讨伐-15,,5,1,1,505150,"505151,505152,505153",505154,0,0,,,,0,0,"70,29952",0,5,87052003,403,505151;505152,,0,"0,102,740;104,290",0,0,0,0,,,,0,8120081,0,0,,,,1979204,,steage_des_50515,
50516,50515,1,stage_name_50516,5-16,讨伐-16,,5,1,0,505160,"505161,505162,505163",505164,0,0,,,,0,0,"71,25674",0,5,87052004,401,505161;505162;505163,,0,"0,102,740;104,290",0,0,0,0,,,,0,8120082,0,0,,,,1979205,,steage_des_50516,
50517,50516,1,stage_name_50517,5-17,讨伐-17,,5,1,0,505170,"505171,505172,505173",505174,0,0,,,,0,0,"71,25674",0,5,87052004,402,505171;505172;505173,,0,"0,102,740;104,290",0,0,0,0,,,,0,8120088,0,0,,,,1979202,,steage_des_50517,
50518,50517,1,stage_name_50518,5-18,讨伐-18,,5,1,0,505180,"505181,505182,505183",505184,0,0,,,,0,0,"71,25674",0,5,87052004,403,505181;505182;505183,,0,"0,102,740;104,290",0,0,0,0,,,,0,8120084,0,0,,,,1979203,,steage_des_50518,
50519,50518,1,stage_name_50519,5-19,讨伐-19,,5,1,2,505190,"505191,505192,505193",505194,0,0,,,,0,0,"72,27777",0,5,87052004,401,505191;505192;505193,,0,"0,102,740;104,290",0,0,0,0,,,,0,8120081,0,0,,,,1979204,,steage_des_50519,
50520,50519,1,stage_name_50520,5-20,讨伐-20,,5,1,1,505200,"505201,505202,505203",505204,0,0,,,,0,0,"72,30732",0,5,87052004,402,505201;505202,,0,"0,102,600",0,0,0,0,,,,0,8120082,0,0,,,,1979205,,steage_des_50520,
50601,10726,1,stage_name_50601,6-1,讨伐-1,,5,1,0,506010,"506011,506012,506013",506014,0,0,,,,0,0,"72,26004",0,6,87062001,101,506011;506012;506013,,0,0,0,0,0,0,,,,0,8120088,0,0,,,,1979202,,steage_des_50601,
